,APPN
2018-12-18,26.06999969482422
2018-12-19,26.059999465942383
2018-12-20,25.469999313354492
2018-12-21,24.93000030517578
2018-12-24,25.899999618530273
2018-12-26,27.81999969482422
2018-12-27,27.799999237060547
2018-12-28,27.610000610351562
2018-12-31,26.709999084472656
2019-01-02,26.5
2019-01-03,25.610000610351562
2019-01-04,26.90999984741211
2019-01-07,28.31999969482422
2019-01-08,29.170000076293945
2019-01-09,29.520000457763672
2019-01-10,30.350000381469727
2019-01-11,30.93000030517578
2019-01-14,29.639999389648438
2019-01-15,31.049999237060547
2019-01-16,31.020000457763672
2019-01-17,31.549999237060547
2019-01-18,31.15999984741211
2019-01-22,31.780000686645508
2019-01-23,31.56999969482422
2019-01-24,31.18000030517578
2019-01-25,31.899999618530273
2019-01-28,31.829999923706055
2019-01-29,31.65999984741211
2019-01-30,31.549999237060547
2019-01-31,32.189998626708984
2019-02-01,31.690000534057617
2019-02-04,32.20000076293945
2019-02-05,32.41999816894531
2019-02-06,32.04999923706055
2019-02-07,34.189998626708984
2019-02-08,36.779998779296875
2019-02-11,35.77000045776367
2019-02-12,37.380001068115234
2019-02-13,37.150001525878906
2019-02-14,38.470001220703125
2019-02-15,38.970001220703125
2019-02-19,38.27000045776367
2019-02-20,38.31999969482422
2019-02-21,38.75
2019-02-22,35.58000183105469
2019-02-25,36.369998931884766
2019-02-26,36.790000915527344
2019-02-27,36.90999984741211
2019-02-28,36.4900016784668
2019-03-01,36.709999084472656
2019-03-04,35.2599983215332
2019-03-05,36.27000045776367
2019-03-06,35.939998626708984
2019-03-07,35.529998779296875
2019-03-08,35.029998779296875
2019-03-11,35.72999954223633
2019-03-12,35.5
2019-03-13,35.36000061035156
2019-03-14,35.900001525878906
2019-03-15,35.400001525878906
2019-03-18,35.529998779296875
2019-03-19,35.65999984741211
2019-03-20,35.470001220703125
2019-03-21,36.06999969482422
2019-03-22,34.709999084472656
2019-03-25,34.34000015258789
2019-03-26,34.599998474121094
2019-03-27,33.470001220703125
2019-03-28,33.529998779296875
2019-03-29,34.43000030517578
2019-04-01,33.959999084472656
2019-04-02,34.209999084472656
2019-04-03,34.189998626708984
2019-04-04,33.029998779296875
2019-04-05,32.83000183105469
2019-04-08,32.56999969482422
2019-04-09,32.36000061035156
2019-04-10,31.979999542236328
2019-04-11,32.31999969482422
2019-04-12,32.56999969482422
2019-04-15,32.939998626708984
2019-04-16,32.36000061035156
2019-04-17,32.59000015258789
2019-04-18,32.68000030517578
2019-04-22,32.88999938964844
2019-04-23,33.52000045776367
2019-04-24,33.7400016784668
2019-04-25,34.2599983215332
2019-04-26,35.27000045776367
2019-04-29,35.439998626708984
2019-04-30,36.09000015258789
2019-05-01,35.75
2019-05-02,36.119998931884766
2019-05-03,32.119998931884766
2019-05-06,33.09000015258789
2019-05-07,33.27000045776367
2019-05-08,33.529998779296875
2019-05-09,33.720001220703125
2019-05-10,35.09000015258789
2019-05-13,32.88999938964844
2019-05-14,33.869998931884766
2019-05-15,34.150001525878906
2019-05-16,35.41999816894531
2019-05-17,34.959999084472656
2019-05-20,33.7400016784668
2019-05-21,33.83000183105469
2019-05-22,34.86000061035156
2019-05-23,33.97999954223633
2019-05-24,34.70000076293945
2019-05-28,35.13999938964844
2019-05-29,35.2599983215332
2019-05-30,36.119998931884766
2019-05-31,36.130001068115234
2019-06-03,33.29999923706055
2019-06-04,34.36000061035156
2019-06-05,34.72999954223633
2019-06-06,34.220001220703125
2019-06-07,32.779998779296875
2019-06-10,32.27000045776367
2019-06-11,31.360000610351562
2019-06-12,32.060001373291016
2019-06-13,32.599998474121094
2019-06-14,32.5
2019-06-17,34.68000030517578
2019-06-18,36.79999923706055
2019-06-19,37.7599983215332
2019-06-20,38.83000183105469
2019-06-21,39.75
2019-06-24,36.790000915527344
2019-06-25,35.16999816894531
2019-06-26,34.33000183105469
2019-06-27,36.08000183105469
2019-06-28,36.06999969482422
2019-07-01,35.529998779296875
2019-07-02,35.529998779296875
2019-07-03,36.689998626708984
2019-07-05,36.349998474121094
2019-07-08,37.25
2019-07-09,38.029998779296875
2019-07-10,38.560001373291016
2019-07-11,38.470001220703125
2019-07-12,38.220001220703125
2019-07-15,38.04999923706055
2019-07-16,36.97999954223633
2019-07-17,36.52000045776367
2019-07-18,36.61000061035156
2019-07-19,36.0099983215332
2019-07-22,36.33000183105469
2019-07-23,36.900001525878906
2019-07-24,39.88999938964844
2019-07-25,41.029998779296875
2019-07-26,39.88999938964844
2019-07-29,39.369998931884766
2019-07-30,39.40999984741211
2019-07-31,39.290000915527344
2019-08-01,38.54999923706055
2019-08-02,38.709999084472656
2019-08-05,38.95000076293945
2019-08-06,39.81999969482422
2019-08-07,40.84000015258789
2019-08-08,43.2400016784668
2019-08-09,51.45000076293945
2019-08-12,53.79999923706055
2019-08-13,55.0099983215332
2019-08-14,56.58000183105469
2019-08-15,56.130001068115234
2019-08-16,59.540000915527344
2019-08-19,59.900001525878906
2019-08-20,57.869998931884766
2019-08-21,58.959999084472656
2019-08-22,60.2400016784668
2019-08-23,60.060001373291016
2019-08-26,61.43000030517578
2019-08-27,60.060001373291016
2019-08-28,58.369998931884766
2019-08-29,59.709999084472656
2019-08-30,59.470001220703125
2019-09-03,57.290000915527344
2019-09-04,58.0
2019-09-05,55.29999923706055
2019-09-06,52.599998474121094
2019-09-09,49.0
2019-09-10,48.119998931884766
2019-09-11,49.08000183105469
2019-09-12,48.65999984741211
2019-09-13,47.5
2019-09-16,48.04999923706055
2019-09-17,48.97999954223633
2019-09-18,48.20000076293945
2019-09-19,47.56999969482422
2019-09-20,48.650001525878906
2019-09-23,48.349998474121094
2019-09-24,48.75
2019-09-25,50.459999084472656
2019-09-26,48.380001068115234
2019-09-27,46.22999954223633
2019-09-30,47.5
2019-10-01,47.290000915527344
2019-10-02,47.22999954223633
2019-10-03,48.33000183105469
2019-10-04,48.939998626708984
2019-10-07,48.27000045776367
2019-10-08,47.47999954223633
2019-10-09,47.939998626708984
2019-10-10,48.68000030517578
2019-10-11,50.4900016784668
2019-10-14,50.81999969482422
2019-10-15,50.33000183105469
2019-10-16,45.185001373291016
2019-10-17,43.310001373291016
2019-10-18,41.47999954223633
2019-10-21,41.939998626708984
2019-10-22,41.349998474121094
2019-10-23,41.68000030517578
2019-10-24,43.68000030517578
2019-10-25,44.650001525878906
2019-10-28,44.22999954223633
2019-10-29,44.34000015258789
2019-10-30,45.2400016784668
2019-10-31,44.63999938964844
2019-11-01,44.400001525878906
2019-11-04,43.599998474121094
2019-11-05,42.54999923706055
2019-11-06,42.27000045776367
2019-11-07,41.06999969482422
2019-11-08,41.95000076293945
2019-11-11,42.689998626708984
2019-11-12,41.849998474121094
2019-11-13,41.34000015258789
2019-11-14,42.84000015258789
2019-11-15,43.849998474121094
2019-11-18,43.45000076293945
2019-11-19,43.560001373291016
2019-11-20,44.060001373291016
2019-11-21,42.06999969482422
2019-11-22,40.599998474121094
2019-11-25,43.79999923706055
2019-11-26,43.619998931884766
2019-11-27,43.97999954223633
2019-11-29,43.08000183105469
2019-12-02,40.790000915527344
2019-12-03,41.209999084472656
2019-12-04,41.220001220703125
2019-12-05,41.0
2019-12-06,41.0
2019-12-09,40.66999816894531
2019-12-10,41.31999969482422
2019-12-11,39.56999969482422
2019-12-12,40.439998626708984
2019-12-13,41.66999816894531
2019-12-16,42.31999969482422
2019-12-17,40.130001068115234
2019-12-18,40.13999938964844
2019-12-19,41.279998779296875
2019-12-20,41.709999084472656
2019-12-23,40.02000045776367
2019-12-24,38.209999084472656
2019-12-26,38.560001373291016
2019-12-27,37.72999954223633
2019-12-30,37.70000076293945
2019-12-31,38.209999084472656
2020-01-02,38.779998779296875
2020-01-03,38.130001068115234
2020-01-06,38.88999938964844
2020-01-07,39.02000045776367
2020-01-08,40.11000061035156
2020-01-09,42.88999938964844
2020-01-10,44.34000015258789
2020-01-13,49.38999938964844
2020-01-14,49.310001373291016
2020-01-15,53.0
2020-01-16,54.11000061035156
2020-01-17,53.09000015258789
2020-01-21,49.54999923706055
2020-01-22,49.849998474121094
2020-01-23,48.54499816894531
2020-01-24,48.650001525878906
2020-01-27,47.81999969482422
2020-01-28,49.810001373291016
2020-01-29,50.77000045776367
2020-01-30,51.529998779296875
2020-01-31,51.040000915527344
2020-02-03,51.77000045776367
2020-02-04,54.79999923706055
2020-02-05,52.54999923706055
2020-02-06,53.2400016784668
2020-02-07,53.15999984741211
2020-02-10,54.54999923706055
2020-02-11,54.380001068115234
2020-02-12,55.86000061035156
2020-02-13,57.34000015258789
2020-02-14,59.81999969482422
2020-02-18,63.29999923706055
2020-02-19,62.06999969482422
2020-02-20,62.68000030517578
2020-02-21,48.650001525878906
2020-02-24,46.779998779296875
2020-02-25,47.22999954223633
2020-02-26,47.09000015258789
2020-02-27,45.02000045776367
2020-02-28,44.150001525878906
2020-03-02,45.88999938964844
2020-03-03,46.880001068115234
2020-03-04,50.849998474121094
2020-03-05,48.959999084472656
2020-03-06,46.099998474121094
2020-03-09,43.349998474121094
2020-03-10,43.13999938964844
2020-03-11,40.40999984741211
2020-03-12,35.279998779296875
2020-03-13,35.70000076293945
2020-03-16,32.290000915527344
2020-03-17,35.91999816894531
2020-03-18,31.540000915527344
2020-03-19,35.369998931884766
2020-03-20,35.41999816894531
2020-03-23,32.75
2020-03-24,38.0
2020-03-25,38.349998474121094
2020-03-26,41.630001068115234
2020-03-27,39.0
2020-03-30,40.79999923706055
2020-03-31,40.22999954223633
2020-04-01,35.720001220703125
2020-04-02,34.93000030517578
2020-04-03,31.360000610351562
2020-04-06,35.290000915527344
2020-04-07,35.529998779296875
2020-04-08,36.70000076293945
2020-04-09,36.88999938964844
2020-04-13,39.970001220703125
2020-04-14,40.709999084472656
2020-04-15,39.529998779296875
2020-04-16,43.81999969482422
2020-04-17,42.56999969482422
2020-04-20,43.27000045776367
2020-04-21,39.4900016784668
2020-04-22,42.09000015258789
2020-04-23,42.06999969482422
2020-04-24,42.36000061035156
2020-04-27,43.63999938964844
2020-04-28,43.720001220703125
2020-04-29,46.31999969482422
2020-04-30,45.66999816894531
2020-05-01,42.25
2020-05-04,44.36000061035156
2020-05-05,46.52000045776367
2020-05-06,49.22999954223633
2020-05-07,53.22999954223633
2020-05-08,49.45000076293945
2020-05-11,51.025001525878906
2020-05-12,48.15999984741211
2020-05-13,45.58000183105469
2020-05-14,47.810001373291016
2020-05-15,51.099998474121094
2020-05-18,52.900001525878906
2020-05-19,56.86000061035156
2020-05-20,57.900001525878906
2020-05-21,60.72999954223633
2020-05-22,62.040000915527344
2020-05-26,62.439998626708984
2020-05-27,60.099998474121094
2020-05-28,59.279998779296875
2020-05-29,56.959999084472656
2020-06-01,57.939998626708984
2020-06-02,58.540000915527344
2020-06-03,61.040000915527344
2020-06-04,57.130001068115234
2020-06-05,53.61000061035156
2020-06-08,54.880001068115234
2020-06-09,53.650001525878906
2020-06-10,56.79999923706055
2020-06-11,50.45000076293945
2020-06-12,52.15999984741211
2020-06-15,52.36000061035156
2020-06-16,52.79999923706055
2020-06-17,51.20000076293945
2020-06-18,53.029998779296875
2020-06-19,51.77000045776367
2020-06-22,52.95000076293945
2020-06-23,52.09000015258789
2020-06-24,49.869998931884766
2020-06-25,50.38999938964844
2020-06-26,50.11000061035156
2020-06-29,50.119998931884766
2020-06-30,51.25
2020-07-01,52.84000015258789
2020-07-02,52.7400016784668
2020-07-06,49.209999084472656
2020-07-07,49.150001525878906
2020-07-08,51.83000183105469
2020-07-09,50.529998779296875
2020-07-10,49.400001525878906
2020-07-13,45.869998931884766
2020-07-14,46.349998474121094
2020-07-15,46.189998626708984
2020-07-16,46.060001373291016
2020-07-17,46.790000915527344
2020-07-20,50.029998779296875
2020-07-21,49.66999816894531
2020-07-22,50.560001373291016
2020-07-23,49.5
2020-07-24,48.25
2020-07-27,50.75
2020-07-28,49.70000076293945
2020-07-29,51.439998626708984
2020-07-30,51.040000915527344
2020-07-31,50.869998931884766
2020-08-03,52.70000076293945
2020-08-04,52.47999954223633
2020-08-05,52.959999084472656
2020-08-06,53.900001525878906
2020-08-07,53.959999084472656
2020-08-10,50.185001373291016
2020-08-11,48.599998474121094
2020-08-12,50.880001068115234
2020-08-13,53.33000183105469
2020-08-14,51.43000030517578
2020-08-17,51.779998779296875
2020-08-18,52.599998474121094
2020-08-19,52.08000183105469
2020-08-20,53.68000030517578
2020-08-21,53.619998931884766
2020-08-24,53.25
2020-08-25,53.790000915527344
2020-08-26,56.59000015258789
2020-08-27,57.36000061035156
2020-08-28,59.5099983215332
2020-08-31,61.2400016784668
2020-09-01,62.91999816894531
2020-09-02,63.25
2020-09-03,60.130001068115234
2020-09-04,58.470001220703125
2020-09-08,55.5099983215332
2020-09-09,57.90999984741211
2020-09-10,57.380001068115234
2020-09-11,56.33000183105469
2020-09-14,58.939998626708984
2020-09-15,60.41999816894531
2020-09-16,60.54999923706055
2020-09-17,57.779998779296875
2020-09-18,56.650001525878906
2020-09-21,56.97999954223633
2020-09-22,58.02000045776367
2020-09-23,56.20000076293945
2020-09-24,57.369998931884766
2020-09-25,60.02000045776367
2020-09-28,62.529998779296875
2020-09-29,66.23999786376953
2020-09-30,64.75
2020-10-01,66.72000122070312
2020-10-02,65.79000091552734
2020-10-05,67.70999908447266
2020-10-06,70.1500015258789
2020-10-07,73.80999755859375
2020-10-08,73.16999816894531
2020-10-09,77.19000244140625
2020-10-12,76.25
2020-10-13,81.69000244140625
2020-10-14,83.77999877929688
2020-10-15,80.04000091552734
2020-10-16,81.76000213623047
2020-10-19,82.19999694824219
2020-10-20,81.9000015258789
2020-10-21,79.98999786376953
2020-10-22,79.20999908447266
2020-10-23,78.27999877929688
2020-10-26,70.80999755859375
2020-10-27,67.16000366210938
2020-10-28,64.83999633789062
2020-10-29,65.43000030517578
2020-10-30,63.29999923706055
2020-11-02,65.51000213623047
2020-11-03,67.54000091552734
2020-11-04,70.66000366210938
2020-11-05,75.22000122070312
2020-11-06,90.58000183105469
2020-11-09,96.62000274658203
2020-11-10,96.66999816894531
2020-11-11,90.12000274658203
2020-11-12,94.4000015258789
2020-11-13,99.08999633789062
2020-11-16,105.05999755859375
2020-11-17,107.73999786376953
2020-11-18,110.93000030517578
2020-11-19,119.0
2020-11-20,125.05999755859375
2020-11-23,137.0399932861328
2020-11-24,132.80999755859375
2020-11-25,174.89999389648438
2020-11-27,193.8699951171875
2020-11-30,140.0
2020-12-01,137.10000610351562
2020-12-02,136.25999450683594
2020-12-03,147.10000610351562
2020-12-04,151.22000122070312
2020-12-07,157.42999267578125
2020-12-08,154.0399932861328
2020-12-09,144.5800018310547
2020-12-10,152.08999633789062
2020-12-11,152.8699951171875
2020-12-14,144.17999267578125
2020-12-15,143.80999755859375
2020-12-16,147.3300018310547
2020-12-17,153.47999572753906
2020-12-18,155.89999389648438
2020-12-21,158.2899932861328
2020-12-22,159.3800048828125
2020-12-23,157.30999755859375
2020-12-24,157.97999572753906
2020-12-28,154.9600067138672
2020-12-29,153.80999755859375
2020-12-30,161.5
2020-12-31,162.08999633789062
2021-01-04,143.6999969482422
2021-01-05,149.8000030517578
2021-01-06,138.44000244140625
2021-01-07,145.61000061035156
2021-01-08,152.00999450683594
2021-01-11,147.5500030517578
2021-01-12,148.10000610351562
2021-01-13,159.5500030517578
2021-01-14,174.08999633789062
2021-01-15,169.6999969482422
2021-01-19,182.91000366210938
2021-01-20,182.35000610351562
2021-01-21,184.41000366210938
2021-01-22,204.85000610351562
2021-01-25,187.5
2021-01-26,214.5800018310547
2021-01-27,235.24000549316406
2021-01-28,215.69000244140625
2021-01-29,218.4600067138672
2021-02-01,211.07000732421875
2021-02-02,193.17999267578125
2021-02-03,206.4600067138672
2021-02-04,222.77999877929688
2021-02-05,226.33999633789062
2021-02-08,207.3699951171875
2021-02-09,219.67999267578125
2021-02-10,219.1999969482422
2021-02-11,217.41000366210938
2021-02-12,223.99000549316406
2021-02-16,222.7100067138672
2021-02-17,216.63999938964844
2021-02-18,216.64999389648438
2021-02-19,203.86000061035156
2021-02-22,188.5
2021-02-23,180.99000549316406
2021-02-24,183.6199951171875
2021-02-25,168.97000122070312
2021-02-26,171.89999389648438
2021-03-01,186.97999572753906
