,CATH
2017-01-30,27.687000274658203
2017-01-31,27.75
2017-02-01,27.709999084472656
2017-02-02,27.68000030517578
2017-02-03,27.889999389648438
2017-02-06,27.81999969482422
2017-02-07,27.860000610351562
2017-02-08,27.8700008392334
2017-02-09,28.049999237060547
2017-02-10,28.167999267578125
2017-02-13,28.31999969482422
2017-02-14,28.3799991607666
2017-02-15,28.579999923706055
2017-02-16,28.530000686645508
2017-02-17,28.549999237060547
2017-02-21,28.75
2017-02-22,28.709999084472656
2017-02-23,28.65999984741211
2017-02-24,28.690000534057617
2017-02-27,28.809999465942383
2017-02-28,28.75
2017-03-01,29.139999389648438
2017-03-02,28.950000762939453
2017-03-03,28.913000106811523
2017-03-06,28.899999618530273
2017-03-07,28.770000457763672
2017-03-08,28.739999771118164
2017-03-09,28.760000228881836
2017-03-10,28.790000915527344
2017-03-13,28.8799991607666
2017-03-14,28.743999481201172
2017-03-15,28.972999572753906
2017-03-16,28.972999572753906
2017-03-17,28.937000274658203
2017-03-20,28.81999969482422
2017-03-21,28.469999313354492
2017-03-22,28.479999542236328
2017-03-23,28.53499984741211
2017-03-24,28.450000762939453
2017-03-27,28.489999771118164
2017-03-28,28.709999084472656
2017-03-29,28.709999084472656
2017-03-30,28.829999923706055
2017-03-31,28.829999923706055
2017-04-03,28.700000762939453
2017-04-04,28.694000244140625
2017-04-05,28.649999618530273
2017-04-06,28.702999114990234
2017-04-07,28.6200008392334
2017-04-10,28.719999313354492
2017-04-11,28.579999923706055
2017-04-12,28.575000762939453
2017-04-13,28.597000122070312
2017-04-17,28.610000610351562
2017-04-18,28.56999969482422
2017-04-19,28.600000381469727
2017-04-20,28.790000915527344
2017-04-21,28.670000076293945
2017-04-24,28.969999313354492
2017-04-25,29.209999084472656
2017-04-26,29.170000076293945
2017-04-27,29.19700050354004
2017-04-28,29.059999465942383
2017-05-01,29.209999084472656
2017-05-02,29.219999313354492
2017-05-03,29.209999084472656
2017-05-04,29.201000213623047
2017-05-05,29.34000015258789
2017-05-08,29.31999969482422
2017-05-09,29.309999465942383
2017-05-10,29.3700008392334
2017-05-11,29.309999465942383
2017-05-12,29.190000534057617
2017-05-15,29.350000381469727
2017-05-16,29.3799991607666
2017-05-17,28.8799991607666
2017-05-18,28.920000076293945
2017-05-19,29.15999984741211
2017-05-22,29.329999923706055
2017-05-23,29.3799991607666
2017-05-24,29.46500015258789
2017-05-25,29.610000610351562
2017-05-26,29.610000610351562
2017-05-30,29.600000381469727
2017-05-31,29.56999969482422
2017-06-01,29.739999771118164
2017-06-02,29.850000381469727
2017-06-05,29.889999389648438
2017-06-06,29.799999237060547
2017-06-07,29.82200050354004
2017-06-08,29.90399932861328
2017-06-09,29.729999542236328
2017-06-12,29.670000076293945
2017-06-13,29.922000885009766
2017-06-14,29.899999618530273
2017-06-15,29.790000915527344
2017-06-16,29.860000610351562
2017-06-19,30.100000381469727
2017-06-20,29.920000076293945
2017-06-21,29.90999984741211
2017-06-22,29.889999389648438
2017-06-23,29.95800018310547
2017-06-26,29.989999771118164
2017-06-27,29.729999542236328
2017-06-28,29.993000030517578
2017-06-29,29.719999313354492
2017-06-30,29.81999969482422
2017-07-03,29.895000457763672
2017-07-05,29.799999237060547
2017-07-06,29.809999465942383
2017-07-07,29.860000610351562
2017-07-10,29.90999984741211
2017-07-11,29.763999938964844
2017-07-12,30.03499984741211
2017-07-13,30.097000122070312
2017-07-14,30.229999542236328
2017-07-17,30.270000457763672
2017-07-18,30.25
2017-07-19,30.420000076293945
2017-07-20,30.41699981689453
2017-07-21,30.374000549316406
2017-07-24,30.440000534057617
2017-07-25,30.510000228881836
2017-07-26,30.48200035095215
2017-07-27,30.400999069213867
2017-07-28,30.409000396728516
2017-07-31,30.360000610351562
2017-08-01,30.430999755859375
2017-08-02,30.3799991607666
2017-08-03,30.309999465942383
2017-08-04,30.420000076293945
2017-08-07,30.5
2017-08-08,30.4950008392334
2017-08-09,30.420000076293945
2017-08-10,29.959999084472656
2017-08-11,30.04599952697754
2017-08-14,30.295000076293945
2017-08-15,30.34000015258789
2017-08-16,30.329999923706055
2017-08-17,29.871999740600586
2017-08-18,29.90999984741211
2017-08-21,29.849000930786133
2017-08-22,30.100000381469727
2017-08-23,30.07200050354004
2017-08-24,29.989999771118164
2017-08-25,30.1299991607666
2017-08-28,30.062999725341797
2017-08-29,30.100000381469727
2017-08-30,30.280000686645508
2017-08-31,30.3799991607666
2017-09-01,30.549999237060547
2017-09-05,30.280000686645508
2017-09-06,30.43000030517578
2017-09-07,30.350000381469727
2017-09-08,30.448999404907227
2017-09-11,30.700000762939453
2017-09-12,30.7450008392334
2017-09-13,30.785999298095703
2017-09-14,30.790000915527344
2017-09-15,30.700000762939453
2017-09-18,30.8799991607666
2017-09-19,30.849000930786133
2017-09-20,30.940000534057617
2017-09-21,30.899999618530273
2017-09-22,30.93000030517578
2017-09-25,30.739999771118164
2017-09-26,30.80299949645996
2017-09-27,30.91699981689453
2017-09-28,30.959999084472656
2017-09-29,31.1299991607666
2017-10-02,31.190000534057617
2017-10-03,31.274999618530273
2017-10-04,31.339000701904297
2017-10-05,31.450000762939453
2017-10-06,31.444000244140625
2017-10-09,31.440000534057617
2017-10-10,31.479999542236328
2017-10-11,31.479999542236328
2017-10-12,31.489999771118164
2017-10-13,31.5
2017-10-16,31.610000610351562
2017-10-17,31.56100082397461
2017-10-18,31.60700035095215
2017-10-19,31.579999923706055
2017-10-20,31.774999618530273
2017-10-23,31.690000534057617
2017-10-24,31.739999771118164
2017-10-25,31.600000381469727
2017-10-26,31.613000869750977
2017-10-27,31.875
2017-10-30,31.81999969482422
2017-10-31,31.8799991607666
2017-11-01,31.829999923706055
2017-11-02,31.8799991607666
2017-11-03,32.02000045776367
2017-11-06,32.08000183105469
2017-11-07,31.979999542236328
2017-11-08,32.02000045776367
2017-11-09,31.989999771118164
2017-11-10,31.8799991607666
2017-11-13,31.968000411987305
2017-11-14,31.889999389648438
2017-11-15,31.770000457763672
2017-11-16,32.042999267578125
2017-11-17,31.979999542236328
2017-11-20,31.950000762939453
2017-11-21,32.167999267578125
2017-11-22,32.2400016784668
2017-11-24,32.290000915527344
2017-11-27,32.290000915527344
2017-11-28,32.58000183105469
2017-11-29,32.54600143432617
2017-11-30,32.880001068115234
2017-12-01,32.810001373291016
2017-12-04,32.79999923706055
2017-12-05,32.66999816894531
2017-12-06,32.66999816894531
2017-12-07,32.7599983215332
2017-12-08,32.90999984741211
2017-12-11,33.02199935913086
2017-12-12,33.099998474121094
2017-12-13,33.099998474121094
2017-12-14,33.0099983215332
2017-12-15,33.2400016784668
2017-12-18,33.41999816894531
2017-12-19,33.349998474121094
2017-12-20,33.349998474121094
2017-12-21,33.400001525878906
2017-12-22,33.38999938964844
2017-12-26,33.32500076293945
2017-12-27,33.33000183105469
2017-12-28,33.02000045776367
2017-12-29,32.91999816894531
2018-01-02,33.130001068115234
2018-01-03,33.36000061035156
2018-01-04,33.47999954223633
2018-01-05,33.709999084472656
2018-01-08,33.790000915527344
2018-01-09,33.849998474121094
2018-01-10,33.810001373291016
2018-01-11,33.97999954223633
2018-01-12,34.26900100708008
2018-01-16,34.13999938964844
2018-01-17,34.400001525878906
2018-01-18,34.41999816894531
2018-01-19,34.51100158691406
2018-01-22,34.7599983215332
2018-01-23,35.57500076293945
2018-01-24,34.95000076293945
2018-01-25,34.95000076293945
2018-01-26,35.25
2018-01-29,35.040000915527344
2018-01-30,34.810001373291016
2018-01-31,34.75299835205078
2018-02-01,34.68000030517578
2018-02-02,34.018001556396484
2018-02-05,32.57500076293945
2018-02-06,33.15999984741211
2018-02-07,33.02000045776367
2018-02-08,31.649999618530273
2018-02-09,31.729999542236328
2018-02-12,32.68000030517578
2018-02-13,32.779998779296875
2018-02-14,33.159000396728516
2018-02-15,33.61000061035156
2018-02-16,33.59299850463867
2018-02-20,33.47999954223633
2018-02-21,33.16999816894531
2018-02-22,33.29999923706055
2018-02-23,33.59000015258789
2018-02-26,34.185001373291016
2018-02-27,33.869998931884766
2018-02-28,33.459999084472656
2018-03-01,32.83000183105469
2018-03-02,32.86000061035156
2018-03-05,33.54999923706055
2018-03-06,33.54499816894531
2018-03-07,33.39500045776367
2018-03-08,33.529998779296875
2018-03-09,34.2400016784668
2018-03-12,34.349998474121094
2018-03-13,34.07500076293945
2018-03-14,33.869998931884766
2018-03-15,33.939998626708984
2018-03-16,33.959999084472656
2018-03-19,33.470001220703125
2018-03-20,33.5
2018-03-21,33.52000045776367
2018-03-22,32.61000061035156
2018-03-23,31.90999984741211
2018-03-26,32.75
2018-03-27,32.150001525878906
2018-03-28,32.08000183105469
2018-03-29,32.709999084472656
2018-04-02,31.656999588012695
2018-04-03,32.16999816894531
2018-04-04,32.494998931884766
2018-04-05,32.810001373291016
2018-04-06,32.060001373291016
2018-04-09,32.25
2018-04-10,32.650001525878906
2018-04-11,32.43000030517578
2018-04-12,32.83000183105469
2018-04-13,32.61000061035156
2018-04-16,32.98400115966797
2018-04-17,33.347999572753906
2018-04-18,33.38999938964844
2018-04-19,33.06999969482422
2018-04-20,32.83599853515625
2018-04-23,32.7859992980957
2018-04-24,32.36000061035156
2018-04-25,32.47999954223633
2018-04-26,32.869998931884766
2018-04-27,32.900001525878906
2018-04-30,32.68000030517578
2018-05-01,32.7599983215332
2018-05-02,32.68000030517578
2018-05-03,32.367000579833984
2018-05-04,32.880001068115234
2018-05-07,33.0099983215332
2018-05-08,32.9900016784668
2018-05-09,33.29999923706055
2018-05-10,33.57600021362305
2018-05-11,33.709999084472656
2018-05-14,33.720001220703125
2018-05-15,33.52000045776367
2018-05-16,33.66999816894531
2018-05-17,33.611000061035156
2018-05-18,33.54999923706055
2018-05-21,33.74100112915039
2018-05-22,33.689998626708984
2018-05-23,33.709999084472656
2018-05-24,33.659000396728516
2018-05-25,33.65999984741211
2018-05-29,33.18000030517578
2018-05-30,33.72999954223633
2018-05-31,33.439998626708984
2018-06-01,33.763999938964844
2018-06-04,33.970001220703125
2018-06-05,33.970001220703125
2018-06-06,34.15999984741211
2018-06-07,34.220001220703125
2018-06-08,34.34000015258789
2018-06-11,34.457000732421875
2018-06-12,34.4640007019043
2018-06-13,34.41999816894531
2018-06-14,34.40700149536133
2018-06-15,34.45000076293945
2018-06-18,34.36000061035156
2018-06-19,34.25
2018-06-20,34.34000015258789
2018-06-21,34.08000183105469
2018-06-22,34.150001525878906
2018-06-25,33.60499954223633
2018-06-26,33.709999084472656
2018-06-27,33.34000015258789
2018-06-28,33.529998779296875
2018-06-29,33.619998931884766
2018-07-02,33.71900177001953
2018-07-03,33.77000045776367
2018-07-05,33.80400085449219
2018-07-06,34.20000076293945
2018-07-09,34.52000045776367
2018-07-10,34.56999969482422
2018-07-11,34.36000061035156
2018-07-12,34.599998474121094
2018-07-13,34.709999084472656
2018-07-16,34.689998626708984
2018-07-17,34.810001373291016
2018-07-18,34.86000061035156
2018-07-19,34.7400016784668
2018-07-20,34.650001525878906
2018-07-23,34.790000915527344
2018-07-24,34.93000030517578
2018-07-25,35.279998779296875
2018-07-26,35.16999816894531
2018-07-27,34.81999969482422
2018-07-30,34.69499969482422
2018-07-31,34.88999938964844
2018-08-01,34.7599983215332
2018-08-02,35.040000915527344
2018-08-03,35.20000076293945
2018-08-06,35.3380012512207
2018-08-07,35.45000076293945
2018-08-08,35.459999084472656
2018-08-09,35.40999984741211
2018-08-10,35.15999984741211
2018-08-13,34.939998626708984
2018-08-14,35.23400115966797
2018-08-15,35.0099983215332
2018-08-16,35.22999954223633
2018-08-17,35.36000061035156
2018-08-20,35.43000030517578
2018-08-21,35.540000915527344
2018-08-22,35.52000045776367
2018-08-23,35.45000076293945
2018-08-24,35.65999984741211
2018-08-27,35.95000076293945
2018-08-28,35.97999954223633
2018-08-29,36.20000076293945
2018-08-30,35.959999084472656
2018-08-31,35.92499923706055
2018-09-04,35.922000885009766
2018-09-05,35.88999938964844
2018-09-06,35.75
2018-09-07,35.650001525878906
2018-09-10,35.65999984741211
2018-09-11,35.849998474121094
2018-09-12,35.869998931884766
2018-09-13,36.02799987792969
2018-09-14,36.08000183105469
2018-09-17,35.849998474121094
2018-09-18,36.060001373291016
2018-09-19,36.11000061035156
2018-09-20,36.43000030517578
2018-09-21,36.40999984741211
2018-09-24,36.20000076293945
2018-09-25,36.23099899291992
2018-09-26,36.29999923706055
2018-09-27,36.2599983215332
2018-09-28,36.20000076293945
2018-10-01,36.284000396728516
2018-10-02,36.34400177001953
2018-10-03,36.33000183105469
2018-10-04,35.900001525878906
2018-10-05,35.86000061035156
2018-10-08,35.720001220703125
2018-10-09,35.7400016784668
2018-10-10,35.22999954223633
2018-10-11,34.020999908447266
2018-10-12,34.39400100708008
2018-10-15,34.189998626708984
2018-10-16,34.93000030517578
2018-10-17,34.900001525878906
2018-10-18,34.34000015258789
2018-10-19,34.380001068115234
2018-10-22,34.209999084472656
2018-10-23,33.91999816894531
2018-10-24,33.0
2018-10-25,33.40999984741211
2018-10-26,32.79999923706055
2018-10-29,32.887001037597656
2018-10-30,33.18600082397461
2018-10-31,33.845001220703125
2018-11-01,33.900001525878906
2018-11-02,33.792999267578125
2018-11-05,34.0
2018-11-06,34.22999954223633
2018-11-07,34.939998626708984
2018-11-08,34.88999938964844
2018-11-09,34.369998931884766
2018-11-12,34.12799835205078
2018-11-13,33.869998931884766
2018-11-14,33.83000183105469
2018-11-15,33.9109992980957
2018-11-16,34.09000015258789
2018-11-19,33.4900016784668
2018-11-20,32.75
2018-11-21,33.02799987792969
2018-11-23,32.83000183105469
2018-11-26,33.262001037597656
2018-11-27,33.369998931884766
2018-11-28,34.27000045776367
2018-11-29,34.130001068115234
2018-11-30,34.290000915527344
2018-12-03,34.779998779296875
2018-12-04,33.630001068115234
2018-12-06,33.18899917602539
2018-12-07,32.845001220703125
2018-12-10,32.880001068115234
2018-12-11,33.01300048828125
2018-12-12,33.112998962402344
2018-12-13,32.91999816894531
2018-12-14,32.38199996948242
2018-12-17,31.719999313354492
2018-12-18,31.739999771118164
2018-12-19,31.079999923706055
2018-12-20,30.566999435424805
2018-12-21,30.1200008392334
2018-12-24,29.280000686645508
2018-12-26,30.790000915527344
2018-12-27,31.010000228881836
2018-12-28,30.31999969482422
2018-12-31,30.399999618530273
2019-01-02,30.500999450683594
2019-01-03,29.8700008392334
2019-01-04,30.969999313354492
2019-01-07,31.15999984741211
2019-01-08,31.450000762939453
2019-01-09,31.690000534057617
2019-01-10,31.719999313354492
2019-01-11,31.709999084472656
2019-01-14,31.6200008392334
2019-01-15,31.850000381469727
2019-01-16,32.040000915527344
2019-01-17,32.25
2019-01-18,32.65999984741211
2019-01-22,32.119998931884766
2019-01-23,32.220001220703125
2019-01-24,32.310001373291016
2019-01-25,32.540000915527344
2019-01-28,32.2869987487793
2019-01-29,32.2400016784668
2019-01-30,32.7599983215332
2019-01-31,33.0
2019-02-01,33.09000015258789
2019-02-04,33.222999572753906
2019-02-05,33.45000076293945
2019-02-06,33.369998931884766
2019-02-07,33.08000183105469
2019-02-08,33.18000030517578
2019-02-11,33.09000015258789
2019-02-12,33.625
2019-02-13,33.68000030517578
2019-02-14,33.689998626708984
2019-02-15,34.04999923706055
2019-02-19,34.029998779296875
2019-02-20,34.060001373291016
2019-02-21,33.867000579833984
2019-02-22,34.209999084472656
2019-02-25,34.16999816894531
2019-02-26,34.20000076293945
2019-02-27,34.159000396728516
2019-02-28,34.08000183105469
2019-03-01,34.279998779296875
2019-03-04,34.10499954223633
2019-03-05,34.13999938964844
2019-03-06,33.900001525878906
2019-03-07,33.56999969482422
2019-03-08,33.47999954223633
2019-03-11,34.040000915527344
2019-03-12,34.13999938964844
2019-03-13,34.439998626708984
2019-03-14,34.40999984741211
2019-03-15,34.58000183105469
2019-03-18,34.65999984741211
2019-03-19,34.63999938964844
2019-03-20,34.650001525878906
2019-03-21,35.0
2019-03-22,34.369998931884766
2019-03-25,34.31999969482422
2019-03-26,34.54999923706055
2019-03-27,34.40999984741211
2019-03-28,34.51499938964844
2019-03-29,34.79999923706055
2019-04-01,35.15999984741211
2019-04-02,35.150001525878906
2019-04-03,35.32500076293945
2019-04-04,35.34000015258789
2019-04-05,35.40999984741211
2019-04-08,35.5
2019-04-09,35.349998474121094
2019-04-10,35.45000076293945
2019-04-11,35.52000045776367
2019-04-12,35.75
2019-04-15,35.720001220703125
2019-04-16,35.709999084472656
2019-04-17,35.619998931884766
2019-04-18,35.68000030517578
2019-04-22,35.65999984741211
2019-04-23,35.970001220703125
2019-04-24,35.959999084472656
2019-04-25,35.7599983215332
2019-04-26,36.0099983215332
2019-04-29,36.11000061035156
2019-04-30,36.150001525878906
2019-05-01,35.88999938964844
2019-05-02,35.75
2019-05-03,36.150001525878906
2019-05-06,35.959999084472656
2019-05-07,35.362998962402344
2019-05-08,35.34000015258789
2019-05-09,35.25
2019-05-10,35.25
2019-05-13,34.45000076293945
2019-05-14,34.720001220703125
2019-05-15,35.08000183105469
2019-05-16,35.25
2019-05-17,35.029998779296875
2019-05-20,34.86000061035156
2019-05-21,35.125999450683594
2019-05-22,35.11000061035156
2019-05-23,34.59000015258789
2019-05-24,34.66999816894531
2019-05-28,34.400001525878906
2019-05-29,34.125
2019-05-30,34.15800094604492
2019-05-31,33.810001373291016
2019-06-03,33.63399887084961
2019-06-04,34.2599983215332
2019-06-05,34.630001068115234
2019-06-06,34.97999954223633
2019-06-07,35.290000915527344
2019-06-10,35.470001220703125
2019-06-11,35.47999954223633
2019-06-12,35.36000061035156
2019-06-13,35.500999450683594
2019-06-14,35.494998931884766
2019-06-17,35.529998779296875
2019-06-18,35.84000015258789
2019-06-19,35.939998626708984
2019-06-20,36.13999938964844
2019-06-21,36.198001861572266
2019-06-24,36.189998626708984
2019-06-25,35.779998779296875
2019-06-26,35.75
2019-06-27,35.61000061035156
2019-06-28,35.83000183105469
2019-07-01,36.05500030517578
2019-07-02,36.13999938964844
2019-07-03,36.5
2019-07-05,36.5
2019-07-08,36.270999908447266
2019-07-09,36.310001373291016
2019-07-10,36.43000030517578
2019-07-11,36.459999084472656
2019-07-12,36.7599983215332
2019-07-15,36.76499938964844
2019-07-16,36.678001403808594
2019-07-17,36.439998626708984
2019-07-18,36.54999923706055
2019-07-19,36.33700180053711
2019-07-22,36.439998626708984
2019-07-23,36.70000076293945
2019-07-24,36.9119987487793
2019-07-25,36.66299819946289
2019-07-26,36.95000076293945
2019-07-29,36.84000015258789
2019-07-30,36.90999984741211
2019-07-31,36.630001068115234
2019-08-01,36.073001861572266
2019-08-02,35.86000061035156
2019-08-05,34.72999954223633
2019-08-06,35.138999938964844
2019-08-07,35.310001373291016
2019-08-08,35.900001525878906
2019-08-09,35.75899887084961
2019-08-12,35.244998931884766
2019-08-13,35.790000915527344
2019-08-14,34.68000030517578
2019-08-15,34.880001068115234
2019-08-16,35.32699966430664
2019-08-19,35.84000015258789
2019-08-20,35.5099983215332
2019-08-21,35.75
2019-08-22,35.720001220703125
2019-08-23,34.849998474121094
2019-08-26,35.22999954223633
2019-08-27,35.099998474121094
2019-08-28,35.310001373291016
2019-08-29,35.77000045776367
2019-08-30,35.86000061035156
2019-09-03,35.560001373291016
2019-09-04,35.900001525878906
2019-09-05,36.465999603271484
2019-09-06,36.49700164794922
2019-09-09,36.4900016784668
2019-09-10,36.310001373291016
2019-09-11,36.67499923706055
2019-09-12,36.91600036621094
2019-09-13,36.8120002746582
2019-09-16,36.689998626708984
2019-09-17,36.880001068115234
2019-09-18,36.880001068115234
2019-09-19,36.83000183105469
2019-09-20,36.689998626708984
2019-09-23,36.720001220703125
2019-09-24,36.41999816894531
2019-09-25,36.560001373291016
2019-09-26,36.33000183105469
2019-09-27,36.31999969482422
2019-09-30,36.459999084472656
2019-10-01,36.08000183105469
2019-10-02,35.40999984741211
2019-10-03,35.4900016784668
2019-10-04,35.95000076293945
2019-10-07,35.959999084472656
2019-10-08,35.38999938964844
2019-10-09,35.70000076293945
2019-10-10,35.880001068115234
2019-10-11,36.400001525878906
2019-10-14,36.29999923706055
2019-10-15,36.72700119018555
2019-10-16,36.62799835205078
2019-10-17,37.279998779296875
2019-10-18,36.58000183105469
2019-10-21,36.9119987487793
2019-10-22,36.810001373291016
2019-10-23,36.83000183105469
2019-10-24,36.959999084472656
2019-10-25,37.13999938964844
2019-10-28,37.369998931884766
2019-10-29,37.31999969482422
2019-10-30,37.38999938964844
2019-10-31,37.167999267578125
2019-11-01,37.599998474121094
2019-11-04,37.86000061035156
2019-11-05,37.79999923706055
2019-11-06,37.810001373291016
2019-11-07,37.959999084472656
2019-11-08,37.95800018310547
2019-11-11,37.95500183105469
2019-11-12,38.060001373291016
2019-11-13,38.08000183105469
2019-11-14,38.099998474121094
2019-11-15,38.380001068115234
2019-11-18,38.39699935913086
2019-11-19,38.415000915527344
2019-11-20,38.209999084472656
2019-11-21,38.16999816894531
2019-11-22,38.209999084472656
2019-11-25,38.558998107910156
2019-11-26,38.63999938964844
2019-11-27,38.80699920654297
2019-11-29,38.66600036621094
2019-12-02,38.279998779296875
2019-12-03,37.93199920654297
2019-12-04,38.209999084472656
2019-12-05,38.310001373291016
2019-12-06,38.71500015258789
2019-12-09,38.58700180053711
2019-12-10,38.49100112915039
2019-12-11,38.599998474121094
2019-12-12,38.9739990234375
2019-12-13,38.972999572753906
2019-12-16,39.25
2019-12-17,39.25
2019-12-18,39.31999969482422
2019-12-19,39.310001373291016
2019-12-20,39.779998779296875
2019-12-23,39.70000076293945
2019-12-24,39.667999267578125
2019-12-26,39.79999923706055
2019-12-27,39.83000183105469
2019-12-30,39.345001220703125
2019-12-31,39.41999816894531
2020-01-02,39.63399887084961
2020-01-03,39.5
2020-01-06,39.57500076293945
2020-01-07,39.54999923706055
2020-01-08,39.724998474121094
2020-01-09,40.02000045776367
2020-01-10,39.902000427246094
2020-01-13,40.119998931884766
2020-01-14,40.09600067138672
2020-01-15,40.14699935913086
2020-01-16,40.43000030517578
2020-01-17,40.61399841308594
2020-01-21,40.55500030517578
2020-01-22,40.599998474121094
2020-01-23,40.63999938964844
