,AGNCN
2018-02-16,25.479999542236328
2018-02-20,25.450000762939453
2018-02-21,25.399999618530273
2018-02-22,25.18000030517578
2018-02-23,25.18000030517578
2018-02-26,25.18000030517578
2018-02-27,25.200000762939453
2018-02-28,25.190000534057617
2018-03-01,25.149999618530273
2018-03-02,25.0
2018-03-05,25.270000457763672
2018-03-06,25.459999084472656
2018-03-07,25.489999771118164
2018-03-08,25.56999969482422
2018-03-09,25.649999618530273
2018-03-12,25.700000762939453
2018-03-13,25.639999389648438
2018-03-14,25.670000076293945
2018-03-15,25.690000534057617
2018-03-16,25.790000915527344
2018-03-19,25.709999084472656
2018-03-20,25.610000610351562
2018-03-21,25.600000381469727
2018-03-22,25.739999771118164
2018-03-23,25.719999313354492
2018-03-26,25.81999969482422
2018-03-27,25.940000534057617
2018-03-28,25.579999923706055
2018-03-29,25.479999542236328
2018-04-02,25.34000015258789
2018-04-03,25.350000381469727
2018-04-04,25.420000076293945
2018-04-05,25.450000762939453
2018-04-06,25.450000762939453
2018-04-09,25.559999465942383
2018-04-10,25.600000381469727
2018-04-11,25.610000610351562
2018-04-12,25.579999923706055
2018-04-13,25.579999923706055
2018-04-16,25.450000762939453
2018-04-17,25.440000534057617
2018-04-18,25.350000381469727
2018-04-19,25.290000915527344
2018-04-20,25.3700008392334
2018-04-23,25.350000381469727
2018-04-24,25.3799991607666
2018-04-25,25.3799991607666
2018-04-26,25.420000076293945
2018-04-27,25.600000381469727
2018-04-30,25.479999542236328
2018-05-01,25.479999542236328
2018-05-02,25.40999984741211
2018-05-03,25.350000381469727
2018-05-04,25.3700008392334
2018-05-07,25.34000015258789
2018-05-08,25.34000015258789
2018-05-09,25.290000915527344
2018-05-10,25.350000381469727
2018-05-11,25.329999923706055
2018-05-14,25.3799991607666
2018-05-15,25.639999389648438
2018-05-16,25.68000030517578
2018-05-17,25.600000381469727
2018-05-18,25.670000076293945
2018-05-21,25.65999984741211
2018-05-22,25.649999618530273
2018-05-23,25.670000076293945
2018-05-24,25.700000762939453
2018-05-25,25.829999923706055
2018-05-29,25.610000610351562
2018-05-30,25.6200008392334
2018-05-31,25.790000915527344
2018-06-01,25.719999313354492
2018-06-04,25.850000381469727
2018-06-05,25.950000762939453
2018-06-06,26.059999465942383
2018-06-07,25.989999771118164
2018-06-08,26.06999969482422
2018-06-11,25.770000457763672
2018-06-12,25.871999740600586
2018-06-13,25.799999237060547
2018-06-14,25.81999969482422
2018-06-15,25.860000610351562
2018-06-18,25.920000076293945
2018-06-19,25.989999771118164
2018-06-20,26.045000076293945
2018-06-21,26.010000228881836
2018-06-22,25.920000076293945
2018-06-25,25.969999313354492
2018-06-26,25.959999084472656
2018-06-27,26.0
2018-06-28,25.899999618530273
2018-06-29,26.0
2018-07-02,26.030000686645508
2018-07-03,25.799999237060547
2018-07-05,26.100000381469727
2018-07-06,26.0
2018-07-09,26.010000228881836
2018-07-10,26.040000915527344
2018-07-11,25.989999771118164
2018-07-12,25.979999542236328
2018-07-13,25.799999237060547
2018-07-16,25.829999923706055
2018-07-17,25.719999313354492
2018-07-18,25.700000762939453
2018-07-19,25.700000762939453
2018-07-20,26.260000228881836
2018-07-23,25.950000762939453
2018-07-24,25.969999313354492
2018-07-25,25.709999084472656
2018-07-26,25.93000030517578
2018-07-27,26.049999237060547
2018-07-30,25.959999084472656
2018-07-31,25.916000366210938
2018-08-01,25.780000686645508
2018-08-02,25.989999771118164
2018-08-03,25.799999237060547
2018-08-06,25.829999923706055
2018-08-07,25.799999237060547
2018-08-08,25.90999984741211
2018-08-09,25.989999771118164
2018-08-10,26.0
2018-08-13,26.09000015258789
2018-08-14,26.110000610351562
2018-08-15,26.06999969482422
2018-08-16,26.229999542236328
2018-08-17,26.200000762939453
2018-08-20,26.299999237060547
2018-08-21,26.399999618530273
2018-08-22,26.35099983215332
2018-08-23,26.399999618530273
2018-08-24,26.399999618530273
2018-08-27,26.469999313354492
2018-08-28,26.540000915527344
2018-08-29,26.360000610351562
2018-08-30,26.479999542236328
2018-08-31,26.260000228881836
2018-09-04,26.299999237060547
2018-09-05,26.360000610351562
2018-09-06,26.260000228881836
2018-09-07,26.34000015258789
2018-09-10,26.288999557495117
2018-09-11,26.200000762939453
2018-09-12,26.290000915527344
2018-09-13,26.350000381469727
2018-09-14,26.299999237060547
2018-09-17,26.450000762939453
2018-09-18,26.649999618530273
2018-09-19,26.450000762939453
2018-09-20,26.40999984741211
2018-09-21,26.520000457763672
2018-09-24,26.420000076293945
2018-09-25,26.459999084472656
2018-09-26,26.5
2018-09-27,26.43000030517578
2018-09-28,25.979999542236328
2018-10-01,26.06999969482422
2018-10-02,25.950000762939453
2018-10-03,25.799999237060547
2018-10-04,25.799999237060547
2018-10-05,25.56999969482422
2018-10-08,25.600000381469727
2018-10-09,25.540000915527344
2018-10-10,25.540000915527344
2018-10-11,25.350000381469727
2018-10-12,25.479999542236328
2018-10-15,25.31999969482422
2018-10-16,25.31999969482422
2018-10-17,25.329999923706055
2018-10-18,25.229999542236328
2018-10-19,25.420000076293945
2018-10-22,25.319000244140625
2018-10-23,25.31999969482422
2018-10-24,25.219999313354492
2018-10-25,25.25
2018-10-26,25.219999313354492
2018-10-29,25.25
2018-10-30,25.299999237060547
2018-10-31,25.299999237060547
2018-11-01,25.479999542236328
2018-11-02,25.360000610351562
2018-11-05,25.360000610351562
2018-11-06,25.389999389648438
2018-11-07,25.459999084472656
2018-11-08,25.493000030517578
2018-11-09,25.469999313354492
2018-11-12,25.5
2018-11-13,25.549999237060547
2018-11-14,25.549999237060547
2018-11-15,25.510000228881836
2018-11-16,25.549999237060547
2018-11-19,25.479999542236328
2018-11-20,25.450000762939453
2018-11-21,25.549999237060547
2018-11-23,25.5
2018-11-26,25.489999771118164
2018-11-27,25.489999771118164
2018-11-28,25.520000457763672
2018-11-29,25.6200008392334
2018-11-30,25.639999389648438
2018-12-03,25.639999389648438
2018-12-04,25.6200008392334
2018-12-06,25.600000381469727
2018-12-07,25.552000045776367
2018-12-10,25.530000686645508
2018-12-11,25.459999084472656
2018-12-12,25.290000915527344
2018-12-13,25.280000686645508
2018-12-14,25.389999389648438
2018-12-17,25.3799991607666
2018-12-18,25.290000915527344
2018-12-19,25.350000381469727
2018-12-20,25.329999923706055
2018-12-21,25.329999923706055
2018-12-24,25.27899932861328
2018-12-26,25.450000762939453
2018-12-27,25.5
2018-12-28,25.139999389648438
2018-12-31,25.280000686645508
2019-01-02,25.559999465942383
2019-01-03,25.59000015258789
2019-01-04,25.459999084472656
2019-01-07,25.5
2019-01-08,25.5939998626709
2019-01-09,25.6200008392334
2019-01-10,25.450000762939453
2019-01-11,25.469999313354492
2019-01-14,25.399999618530273
2019-01-15,25.489999771118164
2019-01-16,25.399999618530273
2019-01-17,25.290000915527344
2019-01-18,25.5
2019-01-22,25.459999084472656
2019-01-23,25.6200008392334
2019-01-24,25.617000579833984
2019-01-25,25.6200008392334
2019-01-28,25.579999923706055
2019-01-29,25.56999969482422
2019-01-30,25.600000381469727
2019-01-31,25.18000030517578
2019-02-01,25.34000015258789
2019-02-04,25.40999984741211
2019-02-05,25.549999237060547
2019-02-06,25.56599998474121
2019-02-07,25.329999923706055
2019-02-08,25.483999252319336
2019-02-11,25.540000915527344
2019-02-12,25.5
2019-02-13,25.690000534057617
2019-02-14,25.75
2019-02-15,25.889999389648438
2019-02-19,25.8700008392334
2019-02-20,25.780000686645508
2019-02-21,25.799999237060547
2019-02-22,25.969999313354492
2019-02-25,25.799999237060547
2019-02-26,25.829999923706055
2019-02-27,25.700000762939453
2019-02-28,25.56999969482422
2019-03-01,25.649999618530273
2019-03-04,25.700000762939453
2019-03-05,25.979999542236328
2019-03-06,25.860000610351562
2019-03-07,25.829999923706055
2019-03-08,25.84000015258789
2019-03-11,25.860000610351562
2019-03-12,25.829999923706055
2019-03-13,25.8700008392334
2019-03-14,25.889999389648438
2019-03-15,26.0
2019-03-18,26.020000457763672
2019-03-19,25.979999542236328
2019-03-20,26.06999969482422
2019-03-21,26.05900001525879
2019-03-22,26.149999618530273
2019-03-25,26.084999084472656
2019-03-26,26.104999542236328
2019-03-27,25.940000534057617
2019-03-28,25.934999465942383
2019-03-29,25.610000610351562
2019-04-01,25.6200008392334
2019-04-02,25.871000289916992
2019-04-03,25.850000381469727
2019-04-04,25.809999465942383
2019-04-05,25.81999969482422
2019-04-08,25.809999465942383
2019-04-09,25.729999542236328
2019-04-10,25.719999313354492
2019-04-11,25.799999237060547
2019-04-12,25.690000534057617
2019-04-15,25.68000030517578
2019-04-16,25.719999313354492
2019-04-17,25.80500030517578
2019-04-18,25.860000610351562
2019-04-22,25.729999542236328
2019-04-23,25.760000228881836
2019-04-24,25.81999969482422
2019-04-25,25.829999923706055
2019-04-26,25.809999465942383
2019-04-29,25.850000381469727
2019-04-30,25.899999618530273
2019-05-01,25.920000076293945
2019-05-02,25.8700008392334
2019-05-03,25.829999923706055
2019-05-06,25.790000915527344
2019-05-07,25.780000686645508
2019-05-08,25.8799991607666
2019-05-09,25.81999969482422
2019-05-10,25.760000228881836
2019-05-13,25.75
2019-05-14,25.889999389648438
2019-05-15,25.93000030517578
2019-05-16,25.959999084472656
2019-05-17,26.040000915527344
2019-05-20,26.100000381469727
2019-05-21,25.979999542236328
2019-05-22,25.989999771118164
2019-05-23,25.940000534057617
2019-05-24,25.94499969482422
2019-05-28,25.920000076293945
2019-05-29,26.0
2019-05-30,25.959999084472656
2019-05-31,25.770000457763672
2019-06-03,25.799999237060547
2019-06-04,25.899999618530273
2019-06-05,25.850000381469727
2019-06-06,25.898000717163086
2019-06-07,25.989999771118164
2019-06-10,26.030000686645508
2019-06-11,26.049999237060547
2019-06-12,26.139999389648438
2019-06-13,26.1299991607666
2019-06-14,26.280000686645508
2019-06-17,26.399999618530273
2019-06-18,26.399999618530273
2019-06-19,26.540000915527344
2019-06-20,26.459999084472656
2019-06-21,26.270000457763672
2019-06-24,26.200000762939453
2019-06-25,26.15999984741211
2019-06-26,26.190000534057617
2019-06-27,26.280000686645508
2019-06-28,26.0
2019-07-01,26.0
2019-07-02,26.09000015258789
2019-07-03,26.06999969482422
2019-07-05,26.1299991607666
2019-07-08,25.989999771118164
2019-07-09,26.040000915527344
2019-07-10,26.0
2019-07-11,26.0
2019-07-12,25.959999084472656
2019-07-15,25.989999771118164
2019-07-16,25.950000762939453
2019-07-17,25.950000762939453
2019-07-18,26.100000381469727
2019-07-19,26.1299991607666
2019-07-22,26.1200008392334
2019-07-23,26.110000610351562
2019-07-24,26.139999389648438
2019-07-25,26.110000610351562
2019-07-26,26.1200008392334
2019-07-29,26.0
2019-07-30,25.829999923706055
2019-07-31,25.81999969482422
2019-08-01,25.8799991607666
2019-08-02,25.899999618530273
2019-08-05,25.850000381469727
2019-08-06,25.899999618530273
2019-08-07,26.020000457763672
2019-08-08,25.989999771118164
2019-08-09,26.200000762939453
2019-08-12,26.1200008392334
2019-08-13,26.1200008392334
2019-08-14,26.1200008392334
2019-08-15,26.200000762939453
2019-08-16,26.1200008392334
2019-08-19,26.1299991607666
2019-08-20,26.139999389648438
2019-08-21,26.1299991607666
2019-08-22,26.299999237060547
2019-08-23,25.989999771118164
2019-08-26,26.135000228881836
2019-08-27,26.219999313354492
2019-08-28,26.25
2019-08-29,26.270000457763672
2019-08-30,26.360000610351562
2019-09-03,26.280000686645508
2019-09-04,26.309999465942383
2019-09-05,26.309999465942383
2019-09-06,26.479999542236328
2019-09-09,26.479999542236328
2019-09-10,26.40999984741211
2019-09-11,26.420000076293945
2019-09-12,26.434999465942383
2019-09-13,26.360000610351562
2019-09-16,26.40999984741211
2019-09-17,26.389999389648438
2019-09-18,26.450000762939453
2019-09-19,26.399999618530273
2019-09-20,26.31999969482422
2019-09-23,26.34000015258789
2019-09-24,26.3799991607666
2019-09-25,26.459999084472656
2019-09-26,26.309999465942383
2019-09-27,26.219999313354492
2019-09-30,25.790000915527344
2019-10-01,25.760000228881836
2019-10-02,25.719999313354492
2019-10-03,25.670000076293945
2019-10-04,25.75
2019-10-07,25.690000534057617
2019-10-08,25.65999984741211
2019-10-09,25.649999618530273
2019-10-10,25.729999542236328
2019-10-11,25.780000686645508
2019-10-14,25.770000457763672
2019-10-15,25.670000076293945
2019-10-16,25.600000381469727
2019-10-17,25.711000442504883
2019-10-18,25.65999984741211
2019-10-21,25.700000762939453
2019-10-22,25.760000228881836
2019-10-23,25.739999771118164
2019-10-24,25.84000015258789
2019-10-25,25.809999465942383
2019-10-28,25.700000762939453
2019-10-29,25.799999237060547
2019-10-30,25.920000076293945
2019-10-31,25.93000030517578
2019-11-01,25.959999084472656
2019-11-04,25.959999084472656
2019-11-05,25.899999618530273
2019-11-06,25.860000610351562
2019-11-07,25.860000610351562
2019-11-08,25.90999984741211
2019-11-11,25.950000762939453
2019-11-12,25.93000030517578
2019-11-13,25.979999542236328
2019-11-14,26.040000915527344
2019-11-15,26.040000915527344
2019-11-18,26.0
2019-11-19,26.100000381469727
2019-11-20,26.200000762939453
2019-11-21,26.25
2019-11-22,26.260000228881836
2019-11-25,26.229999542236328
2019-11-26,26.3700008392334
2019-11-27,26.350000381469727
2019-11-29,26.149999618530273
2019-12-02,26.219999313354492
2019-12-03,26.209999084472656
2019-12-04,26.200000762939453
2019-12-05,26.149999618530273
2019-12-06,26.1200008392334
2019-12-09,26.149999618530273
2019-12-10,26.170000076293945
2019-12-11,26.1299991607666
2019-12-12,26.170000076293945
2019-12-13,26.31999969482422
2019-12-16,26.329999923706055
2019-12-17,26.325000762939453
2019-12-18,26.360000610351562
2019-12-19,26.309999465942383
2019-12-20,26.34000015258789
2019-12-23,26.3799991607666
2019-12-24,26.3700008392334
2019-12-26,26.3700008392334
2019-12-27,26.3700008392334
2019-12-30,25.959999084472656
2019-12-31,25.950000762939453
2020-01-02,26.100000381469727
2020-01-03,26.030000686645508
2020-01-06,26.030000686645508
2020-01-07,26.020000457763672
2020-01-08,26.09000015258789
2020-01-09,26.15999984741211
2020-01-10,26.253999710083008
2020-01-13,26.190000534057617
2020-01-14,26.280000686645508
2020-01-15,26.25
2020-01-16,26.270000457763672
2020-01-17,26.170000076293945
2020-01-21,26.298999786376953
2020-01-22,26.350000381469727
2020-01-23,26.34000015258789
2020-01-24,26.350000381469727
2020-01-27,26.360000610351562
2020-01-28,26.309999465942383
2020-01-29,26.25
2020-01-30,26.3799991607666
2020-01-31,26.270000457763672
2020-02-03,26.31999969482422
2020-02-04,26.25
2020-02-05,26.200000762939453
2020-02-06,26.219999313354492
2020-02-07,26.299999237060547
2020-02-10,26.229999542236328
2020-02-11,26.304000854492188
2020-02-12,26.219999313354492
2020-02-13,26.350000381469727
2020-02-14,26.325000762939453
2020-02-18,26.329999923706055
2020-02-19,26.209999084472656
2020-02-20,26.31999969482422
2020-02-21,26.200000762939453
2020-02-24,26.1299991607666
2020-02-25,26.270000457763672
2020-02-26,26.350000381469727
2020-02-27,26.020000457763672
2020-02-28,25.25
2020-03-02,25.690000534057617
2020-03-03,25.600000381469727
2020-03-04,26.010000228881836
2020-03-05,25.6200008392334
2020-03-06,25.31999969482422
2020-03-09,24.889999389648438
2020-03-10,24.309999465942383
2020-03-11,23.100000381469727
2020-03-12,20.299999237060547
2020-03-13,20.25
2020-03-16,18.559999465942383
2020-03-17,17.84000015258789
2020-03-18,12.3100004196167
2020-03-19,18.010000228881836
2020-03-20,17.329999923706055
2020-03-23,16.690000534057617
2020-03-24,17.03499984741211
2020-03-25,19.0
2020-03-26,20.950000762939453
2020-03-27,21.285999298095703
2020-03-30,20.209999084472656
2020-03-31,19.450000762939453
2020-04-01,18.280000686645508
2020-04-02,19.239999771118164
2020-04-03,19.3799991607666
2020-04-06,21.1299991607666
2020-04-07,21.739999771118164
2020-04-08,22.920000076293945
2020-04-09,22.940000534057617
2020-04-13,21.780000686645508
2020-04-14,21.93000030517578
2020-04-15,21.260000228881836
2020-04-16,21.799999237060547
2020-04-17,22.799999237060547
2020-04-20,22.709999084472656
2020-04-21,22.950000762939453
2020-04-22,22.610000610351562
2020-04-23,22.610000610351562
2020-04-24,22.5
2020-04-27,22.56999969482422
2020-04-28,22.989999771118164
2020-04-29,23.149999618530273
2020-04-30,23.0
2020-05-01,23.030000686645508
2020-05-04,23.030000686645508
2020-05-05,23.1299991607666
2020-05-06,23.149999618530273
2020-05-07,23.049999237060547
2020-05-08,23.31999969482422
2020-05-11,23.0
2020-05-12,22.90999984741211
2020-05-13,22.420000076293945
2020-05-14,22.280000686645508
2020-05-15,22.18000030517578
2020-05-18,22.450000762939453
2020-05-19,22.5
2020-05-20,22.6299991607666
2020-05-21,22.790000915527344
2020-05-22,23.040000915527344
2020-05-26,23.06999969482422
2020-05-27,23.229999542236328
2020-05-28,23.0
2020-05-29,23.059999465942383
2020-06-01,23.239999771118164
2020-06-02,23.149999618530273
2020-06-03,23.264999389648438
2020-06-04,23.299999237060547
2020-06-05,23.709999084472656
2020-06-08,23.959999084472656
2020-06-09,23.979999542236328
2020-06-10,24.09000015258789
2020-06-11,23.399999618530273
2020-06-12,23.1200008392334
2020-06-15,23.200000762939453
2020-06-16,23.149999618530273
2020-06-17,22.959999084472656
2020-06-18,22.6200008392334
2020-06-19,22.93000030517578
2020-06-22,23.024999618530273
2020-06-23,23.25
2020-06-24,23.18000030517578
2020-06-25,22.93000030517578
2020-06-26,22.93000030517578
2020-06-29,23.040000915527344
2020-06-30,22.690000534057617
2020-07-01,22.844999313354492
2020-07-02,22.489999771118164
2020-07-06,22.56999969482422
2020-07-07,22.649999618530273
2020-07-08,22.969999313354492
2020-07-09,22.639999389648438
2020-07-10,22.770000457763672
2020-07-13,22.579999923706055
2020-07-14,22.700000762939453
2020-07-15,22.700000762939453
2020-07-16,22.799999237060547
2020-07-17,22.799999237060547
2020-07-20,22.860000610351562
2020-07-21,22.959999084472656
2020-07-22,23.1299991607666
2020-07-23,23.280000686645508
2020-07-24,23.299999237060547
2020-07-27,23.530000686645508
2020-07-28,23.440000534057617
2020-07-29,23.549999237060547
2020-07-30,23.59000015258789
2020-07-31,23.530000686645508
2020-08-03,23.68000030517578
2020-08-04,23.639999389648438
2020-08-05,23.860000610351562
2020-08-06,23.829999923706055
2020-08-07,23.920000076293945
2020-08-10,24.229999542236328
2020-08-11,24.170000076293945
2020-08-12,24.260000228881836
2020-08-13,24.204999923706055
2020-08-14,24.209999084472656
2020-08-17,24.3799991607666
2020-08-18,24.43000030517578
2020-08-19,24.610000610351562
2020-08-20,24.709999084472656
2020-08-21,24.729999542236328
2020-08-24,24.631999969482422
2020-08-25,24.559999465942383
2020-08-26,24.549999237060547
2020-08-27,24.540000915527344
2020-08-28,24.68000030517578
2020-08-31,24.479999542236328
2020-09-01,24.549999237060547
2020-09-02,24.450000762939453
2020-09-03,24.239999771118164
2020-09-04,24.299999237060547
2020-09-08,24.219999313354492
2020-09-09,24.360000610351562
2020-09-10,24.299999237060547
2020-09-11,24.110000610351562
2020-09-14,24.3700008392334
2020-09-15,24.360000610351562
2020-09-16,24.516000747680664
2020-09-17,24.34000015258789
2020-09-18,24.549999237060547
2020-09-21,24.40999984741211
2020-09-22,24.520000457763672
2020-09-23,24.190000534057617
2020-09-24,24.229999542236328
2020-09-25,24.6200008392334
2020-09-28,24.559999465942383
2020-09-29,24.440000534057617
2020-09-30,23.829999923706055
2020-10-01,23.790000915527344
2020-10-02,23.68000030517578
2020-10-05,23.6200008392334
2020-10-06,23.6200008392334
2020-10-07,23.600000381469727
2020-10-08,23.780000686645508
2020-10-09,23.770000457763672
2020-10-12,23.719999313354492
2020-10-13,23.649999618530273
2020-10-14,23.309999465942383
2020-10-15,23.270000457763672
2020-10-16,23.469999313354492
2020-10-19,23.520000457763672
2020-10-20,23.459999084472656
2020-10-21,23.459999084472656
2020-10-22,23.489999771118164
2020-10-23,23.6299991607666
2020-10-26,23.399999618530273
2020-10-27,23.309999465942383
2020-10-28,23.079999923706055
2020-10-29,23.09000015258789
2020-10-30,22.850000381469727
2020-11-02,22.75
2020-11-03,22.739999771118164
2020-11-04,22.81999969482422
2020-11-05,23.139999389648438
2020-11-06,23.1299991607666
2020-11-09,23.479999542236328
2020-11-10,23.860000610351562
2020-11-11,23.700000762939453
2020-11-12,23.56999969482422
2020-11-13,23.600000381469727
2020-11-16,23.850000381469727
2020-11-17,23.65999984741211
2020-11-18,23.829999923706055
2020-11-19,23.920000076293945
2020-11-20,23.780000686645508
2020-11-23,24.17799949645996
2020-11-24,24.010000228881836
2020-11-25,23.989999771118164
2020-11-27,23.989999771118164
2020-11-30,23.850000381469727
2020-12-01,23.950000762939453
2020-12-02,24.0
2020-12-03,24.010000228881836
2020-12-04,24.350000381469727
2020-12-07,24.649999618530273
2020-12-08,24.829999923706055
2020-12-09,24.979999542236328
2020-12-10,24.950000762939453
2020-12-11,25.030000686645508
2020-12-14,24.989999771118164
2020-12-15,25.040000915527344
2020-12-16,25.260000228881836
2020-12-17,25.420000076293945
2020-12-18,25.40999984741211
2020-12-21,25.40999984741211
2020-12-22,25.440000534057617
2020-12-23,25.75
2020-12-24,25.860000610351562
2020-12-28,25.780000686645508
2020-12-29,25.770000457763672
2020-12-30,25.670000076293945
2020-12-31,25.489999771118164
2021-01-04,25.079999923706055
2021-01-05,25.170000076293945
2021-01-06,25.15999984741211
2021-01-07,25.200000762939453
2021-01-08,25.368999481201172
2021-01-11,25.280000686645508
2021-01-12,25.209999084472656
2021-01-13,25.209999084472656
2021-01-14,25.43000030517578
2021-01-15,25.520000457763672
2021-01-19,25.65999984741211
2021-01-20,25.600000381469727
2021-01-21,25.510000228881836
2021-01-22,25.65999984741211
2021-01-25,25.639999389648438
2021-01-26,25.639999389648438
2021-01-27,25.360000610351562
2021-01-28,25.360000610351562
2021-01-29,25.09000015258789
2021-02-01,25.06999969482422
2021-02-02,25.209999084472656
2021-02-03,25.100000381469727
2021-02-04,25.239999771118164
2021-02-05,25.25
2021-02-08,25.15999984741211
2021-02-09,25.280000686645508
2021-02-10,25.219999313354492
2021-02-11,25.260000228881836
2021-02-12,25.450000762939453
2021-02-16,25.350000381469727
2021-02-17,25.420000076293945
2021-02-18,25.5
2021-02-19,25.420000076293945
2021-02-22,25.489999771118164
2021-02-23,25.489999771118164
2021-02-24,25.469999313354492
2021-02-25,25.56999969482422
2021-02-26,25.489999771118164
2021-03-01,25.540000915527344
2021-03-02,25.68000030517578
2021-03-03,25.75
2021-03-04,25.3700008392334
2021-03-05,25.3799991607666
2021-03-08,25.40999984741211
2021-03-09,25.73699951171875
2021-03-10,25.510000228881836
2021-03-11,25.690000534057617
2021-03-12,25.760000228881836
2021-03-15,25.860000610351562
2021-03-16,25.850000381469727
2021-03-17,25.809999465942383
2021-03-18,25.8799991607666
2021-03-19,25.790000915527344
2021-03-22,25.84000015258789
2021-03-23,25.979999542236328
2021-03-24,25.670000076293945
2021-03-25,25.81999969482422
2021-03-26,25.93000030517578
2021-03-29,25.920000076293945
2021-03-30,25.860000610351562
2021-03-31,25.360000610351562
2021-04-01,25.56999969482422
2021-04-05,25.65999984741211
2021-04-06,25.639999389648438
2021-04-07,25.6299991607666
2021-04-08,25.670000076293945
2021-04-09,25.600000381469727
2021-04-12,25.649999618530273
2021-04-13,25.709999084472656
2021-04-14,25.731000900268555
2021-04-15,25.8700008392334
2021-04-16,25.6299991607666
2021-04-19,25.649999618530273
2021-04-20,25.65999984741211
2021-04-21,25.719999313354492
2021-04-22,25.610000610351562
2021-04-23,25.690000534057617
2021-04-26,25.75
2021-04-27,25.649999618530273
2021-04-28,25.84000015258789
2021-04-29,25.899999618530273
2021-04-30,25.729999542236328
2021-05-03,25.700000762939453
2021-05-04,25.75
2021-05-05,25.8700008392334
2021-05-06,25.920000076293945
2021-05-07,25.920000076293945
2021-05-10,25.920000076293945
2021-05-11,25.899999618530273
2021-05-12,25.610000610351562
2021-05-13,25.594999313354492
2021-05-14,25.639999389648438
