,BCTX
2012-09-25,68.4039077758789
2012-09-26,68.4039077758789
2012-09-27,68.4039077758789
2012-09-28,68.4039077758789
2012-10-01,68.4039077758789
2012-10-02,68.4039077758789
2012-10-03,68.4039077758789
2012-10-04,68.4039077758789
2012-10-05,68.4039077758789
2012-10-08,68.4039077758789
2012-10-09,68.4039077758789
2012-10-10,68.4039077758789
2012-10-11,68.4039077758789
2012-10-12,68.4039077758789
2012-10-15,68.4039077758789
2012-10-16,68.4039077758789
2012-10-17,68.4039077758789
2012-10-18,68.4039077758789
2012-10-19,68.4039077758789
2012-10-22,68.4039077758789
2012-10-23,68.4039077758789
2012-10-24,68.4039077758789
2012-10-25,68.4039077758789
2012-10-26,68.4039077758789
2012-10-31,68.4039077758789
2012-11-01,68.4039077758789
2012-11-02,68.4039077758789
2012-11-05,68.4039077758789
2012-11-06,68.4039077758789
2012-11-07,68.4039077758789
2012-11-08,68.4039077758789
2012-11-09,68.4039077758789
2012-11-12,68.4039077758789
2012-11-13,48.85993576049805
2012-11-14,48.85993576049805
2012-11-15,48.85993576049805
2012-11-16,48.85993576049805
2012-11-19,48.85993576049805
2012-11-20,48.85993576049805
2012-11-21,48.85993576049805
2012-11-23,48.85993576049805
2012-11-26,48.85993576049805
2012-11-27,48.85993576049805
2012-11-28,48.85993576049805
2012-11-29,48.85993576049805
2012-11-30,48.85993576049805
2012-12-03,48.85993576049805
2012-12-04,48.85993576049805
2012-12-05,48.85993576049805
2012-12-06,48.85993576049805
2012-12-07,48.85993576049805
2012-12-10,48.85993576049805
2012-12-11,48.85993576049805
2012-12-12,48.85993576049805
2012-12-13,48.85993576049805
2012-12-14,48.85993576049805
2012-12-17,48.85993576049805
2012-12-18,48.85993576049805
2012-12-19,48.85993576049805
2012-12-20,48.85993576049805
2012-12-21,48.85993576049805
2012-12-24,48.85993576049805
2012-12-26,48.85993576049805
2012-12-27,48.85993576049805
2012-12-28,48.85993576049805
2012-12-31,48.85993576049805
2013-01-02,48.85993576049805
2013-01-03,48.85993576049805
2013-01-04,48.85993576049805
2013-01-07,48.85993576049805
2013-01-08,48.85993576049805
2013-01-09,48.85993576049805
2013-01-10,48.85993576049805
2013-01-11,48.85993576049805
2013-01-14,48.85993576049805
2013-01-15,48.85993576049805
2013-01-16,48.85993576049805
2013-01-17,48.85993576049805
2013-01-18,48.85993576049805
2013-01-22,48.85993576049805
2013-01-23,48.85993576049805
2013-01-24,48.85993576049805
2013-01-25,48.85993576049805
2013-01-28,48.85993576049805
2013-01-29,48.85993576049805
2013-01-30,48.85993576049805
2013-01-31,48.85993576049805
2013-02-01,48.85993576049805
2013-02-04,48.85993576049805
2013-02-05,48.85993576049805
2013-02-06,48.85993576049805
2013-02-07,48.85993576049805
2013-02-08,48.85993576049805
2013-02-11,48.85993576049805
2013-02-12,48.85993576049805
2013-02-13,48.85993576049805
2013-02-14,39.087947845458984
2013-02-15,39.087947845458984
2013-02-19,39.087947845458984
2013-02-20,39.087947845458984
2013-02-21,39.087947845458984
2013-02-22,39.087947845458984
2013-02-25,39.087947845458984
2013-02-26,39.087947845458984
2013-02-27,39.087947845458984
2013-02-28,39.087947845458984
2013-03-01,39.087947845458984
2013-03-04,39.087947845458984
2013-03-05,39.087947845458984
2013-03-06,39.087947845458984
2013-03-07,39.087947845458984
2013-03-08,39.087947845458984
2013-03-11,39.087947845458984
2013-03-12,39.087947845458984
2013-03-13,39.087947845458984
2013-03-14,39.087947845458984
2013-03-15,39.087947845458984
2013-03-18,39.087947845458984
2013-03-19,39.087947845458984
2013-03-20,39.087947845458984
2013-03-21,39.087947845458984
2013-03-22,39.087947845458984
2013-03-25,39.087947845458984
2013-03-26,39.087947845458984
2013-03-27,39.087947845458984
2013-03-28,39.087947845458984
2013-04-01,39.087947845458984
2013-04-02,39.087947845458984
2013-04-03,39.087947845458984
2013-04-04,39.087947845458984
2013-04-05,39.087947845458984
2013-04-08,39.087947845458984
2013-04-09,39.087947845458984
2013-04-10,39.087947845458984
2013-04-11,39.087947845458984
2013-04-12,39.087947845458984
2013-04-15,39.087947845458984
2013-04-16,39.087947845458984
2013-04-17,39.087947845458984
2013-04-18,39.087947845458984
2013-04-19,39.087947845458984
2013-04-22,39.087947845458984
2013-04-23,39.087947845458984
2013-04-24,39.087947845458984
2013-04-25,39.087947845458984
2013-04-26,39.087947845458984
2013-04-29,39.087947845458984
2013-04-30,39.087947845458984
2013-05-01,39.087947845458984
2013-05-02,39.087947845458984
2013-05-03,39.087947845458984
2013-05-06,39.087947845458984
2013-05-07,39.087947845458984
2013-05-08,39.087947845458984
2013-05-09,39.087947845458984
2013-05-10,39.087947845458984
2013-05-13,39.087947845458984
2013-05-14,39.087947845458984
2013-05-15,39.087947845458984
2013-05-16,39.087947845458984
2013-05-17,39.087947845458984
2013-05-20,39.087947845458984
2013-05-21,39.087947845458984
2013-05-22,39.087947845458984
2013-05-23,39.087947845458984
2013-05-24,39.087947845458984
2013-05-28,39.087947845458984
2013-05-29,39.087947845458984
2013-05-30,39.087947845458984
2013-05-31,39.087947845458984
2013-06-03,39.087947845458984
2013-06-04,39.087947845458984
2013-06-05,39.087947845458984
2013-06-06,39.087947845458984
2013-06-07,39.087947845458984
2013-06-10,39.087947845458984
2013-06-11,39.087947845458984
2013-06-12,39.087947845458984
2013-06-13,39.087947845458984
2013-06-14,39.087947845458984
2013-06-17,39.087947845458984
2013-06-18,39.087947845458984
2013-06-19,39.087947845458984
2013-06-20,39.087947845458984
2013-06-21,39.087947845458984
2013-06-24,39.087947845458984
2013-06-25,39.087947845458984
2013-06-26,29.315961837768555
2013-06-27,29.315961837768555
2013-06-28,29.315961837768555
2013-07-01,29.315961837768555
2013-07-02,29.315961837768555
2013-07-03,29.315961837768555
2013-07-05,29.315961837768555
2013-07-08,29.315961837768555
2013-07-09,29.315961837768555
2013-07-10,29.315961837768555
2013-07-11,29.315961837768555
2013-07-12,29.315961837768555
2013-07-15,29.315961837768555
2013-07-16,29.315961837768555
2013-07-17,29.315961837768555
2013-07-18,29.315961837768555
2013-07-19,29.315961837768555
2013-07-22,29.315961837768555
2013-07-23,29.315961837768555
2013-07-24,29.315961837768555
2013-07-25,29.315961837768555
2013-07-26,29.315961837768555
2013-07-29,29.315961837768555
2013-07-30,29.315961837768555
2013-07-31,29.315961837768555
2013-08-01,29.315961837768555
2013-08-02,29.315961837768555
2013-08-05,29.315961837768555
2013-08-06,29.315961837768555
2013-08-07,29.315961837768555
2013-08-08,29.315961837768555
2013-08-09,29.315961837768555
2013-08-12,29.315961837768555
2013-08-13,29.315961837768555
2013-08-14,29.315961837768555
2013-08-15,29.315961837768555
2013-08-16,29.315961837768555
2013-08-19,29.315961837768555
2013-08-20,29.315961837768555
2013-08-21,29.315961837768555
2013-08-22,29.315961837768555
2013-08-23,29.315961837768555
2013-08-26,29.315961837768555
2013-08-27,29.315961837768555
2013-08-28,29.315961837768555
2013-08-29,29.315961837768555
2013-08-30,29.315961837768555
2013-09-03,29.315961837768555
2013-09-04,29.315961837768555
2013-09-05,29.315961837768555
2013-09-06,29.315961837768555
2013-09-09,29.315961837768555
2013-09-10,29.315961837768555
2013-09-11,29.315961837768555
2013-09-12,29.315961837768555
2013-09-13,29.315961837768555
2013-09-16,29.315961837768555
2013-09-17,29.315961837768555
2013-09-18,29.315961837768555
2013-09-19,29.315961837768555
2013-09-20,29.315961837768555
2013-09-23,29.315961837768555
2013-09-24,29.315961837768555
2013-09-25,29.315961837768555
2013-09-26,29.315961837768555
2013-09-27,29.315961837768555
2013-09-30,29.315961837768555
2013-10-01,29.315961837768555
2013-10-02,29.315961837768555
2013-10-03,29.315961837768555
2013-10-04,29.315961837768555
2013-10-07,29.315961837768555
2013-10-08,29.315961837768555
2013-10-09,29.315961837768555
2013-10-10,29.315961837768555
2013-10-11,29.315961837768555
2013-10-14,29.315961837768555
2013-10-15,29.315961837768555
2013-10-16,29.315961837768555
2013-10-17,29.315961837768555
2013-10-18,29.315961837768555
2013-10-21,19.543973922729492
2013-10-22,19.543973922729492
2013-10-23,19.543973922729492
2013-10-24,19.543973922729492
2013-10-25,19.543973922729492
2013-10-28,19.543973922729492
2013-10-29,19.543973922729492
2013-10-30,19.543973922729492
2013-10-31,19.543973922729492
2013-11-01,19.543973922729492
2013-11-04,19.543973922729492
2013-11-05,19.543973922729492
2013-11-06,19.543973922729492
2013-11-07,19.543973922729492
2013-11-08,19.543973922729492
2013-11-11,19.543973922729492
2013-11-12,19.543973922729492
2013-11-13,19.543973922729492
2013-11-14,19.543973922729492
2013-11-15,19.543973922729492
2013-11-18,19.543973922729492
2013-11-19,19.543973922729492
2013-11-20,19.543973922729492
2013-11-21,19.543973922729492
2013-11-22,19.543973922729492
2013-11-25,19.543973922729492
2013-11-26,19.543973922729492
2013-11-27,19.543973922729492
2013-11-29,19.543973922729492
2013-12-02,19.543973922729492
2013-12-03,19.543973922729492
2013-12-04,19.543973922729492
2013-12-05,19.543973922729492
2013-12-06,19.543973922729492
2013-12-09,19.543973922729492
2013-12-10,19.543973922729492
2013-12-11,19.543973922729492
2013-12-12,19.543973922729492
2013-12-13,19.543973922729492
2013-12-16,19.543973922729492
2013-12-17,19.543973922729492
2013-12-18,19.543973922729492
2013-12-19,19.543973922729492
2013-12-20,19.543973922729492
2013-12-23,19.543973922729492
2013-12-24,19.543973922729492
2013-12-26,19.543973922729492
2013-12-27,19.543973922729492
2013-12-30,19.543973922729492
2013-12-31,19.543973922729492
2014-01-02,19.543973922729492
2014-01-03,19.543973922729492
2014-01-06,19.543973922729492
2014-01-07,19.543973922729492
2014-01-08,19.543973922729492
2014-01-09,19.543973922729492
2014-01-10,19.543973922729492
2014-01-13,19.543973922729492
2014-01-14,19.543973922729492
2014-01-15,19.543973922729492
2014-01-16,19.543973922729492
2014-01-17,19.543973922729492
2014-01-21,19.543973922729492
2014-01-22,19.543973922729492
2014-01-23,19.543973922729492
2014-01-24,19.543973922729492
2014-01-27,19.543973922729492
2014-01-28,19.543973922729492
2014-01-29,19.543973922729492
2014-01-30,19.543973922729492
2014-01-31,19.543973922729492
2014-02-03,19.543973922729492
2014-02-04,19.543973922729492
2014-02-05,19.543973922729492
2014-02-06,19.543973922729492
2014-02-07,19.543973922729492
2014-02-10,19.543973922729492
2014-02-11,19.543973922729492
2014-02-12,19.543973922729492
2014-02-13,19.543973922729492
2014-02-14,19.543973922729492
2014-02-18,19.543973922729492
2014-02-19,19.543973922729492
2014-02-20,19.543973922729492
2014-02-21,19.543973922729492
2014-02-24,19.543973922729492
2014-02-25,19.543973922729492
2014-02-26,19.543973922729492
2014-02-27,19.543973922729492
2014-02-28,19.543973922729492
2014-03-03,19.543973922729492
2014-03-04,19.543973922729492
2014-03-05,19.543973922729492
2014-03-06,19.543973922729492
2014-03-07,19.543973922729492
2014-03-10,19.543973922729492
2014-03-11,19.543973922729492
2014-03-12,19.543973922729492
2014-03-13,19.543973922729492
2014-03-14,19.543973922729492
2014-03-17,19.543973922729492
2014-03-18,19.543973922729492
2014-03-19,68.4039077758789
2014-03-20,68.4039077758789
2014-03-21,78.17589569091797
2014-03-24,78.17589569091797
2014-03-25,78.17589569091797
2014-03-26,78.17589569091797
2014-03-27,78.17589569091797
2014-03-28,78.17589569091797
2014-03-31,48.85993576049805
2014-04-01,48.85993576049805
2014-04-02,48.85993576049805
2014-04-03,39.087947845458984
2014-04-04,39.087947845458984
2014-04-07,39.087947845458984
2014-04-08,39.087947845458984
2014-04-09,39.087947845458984
2014-04-10,39.087947845458984
2014-04-11,39.087947845458984
2014-04-14,39.087947845458984
2014-04-15,39.087947845458984
2014-04-16,39.087947845458984
2014-04-17,39.087947845458984
2014-04-21,39.087947845458984
2014-04-22,39.087947845458984
2014-04-23,39.087947845458984
2014-04-24,39.087947845458984
2014-04-25,39.087947845458984
2014-04-28,39.087947845458984
2014-04-29,39.087947845458984
2014-04-30,39.087947845458984
2014-05-01,39.087947845458984
2014-05-02,39.087947845458984
2014-05-05,39.087947845458984
2014-05-06,39.087947845458984
2014-05-07,39.087947845458984
2014-05-08,39.087947845458984
2014-05-09,39.087947845458984
2014-05-12,39.087947845458984
2014-05-13,39.087947845458984
2014-05-14,39.087947845458984
2014-05-15,39.087947845458984
2014-05-16,39.087947845458984
2014-05-19,39.087947845458984
2014-05-20,39.087947845458984
2014-05-21,39.087947845458984
2014-05-22,39.087947845458984
2014-05-23,39.087947845458984
2014-05-27,39.087947845458984
2014-05-28,39.087947845458984
2014-05-29,39.087947845458984
2014-05-30,39.087947845458984
2014-06-02,39.087947845458984
2014-06-03,39.087947845458984
2014-06-04,39.087947845458984
2014-06-05,39.087947845458984
2014-06-06,39.087947845458984
2014-06-09,39.087947845458984
2014-06-10,39.087947845458984
2014-06-11,39.087947845458984
2014-06-12,39.087947845458984
2014-06-13,39.087947845458984
2014-06-16,39.087947845458984
2014-06-17,39.087947845458984
2014-06-18,39.087947845458984
2014-06-19,39.087947845458984
2014-06-20,39.087947845458984
2014-06-23,39.087947845458984
2014-06-24,39.087947845458984
2014-06-25,39.087947845458984
2014-06-26,39.087947845458984
2014-06-27,39.087947845458984
2014-06-30,39.087947845458984
2014-07-01,39.087947845458984
2014-07-02,39.087947845458984
2014-07-03,39.087947845458984
2014-07-07,39.087947845458984
2014-07-08,39.087947845458984
2014-07-09,39.087947845458984
2014-07-10,39.087947845458984
2014-07-11,39.087947845458984
2014-07-14,39.087947845458984
2014-07-15,39.087947845458984
2014-07-16,39.087947845458984
2014-07-17,39.087947845458984
2014-07-18,39.087947845458984
2014-07-21,39.087947845458984
2014-07-22,39.087947845458984
2014-07-23,39.087947845458984
2014-07-24,39.087947845458984
2014-07-25,39.087947845458984
2014-07-28,39.087947845458984
2014-07-29,39.087947845458984
2014-07-30,39.087947845458984
2014-07-31,39.087947845458984
2014-08-01,39.087947845458984
2014-08-04,39.087947845458984
2014-08-05,39.087947845458984
2014-08-06,39.087947845458984
2014-08-07,39.087947845458984
2014-08-08,39.087947845458984
2014-08-11,39.087947845458984
2014-08-12,39.087947845458984
2014-08-13,39.087947845458984
2014-08-14,39.087947845458984
2014-08-15,39.087947845458984
2014-08-18,39.087947845458984
2014-08-19,39.087947845458984
2014-08-20,39.087947845458984
2014-08-21,39.087947845458984
2014-08-22,39.087947845458984
2014-08-25,39.087947845458984
2014-08-26,39.087947845458984
2014-08-27,39.087947845458984
2014-08-28,39.087947845458984
2014-08-29,39.087947845458984
2014-09-02,39.087947845458984
2014-09-03,39.087947845458984
2014-09-04,39.087947845458984
2014-09-05,39.087947845458984
2014-09-08,39.087947845458984
2014-09-09,39.087947845458984
2014-09-10,39.087947845458984
2014-09-11,39.087947845458984
2014-09-12,39.087947845458984
2014-09-15,39.087947845458984
2014-09-16,39.087947845458984
2014-09-17,39.087947845458984
2014-09-18,39.087947845458984
2014-09-19,39.087947845458984
2014-09-22,39.087947845458984
2014-09-23,39.087947845458984
2014-09-24,39.087947845458984
2014-09-25,39.087947845458984
2014-09-26,39.087947845458984
2014-09-29,39.087947845458984
2014-09-30,39.087947845458984
2014-10-01,39.087947845458984
2014-10-02,39.087947845458984
2014-10-03,39.087947845458984
2014-10-06,39.087947845458984
2014-10-07,39.087947845458984
2014-10-08,39.087947845458984
2014-10-09,39.087947845458984
2014-10-10,39.087947845458984
2014-10-13,39.087947845458984
2014-10-14,39.087947845458984
2014-10-15,39.087947845458984
2014-10-16,39.087947845458984
2014-10-17,39.087947845458984
2014-10-20,39.087947845458984
2014-10-21,39.087947845458984
2014-10-22,39.087947845458984
2014-10-23,39.087947845458984
2014-10-24,39.087947845458984
2014-10-27,39.087947845458984
2014-10-28,39.087947845458984
2014-10-29,39.087947845458984
2014-10-30,39.087947845458984
2014-10-31,39.087947845458984
2014-11-03,39.087947845458984
2014-11-04,39.087947845458984
2014-11-05,39.087947845458984
2014-11-06,39.087947845458984
2014-11-07,39.087947845458984
2014-11-10,39.087947845458984
2014-11-11,39.087947845458984
2014-11-12,39.087947845458984
2014-11-13,39.087947845458984
2014-11-14,39.087947845458984
2014-11-17,39.087947845458984
2014-11-18,39.087947845458984
2014-11-19,39.087947845458984
2014-11-20,39.087947845458984
2014-11-21,39.087947845458984
2014-11-24,39.087947845458984
2014-11-25,39.087947845458984
2014-11-26,39.087947845458984
2014-11-28,39.087947845458984
2014-12-01,39.087947845458984
2014-12-02,39.087947845458984
2014-12-03,48.0
2014-12-04,48.0
2014-12-05,48.0
2014-12-08,48.0
2014-12-09,48.0
2014-12-10,48.0
2014-12-11,48.0
2014-12-12,48.0
2014-12-15,39.0
2014-12-16,39.0
2014-12-17,39.0
2014-12-18,42.0
2014-12-19,42.0
2014-12-22,42.0
2014-12-23,42.0
2014-12-24,42.0
2014-12-26,42.0
2014-12-29,42.0
2014-12-30,42.0
2014-12-31,42.0
2015-01-02,42.0
2015-01-05,42.0
2015-01-06,42.0
2015-01-07,42.0
2015-01-08,42.0
2015-01-09,42.0
2015-01-12,57.0
2015-01-13,57.0
2015-01-14,57.0
2015-01-15,57.0
2015-01-16,57.0
2015-01-20,57.0
2015-01-21,57.0
2015-01-22,48.0
2015-01-23,48.0
2015-01-26,48.0
2015-01-27,48.0
2015-01-28,48.0
2015-01-29,48.0
2015-01-30,48.0
2015-02-02,48.0
2015-02-03,45.0
2015-02-04,45.0
2015-02-05,45.0
2015-02-06,45.0
2015-02-09,45.0
2015-02-10,45.0
2015-02-11,45.0
2015-02-12,45.0
2015-02-13,45.0
2015-02-17,45.0
2015-02-18,45.0
2015-02-19,45.0
2015-02-20,45.0
2015-02-23,45.0
2015-02-24,45.0
2015-02-25,45.0
2015-02-26,45.0
2015-02-27,45.0
2015-03-02,45.0
2015-03-03,45.0
2015-03-04,45.0
2015-03-05,45.0
2015-03-06,39.0
2015-03-09,39.0
2015-03-10,39.0
2015-03-11,39.0
2015-03-12,39.0
2015-03-13,39.0
2015-03-16,39.0
2015-03-17,39.0
2015-03-18,39.0
2015-03-19,39.0
2015-03-20,39.0
2015-03-23,39.0
2015-03-24,39.0
2015-03-25,39.0
2015-03-26,39.0
2015-03-27,39.0
2015-03-30,39.0
2015-03-31,39.0
2015-04-01,39.0
2015-04-02,39.0
2015-04-06,39.0
2015-04-07,39.0
2015-04-08,63.0
2015-04-09,63.0
2015-04-10,60.0
2015-04-13,60.0
2015-04-14,60.0
2015-04-15,72.0
2015-04-16,90.0
2015-04-17,84.0
2015-04-20,84.0
2015-04-21,96.0
2015-04-22,93.0
2015-04-23,87.0
2015-04-24,93.0
2015-04-27,87.0
2015-04-28,78.0
2015-04-29,75.0
2015-04-30,75.0
2015-05-01,78.0
2015-05-04,90.0
2015-05-05,84.0
2015-05-06,84.0
2015-05-07,84.0
2015-05-08,78.0
2015-05-11,78.0
2015-05-12,78.0
2015-05-13,72.0
2015-05-14,66.0
2015-05-15,63.0
2015-05-18,63.0
2015-05-19,75.0
2015-05-20,72.0
2015-05-21,66.0
2015-05-22,66.0
2015-05-26,72.0
2015-05-27,78.0
2015-05-28,75.0
2015-05-29,81.0
2015-06-01,81.0
2015-06-02,78.0
2015-06-03,78.0
2015-06-04,69.0
2015-06-05,69.0
2015-06-08,66.0
2015-06-09,66.0
2015-06-10,66.0
2015-06-11,66.0
2015-06-12,66.0
2015-06-15,66.0
2015-06-16,66.0
2015-06-17,63.0
2015-06-18,60.0
2015-06-19,63.0
2015-06-22,63.0
2015-06-23,63.0
2015-06-24,66.0
2015-06-25,66.0
2015-06-26,69.0
2015-06-29,69.0
2015-06-30,60.0
2015-07-01,66.0
2015-07-02,57.0
2015-07-06,63.0
2015-07-07,63.0
2015-07-08,63.0
2015-07-09,66.0
2015-07-10,66.0
2015-07-13,66.0
2015-07-14,60.0
2015-07-15,60.0
2015-07-16,57.0
2015-07-17,60.0
2015-07-20,51.0
2015-07-21,60.0
2015-07-22,57.0
2015-07-23,57.0
2015-07-24,54.0
2015-07-27,60.0
2015-07-28,60.0
2015-07-29,60.0
2015-07-30,60.0
2015-07-31,60.0
2015-08-03,60.0
2015-08-04,54.0
2015-08-05,57.0
2015-08-06,51.0
2015-08-07,51.0
2015-08-10,51.0
2015-08-11,51.0
2015-08-12,51.0
2015-08-13,51.0
2015-08-14,51.0
2015-08-17,51.0
2015-08-18,51.0
2015-08-19,51.0
2015-08-20,51.0
2015-08-21,54.0
2015-08-24,51.0
2015-08-25,51.0
2015-08-26,51.0
2015-08-27,51.0
2015-08-28,54.0
2015-08-31,54.0
2015-09-01,54.0
2015-09-02,54.0
2015-09-03,54.0
2015-09-04,51.0
2015-09-08,51.0
2015-09-09,51.0
2015-09-10,51.0
2015-09-11,51.0
2015-09-14,51.0
2015-09-15,51.0
2015-09-16,51.0
2015-09-17,54.0
2015-09-18,54.0
2015-09-21,60.0
2015-09-22,54.0
2015-09-23,54.0
2015-09-24,51.0
2015-09-25,51.0
2015-09-28,51.0
2015-09-29,51.0
2015-09-30,51.0
2015-10-01,66.0
2015-10-02,66.0
2015-10-05,66.0
2015-10-06,66.0
2015-10-07,66.0
2015-10-08,63.0
2015-10-09,66.0
2015-10-12,66.0
2015-10-13,66.0
2015-10-14,66.0
2015-10-15,66.0
2015-10-16,66.0
2015-10-19,63.0
2015-10-20,60.0
2015-10-21,63.0
2015-10-22,60.0
2015-10-23,66.0
2015-10-26,63.0
2015-10-27,60.0
2015-10-28,63.0
2015-10-29,63.0
2015-10-30,66.0
2015-11-02,66.0
2015-11-03,63.0
2015-11-04,60.0
2015-11-05,60.0
2015-11-06,57.0
2015-11-09,57.0
2015-11-10,57.0
2015-11-11,57.0
2015-11-12,57.0
2015-11-13,57.0
2015-11-16,57.0
2015-11-17,57.0
2015-11-18,51.0
2015-11-19,51.0
2015-11-20,51.0
2015-11-23,51.0
2015-11-24,51.0
2015-11-25,51.0
2015-11-27,51.0
2015-11-30,48.0
2015-12-01,48.0
2015-12-02,48.0
2015-12-03,48.0
2015-12-04,51.0
2015-12-07,42.0
2015-12-08,48.0
2015-12-09,45.0
2015-12-10,48.0
2015-12-11,48.0
2015-12-14,48.0
2015-12-15,48.0
2015-12-16,48.0
2015-12-17,48.0
2015-12-18,48.0
2015-12-21,48.0
2015-12-22,54.0
2015-12-23,54.0
2015-12-24,54.0
2015-12-28,57.0
2015-12-29,57.0
2015-12-30,57.0
2015-12-31,54.0
2016-01-04,51.0
2016-01-05,48.0
2016-01-06,48.0
2016-01-07,48.0
2016-01-08,48.0
2016-01-11,48.0
2016-01-12,48.0
2016-01-13,48.0
2016-01-14,48.0
2016-01-15,48.0
2016-01-19,48.0
2016-01-20,48.0
2016-01-21,48.0
2016-01-22,48.0
2016-01-25,48.0
2016-01-26,48.0
2016-01-27,48.0
2016-01-28,48.0
2016-01-29,48.0
2016-02-01,48.0
2016-02-02,48.0
2016-02-03,48.0
2016-02-04,48.0
2016-02-05,39.0
2016-02-08,36.0
2016-02-09,36.0
2016-02-10,36.0
2016-02-11,36.0
2016-02-12,36.0
2016-02-16,36.0
2016-02-17,36.0
2016-02-18,36.0
2016-02-19,33.0
2016-02-22,33.0
2016-02-23,33.0
2016-02-24,33.0
2016-02-25,33.0
2016-02-26,33.0
2016-02-29,33.0
2016-03-01,33.0
2016-03-02,33.0
2016-03-03,36.0
2016-03-04,39.0
2016-03-07,39.0
2016-03-08,39.0
2016-03-09,39.0
2016-03-10,39.0
2016-03-11,39.0
2016-03-14,36.0
2016-03-15,36.0
2016-03-16,33.0
2016-03-17,33.0
2016-03-18,33.0
2016-03-21,33.0
2016-03-22,33.0
2016-03-23,33.0
2016-03-24,33.0
2016-03-28,30.0
2016-03-29,75.0
2016-03-30,63.0
2016-03-31,66.0
2016-04-01,60.0
2016-04-04,54.0
2016-04-05,57.0
2016-04-06,51.0
