,FMHI
2018-06-12,50.18899917602539
2018-06-13,50.189998626708984
2018-06-14,50.18000030517578
2018-06-15,50.25
2018-06-18,50.305999755859375
2018-06-19,50.41999816894531
2018-06-20,50.36199951171875
2018-06-21,50.2599983215332
2018-06-22,50.08000183105469
2018-06-25,50.290000915527344
2018-06-26,50.20500183105469
2018-06-27,50.19499969482422
2018-06-28,50.2400016784668
2018-06-29,50.29999923706055
2018-07-02,50.220001220703125
2018-07-03,50.380001068115234
2018-07-05,50.314998626708984
2018-07-06,50.32099914550781
2018-07-09,50.32899856567383
2018-07-10,50.47999954223633
2018-07-11,50.29999923706055
2018-07-12,50.5
2018-07-13,50.5099983215332
2018-07-16,50.540000915527344
2018-07-17,50.36000061035156
2018-07-18,50.5099983215332
2018-07-19,50.529998779296875
2018-07-20,50.391998291015625
2018-07-23,50.349998474121094
2018-07-24,50.275001525878906
2018-07-25,50.36000061035156
2018-07-26,50.18000030517578
2018-07-27,50.316001892089844
2018-07-30,50.349998474121094
2018-07-31,50.47999954223633
2018-08-01,50.25199890136719
2018-08-02,50.2239990234375
2018-08-03,50.33000183105469
2018-08-06,50.38999938964844
2018-08-07,50.36000061035156
2018-08-08,50.20800018310547
2018-08-09,50.18000030517578
2018-08-10,50.439998626708984
2018-08-13,50.52299880981445
2018-08-14,50.56999969482422
2018-08-15,50.65999984741211
2018-08-16,50.59700012207031
2018-08-17,50.64899826049805
2018-08-20,50.77000045776367
2018-08-21,50.59000015258789
2018-08-22,50.52399826049805
2018-08-23,50.630001068115234
2018-08-24,50.56999969482422
2018-08-27,50.61000061035156
2018-08-28,50.61000061035156
2018-08-29,50.380001068115234
2018-08-30,50.58000183105469
2018-08-31,50.650001525878906
2018-09-04,50.486000061035156
2018-09-05,50.45899963378906
2018-09-06,50.505001068115234
2018-09-07,50.439998626708984
2018-09-10,50.470001220703125
2018-09-11,50.369998931884766
2018-09-12,50.40999984741211
2018-09-13,50.400001525878906
2018-09-14,50.12799835205078
2018-09-17,50.143001556396484
2018-09-18,50.09700012207031
2018-09-19,50.20000076293945
2018-09-20,50.16999816894531
2018-09-21,50.20000076293945
2018-09-24,50.18000030517578
2018-09-25,49.9900016784668
2018-09-26,49.9900016784668
2018-09-27,50.09000015258789
2018-09-28,50.0099983215332
2018-10-01,50.150001525878906
2018-10-02,50.20000076293945
2018-10-03,49.97999954223633
2018-10-04,49.970001220703125
2018-10-05,49.880001068115234
2018-10-08,50.0
2018-10-09,50.0
2018-10-10,49.869998931884766
2018-10-11,49.61000061035156
2018-10-12,49.77000045776367
2018-10-15,49.77000045776367
2018-10-16,49.779998779296875
2018-10-17,49.60100173950195
2018-10-18,49.790000915527344
2018-10-19,49.75
2018-10-22,49.79999923706055
2018-10-23,49.6150016784668
2018-10-24,49.540000915527344
2018-10-25,49.540000915527344
2018-10-26,49.638999938964844
2018-10-29,49.630001068115234
2018-10-30,49.42499923706055
2018-10-31,49.5099983215332
2018-11-01,49.5099983215332
2018-11-02,49.48899841308594
2018-11-05,49.48899841308594
2018-11-06,49.4900016784668
2018-11-07,49.58300018310547
2018-11-08,49.582000732421875
2018-11-09,49.582000732421875
2018-11-12,49.810001373291016
2018-11-13,49.810001373291016
2018-11-14,49.595001220703125
2018-11-15,49.70000076293945
2018-11-16,49.64799880981445
2018-11-19,49.64099884033203
2018-11-20,49.77000045776367
2018-11-21,49.63999938964844
2018-11-23,49.72999954223633
2018-11-26,49.45500183105469
2018-11-27,49.61000061035156
2018-11-28,49.66999816894531
2018-11-29,49.71900177001953
2018-11-30,49.779998779296875
2018-12-03,49.61000061035156
2018-12-04,49.75
2018-12-06,49.81999969482422
2018-12-07,49.9900016784668
2018-12-10,49.849998474121094
2018-12-11,49.849998474121094
2018-12-12,49.880001068115234
2018-12-13,49.81100082397461
2018-12-14,49.77899932861328
2018-12-17,49.845001220703125
2018-12-18,49.71900177001953
2018-12-19,49.93000030517578
2018-12-20,49.882999420166016
2018-12-21,50.029998779296875
2018-12-24,50.000999450683594
2018-12-26,50.060001373291016
2018-12-27,50.099998474121094
2018-12-28,50.029998779296875
2018-12-31,49.98899841308594
2019-01-02,49.96799850463867
2019-01-03,50.0
2019-01-04,49.99300003051758
2019-01-07,50.06999969482422
2019-01-08,50.060001373291016
2019-01-09,49.97999954223633
2019-01-10,49.97999954223633
2019-01-11,50.17900085449219
2019-01-14,50.04199981689453
2019-01-15,50.150001525878906
2019-01-16,50.13800048828125
2019-01-17,50.1619987487793
2019-01-18,50.154998779296875
2019-01-22,50.24100112915039
2019-01-23,49.983001708984375
2019-01-24,50.03300094604492
2019-01-25,50.029998779296875
2019-01-28,50.1150016784668
2019-01-29,50.159000396728516
2019-01-30,50.220001220703125
2019-01-31,50.3120002746582
2019-02-01,50.31999969482422
2019-02-04,50.400001525878906
2019-02-05,50.310001373291016
2019-02-06,50.25
2019-02-07,50.40999984741211
2019-02-08,50.426998138427734
2019-02-11,50.380001068115234
2019-02-12,50.540000915527344
2019-02-13,50.45100021362305
2019-02-14,50.650001525878906
2019-02-15,50.54199981689453
2019-02-19,50.70000076293945
2019-02-20,50.60100173950195
2019-02-21,50.60100173950195
2019-02-22,50.5
2019-02-25,50.4900016784668
2019-02-26,50.590999603271484
2019-02-27,50.48699951171875
2019-02-28,50.50299835205078
2019-03-01,50.52299880981445
2019-03-04,50.59000015258789
2019-03-05,50.470001220703125
2019-03-06,50.470001220703125
2019-03-07,50.75
2019-03-08,50.737998962402344
2019-03-11,50.67499923706055
2019-03-12,50.816001892089844
2019-03-13,50.79899978637695
2019-03-14,50.707000732421875
2019-03-15,50.93000030517578
2019-03-18,50.779998779296875
2019-03-19,51.005001068115234
2019-03-20,50.98699951171875
2019-03-21,51.0
2019-03-22,51.20000076293945
2019-03-25,51.20000076293945
2019-03-26,51.20600128173828
2019-03-27,51.28200149536133
2019-03-28,51.290000915527344
2019-03-29,51.29100036621094
2019-04-01,51.36000061035156
2019-04-02,51.40999984741211
2019-04-03,51.36000061035156
2019-04-04,51.38999938964844
2019-04-05,51.380001068115234
2019-04-08,51.31999969482422
2019-04-09,51.345001220703125
2019-04-10,51.380001068115234
2019-04-11,51.47999954223633
2019-04-12,51.31999969482422
2019-04-15,51.37699890136719
2019-04-16,51.36000061035156
2019-04-17,51.15999984741211
2019-04-18,51.5
2019-04-22,51.3380012512207
2019-04-23,51.27000045776367
2019-04-24,51.387001037597656
2019-04-25,51.439998626708984
2019-04-26,51.486000061035156
2019-04-29,51.52000045776367
2019-04-30,51.41299819946289
2019-05-01,51.57899856567383
2019-05-02,51.56999969482422
2019-05-03,51.625999450683594
2019-05-06,51.56800079345703
2019-05-07,51.720001220703125
2019-05-08,51.70000076293945
2019-05-09,51.731998443603516
2019-05-10,51.83000183105469
2019-05-13,51.90999984741211
2019-05-14,51.97800064086914
2019-05-15,52.04999923706055
2019-05-16,52.00299835205078
2019-05-17,52.084999084472656
2019-05-20,52.06999969482422
2019-05-21,51.8849983215332
2019-05-22,51.98500061035156
2019-05-23,52.13999938964844
2019-05-24,51.93000030517578
2019-05-28,52.03900146484375
2019-05-29,52.189998626708984
2019-05-30,52.209999084472656
2019-05-31,52.20800018310547
2019-06-03,52.21200180053711
2019-06-04,52.13999938964844
2019-06-05,52.11000061035156
2019-06-06,52.25199890136719
2019-06-07,52.349998474121094
2019-06-10,52.290000915527344
2019-06-11,52.28499984741211
2019-06-12,52.27000045776367
2019-06-13,52.25
2019-06-14,52.167999267578125
2019-06-17,52.08000183105469
2019-06-18,52.16600036621094
2019-06-19,52.18000030517578
2019-06-20,52.189998626708984
2019-06-21,52.20800018310547
2019-06-24,52.2400016784668
2019-06-25,52.279998779296875
2019-06-26,52.27199935913086
2019-06-27,52.369998931884766
2019-06-28,52.31700134277344
2019-07-01,52.33599853515625
2019-07-02,52.34600067138672
2019-07-03,52.380001068115234
2019-07-05,52.404998779296875
2019-07-08,52.42300033569336
2019-07-09,52.540000915527344
2019-07-10,52.4739990234375
2019-07-11,52.50400161743164
2019-07-12,52.540000915527344
2019-07-15,52.54899978637695
2019-07-16,52.516998291015625
2019-07-17,52.63999938964844
2019-07-18,52.560001373291016
2019-07-19,52.61600112915039
2019-07-22,52.68000030517578
2019-07-23,52.479000091552734
2019-07-24,52.51499938964844
2019-07-25,52.5099983215332
2019-07-26,52.54100036621094
2019-07-29,52.47999954223633
2019-07-30,52.58000183105469
2019-07-31,52.63199996948242
2019-08-01,52.76599884033203
2019-08-02,52.63999938964844
2019-08-05,52.89400100708008
2019-08-06,52.93000030517578
2019-08-07,53.02899932861328
2019-08-08,53.040000915527344
2019-08-09,53.16999816894531
2019-08-12,53.08000183105469
2019-08-13,53.1349983215332
2019-08-14,53.310001373291016
2019-08-15,53.358001708984375
2019-08-16,53.43000030517578
2019-08-19,53.46699905395508
2019-08-20,53.439998626708984
2019-08-21,53.29999923706055
2019-08-22,53.345001220703125
2019-08-23,53.349998474121094
2019-08-26,53.435001373291016
2019-08-27,53.47999954223633
2019-08-28,53.51599884033203
2019-08-29,53.505001068115234
2019-08-30,53.599998474121094
2019-09-03,53.57099914550781
2019-09-04,53.599998474121094
2019-09-05,53.470001220703125
2019-09-06,53.369998931884766
2019-09-09,53.37900161743164
2019-09-10,53.3120002746582
2019-09-11,53.19499969482422
2019-09-12,53.1879997253418
2019-09-13,52.95199966430664
2019-09-16,52.849998474121094
2019-09-17,52.9630012512207
2019-09-18,53.20000076293945
2019-09-19,53.15299987792969
2019-09-20,53.25199890136719
2019-09-23,53.367000579833984
2019-09-24,53.270999908447266
2019-09-25,53.150001525878906
2019-09-26,53.08300018310547
2019-09-27,53.095001220703125
2019-09-30,53.244998931884766
2019-10-01,53.16999816894531
2019-10-02,53.2140007019043
2019-10-03,53.36199951171875
2019-10-04,53.33000183105469
2019-10-07,53.31999969482422
2019-10-08,53.47999954223633
2019-10-09,53.42499923706055
2019-10-10,53.3650016784668
2019-10-11,53.2599983215332
2019-10-14,53.41999816894531
2019-10-15,53.220001220703125
2019-10-16,53.290000915527344
2019-10-17,53.22999954223633
2019-10-18,53.2400016784668
2019-10-21,53.185001373291016
2019-10-22,53.0
2019-10-23,53.029998779296875
2019-10-24,53.04999923706055
2019-10-25,53.09000015258789
2019-10-28,53.02000045776367
2019-10-29,53.0099983215332
2019-10-30,53.09000015258789
2019-10-31,53.25
2019-11-01,53.209999084472656
2019-11-04,53.150001525878906
2019-11-05,53.130001068115234
2019-11-06,53.23500061035156
2019-11-07,52.90999984741211
2019-11-08,53.060001373291016
2019-11-11,53.05500030517578
2019-11-12,52.96900177001953
2019-11-13,53.0620002746582
2019-11-14,53.14500045776367
2019-11-15,53.099998474121094
2019-11-18,53.18000030517578
2019-11-19,53.165000915527344
2019-11-20,53.189998626708984
2019-11-21,53.130001068115234
2019-11-22,53.10499954223633
2019-11-25,53.10499954223633
2019-11-26,53.22999954223633
2019-11-27,53.2599983215332
2019-11-29,53.27000045776367
2019-12-02,53.189998626708984
2019-12-03,53.38999938964844
2019-12-04,53.34000015258789
2019-12-05,53.345001220703125
2019-12-06,53.292999267578125
2019-12-09,53.404998779296875
2019-12-10,53.404998779296875
2019-12-11,53.439998626708984
2019-12-12,53.22999954223633
2019-12-13,53.290000915527344
2019-12-16,53.26499938964844
2019-12-17,53.30500030517578
2019-12-18,53.11000061035156
2019-12-19,53.22999954223633
2019-12-20,53.26499938964844
2019-12-23,53.25
2019-12-24,53.29499816894531
2019-12-26,53.314998626708984
2019-12-27,53.375
2019-12-30,53.3849983215332
2019-12-31,53.310001373291016
2020-01-02,53.395999908447266
2020-01-03,53.494998931884766
2020-01-06,53.58000183105469
2020-01-07,53.68000030517578
2020-01-08,53.724998474121094
2020-01-09,53.71500015258789
2020-01-10,53.7400016784668
2020-01-13,53.78499984741211
2020-01-14,53.81999969482422
2020-01-15,53.86000061035156
2020-01-16,53.94499969482422
2020-01-17,53.95500183105469
2020-01-21,54.029998779296875
2020-01-22,53.88999938964844
2020-01-23,53.959999084472656
2020-01-24,54.005001068115234
2020-01-27,54.029998779296875
2020-01-28,54.060001373291016
2020-01-29,54.12799835205078
2020-01-30,54.099998474121094
2020-01-31,54.150001525878906
2020-02-03,54.14500045776367
2020-02-04,54.13999938964844
2020-02-05,54.119998931884766
2020-02-06,54.11000061035156
2020-02-07,54.19499969482422
2020-02-10,54.255001068115234
2020-02-11,54.224998474121094
2020-02-12,54.29499816894531
2020-02-13,54.3849983215332
2020-02-14,54.42499923706055
2020-02-18,54.470001220703125
2020-02-19,54.4900016784668
2020-02-20,54.599998474121094
2020-02-21,54.56999969482422
2020-02-24,54.7400016784668
2020-02-25,54.880001068115234
2020-02-26,54.869998931884766
2020-02-27,54.89500045776367
2020-02-28,54.939998626708984
2020-03-02,54.91999816894531
2020-03-03,54.869998931884766
2020-03-04,54.81999969482422
2020-03-05,54.904998779296875
2020-03-06,54.9900016784668
2020-03-09,54.75
2020-03-10,53.91999816894531
2020-03-11,52.75
2020-03-12,50.43899917602539
2020-03-13,51.01599884033203
2020-03-16,49.78499984741211
2020-03-17,50.595001220703125
2020-03-18,49.5
2020-03-19,49.59000015258789
2020-03-20,46.72100067138672
2020-03-23,45.83000183105469
2020-03-24,47.1150016784668
2020-03-25,48.7599983215332
2020-03-26,50.095001220703125
2020-03-27,49.64099884033203
2020-03-30,49.516998291015625
2020-03-31,49.09199905395508
2020-04-01,47.709999084472656
2020-04-02,47.275001525878906
2020-04-03,47.58000183105469
2020-04-06,47.79499816894531
2020-04-07,48.13999938964844
2020-04-08,48.095001220703125
2020-04-09,48.79999923706055
2020-04-13,48.51499938964844
2020-04-14,48.72999954223633
2020-04-15,48.90599822998047
2020-04-16,48.900001525878906
2020-04-17,48.66999816894531
2020-04-20,48.744998931884766
2020-04-21,48.21500015258789
2020-04-22,48.1150016784668
2020-04-23,48.06999969482422
2020-04-24,48.0
2020-04-27,47.67399978637695
2020-04-28,47.369998931884766
2020-04-29,47.38999938964844
2020-04-30,47.369998931884766
2020-05-01,48.020999908447266
2020-05-04,48.1349983215332
2020-05-05,48.040000915527344
2020-05-06,47.935001373291016
2020-05-07,47.97999954223633
2020-05-08,48.150001525878906
2020-05-11,48.29999923706055
2020-05-12,47.9640007019043
2020-05-13,48.16999816894531
2020-05-14,48.073001861572266
2020-05-15,48.167999267578125
2020-05-18,48.20000076293945
2020-05-19,48.439998626708984
2020-05-20,48.52000045776367
2020-05-21,48.52000045776367
2020-05-22,48.665000915527344
2020-05-26,48.904998779296875
2020-05-27,48.86000061035156
2020-05-28,48.98699951171875
2020-05-29,49.07500076293945
2020-06-01,49.26499938964844
2020-06-02,49.28499984741211
2020-06-03,49.3650016784668
2020-06-04,49.564998626708984
2020-06-05,49.72999954223633
2020-06-08,50.154998779296875
2020-06-09,50.275001525878906
2020-06-10,50.279998779296875
2020-06-11,50.25
2020-06-12,50.33000183105469
2020-06-15,50.505001068115234
2020-06-16,50.55799865722656
2020-06-17,50.59000015258789
2020-06-18,50.619998931884766
2020-06-19,50.71200180053711
2020-06-22,50.79999923706055
2020-06-23,50.86000061035156
2020-06-24,50.85499954223633
2020-06-25,50.779998779296875
2020-06-26,50.75899887084961
2020-06-29,50.81999969482422
2020-06-30,50.82500076293945
2020-07-01,50.895999908447266
2020-07-02,50.981998443603516
2020-07-06,51.0
2020-07-07,51.025001525878906
2020-07-08,51.03200149536133
2020-07-09,51.119998931884766
2020-07-10,51.09000015258789
2020-07-13,51.060001373291016
2020-07-14,51.23500061035156
2020-07-15,51.22700119018555
2020-07-16,51.356998443603516
2020-07-17,51.58000183105469
2020-07-20,51.58000183105469
2020-07-21,51.5
2020-07-22,51.59000015258789
2020-07-23,51.66999816894531
2020-07-24,51.625
2020-07-27,51.69499969482422
2020-07-28,51.755001068115234
2020-07-29,51.810001373291016
2020-07-30,51.95000076293945
2020-07-31,51.8849983215332
2020-08-03,51.94499969482422
2020-08-04,52.04499816894531
2020-08-05,52.07500076293945
2020-08-06,52.20000076293945
2020-08-07,52.31999969482422
2020-08-10,52.2599983215332
2020-08-11,52.33000183105469
2020-08-12,52.16999816894531
2020-08-13,52.165000915527344
2020-08-14,52.224998474121094
2020-08-17,52.119998931884766
2020-08-18,52.185001373291016
2020-08-19,52.119998931884766
2020-08-20,52.01100158691406
2020-08-21,51.90999984741211
2020-08-24,51.84000015258789
2020-08-25,51.994998931884766
2020-08-26,51.83300018310547
2020-08-27,51.88999938964844
2020-08-28,51.92499923706055
2020-08-31,51.90999984741211
2020-09-01,51.810001373291016
2020-09-02,51.959999084472656
2020-09-03,51.92499923706055
2020-09-04,51.97800064086914
2020-09-08,51.96500015258789
2020-09-09,52.01499938964844
2020-09-10,52.02799987792969
2020-09-11,52.060001373291016
2020-09-14,52.0099983215332
2020-09-15,52.01499938964844
2020-09-16,51.994998931884766
2020-09-17,52.00400161743164
2020-09-18,51.970001220703125
2020-09-21,51.880001068115234
2020-09-22,51.849998474121094
2020-09-23,51.94499969482422
2020-09-24,51.81800079345703
2020-09-25,51.70000076293945
2020-09-28,51.779998779296875
2020-09-29,51.79999923706055
2020-09-30,51.75
2020-10-01,51.80500030517578
2020-10-02,51.816001892089844
2020-10-05,51.819000244140625
2020-10-06,51.77000045776367
2020-10-07,51.73500061035156
2020-10-08,51.72999954223633
2020-10-09,51.84000015258789
2020-10-12,51.814998626708984
2020-10-13,51.880001068115234
2020-10-14,51.84000015258789
2020-10-15,51.900001525878906
2020-10-16,51.88999938964844
2020-10-19,51.88199996948242
2020-10-20,51.81999969482422
2020-10-21,51.744998931884766
2020-10-22,51.790000915527344
2020-10-23,51.69499969482422
2020-10-26,51.65999984741211
2020-10-27,51.720001220703125
2020-10-28,51.68000030517578
2020-10-29,51.70000076293945
2020-10-30,51.77000045776367
2020-11-02,51.80500030517578
2020-11-03,51.79999923706055
2020-11-04,52.25
2020-11-05,51.810001373291016
2020-11-06,52.04499816894531
2020-11-09,52.029998779296875
2020-11-10,52.189998626708984
2020-11-11,52.25
2020-11-12,52.150001525878906
2020-11-13,52.20000076293945
2020-11-16,52.33000183105469
2020-11-17,52.400001525878906
2020-11-18,52.459999084472656
2020-11-19,52.6349983215332
2020-11-20,52.775001525878906
2020-11-23,52.81999969482422
2020-11-24,52.72999954223633
2020-11-25,52.77000045776367
2020-11-27,52.82500076293945
2020-11-30,52.790000915527344
2020-12-01,52.90999984741211
2020-12-02,52.96500015258789
2020-12-03,53.07500076293945
2020-12-04,53.16999816894531
2020-12-07,53.31999969482422
2020-12-08,53.244998931884766
2020-12-09,53.23699951171875
2020-12-10,53.35499954223633
2020-12-11,53.310001373291016
2020-12-14,53.474998474121094
2020-12-15,53.5
2020-12-16,53.599998474121094
2020-12-17,53.650001525878906
2020-12-18,53.709999084472656
2020-12-21,53.810001373291016
2020-12-22,53.75
2020-12-23,53.650001525878906
2020-12-24,53.59000015258789
2020-12-28,53.525001525878906
2020-12-29,53.5099983215332
2020-12-30,53.709999084472656
2020-12-31,53.709999084472656
2021-01-04,53.61000061035156
2021-01-05,53.71500015258789
2021-01-06,53.779998779296875
2021-01-07,53.91999816894531
2021-01-08,53.9900016784668
2021-01-11,54.01300048828125
2021-01-12,54.025001525878906
2021-01-13,54.150001525878906
2021-01-14,54.130001068115234
2021-01-15,54.209999084472656
2021-01-19,54.29999923706055
2021-01-20,54.30099868774414
2021-01-21,54.154998779296875
2021-01-22,54.189998626708984
2021-01-25,54.32899856567383
2021-01-26,54.36000061035156
2021-01-27,54.529998779296875
2021-01-28,54.540000915527344
2021-01-29,54.5099983215332
2021-02-01,54.599998474121094
2021-02-02,54.599998474121094
2021-02-03,54.672000885009766
2021-02-04,54.79999923706055
2021-02-05,54.880001068115234
2021-02-08,54.900001525878906
2021-02-09,55.0099983215332
2021-02-10,55.04999923706055
2021-02-11,55.06999969482422
2021-02-12,55.119998931884766
2021-02-16,54.970001220703125
2021-02-17,55.040000915527344
2021-02-18,54.880001068115234
2021-02-19,54.75
2021-02-22,54.6150016784668
2021-02-23,54.29999923706055
2021-02-24,54.17499923706055
2021-02-25,53.91999816894531
2021-02-26,53.959999084472656
2021-03-01,53.9900016784668
2021-03-02,54.0
2021-03-03,53.95000076293945
2021-03-04,54.029998779296875
2021-03-05,54.042999267578125
2021-03-08,54.1349983215332
2021-03-09,54.25899887084961
2021-03-10,54.345001220703125
2021-03-11,54.5
2021-03-12,54.400001525878906
2021-03-15,54.494998931884766
2021-03-16,54.52000045776367
2021-03-17,54.4900016784668
2021-03-18,54.25699996948242
2021-03-19,54.34000015258789
2021-03-22,54.369998931884766
2021-03-23,54.43600082397461
2021-03-24,54.5
2021-03-25,54.3650016784668
2021-03-26,54.3849983215332
2021-03-29,54.47999954223633
2021-03-30,54.47999954223633
2021-03-31,54.540000915527344
2021-04-01,54.619998931884766
2021-04-05,54.58000183105469
2021-04-06,54.66999816894531
2021-04-07,54.720001220703125
2021-04-08,54.849998474121094
2021-04-09,54.869998931884766
2021-04-12,54.93000030517578
2021-04-13,54.959999084472656
2021-04-14,55.060001373291016
2021-04-15,55.279998779296875
2021-04-16,55.25
2021-04-19,55.279998779296875
2021-04-20,55.31999969482422
2021-04-21,55.154998779296875
2021-04-22,55.185001373291016
2021-04-23,55.18899917602539
2021-04-26,55.2400016784668
2021-04-27,55.220001220703125
2021-04-28,55.20500183105469
2021-04-29,55.11800003051758
2021-04-30,55.19499969482422
2021-05-03,55.209999084472656
2021-05-04,55.2400016784668
2021-05-05,55.301998138427734
2021-05-06,55.32500076293945
2021-05-07,55.39500045776367
2021-05-10,55.45500183105469
2021-05-11,55.44499969482422
2021-05-12,55.415000915527344
2021-05-13,55.435001373291016
2021-05-14,55.4900016784668
