,HRI
2007-04-16,71.0999984741211
2007-04-17,70.16999816894531
2007-04-18,69.18000030517578
2007-04-19,68.0999984741211
2007-04-20,69.66000366210938
2007-04-23,70.37999725341797
2007-04-24,69.23999786376953
2007-04-25,69.77999877929688
2007-04-26,66.38999938964844
2007-04-27,63.29999923706055
2007-04-30,59.70000076293945
2007-05-01,60.9900016784668
2007-05-02,64.44000244140625
2007-05-03,65.06999969482422
2007-05-04,65.4000015258789
2007-05-07,64.13999938964844
2007-05-08,64.47000122070312
2007-05-09,64.16999816894531
2007-05-10,62.0099983215332
2007-05-11,61.529998779296875
2007-05-14,62.25
2007-05-15,63.38999938964844
2007-05-16,65.4000015258789
2007-05-17,65.91000366210938
2007-05-18,63.75
2007-05-21,62.939998626708984
2007-05-22,62.90999984741211
2007-05-23,62.25
2007-05-24,62.06999969482422
2007-05-25,63.779998779296875
2007-05-29,65.55000305175781
2007-05-30,65.8499984741211
2007-05-31,63.540000915527344
2007-06-01,67.47000122070312
2007-06-04,69.1500015258789
2007-06-05,71.58000183105469
2007-06-06,69.98999786376953
2007-06-07,68.4000015258789
2007-06-08,69.05999755859375
2007-06-11,67.73999786376953
2007-06-12,67.3499984741211
2007-06-13,73.11000061035156
2007-06-14,72.95999908447266
2007-06-15,72.44999694824219
2007-06-18,75.08999633789062
2007-06-19,75.38999938964844
2007-06-20,76.55999755859375
2007-06-21,76.86000061035156
2007-06-22,76.62000274658203
2007-06-25,75.02999877929688
2007-06-26,76.31999969482422
2007-06-27,77.45999908447266
2007-06-28,80.33999633789062
2007-06-29,79.70999908447266
2007-07-02,79.13999938964844
2007-07-03,79.7699966430664
2007-07-05,79.88999938964844
2007-07-06,80.16000366210938
2007-07-09,80.01000213623047
2007-07-10,78.77999877929688
2007-07-11,76.80000305175781
2007-07-12,76.68000030517578
2007-07-13,75.87000274658203
2007-07-16,76.37999725341797
2007-07-17,75.83999633789062
2007-07-18,75.02999877929688
2007-07-19,74.81999969482422
2007-07-20,73.3499984741211
2007-07-23,73.11000061035156
2007-07-24,72.93000030517578
2007-07-25,71.43000030517578
2007-07-26,69.56999969482422
2007-07-27,68.63999938964844
2007-07-30,66.36000061035156
2007-07-31,67.16999816894531
2007-08-01,65.55000305175781
2007-08-02,65.66999816894531
2007-08-03,64.5
2007-08-06,66.56999969482422
2007-08-07,66.0
2007-08-08,70.80000305175781
2007-08-09,67.16999816894531
2007-08-10,66.56999969482422
2007-08-13,69.30000305175781
2007-08-14,68.58000183105469
2007-08-15,65.81999969482422
2007-08-16,64.29000091552734
2007-08-17,63.599998474121094
2007-08-20,65.06999969482422
2007-08-21,65.37000274658203
2007-08-22,66.77999877929688
2007-08-23,66.9000015258789
2007-08-24,67.08000183105469
2007-08-27,67.31999969482422
2007-08-28,66.41999816894531
2007-08-29,66.0
2007-08-30,66.0
2007-08-31,66.33000183105469
2007-09-04,67.37999725341797
2007-09-05,66.0
2007-09-06,65.7300033569336
2007-09-07,64.80000305175781
2007-09-10,63.09000015258789
2007-09-11,63.119998931884766
2007-09-12,60.9900016784668
2007-09-13,60.150001525878906
2007-09-14,59.70000076293945
2007-09-17,59.34000015258789
2007-09-18,61.16999816894531
2007-09-19,64.0199966430664
2007-09-20,64.52999877929688
2007-09-21,64.52999877929688
2007-09-24,64.41000366210938
2007-09-25,62.369998931884766
2007-09-26,62.130001068115234
2007-09-27,65.25
2007-09-28,68.16000366210938
2007-10-01,70.05000305175781
2007-10-02,71.7300033569336
2007-10-03,71.19000244140625
2007-10-04,71.5199966430664
2007-10-05,74.91000366210938
2007-10-08,74.48999786376953
2007-10-09,74.94000244140625
2007-10-10,72.20999908447266
2007-10-11,73.41000366210938
2007-10-12,73.3499984741211
2007-10-15,71.19000244140625
2007-10-16,67.80000305175781
2007-10-17,69.66000366210938
2007-10-18,70.08000183105469
2007-10-19,66.0
2007-10-22,67.6500015258789
2007-10-23,67.44000244140625
2007-10-24,66.23999786376953
2007-10-25,65.12999725341797
2007-10-26,70.08000183105469
2007-10-29,68.94000244140625
2007-10-30,64.19999694824219
2007-10-31,65.04000091552734
2007-11-01,64.88999938964844
2007-11-02,63.0
2007-11-05,59.220001220703125
2007-11-06,59.400001525878906
2007-11-07,54.93000030517578
2007-11-08,59.63999938964844
2007-11-09,55.349998474121094
2007-11-12,55.97999954223633
2007-11-13,56.189998626708984
2007-11-14,54.029998779296875
2007-11-15,54.36000061035156
2007-11-16,52.709999084472656
2007-11-19,51.93000030517578
2007-11-20,53.400001525878906
2007-11-21,52.5
2007-11-23,52.77000045776367
2007-11-26,51.599998474121094
2007-11-27,51.75
2007-11-28,56.43000030517578
2007-11-29,56.099998474121094
2007-11-30,57.29999923706055
2007-12-03,55.349998474121094
2007-12-04,54.029998779296875
2007-12-05,53.90999984741211
2007-12-06,53.130001068115234
2007-12-07,52.529998779296875
2007-12-10,51.0
2007-12-11,49.380001068115234
2007-12-12,47.63999938964844
2007-12-13,48.33000183105469
2007-12-14,46.560001373291016
2007-12-17,45.689998626708984
2007-12-18,44.849998474121094
2007-12-19,45.45000076293945
2007-12-20,47.15999984741211
2007-12-21,49.40999984741211
2007-12-24,49.16999816894531
2007-12-26,47.459999084472656
2007-12-27,46.95000076293945
2007-12-28,46.79999923706055
2007-12-31,47.66999816894531
2008-01-02,45.779998779296875
2008-01-03,44.70000076293945
2008-01-04,42.09000015258789
2008-01-07,42.869998931884766
2008-01-08,40.290000915527344
2008-01-09,40.97999954223633
2008-01-10,41.66999816894531
2008-01-11,41.849998474121094
2008-01-14,40.16999816894531
2008-01-15,39.779998779296875
2008-01-16,40.290000915527344
2008-01-17,39.27000045776367
2008-01-18,38.66999816894531
2008-01-22,36.45000076293945
2008-01-23,38.72999954223633
2008-01-24,39.84000015258789
2008-01-25,38.54999923706055
2008-01-28,41.61000061035156
2008-01-29,44.310001373291016
2008-01-30,43.13999938964844
2008-01-31,44.63999938964844
2008-02-01,45.0
2008-02-04,43.5
2008-02-05,42.9900016784668
2008-02-06,42.9900016784668
2008-02-07,43.349998474121094
2008-02-08,42.36000061035156
2008-02-11,40.79999923706055
2008-02-12,41.130001068115234
2008-02-13,40.2599983215332
2008-02-14,42.45000076293945
2008-02-15,41.7599983215332
2008-02-19,42.119998931884766
2008-02-20,43.13999938964844
2008-02-21,39.209999084472656
2008-02-22,38.790000915527344
2008-02-25,38.61000061035156
2008-02-26,40.04999923706055
2008-02-27,39.41999816894531
2008-02-28,38.4900016784668
2008-02-29,35.790000915527344
2008-03-03,35.099998474121094
2008-03-04,33.119998931884766
2008-03-05,32.790000915527344
2008-03-06,32.099998474121094
2008-03-07,31.889999389648438
2008-03-10,30.18000030517578
2008-03-11,31.469999313354492
2008-03-12,31.739999771118164
2008-03-13,32.369998931884766
2008-03-14,31.920000076293945
2008-03-17,30.329999923706055
2008-03-18,31.799999237060547
2008-03-19,31.979999542236328
2008-03-20,33.47999954223633
2008-03-24,35.369998931884766
2008-03-25,37.95000076293945
2008-03-26,36.900001525878906
2008-03-27,36.689998626708984
2008-03-28,37.04999923706055
2008-03-31,36.18000030517578
2008-04-01,37.650001525878906
2008-04-02,38.400001525878906
2008-04-03,38.34000015258789
2008-04-04,39.150001525878906
2008-04-07,40.380001068115234
2008-04-08,40.22999954223633
2008-04-09,38.25
2008-04-10,38.81999969482422
2008-04-11,37.59000015258789
2008-04-14,37.11000061035156
2008-04-15,35.7599983215332
2008-04-16,36.540000915527344
2008-04-17,36.9900016784668
2008-04-18,38.970001220703125
2008-04-21,38.0099983215332
2008-04-22,35.7599983215332
2008-04-23,33.93000030517578
2008-04-24,36.029998779296875
2008-04-25,36.720001220703125
2008-04-28,38.0099983215332
2008-04-29,38.880001068115234
2008-04-30,38.58000183105469
2008-05-01,39.5099983215332
2008-05-02,39.84000015258789
2008-05-05,39.18000030517578
2008-05-06,40.97999954223633
2008-05-07,39.689998626708984
2008-05-08,40.88999938964844
2008-05-09,40.13999938964844
2008-05-12,41.189998626708984
2008-05-13,41.970001220703125
2008-05-14,42.27000045776367
2008-05-15,43.470001220703125
2008-05-16,42.41999816894531
2008-05-19,42.119998931884766
2008-05-20,42.38999938964844
2008-05-21,40.2599983215332
2008-05-22,40.31999969482422
2008-05-23,38.220001220703125
2008-05-27,38.58000183105469
2008-05-28,39.47999954223633
2008-05-29,39.84000015258789
2008-05-30,39.65999984741211
2008-06-02,38.099998474121094
2008-06-03,38.25
2008-06-04,38.58000183105469
2008-06-05,38.54999923706055
2008-06-06,36.36000061035156
2008-06-09,35.52000045776367
2008-06-10,35.790000915527344
2008-06-11,34.88999938964844
2008-06-12,35.54999923706055
2008-06-13,35.63999938964844
2008-06-16,34.68000030517578
2008-06-17,33.38999938964844
2008-06-18,33.18000030517578
2008-06-19,33.47999954223633
2008-06-20,32.52000045776367
2008-06-23,32.61000061035156
2008-06-24,31.170000076293945
2008-06-25,31.440000534057617
2008-06-26,29.639999389648438
2008-06-27,29.34000015258789
2008-06-30,28.799999237060547
2008-07-01,25.40999984741211
2008-07-02,21.299999237060547
2008-07-03,20.700000762939453
2008-07-07,19.3799991607666
2008-07-08,21.059999465942383
2008-07-09,19.770000457763672
2008-07-10,18.780000686645508
2008-07-11,17.760000228881836
2008-07-14,18.420000076293945
2008-07-15,18.059999465942383
2008-07-16,20.190000534057617
2008-07-17,23.040000915527344
2008-07-18,22.40999984741211
2008-07-21,23.06999969482422
2008-07-22,24.93000030517578
2008-07-23,26.549999237060547
2008-07-24,24.209999084472656
2008-07-25,25.200000762939453
2008-07-28,24.809999465942383
2008-07-29,25.979999542236328
2008-07-30,25.31999969482422
2008-07-31,25.59000015258789
2008-08-01,25.979999542236328
2008-08-04,25.020000457763672
2008-08-05,27.18000030517578
2008-08-06,26.639999389648438
2008-08-07,27.030000686645508
2008-08-08,26.81999969482422
2008-08-11,27.0
2008-08-12,26.489999771118164
2008-08-13,25.469999313354492
2008-08-14,26.790000915527344
2008-08-15,26.670000076293945
2008-08-18,26.43000030517578
2008-08-19,24.780000686645508
2008-08-20,25.31999969482422
2008-08-21,25.829999923706055
2008-08-22,26.760000228881836
2008-08-25,27.209999084472656
2008-08-26,27.809999465942383
2008-08-27,27.56999969482422
2008-08-28,28.020000457763672
2008-08-29,28.530000686645508
2008-09-02,28.530000686645508
2008-09-03,28.889999389648438
2008-09-04,28.6200008392334
2008-09-05,28.559999465942383
2008-09-08,30.959999084472656
2008-09-09,28.559999465942383
2008-09-10,29.15999984741211
2008-09-11,29.190000534057617
2008-09-12,29.280000686645508
2008-09-15,26.670000076293945
2008-09-16,27.6299991607666
2008-09-17,24.65999984741211
2008-09-18,25.920000076293945
2008-09-19,28.290000915527344
2008-09-22,26.43000030517578
2008-09-23,23.790000915527344
2008-09-24,23.100000381469727
2008-09-25,23.3700008392334
2008-09-26,23.760000228881836
2008-09-29,21.959999084472656
2008-09-30,22.709999084472656
2008-10-01,20.940000534057617
2008-10-02,19.829999923706055
2008-10-03,19.5
2008-10-06,20.459999084472656
2008-10-07,18.209999084472656
2008-10-08,19.350000381469727
2008-10-09,14.970000267028809
2008-10-10,15.300000190734863
2008-10-13,16.200000762939453
2008-10-14,16.079999923706055
2008-10-15,14.399999618530273
2008-10-16,15.0
2008-10-17,15.300000190734863
2008-10-20,15.65999984741211
2008-10-21,15.329999923706055
2008-10-22,13.770000457763672
2008-10-23,12.6899995803833
2008-10-24,12.119999885559082
2008-10-27,12.600000381469727
2008-10-28,14.399999618530273
2008-10-29,17.15999984741211
2008-10-30,21.030000686645508
2008-10-31,21.56999969482422
2008-11-03,22.170000076293945
2008-11-04,21.6299991607666
2008-11-05,19.979999542236328
2008-11-06,17.489999771118164
2008-11-07,16.110000610351562
2008-11-10,14.880000114440918
2008-11-11,14.279999732971191
2008-11-12,12.119999885559082
2008-11-13,15.119999885559082
2008-11-14,14.100000381469727
2008-11-17,11.760000228881836
2008-11-18,11.399999618530273
2008-11-19,7.889999866485596
2008-11-20,5.429999828338623
2008-11-21,4.650000095367432
2008-11-24,6.389999866485596
2008-11-25,6.71999979019165
2008-11-26,9.510000228881836
2008-11-28,10.470000267028809
2008-12-01,8.1899995803833
2008-12-02,9.0
2008-12-03,9.270000457763672
2008-12-04,8.729999542236328
2008-12-05,9.869999885559082
2008-12-08,10.800000190734863
2008-12-09,10.529999732971191
2008-12-10,10.739999771118164
2008-12-11,10.289999961853027
2008-12-12,10.079999923706055
2008-12-15,9.779999732971191
2008-12-16,10.109999656677246
2008-12-17,10.380000114440918
2008-12-18,10.680000305175781
2008-12-19,11.729999542236328
2008-12-22,11.130000114440918
2008-12-23,11.010000228881836
2008-12-24,11.130000114440918
2008-12-26,11.789999961853027
2008-12-29,11.3100004196167
2008-12-30,13.170000076293945
2008-12-31,15.210000038146973
2009-01-02,15.930000305175781
2009-01-05,16.170000076293945
2009-01-06,18.18000030517578
2009-01-07,17.190000534057617
2009-01-08,17.90999984741211
2009-01-09,18.059999465942383
2009-01-12,17.729999542236328
2009-01-13,17.549999237060547
2009-01-14,15.869999885559082
2009-01-15,16.170000076293945
2009-01-16,15.8100004196167
2009-01-20,14.430000305175781
2009-01-21,15.930000305175781
2009-01-22,15.239999771118164
2009-01-23,15.359999656677246
2009-01-26,15.210000038146973
2009-01-27,15.6899995803833
2009-01-28,17.399999618530273
2009-01-29,15.720000267028809
2009-01-30,15.180000305175781
2009-02-02,14.970000267028809
2009-02-03,15.210000038146973
2009-02-04,15.0600004196167
2009-02-05,14.489999771118164
2009-02-06,15.65999984741211
2009-02-09,17.010000228881836
2009-02-10,15.84000015258789
2009-02-11,15.479999542236328
2009-02-12,15.869999885559082
2009-02-13,15.270000457763672
2009-02-17,14.15999984741211
2009-02-18,13.5600004196167
2009-02-19,13.140000343322754
2009-02-20,11.069999694824219
2009-02-23,10.5
2009-02-24,10.199999809265137
2009-02-25,10.140000343322754
2009-02-26,9.720000267028809
2009-02-27,9.479999542236328
2009-03-02,8.729999542236328
2009-03-03,8.789999961853027
2009-03-04,9.960000038146973
2009-03-05,7.800000190734863
2009-03-06,6.71999979019165
2009-03-09,6.0
2009-03-10,7.5
2009-03-11,7.440000057220459
2009-03-12,9.0600004196167
2009-03-13,8.25
2009-03-16,8.520000457763672
2009-03-17,7.920000076293945
2009-03-18,8.90999984741211
2009-03-19,8.819999694824219
2009-03-20,10.140000343322754
2009-03-23,11.9399995803833
2009-03-24,11.460000038146973
2009-03-25,11.579999923706055
2009-03-26,14.550000190734863
2009-03-27,12.539999961853027
2009-03-30,10.680000305175781
2009-03-31,11.789999961853027
2009-04-01,12.65999984741211
2009-04-02,13.619999885559082
2009-04-03,14.550000190734863
2009-04-06,13.680000305175781
2009-04-07,13.050000190734863
2009-04-08,13.4399995803833
2009-04-09,16.5
2009-04-13,18.030000686645508
2009-04-14,18.84000015258789
2009-04-15,18.6299991607666
2009-04-16,21.329999923706055
2009-04-17,23.489999771118164
2009-04-20,19.559999465942383
2009-04-21,20.219999313354492
2009-04-22,21.690000534057617
2009-04-23,21.510000228881836
2009-04-24,22.68000030517578
2009-04-27,19.860000610351562
2009-04-28,20.190000534057617
2009-04-29,20.010000228881836
2009-04-30,20.399999618530273
2009-05-01,19.350000381469727
2009-05-04,22.59000015258789
2009-05-05,25.350000381469727
2009-05-06,27.0
2009-05-07,26.520000457763672
2009-05-08,26.43000030517578
2009-05-11,25.139999389648438
2009-05-12,23.040000915527344
2009-05-13,20.579999923706055
2009-05-14,21.65999984741211
2009-05-15,21.030000686645508
2009-05-18,23.100000381469727
2009-05-19,24.420000076293945
2009-05-20,20.280000686645508
2009-05-21,18.959999084472656
2009-05-22,18.780000686645508
2009-05-26,19.049999237060547
2009-05-27,19.049999237060547
2009-05-28,19.860000610351562
2009-05-29,20.549999237060547
2009-06-01,21.239999771118164
2009-06-02,20.3700008392334
2009-06-03,19.350000381469727
2009-06-04,19.559999465942383
2009-06-05,20.3700008392334
2009-06-08,20.219999313354492
2009-06-09,21.479999542236328
2009-06-10,21.239999771118164
2009-06-11,21.65999984741211
2009-06-12,21.780000686645508
2009-06-15,19.440000534057617
2009-06-16,19.770000457763672
2009-06-17,20.280000686645508
2009-06-18,21.030000686645508
2009-06-19,21.450000762939453
2009-06-22,19.709999084472656
2009-06-23,19.889999389648438
2009-06-24,21.030000686645508
2009-06-25,24.389999389648438
2009-06-26,24.239999771118164
2009-06-29,24.420000076293945
2009-06-30,23.969999313354492
2009-07-01,25.31999969482422
2009-07-02,24.1200008392334
2009-07-06,23.940000534057617
2009-07-07,23.90999984741211
2009-07-08,24.0
2009-07-09,24.989999771118164
2009-07-10,25.5
2009-07-13,26.729999542236328
2009-07-14,27.0
2009-07-15,26.579999923706055
2009-07-16,26.850000381469727
2009-07-17,26.34000015258789
2009-07-20,27.540000915527344
2009-07-21,27.540000915527344
2009-07-22,27.09000015258789
2009-07-23,28.31999969482422
2009-07-24,28.709999084472656
2009-07-27,28.350000381469727
2009-07-28,28.170000076293945
2009-07-29,28.020000457763672
2009-07-30,28.170000076293945
2009-07-31,28.31999969482422
2009-08-03,30.09000015258789
2009-08-04,31.3799991607666
2009-08-05,31.290000915527344
2009-08-06,31.200000762939453
2009-08-07,32.790000915527344
2009-08-10,34.04999923706055
2009-08-11,32.400001525878906
2009-08-12,32.63999938964844
2009-08-13,33.060001373291016
2009-08-14,33.060001373291016
2009-08-17,30.299999237060547
2009-08-18,30.780000686645508
2009-08-19,30.239999771118164
2009-08-20,32.220001220703125
2009-08-21,32.43000030517578
2009-08-24,31.3799991607666
2009-08-25,32.58000183105469
2009-08-26,31.739999771118164
2009-08-27,31.049999237060547
2009-08-28,30.420000076293945
2009-08-31,29.760000228881836
2009-09-01,27.8700008392334
2009-09-02,27.540000915527344
2009-09-03,27.780000686645508
2009-09-04,28.829999923706055
2009-09-08,28.559999465942383
2009-09-09,31.31999969482422
2009-09-10,32.970001220703125
2009-09-11,32.15999984741211
2009-09-14,32.54999923706055
2009-09-15,33.18000030517578
2009-09-16,33.900001525878906
2009-09-17,33.540000915527344
2009-09-18,34.20000076293945
2009-09-21,34.13999938964844
2009-09-22,35.099998474121094
2009-09-23,34.470001220703125
2009-09-24,32.040000915527344
2009-09-25,32.06999969482422
2009-09-28,32.369998931884766
2009-09-29,31.469999313354492
2009-09-30,32.4900016784668
2009-10-01,30.360000610351562
2009-10-02,29.579999923706055
2009-10-05,30.780000686645508
2009-10-06,30.600000381469727
2009-10-07,30.270000457763672
2009-10-08,30.479999542236328
2009-10-09,32.220001220703125
2009-10-12,32.790000915527344
2009-10-13,33.119998931884766
2009-10-14,33.84000015258789
2009-10-15,33.09000015258789
2009-10-16,32.099998474121094
2009-10-19,31.920000076293945
2009-10-20,31.68000030517578
2009-10-21,30.780000686645508
2009-10-22,30.809999465942383
2009-10-23,30.09000015258789
2009-10-26,28.860000610351562
2009-10-27,30.450000762939453
2009-10-28,27.360000610351562
2009-10-29,28.6200008392334
2009-10-30,27.93000030517578
2009-11-02,27.450000762939453
2009-11-03,27.329999923706055
2009-11-04,26.670000076293945
2009-11-05,27.8700008392334
2009-11-06,28.530000686645508
2009-11-09,29.549999237060547
2009-11-10,29.280000686645508
2009-11-11,30.56999969482422
2009-11-12,29.100000381469727
2009-11-13,29.3700008392334
2009-11-16,30.329999923706055
2009-11-17,30.389999389648438
2009-11-18,30.959999084472656
2009-11-19,29.670000076293945
2009-11-20,29.34000015258789
2009-11-23,29.1299991607666
2009-11-24,29.940000534057617
2009-11-25,30.0
2009-11-27,28.889999389648438
2009-11-30,29.399999618530273
2009-12-01,30.690000534057617
2009-12-02,31.5
2009-12-03,31.170000076293945
2009-12-04,32.72999954223633
2009-12-07,32.880001068115234
2009-12-08,32.66999816894531
2009-12-09,32.34000015258789
2009-12-10,32.72999954223633
2009-12-11,32.220001220703125
2009-12-14,32.58000183105469
2009-12-15,32.220001220703125
2009-12-16,33.29999923706055
2009-12-17,32.849998474121094
2009-12-18,33.599998474121094
2009-12-21,34.439998626708984
2009-12-22,36.209999084472656
2009-12-23,36.93000030517578
2009-12-24,37.13999938964844
2009-12-28,36.9900016784668
2009-12-29,36.810001373291016
2009-12-30,36.09000015258789
2009-12-31,35.7599983215332
2010-01-04,35.63999938964844
2010-01-05,35.310001373291016
2010-01-06,34.86000061035156
2010-01-07,34.95000076293945
2010-01-08,36.540000915527344
2010-01-11,36.33000183105469
2010-01-12,35.220001220703125
2010-01-13,35.130001068115234
2010-01-14,36.41999816894531
2010-01-15,36.209999084472656
2010-01-19,35.90999984741211
2010-01-20,35.130001068115234
2010-01-21,34.470001220703125
2010-01-22,33.09000015258789
2010-01-25,32.61000061035156
2010-01-26,32.220001220703125
2010-01-27,33.029998779296875
2010-01-28,31.770000457763672
2010-01-29,31.079999923706055
2010-02-01,32.220001220703125
2010-02-02,31.950000762939453
2010-02-03,31.709999084472656
2010-02-04,30.389999389648438
2010-02-05,30.059999465942383
2010-02-08,29.549999237060547
2010-02-09,30.809999465942383
2010-02-10,31.079999923706055
2010-02-11,31.829999923706055
2010-02-12,31.200000762939453
2010-02-16,32.15999984741211
2010-02-17,33.09000015258789
2010-02-18,33.33000183105469
2010-02-19,32.880001068115234
2010-02-22,32.790000915527344
2010-02-23,31.559999465942383
2010-02-24,29.06999969482422
2010-02-25,27.360000610351562
2010-02-26,28.200000762939453
2010-03-01,28.5
2010-03-02,28.200000762939453
2010-03-03,27.690000534057617
2010-03-04,29.100000381469727
2010-03-05,29.940000534057617
2010-03-08,29.729999542236328
2010-03-09,29.700000762939453
2010-03-10,29.850000381469727
2010-03-11,29.969999313354492
2010-03-12,29.969999313354492
2010-03-15,30.030000686645508
2010-03-16,30.780000686645508
2010-03-17,29.81999969482422
2010-03-18,29.100000381469727
2010-03-19,28.200000762939453
2010-03-22,28.649999618530273
2010-03-23,29.34000015258789
2010-03-24,29.3700008392334
2010-03-25,29.610000610351562
2010-03-26,30.030000686645508
2010-03-29,29.729999542236328
2010-03-30,30.0
2010-03-31,29.969999313354492
2010-04-01,31.229999542236328
2010-04-05,32.34000015258789
2010-04-06,35.52000045776367
2010-04-07,34.91999816894531
2010-04-08,36.029998779296875
2010-04-09,35.849998474121094
2010-04-12,35.43000030517578
2010-04-13,35.880001068115234
2010-04-14,36.869998931884766
2010-04-15,36.5099983215332
2010-04-16,35.459999084472656
2010-04-19,35.099998474121094
2010-04-20,35.7599983215332
2010-04-21,35.72999954223633
2010-04-22,38.189998626708984
2010-04-23,38.63999938964844
2010-04-26,44.06999969482422
2010-04-27,42.47999954223633
2010-04-28,42.65999984741211
2010-04-29,44.25
2010-04-30,43.380001068115234
2010-05-03,40.79999923706055
2010-05-04,40.04999923706055
2010-05-05,39.2400016784668
2010-05-06,37.13999938964844
2010-05-07,36.029998779296875
2010-05-10,38.7599983215332
2010-05-11,39.36000061035156
2010-05-12,39.0
2010-05-13,38.790000915527344
2010-05-14,36.720001220703125
2010-05-17,35.61000061035156
2010-05-18,34.5
2010-05-19,33.599998474121094
2010-05-20,30.690000534057617
2010-05-21,31.350000381469727
2010-05-24,30.450000762939453
2010-05-25,30.8700008392334
2010-05-26,32.369998931884766
2010-05-27,33.9900016784668
2010-05-28,34.08000183105469
2010-06-01,32.34000015258789
2010-06-02,32.06999969482422
2010-06-03,33.27000045776367
2010-06-04,30.65999984741211
2010-06-07,29.280000686645508
2010-06-08,28.6200008392334
2010-06-09,29.579999923706055
2010-06-10,31.170000076293945
2010-06-11,30.809999465942383
2010-06-14,31.649999618530273
2010-06-15,32.63999938964844
2010-06-16,31.950000762939453
2010-06-17,31.440000534057617
2010-06-18,30.809999465942383
2010-06-21,31.020000457763672
2010-06-22,29.729999542236328
2010-06-23,30.239999771118164
2010-06-24,29.700000762939453
2010-06-25,29.940000534057617
2010-06-28,29.549999237060547
2010-06-29,28.229999542236328
2010-06-30,28.3799991607666
2010-07-01,27.93000030517578
2010-07-02,27.209999084472656
2010-07-06,26.190000534057617
2010-07-07,28.829999923706055
2010-07-08,29.729999542236328
2010-07-09,30.719999313354492
2010-07-12,30.1200008392334
2010-07-13,31.110000610351562
2010-07-14,30.780000686645508
2010-07-15,31.799999237060547
2010-07-16,30.09000015258789
2010-07-19,30.450000762939453
2010-07-20,30.059999465942383
2010-07-21,30.719999313354492
2010-07-22,32.7599983215332
2010-07-23,33.36000061035156
2010-07-26,34.02000045776367
2010-07-27,33.18000030517578
2010-07-28,33.0
2010-07-29,33.689998626708984
2010-07-30,35.220001220703125
2010-08-02,35.849998474121094
2010-08-03,34.709999084472656
2010-08-04,32.880001068115234
2010-08-05,31.3799991607666
2010-08-06,30.809999465942383
2010-08-09,31.049999237060547
2010-08-10,30.209999084472656
2010-08-11,29.3700008392334
2010-08-12,28.950000762939453
2010-08-13,28.290000915527344
2010-08-16,27.84000015258789
2010-08-17,28.3799991607666
2010-08-18,29.06999969482422
2010-08-19,27.6299991607666
2010-08-20,27.600000381469727
2010-08-23,27.239999771118164
2010-08-24,26.459999084472656
2010-08-25,26.579999923706055
2010-08-26,26.010000228881836
2010-08-27,26.520000457763672
2010-08-30,25.739999771118164
2010-08-31,25.530000686645508
2010-09-01,27.270000457763672
2010-09-02,28.40999984741211
2010-09-03,29.15999984741211
2010-09-07,28.5
2010-09-08,29.280000686645508
2010-09-09,29.43000030517578
2010-09-10,30.149999618530273
2010-09-13,32.52000045776367
2010-09-14,32.279998779296875
2010-09-15,32.130001068115234
2010-09-16,32.81999969482422
2010-09-17,32.970001220703125
2010-09-20,33.47999954223633
2010-09-21,33.47999954223633
2010-09-22,32.61000061035156
2010-09-23,31.350000381469727
2010-09-24,33.47999954223633
2010-09-27,33.84000015258789
2010-09-28,34.31999969482422
2010-09-29,34.83000183105469
2010-09-30,31.770000457763672
2010-10-01,30.030000686645508
2010-10-04,29.81999969482422
2010-10-05,30.420000076293945
2010-10-06,29.90999984741211
2010-10-07,29.15999984741211
2010-10-08,30.270000457763672
2010-10-11,30.18000030517578
2010-10-12,31.170000076293945
2010-10-13,31.59000015258789
2010-10-14,30.360000610351562
2010-10-15,30.0
2010-10-18,30.899999618530273
2010-10-19,30.059999465942383
2010-10-20,31.290000915527344
2010-10-21,31.3799991607666
2010-10-22,31.979999542236328
2010-10-25,33.41999816894531
2010-10-26,34.16999816894531
2010-10-27,34.20000076293945
2010-10-28,34.11000061035156
2010-10-29,33.959999084472656
2010-11-01,33.810001373291016
2010-11-02,34.04999923706055
2010-11-03,33.93000030517578
2010-11-04,35.970001220703125
2010-11-05,36.869998931884766
2010-11-08,36.720001220703125
2010-11-09,36.47999954223633
2010-11-10,37.529998779296875
2010-11-11,37.5
2010-11-12,36.060001373291016
2010-11-15,35.4900016784668
2010-11-16,35.220001220703125
2010-11-17,35.369998931884766
2010-11-18,36.119998931884766
2010-11-19,36.900001525878906
2010-11-22,36.29999923706055
2010-11-23,35.81999969482422
2010-11-24,36.959999084472656
2010-11-26,36.689998626708984
2010-11-29,36.779998779296875
2010-11-30,36.779998779296875
2010-12-01,37.91999816894531
2010-12-02,38.880001068115234
2010-12-03,39.630001068115234
2010-12-06,40.02000045776367
2010-12-07,39.93000030517578
2010-12-08,40.83000183105469
2010-12-09,41.34000015258789
2010-12-10,41.7599983215332
2010-12-13,41.06999969482422
2010-12-14,40.91999816894531
2010-12-15,41.70000076293945
2010-12-16,42.65999984741211
2010-12-17,42.779998779296875
2010-12-20,42.93000030517578
2010-12-21,43.650001525878906
2010-12-22,43.11000061035156
2010-12-23,42.689998626708984
2010-12-27,42.689998626708984
2010-12-28,42.38999938964844
2010-12-29,42.75
2010-12-30,42.93000030517578
2010-12-31,43.470001220703125
2011-01-03,44.099998474121094
2011-01-04,43.619998931884766
2011-01-05,44.66999816894531
2011-01-06,43.619998931884766
2011-01-07,43.16999816894531
2011-01-10,42.93000030517578
