,ALTY
2016-11-04,14.550000190734863
2016-11-07,14.718000411987305
2016-11-08,14.699999809265137
2016-11-09,14.663999557495117
2016-11-10,14.600000381469727
2016-11-11,14.600000381469727
2016-11-14,14.378999710083008
2016-11-15,14.583999633789062
2016-11-16,14.460000038146973
2016-11-17,14.630000114440918
2016-11-18,14.425000190734863
2016-11-21,14.789999961853027
2016-11-22,14.854999542236328
2016-11-23,14.824999809265137
2016-11-25,14.741999626159668
2016-11-28,14.819999694824219
2016-11-29,14.878000259399414
2016-11-30,14.781999588012695
2016-12-01,14.579000473022461
2016-12-02,14.63599967956543
2016-12-05,14.66100025177002
2016-12-06,14.777000427246094
2016-12-07,14.819999694824219
2016-12-08,14.9399995803833
2016-12-09,14.949999809265137
2016-12-12,15.071999549865723
2016-12-13,14.90999984741211
2016-12-14,14.934000015258789
2016-12-15,14.699999809265137
2016-12-16,14.869999885559082
2016-12-19,14.960000038146973
2016-12-20,14.958999633789062
2016-12-21,14.880000114440918
2016-12-22,15.116000175476074
2016-12-23,15.050000190734863
2016-12-27,15.100000381469727
2016-12-28,14.779999732971191
2016-12-29,14.942000389099121
2016-12-30,14.869999885559082
2017-01-03,14.9399995803833
2017-01-04,15.149999618530273
2017-01-05,15.262999534606934
2017-01-06,15.40999984741211
2017-01-09,15.310999870300293
2017-01-10,15.27299976348877
2017-01-11,15.336999893188477
2017-01-12,15.170000076293945
2017-01-13,15.170000076293945
2017-01-17,15.350000381469727
2017-01-18,15.380000114440918
2017-01-19,15.239999771118164
2017-01-20,15.255000114440918
2017-01-23,15.359999656677246
2017-01-24,15.40999984741211
2017-01-25,15.369000434875488
2017-01-26,15.4399995803833
2017-01-27,15.345000267028809
2017-01-30,15.319999694824219
2017-01-31,15.34000015258789
2017-02-01,15.180000305175781
2017-02-02,15.180000305175781
2017-02-03,15.319999694824219
2017-02-06,15.404999732971191
2017-02-07,15.416000366210938
2017-02-08,15.32699966430664
2017-02-09,15.42300033569336
2017-02-10,15.515000343322754
2017-02-13,15.5
2017-02-14,15.420000076293945
2017-02-15,15.579999923706055
2017-02-16,15.5600004196167
2017-02-17,15.505000114440918
2017-02-21,15.593999862670898
2017-02-22,15.510000228881836
2017-02-23,15.569999694824219
2017-02-24,15.550000190734863
2017-02-27,15.630000114440918
2017-02-28,15.600000381469727
2017-03-01,15.532999992370605
2017-03-02,15.444000244140625
2017-03-03,15.479999542236328
2017-03-06,15.289999961853027
2017-03-07,15.369999885559082
2017-03-08,15.210000038146973
2017-03-09,15.0600004196167
2017-03-10,15.15999984741211
2017-03-13,15.140000343322754
2017-03-14,15.109999656677246
2017-03-15,15.260000228881836
2017-03-16,15.420000076293945
2017-03-17,15.40999984741211
2017-03-20,15.47700023651123
2017-03-21,15.300000190734863
2017-03-22,15.260000228881836
2017-03-23,15.352999687194824
2017-03-24,15.300000190734863
2017-03-27,15.390999794006348
2017-03-28,15.449999809265137
2017-03-29,15.574000358581543
2017-03-30,15.5600004196167
2017-03-31,15.58899974822998
2017-04-03,15.460000038146973
2017-04-04,15.5
2017-04-05,15.42199993133545
2017-04-06,15.435999870300293
2017-04-07,15.430000305175781
2017-04-10,15.529999732971191
2017-04-11,15.5
2017-04-12,15.494999885559082
2017-04-13,15.5
2017-04-17,15.53499984741211
2017-04-18,15.600000381469727
2017-04-19,15.59000015258789
2017-04-20,15.560999870300293
2017-04-21,15.520000457763672
2017-04-24,15.579999923706055
2017-04-25,15.739999771118164
2017-04-26,15.789999961853027
2017-04-27,15.805000305175781
2017-04-28,15.779999732971191
2017-05-01,15.690999984741211
2017-05-02,15.699999809265137
2017-05-03,15.649999618530273
2017-05-04,15.479999542236328
2017-05-05,15.496000289916992
2017-05-08,15.449999809265137
2017-05-09,15.392000198364258
2017-05-10,15.397000312805176
2017-05-11,15.333999633789062
2017-05-12,15.40999984741211
2017-05-15,15.4350004196167
2017-05-16,15.420000076293945
2017-05-17,15.350000381469727
2017-05-18,15.359999656677246
2017-05-19,15.37399959564209
2017-05-22,15.411999702453613
2017-05-23,15.454999923706055
2017-05-24,15.460000038146973
2017-05-25,15.5649995803833
2017-05-26,15.503000259399414
2017-05-30,15.520000457763672
2017-05-31,15.46399974822998
2017-06-01,15.369999885559082
2017-06-02,15.510000228881836
2017-06-05,15.510000228881836
2017-06-06,15.361000061035156
2017-06-07,15.4350004196167
2017-06-08,15.430000305175781
2017-06-09,15.435999870300293
2017-06-12,15.458000183105469
2017-06-13,15.579999923706055
2017-06-14,15.579999923706055
2017-06-15,15.447999954223633
2017-06-16,15.517999649047852
2017-06-19,15.581000328063965
2017-06-20,15.550000190734863
2017-06-21,15.550000190734863
2017-06-22,15.430000305175781
2017-06-23,15.524999618530273
2017-06-26,15.539999961853027
2017-06-27,15.5600004196167
2017-06-28,15.595000267028809
2017-06-29,15.432999610900879
2017-06-30,15.45300006866455
2017-07-03,15.479999542236328
2017-07-05,15.395000457763672
2017-07-06,15.428999900817871
2017-07-07,15.390000343322754
2017-07-10,15.399999618530273
2017-07-11,15.4399995803833
2017-07-12,15.520000457763672
2017-07-13,15.4399995803833
2017-07-14,15.53499984741211
2017-07-17,15.635000228881836
2017-07-18,15.619999885559082
2017-07-19,15.619999885559082
2017-07-20,15.654000282287598
2017-07-21,15.720000267028809
2017-07-24,15.734999656677246
2017-07-25,15.729999542236328
2017-07-26,15.744000434875488
2017-07-27,15.75
2017-07-28,15.739999771118164
2017-07-31,15.720000267028809
2017-08-01,15.649999618530273
2017-08-02,15.6850004196167
2017-08-03,15.645000457763672
2017-08-04,15.630000114440918
2017-08-07,15.649999618530273
2017-08-08,15.649999618530273
2017-08-09,15.640000343322754
2017-08-10,15.470000267028809
2017-08-11,15.449999809265137
2017-08-14,15.574000358581543
2017-08-15,15.600000381469727
2017-08-16,15.59000015258789
2017-08-17,15.460000038146973
2017-08-18,15.460000038146973
2017-08-21,15.444000244140625
2017-08-22,15.54699993133545
2017-08-23,15.579999923706055
2017-08-24,15.598999977111816
2017-08-25,15.579999923706055
2017-08-28,15.579999923706055
2017-08-29,15.586000442504883
2017-08-30,15.59000015258789
2017-08-31,15.699999809265137
2017-09-01,15.65999984741211
2017-09-05,15.45300006866455
2017-09-06,15.569999694824219
2017-09-07,15.59000015258789
2017-09-08,15.569999694824219
2017-09-11,15.640000343322754
2017-09-12,15.659000396728516
2017-09-13,15.630000114440918
2017-09-14,15.593000411987305
2017-09-15,15.633000373840332
2017-09-18,15.633000373840332
2017-09-19,15.670000076293945
2017-09-20,15.609999656677246
2017-09-21,15.609999656677246
2017-09-22,15.649999618530273
2017-09-25,15.670000076293945
2017-09-26,15.710000038146973
2017-09-27,15.670000076293945
2017-09-28,15.720000267028809
2017-09-29,15.779999732971191
2017-10-02,15.710000038146973
2017-10-03,15.71500015258789
2017-10-04,15.739999771118164
2017-10-05,15.789999961853027
2017-10-06,15.71500015258789
2017-10-09,15.710000038146973
2017-10-10,15.760000228881836
2017-10-11,15.746000289916992
2017-10-12,15.753999710083008
2017-10-13,15.760000228881836
2017-10-16,15.725000381469727
2017-10-17,15.699999809265137
2017-10-18,15.701000213623047
2017-10-19,15.706999778747559
2017-10-20,15.654999732971191
2017-10-23,15.604999542236328
2017-10-24,15.680000305175781
2017-10-25,15.435999870300293
2017-10-26,15.435999870300293
2017-10-27,15.550000190734863
2017-10-30,15.498000144958496
2017-10-31,15.519000053405762
2017-11-01,15.432999610900879
2017-11-02,15.34000015258789
2017-11-03,15.4399995803833
2017-11-06,15.35099983215332
2017-11-07,15.390000343322754
2017-11-08,15.491999626159668
2017-11-09,15.397000312805176
2017-11-10,15.385000228881836
2017-11-13,15.40999984741211
2017-11-14,15.375
2017-11-15,15.319999694824219
2017-11-16,15.32800006866455
2017-11-17,15.420000076293945
2017-11-20,15.460000038146973
2017-11-21,15.454999923706055
2017-11-22,15.482000350952148
2017-11-24,15.482000350952148
2017-11-27,15.444999694824219
2017-11-28,15.470000267028809
2017-11-29,15.409000396728516
2017-11-30,15.385000228881836
2017-12-01,15.25
2017-12-04,15.34000015258789
2017-12-05,15.28600025177002
2017-12-06,15.28600025177002
2017-12-07,15.34000015258789
2017-12-08,15.350000381469727
2017-12-11,15.345000267028809
2017-12-12,15.319999694824219
2017-12-13,15.359999656677246
2017-12-14,15.335000038146973
2017-12-15,15.390000343322754
2017-12-18,15.383000373840332
2017-12-19,15.390000343322754
2017-12-20,15.270000457763672
2017-12-21,15.29800033569336
2017-12-22,15.295000076293945
2017-12-26,15.329000473022461
2017-12-27,15.34000015258789
2017-12-28,15.25100040435791
2017-12-29,15.300000190734863
2018-01-02,15.270000457763672
2018-01-03,15.359999656677246
2018-01-04,15.369999885559082
2018-01-05,15.388999938964844
2018-01-08,15.40999984741211
2018-01-09,15.324000358581543
2018-01-10,15.229999542236328
2018-01-11,15.333000183105469
2018-01-12,15.449999809265137
2018-01-16,15.449999809265137
2018-01-17,15.4399995803833
2018-01-18,15.380000114440918
2018-01-19,15.383000373840332
2018-01-22,15.470000267028809
2018-01-23,15.543999671936035
2018-01-24,15.520000457763672
2018-01-25,15.550999641418457
2018-01-26,15.567999839782715
2018-01-29,15.40999984741211
2018-01-30,15.270000457763672
2018-01-31,15.3100004196167
2018-02-01,15.28499984741211
2018-02-02,15.050000190734863
2018-02-05,14.529999732971191
2018-02-06,14.701000213623047
2018-02-07,14.789999961853027
2018-02-08,14.638999938964844
2018-02-09,14.449999809265137
2018-02-12,14.640000343322754
2018-02-13,14.760000228881836
2018-02-14,14.734999656677246
2018-02-15,14.734999656677246
2018-02-16,14.789999961853027
2018-02-20,14.732999801635742
2018-02-21,14.75
2018-02-22,14.600000381469727
2018-02-23,14.680000305175781
2018-02-26,14.680000305175781
2018-02-27,14.598999977111816
2018-02-28,14.479999542236328
2018-03-01,14.350000381469727
2018-03-02,14.34000015258789
2018-03-05,14.470000267028809
2018-03-06,14.46500015258789
2018-03-07,14.399999618530273
2018-03-08,14.437000274658203
2018-03-09,14.539999961853027
2018-03-12,14.600000381469727
2018-03-13,14.619999885559082
2018-03-14,14.609999656677246
2018-03-15,14.402000427246094
2018-03-16,14.539999961853027
2018-03-19,14.427000045776367
2018-03-20,14.414999961853027
2018-03-21,14.428999900817871
2018-03-22,14.446000099182129
2018-03-23,14.329999923706055
2018-03-26,14.399999618530273
2018-03-27,14.40999984741211
2018-03-28,14.366000175476074
2018-03-29,14.470000267028809
2018-04-02,14.430000305175781
2018-04-03,14.539999961853027
2018-04-04,14.479999542236328
2018-04-05,14.543000221252441
2018-04-06,14.449999809265137
2018-04-09,14.494999885559082
2018-04-10,14.545999526977539
2018-04-11,14.569999694824219
2018-04-12,14.510000228881836
2018-04-13,14.515000343322754
2018-04-16,14.529999732971191
2018-04-17,14.677000045776367
2018-04-18,14.654999732971191
2018-04-19,14.50100040435791
2018-04-20,14.489999771118164
2018-04-23,14.52299976348877
2018-04-24,14.539999961853027
2018-04-25,14.470000267028809
2018-04-26,14.529999732971191
2018-04-27,14.529999732971191
2018-04-30,14.654999732971191
2018-05-01,14.625
2018-05-02,14.579999923706055
2018-05-03,14.479999542236328
2018-05-04,14.600000381469727
2018-05-07,14.718999862670898
2018-05-08,14.673999786376953
2018-05-09,14.63599967956543
2018-05-10,14.770000457763672
2018-05-11,14.829999923706055
2018-05-14,14.8100004196167
2018-05-15,14.760000228881836
2018-05-16,14.779999732971191
2018-05-17,14.753000259399414
2018-05-18,14.718000411987305
2018-05-21,14.758000373840332
2018-05-22,14.850000381469727
2018-05-23,14.875
2018-05-24,14.8100004196167
2018-05-25,14.869999885559082
2018-05-29,14.789999961853027
2018-05-30,14.90999984741211
2018-05-31,14.9399995803833
2018-06-01,14.934000015258789
2018-06-04,15.010000228881836
2018-06-05,14.861000061035156
2018-06-06,14.819999694824219
2018-06-07,14.859999656677246
2018-06-08,14.829999923706055
2018-06-11,14.869999885559082
2018-06-12,14.880000114440918
2018-06-13,14.84000015258789
2018-06-14,14.850000381469727
2018-06-15,14.800000190734863
2018-06-18,14.87600040435791
2018-06-19,14.854000091552734
2018-06-20,14.890000343322754
2018-06-21,14.869999885559082
2018-06-22,14.920000076293945
2018-06-25,14.869999885559082
2018-06-26,14.869999885559082
2018-06-27,14.899999618530273
2018-06-28,14.782999992370605
2018-06-29,14.869999885559082
2018-07-02,14.850000381469727
2018-07-03,14.850000381469727
2018-07-05,14.916999816894531
2018-07-06,15.020000457763672
2018-07-09,15.024999618530273
2018-07-10,14.984999656677246
2018-07-11,14.989999771118164
2018-07-12,14.989999771118164
2018-07-13,14.970000267028809
2018-07-16,15.020000457763672
2018-07-17,15.045000076293945
2018-07-18,15.114999771118164
2018-07-19,15.149999618530273
2018-07-20,15.12600040435791
2018-07-23,15.116999626159668
2018-07-24,15.100000381469727
2018-07-25,15.149999618530273
2018-07-26,15.130000114440918
2018-07-27,15.15999984741211
2018-07-30,15.180000305175781
2018-07-31,15.222000122070312
2018-08-01,15.246000289916992
2018-08-02,15.380000114440918
2018-08-03,15.34000015258789
2018-08-06,15.309000015258789
2018-08-07,15.366000175476074
2018-08-08,15.347000122070312
2018-08-09,15.369999885559082
2018-08-10,15.300000190734863
2018-08-13,15.244999885559082
2018-08-14,15.25
2018-08-15,15.229999542236328
2018-08-16,15.333000183105469
2018-08-17,15.380000114440918
2018-08-20,15.4399995803833
2018-08-21,15.430000305175781
2018-08-22,15.390000343322754
2018-08-23,15.34000015258789
2018-08-24,15.369999885559082
2018-08-27,15.399999618530273
2018-08-28,15.399999618530273
2018-08-29,15.460000038146973
2018-08-30,15.380000114440918
2018-08-31,15.336000442504883
2018-09-04,15.3100004196167
2018-09-05,15.279000282287598
2018-09-06,15.201000213623047
2018-09-07,15.119999885559082
2018-09-10,15.151000022888184
2018-09-11,15.130000114440918
2018-09-12,15.180000305175781
2018-09-13,15.260000228881836
2018-09-14,15.218000411987305
2018-09-17,15.170000076293945
2018-09-18,15.151000022888184
2018-09-19,15.08899974822998
2018-09-20,15.152999877929688
2018-09-21,15.210000038146973
2018-09-24,15.100000381469727
2018-09-25,15.104999542236328
2018-09-26,15.079999923706055
2018-09-27,15.09000015258789
2018-09-28,15.114999771118164
2018-10-01,15.170000076293945
2018-10-02,15.145999908447266
2018-10-03,15.0
2018-10-04,14.8100004196167
2018-10-05,14.770999908447266
2018-10-08,14.789999961853027
2018-10-09,14.861000061035156
2018-10-10,14.619999885559082
2018-10-11,14.470000267028809
2018-10-12,14.406000137329102
2018-10-15,14.529999732971191
2018-10-16,14.595000267028809
2018-10-17,14.649999618530273
2018-10-18,14.593000411987305
2018-10-19,14.65999984741211
2018-10-22,14.585000038146973
2018-10-23,14.505000114440918
2018-10-24,14.473999977111816
2018-10-25,14.4399995803833
2018-10-26,14.286999702453613
2018-10-29,14.289999961853027
2018-10-30,14.3100004196167
2018-10-31,14.390000343322754
2018-11-01,14.510000228881836
2018-11-02,14.510000228881836
2018-11-05,14.45199966430664
2018-11-06,14.515000343322754
2018-11-07,14.6899995803833
2018-11-08,14.699999809265137
2018-11-09,14.652000427246094
2018-11-12,14.630000114440918
2018-11-13,14.536999702453613
2018-11-14,14.513999938964844
2018-11-15,14.451000213623047
2018-11-16,14.460000038146973
2018-11-19,14.470000267028809
2018-11-20,14.354999542236328
2018-11-21,14.390999794006348
2018-11-23,14.350000381469727
2018-11-26,14.420000076293945
2018-11-27,14.390999794006348
2018-11-28,14.50100040435791
2018-11-29,14.520000457763672
2018-11-30,14.550000190734863
2018-12-03,14.649999618530273
2018-12-04,14.449000358581543
2018-12-06,14.270000457763672
2018-12-07,14.239999771118164
2018-12-10,14.175999641418457
2018-12-11,14.119999885559082
2018-12-12,14.17199993133545
2018-12-13,14.109999656677246
2018-12-14,14.079999923706055
2018-12-17,13.579999923706055
2018-12-18,13.609999656677246
2018-12-19,13.675000190734863
2018-12-20,13.232999801635742
2018-12-21,13.149999618530273
2018-12-24,12.930000305175781
2018-12-26,13.279999732971191
2018-12-27,13.359999656677246
2018-12-28,13.399999618530273
2018-12-31,13.289999961853027
2019-01-02,13.40999984741211
2019-01-03,13.430999755859375
2019-01-04,13.612000465393066
2019-01-07,13.890000343322754
2019-01-08,14.029999732971191
2019-01-09,14.010000228881836
2019-01-10,14.079999923706055
2019-01-11,14.085000038146973
2019-01-14,14.09000015258789
2019-01-15,14.170000076293945
2019-01-16,14.300000190734863
2019-01-17,14.319999694824219
2019-01-18,14.300000190734863
2019-01-22,14.229999542236328
2019-01-23,14.289999961853027
2019-01-24,14.369999885559082
2019-01-25,14.420000076293945
2019-01-28,14.4399995803833
2019-01-29,14.46399974822998
2019-01-30,14.583999633789062
2019-01-31,14.65999984741211
2019-02-01,14.694000244140625
2019-02-04,14.734000205993652
2019-02-05,14.670000076293945
2019-02-06,14.663000106811523
2019-02-07,14.539999961853027
2019-02-08,14.565999984741211
2019-02-11,14.602999687194824
2019-02-12,14.664999961853027
2019-02-13,14.680000305175781
2019-02-14,14.668999671936035
2019-02-15,14.67300033569336
2019-02-19,14.720000267028809
2019-02-20,14.760000228881836
2019-02-21,14.78499984741211
2019-02-22,14.899999618530273
2019-02-25,14.90999984741211
2019-02-26,14.899999618530273
2019-02-27,14.859999656677246
2019-02-28,14.805000305175781
2019-03-01,14.800000190734863
2019-03-04,14.779000282287598
2019-03-05,14.680000305175781
2019-03-06,14.609999656677246
2019-03-07,14.550000190734863
2019-03-08,14.550000190734863
2019-03-11,14.670000076293945
2019-03-12,14.65999984741211
2019-03-13,14.720000267028809
2019-03-14,14.720000267028809
2019-03-15,14.75
2019-03-18,14.791000366210938
2019-03-19,14.800000190734863
2019-03-20,14.765999794006348
2019-03-21,14.854000091552734
2019-03-22,14.741999626159668
2019-03-25,14.75
2019-03-26,14.819999694824219
2019-03-27,14.795999526977539
2019-03-28,14.946000099182129
2019-03-29,14.859999656677246
2019-04-01,14.930000305175781
2019-04-02,14.970000267028809
2019-04-03,14.822999954223633
2019-04-04,14.859000205993652
2019-04-05,14.899999618530273
