,APOP
2016-11-21,17.200000762939453
2016-11-22,16.950000762939453
2016-11-23,16.950000762939453
2016-11-25,16.905000686645508
2016-11-28,16.649999618530273
2016-11-29,16.440000534057617
2016-11-30,16.0
2016-12-01,14.229999542236328
2016-12-02,14.75
2016-12-05,14.100000381469727
2016-12-06,13.649999618530273
2016-12-07,13.350000381469727
2016-12-08,14.0
2016-12-09,14.0
2016-12-12,14.0
2016-12-13,14.0
2016-12-14,14.0
2016-12-15,14.0
2016-12-16,14.0
2016-12-19,13.649999618530273
2016-12-20,13.649999618530273
2016-12-21,13.300000190734863
2016-12-22,13.300000190734863
2016-12-23,13.46500015258789
2016-12-27,14.0
2016-12-28,15.399999618530273
2016-12-29,15.199999809265137
2016-12-30,15.449999809265137
2017-01-03,15.34000015258789
2017-01-04,16.399999618530273
2017-01-05,17.25
2017-01-06,16.25
2017-01-09,16.739999771118164
2017-01-10,17.6299991607666
2017-01-11,16.600000381469727
2017-01-12,30.549999237060547
2017-01-13,21.75
2017-01-17,18.049999237060547
2017-01-18,19.299999237060547
2017-01-19,18.799999237060547
2017-01-20,19.100000381469727
2017-01-23,17.700000762939453
2017-01-24,16.899999618530273
2017-01-25,16.799999237060547
2017-01-26,16.450000762939453
2017-01-27,15.899999618530273
2017-01-30,15.694999694824219
2017-01-31,15.484999656677246
2017-02-01,17.25
2017-02-02,20.100000381469727
2017-02-03,18.700000762939453
2017-02-06,20.25
2017-02-07,20.850000381469727
2017-02-08,24.799999237060547
2017-02-09,24.950000762939453
2017-02-10,25.299999237060547
2017-02-13,25.75
2017-02-14,30.600000381469727
2017-02-15,30.0
2017-02-16,29.149999618530273
2017-02-17,29.149999618530273
2017-02-21,33.599998474121094
2017-02-22,30.25
2017-02-23,31.100000381469727
2017-02-24,30.700000762939453
2017-02-27,31.25
2017-02-28,32.95000076293945
2017-03-01,34.04999923706055
2017-03-02,34.25
2017-03-03,33.70000076293945
2017-03-06,31.75
2017-03-07,32.04999923706055
2017-03-08,32.54999923706055
2017-03-09,31.75
2017-03-10,33.25
2017-03-13,31.950000762939453
2017-03-14,31.299999237060547
2017-03-15,31.799999237060547
2017-03-16,31.149999618530273
2017-03-17,31.75
2017-03-20,31.200000762939453
2017-03-21,30.049999237060547
2017-03-22,29.700000762939453
2017-03-23,31.135000228881836
2017-03-24,31.31999969482422
2017-03-27,54.5
2017-03-28,41.5
2017-03-29,43.70000076293945
2017-03-30,44.900001525878906
2017-03-31,43.0
2017-04-03,47.54999923706055
2017-04-04,45.5
2017-04-05,46.29999923706055
2017-04-06,47.849998474121094
2017-04-07,43.45000076293945
2017-04-10,43.25
2017-04-11,42.150001525878906
2017-04-12,41.349998474121094
2017-04-13,41.25
2017-04-17,41.599998474121094
2017-04-18,40.0
2017-04-19,40.04999923706055
2017-04-20,40.29999923706055
2017-04-21,39.70000076293945
2017-04-24,40.5
2017-04-25,41.599998474121094
2017-04-26,40.25
2017-04-27,45.665000915527344
2017-04-28,46.29999923706055
2017-05-01,44.45000076293945
2017-05-02,44.70000076293945
2017-05-03,46.849998474121094
2017-05-04,46.099998474121094
2017-05-05,47.20000076293945
2017-05-08,47.45000076293945
2017-05-09,50.25
2017-05-10,50.70000076293945
2017-05-11,50.04999923706055
2017-05-12,50.0
2017-05-15,51.599998474121094
2017-05-16,51.79999923706055
2017-05-17,47.400001525878906
2017-05-18,47.54999923706055
2017-05-19,47.849998474121094
2017-05-22,47.5
2017-05-23,47.95000076293945
2017-05-24,46.099998474121094
2017-05-25,46.900001525878906
2017-05-26,46.20000076293945
2017-05-30,46.150001525878906
2017-05-31,45.650001525878906
2017-06-01,44.900001525878906
2017-06-02,44.04999923706055
2017-06-05,42.79999923706055
2017-06-06,42.45000076293945
2017-06-07,40.0
2017-06-08,38.70000076293945
2017-06-09,38.0
2017-06-12,40.95000076293945
2017-06-13,43.650001525878906
2017-06-14,41.45000076293945
2017-06-15,39.20000076293945
2017-06-16,40.25
2017-06-19,41.099998474121094
2017-06-20,42.400001525878906
2017-06-21,40.04999923706055
2017-06-22,41.75
2017-06-23,42.099998474121094
2017-06-26,42.650001525878906
2017-06-27,40.5
2017-06-28,41.04999923706055
2017-06-29,43.20000076293945
2017-06-30,40.29999923706055
2017-07-03,39.099998474121094
2017-07-05,39.625
2017-07-06,40.70000076293945
2017-07-07,39.5
2017-07-10,38.650001525878906
2017-07-11,39.0
2017-07-12,39.5
2017-07-13,39.0
2017-07-14,40.25
2017-07-17,38.5
2017-07-18,36.900001525878906
2017-07-19,38.849998474121094
2017-07-20,37.900001525878906
2017-07-21,37.599998474121094
2017-07-24,38.400001525878906
2017-07-25,38.04999923706055
2017-07-26,37.75
2017-07-27,37.349998474121094
2017-07-28,37.45000076293945
2017-07-31,37.099998474121094
2017-08-01,38.82500076293945
2017-08-02,36.599998474121094
2017-08-03,35.349998474121094
2017-08-04,34.25
2017-08-07,33.150001525878906
2017-08-08,33.0
2017-08-09,33.189998626708984
2017-08-10,31.399999618530273
2017-08-11,31.25
2017-08-14,32.25
2017-08-15,32.20000076293945
2017-08-16,31.549999237060547
2017-08-17,32.900001525878906
2017-08-18,35.29999923706055
2017-08-21,35.5
2017-08-22,34.95000076293945
2017-08-23,36.29999923706055
2017-08-24,36.150001525878906
2017-08-25,36.0
2017-08-28,36.0
2017-08-29,37.400001525878906
2017-08-30,39.849998474121094
2017-08-31,43.900001525878906
2017-09-01,45.650001525878906
2017-09-05,50.29999923706055
2017-09-06,49.95000076293945
2017-09-07,42.29999923706055
2017-09-08,41.900001525878906
2017-09-11,40.04999923706055
2017-09-12,40.75
2017-09-13,40.099998474121094
2017-09-14,41.54999923706055
2017-09-15,41.150001525878906
2017-09-18,39.0
2017-09-19,40.29999923706055
2017-09-20,40.099998474121094
2017-09-21,40.45000076293945
2017-09-22,41.400001525878906
2017-09-25,41.79999923706055
2017-09-26,42.099998474121094
2017-09-27,40.54999923706055
2017-09-28,40.29999923706055
2017-09-29,39.75
2017-10-02,40.650001525878906
2017-10-03,39.349998474121094
2017-10-04,39.3849983215332
2017-10-05,39.849998474121094
2017-10-06,40.70000076293945
2017-10-09,40.099998474121094
2017-10-10,39.5
2017-10-11,39.5
2017-10-12,39.099998474121094
2017-10-13,40.45000076293945
2017-10-16,39.150001525878906
2017-10-17,39.900001525878906
2017-10-18,39.29999923706055
2017-10-19,39.099998474121094
2017-10-20,39.599998474121094
2017-10-23,39.45000076293945
2017-10-24,39.79999923706055
2017-10-25,44.099998474121094
2017-10-26,44.0
2017-10-27,45.25
2017-10-30,43.5
2017-10-31,46.5
2017-11-01,45.099998474121094
2017-11-02,42.150001525878906
2017-11-03,43.45000076293945
2017-11-06,42.75
2017-11-07,42.04999923706055
2017-11-08,41.04999923706055
2017-11-09,41.04999923706055
2017-11-10,41.20000076293945
2017-11-13,38.5
2017-11-14,38.54999923706055
2017-11-15,39.95000076293945
2017-11-16,39.79999923706055
2017-11-17,39.900001525878906
2017-11-20,38.75
2017-11-21,39.0
2017-11-22,37.5
2017-11-24,37.95000076293945
2017-11-27,36.849998474121094
2017-11-28,38.79999923706055
2017-11-29,41.5
2017-11-30,41.79999923706055
2017-12-01,43.39500045776367
2017-12-04,38.5
2017-12-05,38.29999923706055
2017-12-06,35.650001525878906
2017-12-07,37.650001525878906
2017-12-08,39.0
2017-12-11,37.650001525878906
2017-12-12,37.75
2017-12-13,36.54999923706055
2017-12-14,36.54999923706055
2017-12-15,34.599998474121094
2017-12-18,34.849998474121094
2017-12-19,32.599998474121094
2017-12-20,33.54999923706055
2017-12-21,36.53499984741211
2017-12-22,35.29999923706055
2017-12-26,35.650001525878906
2017-12-27,34.20000076293945
2017-12-28,34.81999969482422
2017-12-29,35.0
2018-01-02,38.75
2018-01-03,35.599998474121094
2018-01-04,49.04999923706055
2018-01-05,49.95000076293945
2018-01-08,47.849998474121094
2018-01-09,43.25
2018-01-10,44.54999923706055
2018-01-11,44.650001525878906
2018-01-12,43.79999923706055
2018-01-16,44.400001525878906
2018-01-17,43.900001525878906
2018-01-18,43.75
2018-01-19,46.25
2018-01-22,45.79999923706055
2018-01-23,45.400001525878906
2018-01-24,44.45000076293945
2018-01-25,44.79999923706055
2018-01-26,45.29999923706055
2018-01-29,42.95000076293945
2018-01-30,42.0
2018-01-31,42.0
2018-02-01,42.0
2018-02-02,40.150001525878906
2018-02-05,38.0
2018-02-06,39.54999923706055
2018-02-07,39.75
2018-02-08,38.5
2018-02-09,38.79999923706055
2018-02-12,37.400001525878906
2018-02-13,37.849998474121094
2018-02-14,39.349998474121094
2018-02-15,38.349998474121094
2018-02-16,37.150001525878906
2018-02-20,37.150001525878906
2018-02-21,37.04999923706055
2018-02-22,37.54999923706055
2018-02-23,36.900001525878906
2018-02-26,36.900001525878906
2018-02-27,36.5
2018-02-28,36.04999923706055
2018-03-01,35.54999923706055
2018-03-02,37.650001525878906
2018-03-05,38.0
2018-03-06,37.22999954223633
2018-03-07,37.400001525878906
2018-03-08,36.75
2018-03-09,36.79999923706055
2018-03-12,37.5
2018-03-13,36.099998474121094
2018-03-14,36.79999923706055
2018-03-15,35.849998474121094
2018-03-16,36.04999923706055
2018-03-19,35.75
2018-03-20,35.45000076293945
2018-03-21,35.45000076293945
2018-03-22,35.20000076293945
2018-03-23,35.25
2018-03-26,34.04999923706055
2018-03-27,31.600000381469727
2018-03-28,31.0
2018-03-29,31.899999618530273
2018-04-02,32.70000076293945
2018-04-03,32.599998474121094
2018-04-04,33.25
2018-04-05,32.70000076293945
2018-04-06,32.70000076293945
2018-04-09,35.20000076293945
2018-04-10,34.70000076293945
2018-04-11,34.400001525878906
2018-04-12,34.75
2018-04-13,34.95000076293945
2018-04-16,34.400001525878906
2018-04-17,34.20000076293945
2018-04-18,34.099998474121094
2018-04-19,34.349998474121094
2018-04-20,33.849998474121094
2018-04-23,33.25
2018-04-24,32.0
2018-04-25,34.04999923706055
2018-04-26,33.150001525878906
2018-04-27,32.70000076293945
2018-04-30,32.599998474121094
2018-05-01,32.5
2018-05-02,33.400001525878906
2018-05-03,33.349998474121094
2018-05-04,33.79999923706055
2018-05-07,34.0
2018-05-08,33.70000076293945
2018-05-09,34.95000076293945
2018-05-10,34.20000076293945
2018-05-11,33.88999938964844
2018-05-14,34.70000076293945
2018-05-15,35.54999923706055
2018-05-16,35.349998474121094
2018-05-17,35.0
2018-05-18,36.150001525878906
2018-05-21,35.849998474121094
2018-05-22,34.5
2018-05-23,34.79999923706055
2018-05-24,34.900001525878906
2018-05-25,34.599998474121094
2018-05-29,35.54999923706055
2018-05-30,36.400001525878906
2018-05-31,37.0
2018-06-01,37.349998474121094
2018-06-04,36.0
2018-06-05,36.29499816894531
2018-06-06,36.75
2018-06-07,35.95000076293945
2018-06-08,35.75
2018-06-11,36.474998474121094
2018-06-12,36.349998474121094
2018-06-13,35.400001525878906
2018-06-14,36.45000076293945
2018-06-15,36.5
2018-06-18,36.564998626708984
2018-06-19,35.75
2018-06-20,35.79999923706055
2018-06-21,35.849998474121094
2018-06-22,35.79999923706055
2018-06-25,35.75
2018-06-26,35.849998474121094
2018-06-27,35.75
2018-06-28,35.45000076293945
2018-06-29,35.75
2018-07-02,35.400001525878906
2018-07-03,35.599998474121094
2018-07-05,36.0
2018-07-06,36.04999923706055
2018-07-09,36.70000076293945
2018-07-10,36.5
2018-07-11,36.650001525878906
2018-07-12,36.599998474121094
2018-07-13,36.75
2018-07-16,36.20000076293945
2018-07-17,36.75
2018-07-18,36.650001525878906
2018-07-19,36.75
2018-07-20,36.32500076293945
2018-07-23,36.650001525878906
2018-07-24,35.79999923706055
2018-07-25,35.400001525878906
2018-07-26,33.494998931884766
2018-07-27,32.45000076293945
2018-07-30,30.40999984741211
2018-07-31,31.149999618530273
2018-08-01,30.309999465942383
2018-08-02,28.200000762939453
2018-08-03,29.25
2018-08-06,28.399999618530273
2018-08-07,27.75
2018-08-08,27.19499969482422
2018-08-09,26.600000381469727
2018-08-10,25.0
2018-08-13,24.299999237060547
2018-08-14,22.899999618530273
2018-08-15,22.104999542236328
2018-08-16,26.110000610351562
2018-08-17,24.850000381469727
2018-08-20,23.75
2018-08-21,24.149999618530273
2018-08-22,23.850000381469727
2018-08-23,24.100000381469727
2018-08-24,23.950000762939453
2018-08-27,24.25
2018-08-28,25.0
2018-08-29,26.239999771118164
2018-08-30,27.25
2018-08-31,27.75
2018-09-04,24.950000762939453
2018-09-05,25.235000610351562
2018-09-06,24.850000381469727
2018-09-07,25.25
2018-09-10,24.899999618530273
2018-09-11,25.0
2018-09-12,24.03499984741211
2018-09-13,24.100000381469727
2018-09-14,24.350000381469727
2018-09-17,25.28499984741211
2018-09-18,25.299999237060547
2018-09-19,24.149999618530273
2018-09-20,25.100000381469727
2018-09-21,25.100000381469727
2018-09-24,24.415000915527344
2018-09-25,24.6299991607666
2018-09-26,24.950000762939453
2018-09-27,24.0
2018-09-28,23.799999237060547
2018-10-01,22.799999237060547
2018-10-02,23.200000762939453
2018-10-03,22.950000762939453
2018-10-04,24.049999237060547
2018-10-05,23.049999237060547
2018-10-08,24.03499984741211
2018-10-09,23.600000381469727
2018-10-10,23.8700008392334
2018-10-11,24.75
2018-10-12,24.350000381469727
2018-10-15,25.5
2018-10-16,24.549999237060547
2018-10-17,25.350000381469727
2018-10-18,25.5
2018-10-19,26.1299991607666
2018-10-22,26.649999618530273
2018-10-23,24.399999618530273
2018-10-24,24.5
2018-10-25,23.700000762939453
2018-10-26,23.604999542236328
2018-10-29,22.100000381469727
2018-10-30,22.25
2018-10-31,22.0
2018-11-01,23.5
2018-11-02,23.549999237060547
2018-11-05,24.450000762939453
2018-11-06,24.450000762939453
2018-11-07,24.200000762939453
2018-11-08,23.75
2018-11-09,23.700000762939453
2018-11-12,22.834999084472656
2018-11-13,22.25
2018-11-14,21.899999618530273
2018-11-15,21.200000762939453
2018-11-16,21.100000381469727
2018-11-19,19.549999237060547
2018-11-20,20.149999618530273
2018-11-21,19.100000381469727
2018-11-23,21.229999542236328
2018-11-26,19.5
2018-11-27,18.075000762939453
2018-11-28,17.5
2018-11-29,15.550000190734863
2018-11-30,16.700000762939453
2018-12-03,18.0
2018-12-04,16.350000381469727
2018-12-06,15.399999618530273
2018-12-07,16.25
2018-12-10,16.0
2018-12-11,15.949999809265137
2018-12-12,15.699999809265137
2018-12-13,15.5
2018-12-14,14.050000190734863
2018-12-17,12.5
2018-12-18,12.850000381469727
2018-12-19,13.949999809265137
2018-12-20,14.0
2018-12-21,13.800000190734863
2018-12-24,13.800000190734863
2018-12-26,12.5
2018-12-27,13.100000381469727
2018-12-28,11.800000190734863
2018-12-31,10.5
2019-01-02,11.550000190734863
2019-01-03,13.100000381469727
2019-01-04,13.149999618530273
2019-01-07,13.699999809265137
2019-01-08,15.25
2019-01-09,14.850000381469727
2019-01-10,13.800000190734863
2019-01-11,14.119999885559082
2019-01-14,13.800000190734863
2019-01-15,13.9350004196167
2019-01-16,14.949999809265137
2019-01-17,14.5
2019-01-18,14.25
2019-01-22,14.199999809265137
2019-01-23,14.510000228881836
2019-01-24,14.5
2019-01-25,13.5
2019-01-28,12.5
2019-01-29,12.0
2019-01-30,11.25
2019-01-31,11.9399995803833
2019-02-01,11.25
2019-02-04,10.800000190734863
2019-02-05,9.75
2019-02-06,8.600000381469727
2019-02-07,11.449999809265137
2019-02-08,5.75
2019-02-11,5.599999904632568
2019-02-12,5.400000095367432
2019-02-13,5.650000095367432
2019-02-14,5.25
2019-02-15,5.099999904632568
2019-02-19,5.349999904632568
2019-02-20,5.650000095367432
2019-02-21,5.699999809265137
2019-02-22,5.699999809265137
2019-02-25,5.5
2019-02-26,5.550000190734863
2019-02-27,5.25
2019-02-28,5.25
2019-03-01,5.5
2019-03-04,5.300000190734863
2019-03-05,5.0
2019-03-06,4.849999904632568
2019-03-07,4.949999809265137
2019-03-08,5.099999904632568
2019-03-11,5.610000133514404
2019-03-12,5.300000190734863
2019-03-13,5.25
2019-03-14,5.099999904632568
2019-03-15,5.099999904632568
2019-03-18,5.139999866485596
2019-03-19,5.150000095367432
2019-03-20,5.25
2019-03-21,5.349999904632568
2019-03-22,4.954999923706055
2019-03-25,4.75
2019-03-26,4.855000019073486
2019-03-27,4.954999923706055
2019-03-28,4.974999904632568
2019-03-29,5.054999828338623
2019-04-01,4.800000190734863
2019-04-02,4.84499979019165
2019-04-03,4.894999980926514
2019-04-04,4.855000019073486
2019-04-05,4.900000095367432
2019-04-08,5.0
2019-04-09,4.920000076293945
2019-04-10,4.96999979019165
2019-04-11,4.949999809265137
2019-04-12,4.784999847412109
2019-04-15,4.550000190734863
2019-04-16,4.5
2019-04-17,4.375
2019-04-18,4.449999809265137
2019-04-22,4.304999828338623
2019-04-23,4.400000095367432
2019-04-24,4.510000228881836
2019-04-25,4.414999961853027
2019-04-26,4.539999961853027
2019-04-29,4.324999809265137
2019-04-30,4.324999809265137
2019-05-01,4.400000095367432
2019-05-02,4.309999942779541
2019-05-03,4.215000152587891
2019-05-06,4.224999904632568
2019-05-07,4.199999809265137
2019-05-08,4.045000076293945
2019-05-09,4.0
2019-05-10,3.819999933242798
2019-05-13,3.549999952316284
2019-05-14,3.744999885559082
2019-05-15,3.684999942779541
2019-05-16,3.384999990463257
2019-05-17,3.1500000953674316
2019-05-20,3.200000047683716
2019-05-21,3.25
2019-05-22,3.5450000762939453
2019-05-23,3.5350000858306885
2019-05-24,3.359999895095825
2019-05-28,3.375
2019-05-29,3.3499999046325684
2019-05-30,3.390000104904175
2019-05-31,3.5
2019-06-03,3.309999942779541
2019-06-04,3.200000047683716
2019-06-05,3.005000114440918
2019-06-06,3.015000104904175
2019-06-07,2.9549999237060547
2019-06-10,2.9000000953674316
2019-06-11,3.0
2019-06-12,2.9000000953674316
2019-06-13,2.950000047683716
2019-06-14,2.9000000953674316
2019-06-17,2.940000057220459
2019-06-18,3.0
2019-06-19,3.0
2019-06-20,2.990000009536743
2019-06-21,2.8499999046325684
2019-06-24,2.7249999046325684
2019-06-25,2.5999999046325684
2019-06-26,2.4149999618530273
2019-06-27,2.450000047683716
2019-06-28,2.549999952316284
2019-07-01,2.450000047683716
2019-07-02,2.5899999141693115
2019-07-03,2.75
2019-07-05,2.7049999237060547
2019-07-08,2.5299999713897705
2019-07-09,2.5999999046325684
2019-07-10,2.5999999046325684
2019-07-11,2.555000066757202
2019-07-12,2.5999999046325684
2019-07-15,2.5
2019-07-16,2.5799999237060547
2019-07-17,2.430000066757202
2019-07-18,2.484999895095825
2019-07-19,2.549999952316284
2019-07-22,2.5999999046325684
2019-07-23,2.5
2019-07-24,2.5399999618530273
2019-07-25,2.5
2019-07-26,2.75
2019-07-29,3.299999952316284
2019-07-30,3.444999933242798
2019-07-31,3.0
2019-08-01,2.5
2019-08-02,2.6500000953674316
2019-08-05,2.5
2019-08-06,2.6449999809265137
2019-08-07,2.299999952316284
2019-08-08,2.1500000953674316
2019-08-09,2.075000047683716
2019-08-12,2.9000000953674316
2019-08-13,2.5999999046325684
2019-08-14,2.734999895095825
2019-08-15,2.575000047683716
2019-08-16,2.450000047683716
2019-08-19,2.7249999046325684
2019-08-20,2.700000047683716
2019-08-21,2.880000114440918
2019-08-22,2.680000066757202
2019-08-23,2.630000114440918
2019-08-26,2.5250000953674316
2019-08-27,2.5
2019-08-28,2.549999952316284
2019-08-29,2.5250000953674316
2019-08-30,2.3550000190734863
2019-09-03,2.5
2019-09-04,2.450000047683716
2019-09-05,2.5350000858306885
2019-09-06,2.5199999809265137
2019-09-09,2.5999999046325684
2019-09-10,2.674999952316284
2019-09-11,2.700000047683716
2019-09-12,2.5950000286102295
2019-09-13,2.549999952316284
2019-09-16,2.5999999046325684
2019-09-17,2.5999999046325684
2019-09-18,2.549999952316284
2019-09-19,2.6700000762939453
2019-09-20,2.5850000381469727
2019-09-23,2.565000057220459
2019-09-24,2.424999952316284
2019-09-25,2.4200000762939453
2019-09-26,2.3499999046325684
2019-09-27,2.359999895095825
2019-09-30,2.440000057220459
2019-10-01,2.3499999046325684
2019-10-02,2.3499999046325684
2019-10-03,2.319999933242798
2019-10-04,2.315000057220459
2019-10-07,2.25
2019-10-08,2.1600000858306885
2019-10-09,2.2750000953674316
2019-10-10,2.25
2019-10-11,2.1500000953674316
2019-10-14,2.1500000953674316
2019-10-15,2.190000057220459
2019-10-16,2.049999952316284
2019-10-17,2.0999999046325684
2019-10-18,2.055000066757202
2019-10-21,2.130000114440918
2019-10-22,2.109999895095825
2019-10-23,2.700000047683716
2019-10-24,2.9100000858306885
2019-10-25,2.6500000953674316
2019-10-28,2.4600000381469727
2019-10-29,2.4700000286102295
2019-10-30,2.6500000953674316
2019-10-31,2.609999895095825
2019-11-01,2.6500000953674316
2019-11-04,2.7699999809265137
2019-11-05,2.8399999141693115
2019-11-06,3.1700000762939453
2019-11-07,2.7300000190734863
2019-11-08,2.7200000286102295
2019-11-11,2.880000114440918
2019-11-12,2.882999897003174
2019-11-13,2.740000009536743
2019-11-14,2.681999921798706
2019-11-15,2.680000066757202
2019-11-18,2.490000009536743
2019-11-19,2.430000066757202
2019-11-20,2.5199999809265137
2019-11-21,2.5
2019-11-22,2.509999990463257
2019-11-25,2.489000082015991
2019-11-26,2.380000114440918
2019-11-27,2.490000009536743
2019-11-29,2.5299999713897705
2019-12-02,2.640000104904175
2019-12-03,2.640000104904175
2019-12-04,2.6500000953674316
2019-12-05,2.618000030517578
2019-12-06,2.6500000953674316
2019-12-09,2.4600000381469727
2019-12-10,2.434999942779541
2019-12-11,2.309999942779541
2019-12-12,2.2899999618530273
2019-12-13,2.2899999618530273
2019-12-16,2.2260000705718994
2019-12-17,2.2100000381469727
2019-12-18,2.1700000762939453
2019-12-19,2.2190001010894775
2019-12-20,2.200000047683716
2019-12-23,2.3399999141693115
2019-12-24,2.2899999618530273
2019-12-26,2.2790000438690186
2019-12-27,2.25
2019-12-30,2.200000047683716
2019-12-31,2.2200000286102295
2020-01-02,2.390000104904175
2020-01-03,2.4749999046325684
2020-01-06,2.4100000858306885
2020-01-07,4.090000152587891
2020-01-08,3.240000009536743
2020-01-09,2.9600000381469727
2020-01-10,3.119999885559082
2020-01-13,3.140000104904175
2020-01-14,3.059999942779541
2020-01-15,2.880000114440918
2020-01-16,2.8299999237060547
2020-01-17,2.9200000762939453
2020-01-21,2.809999942779541
2020-01-22,2.5799999237060547
2020-01-23,2.7300000190734863
2020-01-24,2.5
2020-01-27,2.450000047683716
2020-01-28,2.369999885559082
2020-01-29,2.3299999237060547
2020-01-30,2.2799999713897705
2020-01-31,2.2699999809265137
2020-02-03,2.2799999713897705
2020-02-04,2.380000114440918
2020-02-05,2.3499999046325684
2020-02-06,2.309999942779541
2020-02-07,2.316999912261963
2020-02-10,2.265000104904175
2020-02-11,2.369999885559082
2020-02-12,2.309999942779541
2020-02-13,2.3299999237060547
2020-02-14,2.319999933242798
2020-02-18,2.299999952316284
2020-02-19,2.3399999141693115
2020-02-20,2.385999917984009
2020-02-21,2.484999895095825
2020-02-24,2.450000047683716
2020-02-25,2.2780001163482666
2020-02-26,2.1540000438690186
2020-02-27,2.0899999141693115
2020-02-28,2.0999999046325684
2020-03-02,2.0799999237060547
2020-03-03,2.069999933242798
2020-03-04,3.0299999713897705
2020-03-05,2.740000009536743
2020-03-06,2.359999895095825
2020-03-09,1.9900000095367432
2020-03-10,1.9299999475479126
2020-03-11,1.7100000381469727
2020-03-12,1.2400000095367432
2020-03-13,1.340000033378601
2020-03-16,1.2799999713897705
2020-03-17,1.4500000476837158
2020-03-18,1.2599999904632568
2020-03-19,1.5399999618530273
2020-03-20,1.5800000429153442
2020-03-23,1.4900000095367432
2020-03-24,1.5
2020-03-25,1.590000033378601
2020-03-26,1.4980000257492065
2020-03-27,1.5299999713897705
2020-03-30,1.4700000286102295
2020-03-31,1.4700000286102295
2020-04-01,1.3799999952316284
2020-04-02,1.9700000286102295
2020-04-03,2.069999933242798
2020-04-06,2.069999933242798
2020-04-07,1.9700000286102295
2020-04-08,1.9800000190734863
2020-04-09,1.9700000286102295
2020-04-13,2.0
2020-04-14,2.1600000858306885
2020-04-15,2.240000009536743
2020-04-16,2.2899999618530273
2020-04-17,2.259999990463257
2020-04-20,2.3299999237060547
2020-04-21,2.240000009536743
2020-04-22,2.319999933242798
2020-04-23,2.2899999618530273
2020-04-24,2.4000000953674316
2020-04-27,2.4000000953674316
2020-04-28,2.4600000381469727
2020-04-29,2.5199999809265137
2020-04-30,2.4700000286102295
2020-05-01,2.4100000858306885
2020-05-04,2.4000000953674316
2020-05-05,2.319999933242798
2020-05-06,2.309999942779541
2020-05-07,2.4200000762939453
2020-05-08,2.369999885559082
2020-05-11,3.950000047683716
2020-05-12,3.25
2020-05-13,3.2799999713897705
2020-05-14,3.140000104904175
2020-05-15,3.109999895095825
2020-05-18,3.0
2020-05-19,2.9100000858306885
2020-05-20,3.0199999809265137
2020-05-21,2.990000009536743
2020-05-22,2.9100000858306885
2020-05-26,2.990000009536743
2020-05-27,2.9600000381469727
2020-05-28,2.9200000762939453
2020-05-29,2.940000057220459
2020-06-01,3.0799999237060547
2020-06-02,3.119999885559082
2020-06-03,3.049999952316284
2020-06-04,3.059999942779541
2020-06-05,3.1500000953674316
2020-06-08,3.140000104904175
2020-06-09,3.2200000286102295
2020-06-10,3.1700000762939453
2020-06-11,3.049999952316284
2020-06-12,3.0199999809265137
2020-06-15,3.140000104904175
2020-06-16,3.1600000858306885
2020-06-17,3.1500000953674316
2020-06-18,3.3399999141693115
2020-06-19,3.180000066757202
2020-06-22,3.190000057220459
