,AAOI
2014-02-06,13.15999984741211
2014-02-07,13.069999694824219
2014-02-10,13.119999885559082
2014-02-11,12.789999961853027
2014-02-12,12.520000457763672
2014-02-13,12.539999961853027
2014-02-14,14.0
2014-02-18,13.65999984741211
2014-02-19,15.020000457763672
2014-02-20,17.979999542236328
2014-02-21,20.670000076293945
2014-02-24,20.100000381469727
2014-02-25,20.0
2014-02-26,19.790000915527344
2014-02-27,19.200000762939453
2014-02-28,23.65999984741211
2014-03-03,25.110000610351562
2014-03-04,24.639999389648438
2014-03-05,25.149999618530273
2014-03-06,26.360000610351562
2014-03-07,25.290000915527344
2014-03-10,27.420000076293945
2014-03-11,26.31999969482422
2014-03-12,26.459999084472656
2014-03-13,26.200000762939453
2014-03-14,25.399999618530273
2014-03-17,25.75
2014-03-18,25.510000228881836
2014-03-19,26.34000015258789
2014-03-20,25.700000762939453
2014-03-21,25.469999313354492
2014-03-24,25.809999465942383
2014-03-25,25.43000030517578
2014-03-26,24.270000457763672
2014-03-27,24.950000762939453
2014-03-28,24.959999084472656
2014-03-31,24.670000076293945
2014-04-01,24.360000610351562
2014-04-02,24.290000915527344
2014-04-03,23.559999465942383
2014-04-04,22.3799991607666
2014-04-07,20.989999771118164
2014-04-08,21.989999771118164
2014-04-09,23.299999237060547
2014-04-10,21.790000915527344
2014-04-11,20.729999542236328
2014-04-14,21.530000686645508
2014-04-15,21.510000228881836
2014-04-16,22.700000762939453
2014-04-17,23.610000610351562
2014-04-21,23.389999389648438
2014-04-22,23.850000381469727
2014-04-23,23.6299991607666
2014-04-24,23.510000228881836
2014-04-25,23.549999237060547
2014-04-28,22.68000030517578
2014-04-29,22.84000015258789
2014-04-30,22.5
2014-05-01,21.969999313354492
2014-05-02,21.809999465942383
2014-05-05,21.450000762939453
2014-05-06,20.899999618530273
2014-05-07,20.0
2014-05-08,19.0
2014-05-09,17.56999969482422
2014-05-12,17.440000534057617
2014-05-13,17.260000228881836
2014-05-14,17.219999313354492
2014-05-15,18.149999618530273
2014-05-16,18.149999618530273
2014-05-19,19.280000686645508
2014-05-20,18.149999618530273
2014-05-21,18.350000381469727
2014-05-22,18.65999984741211
2014-05-23,18.760000228881836
2014-05-27,19.100000381469727
2014-05-28,20.389999389648438
2014-05-29,21.6299991607666
2014-05-30,21.40999984741211
2014-06-02,20.5
2014-06-03,20.1299991607666
2014-06-04,20.34000015258789
2014-06-05,20.899999618530273
2014-06-06,21.1200008392334
2014-06-09,21.389999389648438
2014-06-10,22.280000686645508
2014-06-11,22.329999923706055
2014-06-12,22.299999237060547
2014-06-13,21.860000610351562
2014-06-16,22.709999084472656
2014-06-17,21.780000686645508
2014-06-18,23.040000915527344
2014-06-19,23.149999618530273
2014-06-20,23.579999923706055
2014-06-23,23.059999465942383
2014-06-24,23.459999084472656
2014-06-25,23.25
2014-06-26,22.68000030517578
2014-06-27,22.920000076293945
2014-06-30,23.200000762939453
2014-07-01,23.34000015258789
2014-07-02,23.200000762939453
2014-07-03,23.25
2014-07-07,22.239999771118164
2014-07-08,22.450000762939453
2014-07-09,22.969999313354492
2014-07-10,22.690000534057617
2014-07-11,23.3799991607666
2014-07-14,22.969999313354492
2014-07-15,23.360000610351562
2014-07-16,22.510000228881836
2014-07-17,21.459999084472656
2014-07-18,21.540000915527344
2014-07-21,22.31999969482422
2014-07-22,22.729999542236328
2014-07-23,21.350000381469727
2014-07-24,21.299999237060547
2014-07-25,20.420000076293945
2014-07-28,20.309999465942383
2014-07-29,19.15999984741211
2014-07-30,19.0
2014-07-31,18.0
2014-08-01,18.1200008392334
2014-08-04,19.229999542236328
2014-08-05,19.15999984741211
2014-08-06,19.540000915527344
2014-08-07,19.049999237060547
2014-08-08,18.200000762939453
2014-08-11,18.25
2014-08-12,16.979999542236328
2014-08-13,18.010000228881836
2014-08-14,18.030000686645508
2014-08-15,18.420000076293945
2014-08-18,18.889999389648438
2014-08-19,19.540000915527344
2014-08-20,19.559999465942383
2014-08-21,19.56999969482422
2014-08-22,19.229999542236328
2014-08-25,19.420000076293945
2014-08-26,19.579999923706055
2014-08-27,21.200000762939453
2014-08-28,21.670000076293945
2014-08-29,21.239999771118164
2014-09-02,20.510000228881836
2014-09-03,19.670000076293945
2014-09-04,20.489999771118164
2014-09-05,20.299999237060547
2014-09-08,20.020000457763672
2014-09-09,19.100000381469727
2014-09-10,19.209999084472656
2014-09-11,18.989999771118164
2014-09-12,18.899999618530273
2014-09-15,17.8799991607666
2014-09-16,17.8700008392334
2014-09-17,18.06999969482422
2014-09-18,18.510000228881836
2014-09-19,18.079999923706055
2014-09-22,17.100000381469727
2014-09-23,17.100000381469727
2014-09-24,17.770000457763672
2014-09-25,16.959999084472656
2014-09-26,16.809999465942383
2014-09-29,16.6299991607666
2014-09-30,16.100000381469727
2014-10-01,15.210000038146973
2014-10-02,15.1899995803833
2014-10-03,15.789999961853027
2014-10-06,14.670000076293945
2014-10-07,14.520000457763672
2014-10-08,14.699999809265137
2014-10-09,14.0
2014-10-10,13.069999694824219
2014-10-13,12.130000114440918
2014-10-14,13.399999618530273
2014-10-15,13.40999984741211
2014-10-16,15.100000381469727
2014-10-17,14.859999656677246
2014-10-20,14.890000343322754
2014-10-21,14.90999984741211
2014-10-22,14.729999542236328
2014-10-23,14.8100004196167
2014-10-24,15.220000267028809
2014-10-27,15.0600004196167
2014-10-28,15.34000015258789
2014-10-29,15.380000114440918
2014-10-30,15.25
2014-10-31,16.139999389648438
2014-11-03,16.200000762939453
2014-11-04,15.859999656677246
2014-11-05,15.850000381469727
2014-11-06,15.949999809265137
2014-11-07,15.729999542236328
2014-11-10,15.680000305175781
2014-11-11,11.739999771118164
2014-11-12,12.319999694824219
2014-11-13,12.100000381469727
2014-11-14,12.170000076293945
2014-11-17,11.880000114440918
2014-11-18,12.609999656677246
2014-11-19,12.329999923706055
2014-11-20,12.609999656677246
2014-11-21,12.489999771118164
2014-11-24,12.34000015258789
2014-11-25,11.9399995803833
2014-11-26,11.619999885559082
2014-11-28,10.850000381469727
2014-12-01,10.270000457763672
2014-12-02,10.0
2014-12-03,10.149999618530273
2014-12-04,9.989999771118164
2014-12-05,10.140000343322754
2014-12-08,9.779999732971191
2014-12-09,10.25
2014-12-10,9.770000457763672
2014-12-11,9.9399995803833
2014-12-12,9.640000343322754
2014-12-15,9.479999542236328
2014-12-16,9.779999732971191
2014-12-17,10.109999656677246
2014-12-18,10.710000038146973
2014-12-19,10.640000343322754
2014-12-22,10.430000305175781
2014-12-23,10.800000190734863
2014-12-24,10.75
2014-12-26,10.630000114440918
2014-12-29,10.9399995803833
2014-12-30,11.010000228881836
2014-12-31,11.220000267028809
2015-01-02,10.789999961853027
2015-01-05,10.649999618530273
2015-01-06,10.25
2015-01-07,9.850000381469727
2015-01-08,9.960000038146973
2015-01-09,10.109999656677246
2015-01-12,9.699999809265137
2015-01-13,9.25
2015-01-14,8.800000190734863
2015-01-15,8.380000114440918
2015-01-16,8.59000015258789
2015-01-20,8.600000381469727
2015-01-21,8.739999771118164
2015-01-22,8.979999542236328
2015-01-23,9.210000038146973
2015-01-26,9.25
2015-01-27,9.40999984741211
2015-01-28,9.079999923706055
2015-01-29,9.199999809265137
2015-01-30,8.9399995803833
2015-02-02,8.710000038146973
2015-02-03,9.020000457763672
2015-02-04,9.149999618530273
2015-02-05,9.369999885559082
2015-02-06,9.600000381469727
2015-02-09,9.850000381469727
2015-02-10,10.199999809265137
2015-02-11,10.210000038146973
2015-02-12,10.199999809265137
2015-02-13,10.149999618530273
2015-02-17,10.25
2015-02-18,10.170000076293945
2015-02-19,10.210000038146973
2015-02-20,10.220000267028809
2015-02-23,10.0600004196167
2015-02-24,10.350000381469727
2015-02-25,10.510000228881836
2015-02-26,11.819999694824219
2015-02-27,12.479999542236328
2015-03-02,13.270000457763672
2015-03-03,13.020000457763672
2015-03-04,12.880000114440918
2015-03-05,12.739999771118164
2015-03-06,12.40999984741211
2015-03-09,12.0
2015-03-10,12.119999885559082
2015-03-11,12.34000015258789
2015-03-12,12.949999809265137
2015-03-13,12.979999542236328
2015-03-16,12.729999542236328
2015-03-17,12.850000381469727
2015-03-18,13.270000457763672
2015-03-19,13.779999732971191
2015-03-20,13.800000190734863
2015-03-23,13.949999809265137
2015-03-24,14.079999923706055
2015-03-25,13.710000038146973
2015-03-26,13.319999694824219
2015-03-27,13.1899995803833
2015-03-30,13.890000343322754
2015-03-31,13.880000114440918
2015-04-01,13.430000305175781
2015-04-02,13.460000038146973
2015-04-06,13.6899995803833
2015-04-07,13.1899995803833
2015-04-08,13.279999732971191
2015-04-09,13.699999809265137
2015-04-10,13.449999809265137
2015-04-13,13.1899995803833
2015-04-14,13.020000457763672
2015-04-15,13.609999656677246
2015-04-16,14.529999732971191
2015-04-17,14.760000228881836
2015-04-20,14.760000228881836
2015-04-21,14.970000267028809
2015-04-22,14.600000381469727
2015-04-23,15.0
2015-04-24,14.850000381469727
2015-04-27,14.869999885559082
2015-04-28,15.100000381469727
2015-04-29,15.010000228881836
2015-04-30,14.279999732971191
2015-05-01,13.609999656677246
2015-05-04,13.670000076293945
2015-05-05,13.4399995803833
2015-05-06,13.649999618530273
2015-05-07,13.850000381469727
2015-05-08,15.140000343322754
2015-05-11,14.779999732971191
2015-05-12,14.8100004196167
2015-05-13,14.680000305175781
2015-05-14,14.720000267028809
2015-05-15,14.520000457763672
2015-05-18,14.800000190734863
2015-05-19,14.529999732971191
2015-05-20,15.15999984741211
2015-05-21,15.619999885559082
2015-05-22,16.670000076293945
2015-05-26,19.18000030517578
2015-05-27,18.770000457763672
2015-05-28,18.010000228881836
2015-05-29,17.860000610351562
2015-06-01,17.850000381469727
2015-06-02,18.15999984741211
2015-06-03,18.600000381469727
2015-06-04,17.670000076293945
2015-06-05,18.209999084472656
2015-06-08,17.690000534057617
2015-06-09,17.540000915527344
2015-06-10,18.290000915527344
2015-06-11,18.309999465942383
2015-06-12,18.43000030517578
2015-06-15,19.049999237060547
2015-06-16,18.860000610351562
2015-06-17,18.65999984741211
2015-06-18,18.989999771118164
2015-06-19,18.360000610351562
2015-06-22,18.010000228881836
2015-06-23,17.989999771118164
2015-06-24,19.200000762939453
2015-06-25,19.1299991607666
2015-06-26,18.709999084472656
2015-06-29,17.329999923706055
2015-06-30,17.360000610351562
2015-07-01,18.06999969482422
2015-07-02,17.059999465942383
2015-07-06,17.059999465942383
2015-07-07,17.190000534057617
2015-07-08,16.049999237060547
2015-07-09,16.190000534057617
2015-07-10,16.90999984741211
2015-07-13,19.959999084472656
2015-07-14,19.700000762939453
2015-07-15,19.530000686645508
2015-07-16,19.280000686645508
2015-07-17,19.280000686645508
2015-07-20,18.579999923706055
2015-07-21,18.670000076293945
2015-07-22,18.309999465942383
2015-07-23,18.719999313354492
2015-07-24,18.549999237060547
2015-07-27,18.239999771118164
2015-07-28,18.420000076293945
2015-07-29,18.200000762939453
2015-07-30,18.559999465942383
2015-07-31,19.450000762939453
2015-08-03,19.020000457763672
2015-08-04,18.729999542236328
2015-08-05,19.0
2015-08-06,20.950000762939453
2015-08-07,21.850000381469727
2015-08-10,21.989999771118164
2015-08-11,22.100000381469727
2015-08-12,22.3799991607666
2015-08-13,22.510000228881836
2015-08-14,22.110000610351562
2015-08-17,21.8700008392334
2015-08-18,21.829999923706055
2015-08-19,21.719999313354492
2015-08-20,20.329999923706055
2015-08-21,19.889999389648438
2015-08-24,19.059999465942383
2015-08-25,19.18000030517578
2015-08-26,19.700000762939453
2015-08-27,20.489999771118164
2015-08-28,21.110000610351562
2015-08-31,20.610000610351562
2015-09-01,19.670000076293945
2015-09-02,20.469999313354492
2015-09-03,20.510000228881836
2015-09-04,20.170000076293945
2015-09-08,21.65999984741211
2015-09-09,20.770000457763672
2015-09-10,21.260000228881836
2015-09-11,20.31999969482422
2015-09-14,18.860000610351562
2015-09-15,19.010000228881836
2015-09-16,19.889999389648438
2015-09-17,19.56999969482422
2015-09-18,19.540000915527344
2015-09-21,19.719999313354492
2015-09-22,18.899999618530273
2015-09-23,18.780000686645508
2015-09-24,18.639999389648438
2015-09-25,17.639999389648438
2015-09-28,17.6200008392334
2015-09-29,16.889999389648438
2015-09-30,18.780000686645508
2015-10-01,18.040000915527344
2015-10-02,18.170000076293945
2015-10-05,19.440000534057617
2015-10-06,19.079999923706055
2015-10-07,19.809999465942383
2015-10-08,20.309999465942383
2015-10-09,20.100000381469727
2015-10-12,18.940000534057617
2015-10-13,18.3700008392334
2015-10-14,17.239999771118164
2015-10-15,18.90999984741211
2015-10-16,18.579999923706055
2015-10-19,17.899999618530273
2015-10-20,18.239999771118164
2015-10-21,17.940000534057617
2015-10-22,19.3799991607666
2015-10-23,19.760000228881836
2015-10-26,19.809999465942383
2015-10-27,20.450000762939453
2015-10-28,21.299999237060547
2015-10-29,20.40999984741211
2015-10-30,20.6200008392334
2015-11-02,20.329999923706055
2015-11-03,20.43000030517578
2015-11-04,18.309999465942383
2015-11-05,17.729999542236328
2015-11-06,17.6299991607666
2015-11-09,16.760000228881836
2015-11-10,16.90999984741211
2015-11-11,16.760000228881836
2015-11-12,16.110000610351562
2015-11-13,16.600000381469727
2015-11-16,16.93000030517578
2015-11-17,16.68000030517578
2015-11-18,16.639999389648438
2015-11-19,17.329999923706055
2015-11-20,17.959999084472656
2015-11-23,18.559999465942383
2015-11-24,18.520000457763672
2015-11-25,18.3799991607666
2015-11-27,18.559999465942383
2015-11-30,18.75
2015-12-01,18.829999923706055
2015-12-02,18.489999771118164
2015-12-03,17.81999969482422
2015-12-04,17.979999542236328
2015-12-07,17.43000030517578
2015-12-08,17.229999542236328
2015-12-09,17.469999313354492
2015-12-10,17.170000076293945
2015-12-11,16.729999542236328
2015-12-14,17.010000228881836
2015-12-15,16.770000457763672
2015-12-16,16.90999984741211
2015-12-17,16.8700008392334
2015-12-18,16.920000076293945
2015-12-21,17.0
2015-12-22,16.920000076293945
2015-12-23,17.1200008392334
2015-12-24,17.579999923706055
2015-12-28,17.559999465942383
2015-12-29,18.040000915527344
2015-12-30,17.799999237060547
2015-12-31,17.15999984741211
2016-01-04,16.290000915527344
2016-01-05,16.079999923706055
2016-01-06,16.049999237060547
2016-01-07,15.289999961853027
2016-01-08,14.789999961853027
2016-01-11,14.710000038146973
2016-01-12,14.930000305175781
2016-01-13,13.970000267028809
2016-01-14,14.15999984741211
2016-01-15,13.420000076293945
2016-01-19,12.609999656677246
2016-01-20,12.359999656677246
2016-01-21,12.930000305175781
2016-01-22,13.890000343322754
2016-01-25,13.3100004196167
2016-01-26,15.140000343322754
2016-01-27,16.280000686645508
2016-01-28,16.270000457763672
2016-01-29,16.3700008392334
2016-02-01,15.970000267028809
2016-02-02,15.40999984741211
2016-02-03,15.420000076293945
2016-02-04,16.149999618530273
2016-02-05,15.449999809265137
2016-02-08,14.680000305175781
2016-02-09,14.529999732971191
2016-02-10,14.539999961853027
2016-02-11,14.550000190734863
2016-02-12,15.300000190734863
2016-02-16,15.979999542236328
2016-02-17,16.43000030517578
2016-02-18,16.469999313354492
2016-02-19,15.979999542236328
2016-02-22,16.31999969482422
2016-02-23,16.450000762939453
2016-02-24,15.970000267028809
2016-02-25,16.889999389648438
2016-02-26,18.219999313354492
2016-02-29,17.989999771118164
2016-03-01,18.329999923706055
2016-03-02,18.290000915527344
2016-03-03,18.31999969482422
2016-03-04,18.239999771118164
2016-03-07,18.1200008392334
2016-03-08,16.989999771118164
2016-03-09,17.020000457763672
2016-03-10,17.040000915527344
2016-03-11,17.610000610351562
2016-03-14,17.450000762939453
2016-03-15,16.90999984741211
2016-03-16,17.399999618530273
2016-03-17,17.649999618530273
2016-03-18,17.559999465942383
2016-03-21,17.459999084472656
2016-03-22,16.15999984741211
2016-03-23,16.020000457763672
2016-03-24,15.789999961853027
2016-03-28,15.199999809265137
2016-03-29,15.050000190734863
2016-03-30,15.270000457763672
2016-03-31,14.90999984741211
2016-04-01,15.039999961853027
2016-04-04,15.09000015258789
2016-04-05,14.739999771118164
2016-04-06,14.880000114440918
2016-04-07,14.699999809265137
2016-04-08,15.729999542236328
2016-04-11,15.90999984741211
2016-04-12,15.420000076293945
2016-04-13,16.040000915527344
2016-04-14,16.25
2016-04-15,15.819999694824219
2016-04-18,16.110000610351562
2016-04-19,11.720000267028809
2016-04-20,11.380000114440918
2016-04-21,11.010000228881836
2016-04-22,11.59000015258789
2016-04-25,11.079999923706055
2016-04-26,10.899999618530273
2016-04-27,11.4399995803833
2016-04-28,11.34000015258789
2016-04-29,11.199999809265137
2016-05-02,11.119999885559082
2016-05-03,10.649999618530273
2016-05-04,10.609999656677246
2016-05-05,10.600000381469727
2016-05-06,10.5600004196167
2016-05-09,10.260000228881836
2016-05-10,8.489999771118164
2016-05-11,9.140000343322754
2016-05-12,8.84000015258789
2016-05-13,9.149999618530273
2016-05-16,9.319999694824219
2016-05-17,9.229999542236328
2016-05-18,9.369999885559082
2016-05-19,8.800000190734863
2016-05-20,9.119999885559082
2016-05-23,9.970000267028809
2016-05-24,10.199999809265137
2016-05-25,10.109999656677246
2016-05-26,10.199999809265137
2016-05-27,10.180000305175781
2016-05-31,10.550000190734863
2016-06-01,10.470000267028809
2016-06-02,11.039999961853027
2016-06-03,10.960000038146973
2016-06-06,11.40999984741211
2016-06-07,11.40999984741211
2016-06-08,11.4399995803833
2016-06-09,10.760000228881836
2016-06-10,10.260000228881836
2016-06-13,9.949999809265137
2016-06-14,9.949999809265137
2016-06-15,10.1899995803833
2016-06-16,10.149999618530273
2016-06-17,9.869999885559082
2016-06-20,10.199999809265137
2016-06-21,10.100000381469727
2016-06-22,10.300000190734863
2016-06-23,10.510000228881836
2016-06-24,9.819999694824219
2016-06-27,9.199999809265137
2016-06-28,9.899999618530273
2016-06-29,10.399999618530273
2016-06-30,11.149999618530273
2016-07-01,11.220000267028809
2016-07-05,10.600000381469727
2016-07-06,10.770000457763672
2016-07-07,11.100000381469727
2016-07-08,11.300000190734863
2016-07-11,11.069999694824219
2016-07-12,11.5600004196167
2016-07-13,11.579999923706055
2016-07-14,11.5600004196167
2016-07-15,11.760000228881836
2016-07-18,11.760000228881836
2016-07-19,11.510000228881836
2016-07-20,11.859999656677246
2016-07-21,12.0600004196167
2016-07-22,12.239999771118164
2016-07-25,12.329999923706055
2016-07-26,12.670000076293945
2016-07-27,12.739999771118164
2016-07-28,12.229999542236328
2016-07-29,11.84000015258789
2016-08-01,12.100000381469727
2016-08-02,11.640000343322754
2016-08-03,12.270000457763672
2016-08-04,12.819999694824219
2016-08-05,14.789999961853027
2016-08-08,14.289999961853027
2016-08-09,13.970000267028809
2016-08-10,13.600000381469727
2016-08-11,13.550000190734863
2016-08-12,14.010000228881836
2016-08-15,14.029999732971191
2016-08-16,14.0
2016-08-17,13.3100004196167
2016-08-18,13.34000015258789
2016-08-19,13.739999771118164
2016-08-22,13.640000343322754
2016-08-23,14.020000457763672
2016-08-24,13.880000114440918
2016-08-25,16.110000610351562
2016-08-26,16.3700008392334
2016-08-29,16.850000381469727
2016-08-30,16.989999771118164
2016-08-31,16.850000381469727
2016-09-01,17.139999389648438
2016-09-02,17.510000228881836
2016-09-06,17.40999984741211
2016-09-07,19.850000381469727
2016-09-08,20.020000457763672
2016-09-09,19.6299991607666
2016-09-12,20.420000076293945
2016-09-13,20.299999237060547
2016-09-14,21.600000381469727
2016-09-15,21.649999618530273
2016-09-16,21.700000762939453
2016-09-19,22.030000686645508
2016-09-20,21.260000228881836
2016-09-21,21.760000228881836
2016-09-22,20.84000015258789
2016-09-23,21.139999389648438
2016-09-26,21.010000228881836
2016-09-27,21.309999465942383
2016-09-28,21.219999313354492
2016-09-29,20.959999084472656
2016-09-30,22.209999084472656
2016-10-03,21.440000534057617
2016-10-04,21.6299991607666
2016-10-05,23.260000228881836
2016-10-06,23.049999237060547
2016-10-07,22.719999313354492
2016-10-10,23.149999618530273
2016-10-11,22.040000915527344
2016-10-12,21.43000030517578
2016-10-13,20.15999984741211
2016-10-14,20.290000915527344
2016-10-17,20.030000686645508
2016-10-18,20.049999237060547
2016-10-19,20.295000076293945
2016-10-20,20.75
2016-10-21,20.565000534057617
2016-10-24,21.59000015258789
2016-10-25,21.149999618530273
2016-10-26,21.389999389648438
2016-10-27,19.989999771118164
2016-10-28,19.690000534057617
2016-10-31,19.229999542236328
2016-11-01,19.149999618530273
2016-11-02,20.100000381469727
2016-11-03,20.850000381469727
2016-11-04,21.649999618530273
2016-11-07,23.5
2016-11-08,22.760000228881836
2016-11-09,23.549999237060547
2016-11-10,23.579999923706055
2016-11-11,24.969999313354492
2016-11-14,24.600000381469727
2016-11-15,24.700000762939453
2016-11-16,26.079999923706055
2016-11-17,26.149999618530273
2016-11-18,26.6299991607666
2016-11-21,26.209999084472656
2016-11-22,26.0
2016-11-23,25.149999618530273
2016-11-25,25.469999313354492
2016-11-28,25.139999389648438
2016-11-29,25.040000915527344
2016-11-30,24.770000457763672
2016-12-01,23.395000457763672
2016-12-02,23.270000457763672
2016-12-05,23.899999618530273
2016-12-06,23.399999618530273
2016-12-07,24.389999389648438
2016-12-08,24.899999618530273
2016-12-09,24.739999771118164
2016-12-12,24.1299991607666
2016-12-13,24.290000915527344
2016-12-14,23.770000457763672
2016-12-15,24.399999618530273
2016-12-16,24.68000030517578
2016-12-19,24.959999084472656
2016-12-20,24.420000076293945
2016-12-21,24.739999771118164
2016-12-22,24.84000015258789
2016-12-23,24.81999969482422
2016-12-27,24.719999313354492
2016-12-28,24.389999389648438
2016-12-29,24.270000457763672
2016-12-30,23.440000534057617
2017-01-03,23.100000381469727
2017-01-04,23.510000228881836
2017-01-05,22.809999465942383
2017-01-06,22.420000076293945
2017-01-09,22.239999771118164
2017-01-10,22.8700008392334
2017-01-11,22.719999313354492
2017-01-12,29.860000610351562
2017-01-13,28.219999313354492
2017-01-17,30.440000534057617
2017-01-18,30.84000015258789
2017-01-19,30.479999542236328
2017-01-20,30.579999923706055
2017-01-23,31.290000915527344
2017-01-24,32.0
2017-01-25,31.709999084472656
2017-01-26,31.280000686645508
2017-01-27,31.149999618530273
2017-01-30,30.40999984741211
2017-01-31,30.760000228881836
2017-02-01,30.93000030517578
2017-02-02,31.309999465942383
2017-02-03,32.599998474121094
2017-02-06,31.790000915527344
2017-02-07,31.559999465942383
2017-02-08,31.34000015258789
2017-02-09,31.75
2017-02-10,32.65999984741211
2017-02-13,33.91999816894531
2017-02-14,36.380001068115234
2017-02-15,35.970001220703125
2017-02-16,35.790000915527344
2017-02-17,37.27000045776367
2017-02-21,37.56999969482422
2017-02-22,37.119998931884766
2017-02-23,37.470001220703125
2017-02-24,45.97999954223633
2017-02-27,47.459999084472656
2017-02-28,45.91999816894531
2017-03-01,46.849998474121094
2017-03-02,49.22999954223633
2017-03-03,53.31999969482422
2017-03-06,51.459999084472656
2017-03-07,54.540000915527344
2017-03-08,52.560001373291016
2017-03-09,52.65999984741211
2017-03-10,50.91999816894531
2017-03-13,51.060001373291016
2017-03-14,48.189998626708984
2017-03-15,47.400001525878906
2017-03-16,47.959999084472656
2017-03-17,50.77000045776367
2017-03-20,50.33000183105469
2017-03-21,48.22999954223633
2017-03-22,52.630001068115234
2017-03-23,51.5099983215332
2017-03-24,55.02000045776367
2017-03-27,59.880001068115234
2017-03-28,58.560001373291016
2017-03-29,58.02000045776367
2017-03-30,55.349998474121094
2017-03-31,56.150001525878906
2017-04-03,53.470001220703125
2017-04-04,51.189998626708984
2017-04-05,44.68000030517578
2017-04-06,46.310001373291016
2017-04-07,44.68000030517578
2017-04-10,44.459999084472656
2017-04-11,42.380001068115234
2017-04-12,40.81999969482422
2017-04-13,45.29999923706055
2017-04-17,43.33000183105469
2017-04-18,44.20000076293945
2017-04-19,43.72999954223633
2017-04-20,44.310001373291016
2017-04-21,45.540000915527344
2017-04-24,48.779998779296875
2017-04-25,49.400001525878906
2017-04-26,47.470001220703125
2017-04-27,49.36000061035156
2017-04-28,49.38999938964844
2017-05-01,50.130001068115234
2017-05-02,47.29999923706055
2017-05-03,46.470001220703125
2017-05-04,46.810001373291016
2017-05-05,55.959999084472656
2017-05-08,57.38999938964844
2017-05-09,62.11000061035156
2017-05-10,64.97000122070312
2017-05-11,64.2300033569336
2017-05-12,65.44999694824219
2017-05-15,64.01000213623047
2017-05-16,64.97000122070312
2017-05-17,61.380001068115234
2017-05-18,63.97999954223633
2017-05-19,63.540000915527344
2017-05-22,71.23999786376953
2017-05-23,69.1500015258789
2017-05-24,68.62999725341797
2017-05-25,67.87999725341797
2017-05-26,71.51000213623047
2017-05-30,70.4800033569336
2017-05-31,69.81999969482422
2017-06-01,70.01000213623047
2017-06-02,74.68000030517578
2017-06-05,72.44000244140625
2017-06-06,73.41000366210938
2017-06-07,71.4800033569336
2017-06-08,73.13999938964844
2017-06-09,64.70999908447266
2017-06-12,64.61000061035156
2017-06-13,63.849998474121094
2017-06-14,60.95000076293945
2017-06-15,62.22999954223633
2017-06-16,62.880001068115234
2017-06-19,63.20000076293945
2017-06-20,61.08000183105469
2017-06-21,63.099998474121094
2017-06-22,63.58000183105469
2017-06-23,65.87000274658203
2017-06-26,61.59000015258789
