,FCA
2012-02-28,23.6299991607666
2012-02-29,23.770000457763672
2012-03-01,23.31999969482422
2012-03-02,23.31999969482422
2012-03-05,23.31999969482422
2012-03-06,23.31999969482422
2012-03-07,22.489999771118164
2012-03-08,22.889999389648438
2012-03-09,23.09000015258789
2012-03-12,22.899999618530273
2012-03-13,23.079999923706055
2012-03-14,22.8799991607666
2012-03-15,22.8700008392334
2012-03-16,23.0
2012-03-19,22.440000534057617
2012-03-20,21.809999465942383
2012-03-21,21.670000076293945
2012-03-22,21.459999084472656
2012-03-23,21.540000915527344
2012-03-26,21.920000076293945
2012-03-27,22.049999237060547
2012-03-28,21.5
2012-03-29,21.149999618530273
2012-03-30,21.670000076293945
2012-04-02,21.68000030517578
2012-04-03,21.959999084472656
2012-04-04,21.719999313354492
2012-04-05,22.360000610351562
2012-04-09,22.170000076293945
2012-04-10,21.649999618530273
2012-04-11,21.530000686645508
2012-04-12,21.530000686645508
2012-04-13,21.530000686645508
2012-04-16,21.969999313354492
2012-04-17,21.969999313354492
2012-04-18,22.020000457763672
2012-04-19,21.940000534057617
2012-04-20,22.350000381469727
2012-04-23,22.350000381469727
2012-04-24,22.350000381469727
2012-04-25,21.860000610351562
2012-04-26,22.239999771118164
2012-04-27,22.190000534057617
2012-04-30,22.239999771118164
2012-05-01,22.389999389648438
2012-05-02,22.59000015258789
2012-05-03,22.229999542236328
2012-05-04,21.93000030517578
2012-05-07,21.850000381469727
2012-05-08,21.469999313354492
2012-05-09,21.030000686645508
2012-05-10,20.8799991607666
2012-05-11,20.600000381469727
2012-05-14,20.309999465942383
2012-05-15,20.309999465942383
2012-05-16,20.06999969482422
2012-05-17,19.850000381469727
2012-05-18,19.270000457763672
2012-05-21,19.760000228881836
2012-05-22,20.170000076293945
2012-05-23,19.81999969482422
2012-05-24,19.6200008392334
2012-05-25,19.559999465942383
2012-05-29,20.3700008392334
2012-05-30,20.3700008392334
2012-05-31,20.260000228881836
2012-06-01,19.709999084472656
2012-06-04,19.709999084472656
2012-06-05,19.709999084472656
2012-06-06,19.829999923706055
2012-06-07,20.459999084472656
2012-06-08,20.329999923706055
2012-06-11,20.329999923706055
2012-06-12,20.950000762939453
2012-06-13,20.989999771118164
2012-06-14,20.649999618530273
2012-06-15,20.649999618530273
2012-06-18,20.649999618530273
2012-06-19,21.34000015258789
2012-06-20,20.93000030517578
2012-06-21,20.93000030517578
2012-06-22,20.0
2012-06-25,19.510000228881836
2012-06-26,19.6299991607666
2012-06-27,19.6299991607666
2012-06-28,19.6299991607666
2012-06-29,19.6299991607666
2012-07-02,19.6299991607666
2012-07-03,20.860000610351562
2012-07-05,20.709999084472656
2012-07-06,20.860000610351562
2012-07-09,20.6200008392334
2012-07-10,20.3799991607666
2012-07-11,20.3799991607666
2012-07-12,20.3799991607666
2012-07-13,20.239999771118164
2012-07-16,20.25
2012-07-17,20.25
2012-07-18,20.25
2012-07-19,20.25
2012-07-20,19.850000381469727
2012-07-23,19.850000381469727
2012-07-24,19.850000381469727
2012-07-25,19.850000381469727
2012-07-26,19.850000381469727
2012-07-27,19.850000381469727
2012-07-30,19.809999465942383
2012-07-31,19.899999618530273
2012-08-01,19.899999618530273
2012-08-02,19.899999618530273
2012-08-03,20.309999465942383
2012-08-06,20.440000534057617
2012-08-07,20.459999084472656
2012-08-08,20.309999465942383
2012-08-09,20.40999984741211
2012-08-10,20.25
2012-08-13,20.190000534057617
2012-08-14,20.190000534057617
2012-08-15,20.010000228881836
2012-08-16,20.010000228881836
2012-08-17,20.299999237060547
2012-08-20,20.34000015258789
2012-08-21,20.079999923706055
2012-08-22,19.860000610351562
2012-08-23,19.84000015258789
2012-08-24,19.90999984741211
2012-08-27,19.90999984741211
2012-08-28,19.90999984741211
2012-08-29,19.549999237060547
2012-08-30,19.309999465942383
2012-08-31,19.43000030517578
2012-09-04,19.43000030517578
2012-09-05,18.709999084472656
2012-09-06,19.639999389648438
2012-09-07,20.079999923706055
2012-09-10,20.079999923706055
2012-09-11,19.989999771118164
2012-09-12,20.170000076293945
2012-09-13,20.889999389648438
2012-09-14,20.889999389648438
2012-09-17,20.889999389648438
2012-09-18,20.31999969482422
2012-09-19,20.469999313354492
2012-09-20,20.399999618530273
2012-09-21,20.329999923706055
2012-09-24,20.329999923706055
2012-09-25,19.989999771118164
2012-09-26,19.989999771118164
2012-09-27,19.989999771118164
2012-09-28,20.389999389648438
2012-10-01,20.65999984741211
2012-10-02,20.65999984741211
2012-10-03,20.65999984741211
2012-10-04,20.65999984741211
2012-10-05,21.1299991607666
2012-10-08,20.780000686645508
2012-10-09,20.559999465942383
2012-10-10,20.729999542236328
2012-10-11,20.729999542236328
2012-10-12,21.260000228881836
2012-10-15,21.260000228881836
2012-10-16,21.260000228881836
2012-10-17,21.260000228881836
2012-10-18,22.010000228881836
2012-10-19,21.670000076293945
2012-10-22,21.670000076293945
2012-10-23,21.670000076293945
2012-10-24,21.670000076293945
2012-10-25,22.209999084472656
2012-10-26,21.889999389648438
2012-10-31,21.809999465942383
2012-11-01,22.68000030517578
2012-11-02,22.5
2012-11-05,22.799999237060547
2012-11-06,22.649999618530273
2012-11-07,22.25
2012-11-08,22.020000457763672
2012-11-09,22.3799991607666
2012-11-12,22.3799991607666
2012-11-13,21.8700008392334
2012-11-14,21.8700008392334
2012-11-15,21.739999771118164
2012-11-16,21.760000228881836
2012-11-19,22.18000030517578
2012-11-20,22.18000030517578
2012-11-21,22.309999465942383
2012-11-23,22.309999465942383
2012-11-26,22.729999542236328
2012-11-27,22.40999984741211
2012-11-28,22.799999237060547
2012-11-29,22.780000686645508
2012-11-30,22.8700008392334
2012-12-03,23.06999969482422
2012-12-04,23.06999969482422
2012-12-05,23.56999969482422
2012-12-06,23.649999618530273
2012-12-07,23.860000610351562
2012-12-10,24.079999923706055
2012-12-11,23.809999465942383
2012-12-12,24.06999969482422
2012-12-13,23.700000762939453
2012-12-14,24.049999237060547
2012-12-17,24.079999923706055
2012-12-18,24.219999313354492
2012-12-19,24.170000076293945
2012-12-20,24.149999618530273
2012-12-21,24.190000534057617
2012-12-24,24.209999084472656
2012-12-26,24.6299991607666
2012-12-27,24.34000015258789
2012-12-28,24.65999984741211
2012-12-31,25.1299991607666
2013-01-02,25.75
2013-01-03,25.93000030517578
2013-01-04,25.93000030517578
2013-01-07,26.260000228881836
2013-01-08,25.8799991607666
2013-01-09,26.299999237060547
2013-01-10,26.469999313354492
2013-01-11,26.1299991607666
2013-01-14,26.360000610351562
2013-01-15,26.059999465942383
2013-01-16,26.049999237060547
2013-01-17,25.860000610351562
2013-01-18,25.579999923706055
2013-01-22,26.0
2013-01-23,25.729999542236328
2013-01-24,25.65999984741211
2013-01-25,25.200000762939453
2013-01-28,25.3799991607666
2013-01-29,25.3799991607666
2013-01-30,25.860000610351562
2013-01-31,25.600000381469727
2013-02-01,25.75
2013-02-04,25.100000381469727
2013-02-05,25.40999984741211
2013-02-06,25.110000610351562
2013-02-07,24.639999389648438
2013-02-08,25.18000030517578
2013-02-11,24.979999542236328
2013-02-12,25.209999084472656
2013-02-13,25.229999542236328
2013-02-14,25.5
2013-02-15,25.68000030517578
2013-02-19,25.229999542236328
2013-02-20,24.920000076293945
2013-02-21,24.170000076293945
2013-02-22,24.440000534057617
2013-02-25,23.860000610351562
2013-02-26,23.690000534057617
2013-02-27,24.5
2013-02-28,24.670000076293945
2013-03-01,24.719999313354492
2013-03-04,23.93000030517578
2013-03-05,24.350000381469727
2013-03-06,24.579999923706055
2013-03-07,24.540000915527344
2013-03-08,24.700000762939453
2013-03-11,24.700000762939453
2013-03-12,23.760000228881836
2013-03-13,23.280000686645508
2013-03-14,23.700000762939453
2013-03-15,22.93000030517578
2013-03-18,22.93000030517578
2013-03-19,22.440000534057617
2013-03-20,23.25
2013-03-21,23.09000015258789
2013-03-22,23.229999542236328
2013-03-25,23.09000015258789
2013-03-26,23.09000015258789
2013-03-27,23.030000686645508
2013-03-28,22.920000076293945
2013-04-01,22.469999313354492
2013-04-02,22.420000076293945
2013-04-03,21.790000915527344
2013-04-04,22.06999969482422
2013-04-05,21.440000534057617
2013-04-08,21.43000030517578
2013-04-09,21.979999542236328
2013-04-10,22.260000228881836
2013-04-11,22.299999237060547
2013-04-12,21.969999313354492
2013-04-15,21.3700008392334
2013-04-16,21.899999618530273
2013-04-17,21.540000915527344
2013-04-18,21.479999542236328
2013-04-19,22.31999969482422
2013-04-22,22.31999969482422
2013-04-23,22.31999969482422
2013-04-24,22.8700008392334
2013-04-25,23.0
2013-04-26,22.729999542236328
2013-04-29,22.770000457763672
2013-04-30,23.020000457763672
2013-05-01,22.760000228881836
2013-05-02,22.8799991607666
2013-05-03,23.329999923706055
2013-05-06,23.209999084472656
2013-05-07,23.739999771118164
2013-05-08,23.920000076293945
2013-05-09,23.81999969482422
2013-05-10,23.90999984741211
2013-05-13,23.670000076293945
2013-05-14,23.489999771118164
2013-05-15,23.3799991607666
2013-05-16,23.56999969482422
2013-05-17,23.68000030517578
2013-05-20,23.600000381469727
2013-05-21,23.579999923706055
2013-05-22,22.989999771118164
2013-05-23,22.989999771118164
2013-05-24,22.68000030517578
2013-05-28,22.969999313354492
2013-05-29,22.799999237060547
2013-05-30,22.829999923706055
2013-05-31,22.290000915527344
2013-06-03,22.15999984741211
2013-06-04,22.100000381469727
2013-06-05,21.760000228881836
2013-06-06,21.65999984741211
2013-06-07,21.690000534057617
2013-06-10,21.3799991607666
2013-06-11,20.829999923706055
2013-06-12,20.670000076293945
2013-06-13,20.979999542236328
2013-06-14,20.479999542236328
2013-06-17,20.799999237060547
2013-06-18,20.969999313354492
2013-06-19,20.56999969482422
2013-06-20,20.56999969482422
2013-06-21,19.450000762939453
2013-06-24,18.5
2013-06-25,18.719999313354492
2013-06-26,19.1299991607666
2013-06-27,19.229999542236328
2013-06-28,19.229999542236328
2013-07-01,19.239999771118164
2013-07-02,19.239999771118164
2013-07-03,18.8799991607666
2013-07-05,18.850000381469727
2013-07-08,18.829999923706055
2013-07-09,18.969999313354492
2013-07-10,18.969999313354492
2013-07-11,19.770000457763672
2013-07-12,19.450000762939453
2013-07-15,19.450000762939453
2013-07-16,19.790000915527344
2013-07-17,20.040000915527344
2013-07-18,20.100000381469727
2013-07-19,19.700000762939453
2013-07-22,20.040000915527344
2013-07-23,20.309999465942383
2013-07-24,20.149999618530273
2013-07-25,20.450000762939453
2013-07-26,20.450000762939453
2013-07-29,19.979999542236328
2013-07-30,19.790000915527344
2013-07-31,20.049999237060547
2013-08-01,20.530000686645508
2013-08-02,20.549999237060547
2013-08-05,20.399999618530273
2013-08-06,20.329999923706055
2013-08-07,20.329999923706055
2013-08-08,20.469999313354492
2013-08-09,20.469999313354492
2013-08-12,20.469999313354492
2013-08-13,21.459999084472656
2013-08-14,21.59000015258789
2013-08-15,21.139999389648438
2013-08-16,21.280000686645508
2013-08-19,21.079999923706055
2013-08-20,20.8799991607666
2013-08-21,20.8799991607666
2013-08-22,20.8799991607666
2013-08-23,21.139999389648438
2013-08-26,21.360000610351562
2013-08-27,21.360000610351562
2013-08-28,21.030000686645508
2013-08-29,21.030000686645508
2013-08-30,21.0
2013-09-03,21.0
2013-09-04,21.809999465942383
2013-09-05,21.84000015258789
2013-09-06,21.989999771118164
2013-09-09,21.84000015258789
2013-09-10,22.309999465942383
2013-09-11,22.329999923706055
2013-09-12,21.989999771118164
2013-09-13,22.020000457763672
2013-09-16,22.020000457763672
2013-09-17,22.020000457763672
2013-09-18,22.520000457763672
2013-09-19,22.770000457763672
2013-09-20,22.770000457763672
2013-09-23,22.350000381469727
2013-09-24,22.239999771118164
2013-09-25,21.950000762939453
2013-09-26,21.950000762939453
2013-09-27,22.139999389648438
2013-09-30,22.139999389648438
2013-10-01,22.309999465942383
2013-10-02,22.700000762939453
2013-10-03,22.399999618530273
2013-10-04,22.700000762939453
2013-10-07,22.65999984741211
2013-10-08,22.65999984741211
2013-10-09,22.65999984741211
2013-10-10,23.170000076293945
2013-10-11,23.309999465942383
2013-10-14,23.579999923706055
2013-10-15,23.139999389648438
2013-10-16,23.209999084472656
2013-10-17,23.3799991607666
2013-10-18,23.510000228881836
2013-10-21,23.3700008392334
2013-10-22,23.3700008392334
2013-10-23,22.959999084472656
2013-10-24,22.799999237060547
2013-10-25,22.940000534057617
2013-10-28,22.81999969482422
2013-10-29,22.739999771118164
2013-10-30,22.729999542236328
2013-10-31,22.790000915527344
2013-11-01,22.790000915527344
2013-11-04,22.81999969482422
2013-11-05,22.670000076293945
2013-11-06,22.700000762939453
2013-11-07,22.1200008392334
2013-11-08,22.309999465942383
2013-11-11,22.299999237060547
2013-11-12,22.260000228881836
2013-11-13,22.100000381469727
2013-11-14,22.360000610351562
2013-11-15,22.360000610351562
2013-11-18,23.510000228881836
2013-11-19,23.350000381469727
2013-11-20,23.40999984741211
2013-11-21,23.450000762939453
2013-11-22,23.5
2013-11-25,23.1299991607666
2013-11-26,23.1299991607666
2013-11-27,23.770000457763672
2013-11-29,23.770000457763672
2013-12-02,23.729999542236328
2013-12-03,23.5
2013-12-04,23.5
2013-12-05,23.5
2013-12-06,23.93000030517578
2013-12-09,23.969999313354492
2013-12-10,23.739999771118164
2013-12-11,23.6200008392334
2013-12-12,23.6200008392334
2013-12-13,23.6200008392334
2013-12-16,23.56999969482422
2013-12-17,23.56999969482422
2013-12-18,23.6299991607666
2013-12-19,23.309999465942383
2013-12-20,22.950000762939453
2013-12-23,22.950000762939453
2013-12-24,22.950000762939453
2013-12-26,22.950000762939453
2013-12-27,23.40999984741211
2013-12-30,23.639999389648438
2013-12-31,23.420000076293945
2014-01-02,23.350000381469727
2014-01-03,23.209999084472656
2014-01-06,22.829999923706055
2014-01-07,22.959999084472656
2014-01-08,22.989999771118164
2014-01-09,22.770000457763672
2014-01-10,22.959999084472656
2014-01-13,22.739999771118164
2014-01-14,22.600000381469727
2014-01-15,22.489999771118164
2014-01-16,22.489999771118164
2014-01-17,22.489999771118164
2014-01-21,22.420000076293945
2014-01-22,23.010000228881836
2014-01-23,22.149999618530273
2014-01-24,21.520000457763672
2014-01-27,21.56999969482422
2014-01-28,21.81999969482422
2014-01-29,21.670000076293945
2014-01-30,21.81999969482422
2014-01-31,21.579999923706055
2014-02-03,20.950000762939453
2014-02-04,21.489999771118164
2014-02-05,21.209999084472656
2014-02-06,21.510000228881836
2014-02-07,21.709999084472656
2014-02-10,21.479999542236328
2014-02-11,22.100000381469727
2014-02-12,22.09000015258789
2014-02-13,22.229999542236328
2014-02-14,22.459999084472656
2014-02-18,22.420000076293945
2014-02-19,22.350000381469727
2014-02-20,22.450000762939453
2014-02-21,22.31999969482422
2014-02-24,22.229999542236328
2014-02-25,21.709999084472656
2014-02-26,21.709999084472656
2014-02-27,22.34000015258789
2014-02-28,22.280000686645508
2014-03-03,22.280000686645508
2014-03-04,22.559999465942383
2014-03-05,22.559999465942383
2014-03-06,22.559999465942383
2014-03-07,22.040000915527344
2014-03-10,21.940000534057617
2014-03-11,22.139999389648438
2014-03-12,21.809999465942383
2014-03-13,21.809999465942383
2014-03-14,21.809999465942383
2014-03-17,21.260000228881836
2014-03-18,21.510000228881836
2014-03-19,21.459999084472656
2014-03-20,21.459999084472656
2014-03-21,21.860000610351562
2014-03-24,21.520000457763672
2014-03-25,21.440000534057617
2014-03-26,21.459999084472656
2014-03-27,21.170000076293945
2014-03-28,21.809999465942383
2014-03-31,21.809999465942383
2014-04-01,22.31999969482422
2014-04-02,22.450000762939453
2014-04-03,22.219999313354492
2014-04-04,22.219999313354492
2014-04-07,21.739999771118164
2014-04-08,22.190000534057617
2014-04-09,22.219999313354492
2014-04-10,22.219999313354492
2014-04-11,22.399999618530273
2014-04-14,22.399999618530273
2014-04-15,21.610000610351562
2014-04-16,22.09000015258789
2014-04-17,21.950000762939453
2014-04-21,21.950000762939453
2014-04-22,21.920000076293945
2014-04-23,21.920000076293945
2014-04-24,21.889999389648438
2014-04-25,21.459999084472656
2014-04-28,21.209999084472656
2014-04-29,21.260000228881836
2014-04-30,21.260000228881836
2014-05-01,21.260000228881836
2014-05-02,21.31999969482422
2014-05-05,21.1299991607666
2014-05-06,21.239999771118164
2014-05-07,20.729999542236328
2014-05-08,20.450000762939453
2014-05-09,20.450000762939453
2014-05-12,20.739999771118164
2014-05-13,20.950000762939453
2014-05-14,20.979999542236328
2014-05-15,20.989999771118164
2014-05-16,20.989999771118164
2014-05-19,21.09000015258789
2014-05-20,20.920000076293945
2014-05-21,20.920000076293945
2014-05-22,20.920000076293945
2014-05-23,20.920000076293945
2014-05-27,21.639999389648438
2014-05-28,21.719999313354492
2014-05-29,21.719999313354492
2014-05-30,21.719999313354492
2014-06-02,21.68000030517578
2014-06-03,21.65999984741211
2014-06-04,21.6299991607666
2014-06-05,21.90999984741211
2014-06-06,21.809999465942383
2014-06-09,21.809999465942383
2014-06-10,21.920000076293945
2014-06-11,21.8799991607666
2014-06-12,21.899999618530273
2014-06-13,21.899999618530273
2014-06-16,21.780000686645508
2014-06-17,21.700000762939453
2014-06-18,21.719999313354492
2014-06-19,21.65999984741211
2014-06-20,21.5
2014-06-23,21.459999084472656
2014-06-24,21.190000534057617
2014-06-25,21.34000015258789
2014-06-26,21.34000015258789
2014-06-27,21.440000534057617
2014-06-30,21.610000610351562
2014-07-01,21.799999237060547
2014-07-02,22.030000686645508
2014-07-03,22.329999923706055
2014-07-07,22.420000076293945
2014-07-08,22.149999618530273
2014-07-09,22.149999618530273
2014-07-10,22.149999618530273
2014-07-11,22.149999618530273
2014-07-14,22.520000457763672
2014-07-15,22.579999923706055
2014-07-16,22.579999923706055
2014-07-17,22.579999923706055
2014-07-18,22.6200008392334
2014-07-21,22.479999542236328
2014-07-22,22.989999771118164
2014-07-23,23.209999084472656
2014-07-24,23.540000915527344
2014-07-25,23.559999465942383
2014-07-28,23.850000381469727
2014-07-29,23.81999969482422
2014-07-30,23.479999542236328
2014-07-31,23.3799991607666
2014-08-01,23.31999969482422
2014-08-04,23.65999984741211
2014-08-05,23.350000381469727
2014-08-06,23.280000686645508
2014-08-07,23.1200008392334
2014-08-08,23.399999618530273
2014-08-11,23.68000030517578
2014-08-12,23.719999313354492
2014-08-13,24.079999923706055
2014-08-14,23.75
2014-08-15,23.700000762939453
2014-08-18,23.770000457763672
2014-08-19,23.90999984741211
2014-08-20,24.030000686645508
2014-08-21,23.8700008392334
2014-08-22,23.84000015258789
2014-08-25,23.799999237060547
2014-08-26,23.719999313354492
2014-08-27,23.709999084472656
2014-08-28,23.290000915527344
2014-08-29,23.450000762939453
2014-09-02,23.690000534057617
2014-09-03,24.1299991607666
2014-09-04,24.260000228881836
2014-09-05,24.190000534057617
2014-09-08,24.309999465942383
2014-09-09,24.309999465942383
2014-09-10,23.829999923706055
2014-09-11,23.700000762939453
2014-09-12,23.6200008392334
2014-09-15,23.229999542236328
2014-09-16,23.34000015258789
2014-09-17,23.34000015258789
2014-09-18,23.34000015258789
2014-09-19,22.989999771118164
2014-09-22,22.56999969482422
2014-09-23,22.34000015258789
2014-09-24,22.440000534057617
2014-09-25,22.450000762939453
2014-09-26,22.56999969482422
2014-09-29,22.010000228881836
2014-09-30,22.010000228881836
2014-10-01,21.59000015258789
2014-10-02,21.459999084472656
2014-10-03,21.959999084472656
2014-10-06,22.399999618530273
2014-10-07,22.399999618530273
2014-10-08,22.399999618530273
2014-10-09,22.239999771118164
2014-10-10,21.739999771118164
2014-10-13,21.790000915527344
2014-10-14,21.81999969482422
2014-10-15,21.530000686645508
2014-10-16,21.559999465942383
2014-10-17,22.030000686645508
2014-10-20,22.030000686645508
2014-10-21,22.030000686645508
2014-10-22,22.030000686645508
2014-10-23,22.219999313354492
2014-10-24,22.209999084472656
2014-10-27,22.209999084472656
2014-10-28,22.5
2014-10-29,22.350000381469727
2014-10-30,22.469999313354492
2014-10-31,22.829999923706055
2014-11-03,22.829999923706055
2014-11-04,22.93000030517578
2014-11-05,22.81999969482422
2014-11-06,22.639999389648438
2014-11-07,22.68000030517578
2014-11-10,22.68000030517578
2014-11-11,22.68000030517578
2014-11-12,22.93000030517578
2014-11-13,23.040000915527344
2014-11-14,23.540000915527344
2014-11-17,23.010000228881836
2014-11-18,22.790000915527344
2014-11-19,22.709999084472656
2014-11-20,22.600000381469727
2014-11-21,23.010000228881836
2014-11-24,23.200000762939453
2014-11-25,23.200000762939453
2014-11-26,23.200000762939453
2014-11-28,23.5
2014-12-01,22.979999542236328
2014-12-02,23.020000457763672
2014-12-03,22.889999389648438
2014-12-04,23.329999923706055
2014-12-05,23.510000228881836
2014-12-08,23.440000534057617
2014-12-09,22.309999465942383
2014-12-10,22.549999237060547
2014-12-11,22.479999542236328
2014-12-12,22.149999618530273
2014-12-15,22.25
2014-12-16,22.139999389648438
2014-12-17,22.040000915527344
2014-12-18,22.479999542236328
2014-12-19,22.469999313354492
2014-12-22,22.520000457763672
2014-12-23,22.190000534057617
2014-12-24,22.190000534057617
2014-12-26,22.780000686645508
2014-12-29,22.719999313354492
2014-12-30,22.43000030517578
2014-12-31,22.670000076293945
2015-01-02,23.100000381469727
2015-01-05,23.219999313354492
2015-01-06,22.889999389648438
2015-01-07,23.3799991607666
2015-01-08,23.420000076293945
2015-01-09,23.5
2015-01-12,23.149999618530273
2015-01-13,23.450000762939453
2015-01-14,23.290000915527344
2015-01-15,23.260000228881836
2015-01-16,23.0
