,COFS
2002-05-02,12.309685707092285
2002-05-03,12.309685707092285
2002-05-06,12.309685707092285
2002-05-07,12.309685707092285
2002-05-08,12.309685707092285
2002-05-09,12.309685707092285
2002-05-10,12.309685707092285
2002-05-13,12.309685707092285
2002-05-14,12.309685707092285
2002-05-15,12.309685707092285
2002-05-16,12.309685707092285
2002-05-17,12.309685707092285
2002-05-20,12.309685707092285
2002-05-21,12.309685707092285
2002-05-22,12.309685707092285
2002-05-23,12.309685707092285
2002-05-24,12.309685707092285
2002-05-28,12.309685707092285
2002-05-29,12.309685707092285
2002-05-30,12.309685707092285
2002-05-31,12.309685707092285
2002-06-03,12.309685707092285
2002-06-04,12.309685707092285
2002-06-05,12.309685707092285
2002-06-06,12.309685707092285
2002-06-07,12.309685707092285
2002-06-10,12.309685707092285
2002-06-11,12.309685707092285
2002-06-12,12.309685707092285
2002-06-13,12.309685707092285
2002-06-14,12.309685707092285
2002-06-17,12.309685707092285
2002-06-18,12.309685707092285
2002-06-19,12.309685707092285
2002-06-20,12.309685707092285
2002-06-21,12.309685707092285
2002-06-24,12.309685707092285
2002-06-25,12.309685707092285
2002-06-26,12.309685707092285
2002-06-27,12.309685707092285
2002-06-28,12.309685707092285
2002-07-01,12.309685707092285
2002-07-02,12.309685707092285
2002-07-03,12.309685707092285
2002-07-05,12.309685707092285
2002-07-08,12.309685707092285
2002-07-09,12.309685707092285
2002-07-10,12.309685707092285
2002-07-11,12.09372615814209
2002-07-12,12.09372615814209
2002-07-15,12.09372615814209
2002-07-16,12.09372615814209
2002-07-17,12.09372615814209
2002-07-18,12.09372615814209
2002-07-19,12.09372615814209
2002-07-22,12.09372615814209
2002-07-23,12.09372615814209
2002-07-24,12.09372615814209
2002-07-25,12.09372615814209
2002-07-26,12.09372615814209
2002-07-29,12.09372615814209
2002-07-30,12.09372615814209
2002-07-31,12.09372615814209
2002-08-01,12.09372615814209
2002-08-02,12.09372615814209
2002-08-05,12.09372615814209
2002-08-06,12.09372615814209
2002-08-07,12.09372615814209
2002-08-08,12.09372615814209
2002-08-09,12.09372615814209
2002-08-12,12.09372615814209
2002-08-13,12.09372615814209
2002-08-14,12.09372615814209
2002-08-15,12.09372615814209
2002-08-16,12.09372615814209
2002-08-19,12.09372615814209
2002-08-20,12.09372615814209
2002-08-21,12.09372615814209
2002-08-22,12.52564525604248
2002-08-23,12.52564525604248
2002-08-26,12.52564525604248
2002-08-27,12.52564525604248
2002-08-28,12.52564525604248
2002-08-29,12.52564525604248
2002-08-30,12.52564525604248
2002-09-03,12.52564525604248
2002-09-04,12.52564525604248
2002-09-05,12.52564525604248
2002-09-06,12.52564525604248
2002-09-09,12.52564525604248
2002-09-10,12.52564525604248
2002-09-11,12.52564525604248
2002-09-12,12.52564525604248
2002-09-13,12.52564525604248
2002-09-16,12.52564525604248
2002-09-17,12.52564525604248
2002-09-18,12.52564525604248
2002-09-19,12.52564525604248
2002-09-20,12.52564525604248
2002-09-23,12.52564525604248
2002-09-24,12.52564525604248
2002-09-25,12.52564525604248
2002-09-26,12.52564525604248
2002-09-27,12.52564525604248
2002-09-30,12.52564525604248
2002-10-01,12.52564525604248
2002-10-02,12.52564525604248
2002-10-03,12.52564525604248
2002-10-04,12.52564525604248
2002-10-07,12.52564525604248
2002-10-08,12.52564525604248
2002-10-09,12.52564525604248
2002-10-10,12.52564525604248
2002-10-11,12.741604804992676
2002-10-14,12.741604804992676
2002-10-15,12.741604804992676
2002-10-16,12.741604804992676
2002-10-17,12.741604804992676
2002-10-18,12.741604804992676
2002-10-21,12.741604804992676
2002-10-22,12.741604804992676
2002-10-23,12.741604804992676
2002-10-24,12.741604804992676
2002-10-25,12.741604804992676
2002-10-28,12.741604804992676
2002-10-29,12.741604804992676
2002-10-30,12.741604804992676
2002-10-31,12.741604804992676
2002-11-01,12.741604804992676
2002-11-04,12.741604804992676
2002-11-05,12.741604804992676
2002-11-06,12.741604804992676
2002-11-07,12.741604804992676
2002-11-08,12.741604804992676
2002-11-11,12.741604804992676
2002-11-12,12.741604804992676
2002-11-13,12.741604804992676
2002-11-14,12.741604804992676
2002-11-15,12.741604804992676
2002-11-18,12.396069526672363
2002-11-19,12.396069526672363
2002-11-20,12.352877616882324
2002-11-21,12.352877616882324
2002-11-22,12.352877616882324
2002-11-25,12.352877616882324
2002-11-26,12.352877616882324
2002-11-27,12.352877616882324
2002-11-29,12.352877616882324
2002-12-02,12.352877616882324
2002-12-03,12.352877616882324
2002-12-04,12.352877616882324
2002-12-05,12.352877616882324
2002-12-06,12.352877616882324
2002-12-09,12.352877616882324
2002-12-10,12.352877616882324
2002-12-11,12.352877616882324
2002-12-12,12.352877616882324
2002-12-13,12.352877616882324
2002-12-16,12.352877616882324
2002-12-17,12.352877616882324
2002-12-18,12.352877616882324
2002-12-19,12.352877616882324
2002-12-20,12.352877616882324
2002-12-23,12.52564525604248
2002-12-24,12.52564525604248
2002-12-26,12.52564525604248
2002-12-27,12.52564525604248
2002-12-30,12.352877616882324
2002-12-31,12.352877616882324
2003-01-02,12.352877616882324
2003-01-03,12.352877616882324
2003-01-06,12.352877616882324
2003-01-07,11.44584846496582
2003-01-08,11.44584846496582
2003-01-09,11.44584846496582
2003-01-10,11.44584846496582
2003-01-13,10.366050720214844
2003-01-14,10.366050720214844
2003-01-15,10.366050720214844
2003-01-16,12.05053424835205
2003-01-17,12.05053424835205
2003-01-21,12.52564525604248
2003-01-22,12.52564525604248
2003-01-23,12.52564525604248
2003-01-24,12.52564525604248
2003-01-27,12.52564525604248
2003-01-28,12.52564525604248
2003-01-29,12.52564525604248
2003-01-30,12.741604804992676
2003-01-31,12.741604804992676
2003-02-03,12.741604804992676
2003-02-04,12.52564525604248
2003-02-05,12.52564525604248
2003-02-06,12.52564525604248
2003-02-07,12.52564525604248
2003-02-10,12.52564525604248
2003-02-11,12.52564525604248
2003-02-12,12.52564525604248
2003-02-13,12.52564525604248
2003-02-14,12.52564525604248
2003-02-18,12.52564525604248
2003-02-19,12.52564525604248
2003-02-20,12.52564525604248
2003-02-21,12.52564525604248
2003-02-24,12.52564525604248
2003-02-25,12.52564525604248
2003-02-26,12.52564525604248
2003-02-27,12.52564525604248
2003-02-28,12.52564525604248
2003-03-03,12.52564525604248
2003-03-04,12.52564525604248
2003-03-05,12.52564525604248
2003-03-06,12.52564525604248
2003-03-07,12.52564525604248
2003-03-10,12.52564525604248
2003-03-11,10.366050720214844
2003-03-12,10.366050720214844
2003-03-13,10.366050720214844
2003-03-14,10.366050720214844
2003-03-17,10.366050720214844
2003-03-18,10.366050720214844
2003-03-19,10.366050720214844
2003-03-20,10.366050720214844
2003-03-21,10.366050720214844
2003-03-24,10.366050720214844
2003-03-25,10.366050720214844
2003-03-26,10.366050720214844
2003-03-27,10.366050720214844
2003-03-28,10.366050720214844
2003-03-31,10.366050720214844
2003-04-01,10.366050720214844
2003-04-02,10.366050720214844
2003-04-03,10.366050720214844
2003-04-04,10.366050720214844
2003-04-07,11.877766609191895
2003-04-08,11.877766609191895
2003-04-09,11.877766609191895
2003-04-10,11.877766609191895
2003-04-11,11.877766609191895
2003-04-14,11.877766609191895
2003-04-15,11.877766609191895
2003-04-16,11.877766609191895
2003-04-17,11.877766609191895
2003-04-21,11.877766609191895
2003-04-22,11.877766609191895
2003-04-23,11.877766609191895
2003-04-24,11.877766609191895
2003-04-25,11.877766609191895
2003-04-28,11.877766609191895
2003-04-29,11.877766609191895
2003-04-30,11.877766609191895
2003-05-01,11.877766609191895
2003-05-02,11.877766609191895
2003-05-05,11.877766609191895
2003-05-06,11.877766609191895
2003-05-07,11.877766609191895
2003-05-08,12.741604804992676
2003-05-09,12.741604804992676
2003-05-12,12.741604804992676
2003-05-13,12.52564525604248
2003-05-14,12.421984672546387
2003-05-15,12.517006874084473
2003-05-16,12.517006874084473
2003-05-19,12.517006874084473
2003-05-20,12.517006874084473
2003-05-21,12.517006874084473
2003-05-22,12.517006874084473
2003-05-23,12.517006874084473
2003-05-27,12.517006874084473
2003-05-28,12.517006874084473
2003-05-29,12.517006874084473
2003-05-30,12.517006874084473
2003-06-02,12.517006874084473
2003-06-03,12.517006874084473
2003-06-04,12.517006874084473
2003-06-05,12.52564525604248
2003-06-06,12.52564525604248
2003-06-09,12.52564525604248
2003-06-10,12.52564525604248
2003-06-11,12.52564525604248
2003-06-12,12.52564525604248
2003-06-13,12.52564525604248
2003-06-16,12.52564525604248
2003-06-17,12.52564525604248
2003-06-18,12.517006874084473
2003-06-19,12.517006874084473
2003-06-20,12.517006874084473
2003-06-23,12.517006874084473
2003-06-24,12.396069526672363
2003-06-25,12.52564525604248
2003-06-26,12.52564525604248
2003-06-27,12.52564525604248
2003-06-30,12.52564525604248
2003-07-01,12.52564525604248
2003-07-02,12.741604804992676
2003-07-03,12.741604804992676
2003-07-07,12.836627006530762
2003-07-08,12.836627006530762
2003-07-09,12.836627006530762
2003-07-10,12.836627006530762
2003-07-11,12.836627006530762
2003-07-14,14.6852388381958
2003-07-15,14.6852388381958
2003-07-16,14.6852388381958
2003-07-17,14.6852388381958
2003-07-18,14.25331974029541
2003-07-21,14.25331974029541
2003-07-22,13.821401596069336
2003-07-23,13.821401596069336
2003-07-24,13.821401596069336
2003-07-25,13.821401596069336
2003-07-28,13.821401596069336
2003-07-29,13.821401596069336
2003-07-30,13.821401596069336
2003-07-31,13.821401596069336
2003-08-01,13.821401596069336
2003-08-04,13.821401596069336
2003-08-05,13.821401596069336
2003-08-06,13.821401596069336
2003-08-07,13.821401596069336
2003-08-08,13.821401596069336
2003-08-11,13.821401596069336
2003-08-12,13.821401596069336
2003-08-13,13.821401596069336
2003-08-14,13.821401596069336
2003-08-15,13.821401596069336
2003-08-18,13.821401596069336
2003-08-19,13.821401596069336
2003-08-20,13.821401596069336
2003-08-21,13.821401596069336
2003-08-22,13.821401596069336
2003-08-25,13.821401596069336
2003-08-26,13.821401596069336
2003-08-27,13.821401596069336
2003-08-28,13.821401596069336
2003-08-29,13.821401596069336
2003-09-02,13.821401596069336
2003-09-03,13.821401596069336
2003-09-04,13.821401596069336
2003-09-05,13.821401596069336
2003-09-08,13.821401596069336
2003-09-09,13.821401596069336
2003-09-10,13.821401596069336
2003-09-11,13.821401596069336
2003-09-12,13.821401596069336
2003-09-15,13.821401596069336
2003-09-16,13.821401596069336
2003-09-17,13.821401596069336
2003-09-18,13.821401596069336
2003-09-19,14.469280242919922
2003-09-22,14.469280242919922
2003-09-23,14.469280242919922
2003-09-24,14.469280242919922
2003-09-25,14.469280242919922
2003-09-26,14.469280242919922
2003-09-29,14.469280242919922
2003-09-30,14.469280242919922
2003-10-01,14.469280242919922
2003-10-02,14.469280242919922
2003-10-03,14.469280242919922
2003-10-06,14.469280242919922
2003-10-07,14.469280242919922
2003-10-08,14.469280242919922
2003-10-09,14.469280242919922
2003-10-10,14.469280242919922
2003-10-13,14.469280242919922
2003-10-14,14.469280242919922
2003-10-15,14.469280242919922
2003-10-16,14.469280242919922
2003-10-17,14.469280242919922
2003-10-20,14.469280242919922
2003-10-21,14.469280242919922
2003-10-22,14.469280242919922
2003-10-23,14.469280242919922
2003-10-24,14.469280242919922
2003-10-27,14.469280242919922
2003-10-28,14.469280242919922
2003-10-29,14.469280242919922
2003-10-30,14.469280242919922
2003-10-31,14.469280242919922
2003-11-03,14.469280242919922
2003-11-04,14.469280242919922
2003-11-05,14.469280242919922
2003-11-06,14.469280242919922
2003-11-07,14.469280242919922
2003-11-10,14.469280242919922
2003-11-11,14.469280242919922
2003-11-12,14.469280242919922
2003-11-13,14.469280242919922
2003-11-14,14.469280242919922
2003-11-17,14.469280242919922
2003-11-18,14.6852388381958
2003-11-19,14.6852388381958
2003-11-20,14.6852388381958
2003-11-21,14.486557006835938
2003-11-24,14.486557006835938
2003-11-25,14.814814567565918
2003-11-26,14.814814567565918
2003-11-28,14.814814567565918
2003-12-01,14.814814567565918
2003-12-02,14.814814567565918
2003-12-03,14.814814567565918
2003-12-04,14.6852388381958
2003-12-05,14.6852388381958
2003-12-08,14.6852388381958
2003-12-09,14.6852388381958
2003-12-10,14.6852388381958
2003-12-11,14.72843074798584
2003-12-12,14.72843074798584
2003-12-15,14.72843074798584
2003-12-16,14.72843074798584
2003-12-17,14.72843074798584
2003-12-18,14.72843074798584
2003-12-19,14.72843074798584
2003-12-22,14.72843074798584
2003-12-23,14.72843074798584
2003-12-24,14.72843074798584
2003-12-26,14.72843074798584
2003-12-29,14.72843074798584
2003-12-30,14.72843074798584
2003-12-31,14.72843074798584
2004-01-02,14.72843074798584
2004-01-05,14.72843074798584
2004-01-06,14.72843074798584
2004-01-07,14.72843074798584
2004-01-08,14.901199340820312
2004-01-09,14.901199340820312
2004-01-12,14.901199340820312
2004-01-13,14.901199340820312
2004-01-14,14.901199340820312
2004-01-15,14.901199340820312
2004-01-16,14.901199340820312
2004-01-20,14.901199340820312
2004-01-21,14.901199340820312
2004-01-22,14.901199340820312
2004-01-23,15.549077033996582
2004-01-26,15.549077033996582
2004-01-27,15.33311653137207
2004-01-28,15.33311653137207
2004-01-29,15.33311653137207
2004-01-30,15.33311653137207
2004-02-02,15.33311653137207
2004-02-03,15.33311653137207
2004-02-04,15.117157936096191
2004-02-05,15.117157936096191
2004-02-06,15.117157936096191
2004-02-09,15.117157936096191
2004-02-10,15.117157936096191
2004-02-11,15.117157936096191
2004-02-12,15.117157936096191
2004-02-13,15.117157936096191
2004-02-17,15.117157936096191
2004-02-18,15.117157936096191
2004-02-19,15.117157936096191
2004-02-20,15.117157936096191
2004-02-23,15.117157936096191
2004-02-24,15.117157936096191
2004-02-25,15.117157936096191
2004-02-26,15.894612312316895
2004-02-27,15.894612312316895
2004-03-01,15.894612312316895
2004-03-02,16.412914276123047
2004-03-03,16.412914276123047
2004-03-04,16.412914276123047
2004-03-05,16.412914276123047
2004-03-08,16.412914276123047
2004-03-09,16.412914276123047
2004-03-10,16.412914276123047
2004-03-11,16.412914276123047
2004-03-12,16.412914276123047
2004-03-15,16.412914276123047
2004-03-16,16.412914276123047
2004-03-17,16.412914276123047
2004-03-18,16.412914276123047
2004-03-19,15.894612312316895
2004-03-22,15.894612312316895
2004-03-23,15.894612312316895
2004-03-24,15.894612312316895
2004-03-25,15.894612312316895
2004-03-26,15.894612312316895
2004-03-29,16.266061782836914
2004-03-30,16.266061782836914
2004-03-31,16.266061782836914
2004-04-01,16.266061782836914
2004-04-02,16.067378997802734
2004-04-05,16.067378997802734
2004-04-06,16.067378997802734
2004-04-07,16.067378997802734
2004-04-08,16.067378997802734
2004-04-12,16.067378997802734
2004-04-13,16.067378997802734
2004-04-14,16.067378997802734
2004-04-15,16.067378997802734
2004-04-16,16.067378997802734
2004-04-19,16.067378997802734
2004-04-20,16.067378997802734
2004-04-21,16.067378997802734
2004-04-22,16.067378997802734
2004-04-23,16.844833374023438
2004-04-26,16.844833374023438
2004-04-27,16.844833374023438
2004-04-28,16.844833374023438
2004-04-29,16.71525764465332
2004-04-30,16.844833374023438
2004-05-03,16.844833374023438
2004-05-04,16.844833374023438
2004-05-05,16.844833374023438
2004-05-06,16.844833374023438
2004-05-07,16.844833374023438
2004-05-10,16.844833374023438
2004-05-11,16.844833374023438
2004-05-12,16.844833374023438
2004-05-13,16.844833374023438
2004-05-14,16.844833374023438
2004-05-17,16.844833374023438
2004-05-18,16.844833374023438
2004-05-19,17.017601013183594
2004-05-20,17.017601013183594
2004-05-21,17.017601013183594
2004-05-24,17.23356056213379
2004-05-25,17.23356056213379
2004-05-26,17.23356056213379
2004-05-27,17.23356056213379
2004-05-28,17.23356056213379
2004-06-01,17.23356056213379
2004-06-02,17.23356056213379
2004-06-03,17.23356056213379
2004-06-04,17.23356056213379
2004-06-07,17.23356056213379
2004-06-08,17.23356056213379
2004-06-09,17.276752471923828
2004-06-10,17.060792922973633
2004-06-14,17.276752471923828
2004-06-15,17.060792922973633
2004-06-16,17.060792922973633
2004-06-17,17.060792922973633
2004-06-18,17.060792922973633
2004-06-21,17.060792922973633
2004-06-22,17.49271011352539
2004-06-23,17.49271011352539
2004-06-24,17.49271011352539
2004-06-25,17.49271011352539
2004-06-28,17.49271011352539
2004-06-29,17.92462921142578
2004-06-30,17.92462921142578
2004-07-01,17.62228775024414
2004-07-02,17.535903930664062
2004-07-06,17.62228775024414
2004-07-07,17.62228775024414
2004-07-08,17.62228775024414
2004-07-09,17.838245391845703
2004-07-12,17.838245391845703
2004-07-13,17.838245391845703
2004-07-14,17.838245391845703
2004-07-15,17.846885681152344
2004-07-16,17.846885681152344
2004-07-19,17.846885681152344
2004-07-20,17.751863479614258
2004-07-21,17.70867156982422
2004-07-22,17.70867156982422
2004-07-23,17.70867156982422
2004-07-26,17.70867156982422
2004-07-27,17.70867156982422
2004-07-28,17.70867156982422
2004-07-29,17.751863479614258
2004-07-30,17.751863479614258
2004-08-02,17.751863479614258
2004-08-03,17.751863479614258
2004-08-04,17.751863479614258
2004-08-05,17.751863479614258
2004-08-06,17.751863479614258
2004-08-09,17.751863479614258
2004-08-10,17.70867156982422
2004-08-11,17.70867156982422
2004-08-12,17.70867156982422
2004-08-13,19.86826515197754
2004-08-16,19.86826515197754
2004-08-17,19.86826515197754
2004-08-18,19.86826515197754
2004-08-19,19.86826515197754
2004-08-20,19.86826515197754
2004-08-23,19.86826515197754
2004-08-24,19.86826515197754
2004-08-25,19.86826515197754
2004-08-26,19.86826515197754
2004-08-27,19.86826515197754
2004-08-30,19.86826515197754
2004-08-31,17.70867156982422
2004-09-01,17.70867156982422
2004-09-02,17.70867156982422
2004-09-03,17.70867156982422
2004-09-07,18.572507858276367
2004-09-08,18.572507858276367
2004-09-09,18.572507858276367
2004-09-10,18.572507858276367
2004-09-13,18.14059066772461
2004-09-14,18.14059066772461
2004-09-15,18.14059066772461
2004-09-16,18.14059066772461
2004-09-17,18.14059066772461
2004-09-20,18.96123504638672
2004-09-21,18.96123504638672
2004-09-22,18.011014938354492
2004-09-23,18.011014938354492
2004-09-24,18.011014938354492
2004-09-27,17.96782112121582
2004-09-28,17.96782112121582
2004-09-29,17.96782112121582
2004-09-30,17.96782112121582
2004-10-01,17.96782112121582
2004-10-04,17.96782112121582
2004-10-05,17.96782112121582
2004-10-06,17.96782112121582
2004-10-07,17.96782112121582
2004-10-08,17.96782112121582
2004-10-11,17.96782112121582
2004-10-12,17.96782112121582
2004-10-13,18.572507858276367
2004-10-14,18.572507858276367
2004-10-15,18.572507858276367
2004-10-18,18.572507858276367
2004-10-19,18.572507858276367
2004-10-20,18.572507858276367
2004-10-21,18.572507858276367
2004-10-22,19.39315414428711
2004-10-25,19.39315414428711
2004-10-26,19.39315414428711
2004-10-27,19.39315414428711
2004-10-28,19.39315414428711
2004-10-29,21.59593963623047
2004-11-01,21.59593963623047
2004-11-02,21.59593963623047
2004-11-03,21.59593963623047
2004-11-04,21.59593963623047
2004-11-05,21.59593963623047
2004-11-08,19.86826515197754
2004-11-09,19.86826515197754
2004-11-10,20.732101440429688
2004-11-11,20.732101440429688
2004-11-12,20.732101440429688
2004-11-15,20.732101440429688
2004-11-16,20.732101440429688
2004-11-17,20.732101440429688
2004-11-18,20.732101440429688
2004-11-19,20.732101440429688
2004-11-22,20.732101440429688
2004-11-23,20.732101440429688
2004-11-24,20.732101440429688
2004-11-26,20.732101440429688
2004-11-29,20.30018424987793
2004-11-30,20.30018424987793
2004-12-01,20.30018424987793
2004-12-02,20.30018424987793
2004-12-03,20.30018424987793
2004-12-06,20.30018424987793
2004-12-07,20.30018424987793
2004-12-08,20.30018424987793
2004-12-09,20.30018424987793
2004-12-10,20.30018424987793
2004-12-13,19.911457061767578
2004-12-14,19.090810775756836
2004-12-15,19.090810775756836
2004-12-16,19.090810775756836
2004-12-17,19.911457061767578
2004-12-20,19.86826515197754
2004-12-21,19.86826515197754
2004-12-22,19.43634605407715
2004-12-23,19.43634605407715
2004-12-27,19.43634605407715
2004-12-28,19.43634605407715
2004-12-29,19.86826515197754
2004-12-30,19.86826515197754
2004-12-31,19.86826515197754
2005-01-03,19.86826515197754
2005-01-04,19.86826515197754
2005-01-05,19.738689422607422
2005-01-06,19.522729873657227
2005-01-07,19.522729873657227
2005-01-10,19.522729873657227
2005-01-11,19.522729873657227
2005-01-12,19.522729873657227
2005-01-13,19.522729873657227
2005-01-14,19.522729873657227
2005-01-18,19.522729873657227
2005-01-19,19.220386505126953
2005-01-20,19.220386505126953
2005-01-21,19.280855178833008
2005-01-24,19.280855178833008
2005-01-25,19.280855178833008
2005-01-26,19.280855178833008
2005-01-27,19.280855178833008
2005-01-28,19.280855178833008
2005-01-31,19.280855178833008
2005-02-01,19.643667221069336
2005-02-02,19.643667221069336
2005-02-03,19.643667221069336
2005-02-04,19.643667221069336
2005-02-07,19.643667221069336
2005-02-08,19.43634605407715
2005-02-09,19.43634605407715
2005-02-10,19.643667221069336
2005-02-11,19.643667221069336
2005-02-14,19.652305603027344
2005-02-15,19.652305603027344
2005-02-16,19.652305603027344
2005-02-17,19.652305603027344
2005-02-18,19.652305603027344
2005-02-22,19.652305603027344
2005-02-23,19.652305603027344
2005-02-24,19.652305603027344
2005-02-25,19.652305603027344
2005-02-28,19.220386505126953
2005-03-01,19.220386505126953
2005-03-02,19.220386505126953
2005-03-03,19.220386505126953
2005-03-04,19.220386505126953
2005-03-07,19.220386505126953
2005-03-08,19.220386505126953
2005-03-09,19.004426956176758
