,CETXP
2017-11-29,4.837491035461426
2017-11-30,4.880681991577148
2017-12-01,4.794299125671387
2017-12-04,4.794299125671387
2017-12-05,4.811574935913086
2017-12-06,4.777021884918213
2017-12-07,4.967065811157227
2017-12-08,4.967065811157227
2017-12-11,4.9843430519104
2017-12-12,4.777021884918213
2017-12-13,4.878954887390137
2017-12-14,5.000755786895752
2017-12-15,4.846128940582275
2017-12-18,4.664722919464111
2017-12-19,4.713098049163818
2017-12-20,4.656085014343262
2017-12-21,4.656085014343262
2017-12-22,4.621531009674072
2017-12-26,4.319188117980957
2017-12-27,4.362380027770996
2017-12-28,4.664722919464111
2017-12-29,4.586977958679199
2018-01-02,4.638807773590088
2018-01-03,4.664722919464111
2018-01-04,4.664722919464111
2018-01-05,4.664722919464111
2018-01-08,5.096642017364502
2018-01-09,4.579203128814697
2018-01-10,4.405571937561035
2018-01-11,4.319188117980957
2018-01-12,4.405571937561035
2018-01-16,4.535147190093994
2018-01-17,4.9238739013671875
2018-01-18,4.9238739013671875
2018-01-19,4.958427906036377
2018-01-22,5.053450107574463
2018-01-23,5.096642017364502
2018-01-24,4.9238739013671875
2018-01-25,4.9238739013671875
2018-01-26,4.9238739013671875
2018-01-29,4.9238739013671875
2018-01-30,4.9238739013671875
2018-01-31,4.751107215881348
2018-02-01,4.751107215881348
2018-02-02,4.751107215881348
2018-02-05,4.838354110717773
2018-02-06,4.837491035461426
2018-02-07,4.9238739013671875
2018-02-08,4.880681991577148
2018-02-09,4.838354110717773
2018-02-12,4.838354110717773
2018-02-13,4.838354110717773
2018-02-14,4.9238739013671875
2018-02-15,4.9238739013671875
2018-02-16,4.829716205596924
2018-02-20,4.837491035461426
2018-02-21,5.010258197784424
2018-02-22,5.010258197784424
2018-02-23,4.794299125671387
2018-02-26,4.854766845703125
2018-02-27,4.854766845703125
2018-02-28,4.880681991577148
2018-03-01,4.768383979797363
2018-03-02,4.768383979797363
2018-03-05,4.753697872161865
2018-03-06,4.7519707679748535
2018-03-07,4.7519707679748535
2018-03-08,4.7519707679748535
2018-03-09,4.7519707679748535
2018-03-12,5.90001106262207
2018-03-13,5.90001106262207
2018-03-14,5.90001106262207
2018-03-15,5.90001106262207
2018-03-16,5.90001106262207
2018-03-19,5.90001106262207
2018-03-20,5.90001106262207
2018-03-21,5.90001106262207
2018-03-22,5.677141189575195
2018-03-23,5.649497985839844
2018-03-26,5.398984909057617
2018-03-27,5.398984909057617
2018-03-28,4.794299125671387
2018-03-29,5.0340142250061035
2018-04-02,5.0340142250061035
2018-04-03,5.0340142250061035
2018-04-04,5.0340142250061035
2018-04-05,4.535147190093994
2018-04-06,4.535147190093994
2018-04-09,4.580499172210693
2018-04-10,4.988661766052246
2018-04-11,4.988661766052246
2018-04-12,4.988661766052246
2018-04-13,4.988661766052246
2018-04-16,4.988661766052246
2018-04-17,4.988661766052246
2018-04-18,4.5623579025268555
2018-04-19,4.5623579025268555
2018-04-20,4.5623579025268555
2018-04-23,4.671202182769775
2018-04-24,4.621315002441406
2018-04-25,4.621315002441406
2018-04-26,4.638548851013184
2018-04-27,4.580499172210693
2018-04-30,4.580499172210693
2018-05-01,4.580499172210693
2018-05-02,4.888888835906982
2018-05-03,4.535147190093994
2018-05-04,4.707482814788818
2018-05-07,4.607709884643555
2018-05-08,4.616779804229736
2018-05-09,4.616779804229736
2018-05-10,4.544218063354492
2018-05-11,4.544218063354492
2018-05-14,4.544218063354492
2018-05-15,4.647618770599365
2018-05-16,4.30929708480835
2018-05-17,4.671202182769775
2018-05-18,4.4308390617370605
2018-05-21,4.559637069702148
2018-05-22,4.535147190093994
2018-05-23,4.535147190093994
2018-05-24,4.5623579025268555
2018-05-25,4.5623579025268555
2018-05-29,4.5623579025268555
2018-05-30,4.5623579025268555
2018-05-31,4.5623579025268555
2018-06-01,4.5623579025268555
2018-06-04,4.5623579025268555
2018-06-05,4.355556011199951
2018-06-06,4.355556011199951
2018-06-07,4.399093151092529
2018-06-08,4.469841003417969
2018-06-11,4.420862197875977
2018-06-12,4.44353723526001
2018-06-13,4.44353723526001
2018-06-14,4.317460060119629
2018-06-15,4.317460060119629
2018-06-18,4.317460060119629
2018-06-19,4.317460060119629
2018-06-20,4.318367004394531
2018-06-21,4.318367004394531
2018-06-22,4.199545860290527
2018-06-25,4.199545860290527
2018-06-26,4.199545860290527
2018-06-27,4.199545860290527
2018-06-28,4.126984119415283
2018-06-29,4.126984119415283
2018-07-02,4.126984119415283
2018-07-03,4.126984119415283
2018-07-05,3.945578098297119
2018-07-06,3.945578098297119
2018-07-09,3.6553289890289307
2018-07-10,3.764172077178955
2018-07-11,3.8095240592956543
2018-07-12,3.8095240592956543
2018-07-13,3.8095240592956543
2018-07-16,3.8267569541931152
2018-07-17,3.8267569541931152
2018-07-18,3.8267569541931152
2018-07-19,3.8267569541931152
2018-07-20,3.8267569541931152
2018-07-23,3.9909300804138184
2018-07-24,3.9229021072387695
2018-07-25,3.9229021072387695
2018-07-26,3.9229021072387695
2018-07-27,3.811337947845459
2018-07-30,3.7986390590667725
2018-07-31,3.7986390590667725
2018-08-01,3.7986390590667725
2018-08-02,3.582766056060791
2018-08-03,3.764172077178955
2018-08-06,3.764172077178955
2018-08-07,3.764172077178955
2018-08-08,3.764172077178955
2018-08-09,3.9002270698547363
2018-08-10,3.9002270698547363
2018-08-13,3.7097508907318115
2018-08-14,3.7097508907318115
2018-08-15,3.854875087738037
2018-08-16,3.744218111038208
2018-08-17,3.744218111038208
2018-08-20,3.555556058883667
2018-08-21,3.6281180381774902
2018-08-22,3.555556058883667
2018-08-23,3.558276891708374
2018-08-24,3.6281180381774902
2018-08-27,3.5546491146087646
2018-08-28,3.6281180381774902
2018-08-29,3.6281180381774902
2018-08-30,3.6616780757904053
2018-08-31,3.6616780757904053
2018-09-04,3.17460298538208
2018-09-05,3.17460298538208
2018-09-06,3.4013609886169434
2018-09-07,3.453968048095703
2018-09-10,3.453968048095703
2018-09-11,3.453968048095703
2018-09-12,3.453968048095703
2018-09-13,3.6643989086151123
2018-09-14,3.6643989086151123
2018-09-17,3.6643989086151123
2018-09-18,3.4766440391540527
2018-09-19,3.236280918121338
2018-09-20,3.445805072784424
2018-09-21,3.445805072784424
2018-09-24,3.445805072784424
2018-09-25,3.445805072784424
2018-09-26,3.445805072784424
2018-09-27,3.445805072784424
2018-09-28,3.445805072784424
2018-10-01,3.445805072784424
2018-10-02,3.445805072784424
2018-10-03,3.445805072784424
2018-10-04,3.445805072784424
2018-10-05,3.455781936645508
2018-10-08,3.455781936645508
2018-10-09,3.2018139362335205
2018-10-10,3.2018139362335205
2018-10-11,3.2018139362335205
2018-10-12,3.2018139362335205
2018-10-15,3.1083900928497314
2018-10-16,3.102041006088257
2018-10-17,3.102041006088257
2018-10-18,3.17460298538208
2018-10-19,3.17460298538208
2018-10-22,3.2743759155273438
2018-10-23,3.2743759155273438
2018-10-24,3.2743759155273438
2018-10-25,3.2117910385131836
2018-10-26,3.2117910385131836
2018-10-29,3.0848069190979004
2018-10-30,3.0657598972320557
2018-10-31,3.026757001876831
2018-11-01,3.0920629501342773
2018-11-02,3.0920629501342773
2018-11-05,3.0920629501342773
2018-11-06,3.0920629501342773
2018-11-07,2.902493953704834
2018-11-08,3.17460298538208
2018-11-09,3.17460298538208
2018-11-12,3.17460298538208
2018-11-13,3.17460298538208
2018-11-14,3.17460298538208
2018-11-15,2.9795920848846436
2018-11-16,2.9795920848846436
2018-11-19,2.956916093826294
2018-11-20,2.9342401027679443
2018-11-21,2.9587299823760986
2018-11-23,2.9587299823760986
2018-11-26,2.9587299823760986
2018-11-27,2.8526079654693604
2018-11-28,2.9342401027679443
2018-11-29,2.72108793258667
2018-11-30,2.630384922027588
2018-12-03,2.630384922027588
2018-12-04,2.4072558879852295
2018-12-06,2.5287981033325195
2018-12-07,2.2675740718841553
2018-12-10,1.6598639488220215
2018-12-11,1.6780049800872803
2018-12-12,1.723356008529663
2018-12-13,1.2789119482040405
2018-12-14,1.6689339876174927
2018-12-17,1.360543966293335
2018-12-18,1.360543966293335
2018-12-19,1.360543966293335
2018-12-20,1.6108839511871338
2018-12-21,1.360543966293335
2018-12-24,1.360543966293335
2018-12-26,1.4013609886169434
2018-12-27,1.3696149587631226
2018-12-28,1.360543966293335
2018-12-31,1.13469398021698
2019-01-02,1.2879819869995117
2019-01-03,1.1700680255889893
2019-01-04,1.1700680255889893
2019-01-07,1.179137945175171
2019-01-08,1.179137945175171
2019-01-09,1.185487985610962
2019-01-10,1.185487985610962
2019-01-11,1.269840955734253
2019-01-14,1.360543966293335
2019-01-15,1.360543966293335
2019-01-16,1.360543966293335
2019-01-17,1.360543966293335
2019-01-18,1.360543966293335
2019-01-22,1.4176870584487915
2019-01-23,1.4965989589691162
2019-01-24,1.4965989589691162
2019-01-25,1.632652997970581
2019-01-28,1.4965989589691162
2019-01-29,1.632652997970581
2019-01-30,1.7414970397949219
2019-01-31,1.859410047531128
2019-02-01,2.226757049560547
2019-02-04,2.222222089767456
2019-02-05,2.77551007270813
2019-02-06,2.503401041030884
2019-02-07,2.6575961112976074
2019-02-08,2.2040820121765137
2019-02-11,2.167799949645996
2019-02-12,2.167799949645996
2019-02-13,1.7959179878234863
2019-02-14,1.7959179878234863
2019-02-15,1.7959179878234863
2019-02-19,1.8140590190887451
2019-02-20,1.8866209983825684
2019-02-21,1.768707036972046
2019-02-22,1.768707036972046
2019-02-25,1.6780049800872803
2019-02-26,1.5238100290298462
2019-02-27,1.5056689977645874
2019-02-28,1.7414970397949219
2019-03-01,1.7414970397949219
2019-03-04,1.895691990852356
2019-03-05,1.895691990852356
2019-03-06,1.7959179878234863
2019-03-07,1.7959179878234863
2019-03-08,1.832200050354004
2019-03-11,1.832200050354004
2019-03-12,1.832200050354004
2019-03-13,1.4965989589691162
2019-03-14,1.4965989589691162
2019-03-15,1.4240360260009766
2019-03-18,1.4058959484100342
2019-03-19,1.4058959484100342
2019-03-20,1.4058959484100342
2019-03-21,1.4058959484100342
2019-03-22,1.4058959484100342
2019-03-25,1.4058959484100342
2019-03-26,1.4149659872055054
2019-03-27,1.5573699474334717
2019-03-28,1.5573699474334717
2019-03-29,1.5573699474334717
2019-04-01,1.5573699474334717
2019-04-02,1.5573699474334717
2019-04-03,1.5573699474334717
2019-04-04,1.5573699474334717
2019-04-05,1.3151930570602417
2019-04-08,1.9591840505599976
2019-04-09,1.8140590190887451
2019-04-10,1.9047620296478271
2019-04-11,1.8140590190887451
2019-04-12,1.949205994606018
2019-04-15,1.5129250288009644
2019-04-16,1.5129250288009644
2019-04-17,1.7868479490280151
2019-04-18,1.6054420471191406
2019-04-22,1.6145119667053223
2019-04-23,1.6145119667053223
2019-04-24,1.6145119667053223
2019-04-25,1.6145119667053223
2019-04-26,1.5238100290298462
2019-04-29,1.097506046295166
2019-04-30,1.097506046295166
2019-05-01,1.097506046295166
2019-05-02,1.0158729553222656
2019-05-03,1.0158729553222656
2019-05-06,1.0158729553222656
2019-05-07,1.0158729553222656
2019-05-08,1.2244900465011597
2019-05-09,1.2244900465011597
2019-05-10,1.297052025794983
2019-05-13,1.0884350538253784
2019-05-14,1.0884350538253784
2019-05-15,1.0884350538253784
2019-05-16,1.0884350538253784
2019-05-17,1.2299319505691528
2019-05-20,1.097506046295166
2019-05-21,1.1337870359420776
2019-05-22,1.160997986793518
2019-05-23,1.160997986793518
2019-05-24,1.160997986793518
2019-05-28,1.2063490152359009
2019-05-29,1.2063490152359009
2019-05-30,1.1700680255889893
2019-05-31,1.1700680255889893
2019-06-03,1.1356010437011719
2019-06-04,1.1356010437011719
2019-06-05,1.1356010437011719
2019-06-06,1.1401360034942627
2019-06-07,1.1401360034942627
2019-06-10,1.2517009973526
2019-06-11,1.2517009973526
2019-06-12,1.245350956916809
2019-06-13,1.269840955734253
2019-06-14,1.269840955734253
2019-06-17,1.2154200077056885
2019-06-18,1.2154200077056885
2019-06-19,1.2634919881820679
2019-06-20,1.2634919881820679
2019-06-21,1.360543966293335
2019-06-24,1.360543966293335
2019-06-25,1.179137945175171
2019-06-26,1.179137945175171
2019-06-27,0.9886620044708252
2019-06-28,1.0430840253829956
2019-07-01,0.9795920252799988
2019-07-02,1.0612239837646484
2019-07-03,0.9433109760284424
2019-07-05,0.9070289731025696
2019-07-08,1.0430840253829956
2019-07-09,0.904308021068573
2019-07-10,0.7800449728965759
2019-07-11,0.7800449728965759
2019-07-12,0.7800449728965759
2019-07-15,0.8979589939117432
2019-07-16,0.8362810015678406
2019-07-17,0.8362810015678406
2019-07-18,0.9070289731025696
2019-07-19,0.9070289731025696
2019-07-22,0.9977319836616516
2019-07-23,0.9424039721488953
2019-07-24,0.9424039721488953
2019-07-25,0.9424039721488953
2019-07-26,0.908843994140625
2019-07-29,0.908843994140625
2019-07-30,0.9523810148239136
2019-07-31,0.9523810148239136
2019-08-01,0.9523810148239136
2019-08-02,0.7619050145149231
2019-08-05,0.6349210143089294
2019-08-06,0.580498993396759
2019-08-07,0.580498993396759
2019-08-08,0.792743980884552
2019-08-09,0.9070289731025696
2019-08-12,0.9070289731025696
2019-08-13,0.7800449728965759
2019-08-14,0.7256240248680115
2019-08-15,0.7256240248680115
2019-08-16,0.7256240248680115
2019-08-19,0.8163269758224487
2019-08-20,1.0884350538253784
2019-08-21,0.8163269758224487
2019-08-22,0.7165529727935791
2019-08-23,0.6893420219421387
2019-08-26,0.6712020039558411
2019-08-27,0.6712020039558411
2019-08-28,0.7219949960708618
2019-08-29,0.7219949960708618
2019-08-30,0.7219949960708618
2019-09-03,0.6548749804496765
2019-09-04,0.6911560297012329
2019-09-05,0.7165529727935791
2019-09-06,0.7138320207595825
2019-09-09,0.7138320207595825
2019-09-10,0.7709749937057495
2019-09-11,0.7709749937057495
2019-09-12,0.7709749937057495
2019-09-13,0.7709749937057495
2019-09-16,0.7709749937057495
2019-09-17,0.7709749937057495
2019-09-18,0.7346940040588379
2019-09-19,0.7346940040588379
2019-09-20,1.0430840253829956
2019-09-23,1.0430840253829956
2019-09-24,0.8798189759254456
2019-09-25,0.8108839988708496
2019-09-26,0.8888890147209167
2019-09-27,0.88857102394104
2019-09-30,0.88857102394104
2019-10-01,0.88857102394104
2019-10-02,0.9047620296478271
2019-10-03,0.9047620296478271
2019-10-04,0.9047620296478271
2019-10-07,0.7647619843482971
2019-10-08,0.8380950093269348
2019-10-09,0.7714290022850037
2019-10-10,0.6171429753303528
2019-10-11,0.6819049715995789
2019-10-14,0.7114289999008179
2019-10-15,0.7114289999008179
2019-10-16,0.6942859888076782
2019-10-17,0.6571429967880249
2019-10-18,0.5761899948120117
2019-10-21,0.619047999382019
2019-10-22,0.5714290142059326
2019-10-23,0.745714008808136
2019-10-24,0.745714008808136
2019-10-25,0.6761900186538696
2019-10-28,0.6952379941940308
2019-10-29,0.6952379941940308
2019-10-30,0.6666669845581055
2019-10-31,0.6666669845581055
2019-11-01,0.6666669845581055
2019-11-04,0.6666669845581055
2019-11-05,0.857142984867096
2019-11-06,0.9523810148239136
2019-11-07,0.9523810148239136
2019-11-08,0.7628570199012756
2019-11-11,0.7628570199012756
2019-11-12,0.7628570199012756
2019-11-13,0.7628570199012756
2019-11-14,0.7628570199012756
2019-11-15,0.7628570199012756
2019-11-18,0.7628570199012756
2019-11-19,0.7580950260162354
2019-11-20,0.7580950260162354
2019-11-21,0.7428569793701172
2019-11-22,0.7333329916000366
2019-11-25,0.6857140064239502
2019-11-26,0.6666669845581055
2019-11-27,0.6666669845581055
2019-11-29,0.6666669845581055
2019-12-02,0.6095240116119385
2019-12-03,0.6095240116119385
2019-12-04,0.5238100290298462
2019-12-05,0.5238100290298462
2019-12-06,0.48571398854255676
2019-12-09,0.4761900007724762
2019-12-10,0.4761900007724762
2019-12-11,0.48571398854255676
2019-12-12,0.4923810064792633
2019-12-13,0.46761900186538696
2019-12-16,0.4000000059604645
2019-12-17,0.28666698932647705
2019-12-18,0.2952379882335663
2019-12-19,0.2952379882335663
2019-12-20,0.4952380061149597
2019-12-23,0.7333329916000366
2019-12-24,0.9142860174179077
2019-12-26,0.9476190209388733
2019-12-27,0.7142860293388367
2019-12-30,0.8114290237426758
2019-12-31,0.6571429967880249
2020-01-02,0.7333329916000366
2020-01-03,0.6761900186538696
2020-01-06,0.713333010673523
2020-01-07,0.6952379941940308
2020-01-08,0.619047999382019
2020-01-09,0.6219050288200378
2020-01-10,0.5904759764671326
2020-01-13,0.5904759764671326
2020-01-14,0.5952379703521729
2020-01-15,0.9619050025939941
2020-01-16,0.9714289903640747
2020-01-17,0.9057139754295349
2020-01-21,0.9047620296478271
2020-01-22,0.9523810148239136
2020-01-23,0.9142860174179077
2020-01-24,0.8285710215568542
2020-01-27,0.938094973564148
2020-01-28,0.938094973564148
2020-01-29,0.8619049787521362
2020-01-30,1.0466669797897339
2020-01-31,1.0666669607162476
2020-02-03,1.0666669607162476
2020-02-04,0.9047620296478271
2020-02-05,1.0666669607162476
2020-02-06,0.9047620296478271
2020-02-07,1.450476050376892
2020-02-10,1.4285709857940674
2020-02-11,1.4095239639282227
2020-02-12,1.3504760265350342
2020-02-13,1.3504760265350342
2020-02-14,1.438094973564148
2020-02-18,1.5933330059051514
2020-02-19,2.0
2020-02-20,2.0
2020-02-21,2.142857074737549
2020-02-24,2.0428569316864014
2020-02-25,2.0428569316864014
2020-02-26,2.0428569316864014
2020-02-27,1.8190480470657349
2020-02-28,1.8142859935760498
2020-03-02,1.714285969734192
2020-03-03,1.714285969734192
2020-03-04,1.714285969734192
2020-03-05,1.714285969734192
2020-03-06,1.714285969734192
2020-03-09,1.4761899709701538
2020-03-10,1.4761899709701538
2020-03-11,1.4761899709701538
2020-03-12,1.380952000617981
2020-03-13,1.380952000617981
2020-03-16,1.3904759883880615
2020-03-17,1.3904759883880615
2020-03-18,1.380952000617981
2020-03-19,1.380952000617981
2020-03-20,1.380952000617981
2020-03-23,1.1428569555282593
2020-03-24,1.16190505027771
2020-03-25,1.16190505027771
2020-03-26,1.16190505027771
2020-03-27,1.619047999382019
2020-03-30,1.0190479755401611
2020-03-31,1.0190479755401611
2020-04-01,1.0190479755401611
2020-04-02,1.0190479755401611
2020-04-03,1.0190479755401611
2020-04-06,1.0190479755401611
2020-04-07,1.0190479755401611
2020-04-08,1.0190479755401611
2020-04-09,1.0190479755401611
2020-04-13,1.0190479755401611
2020-04-14,1.0190479755401611
2020-04-15,1.0190479755401611
2020-04-16,0.8638100028038025
2020-04-17,0.8476189970970154
2020-04-20,0.857142984867096
2020-04-21,0.857142984867096
2020-04-22,0.6761900186538696
2020-04-23,0.7619050145149231
2020-04-24,0.7619050145149231
2020-04-27,0.7619050145149231
2020-04-28,0.7619050145149231
2020-04-29,0.7714290022850037
2020-04-30,0.7714290022850037
2020-05-01,0.7714290022850037
2020-05-04,0.7619050145149231
2020-05-05,0.7619050145149231
2020-05-06,0.7714290022850037
2020-05-07,0.9009519815444946
2020-05-08,0.9009519815444946
2020-05-11,0.9009519815444946
2020-05-12,0.9009519815444946
2020-05-13,0.857142984867096
2020-05-14,1.0190479755401611
2020-05-15,1.0190479755401611
2020-05-18,0.9523810148239136
2020-05-19,1.1399999856948853
2020-05-20,0.9904760122299194
2020-05-21,1.119047999382019
2020-05-22,1.119047999382019
2020-05-26,1.0980950593948364
2020-05-27,1.0980950593948364
2020-05-28,1.0980950593948364
2020-05-29,1.1695239543914795
2020-06-01,1.8571430444717407
2020-06-02,1.8571430444717407
2020-06-03,1.7999999523162842
2020-06-04,2.019047975540161
2020-06-05,2.019047975540161
2020-06-08,2.171428918838501
2020-06-09,2.171428918838501
2020-06-10,2.1123809814453125
2020-06-11,1.7238099575042725
2020-06-12,1.7238099575042725
2020-06-15,2.1904759407043457
2020-06-16,2.16190505027771
2020-06-17,2.1809520721435547
2020-06-18,2.1809520721435547
2020-06-19,1.7999999523162842
2020-06-22,1.9047620296478271
2020-06-23,1.946666955947876
2020-06-24,1.7999999523162842
2020-06-25,1.995237946510315
2020-06-26,1.995237946510315
2020-06-29,1.9809520244598389
2020-06-30,2.0
2020-07-01,1.9047620296478271
2020-07-02,1.8190480470657349
2020-07-06,1.6380950212478638
2020-07-07,1.6380950212478638
2020-07-08,1.6285710334777832
2020-07-09,1.8190480470657349
2020-07-10,1.8190480470657349
2020-07-13,1.7476190328598022
2020-07-14,1.714285969734192
2020-07-15,1.7714289426803589
2020-07-16,1.7619049549102783
2020-07-17,1.6019049882888794
2020-07-20,1.7076189517974854
2020-07-21,1.619047999382019
2020-07-22,1.619047999382019
2020-07-23,1.619047999382019
2020-07-24,1.619047999382019
2020-07-27,1.714285969734192
2020-07-28,1.714285969734192
2020-07-29,1.714285969734192
2020-07-30,1.714285969734192
2020-07-31,1.8076189756393433
2020-08-03,1.8076189756393433
2020-08-04,1.8285709619522095
2020-08-05,1.8647619485855103
2020-08-06,1.8647619485855103
2020-08-07,1.8647619485855103
2020-08-10,1.9047620296478271
2020-08-11,1.8076189756393433
2020-08-12,1.7638100385665894
2020-08-13,1.7619049549102783
2020-08-14,1.72952401638031
2020-08-17,2.066667079925537
2020-08-18,2.6390480995178223
2020-08-19,2.5847620964050293
2020-08-20,3.1190481185913086
2020-08-21,3.0361900329589844
2020-08-24,2.8666670322418213
2020-08-25,2.980952024459839
2020-08-26,2.904762029647827
2020-08-27,2.6666669845581055
2020-08-28,2.7142860889434814
2020-08-31,2.4095239639282227
2020-09-01,2.2761900424957275
2020-09-02,2.219048023223877
2020-09-03,1.9047620296478271
2020-09-04,1.7238099575042725
2020-09-08,1.9857139587402344
2020-09-09,1.7714289426803589
2020-09-10,1.780951976776123
2020-09-11,1.7619049549102783
2020-09-14,1.8095240592956543
2020-09-15,1.8095240592956543
2020-09-16,1.8714289665222168
2020-09-17,1.8095240592956543
2020-09-18,1.7714289426803589
2020-09-21,1.7619049549102783
