,CIL
2016-04-26,34.16999816894531
2016-04-27,34.117000579833984
2016-04-28,34.130001068115234
2016-04-29,33.619998931884766
2016-05-02,34.119998931884766
2016-05-03,33.630001068115234
2016-05-04,33.233001708984375
2016-05-05,33.233001708984375
2016-05-06,33.233001708984375
2016-05-09,33.233001708984375
2016-05-10,33.56999969482422
2016-05-11,34.40999984741211
2016-05-12,33.439998626708984
2016-05-13,33.16899871826172
2016-05-16,33.310001373291016
2016-05-17,33.18899917602539
2016-05-18,33.18899917602539
2016-05-19,32.92900085449219
2016-05-20,33.25899887084961
2016-05-23,33.25899887084961
2016-05-24,33.61000061035156
2016-05-25,33.81999969482422
2016-05-26,33.77199935913086
2016-05-27,33.77199935913086
2016-05-31,33.7599983215332
2016-06-01,33.65399932861328
2016-06-02,33.7599983215332
2016-06-03,33.7599983215332
2016-06-06,33.7599983215332
2016-06-07,34.349998474121094
2016-06-08,34.349998474121094
2016-06-09,34.349998474121094
2016-06-10,33.4900016784668
2016-06-13,33.4900016784668
2016-06-14,32.00899887084961
2016-06-15,32.00899887084961
2016-06-16,32.00899887084961
2016-06-17,32.00899887084961
2016-06-20,33.268001556396484
2016-06-21,33.4900016784668
2016-06-22,33.349998474121094
2016-06-23,33.349998474121094
2016-06-24,33.349998474121094
2016-06-27,30.420000076293945
2016-06-28,31.40999984741211
2016-06-29,32.0
2016-06-30,32.0
2016-07-01,32.0
2016-07-05,31.729999542236328
2016-07-06,31.729999542236328
2016-07-07,31.613000869750977
2016-07-08,31.613000869750977
2016-07-11,31.613000869750977
2016-07-12,31.613000869750977
2016-07-13,31.613000869750977
2016-07-14,31.613000869750977
2016-07-15,32.900001525878906
2016-07-18,33.099998474121094
2016-07-19,32.86000061035156
2016-07-20,32.86000061035156
2016-07-21,33.119998931884766
2016-07-22,33.119998931884766
2016-07-25,32.93000030517578
2016-07-26,33.18000030517578
2016-07-27,33.194000244140625
2016-07-28,33.34000015258789
2016-07-29,33.555999755859375
2016-08-01,33.45000076293945
2016-08-02,33.45000076293945
2016-08-03,33.45000076293945
2016-08-04,33.45000076293945
2016-08-05,33.45000076293945
2016-08-08,33.50600051879883
2016-08-09,33.50600051879883
2016-08-10,33.50600051879883
2016-08-11,33.50600051879883
2016-08-12,34.229000091552734
2016-08-15,34.119998931884766
2016-08-16,34.18000030517578
2016-08-17,33.849998474121094
2016-08-18,34.17499923706055
2016-08-19,34.08000183105469
2016-08-22,33.970001220703125
2016-08-23,34.222999572753906
2016-08-24,34.099998474121094
2016-08-25,34.01100158691406
2016-08-26,33.763999938964844
2016-08-29,33.83000183105469
2016-08-30,33.750999450683594
2016-08-31,33.70100021362305
2016-09-01,33.70100021362305
2016-09-02,33.70100021362305
2016-09-06,34.650001525878906
2016-09-07,34.37699890136719
2016-09-08,34.45000076293945
2016-09-09,34.45000076293945
2016-09-12,33.58000183105469
2016-09-13,33.45199966430664
2016-09-14,33.45199966430664
2016-09-15,33.534000396728516
2016-09-16,33.38999938964844
2016-09-19,33.58000183105469
2016-09-20,33.49300003051758
2016-09-21,33.79999923706055
2016-09-22,34.310001373291016
2016-09-23,35.150001525878906
2016-09-26,35.150001525878906
2016-09-27,35.150001525878906
2016-09-28,34.15999984741211
2016-09-29,33.720001220703125
2016-09-30,34.02000045776367
2016-10-03,33.810001373291016
2016-10-04,33.810001373291016
2016-10-05,33.810001373291016
2016-10-06,33.62300109863281
2016-10-07,33.62300109863281
2016-10-10,33.62300109863281
2016-10-11,33.62300109863281
2016-10-12,33.62300109863281
2016-10-13,32.97999954223633
2016-10-14,33.02000045776367
2016-10-17,32.869998931884766
2016-10-18,33.209999084472656
2016-10-19,33.349998474121094
2016-10-20,33.25
2016-10-21,33.25
2016-10-24,33.150001525878906
2016-10-25,33.150001525878906
2016-10-26,33.150001525878906
2016-10-27,33.150001525878906
2016-10-28,32.91400146484375
2016-10-31,32.91400146484375
2016-11-01,32.91400146484375
2016-11-02,32.680999755859375
2016-11-03,32.599998474121094
2016-11-04,32.41999816894531
2016-11-07,32.65700149536133
2016-11-08,32.65700149536133
2016-11-09,32.720001220703125
2016-11-10,32.49700164794922
2016-11-11,32.099998474121094
2016-11-14,32.099998474121094
2016-11-15,31.950000762939453
2016-11-16,31.850000381469727
2016-11-17,31.979999542236328
2016-11-18,31.84000015258789
2016-11-21,31.988000869750977
2016-11-22,32.040000915527344
2016-11-23,32.040000915527344
2016-11-25,32.040000915527344
2016-11-28,32.029998779296875
2016-11-29,32.029998779296875
2016-11-30,32.119998931884766
2016-12-01,31.920000076293945
2016-12-02,31.990999221801758
2016-12-05,32.22999954223633
2016-12-06,32.380001068115234
2016-12-07,32.380001068115234
2016-12-08,32.380001068115234
2016-12-09,32.83700180053711
2016-12-12,32.680999755859375
2016-12-13,33.03099822998047
2016-12-14,33.03099822998047
2016-12-15,32.380001068115234
2016-12-16,32.380001068115234
2016-12-19,32.38399887084961
2016-12-20,32.4900016784668
2016-12-21,32.4900016784668
2016-12-22,32.439998626708984
2016-12-23,32.45899963378906
2016-12-27,32.459999084472656
2016-12-28,32.3129997253418
2016-12-29,32.3129997253418
2016-12-30,32.59000015258789
2017-01-03,32.59000015258789
2017-01-04,32.9900016784668
2017-01-05,32.9900016784668
2017-01-06,33.279998779296875
2017-01-09,33.279998779296875
2017-01-10,33.2130012512207
2017-01-11,33.2130012512207
2017-01-12,33.4010009765625
2017-01-13,33.59000015258789
2017-01-17,33.47999954223633
2017-01-18,33.47999954223633
2017-01-19,33.24800109863281
2017-01-20,33.380001068115234
2017-01-23,33.45000076293945
2017-01-24,33.45000076293945
2017-01-25,33.45000076293945
2017-01-26,33.91899871826172
2017-01-27,33.91899871826172
2017-01-30,33.564998626708984
2017-01-31,33.564998626708984
2017-02-01,33.564998626708984
2017-02-02,33.91999816894531
2017-02-03,33.91999816894531
2017-02-06,33.75
2017-02-07,33.810001373291016
2017-02-08,33.810001373291016
2017-02-09,34.029998779296875
2017-02-10,34.029998779296875
2017-02-13,34.2400016784668
2017-02-14,34.209999084472656
2017-02-15,34.27000045776367
2017-02-16,34.27000045776367
2017-02-17,34.33000183105469
2017-02-21,34.400001525878906
2017-02-22,34.29399871826172
2017-02-23,34.4379997253418
2017-02-24,34.249000549316406
2017-02-27,34.22200012207031
2017-02-28,34.22999954223633
2017-03-01,34.32099914550781
2017-03-02,34.34000015258789
2017-03-03,34.34000015258789
2017-03-06,34.31100082397461
2017-03-07,34.130001068115234
2017-03-08,34.130001068115234
2017-03-09,34.130001068115234
2017-03-10,34.4900016784668
2017-03-13,34.4900016784668
2017-03-14,34.4900016784668
2017-03-15,34.4900016784668
2017-03-16,34.4900016784668
2017-03-17,34.4900016784668
2017-03-20,34.4900016784668
2017-03-21,35.06999969482422
2017-03-22,35.06999969482422
2017-03-23,35.06999969482422
2017-03-24,35.17499923706055
2017-03-27,35.290000915527344
2017-03-28,35.290000915527344
2017-03-29,35.290000915527344
2017-03-30,35.290000915527344
2017-03-31,35.349998474121094
2017-04-03,35.233001708984375
2017-04-04,35.233001708984375
2017-04-05,35.27299880981445
2017-04-06,35.209999084472656
2017-04-07,35.209999084472656
2017-04-10,35.178001403808594
2017-04-11,35.178001403808594
2017-04-12,35.178001403808594
2017-04-13,35.2599983215332
2017-04-17,35.45000076293945
2017-04-18,35.45000076293945
2017-04-19,34.939998626708984
2017-04-20,35.176998138427734
2017-04-21,35.189998626708984
2017-04-24,35.189998626708984
2017-04-25,35.189998626708984
2017-04-26,36.20000076293945
2017-04-27,36.11600112915039
2017-04-28,36.11600112915039
2017-05-01,36.11600112915039
2017-05-02,36.11600112915039
2017-05-03,36.11600112915039
2017-05-04,36.59600067138672
2017-05-05,36.59600067138672
2017-05-08,36.59600067138672
2017-05-09,36.619998931884766
2017-05-10,36.619998931884766
2017-05-11,36.525001525878906
2017-05-12,36.72700119018555
2017-05-15,37.06800079345703
2017-05-16,37.064998626708984
2017-05-17,36.77399826049805
2017-05-18,36.810001373291016
2017-05-19,37.150001525878906
2017-05-22,37.16999816894531
2017-05-23,37.16999816894531
2017-05-24,37.16999816894531
2017-05-25,37.32099914550781
2017-05-26,37.20899963378906
2017-05-30,37.207000732421875
2017-05-31,37.207000732421875
2017-06-01,37.52000045776367
2017-06-02,38.16999816894531
2017-06-05,38.16999816894531
2017-06-06,37.7599983215332
2017-06-07,37.79999923706055
2017-06-08,37.62099838256836
2017-06-09,37.62099838256836
2017-06-12,37.290000915527344
2017-06-13,37.49800109863281
2017-06-14,37.487998962402344
2017-06-15,36.987998962402344
2017-06-16,37.43899917602539
2017-06-19,37.619998931884766
2017-06-20,37.32500076293945
2017-06-21,37.18000030517578
2017-06-22,37.18000030517578
2017-06-23,37.43899917602539
2017-06-26,37.45899963378906
2017-06-27,37.400001525878906
2017-06-28,37.68000030517578
2017-06-29,37.35300064086914
2017-06-30,37.35300064086914
2017-07-03,37.314998626708984
2017-07-05,37.28200149536133
2017-07-06,37.28200149536133
2017-07-07,37.13800048828125
2017-07-10,37.13800048828125
2017-07-11,37.10200119018555
2017-07-12,37.709999084472656
2017-07-13,37.709999084472656
2017-07-14,38.0989990234375
2017-07-17,38.0989990234375
2017-07-18,38.0989990234375
2017-07-19,38.0989990234375
2017-07-20,38.0989990234375
2017-07-21,38.0989990234375
2017-07-24,38.0989990234375
2017-07-25,38.20000076293945
2017-07-26,38.27000045776367
2017-07-27,38.310001373291016
2017-07-28,38.31999969482422
2017-07-31,38.41999816894531
2017-08-01,38.41999816894531
2017-08-02,38.71900177001953
2017-08-03,38.78099822998047
2017-08-04,38.77000045776367
2017-08-07,38.792999267578125
2017-08-08,38.61000061035156
2017-08-09,38.49599838256836
2017-08-10,38.15999984741211
2017-08-11,38.15999984741211
2017-08-14,38.33000183105469
2017-08-15,38.314998626708984
2017-08-16,38.540000915527344
2017-08-17,38.220001220703125
2017-08-18,38.220001220703125
2017-08-21,38.220001220703125
2017-08-22,38.540000915527344
2017-08-23,38.39799880981445
2017-08-24,38.452999114990234
2017-08-25,38.487998962402344
2017-08-28,38.487998962402344
2017-08-29,38.5099983215332
2017-08-30,38.459999084472656
2017-08-31,38.72999954223633
2017-09-01,38.70000076293945
2017-09-05,38.47999954223633
2017-09-06,38.724998474121094
2017-09-07,38.88999938964844
2017-09-08,39.02000045776367
2017-09-11,39.310001373291016
2017-09-12,39.290000915527344
2017-09-13,39.08000183105469
2017-09-14,39.09000015258789
2017-09-15,39.09000015258789
2017-09-18,39.279998779296875
2017-09-19,39.380001068115234
2017-09-20,39.349998474121094
2017-09-21,39.26900100708008
2017-09-22,39.266998291015625
2017-09-25,39.07500076293945
2017-09-26,38.875
2017-09-27,39.040000915527344
2017-09-28,39.150001525878906
2017-09-29,39.2400016784668
2017-10-02,39.099998474121094
2017-10-03,39.310001373291016
2017-10-04,39.40999984741211
2017-10-05,39.25
2017-10-06,39.275001525878906
2017-10-09,39.409000396728516
2017-10-10,39.6349983215332
2017-10-11,39.757999420166016
2017-10-12,39.87799835205078
2017-10-13,39.97100067138672
2017-10-16,39.97100067138672
2017-10-17,39.7400016784668
2017-10-18,39.854000091552734
2017-10-19,39.79899978637695
2017-10-20,39.827999114990234
2017-10-23,39.69599914550781
2017-10-24,39.849998474121094
2017-10-25,39.61600112915039
2017-10-26,39.86000061035156
2017-10-27,39.67599868774414
2017-10-30,39.67599868774414
2017-10-31,40.00699996948242
2017-11-01,40.03200149536133
2017-11-02,39.99399948120117
2017-11-03,40.06999969482422
2017-11-06,40.1150016784668
2017-11-07,39.9900016784668
2017-11-08,40.15999984741211
2017-11-09,39.86000061035156
2017-11-10,39.83000183105469
2017-11-13,39.619998931884766
2017-11-14,39.709999084472656
2017-11-15,39.4640007019043
2017-11-16,39.736000061035156
2017-11-17,39.736000061035156
2017-11-20,39.68299865722656
2017-11-21,39.91899871826172
2017-11-22,39.97999954223633
2017-11-24,39.97999954223633
2017-11-27,40.099998474121094
2017-11-28,40.21699905395508
2017-11-29,40.0890007019043
2017-11-30,40.220001220703125
2017-12-01,40.20000076293945
2017-12-04,40.099998474121094
2017-12-05,40.03499984741211
2017-12-06,39.88999938964844
2017-12-07,39.90999984741211
2017-12-08,39.95199966430664
2017-12-11,40.04999923706055
2017-12-12,40.060001373291016
2017-12-13,40.25
2017-12-14,40.06999969482422
2017-12-15,40.06999969482422
2017-12-18,40.5
2017-12-19,40.34000015258789
2017-12-20,40.29199981689453
2017-12-21,40.38399887084961
2017-12-22,40.32500076293945
2017-12-26,40.332000732421875
2017-12-27,40.45899963378906
2017-12-28,40.595001220703125
2017-12-29,40.650001525878906
2018-01-02,40.834999084472656
2018-01-03,41.10900115966797
2018-01-04,41.310001373291016
2018-01-05,41.744998931884766
2018-01-08,41.779998779296875
2018-01-09,41.7239990234375
2018-01-10,41.619998931884766
2018-01-11,41.86000061035156
2018-01-12,42.18000030517578
2018-01-16,42.15399932861328
2018-01-17,42.4900016784668
2018-01-18,42.349998474121094
2018-01-19,42.61199951171875
2018-01-22,42.676998138427734
2018-01-23,42.86000061035156
2018-01-24,43.12200164794922
2018-01-25,42.84000015258789
2018-01-26,43.305999755859375
2018-01-29,42.97999954223633
2018-01-30,42.638999938964844
2018-01-31,42.68199920654297
2018-02-01,42.7599983215332
2018-02-02,42.0
2018-02-05,40.21900177001953
2018-02-06,41.060001373291016
2018-02-07,40.709999084472656
2018-02-08,39.97999954223633
2018-02-09,39.66999816894531
2018-02-12,40.31999969482422
2018-02-13,40.349998474121094
2018-02-14,40.869998931884766
2018-02-15,41.08000183105469
2018-02-16,41.33000183105469
2018-02-20,41.060001373291016
2018-02-21,41.40299987792969
2018-02-22,41.060001373291016
2018-02-23,41.36000061035156
2018-02-26,41.7130012512207
2018-02-27,41.27000045776367
2018-02-28,40.9900016784668
2018-03-01,40.540000915527344
2018-03-02,40.31999969482422
2018-03-05,40.45000076293945
2018-03-06,40.93000030517578
2018-03-07,40.88999938964844
2018-03-08,41.099998474121094
2018-03-09,41.08000183105469
2018-03-12,41.290000915527344
2018-03-13,41.290000915527344
2018-03-14,40.992000579833984
2018-03-15,40.88999938964844
2018-03-16,40.96699905395508
2018-03-19,40.619998931884766
2018-03-20,40.619998931884766
2018-03-21,40.619998931884766
2018-03-22,40.43000030517578
2018-03-23,39.91999816894531
2018-03-26,40.106998443603516
2018-03-27,39.93600082397461
2018-03-28,40.36000061035156
2018-03-29,40.54999923706055
2018-04-02,39.59000015258789
2018-04-03,40.321998596191406
2018-04-04,40.152000427246094
2018-04-05,40.152000427246094
2018-04-06,40.349998474121094
2018-04-09,40.823001861572266
2018-04-10,41.04600143432617
2018-04-11,40.89400100708008
2018-04-12,41.0099983215332
2018-04-13,41.005001068115234
2018-04-16,41.04399871826172
2018-04-17,41.20000076293945
2018-04-18,41.316001892089844
2018-04-19,41.189998626708984
2018-04-20,40.85300064086914
2018-04-23,40.83100128173828
2018-04-24,40.729000091552734
2018-04-25,40.7130012512207
2018-04-26,40.96500015258789
2018-04-27,40.97200012207031
2018-04-30,40.941001892089844
2018-05-01,40.542999267578125
2018-05-02,40.70500183105469
2018-05-03,40.762001037597656
2018-05-04,40.72999954223633
2018-05-07,41.02000045776367
2018-05-08,41.02000045776367
2018-05-09,41.04999923706055
2018-05-10,41.08000183105469
2018-05-11,41.34299850463867
2018-05-14,41.275001525878906
2018-05-15,41.106998443603516
2018-05-16,40.91999816894531
2018-05-17,41.09000015258789
2018-05-18,41.02000045776367
2018-05-21,41.29999923706055
2018-05-22,41.29999923706055
2018-05-23,40.832000732421875
2018-05-24,40.69499969482422
2018-05-25,40.58000183105469
2018-05-29,39.749000549316406
2018-05-30,40.233001708984375
2018-05-31,40.209999084472656
2018-06-01,40.37799835205078
2018-06-04,40.37799835205078
2018-06-05,40.5989990234375
2018-06-06,40.86000061035156
2018-06-07,40.922000885009766
2018-06-08,40.678001403808594
2018-06-11,40.88199996948242
2018-06-12,40.83399963378906
2018-06-13,40.52000045776367
2018-06-14,40.52000045776367
2018-06-15,40.08100128173828
2018-06-18,39.94900131225586
2018-06-19,39.61899948120117
2018-06-20,39.72600173950195
2018-06-21,39.512001037597656
2018-06-22,39.900001525878906
2018-06-25,39.27899932861328
2018-06-26,39.459999084472656
2018-06-27,39.0
2018-06-28,39.0
2018-06-29,39.27000045776367
2018-07-02,38.84199905395508
2018-07-03,39.071998596191406
2018-07-05,39.060001373291016
2018-07-06,39.060001373291016
2018-07-09,40.029998779296875
2018-07-10,40.06999969482422
2018-07-11,39.2400016784668
2018-07-12,39.749000549316406
2018-07-13,39.77199935913086
2018-07-16,39.77199935913086
2018-07-17,39.77199935913086
2018-07-18,39.832000732421875
2018-07-19,39.832000732421875
2018-07-20,39.900001525878906
2018-07-23,39.768001556396484
2018-07-24,39.992000579833984
2018-07-25,40.21200180053711
2018-07-26,40.22200012207031
2018-07-27,40.040000915527344
2018-07-30,40.26300048828125
2018-07-31,40.36000061035156
2018-08-01,40.150001525878906
2018-08-02,40.150001525878906
2018-08-03,39.970001220703125
2018-08-06,39.84199905395508
2018-08-07,39.84199905395508
2018-08-08,39.84199905395508
2018-08-09,39.97999954223633
2018-08-10,39.10200119018555
2018-08-13,39.10200119018555
2018-08-14,39.0359992980957
2018-08-15,38.43000030517578
2018-08-16,38.959999084472656
2018-08-17,39.071998596191406
2018-08-20,39.28200149536133
2018-08-21,39.28200149536133
2018-08-22,39.65999984741211
2018-08-23,39.65999984741211
2018-08-24,39.525001525878906
2018-08-27,39.86000061035156
2018-08-28,40.12900161743164
2018-08-29,40.290000915527344
2018-08-30,39.8120002746582
2018-08-31,39.57899856567383
2018-09-04,39.30799865722656
2018-09-05,39.029998779296875
2018-09-06,38.9900016784668
2018-09-07,38.650001525878906
2018-09-10,38.68000030517578
2018-09-11,38.68000030517578
2018-09-12,39.11000061035156
2018-09-13,39.2130012512207
2018-09-14,39.12900161743164
2018-09-17,39.400001525878906
2018-09-18,39.624000549316406
2018-09-19,39.689998626708984
2018-09-20,39.689998626708984
2018-09-21,40.31999969482422
2018-09-24,40.150001525878906
2018-09-25,40.150001525878906
2018-09-26,40.380001068115234
2018-09-27,40.209999084472656
2018-09-28,40.209999084472656
2018-10-01,40.209999084472656
2018-10-02,39.40999984741211
2018-10-03,39.59700012207031
2018-10-04,38.70000076293945
2018-10-05,38.70000076293945
2018-10-08,38.279998779296875
2018-10-09,38.040000915527344
2018-10-10,37.77000045776367
2018-10-11,37.189998626708984
2018-10-12,37.064998626708984
2018-10-15,37.064998626708984
2018-10-16,37.58000183105469
2018-10-17,37.61000061035156
2018-10-18,36.93000030517578
2018-10-19,37.08000183105469
2018-10-22,36.77000045776367
2018-10-23,36.41999816894531
2018-10-24,36.02799987792969
2018-10-25,36.02000045776367
2018-10-26,35.80099868774414
2018-10-29,35.3650016784668
2018-10-30,35.3650016784668
2018-10-31,36.189998626708984
2018-11-01,36.56100082397461
2018-11-02,36.529998779296875
2018-11-05,36.65800094604492
2018-11-06,36.65800094604492
2018-11-07,37.150001525878906
2018-11-08,37.150001525878906
2018-11-09,36.65999984741211
2018-11-12,36.29999923706055
2018-11-13,36.26499938964844
2018-11-14,36.29999923706055
2018-11-15,36.40999984741211
2018-11-16,36.40999984741211
2018-11-19,36.12099838256836
2018-11-20,36.12099838256836
2018-11-21,35.95000076293945
2018-11-23,35.849998474121094
2018-11-26,36.34400177001953
2018-11-27,36.040000915527344
2018-11-28,36.18000030517578
2018-11-29,36.40999984741211
2018-11-30,36.31999969482422
2018-12-03,36.869998931884766
2018-12-04,35.9900016784668
2018-12-06,35.56999969482422
2018-12-07,35.189998626708984
2018-12-10,35.189998626708984
2018-12-11,34.900001525878906
2018-12-12,35.540000915527344
2018-12-13,35.40999984741211
2018-12-14,35.40999984741211
2018-12-17,34.56999969482422
2018-12-18,34.7599983215332
2018-12-19,34.26499938964844
2018-12-20,34.15999984741211
2018-12-21,33.779998779296875
2018-12-24,33.54100036621094
2018-12-26,34.38999938964844
2018-12-27,33.650001525878906
2018-12-28,34.380001068115234
2018-12-31,34.36000061035156
2019-01-02,34.16999816894531
2019-01-03,33.9640007019043
2019-01-04,35.11000061035156
2019-01-07,35.2400016784668
2019-01-08,35.34000015258789
2019-01-09,35.7400016784668
2019-01-10,35.893001556396484
2019-01-11,35.729000091552734
2019-01-14,35.560001373291016
2019-01-15,35.68000030517578
2019-01-16,36.05699920654297
2019-01-17,36.13999938964844
2019-01-18,36.40399932861328
2019-01-22,36.04999923706055
2019-01-23,36.03900146484375
2019-01-24,36.03900146484375
2019-01-25,36.499000549316406
2019-01-28,36.47999954223633
2019-01-29,36.459999084472656
2019-01-30,36.689998626708984
2019-01-31,36.939998626708984
2019-02-01,36.847999572753906
2019-02-04,36.83000183105469
2019-02-05,37.244998931884766
2019-02-06,37.15999984741211
2019-02-07,36.685001373291016
2019-02-08,36.292999267578125
2019-02-11,36.33000183105469
2019-02-12,36.81800079345703
2019-02-13,36.88999938964844
2019-02-14,36.83000183105469
2019-02-15,37.33000183105469
2019-02-19,37.400001525878906
2019-02-20,37.68000030517578
2019-02-21,37.38999938964844
2019-02-22,37.63999938964844
2019-02-25,37.73699951171875
2019-02-26,37.7400016784668
2019-02-27,37.83000183105469
2019-02-28,37.58399963378906
2019-03-01,37.7140007019043
2019-03-04,37.45000076293945
2019-03-05,37.540000915527344
2019-03-06,37.4900016784668
2019-03-07,36.959999084472656
2019-03-08,36.78900146484375
2019-03-11,37.2400016784668
2019-03-12,37.310001373291016
2019-03-13,37.310001373291016
2019-03-14,37.540000915527344
2019-03-15,37.849998474121094
2019-03-18,38.051998138427734
2019-03-19,38.18000030517578
2019-03-20,38.189998626708984
2019-03-21,38.06999969482422
2019-03-22,37.40999984741211
2019-03-25,37.470001220703125
2019-03-26,37.470001220703125
2019-03-27,37.83000183105469
2019-03-28,37.83000183105469
2019-03-29,37.720001220703125
2019-04-01,38.189998626708984
2019-04-02,38.09000015258789
2019-04-03,38.09000015258789
2019-04-04,38.391998291015625
2019-04-05,38.472999572753906
2019-04-08,38.47200012207031
2019-04-09,38.369998931884766
2019-04-10,38.45800018310547
2019-04-11,38.32899856567383
2019-04-12,38.63999938964844
2019-04-15,38.63600158691406
2019-04-16,38.61000061035156
2019-04-17,38.48899841308594
2019-04-18,38.560001373291016
2019-04-22,38.47999954223633
2019-04-23,38.49700164794922
2019-04-24,38.49700164794922
2019-04-25,38.119998931884766
2019-04-26,38.119998931884766
2019-04-29,38.49100112915039
2019-04-30,38.52000045776367
2019-05-01,38.53799819946289
2019-05-02,38.209999084472656
2019-05-03,38.48099899291992
2019-05-06,38.09000015258789
2019-05-07,37.459999084472656
2019-05-08,37.54999923706055
2019-05-09,37.4739990234375
2019-05-10,37.650001525878906
2019-05-13,36.84000015258789
2019-05-14,37.38999938964844
2019-05-15,37.34000015258789
