,DHCNI
2014-03-11,20.790000915527344
2014-03-12,21.1299991607666
2014-03-13,21.360000610351562
2014-03-14,21.489999771118164
2014-03-17,21.510000228881836
2014-03-18,21.540000915527344
2014-03-19,21.049999237060547
2014-03-20,21.270000457763672
2014-03-21,21.40999984741211
2014-03-24,21.549999237060547
2014-03-25,21.600000381469727
2014-03-26,21.760000228881836
2014-03-27,21.75
2014-03-28,21.770000457763672
2014-03-31,21.850000381469727
2014-04-01,22.1299991607666
2014-04-02,22.040000915527344
2014-04-03,21.760000228881836
2014-04-04,21.670000076293945
2014-04-07,21.790000915527344
2014-04-08,21.719999313354492
2014-04-09,21.719999313354492
2014-04-10,21.639999389648438
2014-04-11,21.270000457763672
2014-04-14,21.510000228881836
2014-04-15,21.670000076293945
2014-04-16,21.559999465942383
2014-04-17,21.440000534057617
2014-04-21,21.799999237060547
2014-04-22,22.079999923706055
2014-04-23,22.09000015258789
2014-04-24,21.889999389648438
2014-04-25,22.09000015258789
2014-04-28,22.31999969482422
2014-04-29,22.280000686645508
2014-04-30,22.65999984741211
2014-05-01,22.639999389648438
2014-05-02,22.700000762939453
2014-05-05,22.84000015258789
2014-05-06,22.799999237060547
2014-05-07,22.790000915527344
2014-05-08,22.65999984741211
2014-05-09,22.5
2014-05-12,22.469999313354492
2014-05-13,22.40999984741211
2014-05-14,22.389999389648438
2014-05-15,22.18000030517578
2014-05-16,22.420000076293945
2014-05-19,22.329999923706055
2014-05-20,22.270000457763672
2014-05-21,22.350000381469727
2014-05-22,22.309999465942383
2014-05-23,22.309999465942383
2014-05-27,22.450000762939453
2014-05-28,22.5
2014-05-29,22.8700008392334
2014-05-30,23.360000610351562
2014-06-02,23.06999969482422
2014-06-03,22.579999923706055
2014-06-04,22.690000534057617
2014-06-05,22.700000762939453
2014-06-06,22.729999542236328
2014-06-09,22.81999969482422
2014-06-10,22.780000686645508
2014-06-11,22.760000228881836
2014-06-12,23.049999237060547
2014-06-13,23.040000915527344
2014-06-16,23.1200008392334
2014-06-17,23.18000030517578
2014-06-18,23.200000762939453
2014-06-19,23.06999969482422
2014-06-20,23.059999465942383
2014-06-23,23.190000534057617
2014-06-24,23.170000076293945
2014-06-25,23.100000381469727
2014-06-26,23.100000381469727
2014-06-27,23.1200008392334
2014-06-30,23.0
2014-07-01,23.030000686645508
2014-07-02,23.209999084472656
2014-07-03,23.229999542236328
2014-07-07,23.270000457763672
2014-07-08,23.34000015258789
2014-07-09,23.40999984741211
2014-07-10,23.75
2014-07-11,23.399999618530273
2014-07-14,23.459999084472656
2014-07-15,23.299999237060547
2014-07-16,23.43000030517578
2014-07-17,23.200000762939453
2014-07-18,23.690000534057617
2014-07-21,23.479999542236328
2014-07-22,23.3700008392334
2014-07-23,23.350000381469727
2014-07-24,23.399999618530273
2014-07-25,23.360000610351562
2014-07-28,23.329999923706055
2014-07-29,23.559999465942383
2014-07-30,23.239999771118164
2014-07-31,23.079999923706055
2014-08-01,22.709999084472656
2014-08-04,22.530000686645508
2014-08-05,22.489999771118164
2014-08-06,22.520000457763672
2014-08-07,22.780000686645508
2014-08-08,22.860000610351562
2014-08-11,22.850000381469727
2014-08-12,23.020000457763672
2014-08-13,23.06999969482422
2014-08-14,23.15999984741211
2014-08-15,23.15999984741211
2014-08-18,23.190000534057617
2014-08-19,23.06999969482422
2014-08-20,23.100000381469727
2014-08-21,23.299999237060547
2014-08-22,23.079999923706055
2014-08-25,23.190000534057617
2014-08-26,23.610000610351562
2014-08-27,23.6299991607666
2014-08-28,23.81999969482422
2014-08-29,23.809999465942383
2014-09-02,23.770000457763672
2014-09-03,23.780000686645508
2014-09-04,23.700000762939453
2014-09-05,23.75
2014-09-08,23.770000457763672
2014-09-09,23.479999542236328
2014-09-10,23.68000030517578
2014-09-11,23.790000915527344
2014-09-12,23.639999389648438
2014-09-15,23.700000762939453
2014-09-16,23.719999313354492
2014-09-17,23.6200008392334
2014-09-18,23.549999237060547
2014-09-19,23.559999465942383
2014-09-22,23.520000457763672
2014-09-23,23.43000030517578
2014-09-24,23.309999465942383
2014-09-25,23.09000015258789
2014-09-26,23.549999237060547
2014-09-29,23.530000686645508
2014-09-30,23.5
2014-10-01,23.34000015258789
2014-10-02,23.239999771118164
2014-10-03,23.149999618530273
2014-10-06,23.149999618530273
2014-10-07,23.020000457763672
2014-10-08,23.100000381469727
2014-10-09,23.1299991607666
2014-10-10,22.649999618530273
2014-10-13,22.43000030517578
2014-10-14,22.75
2014-10-15,23.06999969482422
2014-10-16,23.0
2014-10-17,22.950000762939453
2014-10-20,22.8700008392334
2014-10-21,23.18000030517578
2014-10-22,23.329999923706055
2014-10-23,23.110000610351562
2014-10-24,23.06999969482422
2014-10-27,23.149999618530273
2014-10-28,23.1299991607666
2014-10-29,23.200000762939453
2014-10-30,23.18000030517578
2014-10-31,23.530000686645508
2014-11-03,23.520000457763672
2014-11-04,23.489999771118164
2014-11-05,23.559999465942383
2014-11-06,23.540000915527344
2014-11-07,23.530000686645508
2014-11-10,23.3700008392334
2014-11-11,23.559999465942383
2014-11-12,23.600000381469727
2014-11-13,23.6299991607666
2014-11-14,23.799999237060547
2014-11-17,23.8700008392334
2014-11-18,23.709999084472656
2014-11-19,23.690000534057617
2014-11-20,23.43000030517578
2014-11-21,23.649999618530273
2014-11-24,23.700000762939453
2014-11-25,23.700000762939453
2014-11-26,23.989999771118164
2014-11-28,24.34000015258789
2014-12-01,23.989999771118164
2014-12-02,23.799999237060547
2014-12-03,23.469999313354492
2014-12-04,23.420000076293945
2014-12-05,23.350000381469727
2014-12-08,23.350000381469727
2014-12-09,23.110000610351562
2014-12-10,23.170000076293945
2014-12-11,23.15999984741211
2014-12-12,23.139999389648438
2014-12-15,22.850000381469727
2014-12-16,23.25
2014-12-17,23.479999542236328
2014-12-18,23.600000381469727
2014-12-19,24.149999618530273
2014-12-22,23.770000457763672
2014-12-23,23.770000457763672
2014-12-24,23.610000610351562
2014-12-26,23.850000381469727
2014-12-29,23.969999313354492
2014-12-30,24.0
2014-12-31,24.09000015258789
2015-01-02,24.549999237060547
2015-01-05,24.399999618530273
2015-01-06,24.290000915527344
2015-01-07,24.3700008392334
2015-01-08,24.270000457763672
2015-01-09,24.5
2015-01-12,24.510000228881836
2015-01-13,24.170000076293945
2015-01-14,24.15999984741211
2015-01-15,24.219999313354492
2015-01-16,24.540000915527344
2015-01-20,24.540000915527344
2015-01-21,24.639999389648438
2015-01-22,24.790000915527344
2015-01-23,24.90999984741211
2015-01-26,24.959999084472656
2015-01-27,24.969999313354492
2015-01-28,25.040000915527344
2015-01-29,25.010000228881836
2015-01-30,25.0
2015-02-02,24.93000030517578
2015-02-03,24.969999313354492
2015-02-04,24.90999984741211
2015-02-05,24.860000610351562
2015-02-06,24.649999618530273
2015-02-09,24.6299991607666
2015-02-10,24.75
2015-02-11,24.899999618530273
2015-02-12,24.979999542236328
2015-02-13,25.049999237060547
2015-02-17,24.950000762939453
2015-02-18,24.809999465942383
2015-02-19,24.799999237060547
2015-02-20,24.760000228881836
2015-02-23,24.809999465942383
2015-02-24,24.829999923706055
2015-02-25,24.760000228881836
2015-02-26,24.770000457763672
2015-02-27,24.920000076293945
2015-03-02,24.959999084472656
2015-03-03,24.93000030517578
2015-03-04,24.93000030517578
2015-03-05,24.90999984741211
2015-03-06,24.43000030517578
2015-03-09,24.389999389648438
2015-03-10,24.549999237060547
2015-03-11,24.6299991607666
2015-03-12,24.6200008392334
2015-03-13,24.579999923706055
2015-03-16,24.559999465942383
2015-03-17,24.459999084472656
2015-03-18,24.760000228881836
2015-03-19,24.700000762939453
2015-03-20,24.850000381469727
2015-03-23,25.0
2015-03-24,24.969999313354492
2015-03-25,24.940000534057617
2015-03-26,24.950000762939453
2015-03-27,24.93000030517578
2015-03-30,24.979999542236328
2015-03-31,24.899999618530273
2015-04-01,25.0
2015-04-02,24.950000762939453
2015-04-06,24.760000228881836
2015-04-07,24.989999771118164
2015-04-08,25.020000457763672
2015-04-09,24.989999771118164
2015-04-10,25.049999237060547
2015-04-13,24.719999313354492
2015-04-14,24.799999237060547
2015-04-15,24.75
2015-04-16,24.649999618530273
2015-04-17,24.579999923706055
2015-04-20,24.610000610351562
2015-04-21,24.739999771118164
2015-04-22,24.68000030517578
2015-04-23,24.739999771118164
2015-04-24,24.729999542236328
2015-04-27,24.729999542236328
2015-04-28,24.780000686645508
2015-04-29,24.760000228881836
2015-04-30,24.649999618530273
2015-05-01,24.549999237060547
2015-05-04,24.5
2015-05-05,24.040000915527344
2015-05-06,23.290000915527344
2015-05-07,23.90999984741211
2015-05-08,24.170000076293945
2015-05-11,23.90999984741211
2015-05-12,23.989999771118164
2015-05-13,23.770000457763672
2015-05-14,23.969999313354492
2015-05-15,23.889999389648438
2015-05-18,23.84000015258789
2015-05-19,24.06999969482422
2015-05-20,24.1200008392334
2015-05-21,24.299999237060547
2015-05-22,24.31999969482422
2015-05-26,24.280000686645508
2015-05-27,24.299999237060547
2015-05-28,24.360000610351562
2015-05-29,24.06999969482422
2015-06-01,24.030000686645508
2015-06-02,24.010000228881836
2015-06-03,24.139999389648438
2015-06-04,24.139999389648438
2015-06-05,24.09000015258789
2015-06-08,24.010000228881836
2015-06-09,23.8799991607666
2015-06-10,23.790000915527344
2015-06-11,23.709999084472656
2015-06-12,23.6299991607666
2015-06-15,23.809999465942383
2015-06-16,23.739999771118164
2015-06-17,23.719999313354492
2015-06-18,23.309999465942383
2015-06-19,23.549999237060547
2015-06-22,23.59000015258789
2015-06-23,23.530000686645508
2015-06-24,23.479999542236328
2015-06-25,23.31999969482422
2015-06-26,23.049999237060547
2015-06-29,22.920000076293945
2015-06-30,23.06999969482422
2015-07-01,23.389999389648438
2015-07-02,23.3799991607666
2015-07-06,23.3700008392334
2015-07-07,23.3799991607666
2015-07-08,23.1299991607666
2015-07-09,23.450000762939453
2015-07-10,23.5
2015-07-13,23.479999542236328
2015-07-14,23.5
2015-07-15,23.489999771118164
2015-07-16,23.799999237060547
2015-07-17,24.0
2015-07-20,23.829999923706055
2015-07-21,23.799999237060547
2015-07-22,23.84000015258789
2015-07-23,23.940000534057617
2015-07-24,24.190000534057617
2015-07-27,24.239999771118164
2015-07-28,24.350000381469727
2015-07-29,24.110000610351562
2015-07-30,23.790000915527344
2015-07-31,23.700000762939453
2015-08-03,23.579999923706055
2015-08-04,23.540000915527344
2015-08-05,23.56999969482422
2015-08-06,23.709999084472656
2015-08-07,23.829999923706055
2015-08-10,23.969999313354492
2015-08-11,23.959999084472656
2015-08-12,23.920000076293945
2015-08-13,24.049999237060547
2015-08-14,24.049999237060547
2015-08-17,24.149999618530273
2015-08-18,24.299999237060547
2015-08-19,24.270000457763672
2015-08-20,24.389999389648438
2015-08-21,24.100000381469727
2015-08-24,23.329999923706055
2015-08-25,23.149999618530273
2015-08-26,23.510000228881836
2015-08-27,24.1299991607666
2015-08-28,24.229999542236328
2015-08-31,24.459999084472656
2015-09-01,24.450000762939453
2015-09-02,24.600000381469727
2015-09-03,24.479999542236328
2015-09-04,24.600000381469727
2015-09-08,24.440000534057617
2015-09-09,24.450000762939453
2015-09-10,24.350000381469727
2015-09-11,23.93000030517578
2015-09-14,23.670000076293945
2015-09-15,23.56999969482422
2015-09-16,23.270000457763672
2015-09-17,23.520000457763672
2015-09-18,23.540000915527344
2015-09-21,24.030000686645508
2015-09-22,24.280000686645508
2015-09-23,24.389999389648438
2015-09-24,24.40999984741211
2015-09-25,24.459999084472656
2015-09-28,24.440000534057617
2015-09-29,24.530000686645508
2015-09-30,24.530000686645508
2015-10-01,24.610000610351562
2015-10-02,24.239999771118164
2015-10-05,24.610000610351562
2015-10-06,24.709999084472656
2015-10-07,24.809999465942383
2015-10-08,24.940000534057617
2015-10-09,24.920000076293945
2015-10-12,24.979999542236328
2015-10-13,24.700000762939453
2015-10-14,24.68000030517578
2015-10-15,24.700000762939453
2015-10-16,24.739999771118164
2015-10-19,24.65999984741211
2015-10-20,24.6299991607666
2015-10-21,24.68000030517578
2015-10-22,24.690000534057617
2015-10-23,24.700000762939453
2015-10-26,24.670000076293945
2015-10-27,24.65999984741211
2015-10-28,24.649999618530273
2015-10-29,24.690000534057617
2015-10-30,24.690000534057617
2015-11-02,24.729999542236328
2015-11-03,24.760000228881836
2015-11-04,24.739999771118164
2015-11-05,24.700000762939453
2015-11-06,24.649999618530273
2015-11-09,24.540000915527344
2015-11-10,24.56999969482422
2015-11-11,24.5
2015-11-12,24.5
2015-11-13,24.600000381469727
2015-11-16,24.59000015258789
2015-11-17,24.489999771118164
2015-11-18,24.479999542236328
2015-11-19,24.5
2015-11-20,24.600000381469727
2015-11-23,24.579999923706055
2015-11-24,24.709999084472656
2015-11-25,24.709999084472656
2015-11-27,24.670000076293945
2015-11-30,24.600000381469727
2015-12-01,24.610000610351562
2015-12-02,24.59000015258789
2015-12-03,24.559999465942383
2015-12-04,24.639999389648438
2015-12-07,24.6299991607666
2015-12-08,24.6299991607666
2015-12-09,24.649999618530273
2015-12-10,24.670000076293945
2015-12-11,24.479999542236328
2015-12-14,23.459999084472656
2015-12-15,24.0
2015-12-16,24.299999237060547
2015-12-17,24.40999984741211
2015-12-18,24.459999084472656
2015-12-21,24.739999771118164
2015-12-22,24.899999618530273
2015-12-23,24.989999771118164
2015-12-24,25.010000228881836
2015-12-28,25.06999969482422
2015-12-29,25.18000030517578
2015-12-30,25.270000457763672
2015-12-31,25.3799991607666
2016-01-04,25.389999389648438
2016-01-05,25.440000534057617
2016-01-06,25.329999923706055
2016-01-07,25.299999237060547
2016-01-08,25.299999237060547
2016-01-11,25.15999984741211
2016-01-12,25.209999084472656
2016-01-13,24.84000015258789
2016-01-14,24.75
2016-01-15,25.020000457763672
2016-01-19,24.690000534057617
2016-01-20,24.40999984741211
2016-01-21,24.90999984741211
2016-01-22,24.959999084472656
2016-01-25,24.510000228881836
2016-01-26,24.690000534057617
2016-01-27,24.65999984741211
2016-01-28,24.899999618530273
2016-01-29,24.93000030517578
2016-02-01,24.829999923706055
2016-02-02,24.989999771118164
2016-02-03,25.059999465942383
2016-02-04,25.049999237060547
2016-02-05,24.979999542236328
2016-02-08,24.40999984741211
2016-02-09,24.360000610351562
2016-02-10,23.299999237060547
2016-02-11,22.670000076293945
2016-02-12,22.860000610351562
2016-02-16,23.579999923706055
2016-02-17,23.799999237060547
2016-02-18,24.540000915527344
2016-02-19,24.760000228881836
2016-02-22,24.770000457763672
2016-02-23,24.600000381469727
2016-02-24,24.760000228881836
2016-02-25,24.729999542236328
2016-02-26,24.780000686645508
2016-02-29,24.559999465942383
2016-03-01,24.809999465942383
2016-03-02,25.010000228881836
2016-03-03,25.170000076293945
2016-03-04,25.079999923706055
2016-03-07,24.959999084472656
2016-03-08,25.020000457763672
2016-03-09,25.049999237060547
2016-03-10,25.209999084472656
2016-03-11,25.219999313354492
2016-03-14,25.219999313354492
2016-03-15,25.219999313354492
2016-03-16,25.139999389648438
2016-03-17,25.100000381469727
2016-03-18,24.969999313354492
2016-03-21,25.18000030517578
2016-03-22,25.25
2016-03-23,25.139999389648438
2016-03-24,25.139999389648438
2016-03-28,25.149999618530273
2016-03-29,25.200000762939453
2016-03-30,25.200000762939453
2016-03-31,25.020000457763672
2016-04-01,24.940000534057617
2016-04-04,24.950000762939453
2016-04-05,25.079999923706055
2016-04-06,25.299999237060547
2016-04-07,25.260000228881836
2016-04-08,25.299999237060547
2016-04-11,25.3700008392334
2016-04-12,25.469999313354492
2016-04-13,25.170000076293945
2016-04-14,25.040000915527344
2016-04-15,24.93000030517578
2016-04-18,24.739999771118164
2016-04-19,25.190000534057617
2016-04-20,24.979999542236328
2016-04-21,24.8700008392334
2016-04-22,25.010000228881836
2016-04-25,25.110000610351562
2016-04-26,25.299999237060547
