,CPTAL
2018-10-10,24.950000762939453
2018-10-11,24.950000762939453
2018-10-12,25.03499984741211
2018-10-15,25.0
2018-10-16,25.040000915527344
2018-10-17,25.079999923706055
2018-10-18,25.06999969482422
2018-10-19,24.850000381469727
2018-10-22,24.93000030517578
2018-10-23,24.92300033569336
2018-10-24,24.899999618530273
2018-10-25,24.850000381469727
2018-10-26,24.825000762939453
2018-10-29,24.898000717163086
2018-10-30,24.979999542236328
2018-10-31,24.81999969482422
2018-11-01,24.989999771118164
2018-11-02,24.950000762939453
2018-11-05,24.94300079345703
2018-11-06,24.94300079345703
2018-11-07,24.982999801635742
2018-11-08,25.009000778198242
2018-11-09,25.020000457763672
2018-11-12,25.01799964904785
2018-11-13,25.0
2018-11-14,24.600000381469727
2018-11-15,24.450000762939453
2018-11-16,24.525999069213867
2018-11-19,24.399999618530273
2018-11-20,24.389999389648438
2018-11-21,24.3799991607666
2018-11-23,24.3799991607666
2018-11-26,24.32900047302246
2018-11-27,24.209999084472656
2018-11-28,24.219999313354492
2018-11-29,24.25
2018-11-30,24.30900001525879
2018-12-03,24.280000686645508
2018-12-04,24.6299991607666
2018-12-06,24.535999298095703
2018-12-07,24.729999542236328
2018-12-10,24.34000015258789
2018-12-11,24.350000381469727
2018-12-12,24.3799991607666
2018-12-13,24.770000457763672
2018-12-14,24.509000778198242
2018-12-17,24.513999938964844
2018-12-18,24.450000762939453
2018-12-19,24.222000122070312
2018-12-20,24.27899932861328
2018-12-21,24.1200008392334
2018-12-24,24.1200008392334
2018-12-26,24.100000381469727
2018-12-27,24.440000534057617
2018-12-28,24.451000213623047
2018-12-31,24.899999618530273
2019-01-02,24.569000244140625
2019-01-03,24.399999618530273
2019-01-04,24.59000015258789
2019-01-07,24.65999984741211
2019-01-08,24.59000015258789
2019-01-09,24.549999237060547
2019-01-10,24.850000381469727
2019-01-11,24.400999069213867
2019-01-14,24.709999084472656
2019-01-15,24.799999237060547
2019-01-16,24.969999313354492
2019-01-17,24.756999969482422
2019-01-18,24.899999618530273
2019-01-22,24.979999542236328
2019-01-23,24.799999237060547
2019-01-24,24.950000762939453
2019-01-25,24.840999603271484
2019-01-28,25.0
2019-01-29,24.868999481201172
2019-01-30,24.829999923706055
2019-01-31,24.905000686645508
2019-02-01,24.889999389648438
2019-02-04,24.920000076293945
2019-02-05,24.900999069213867
2019-02-06,24.940000534057617
2019-02-07,24.899999618530273
2019-02-08,25.097999572753906
2019-02-11,25.084999084472656
2019-02-12,25.100000381469727
2019-02-13,25.149999618530273
2019-02-14,24.979999542236328
2019-02-15,25.010000228881836
2019-02-19,25.24799919128418
2019-02-20,25.25
2019-02-21,25.148000717163086
2019-02-22,25.07200050354004
2019-02-25,25.459999084472656
2019-02-26,24.945999145507812
2019-02-27,24.899999618530273
2019-02-28,24.920000076293945
2019-03-01,25.440000534057617
2019-03-04,25.128999710083008
2019-03-05,25.1299991607666
2019-03-06,25.030000686645508
2019-03-07,25.174999237060547
2019-03-08,25.1200008392334
2019-03-11,25.18000030517578
2019-03-12,25.24799919128418
2019-03-13,25.24799919128418
2019-03-14,25.25
2019-03-15,25.309999465942383
2019-03-18,25.25
2019-03-19,25.219999313354492
2019-03-20,25.149999618530273
2019-03-21,25.06999969482422
2019-03-22,25.149999618530273
2019-03-25,25.1200008392334
2019-03-26,25.1200008392334
2019-03-27,25.100000381469727
2019-03-28,25.100000381469727
2019-03-29,25.148000717163086
2019-04-01,25.100000381469727
2019-04-02,25.086999893188477
2019-04-03,25.100000381469727
2019-04-04,25.100000381469727
2019-04-05,25.06999969482422
2019-04-08,25.200000762939453
2019-04-09,25.200000762939453
2019-04-10,25.149999618530273
2019-04-11,25.200000762939453
2019-04-12,25.135000228881836
2019-04-15,25.107999801635742
2019-04-16,25.149999618530273
2019-04-17,25.148000717163086
2019-04-18,25.149999618530273
2019-04-22,25.239999771118164
2019-04-23,25.25
2019-04-24,25.200000762939453
2019-04-25,25.209999084472656
2019-04-26,25.31399917602539
2019-04-29,25.200000762939453
2019-04-30,25.2189998626709
2019-05-01,25.274999618530273
2019-05-02,25.1200008392334
2019-05-03,25.378000259399414
2019-05-06,25.540000915527344
2019-05-07,25.549999237060547
2019-05-08,25.34600067138672
2019-05-09,25.34600067138672
2019-05-10,25.260000228881836
2019-05-13,25.299999237060547
2019-05-14,25.200000762939453
2019-05-15,25.200000762939453
2019-05-16,25.200000762939453
2019-05-17,25.25
2019-05-20,25.200000762939453
2019-05-21,25.139999389648438
2019-05-22,25.18000030517578
2019-05-23,25.360000610351562
2019-05-24,25.29199981689453
2019-05-28,25.214000701904297
2019-05-29,25.190000534057617
2019-05-30,25.239999771118164
2019-05-31,25.25
2019-06-03,25.350000381469727
2019-06-04,25.219999313354492
2019-06-05,25.299999237060547
2019-06-06,25.25
2019-06-07,25.270000457763672
2019-06-10,25.280000686645508
2019-06-11,25.239999771118164
2019-06-12,25.219999313354492
2019-06-13,25.325000762939453
2019-06-14,25.33300018310547
2019-06-17,25.363000869750977
2019-06-18,25.288000106811523
2019-06-19,25.31399917602539
2019-06-20,25.375
2019-06-21,25.3700008392334
2019-06-24,25.260000228881836
2019-06-25,25.351999282836914
2019-06-26,25.440000534057617
2019-06-27,25.1299991607666
2019-06-28,25.25
2019-07-01,25.489999771118164
2019-07-02,25.489999771118164
2019-07-03,25.489999771118164
2019-07-05,25.489999771118164
2019-07-08,25.350000381469727
2019-07-09,25.489999771118164
2019-07-10,25.489999771118164
2019-07-11,25.398000717163086
2019-07-12,25.260000228881836
2019-07-15,25.35700035095215
2019-07-16,25.34000015258789
2019-07-17,25.34000015258789
2019-07-18,25.399999618530273
2019-07-19,25.599000930786133
2019-07-22,25.520000457763672
2019-07-23,25.399999618530273
2019-07-24,25.59000015258789
2019-07-25,25.549999237060547
2019-07-26,25.58799934387207
2019-07-29,25.500999450683594
2019-07-30,25.499000549316406
2019-07-31,25.479999542236328
2019-08-01,25.503999710083008
2019-08-02,25.479000091552734
2019-08-05,25.5
2019-08-06,25.389999389648438
2019-08-07,25.43899917602539
2019-08-08,25.350000381469727
2019-08-09,25.350000381469727
2019-08-12,25.40399932861328
2019-08-13,25.450000762939453
2019-08-14,25.229999542236328
2019-08-15,25.190000534057617
2019-08-16,25.190000534057617
2019-08-19,25.25
2019-08-20,25.17300033569336
2019-08-21,25.170000076293945
2019-08-22,25.0
2019-08-23,24.886999130249023
2019-08-26,24.8700008392334
2019-08-27,24.8799991607666
2019-08-28,24.75
2019-08-29,24.850000381469727
2019-08-30,25.0
2019-09-03,24.799999237060547
2019-09-04,24.719999313354492
2019-09-05,24.844999313354492
2019-09-06,24.9060001373291
2019-09-09,24.920000076293945
2019-09-10,24.875
2019-09-11,24.780000686645508
2019-09-12,24.75
2019-09-13,24.790000915527344
2019-09-16,24.850000381469727
2019-09-17,24.799999237060547
2019-09-18,24.799999237060547
2019-09-19,24.850000381469727
2019-09-20,24.85300064086914
2019-09-23,24.740999221801758
2019-09-24,24.739999771118164
2019-09-25,24.690000534057617
2019-09-26,24.709999084472656
2019-09-27,24.799999237060547
2019-09-30,24.8799991607666
2019-10-01,24.731000900268555
2019-10-02,24.628999710083008
2019-10-03,24.52400016784668
2019-10-04,24.690000534057617
2019-10-07,24.780000686645508
2019-10-08,24.829999923706055
2019-10-09,24.68000030517578
2019-10-10,24.481000900268555
2019-10-11,24.399999618530273
2019-10-14,24.333999633789062
2019-10-15,24.290000915527344
2019-10-16,24.299999237060547
2019-10-17,24.389999389648438
2019-10-18,24.31999969482422
2019-10-21,24.260000228881836
2019-10-22,24.270000457763672
2019-10-23,24.25
2019-10-24,24.299999237060547
2019-10-25,24.299999237060547
2019-10-28,24.3700008392334
2019-10-29,24.479999542236328
2019-10-30,24.600000381469727
2019-10-31,24.600000381469727
2019-11-01,24.59000015258789
2019-11-04,24.520000457763672
2019-11-05,24.600000381469727
2019-11-06,24.709999084472656
2019-11-07,24.700000762939453
2019-11-08,24.68000030517578
2019-11-11,24.749000549316406
2019-11-12,24.763999938964844
2019-11-13,24.8799991607666
2019-11-14,24.5
2019-11-15,24.538999557495117
2019-11-18,24.510000228881836
2019-11-19,24.520000457763672
2019-11-20,24.530000686645508
2019-11-21,24.399999618530273
2019-11-22,24.540000915527344
2019-11-25,24.59000015258789
2019-11-26,24.461999893188477
2019-11-27,24.554000854492188
2019-11-29,24.399999618530273
2019-12-02,24.5
2019-12-03,24.469999313354492
2019-12-04,24.520000457763672
2019-12-05,24.5
2019-12-06,24.559999465942383
2019-12-09,24.54400062561035
2019-12-10,24.549999237060547
2019-12-11,24.600000381469727
2019-12-12,24.670000076293945
2019-12-13,24.648000717163086
2019-12-16,24.719999313354492
2019-12-17,24.65999984741211
2019-12-18,24.60099983215332
2019-12-19,24.510000228881836
2019-12-20,24.6299991607666
2019-12-23,24.639999389648438
2019-12-24,24.780000686645508
2019-12-26,24.75
2019-12-27,25.0
2019-12-30,24.889999389648438
2019-12-31,24.989999771118164
2020-01-02,24.966999053955078
2020-01-03,25.0
2020-01-06,25.138999938964844
2020-01-07,25.25
2020-01-08,25.149999618530273
2020-01-09,25.0
2020-01-10,25.1200008392334
2020-01-13,25.0
2020-01-14,24.999000549316406
2020-01-15,25.1200008392334
2020-01-16,25.0
2020-01-17,25.0
2020-01-21,24.950000762939453
2020-01-22,25.100000381469727
2020-01-23,25.12700080871582
2020-01-24,25.110000610351562
2020-01-27,25.093000411987305
2020-01-28,25.003999710083008
2020-01-29,25.106000900268555
2020-01-30,25.139999389648438
2020-01-31,25.100000381469727
2020-02-03,25.149999618530273
2020-02-04,25.229999542236328
2020-02-05,25.110000610351562
2020-02-06,25.25
2020-02-07,25.25
2020-02-10,25.267000198364258
2020-02-11,25.270000457763672
2020-02-12,25.246000289916992
2020-02-13,24.90999984741211
2020-02-14,24.90999984741211
2020-02-18,24.92799949645996
2020-02-19,25.049999237060547
2020-02-20,24.989999771118164
2020-02-21,24.900999069213867
2020-02-24,24.979999542236328
2020-02-25,24.899999618530273
2020-02-26,24.950000762939453
2020-02-27,24.979999542236328
2020-02-28,24.75
2020-03-02,24.700000762939453
2020-03-03,24.809999465942383
2020-03-04,24.834999084472656
2020-03-05,24.489999771118164
2020-03-06,24.760000228881836
2020-03-09,24.09000015258789
2020-03-10,24.649999618530273
2020-03-11,24.149999618530273
2020-03-12,20.809999465942383
2020-03-13,21.610000610351562
2020-03-16,21.5
2020-03-17,20.110000610351562
2020-03-18,14.029999732971191
2020-03-19,12.529999732971191
2020-03-20,13.699999809265137
2020-03-23,13.5
2020-03-24,15.079999923706055
2020-03-25,16.239999771118164
2020-03-26,17.75
2020-03-27,17.73200035095215
2020-03-30,16.969999313354492
2020-03-31,18.5
2020-04-01,17.399999618530273
2020-04-02,17.15999984741211
2020-04-03,16.559999465942383
2020-04-06,16.5
2020-04-07,16.957000732421875
2020-04-08,16.989999771118164
2020-04-09,18.336000442504883
2020-04-13,18.600000381469727
2020-04-14,18.799999237060547
2020-04-15,18.75
2020-04-16,18.600000381469727
2020-04-17,19.56999969482422
2020-04-20,19.56999969482422
2020-04-21,19.3799991607666
2020-04-22,19.363000869750977
2020-04-23,19.0
2020-04-24,19.010000228881836
2020-04-27,18.959999084472656
2020-04-28,19.700000762939453
2020-04-29,19.700000762939453
2020-04-30,19.700000762939453
2020-05-01,19.475000381469727
2020-05-04,19.75
2020-05-05,17.5
2020-05-06,16.989999771118164
2020-05-07,17.530000686645508
2020-05-08,17.56999969482422
2020-05-11,17.600000381469727
2020-05-12,17.100000381469727
2020-05-13,17.101999282836914
2020-05-14,17.049999237060547
2020-05-15,16.780000686645508
2020-05-18,16.700000762939453
2020-05-19,16.850000381469727
2020-05-20,17.409000396728516
2020-05-21,17.280000686645508
2020-05-22,17.25
2020-05-26,17.34000015258789
2020-05-27,18.5
2020-05-28,18.5
2020-05-29,18.5
2020-06-01,19.190000534057617
2020-06-02,19.25
2020-06-03,19.329999923706055
2020-06-04,19.5
2020-06-05,19.75
2020-06-08,20.690000534057617
2020-06-09,20.790000915527344
2020-06-10,20.68000030517578
2020-06-11,19.93000030517578
2020-06-12,19.459999084472656
2020-06-15,19.950000762939453
2020-06-16,19.020000457763672
2020-06-17,19.350000381469727
2020-06-18,19.5
2020-06-19,19.73200035095215
2020-06-22,19.73200035095215
2020-06-23,19.5
2020-06-24,20.0
2020-06-25,20.0
2020-06-26,20.149999618530273
2020-06-29,20.200000762939453
2020-06-30,20.100000381469727
2020-07-01,19.908000946044922
2020-07-02,20.0
2020-07-06,19.389999389648438
2020-07-07,19.1299991607666
2020-07-08,18.833999633789062
2020-07-09,18.983999252319336
2020-07-10,19.0
2020-07-13,19.0
2020-07-14,19.0
2020-07-15,20.469999313354492
2020-07-16,20.899999618530273
2020-07-17,20.450000762939453
2020-07-20,20.600000381469727
2020-07-21,21.25
2020-07-22,21.40999984741211
2020-07-23,20.959999084472656
2020-07-24,20.700000762939453
2020-07-27,20.700000762939453
2020-07-28,20.700000762939453
2020-07-29,21.0
2020-07-30,20.760000228881836
2020-07-31,20.549999237060547
2020-08-03,20.860000610351562
2020-08-04,20.549999237060547
2020-08-05,21.0049991607666
2020-08-06,21.299999237060547
2020-08-07,21.948999404907227
2020-08-10,22.399999618530273
2020-08-11,22.799999237060547
2020-08-12,22.799999237060547
2020-08-13,22.799999237060547
2020-08-14,22.799999237060547
2020-08-17,22.600000381469727
2020-08-18,22.079999923706055
2020-08-19,22.15999984741211
2020-08-20,22.045000076293945
2020-08-21,22.385000228881836
2020-08-24,22.299999237060547
2020-08-25,22.264999389648438
2020-08-26,22.0
2020-08-27,21.799999237060547
2020-08-28,21.989999771118164
2020-08-31,21.799999237060547
2020-09-01,21.799999237060547
2020-09-02,22.25
2020-09-03,22.799999237060547
2020-09-04,22.799999237060547
2020-09-08,22.649999618530273
2020-09-09,23.0
2020-09-10,23.049999237060547
2020-09-11,23.399999618530273
2020-09-14,23.110000610351562
2020-09-15,23.450000762939453
2020-09-16,23.5
2020-09-17,23.725000381469727
2020-09-18,23.5
2020-09-21,22.799999237060547
2020-09-22,22.520000457763672
2020-09-23,22.799999237060547
2020-09-24,22.850000381469727
2020-09-25,22.610000610351562
2020-09-28,22.709999084472656
2020-09-29,22.649999618530273
2020-09-30,22.799999237060547
2020-10-01,22.799999237060547
2020-10-02,22.850000381469727
2020-10-05,22.899999618530273
2020-10-06,22.600000381469727
2020-10-07,22.600000381469727
2020-10-08,22.808000564575195
2020-10-09,22.600000381469727
2020-10-12,22.65999984741211
2020-10-13,23.049999237060547
2020-10-14,22.729999542236328
2020-10-15,22.6200008392334
2020-10-16,22.739999771118164
2020-10-19,22.700000762939453
2020-10-20,22.700000762939453
2020-10-21,22.799999237060547
2020-10-22,22.75
2020-10-23,22.549999237060547
2020-10-26,23.018999099731445
2020-10-27,22.75200080871582
2020-10-28,22.75
2020-10-29,22.700000762939453
2020-10-30,22.790000915527344
2020-11-02,22.399999618530273
2020-11-03,22.149999618530273
2020-11-04,22.25
2020-11-05,22.25
2020-11-06,22.299999237060547
2020-11-09,22.299999237060547
2020-11-10,22.25
2020-11-11,22.350000381469727
2020-11-12,22.260000228881836
2020-11-13,22.299999237060547
2020-11-16,22.860000610351562
2020-11-17,23.110000610351562
2020-11-18,23.149999618530273
2020-11-19,23.524999618530273
2020-11-20,23.59000015258789
2020-11-23,23.579999923706055
2020-11-24,23.6200008392334
2020-11-25,23.559999465942383
2020-11-27,23.780000686645508
2020-11-30,23.6200008392334
2020-12-01,24.049999237060547
2020-12-02,24.0
2020-12-03,23.420000076293945
2020-12-04,23.989999771118164
2020-12-07,23.6200008392334
2020-12-08,23.65999984741211
2020-12-09,23.8799991607666
2020-12-10,23.670000076293945
2020-12-11,23.989999771118164
2020-12-14,23.770000457763672
2020-12-15,23.899999618530273
2020-12-16,23.6299991607666
2020-12-17,23.6299991607666
2020-12-18,23.850000381469727
2020-12-21,23.6299991607666
2020-12-22,23.700000762939453
2020-12-23,23.700000762939453
2020-12-24,23.75
2020-12-28,23.649999618530273
2020-12-29,23.65999984741211
2020-12-30,23.75
2020-12-31,24.200000762939453
2021-01-04,24.170000076293945
2021-01-05,24.18000030517578
2021-01-06,24.25
2021-01-07,24.5
2021-01-08,24.290000915527344
2021-01-11,24.670000076293945
2021-01-12,24.5
2021-01-13,24.5
2021-01-14,24.350000381469727
2021-01-15,24.40999984741211
2021-01-19,24.219999313354492
2021-01-20,24.40999984741211
2021-01-21,24.65999984741211
2021-01-22,24.549999237060547
2021-01-25,24.399999618530273
2021-01-26,24.649999618530273
2021-01-27,24.649999618530273
2021-01-28,24.510000228881836
2021-01-29,24.360000610351562
2021-02-01,24.600000381469727
2021-02-02,24.684999465942383
2021-02-03,24.5
2021-02-04,24.507999420166016
2021-02-05,24.56999969482422
2021-02-08,24.610000610351562
2021-02-09,24.610000610351562
2021-02-10,24.760000228881836
2021-02-11,24.524999618530273
2021-02-12,24.558000564575195
2021-02-16,24.520000457763672
2021-02-17,24.479999542236328
2021-02-18,24.530000686645508
2021-02-19,24.499000549316406
2021-02-22,24.499000549316406
2021-02-23,24.5
2021-02-24,24.5
2021-02-25,24.510000228881836
2021-02-26,24.290000915527344
2021-03-01,24.690000534057617
2021-03-02,24.5049991607666
2021-03-03,24.600000381469727
2021-03-04,24.639999389648438
2021-03-05,24.55500030517578
2021-03-08,24.5
2021-03-09,24.56999969482422
2021-03-10,24.600000381469727
2021-03-11,24.549999237060547
2021-03-12,24.604999542236328
2021-03-15,24.604999542236328
2021-03-16,24.68000030517578
2021-03-17,24.674999237060547
2021-03-18,24.604999542236328
2021-03-19,24.700000762939453
2021-03-22,24.510000228881836
2021-03-23,24.510000228881836
2021-03-24,24.577999114990234
2021-03-25,24.593000411987305
2021-03-26,24.639999389648438
2021-03-29,24.8439998626709
2021-03-30,24.709999084472656
2021-03-31,24.93899917602539
2021-04-01,24.700000762939453
2021-04-05,24.950000762939453
2021-04-06,24.850000381469727
2021-04-07,24.820999145507812
2021-04-08,24.709999084472656
2021-04-09,24.93000030517578
2021-04-12,24.799999237060547
2021-04-13,24.899999618530273
2021-04-14,24.700000762939453
2021-04-15,24.850000381469727
2021-04-16,24.950000762939453
2021-04-19,24.950000762939453
2021-04-20,25.0
2021-04-21,24.899999618530273
2021-04-22,25.226999282836914
2021-04-23,25.25
2021-04-26,25.260000228881836
2021-04-27,25.260000228881836
2021-04-28,25.270000457763672
2021-04-29,25.29400062561035
2021-04-30,25.219999313354492
2021-05-03,25.299999237060547
2021-05-04,25.299999237060547
2021-05-05,25.350000381469727
2021-05-06,25.270000457763672
2021-05-07,25.270000457763672
2021-05-10,25.299999237060547
2021-05-11,25.315000534057617
2021-05-12,25.3700008392334
2021-05-13,25.260000228881836
