,DDIV
2014-06-24,20.760000228881836
2014-06-25,20.690000534057617
2014-06-26,20.719999313354492
2014-06-27,20.809999465942383
2014-06-30,20.84000015258789
2014-07-01,21.170000076293945
2014-07-02,20.8700008392334
2014-07-03,20.860000610351562
2014-07-07,20.81999969482422
2014-07-08,20.81999969482422
2014-07-09,20.780000686645508
2014-07-10,20.780000686645508
2014-07-11,20.780000686645508
2014-07-14,20.729999542236328
2014-07-15,20.709999084472656
2014-07-16,20.68000030517578
2014-07-17,20.68000030517578
2014-07-18,20.649999618530273
2014-07-21,20.649999618530273
2014-07-22,20.73200035095215
2014-07-23,20.68000030517578
2014-07-24,20.739999771118164
2014-07-25,20.599000930786133
2014-07-28,20.599000930786133
2014-07-29,20.670000076293945
2014-07-30,20.469999313354492
2014-07-31,20.170000076293945
2014-08-01,20.100000381469727
2014-08-04,20.010000228881836
2014-08-05,20.0
2014-08-06,20.0
2014-08-07,19.950000762939453
2014-08-08,20.006000518798828
2014-08-11,20.229999542236328
2014-08-12,20.229999542236328
2014-08-13,20.309999465942383
2014-08-14,20.3700008392334
2014-08-15,20.389999389648438
2014-08-18,20.510000228881836
2014-08-19,20.510000228881836
2014-08-20,20.610000610351562
2014-08-21,20.600000381469727
2014-08-22,20.600000381469727
2014-08-25,20.670000076293945
2014-08-26,20.670000076293945
2014-08-27,20.709999084472656
2014-08-28,20.743999481201172
2014-08-29,20.795000076293945
2014-09-02,20.760000228881836
2014-09-03,20.790000915527344
2014-09-04,20.856000900268555
2014-09-05,20.871999740600586
2014-09-08,20.81999969482422
2014-09-09,20.670000076293945
2014-09-10,20.690000534057617
2014-09-11,20.770000457763672
2014-09-12,20.62299919128418
2014-09-15,20.600000381469727
2014-09-16,20.610000610351562
2014-09-17,20.59000015258789
2014-09-18,20.6200008392334
2014-09-19,20.56999969482422
2014-09-22,20.3799991607666
2014-09-23,20.11400032043457
2014-09-24,20.20199966430664
2014-09-25,20.0
2014-09-26,20.082000732421875
2014-09-29,20.040000915527344
2014-09-30,19.996000289916992
2014-10-01,19.829999923706055
2014-10-02,19.84000015258789
2014-10-03,19.969999313354492
2014-10-06,20.030000686645508
2014-10-07,19.90999984741211
2014-10-08,20.149999618530273
2014-10-09,20.149999618530273
2014-10-10,19.913999557495117
2014-10-13,19.989999771118164
2014-10-14,20.030000686645508
2014-10-15,19.959999084472656
2014-10-16,19.8799991607666
2014-10-17,20.084999084472656
2014-10-20,20.149999618530273
2014-10-21,20.149999618530273
2014-10-22,20.492000579833984
2014-10-23,20.639999389648438
2014-10-24,20.639999389648438
2014-10-27,20.639999389648438
2014-10-28,20.81999969482422
2014-10-29,20.829999923706055
2014-10-30,21.0
2014-10-31,21.139999389648438
2014-11-03,21.219999313354492
2014-11-04,21.18000030517578
2014-11-05,21.34000015258789
2014-11-06,21.34000015258789
2014-11-07,21.309999465942383
2014-11-10,21.395000457763672
2014-11-11,21.320999145507812
2014-11-12,21.34000015258789
2014-11-13,21.34000015258789
2014-11-14,21.200000762939453
2014-11-17,21.299999237060547
2014-11-18,21.3799991607666
2014-11-19,21.31100082397461
2014-11-20,21.299999237060547
2014-11-21,21.420000076293945
2014-11-24,21.391000747680664
2014-11-25,21.389999389648438
2014-11-26,21.457000732421875
2014-11-28,21.636999130249023
2014-12-01,21.43000030517578
2014-12-02,21.45199966430664
2014-12-03,21.45199966430664
2014-12-04,21.520000457763672
2014-12-05,21.600000381469727
2014-12-08,21.600000381469727
2014-12-09,21.579999923706055
2014-12-10,21.34000015258789
2014-12-11,21.573999404907227
2014-12-12,21.573999404907227
2014-12-15,21.1200008392334
2014-12-16,21.1200008392334
2014-12-17,21.270000457763672
2014-12-18,21.625999450683594
2014-12-19,21.670000076293945
2014-12-22,21.797000885009766
2014-12-23,21.709999084472656
2014-12-24,21.790000915527344
2014-12-26,21.913999557495117
2014-12-29,22.04400062561035
2014-12-30,22.04400062561035
2014-12-31,21.940000534057617
2015-01-02,21.940000534057617
2015-01-05,21.479999542236328
2015-01-06,21.25
2015-01-07,21.510000228881836
2015-01-08,21.790000915527344
2015-01-09,21.610000610351562
2015-01-12,21.530000686645508
2015-01-13,21.40999984741211
2015-01-14,21.40999984741211
2015-01-15,21.389999389648438
2015-01-16,21.597000122070312
2015-01-20,21.59000015258789
2015-01-21,21.59000015258789
2015-01-22,21.780000686645508
2015-01-23,21.780000686645508
2015-01-26,21.780000686645508
2015-01-27,21.920000076293945
2015-01-28,21.56999969482422
2015-01-29,21.6299991607666
2015-01-30,21.559999465942383
2015-02-02,21.559999465942383
2015-02-03,21.600000381469727
2015-02-04,21.700000762939453
2015-02-05,21.809999465942383
2015-02-06,21.6200008392334
2015-02-09,21.479999542236328
2015-02-10,21.66699981689453
2015-02-11,21.600000381469727
2015-02-12,21.7189998626709
2015-02-13,21.7189998626709
2015-02-17,21.780000686645508
2015-02-18,21.8700008392334
2015-02-19,21.809999465942383
2015-02-20,21.785999298095703
2015-02-23,21.829999923706055
2015-02-24,21.829999923706055
2015-02-25,21.969999313354492
2015-02-26,21.94300079345703
2015-02-27,21.959999084472656
2015-03-02,21.93000030517578
2015-03-03,21.860000610351562
2015-03-04,21.68000030517578
2015-03-05,21.75
2015-03-06,21.3799991607666
2015-03-09,21.489999771118164
2015-03-10,21.290000915527344
2015-03-11,21.20599937438965
2015-03-12,21.20599937438965
2015-03-13,21.437999725341797
2015-03-16,21.59000015258789
2015-03-17,21.54800033569336
2015-03-18,21.895000457763672
2015-03-19,21.68000030517578
2015-03-20,21.93000030517578
2015-03-23,22.040000915527344
2015-03-24,21.8700008392334
2015-03-25,21.8700008392334
2015-03-26,21.549999237060547
2015-03-27,21.530000686645508
2015-03-30,21.836999893188477
2015-03-31,21.739999771118164
2015-04-01,21.649999618530273
2015-04-02,21.809999465942383
2015-04-06,21.944000244140625
2015-04-07,21.944000244140625
2015-04-08,21.944000244140625
2015-04-09,21.944000244140625
2015-04-10,21.90999984741211
2015-04-13,21.90999984741211
2015-04-14,21.90999984741211
2015-04-15,21.90999984741211
2015-04-16,21.90999984741211
2015-04-17,21.724000930786133
2015-04-20,21.969999313354492
2015-04-21,21.969999313354492
2015-04-22,21.93899917602539
2015-04-23,22.149999618530273
2015-04-24,22.06599998474121
2015-04-27,22.020000457763672
2015-04-28,22.079999923706055
2015-04-29,21.979999542236328
2015-04-30,21.709999084472656
2015-05-01,21.829999923706055
2015-05-04,21.950000762939453
2015-05-05,21.6200008392334
2015-05-06,21.56399917602539
2015-05-07,21.652000427246094
2015-05-08,21.652000427246094
2015-05-11,21.739999771118164
2015-05-12,21.799999237060547
2015-05-13,21.70800018310547
2015-05-14,21.70800018310547
2015-05-15,21.90999984741211
2015-05-18,21.90999984741211
2015-05-19,21.920000076293945
2015-05-20,22.030000686645508
2015-05-21,22.040000915527344
2015-05-22,21.93000030517578
2015-05-26,21.719999313354492
2015-05-27,21.790000915527344
2015-05-28,21.84000015258789
2015-05-29,21.700000762939453
2015-06-01,21.809999465942383
2015-06-02,21.770000457763672
2015-06-03,21.770000457763672
2015-06-04,21.600000381469727
2015-06-05,21.559999465942383
2015-06-08,21.5
2015-06-09,21.479999542236328
2015-06-10,21.729999542236328
2015-06-11,21.790000915527344
2015-06-12,21.639999389648438
2015-06-15,21.562999725341797
2015-06-16,21.729999542236328
2015-06-17,21.729999542236328
2015-06-18,21.969999313354492
2015-06-19,21.969999313354492
2015-06-22,21.940000534057617
2015-06-23,21.889999389648438
2015-06-24,21.780000686645508
2015-06-25,21.780000686645508
2015-06-26,21.780000686645508
2015-06-29,21.780000686645508
2015-06-30,21.309999465942383
2015-07-01,21.420000076293945
2015-07-02,21.381000518798828
2015-07-06,21.261999130249023
2015-07-07,21.31999969482422
2015-07-08,21.239999771118164
2015-07-09,21.3799991607666
2015-07-10,21.457000732421875
2015-07-13,21.457000732421875
2015-07-14,21.457000732421875
2015-07-15,21.579999923706055
2015-07-16,21.72100067138672
2015-07-17,21.527999877929688
2015-07-20,21.500999450683594
2015-07-21,21.322999954223633
2015-07-22,21.374000549316406
2015-07-23,21.219999313354492
2015-07-24,21.235000610351562
2015-07-27,21.209999084472656
2015-07-28,21.27199935913086
2015-07-29,21.450000762939453
2015-07-30,21.42799949645996
2015-07-31,21.55299949645996
2015-08-03,21.458999633789062
2015-08-04,21.430999755859375
2015-08-05,21.54400062561035
2015-08-06,21.43000030517578
2015-08-07,21.40999984741211
2015-08-10,21.549999237060547
2015-08-11,21.399999618530273
2015-08-12,21.37700080871582
2015-08-13,21.299999237060547
2015-08-14,21.479999542236328
2015-08-17,21.639999389648438
2015-08-18,21.56999969482422
2015-08-19,21.56999969482422
2015-08-20,21.100000381469727
2015-08-21,20.709999084472656
2015-08-24,19.861000061035156
2015-08-25,19.959999084472656
2015-08-26,19.829999923706055
2015-08-27,20.219999313354492
2015-08-28,20.299999237060547
2015-08-31,20.15999984741211
2015-09-01,20.020000457763672
2015-09-02,19.770000457763672
2015-09-03,19.770000457763672
2015-09-04,19.649999618530273
2015-09-08,20.0
2015-09-09,20.010000228881836
2015-09-10,20.024999618530273
2015-09-11,19.850000381469727
2015-09-14,19.8700008392334
2015-09-15,20.09600067138672
2015-09-16,20.09600067138672
2015-09-17,20.31999969482422
2015-09-18,20.222999572753906
2015-09-21,20.149999618530273
2015-09-22,20.149999618530273
2015-09-23,19.850000381469727
2015-09-24,19.875999450683594
2015-09-25,20.010000228881836
2015-09-28,19.850000381469727
2015-09-29,19.81999969482422
2015-09-30,20.09000015258789
2015-10-01,19.959999084472656
2015-10-02,19.790000915527344
2015-10-05,20.579999923706055
2015-10-06,20.459999084472656
2015-10-07,20.452999114990234
2015-10-08,20.452999114990234
2015-10-09,20.709999084472656
2015-10-12,20.829999923706055
2015-10-13,20.700000762939453
2015-10-14,20.479999542236328
2015-10-15,20.51300048828125
2015-10-16,20.719999313354492
2015-10-19,20.790000915527344
2015-10-20,20.90999984741211
2015-10-21,20.84000015258789
2015-10-22,21.139999389648438
2015-10-23,21.149999618530273
2015-10-26,21.059999465942383
2015-10-27,20.738000869750977
2015-10-28,21.030000686645508
2015-10-29,20.899999618530273
2015-10-30,20.899999618530273
2015-11-02,21.139999389648438
2015-11-03,21.200000762939453
2015-11-04,21.09000015258789
2015-11-05,21.1200008392334
2015-11-06,20.90999984741211
2015-11-09,20.670000076293945
2015-11-10,20.795000076293945
2015-11-11,20.739999771118164
2015-11-12,20.520000457763672
2015-11-13,20.200000762939453
2015-11-16,20.450000762939453
2015-11-17,20.3700008392334
2015-11-18,20.639999389648438
2015-11-19,20.729999542236328
2015-11-20,20.809999465942383
2015-11-23,20.780000686645508
2015-11-24,20.850000381469727
2015-11-25,20.8799991607666
2015-11-27,20.920000076293945
2015-11-30,20.8700008392334
2015-12-01,20.920000076293945
2015-12-02,20.700000762939453
2015-12-03,20.700000762939453
2015-12-04,20.59000015258789
2015-12-07,20.450000762939453
2015-12-08,20.329999923706055
2015-12-09,20.079999923706055
2015-12-10,20.049999237060547
2015-12-11,19.76099967956543
2015-12-14,19.770000457763672
2015-12-15,20.040000915527344
2015-12-16,20.139999389648438
2015-12-17,20.049999237060547
2015-12-18,19.829999923706055
2015-12-21,19.850000381469727
2015-12-22,20.110000610351562
2015-12-23,20.229999542236328
2015-12-24,20.290000915527344
2015-12-28,20.200000762939453
2015-12-29,20.43000030517578
2015-12-30,20.360000610351562
2015-12-31,20.079999923706055
2016-01-04,19.690000534057617
2016-01-05,19.829999923706055
2016-01-06,19.690000534057617
2016-01-07,19.3700008392334
2016-01-08,19.1200008392334
2016-01-11,19.079999923706055
2016-01-12,19.170000076293945
2016-01-13,18.799999237060547
2016-01-14,19.020000457763672
2016-01-15,18.552000045776367
2016-01-19,18.777999877929688
2016-01-20,18.280000686645508
2016-01-21,18.280000686645508
2016-01-22,18.7810001373291
2016-01-25,18.690000534057617
2016-01-26,18.920000076293945
2016-01-27,18.899999618530273
2016-01-28,19.170000076293945
2016-01-29,19.507999420166016
2016-02-01,19.639999389648438
2016-02-02,19.35300064086914
2016-02-03,19.489999771118164
2016-02-04,19.74799919128418
2016-02-05,19.510000228881836
2016-02-08,19.3799991607666
2016-02-09,19.56100082397461
2016-02-10,19.610000610351562
2016-02-11,19.351999282836914
2016-02-12,19.450000762939453
2016-02-16,19.875999450683594
2016-02-17,20.06999969482422
2016-02-18,20.06999969482422
2016-02-19,20.100000381469727
2016-02-22,20.329999923706055
2016-02-23,20.280000686645508
2016-02-24,20.31800079345703
2016-02-25,20.479999542236328
2016-02-26,20.479999542236328
2016-02-29,20.329999923706055
2016-03-01,20.615999221801758
2016-03-02,20.739999771118164
2016-03-03,20.790000915527344
2016-03-04,20.790000915527344
2016-03-07,21.0
2016-03-08,21.0
2016-03-09,21.01099967956543
2016-03-10,20.93000030517578
2016-03-11,21.28700065612793
2016-03-14,21.299999237060547
2016-03-15,21.209999084472656
2016-03-16,21.399999618530273
2016-03-17,21.719999313354492
2016-03-18,21.695999145507812
2016-03-21,21.65999984741211
2016-03-22,21.6299991607666
2016-03-23,21.420000076293945
2016-03-24,21.399999618530273
2016-03-28,21.426000595092773
2016-03-29,21.68899917602539
2016-03-30,21.75
2016-03-31,21.65999984741211
2016-04-01,21.770000457763672
2016-04-04,21.639999389648438
2016-04-05,21.459999084472656
2016-04-06,21.371000289916992
2016-04-07,21.25
2016-04-08,21.32200050354004
2016-04-11,21.417999267578125
2016-04-12,21.469999313354492
2016-04-13,21.809999465942383
2016-04-14,21.790000915527344
2016-04-15,21.850000381469727
2016-04-18,21.950000762939453
2016-04-19,21.90999984741211
2016-04-20,21.895000457763672
2016-04-21,21.56999969482422
2016-04-22,21.690000534057617
2016-04-25,21.590999603271484
2016-04-26,21.84000015258789
2016-04-27,22.0
2016-04-28,21.75
2016-04-29,21.579999923706055
2016-05-02,21.780000686645508
2016-05-03,21.68000030517578
2016-05-04,21.729999542236328
2016-05-05,21.670000076293945
2016-05-06,21.760000228881836
2016-05-09,21.799999237060547
2016-05-10,21.989999771118164
2016-05-11,21.799999237060547
2016-05-12,21.860000610351562
2016-05-13,21.66900062561035
2016-05-16,21.80500030517578
2016-05-17,21.5
2016-05-18,21.260000228881836
2016-05-19,21.260000228881836
2016-05-20,21.389999389648438
2016-05-23,21.360000610351562
2016-05-24,21.700000762939453
2016-05-25,21.75
2016-05-26,21.729999542236328
2016-05-27,21.90999984741211
2016-05-31,21.926000595092773
2016-06-01,22.0
2016-06-02,22.139999389648438
2016-06-03,22.229999542236328
2016-06-06,22.260000228881836
2016-06-07,22.290000915527344
2016-06-08,22.350000381469727
2016-06-09,22.323999404907227
2016-06-10,22.18000030517578
2016-06-13,22.06999969482422
2016-06-14,21.940000534057617
2016-06-15,22.079999923706055
2016-06-16,22.06999969482422
2016-06-17,22.009000778198242
2016-06-20,22.184999465942383
2016-06-21,22.139999389648438
2016-06-22,22.010000228881836
2016-06-23,22.25
2016-06-24,21.729999542236328
2016-06-27,21.5
2016-06-28,21.81599998474121
2016-06-29,22.139999389648438
2016-06-30,22.520000457763672
2016-07-01,22.511999130249023
2016-07-05,22.41900062561035
2016-07-06,22.549999237060547
2016-07-07,22.329999923706055
2016-07-08,22.6299991607666
2016-07-11,22.770000457763672
2016-07-12,22.8700008392334
2016-07-13,22.924999237060547
2016-07-14,22.959999084472656
2016-07-15,22.889999389648438
2016-07-18,22.93400001525879
2016-07-19,22.899999618530273
2016-07-20,22.959999084472656
2016-07-21,22.8799991607666
2016-07-22,23.104000091552734
2016-07-25,23.06399917602539
2016-07-26,23.030000686645508
2016-07-27,23.06999969482422
2016-07-28,23.020000457763672
2016-07-29,23.065000534057617
2016-08-01,23.05299949645996
2016-08-02,22.829999923706055
2016-08-03,22.719999313354492
2016-08-04,22.68000030517578
2016-08-05,22.790000915527344
2016-08-08,22.739999771118164
2016-08-09,22.739999771118164
2016-08-10,22.649999618530273
2016-08-11,22.65999984741211
2016-08-12,22.628999710083008
2016-08-15,22.65999984741211
2016-08-16,22.479999542236328
2016-08-17,22.450000762939453
2016-08-18,22.559999465942383
2016-08-19,22.43000030517578
2016-08-22,22.489999771118164
2016-08-23,22.549999237060547
2016-08-24,22.388999938964844
2016-08-25,22.41900062561035
2016-08-26,22.239999771118164
2016-08-29,22.40999984741211
2016-08-30,22.350000381469727
2016-08-31,22.350000381469727
2016-09-01,22.229999542236328
2016-09-02,22.451000213623047
2016-09-06,22.469999313354492
2016-09-07,22.59000015258789
2016-09-08,22.516000747680664
2016-09-09,22.038000106811523
2016-09-12,22.200000762939453
2016-09-13,21.920000076293945
2016-09-14,21.8700008392334
2016-09-15,22.079999923706055
2016-09-16,22.06999969482422
2016-09-19,22.19099998474121
2016-09-20,22.209999084472656
2016-09-21,22.299999237060547
2016-09-22,22.540000915527344
2016-09-23,22.489999771118164
2016-09-26,22.270000457763672
2016-09-27,22.229999542236328
2016-09-28,22.309999465942383
2016-09-29,22.09000015258789
2016-09-30,22.149999618530273
2016-10-03,21.93000030517578
2016-10-04,21.67799949645996
2016-10-05,21.729999542236328
2016-10-06,21.729999542236328
2016-10-07,21.690000534057617
2016-10-10,21.819000244140625
2016-10-11,21.48699951171875
2016-10-12,21.618000030517578
2016-10-13,21.549999237060547
2016-10-14,21.56999969482422
2016-10-17,21.530000686645508
2016-10-18,21.687999725341797
2016-10-19,21.683000564575195
2016-10-20,21.660999298095703
2016-10-21,21.510000228881836
2016-10-24,21.58300018310547
2016-10-25,21.577999114990234
2016-10-26,21.549999237060547
2016-10-27,21.48200035095215
2016-10-28,21.610000610351562
2016-10-31,21.7810001373291
2016-11-01,21.514999389648438
2016-11-02,21.424999237060547
2016-11-03,21.329999923706055
2016-11-04,21.280000686645508
2016-11-07,21.6200008392334
2016-11-08,21.760000228881836
2016-11-09,21.889999389648438
2016-11-10,22.02400016784668
2016-11-11,22.139999389648438
2016-11-14,22.420000076293945
2016-11-15,22.433000564575195
2016-11-16,22.413000106811523
2016-11-17,22.329999923706055
2016-11-18,22.299999237060547
2016-11-21,22.440000534057617
2016-11-22,22.701000213623047
2016-11-23,22.6299991607666
2016-11-25,22.780000686645508
2016-11-28,22.711000442504883
2016-11-29,22.739999771118164
2016-11-30,22.520000457763672
2016-12-01,22.399999618530273
2016-12-02,22.43000030517578
2016-12-05,22.613000869750977
2016-12-06,22.75
2016-12-07,23.072999954223633
2016-12-08,23.23900032043457
2016-12-09,23.35099983215332
2016-12-12,23.284000396728516
2016-12-13,23.44499969482422
2016-12-14,23.200000762939453
2016-12-15,23.166000366210938
2016-12-16,23.059999465942383
2016-12-19,23.190000534057617
2016-12-20,23.299999237060547
2016-12-21,23.059999465942383
2016-12-22,22.950000762939453
2016-12-23,22.959999084472656
2016-12-27,23.049999237060547
2016-12-28,22.829999923706055
2016-12-29,22.979999542236328
2016-12-30,22.90999984741211
2017-01-03,23.010000228881836
2017-01-04,23.239999771118164
2017-01-05,23.139999389648438
2017-01-06,23.06999969482422
2017-01-09,22.850000381469727
2017-01-10,22.93000030517578
2017-01-11,22.902000427246094
2017-01-12,22.889999389648438
2017-01-13,22.940000534057617
2017-01-17,22.861000061035156
2017-01-18,22.820999145507812
2017-01-19,22.729999542236328
2017-01-20,22.84000015258789
2017-01-23,22.816999435424805
2017-01-24,22.959999084472656
2017-01-25,22.969999313354492
2017-01-26,22.739999771118164
2017-01-27,22.670000076293945
2017-01-30,22.62299919128418
2017-01-31,22.65999984741211
2017-02-01,22.549999237060547
2017-02-02,22.579999923706055
2017-02-03,22.739999771118164
2017-02-06,22.81999969482422
2017-02-07,22.780000686645508
2017-02-08,22.940000534057617
2017-02-09,23.030000686645508
2017-02-10,23.170000076293945
2017-02-13,23.229999542236328
2017-02-14,23.190000534057617
2017-02-15,23.25
2017-02-16,23.334999084472656
2017-02-17,23.40999984741211
2017-02-21,23.5
2017-02-22,23.459999084472656
2017-02-23,23.575000762939453
2017-02-24,23.639999389648438
2017-02-27,23.739999771118164
2017-02-28,23.618999481201172
2017-03-01,23.750999450683594
2017-03-02,23.69099998474121
2017-03-03,23.610000610351562
2017-03-06,23.469999313354492
2017-03-07,23.3799991607666
2017-03-08,23.15999984741211
2017-03-09,23.2549991607666
2017-03-10,23.290000915527344
2017-03-13,23.31999969482422
2017-03-14,23.260000228881836
2017-03-15,23.610000610351562
2017-03-16,23.440000534057617
2017-03-17,23.459999084472656
2017-03-20,23.34000015258789
2017-03-21,23.200000762939453
2017-03-22,23.225000381469727
2017-03-23,23.148000717163086
2017-03-24,23.187000274658203
2017-03-27,23.131999969482422
2017-03-28,23.260000228881836
2017-03-29,23.239999771118164
2017-03-30,23.219999313354492
2017-03-31,23.325000762939453
2017-04-03,23.170000076293945
2017-04-04,23.139999389648438
2017-04-05,23.187999725341797
2017-04-06,23.200000762939453
2017-04-07,23.155000686645508
2017-04-10,23.219999313354492
2017-04-11,23.290000915527344
2017-04-12,23.239999771118164
2017-04-13,23.200000762939453
2017-04-17,23.329999923706055
2017-04-18,23.280000686645508
2017-04-19,23.219999313354492
2017-04-20,23.344999313354492
2017-04-21,23.30699920654297
2017-04-24,23.423999786376953
2017-04-25,23.56599998474121
2017-04-26,23.549999237060547
2017-04-27,23.56999969482422
2017-04-28,23.360000610351562
2017-05-01,23.308000564575195
2017-05-02,23.358999252319336
2017-05-03,23.37299919128418
2017-05-04,23.420000076293945
2017-05-05,23.469999313354492
2017-05-08,23.43000030517578
2017-05-09,23.399999618530273
2017-05-10,23.46500015258789
2017-05-11,23.33300018310547
2017-05-12,23.34000015258789
2017-05-15,23.459999084472656
2017-05-16,23.429000854492188
2017-05-17,23.200000762939453
2017-05-18,23.25
2017-05-19,23.389999389648438
2017-05-22,23.5
2017-05-23,23.639999389648438
2017-05-24,23.639999389648438
2017-05-25,23.770000457763672
2017-05-26,23.75
2017-05-30,23.729999542236328
2017-05-31,23.729999542236328
2017-06-01,23.969999313354492
2017-06-02,24.06999969482422
2017-06-05,24.0
2017-06-06,23.954999923706055
2017-06-07,23.937999725341797
2017-06-08,23.974000930786133
2017-06-09,24.229999542236328
2017-06-12,24.190000534057617
2017-06-13,24.270000457763672
2017-06-14,24.39699935913086
2017-06-15,24.43000030517578
2017-06-16,24.459999084472656
2017-06-19,24.520000457763672
2017-06-20,24.3799991607666
2017-06-21,24.3700008392334
2017-06-22,24.239999771118164
2017-06-23,24.270000457763672
2017-06-26,24.34000015258789
2017-06-27,24.170000076293945
2017-06-28,24.260000228881836
2017-06-29,24.072999954223633
2017-06-30,24.13599967956543
2017-07-03,24.229999542236328
2017-07-05,24.128999710083008
2017-07-06,23.979999542236328
2017-07-07,24.079999923706055
2017-07-10,24.010000228881836
2017-07-11,23.889999389648438
2017-07-12,24.010000228881836
2017-07-13,24.049999237060547
2017-07-14,24.1200008392334
2017-07-17,24.110000610351562
2017-07-18,24.1299991607666
2017-07-19,24.225000381469727
2017-07-20,24.399999618530273
2017-07-21,24.3799991607666
2017-07-24,24.229999542236328
2017-07-25,24.329999923706055
2017-07-26,24.309999465942383
2017-07-27,24.108999252319336
2017-07-28,24.075000762939453
2017-07-31,24.209999084472656
2017-08-01,24.260000228881836
2017-08-02,24.1200008392334
2017-08-03,24.1299991607666
2017-08-04,24.200000762939453
2017-08-07,24.204999923706055
2017-08-08,24.190000534057617
2017-08-09,24.1299991607666
2017-08-10,23.992000579833984
2017-08-11,23.7549991607666
2017-08-14,24.02400016784668
2017-08-15,23.898000717163086
2017-08-16,24.0
2017-08-17,23.829999923706055
2017-08-18,23.69499969482422
2017-08-21,23.809999465942383
2017-08-22,23.93600082397461
2017-08-23,23.926000595092773
2017-08-24,23.8799991607666
2017-08-25,24.09000015258789
2017-08-28,24.010000228881836
2017-08-29,24.010000228881836
2017-08-30,24.030000686645508
2017-08-31,24.1299991607666
2017-09-01,24.239999771118164
2017-09-05,24.139999389648438
2017-09-06,24.229999542236328
2017-09-07,24.2450008392334
2017-09-08,24.399999618530273
2017-09-11,24.58099937438965
2017-09-12,24.530000686645508
2017-09-13,24.518999099731445
2017-09-14,24.562000274658203
2017-09-15,24.700000762939453
2017-09-18,24.579999923706055
2017-09-19,24.59000015258789
2017-09-20,24.579999923706055
2017-09-21,24.395999908447266
2017-09-22,24.344999313354492
2017-09-25,24.465999603271484
2017-09-26,24.520000457763672
2017-09-27,24.450000762939453
2017-09-28,24.559999465942383
2017-09-29,24.525999069213867
2017-10-02,24.649999618530273
2017-10-03,24.649999618530273
2017-10-04,24.649999618530273
2017-10-05,24.670000076293945
2017-10-06,24.59600067138672
2017-10-09,24.6200008392334
2017-10-10,24.68000030517578
2017-10-11,24.719999313354492
2017-10-12,24.780000686645508
2017-10-13,24.84000015258789
2017-10-16,24.799999237060547
2017-10-17,24.850000381469727
2017-10-18,24.90999984741211
2017-10-19,24.933000564575195
2017-10-20,25.040000915527344
2017-10-23,24.878999710083008
2017-10-24,24.829999923706055
2017-10-25,24.690000534057617
2017-10-26,24.780000686645508
2017-10-27,24.690000534057617
2017-10-30,24.506999969482422
2017-10-31,24.6200008392334
2017-11-01,24.601999282836914
2017-11-02,24.739999771118164
2017-11-03,24.729999542236328
2017-11-06,24.700000762939453
2017-11-07,24.670000076293945
2017-11-08,24.639999389648438
2017-11-09,24.540000915527344
2017-11-10,24.600000381469727
2017-11-13,24.649999618530273
2017-11-14,24.85700035095215
2017-11-15,24.760000228881836
2017-11-16,24.8700008392334
2017-11-17,24.854999542236328
2017-11-20,24.8799991607666
2017-11-21,24.989999771118164
2017-11-22,24.969999313354492
2017-11-24,24.91699981689453
2017-11-27,25.0
2017-11-28,25.33799934387207
2017-11-29,25.584999084472656
2017-11-30,25.694000244140625
