,ALPN
2015-12-04,32.08000183105469
2015-12-07,32.08000183105469
2015-12-08,32.2400016784668
2015-12-09,31.760000228881836
2015-12-10,31.719999313354492
2015-12-11,31.84000015258789
2015-12-14,31.68000030517578
2015-12-15,31.520000457763672
2015-12-16,31.280000686645508
2015-12-17,32.15999984741211
2015-12-18,33.880001068115234
2015-12-21,36.0
2015-12-22,35.2400016784668
2015-12-23,35.040000915527344
2015-12-24,34.0
2015-12-28,32.47999954223633
2015-12-29,33.84000015258789
2015-12-30,32.52000045776367
2015-12-31,30.959999084472656
2016-01-04,29.15999984741211
2016-01-05,28.520000457763672
2016-01-06,27.479999542236328
2016-01-07,27.0
2016-01-08,26.600000381469727
2016-01-11,25.360000610351562
2016-01-12,23.639999389648438
2016-01-13,20.239999771118164
2016-01-14,19.920000076293945
2016-01-15,23.0
2016-01-19,21.399999618530273
2016-01-20,22.399999618530273
2016-01-21,22.520000457763672
2016-01-22,22.639999389648438
2016-01-25,21.68000030517578
2016-01-26,21.799999237060547
2016-01-27,20.600000381469727
2016-01-28,18.639999389648438
2016-01-29,18.760000228881836
2016-02-01,19.399999618530273
2016-02-02,20.0
