,CGBD
2017-10-24,18.530000686645508
2017-10-25,18.479999542236328
2017-10-26,18.309999465942383
2017-10-27,18.549999237060547
2017-10-30,18.489999771118164
2017-10-31,18.540000915527344
2017-11-01,18.489999771118164
2017-11-02,18.40999984741211
2017-11-03,18.299999237060547
2017-11-06,18.31999969482422
2017-11-07,18.139999389648438
2017-11-08,18.170000076293945
2017-11-09,18.299999237060547
2017-11-10,18.540000915527344
2017-11-13,18.34000015258789
2017-11-14,18.360000610351562
2017-11-15,18.299999237060547
2017-11-16,18.440000534057617
2017-11-17,18.459999084472656
2017-11-20,18.43000030517578
2017-11-21,18.420000076293945
2017-11-22,18.530000686645508
2017-11-24,18.59000015258789
2017-11-27,18.510000228881836
2017-11-28,18.549999237060547
2017-11-29,18.450000762939453
2017-11-30,18.549999237060547
2017-12-01,18.43000030517578
2017-12-04,18.510000228881836
2017-12-05,18.469999313354492
2017-12-06,18.420000076293945
2017-12-07,18.309999465942383
2017-12-08,18.440000534057617
2017-12-11,18.290000915527344
2017-12-12,18.079999923706055
2017-12-13,17.299999237060547
2017-12-14,17.040000915527344
2017-12-15,17.3700008392334
2017-12-18,17.59000015258789
2017-12-19,17.790000915527344
2017-12-20,18.139999389648438
2017-12-21,18.209999084472656
2017-12-22,18.34000015258789
2017-12-26,18.739999771118164
2017-12-27,18.979999542236328
2017-12-28,19.1200008392334
2017-12-29,20.040000915527344
2018-01-02,18.479999542236328
2018-01-03,18.6200008392334
2018-01-04,18.549999237060547
2018-01-05,18.450000762939453
2018-01-08,18.479999542236328
2018-01-09,18.229999542236328
2018-01-10,18.260000228881836
2018-01-11,18.420000076293945
2018-01-12,18.469999313354492
2018-01-16,18.40999984741211
2018-01-17,18.360000610351562
2018-01-18,18.270000457763672
2018-01-19,18.25
2018-01-22,18.139999389648438
2018-01-23,18.200000762939453
2018-01-24,18.18000030517578
2018-01-25,18.200000762939453
2018-01-26,18.1200008392334
2018-01-29,18.010000228881836
2018-01-30,17.950000762939453
2018-01-31,17.950000762939453
2018-02-01,17.889999389648438
2018-02-02,17.610000610351562
2018-02-05,17.399999618530273
2018-02-06,17.6200008392334
2018-02-07,17.84000015258789
2018-02-08,17.510000228881836
2018-02-09,17.530000686645508
2018-02-12,17.90999984741211
2018-02-13,18.18000030517578
2018-02-14,18.0
2018-02-15,17.860000610351562
2018-02-16,18.100000381469727
2018-02-20,17.770000457763672
2018-02-21,17.729999542236328
2018-02-22,17.600000381469727
2018-02-23,17.549999237060547
2018-02-26,17.549999237060547
2018-02-27,17.3700008392334
2018-02-28,17.270000457763672
2018-03-01,17.1200008392334
2018-03-02,17.030000686645508
2018-03-05,17.360000610351562
2018-03-06,17.5
2018-03-07,17.469999313354492
2018-03-08,17.709999084472656
2018-03-09,17.84000015258789
2018-03-12,17.790000915527344
2018-03-13,17.75
2018-03-14,17.6200008392334
2018-03-15,17.649999618530273
2018-03-16,18.059999465942383
2018-03-19,17.989999771118164
2018-03-20,17.90999984741211
2018-03-21,17.950000762939453
2018-03-22,18.059999465942383
2018-03-23,17.65999984741211
2018-03-26,17.93000030517578
2018-03-27,17.329999923706055
2018-03-28,17.450000762939453
2018-03-29,17.899999618530273
2018-04-02,17.809999465942383
2018-04-03,17.84000015258789
2018-04-04,17.940000534057617
2018-04-05,18.06999969482422
2018-04-06,17.739999771118164
2018-04-09,17.690000534057617
2018-04-10,17.940000534057617
2018-04-11,17.729999542236328
2018-04-12,17.65999984741211
2018-04-13,17.600000381469727
2018-04-16,17.65999984741211
2018-04-17,17.75
2018-04-18,17.829999923706055
2018-04-19,17.809999465942383
2018-04-20,17.790000915527344
2018-04-23,17.81999969482422
2018-04-24,17.889999389648438
2018-04-25,17.90999984741211
2018-04-26,17.90999984741211
2018-04-27,17.979999542236328
2018-04-30,17.889999389648438
2018-05-01,17.8799991607666
2018-05-02,17.610000610351562
2018-05-03,17.690000534057617
2018-05-04,17.600000381469727
2018-05-07,17.90999984741211
2018-05-08,17.68000030517578
2018-05-09,17.860000610351562
2018-05-10,17.850000381469727
2018-05-11,17.780000686645508
2018-05-14,17.75
2018-05-15,17.790000915527344
2018-05-16,17.690000534057617
2018-05-17,17.709999084472656
2018-05-18,18.049999237060547
2018-05-21,18.0
2018-05-22,17.979999542236328
2018-05-23,18.0
2018-05-24,17.889999389648438
2018-05-25,18.079999923706055
2018-05-29,17.959999084472656
2018-05-30,18.09000015258789
2018-05-31,18.18000030517578
2018-06-01,18.100000381469727
2018-06-04,18.100000381469727
2018-06-05,18.170000076293945
2018-06-06,18.34000015258789
2018-06-07,18.280000686645508
2018-06-08,18.299999237060547
2018-06-11,18.049999237060547
2018-06-12,17.600000381469727
2018-06-13,17.5
2018-06-14,17.59000015258789
2018-06-15,17.549999237060547
2018-06-18,17.610000610351562
2018-06-19,17.59000015258789
2018-06-20,17.600000381469727
2018-06-21,17.549999237060547
2018-06-22,17.549999237060547
2018-06-25,17.5
2018-06-26,17.530000686645508
2018-06-27,17.510000228881836
2018-06-28,17.040000915527344
2018-06-29,17.020000457763672
2018-07-02,17.040000915527344
2018-07-03,17.079999923706055
2018-07-05,17.1299991607666
2018-07-06,17.110000610351562
2018-07-09,17.139999389648438
2018-07-10,17.239999771118164
2018-07-11,17.139999389648438
2018-07-12,17.09000015258789
2018-07-13,17.15999984741211
2018-07-16,17.079999923706055
2018-07-17,17.3799991607666
2018-07-18,17.739999771118164
2018-07-19,17.850000381469727
2018-07-20,17.90999984741211
2018-07-23,17.860000610351562
2018-07-24,17.770000457763672
2018-07-25,17.780000686645508
2018-07-26,17.649999618530273
2018-07-27,17.860000610351562
2018-07-30,17.850000381469727
2018-07-31,17.770000457763672
2018-08-01,17.81999969482422
2018-08-02,17.8799991607666
2018-08-03,17.920000076293945
2018-08-06,17.889999389648438
2018-08-07,17.969999313354492
2018-08-08,17.790000915527344
2018-08-09,17.219999313354492
2018-08-10,17.229999542236328
2018-08-13,17.09000015258789
2018-08-14,17.110000610351562
2018-08-15,17.079999923706055
2018-08-16,17.09000015258789
2018-08-17,17.09000015258789
2018-08-20,17.030000686645508
2018-08-21,17.149999618530273
2018-08-22,17.270000457763672
2018-08-23,17.09000015258789
2018-08-24,17.040000915527344
2018-08-27,17.049999237060547
2018-08-28,17.010000228881836
2018-08-29,17.040000915527344
2018-08-30,17.020000457763672
2018-08-31,16.989999771118164
2018-09-04,16.959999084472656
2018-09-05,17.0
2018-09-06,16.799999237060547
2018-09-07,16.799999237060547
2018-09-10,17.030000686645508
2018-09-11,17.040000915527344
2018-09-12,16.93000030517578
2018-09-13,16.950000762939453
2018-09-14,17.1299991607666
2018-09-17,17.219999313354492
2018-09-18,17.170000076293945
2018-09-19,17.270000457763672
2018-09-20,17.200000762939453
2018-09-21,17.200000762939453
2018-09-24,17.06999969482422
2018-09-25,17.09000015258789
2018-09-26,17.040000915527344
2018-09-27,16.809999465942383
2018-09-28,16.700000762939453
2018-10-01,16.809999465942383
2018-10-02,16.65999984741211
2018-10-03,16.610000610351562
2018-10-04,16.040000915527344
2018-10-05,16.15999984741211
2018-10-08,15.869999885559082
2018-10-09,15.670000076293945
2018-10-10,15.460000038146973
2018-10-11,15.460000038146973
2018-10-12,15.470000267028809
2018-10-15,15.6899995803833
2018-10-16,15.649999618530273
2018-10-17,15.90999984741211
2018-10-18,15.899999618530273
2018-10-19,15.960000038146973
2018-10-22,15.8100004196167
2018-10-23,15.760000228881836
2018-10-24,15.670000076293945
2018-10-25,15.819999694824219
2018-10-26,15.630000114440918
2018-10-29,15.720000267028809
2018-10-30,15.670000076293945
2018-10-31,16.0
2018-11-01,15.949999809265137
2018-11-02,15.859999656677246
2018-11-05,15.970000267028809
2018-11-06,16.040000915527344
2018-11-07,16.040000915527344
2018-11-08,15.979999542236328
2018-11-09,15.970000267028809
2018-11-12,15.739999771118164
2018-11-13,15.850000381469727
2018-11-14,15.680000305175781
2018-11-15,15.59000015258789
2018-11-16,15.460000038146973
2018-11-19,15.600000381469727
2018-11-20,15.4399995803833
2018-11-21,15.300000190734863
2018-11-23,15.34000015258789
2018-11-26,15.380000114440918
2018-11-27,15.319999694824219
2018-11-28,15.5
2018-11-29,15.449999809265137
2018-11-30,15.5
2018-12-03,15.640000343322754
2018-12-04,15.3100004196167
2018-12-06,14.960000038146973
2018-12-07,14.75
2018-12-10,14.420000076293945
2018-12-11,14.210000038146973
2018-12-12,14.199999809265137
2018-12-13,13.930000305175781
2018-12-14,13.84000015258789
2018-12-17,13.260000228881836
2018-12-18,13.579999923706055
2018-12-19,13.4399995803833
2018-12-20,12.829999923706055
2018-12-21,12.949999809265137
2018-12-24,13.0
2018-12-26,13.279999732971191
2018-12-27,12.930000305175781
2018-12-28,12.739999771118164
2018-12-31,12.399999618530273
2019-01-02,12.8100004196167
2019-01-03,13.170000076293945
2019-01-04,13.649999618530273
2019-01-07,14.260000228881836
2019-01-08,14.34000015258789
2019-01-09,14.25
2019-01-10,14.270000457763672
2019-01-11,14.390000343322754
2019-01-14,14.460000038146973
2019-01-15,14.5
2019-01-16,14.510000228881836
2019-01-17,14.539999961853027
2019-01-18,14.6899995803833
2019-01-22,14.4399995803833
2019-01-23,14.399999618530273
2019-01-24,14.600000381469727
2019-01-25,14.789999961853027
2019-01-28,14.710000038146973
2019-01-29,14.670000076293945
2019-01-30,14.829999923706055
2019-01-31,14.9399995803833
2019-02-01,14.869999885559082
2019-02-04,15.09000015258789
2019-02-05,15.199999809265137
2019-02-06,15.0
2019-02-07,14.90999984741211
2019-02-08,14.960000038146973
2019-02-11,15.0
2019-02-12,14.729999542236328
2019-02-13,14.84000015258789
2019-02-14,14.859999656677246
2019-02-15,14.920000076293945
2019-02-19,14.869999885559082
2019-02-20,15.0
2019-02-21,14.970000267028809
2019-02-22,15.210000038146973
2019-02-25,15.050000190734863
2019-02-26,14.930000305175781
2019-02-27,15.055000305175781
2019-02-28,14.949999809265137
2019-03-01,14.8100004196167
2019-03-04,14.880000114440918
2019-03-05,14.710000038146973
2019-03-06,14.680000305175781
2019-03-07,14.619999885559082
2019-03-08,14.75
2019-03-11,14.949999809265137
2019-03-12,14.890000343322754
2019-03-13,14.960000038146973
2019-03-14,15.079999923706055
2019-03-15,15.109999656677246
2019-03-18,15.130000114440918
2019-03-19,15.039999961853027
2019-03-20,14.949999809265137
2019-03-21,14.970000267028809
2019-03-22,14.890000343322754
2019-03-25,14.899999618530273
2019-03-26,14.890000343322754
2019-03-27,14.850000381469727
2019-03-28,14.550000190734863
2019-03-29,14.479999542236328
2019-04-01,14.680000305175781
2019-04-02,14.779999732971191
2019-04-03,14.739999771118164
2019-04-04,14.800000190734863
2019-04-05,14.829999923706055
2019-04-08,14.789999961853027
2019-04-09,14.600000381469727
2019-04-10,14.699999809265137
2019-04-11,14.710000038146973
2019-04-12,14.699999809265137
2019-04-15,14.640000343322754
2019-04-16,14.850000381469727
2019-04-17,14.779999732971191
2019-04-18,14.789999961853027
2019-04-22,14.800000190734863
2019-04-23,14.899999618530273
2019-04-24,14.90999984741211
2019-04-25,14.920000076293945
2019-04-26,15.020000457763672
2019-04-29,15.010000228881836
2019-04-30,14.960000038146973
2019-05-01,14.970000267028809
2019-05-02,14.989999771118164
2019-05-03,15.050000190734863
2019-05-06,15.050000190734863
2019-05-07,14.90999984741211
2019-05-08,15.420000076293945
2019-05-09,15.5
2019-05-10,15.319999694824219
2019-05-13,15.140000343322754
2019-05-14,14.989999771118164
2019-05-15,14.6899995803833
2019-05-16,14.829999923706055
2019-05-17,14.949999809265137
2019-05-20,14.819999694824219
2019-05-21,14.770000457763672
2019-05-22,14.630000114440918
2019-05-23,14.630000114440918
2019-05-24,14.760000228881836
2019-05-28,14.770000457763672
2019-05-29,15.0
2019-05-30,14.859999656677246
2019-05-31,14.640000343322754
2019-06-03,14.6899995803833
2019-06-04,14.770000457763672
2019-06-05,14.710000038146973
2019-06-06,14.779999732971191
2019-06-07,14.850000381469727
2019-06-10,14.859999656677246
2019-06-11,14.9399995803833
2019-06-12,15.0
2019-06-13,15.1899995803833
2019-06-14,15.130000114440918
2019-06-17,15.100000381469727
2019-06-18,15.260000228881836
2019-06-19,15.479999542236328
2019-06-20,15.300000190734863
2019-06-21,15.3100004196167
2019-06-24,15.510000228881836
2019-06-25,15.40999984741211
2019-06-26,15.34000015258789
2019-06-27,14.979999542236328
2019-06-28,15.239999771118164
2019-07-01,15.1899995803833
2019-07-02,15.180000305175781
2019-07-03,15.329999923706055
2019-07-05,15.289999961853027
2019-07-08,15.289999961853027
2019-07-09,15.3100004196167
2019-07-10,15.380000114440918
2019-07-11,15.289999961853027
2019-07-12,15.289999961853027
2019-07-15,15.34000015258789
2019-07-16,15.270000457763672
2019-07-17,15.170000076293945
2019-07-18,15.09000015258789
2019-07-19,15.09000015258789
2019-07-22,15.039999961853027
2019-07-23,15.020000457763672
2019-07-24,15.09000015258789
2019-07-25,15.100000381469727
2019-07-26,15.220000267028809
2019-07-29,15.210000038146973
2019-07-30,15.229999542236328
2019-07-31,15.119999885559082
2019-08-01,15.010000228881836
2019-08-02,14.9399995803833
2019-08-05,14.59000015258789
2019-08-06,14.75
2019-08-07,14.020000457763672
2019-08-08,14.220000267028809
2019-08-09,13.920000076293945
2019-08-12,13.720000267028809
2019-08-13,13.720000267028809
2019-08-14,13.470000267028809
2019-08-15,13.529999732971191
2019-08-16,13.770000457763672
2019-08-19,13.869999885559082
2019-08-20,14.0600004196167
2019-08-21,14.25
2019-08-22,14.279999732971191
2019-08-23,14.140000343322754
2019-08-26,14.239999771118164
2019-08-27,14.079999923706055
2019-08-28,14.25
2019-08-29,14.329999923706055
2019-08-30,14.420000076293945
2019-09-03,14.329999923706055
2019-09-04,14.279999732971191
2019-09-05,14.489999771118164
2019-09-06,14.229999542236328
2019-09-09,14.670000076293945
2019-09-10,14.739999771118164
2019-09-11,14.850000381469727
2019-09-12,14.869999885559082
2019-09-13,14.90999984741211
2019-09-16,15.010000228881836
2019-09-17,14.989999771118164
2019-09-18,14.960000038146973
2019-09-19,14.890000343322754
2019-09-20,14.899999618530273
2019-09-23,14.970000267028809
2019-09-24,14.880000114440918
2019-09-25,14.850000381469727
2019-09-26,14.970000267028809
2019-09-27,14.449999809265137
2019-09-30,14.399999618530273
2019-10-01,14.140000343322754
2019-10-02,13.8100004196167
2019-10-03,13.800000190734863
2019-10-04,13.880000114440918
2019-10-07,14.020000457763672
2019-10-08,14.010000228881836
2019-10-09,13.90999984741211
2019-10-10,13.899999618530273
2019-10-11,14.039999961853027
2019-10-14,14.010000228881836
2019-10-15,14.109999656677246
2019-10-16,14.15999984741211
2019-10-17,14.149999618530273
2019-10-18,14.25
2019-10-21,14.279999732971191
2019-10-22,14.329999923706055
2019-10-23,14.289999961853027
2019-10-24,14.319999694824219
2019-10-25,14.220000267028809
2019-10-28,14.289999961853027
2019-10-29,14.3100004196167
2019-10-30,14.279999732971191
2019-10-31,14.289999961853027
2019-11-01,14.300000190734863
2019-11-04,14.529999732971191
2019-11-05,14.420000076293945
2019-11-06,13.729999542236328
2019-11-07,13.729999542236328
2019-11-08,13.649999618530273
2019-11-11,13.630000114440918
2019-11-12,13.680000305175781
2019-11-13,13.529999732971191
2019-11-14,13.460000038146973
2019-11-15,13.460000038146973
2019-11-18,13.430000305175781
2019-11-19,13.359999656677246
2019-11-20,13.369999885559082
2019-11-21,13.239999771118164
2019-11-22,13.149999618530273
2019-11-25,13.430000305175781
2019-11-26,13.229999542236328
2019-11-27,13.4399995803833
2019-11-29,13.5600004196167
2019-12-02,13.539999961853027
2019-12-03,13.510000228881836
2019-12-04,13.489999771118164
2019-12-05,13.470000267028809
2019-12-06,13.539999961853027
2019-12-09,13.670000076293945
2019-12-10,13.729999542236328
2019-12-11,13.520000457763672
2019-12-12,13.520000457763672
2019-12-13,13.670000076293945
2019-12-16,14.180000305175781
2019-12-17,14.130000114440918
2019-12-18,13.930000305175781
2019-12-19,13.944999694824219
2019-12-20,14.029999732971191
2019-12-23,14.100000381469727
2019-12-24,14.119999885559082
2019-12-26,14.149999618530273
2019-12-27,14.149999618530273
2019-12-30,13.470000267028809
2019-12-31,13.380000114440918
2020-01-02,13.529999732971191
2020-01-03,13.680000305175781
2020-01-06,13.5600004196167
2020-01-07,13.59000015258789
2020-01-08,13.539999961853027
2020-01-09,13.59000015258789
2020-01-10,13.699999809265137
2020-01-13,13.630000114440918
2020-01-14,13.710000038146973
2020-01-15,13.75
2020-01-16,13.930000305175781
2020-01-17,14.029999732971191
2020-01-21,14.010000228881836
2020-01-22,14.149999618530273
2020-01-23,14.25
2020-01-24,14.109999656677246
2020-01-27,14.100000381469727
2020-01-28,13.970000267028809
2020-01-29,13.880000114440918
2020-01-30,13.970000267028809
2020-01-31,13.850000381469727
2020-02-03,13.84000015258789
2020-02-04,13.869999885559082
2020-02-05,14.100000381469727
2020-02-06,14.220000267028809
2020-02-07,13.989999771118164
2020-02-10,13.960000038146973
2020-02-11,13.630000114440918
2020-02-12,13.710000038146973
2020-02-13,13.6899995803833
2020-02-14,13.739999771118164
2020-02-18,13.600000381469727
2020-02-19,13.630000114440918
2020-02-20,13.789999961853027
2020-02-21,13.680000305175781
2020-02-24,13.319999694824219
2020-02-25,12.829999923706055
2020-02-26,12.920000076293945
2020-02-27,12.5
2020-02-28,12.140000343322754
2020-03-02,12.489999771118164
2020-03-03,12.430000305175781
2020-03-04,12.720000267028809
2020-03-05,12.789999961853027
2020-03-06,12.470000267028809
2020-03-09,11.5
2020-03-10,11.75
2020-03-11,11.3100004196167
2020-03-12,9.760000228881836
2020-03-13,9.34000015258789
2020-03-16,7.590000152587891
2020-03-17,6.53000020980835
2020-03-18,4.760000228881836
2020-03-19,6.920000076293945
2020-03-20,5.71999979019165
2020-03-23,4.610000133514404
2020-03-24,5.25
2020-03-25,5.489999771118164
2020-03-26,6.190000057220459
2020-03-27,6.110000133514404
2020-03-30,5.360000133514404
2020-03-31,5.21999979019165
2020-04-01,4.949999809265137
2020-04-02,4.840000152587891
2020-04-03,4.480000019073486
2020-04-06,4.380000114440918
2020-04-07,5.25
2020-04-08,5.579999923706055
2020-04-09,6.170000076293945
2020-04-13,6.28000020980835
2020-04-14,6.260000228881836
2020-04-15,5.659999847412109
2020-04-16,5.809999942779541
2020-04-17,6.28000020980835
2020-04-20,5.980000019073486
2020-04-21,5.929999828338623
2020-04-22,5.769999980926514
2020-04-23,5.590000152587891
2020-04-24,7.019999980926514
2020-04-27,7.360000133514404
2020-04-28,7.010000228881836
2020-04-29,7.675000190734863
2020-04-30,7.889999866485596
2020-05-01,7.650000095367432
2020-05-04,7.269999980926514
2020-05-05,7.420000076293945
2020-05-06,8.220000267028809
2020-05-07,8.119999885559082
2020-05-08,8.130000114440918
2020-05-11,7.980000019073486
2020-05-12,8.130000114440918
2020-05-13,7.690000057220459
2020-05-14,7.900000095367432
2020-05-15,7.920000076293945
2020-05-18,8.15999984741211
2020-05-19,8.0600004196167
2020-05-20,8.239999771118164
2020-05-21,8.359999656677246
2020-05-22,8.5
2020-05-26,8.925000190734863
2020-05-27,9.149999618530273
2020-05-28,8.869999885559082
2020-05-29,8.90999984741211
2020-06-01,9.050000190734863
2020-06-02,9.140000343322754
2020-06-03,9.369999885559082
2020-06-04,9.40999984741211
2020-06-05,9.600000381469727
2020-06-08,10.100000381469727
2020-06-09,9.729999542236328
2020-06-10,9.430000305175781
2020-06-11,8.6899995803833
2020-06-12,9.1899995803833
2020-06-15,9.210000038146973
2020-06-16,9.390000343322754
2020-06-17,9.199999809265137
2020-06-18,9.100000381469727
2020-06-19,9.194999694824219
2020-06-22,8.930000305175781
2020-06-23,9.010000228881836
2020-06-24,8.989999771118164
2020-06-25,8.979999542236328
2020-06-26,8.90999984741211
2020-06-29,8.539999961853027
2020-06-30,8.569999694824219
2020-07-01,8.399999618530273
2020-07-02,8.380000114440918
2020-07-06,8.34000015258789
2020-07-07,8.180000305175781
2020-07-08,8.149999618530273
2020-07-09,7.920000076293945
2020-07-10,7.940000057220459
2020-07-13,7.989999771118164
2020-07-14,7.880000114440918
2020-07-15,8.15999984741211
2020-07-16,8.050000190734863
2020-07-17,8.149999618530273
2020-07-20,8.170000076293945
2020-07-21,8.390000343322754
2020-07-22,8.699999809265137
2020-07-23,8.619999885559082
2020-07-24,8.395000457763672
2020-07-27,8.25
2020-07-28,8.25
2020-07-29,8.260000228881836
2020-07-30,8.180000305175781
2020-07-31,8.140000343322754
2020-08-03,8.239999771118164
2020-08-04,8.359999656677246
2020-08-05,9.020000457763672
2020-08-06,9.039999961853027
2020-08-07,9.130000114440918
2020-08-10,9.329999923706055
2020-08-11,9.229999542236328
2020-08-12,9.199999809265137
2020-08-13,9.210000038146973
2020-08-14,9.085000038146973
2020-08-17,8.949999809265137
2020-08-18,8.829999923706055
2020-08-19,8.670000076293945
2020-08-20,8.65999984741211
2020-08-21,8.640000343322754
2020-08-24,8.869999885559082
2020-08-25,8.829999923706055
2020-08-26,8.649999618530273
2020-08-27,8.710000038146973
2020-08-28,8.949999809265137
2020-08-31,8.8100004196167
2020-09-01,9.449999809265137
2020-09-02,9.260000228881836
2020-09-03,9.010000228881836
2020-09-04,9.039999961853027
2020-09-08,9.149999618530273
2020-09-09,9.3100004196167
2020-09-10,9.15999984741211
2020-09-11,9.1899995803833
2020-09-14,9.40999984741211
2020-09-15,9.34000015258789
2020-09-16,9.260000228881836
2020-09-17,9.210000038146973
2020-09-18,9.25
2020-09-21,9.479999542236328
2020-09-22,9.270000457763672
2020-09-23,9.0600004196167
2020-09-24,9.050000190734863
2020-09-25,9.369999885559082
2020-09-28,9.539999961853027
2020-09-29,9.109999656677246
2020-09-30,8.90999984741211
2020-10-01,8.899999618530273
2020-10-02,9.09000015258789
2020-10-05,9.029999732971191
2020-10-06,8.949999809265137
2020-10-07,8.949999809265137
2020-10-08,9.039999961853027
2020-10-09,8.979999542236328
2020-10-12,8.739999771118164
2020-10-13,8.699999809265137
2020-10-14,8.779999732971191
2020-10-15,8.829999923706055
2020-10-16,8.779999732971191
2020-10-19,8.609999656677246
2020-10-20,8.5600004196167
2020-10-21,8.779999732971191
2020-10-22,8.609999656677246
2020-10-23,8.710000038146973
2020-10-26,8.550000190734863
2020-10-27,8.350000381469727
2020-10-28,8.0649995803833
2020-10-29,8.279999732971191
2020-10-30,8.220000267028809
2020-11-02,8.420000076293945
2020-11-03,8.489999771118164
2020-11-04,8.470000267028809
2020-11-05,9.300000190734863
2020-11-06,9.09000015258789
2020-11-09,9.510000228881836
2020-11-10,9.75
2020-11-11,10.0600004196167
2020-11-12,9.880000114440918
2020-11-13,10.255000114440918
2020-11-16,10.520000457763672
2020-11-17,10.600000381469727
2020-11-18,10.479999542236328
2020-11-19,10.670000076293945
2020-11-20,10.40999984741211
2020-11-23,10.710000038146973
2020-11-24,11.069999694824219
2020-11-25,11.050000190734863
2020-11-27,10.9399995803833
2020-11-30,10.859999656677246
2020-12-01,11.119999885559082
2020-12-02,11.170000076293945
2020-12-03,11.470000267028809
2020-12-04,11.550000190734863
2020-12-07,11.40999984741211
2020-12-08,11.25
2020-12-09,11.039999961853027
2020-12-10,10.90999984741211
2020-12-11,11.010000228881836
2020-12-14,11.010000228881836
2020-12-15,11.020000457763672
2020-12-16,10.920000076293945
2020-12-17,10.960000038146973
2020-12-18,11.029999732971191
2020-12-21,11.029999732971191
2020-12-22,10.920000076293945
2020-12-23,11.0600004196167
2020-12-24,11.050000190734863
2020-12-28,10.880000114440918
2020-12-29,10.760000228881836
2020-12-30,10.359999656677246
2020-12-31,10.260000228881836
2021-01-04,10.229999542236328
2021-01-05,10.449999809265137
2021-01-06,10.6899995803833
2021-01-07,10.829999923706055
2021-01-08,10.869999885559082
2021-01-11,10.670000076293945
2021-01-12,10.739999771118164
2021-01-13,10.930000305175781
2021-01-14,11.199999809265137
2021-01-15,11.25
2021-01-19,11.149999618530273
2021-01-20,11.279999732971191
2021-01-21,11.180000305175781
2021-01-22,11.25
2021-01-25,11.149999618530273
2021-01-26,11.199999809265137
2021-01-27,11.020000457763672
2021-01-28,10.970000267028809
2021-01-29,10.760000228881836
2021-02-01,10.90999984741211
2021-02-02,11.4399995803833
2021-02-03,11.399999618530273
2021-02-04,11.449999809265137
2021-02-05,11.630000114440918
2021-02-08,11.649999618530273
2021-02-09,11.710000038146973
2021-02-10,11.850000381469727
2021-02-11,12.039999961853027
2021-02-12,11.949999809265137
2021-02-16,12.100000381469727
2021-02-17,12.109999656677246
2021-02-18,12.100000381469727
2021-02-19,12.050000190734863
2021-02-22,12.069999694824219
2021-02-23,11.960000038146973
2021-02-24,12.649999618530273
2021-02-25,12.229999542236328
2021-02-26,12.460000038146973
2021-03-01,12.75
2021-03-02,12.859999656677246
2021-03-03,12.989999771118164
2021-03-04,12.6899995803833
2021-03-05,12.800000190734863
2021-03-08,13.020000457763672
2021-03-09,12.890000343322754
2021-03-10,13.039999961853027
2021-03-11,13.229999542236328
2021-03-12,13.369999885559082
2021-03-15,13.5
2021-03-16,13.270000457763672
2021-03-17,13.380000114440918
2021-03-18,13.140000343322754
