,ESGE
2017-05-04,31.045000076293945
2017-05-05,31.235000610351562
2017-05-08,31.299999237060547
2017-05-09,31.53499984741211
2017-05-10,31.639999389648438
2017-05-11,31.815000534057617
2017-05-12,31.90999984741211
2017-05-15,32.17250061035156
2017-05-16,32.2140007019043
2017-05-17,31.739999771118164
2017-05-18,31.25
2017-05-19,31.854999542236328
2017-05-22,31.889999389648438
2017-05-23,31.870500564575195
2017-05-24,32.060001373291016
2017-05-25,32.19499969482422
2017-05-26,32.29499816894531
2017-05-30,32.14500045776367
2017-05-31,31.979999542236328
2017-06-01,32.19499969482422
2017-06-02,32.369998931884766
2017-06-05,32.39500045776367
2017-06-06,32.35499954223633
2017-06-07,32.310001373291016
2017-06-08,32.58000183105469
2017-06-09,32.290000915527344
2017-06-12,31.985000610351562
2017-06-13,32.2599983215332
2017-06-14,32.20000076293945
2017-06-15,31.96500015258789
2017-06-16,31.989999771118164
2017-06-19,32.30500030517578
2017-06-20,31.700000762939453
2017-06-21,31.808000564575195
2017-06-22,31.985000610351562
2017-06-23,32.125
2017-06-26,32.39500045776367
2017-06-27,32.09000015258789
2017-06-28,32.31999969482422
2017-06-29,31.8799991607666
2017-06-30,32.125
2017-07-03,32.18000030517578
2017-07-05,32.150001525878906
2017-07-06,31.860000610351562
2017-07-07,31.969999313354492
2017-07-10,32.14500045776367
2017-07-11,32.45000076293945
2017-07-12,33.05500030517578
2017-07-13,33.17499923706055
2017-07-14,33.529998779296875
2017-07-17,33.46500015258789
2017-07-18,33.60850143432617
2017-07-19,33.814998626708984
2017-07-20,33.814998626708984
2017-07-21,33.84000015258789
2017-07-24,33.93450164794922
2017-07-25,33.86600112915039
2017-07-26,34.07500076293945
2017-07-27,33.89500045776367
2017-07-28,33.84000015258789
2017-07-31,33.90999984741211
2017-08-01,34.099998474121094
2017-08-02,34.1349983215332
2017-08-03,33.93000030517578
2017-08-04,34.060001373291016
2017-08-07,34.28499984741211
2017-08-08,34.334999084472656
2017-08-09,34.06999969482422
2017-08-10,33.334999084472656
2017-08-11,33.40999984741211
2017-08-14,33.76499938964844
2017-08-15,33.77000045776367
2017-08-16,34.025001525878906
2017-08-17,33.65999984741211
2017-08-18,33.820499420166016
2017-08-21,33.94499969482422
2017-08-22,34.35499954223633
2017-08-23,34.51499938964844
2017-08-24,34.584999084472656
2017-08-25,34.77000045776367
2017-08-28,34.60499954223633
2017-08-29,34.58700180053711
2017-08-30,34.70000076293945
2017-08-31,34.74250030517578
2017-09-01,34.814998626708984
2017-09-05,34.459999084472656
2017-09-06,34.61000061035156
2017-09-07,34.83100128173828
2017-09-08,34.630001068115234
2017-09-11,35.11000061035156
2017-09-12,35.064998626708984
2017-09-13,35.060001373291016
2017-09-14,35.032501220703125
2017-09-15,35.209999084472656
2017-09-18,35.404998779296875
2017-09-19,35.43000030517578
2017-09-20,35.244998931884766
2017-09-21,35.34000015258789
2017-09-22,35.150001525878906
2017-09-25,34.654998779296875
2017-09-26,34.56999969482422
2017-09-27,34.45000076293945
2017-09-28,34.37950134277344
2017-09-29,34.73500061035156
2017-10-02,34.724998474121094
2017-10-03,35.224998474121094
2017-10-04,35.31999969482422
2017-10-05,35.494998931884766
2017-10-06,35.334999084472656
2017-10-09,35.290000915527344
2017-10-10,35.64699935913086
2017-10-11,35.845001220703125
2017-10-12,35.8385009765625
2017-10-13,36.1150016784668
2017-10-16,36.09000015258789
2017-10-17,35.8849983215332
2017-10-18,35.95500183105469
2017-10-19,35.619998931884766
2017-10-20,35.755001068115234
2017-10-23,35.5359992980957
2017-10-24,35.540000915527344
2017-10-25,35.53450012207031
2017-10-26,35.349998474121094
2017-10-27,35.665000915527344
2017-10-30,35.470001220703125
2017-10-31,35.744998931884766
2017-11-01,35.95000076293945
2017-11-02,36.0
2017-11-03,35.779998779296875
2017-11-06,36.1150016784668
2017-11-07,35.96500015258789
2017-11-08,36.220001220703125
2017-11-09,36.07500076293945
2017-11-10,36.025001525878906
2017-11-13,35.95000076293945
2017-11-14,35.810001373291016
2017-11-15,35.724998474121094
2017-11-16,36.474998474121094
2017-11-17,36.63999938964844
2017-11-20,36.80500030517578
2017-11-21,37.292999267578125
2017-11-22,37.34000015258789
2017-11-24,37.19499969482422
2017-11-27,36.68000030517578
2017-11-28,36.9995002746582
2017-11-29,36.48500061035156
2017-11-30,36.02000045776367
2017-12-01,35.89500045776367
2017-12-04,35.88999938964844
2017-12-05,35.845001220703125
2017-12-06,35.48500061035156
2017-12-07,35.51300048828125
2017-12-08,35.8489990234375
2017-12-11,36.127498626708984
2017-12-12,35.845001220703125
2017-12-13,36.077999114990234
2017-12-14,35.9900016784668
2017-12-15,36.064998626708984
2017-12-18,36.47999954223633
2017-12-19,35.9900016784668
2017-12-20,36.064998626708984
2017-12-21,36.290000915527344
2017-12-22,36.458499908447266
2017-12-26,36.459999084472656
2017-12-27,36.54999923706055
2017-12-28,36.75899887084961
2017-12-29,36.94499969482422
2018-01-02,37.71500015258789
2018-01-03,37.99100112915039
2018-01-04,38.12950134277344
2018-01-05,38.38999938964844
2018-01-08,38.38750076293945
2018-01-09,38.3650016784668
2018-01-10,38.092498779296875
2018-01-11,38.26449966430664
2018-01-12,38.64500045776367
2018-01-16,38.630001068115234
2018-01-17,39.18000030517578
2018-01-18,39.160499572753906
2018-01-19,39.45500183105469
2018-01-22,39.78499984741211
2018-01-23,39.93600082397461
2018-01-24,40.30500030517578
2018-01-25,40.279998779296875
2018-01-26,40.79499816894531
2018-01-29,40.2239990234375
2018-01-30,39.779998779296875
2018-01-31,39.96500015258789
2018-02-01,39.705501556396484
2018-02-02,38.64500045776367
2018-02-05,37.654998779296875
2018-02-06,38.564998626708984
2018-02-07,37.470001220703125
2018-02-08,36.2400016784668
2018-02-09,36.709999084472656
2018-02-12,37.334999084472656
2018-02-13,37.57500076293945
2018-02-14,38.42499923706055
2018-02-15,39.03499984741211
2018-02-16,39.11000061035156
2018-02-20,38.48500061035156
2018-02-21,38.5
2018-02-22,38.564998626708984
2018-02-23,39.084999084472656
2018-02-26,39.39500045776367
2018-02-27,38.44499969482422
2018-02-28,37.92499923706055
2018-03-01,37.90999984741211
2018-03-02,38.0099983215332
2018-03-05,38.13800048828125
2018-03-06,38.51499938964844
2018-03-07,38.505001068115234
2018-03-08,38.47249984741211
2018-03-09,39.154998779296875
2018-03-12,39.345001220703125
2018-03-13,38.98500061035156
2018-03-14,39.01499938964844
2018-03-15,38.92499923706055
2018-03-16,38.869998931884766
2018-03-19,38.34149932861328
2018-03-20,38.77000045776367
2018-03-21,38.8849983215332
2018-03-22,37.62799835205078
2018-03-23,36.84000015258789
2018-03-26,38.10499954223633
2018-03-27,37.45500183105469
2018-03-28,37.22700119018555
2018-03-29,37.8650016784668
2018-04-02,37.154998779296875
2018-04-03,37.525001525878906
2018-04-04,37.47949981689453
2018-04-05,37.650001525878906
2018-04-06,36.849998474121094
2018-04-09,36.935001373291016
2018-04-10,37.59000015258789
2018-04-11,37.625
2018-04-12,37.650001525878906
2018-04-13,37.209999084472656
2018-04-16,37.22600173950195
2018-04-17,37.310001373291016
2018-04-18,37.60499954223633
2018-04-19,37.40999984741211
2018-04-20,36.93199920654297
2018-04-23,36.64500045776367
2018-04-24,36.53499984741211
2018-04-25,36.16999816894531
2018-04-26,36.57500076293945
2018-04-27,36.86000061035156
2018-04-30,36.654998779296875
2018-05-01,36.474998474121094
2018-05-02,36.209999084472656
2018-05-03,36.099998474121094
2018-05-04,36.2599983215332
2018-05-07,35.98749923706055
2018-05-08,36.20500183105469
2018-05-09,36.154998779296875
2018-05-10,36.785499572753906
2018-05-11,36.75749969482422
2018-05-14,36.79750061035156
2018-05-15,36.10499954223633
2018-05-16,36.53499984741211
2018-05-17,36.02000045776367
2018-05-18,35.650001525878906
2018-05-21,35.91999816894531
2018-05-22,36.04499816894531
2018-05-23,36.15999984741211
2018-05-24,36.00749969482422
2018-05-25,36.099998474121094
2018-05-29,35.380001068115234
2018-05-30,35.5099983215332
2018-05-31,35.59000015258789
2018-06-01,36.029998779296875
2018-06-04,36.439998626708984
2018-06-05,36.150001525878906
2018-06-06,36.66999816894531
2018-06-07,36.18000030517578
2018-06-08,36.11000061035156
2018-06-11,36.13999938964844
2018-06-12,35.970001220703125
2018-06-13,35.68000030517578
2018-06-14,35.5
2018-06-15,35.29999923706055
2018-06-18,34.810001373291016
2018-06-19,34.209999084472656
2018-06-20,34.349998474121094
2018-06-21,33.86000061035156
2018-06-22,34.18000030517578
2018-06-25,33.84400177001953
2018-06-26,33.630001068115234
2018-06-27,32.869998931884766
2018-06-28,33.099998474121094
2018-06-29,33.650001525878906
2018-07-02,33.25
2018-07-03,33.369998931884766
2018-07-05,33.38999938964844
2018-07-06,33.7400016784668
2018-07-09,34.25
2018-07-10,34.19900131225586
2018-07-11,33.650001525878906
2018-07-12,34.029998779296875
2018-07-13,34.13999938964844
2018-07-16,33.91999816894531
2018-07-17,34.220001220703125
2018-07-18,34.02000045776367
2018-07-19,33.60300064086914
2018-07-20,34.16999816894531
2018-07-23,33.970001220703125
2018-07-24,34.39500045776367
2018-07-25,35.0
2018-07-26,34.650001525878906
2018-07-27,34.63999938964844
2018-07-30,34.63999938964844
2018-07-31,34.659000396728516
2018-08-01,34.52000045776367
2018-08-02,33.9900016784668
2018-08-03,34.25
2018-08-06,34.11000061035156
2018-08-07,34.400001525878906
2018-08-08,34.459999084472656
2018-08-09,34.45000076293945
2018-08-10,33.7400016784668
2018-08-13,33.33599853515625
2018-08-14,33.49300003051758
2018-08-15,32.5890007019043
2018-08-16,32.810001373291016
2018-08-17,33.060001373291016
2018-08-20,33.150001525878906
2018-08-21,33.58000183105469
2018-08-22,33.810001373291016
2018-08-23,33.38999938964844
2018-08-24,33.849998474121094
2018-08-27,34.310001373291016
2018-08-28,34.27000045776367
2018-08-29,34.439998626708984
2018-08-30,33.59000015258789
2018-08-31,33.77000045776367
2018-09-04,33.099998474121094
2018-09-05,32.70000076293945
2018-09-06,32.630001068115234
2018-09-07,32.470001220703125
2018-09-10,32.22999954223633
2018-09-11,32.222999572753906
2018-09-12,32.43000030517578
2018-09-13,32.7599983215332
2018-09-14,32.79999923706055
2018-09-17,32.52000045776367
2018-09-18,32.77000045776367
2018-09-19,33.13999938964844
2018-09-20,33.404998779296875
2018-09-21,33.540000915527344
2018-09-24,33.25
2018-09-25,33.36000061035156
2018-09-26,33.470001220703125
2018-09-27,33.70000076293945
2018-09-28,33.36000061035156
2018-10-01,33.470001220703125
2018-10-02,33.099998474121094
2018-10-03,32.93000030517578
2018-10-04,32.15999984741211
2018-10-05,31.889999389648438
2018-10-08,31.979999542236328
2018-10-09,31.885000228881836
2018-10-10,30.90999984741211
2018-10-11,30.549999237060547
2018-10-12,31.506000518798828
2018-10-15,31.1299991607666
2018-10-16,31.8700008392334
2018-10-17,31.540000915527344
2018-10-18,30.760000228881836
2018-10-19,31.089000701904297
2018-10-22,31.329999923706055
2018-10-23,31.040000915527344
2018-10-24,30.110000610351562
2018-10-25,30.59000015258789
2018-10-26,30.329999923706055
2018-10-29,29.799999237060547
2018-10-30,30.350000381469727
2018-10-31,30.719999313354492
2018-11-01,31.700000762939453
2018-11-02,31.979999542236328
2018-11-05,32.16999816894531
2018-11-06,31.969999313354492
2018-11-07,32.61000061035156
2018-11-08,31.799999237060547
2018-11-09,31.424999237060547
2018-11-12,30.8799991607666
2018-11-13,31.290000915527344
2018-11-14,31.420000076293945
2018-11-15,32.15999984741211
2018-11-16,32.20000076293945
2018-11-19,31.75
2018-11-20,31.1200008392334
2018-11-21,31.579999923706055
2018-11-23,31.3700008392334
2018-11-26,31.6299991607666
2018-11-27,31.889999389648438
2018-11-28,32.77000045776367
2018-11-29,32.45000076293945
2018-11-30,32.34000015258789
2018-12-03,32.970001220703125
2018-12-04,32.29999923706055
2018-12-06,32.06999969482422
2018-12-07,31.309999465942383
2018-12-10,30.979999542236328
2018-12-11,31.239999771118164
2018-12-12,31.780000686645508
2018-12-13,31.780000686645508
2018-12-14,31.34000015258789
2018-12-17,31.040000915527344
2018-12-18,30.770000457763672
2018-12-19,30.360000610351562
2018-12-20,30.6299991607666
2018-12-21,30.260000228881836
2018-12-24,29.90999984741211
2018-12-26,30.479999542236328
2018-12-27,30.3700008392334
2018-12-28,30.790000915527344
2018-12-31,30.670000076293945
2019-01-02,30.75
2019-01-03,30.100000381469727
2019-01-04,31.110000610351562
2019-01-07,31.1200008392334
2019-01-08,31.15999984741211
2019-01-09,31.799999237060547
2019-01-10,32.05500030517578
2019-01-11,31.84000015258789
2019-01-14,31.600000381469727
2019-01-15,31.8700008392334
2019-01-16,32.209999084472656
2019-01-17,32.400001525878906
2019-01-18,32.599998474121094
2019-01-22,32.060001373291016
2019-01-23,32.38999938964844
2019-01-24,32.7599983215332
2019-01-25,33.2599983215332
2019-01-28,33.040000915527344
2019-01-29,33.040000915527344
2019-01-30,33.790000915527344
2019-01-31,34.04999923706055
2019-02-01,33.91999816894531
2019-02-04,34.0099983215332
2019-02-05,34.459999084472656
2019-02-06,33.900001525878906
2019-02-07,33.68000030517578
2019-02-08,33.45000076293945
2019-02-11,33.439998626708984
2019-02-12,33.650001525878906
2019-02-13,33.4900016784668
2019-02-14,33.52000045776367
2019-02-15,33.470001220703125
2019-02-19,33.599998474121094
2019-02-20,33.779998779296875
2019-02-21,33.709999084472656
2019-02-22,34.189998626708984
2019-02-25,34.560001373291016
2019-02-26,34.40999984741211
2019-02-27,34.119998931884766
2019-02-28,33.70000076293945
2019-03-01,33.66999816894531
2019-03-04,33.75
2019-03-05,34.09000015258789
2019-03-06,33.849998474121094
2019-03-07,33.310001373291016
2019-03-08,33.11000061035156
2019-03-11,33.630001068115234
2019-03-12,33.880001068115234
2019-03-13,33.849998474121094
2019-03-14,33.66999816894531
2019-03-15,34.130001068115234
2019-03-18,34.369998931884766
2019-03-19,34.41999816894531
2019-03-20,34.5
2019-03-21,34.56999969482422
2019-03-22,33.779998779296875
2019-03-25,33.7400016784668
2019-03-26,33.810001373291016
2019-03-27,33.45500183105469
2019-03-28,33.709999084472656
2019-03-29,34.0629997253418
2019-04-01,34.540000915527344
2019-04-02,34.459999084472656
2019-04-03,34.70000076293945
2019-04-04,34.869998931884766
2019-04-05,35.11000061035156
2019-04-08,35.11000061035156
2019-04-09,35.099998474121094
2019-04-10,35.369998931884766
2019-04-11,34.95000076293945
2019-04-12,35.189998626708984
2019-04-15,35.02000045776367
2019-04-16,35.2400016784668
2019-04-17,35.369998931884766
2019-04-18,35.400001525878906
2019-04-22,35.189998626708984
2019-04-23,35.22999954223633
2019-04-24,34.77000045776367
2019-04-25,34.689998626708984
2019-04-26,34.7599983215332
2019-04-29,34.849998474121094
2019-04-30,34.79999923706055
2019-05-01,34.56999969482422
2019-05-02,34.70000076293945
2019-05-03,35.040000915527344
2019-05-06,34.34000015258789
2019-05-07,33.70000076293945
2019-05-08,33.720001220703125
2019-05-09,33.2400016784668
2019-05-10,33.43000030517578
2019-05-13,32.33000183105469
2019-05-14,32.742000579833984
2019-05-15,32.959999084472656
2019-05-16,32.75
2019-05-17,32.17499923706055
2019-05-20,31.959999084472656
2019-05-21,32.400001525878906
2019-05-22,32.310001373291016
2019-05-23,31.889999389648438
2019-05-24,31.90999984741211
2019-05-28,31.93000030517578
2019-05-29,32.16999816894531
2019-05-30,32.29999923706055
2019-05-31,32.529998779296875
2019-06-03,32.95000076293945
2019-06-04,32.959999084472656
2019-06-05,32.599998474121094
2019-06-06,32.66999816894531
2019-06-07,32.880001068115234
2019-06-10,33.20000076293945
2019-06-11,33.61000061035156
2019-06-12,33.20000076293945
2019-06-13,33.13999938964844
2019-06-14,32.72999954223633
2019-06-17,32.560001373291016
2019-06-18,33.400001525878906
2019-06-19,33.54999923706055
2019-06-20,34.06999969482422
2019-06-21,34.0
2019-06-24,33.959999084472656
2019-06-25,33.58000183105469
2019-06-26,33.869998931884766
2019-06-27,34.09000015258789
2019-06-28,34.0
2019-07-01,34.380001068115234
2019-07-02,34.35499954223633
2019-07-03,34.33000183105469
2019-07-05,34.06999969482422
2019-07-08,33.84000015258789
2019-07-09,33.79999923706055
2019-07-10,34.060001373291016
2019-07-11,33.959999084472656
2019-07-12,34.099998474121094
2019-07-15,34.16999816894531
2019-07-16,34.130001068115234
2019-07-17,34.13999938964844
2019-07-18,34.349998474121094
2019-07-19,34.22999954223633
2019-07-22,34.18000030517578
2019-07-23,34.290000915527344
2019-07-24,34.36000061035156
2019-07-25,34.08000183105469
2019-07-26,34.119998931884766
2019-07-29,34.060001373291016
2019-07-30,33.81999969482422
2019-07-31,33.33000183105469
2019-08-01,32.41999816894531
2019-08-02,32.29999923706055
2019-08-05,31.200000762939453
2019-08-06,31.520000457763672
2019-08-07,31.690000534057617
2019-08-08,32.09000015258789
2019-08-09,31.829999923706055
2019-08-12,31.43000030517578
2019-08-13,31.790000915527344
2019-08-14,30.93000030517578
2019-08-15,31.059999465942383
2019-08-16,31.43000030517578
2019-08-19,31.6299991607666
2019-08-20,31.739999771118164
2019-08-21,31.860000610351562
2019-08-22,31.469999313354492
2019-08-23,31.170000076293945
2019-08-26,31.18000030517578
2019-08-27,31.329999923706055
2019-08-28,31.299999237060547
2019-08-29,31.729999542236328
2019-08-30,31.989999771118164
2019-09-03,31.735000610351562
2019-09-04,32.25
2019-09-05,32.630001068115234
2019-09-06,32.83000183105469
2019-09-09,32.939998626708984
2019-09-10,32.97999954223633
2019-09-11,33.25
2019-09-12,33.380001068115234
2019-09-13,33.65999984741211
2019-09-16,33.33000183105469
2019-09-17,33.38999938964844
2019-09-18,33.290000915527344
2019-09-19,33.13999938964844
2019-09-20,33.15999984741211
2019-09-23,33.099998474121094
2019-09-24,32.869998931884766
2019-09-25,32.91999816894531
2019-09-26,32.880001068115234
2019-09-27,32.36399841308594
2019-09-30,32.529998779296875
2019-10-01,32.41999816894531
2019-10-02,32.11000061035156
2019-10-03,32.5
2019-10-04,32.70000076293945
2019-10-07,32.52000045776367
2019-10-08,32.36000061035156
2019-10-09,32.470001220703125
2019-10-10,32.83000183105469
2019-10-11,33.290000915527344
2019-10-14,33.150001525878906
2019-10-15,33.41999816894531
2019-10-16,33.5
2019-10-17,33.619998931884766
2019-10-18,33.52000045776367
2019-10-21,33.75
2019-10-22,33.83000183105469
2019-10-23,33.810001373291016
2019-10-24,33.81999969482422
2019-10-25,33.939998626708984
2019-10-28,34.20000076293945
2019-10-29,34.0099983215332
2019-10-30,34.18000030517578
2019-10-31,33.959999084472656
2019-11-01,34.41999816894531
2019-11-04,34.72999954223633
2019-11-05,34.97999954223633
2019-11-06,34.86000061035156
2019-11-07,35.119998931884766
2019-11-08,34.79999923706055
2019-11-11,34.529998779296875
2019-11-12,34.31999969482422
2019-11-13,34.04999923706055
2019-11-14,34.130001068115234
2019-11-15,34.400001525878906
2019-11-18,34.43000030517578
2019-11-19,34.5099983215332
2019-11-20,34.33000183105469
2019-11-21,34.31999969482422
2019-11-22,34.27000045776367
2019-11-25,34.540000915527344
2019-11-26,34.470001220703125
2019-11-27,34.529998779296875
2019-11-29,34.08000183105469
2019-12-02,34.040000915527344
2019-12-03,33.81999969482422
2019-12-04,34.095001220703125
2019-12-05,34.31999969482422
2019-12-06,34.5
2019-12-09,34.310001373291016
2019-12-10,34.470001220703125
2019-12-11,34.86899948120117
2019-12-12,35.474998474121094
2019-12-13,35.505001068115234
2019-12-16,35.13999938964844
2019-12-17,35.459999084472656
2019-12-18,35.63999938964844
2019-12-19,35.66999816894531
2019-12-20,35.68000030517578
2019-12-23,35.7400016784668
2019-12-24,35.66999816894531
2019-12-26,35.904998779296875
2019-12-27,35.959999084472656
2019-12-30,35.83300018310547
2019-12-31,35.93000030517578
2020-01-02,36.54100036621094
2020-01-03,35.999000549316406
2020-01-06,35.845001220703125
2020-01-07,35.90999984741211
2020-01-08,36.03499984741211
2020-01-09,36.25299835205078
2020-01-10,36.45000076293945
2020-01-13,36.95000076293945
2020-01-14,36.779998779296875
2020-01-15,36.564998626708984
2020-01-16,36.83000183105469
2020-01-17,37.04999923706055
2020-01-21,36.15999984741211
2020-01-22,36.400001525878906
2020-01-23,36.099998474121094
2020-01-24,35.86000061035156
2020-01-27,34.72999954223633
2020-01-28,34.9900016784668
2020-01-29,35.099998474121094
2020-01-30,34.66999816894531
2020-01-31,33.95000076293945
2020-02-03,34.34000015258789
2020-02-04,35.22999954223633
2020-02-05,35.45000076293945
2020-02-06,35.459999084472656
2020-02-07,34.900001525878906
2020-02-10,35.209999084472656
2020-02-11,35.54999923706055
2020-02-12,36.04999923706055
2020-02-13,35.630001068115234
2020-02-14,35.619998931884766
2020-02-18,35.459999084472656
2020-02-19,35.709999084472656
2020-02-20,35.11000061035156
2020-02-21,34.900001525878906
2020-02-24,33.66999816894531
2020-02-25,33.5
2020-02-26,33.689998626708984
2020-02-27,32.95000076293945
2020-02-28,32.630001068115234
2020-03-02,33.150001525878906
2020-03-03,33.18000030517578
2020-03-04,33.689998626708984
2020-03-05,33.0
2020-03-06,32.38999938964844
2020-03-09,30.309999465942383
2020-03-10,31.780000686645508
2020-03-11,30.329999923706055
2020-03-12,27.3700008392334
2020-03-13,29.31999969482422
2020-03-16,25.65999984741211
2020-03-17,27.06999969482422
2020-03-18,24.90999984741211
2020-03-19,25.15999984741211
2020-03-20,25.40999984741211
2020-03-23,24.65999984741211
2020-03-24,26.15999984741211
2020-03-25,27.420000076293945
2020-03-26,28.510000228881836
2020-03-27,26.829999923706055
2020-03-30,27.290000915527344
2020-03-31,27.3700008392334
2020-04-01,26.290000915527344
2020-04-02,27.059999465942383
2020-04-03,26.540000915527344
2020-04-06,27.8799991607666
2020-04-07,28.190000534057617
2020-04-08,28.420000076293945
2020-04-09,28.510000228881836
2020-04-13,28.610000610351562
2020-04-14,29.15999984741211
2020-04-15,28.5
2020-04-16,28.649999618530273
2020-04-17,29.229999542236328
