,CSA
2016-05-16,33.209999084472656
2016-05-17,32.939998626708984
2016-05-18,33.44900131225586
2016-05-19,33.44900131225586
2016-05-20,33.439998626708984
2016-05-23,33.439998626708984
2016-05-24,34.040000915527344
2016-05-25,34.29999923706055
2016-05-26,34.380001068115234
2016-05-27,34.380001068115234
2016-05-31,34.380001068115234
2016-06-01,34.68000030517578
2016-06-02,34.900001525878906
2016-06-03,34.900001525878906
2016-06-06,34.900001525878906
2016-06-07,35.130001068115234
2016-06-08,35.130001068115234
2016-06-09,35.58000183105469
2016-06-10,34.79999923706055
2016-06-13,34.79999923706055
2016-06-14,34.79999923706055
2016-06-15,34.18000030517578
2016-06-16,33.869998931884766
2016-06-17,33.869998931884766
2016-06-20,34.65999984741211
2016-06-21,34.31999969482422
2016-06-22,34.33000183105469
2016-06-23,34.68000030517578
2016-06-24,34.68000030517578
2016-06-27,32.58000183105469
2016-06-28,32.58000183105469
2016-06-29,33.53799819946289
2016-06-30,34.058998107910156
2016-07-01,34.058998107910156
2016-07-05,34.058998107910156
2016-07-06,34.058998107910156
2016-07-07,34.099998474121094
2016-07-08,34.66999816894531
2016-07-11,35.229000091552734
2016-07-12,35.229000091552734
2016-07-13,35.78300094604492
2016-07-14,35.93899917602539
2016-07-15,35.849998474121094
2016-07-18,35.849998474121094
2016-07-19,35.630001068115234
2016-07-20,35.939998626708984
2016-07-21,35.599998474121094
2016-07-22,35.97999954223633
2016-07-25,35.869998931884766
2016-07-26,35.90999984741211
2016-07-27,36.01100158691406
2016-07-28,36.02000045776367
2016-07-29,35.86000061035156
2016-08-01,35.83000183105469
2016-08-02,35.83000183105469
2016-08-03,35.630001068115234
2016-08-04,35.630001068115234
2016-08-05,35.630001068115234
2016-08-08,35.630001068115234
2016-08-09,36.119998931884766
2016-08-10,36.119998931884766
2016-08-11,36.119998931884766
2016-08-12,35.93000030517578
2016-08-15,36.380001068115234
2016-08-16,36.20000076293945
2016-08-17,36.06999969482422
2016-08-18,36.3129997253418
2016-08-19,36.422000885009766
2016-08-22,36.422000885009766
2016-08-23,36.73099899291992
2016-08-24,36.73099899291992
2016-08-25,36.6150016784668
2016-08-26,36.5
2016-08-29,36.5
2016-08-30,36.8390007019043
2016-08-31,36.819000244140625
2016-09-01,36.61000061035156
2016-09-02,36.93000030517578
2016-09-06,36.83000183105469
2016-09-07,36.869998931884766
2016-09-08,37.040000915527344
2016-09-09,36.11000061035156
2016-09-12,36.130001068115234
2016-09-13,36.029998779296875
2016-09-14,35.7400016784668
2016-09-15,36.08000183105469
2016-09-16,35.849998474121094
2016-09-19,36.125
2016-09-20,36.11000061035156
2016-09-21,36.20000076293945
2016-09-22,36.20000076293945
2016-09-23,36.909000396728516
2016-09-26,36.61899948120117
2016-09-27,36.59000015258789
2016-09-28,36.70000076293945
2016-09-29,36.43000030517578
2016-09-30,36.7599983215332
2016-10-03,36.63999938964844
2016-10-04,36.569000244140625
2016-10-05,36.970001220703125
2016-10-06,36.849998474121094
2016-10-07,36.849998474121094
2016-10-10,36.849998474121094
2016-10-11,36.849998474121094
2016-10-12,36.47800064086914
2016-10-13,35.900001525878906
2016-10-14,36.08399963378906
2016-10-17,35.959999084472656
2016-10-18,36.130001068115234
2016-10-19,36.319000244140625
2016-10-20,36.08000183105469
2016-10-21,36.08000183105469
2016-10-24,36.08000183105469
2016-10-25,36.08000183105469
2016-10-26,35.808998107910156
2016-10-27,35.52000045776367
2016-10-28,35.52000045776367
2016-10-31,35.67900085449219
2016-11-01,35.67900085449219
2016-11-02,35.67900085449219
2016-11-03,35.67900085449219
2016-11-04,35.25699996948242
2016-11-07,35.62200164794922
2016-11-08,35.90999984741211
2016-11-09,35.90999984741211
2016-11-10,37.78099822998047
2016-11-11,38.62900161743164
2016-11-14,39.209999084472656
2016-11-15,39.29999923706055
2016-11-16,39.361000061035156
2016-11-17,39.361000061035156
2016-11-18,39.689998626708984
2016-11-21,39.888999938964844
2016-11-22,40.29899978637695
2016-11-23,40.29899978637695
2016-11-25,40.29899978637695
2016-11-28,40.402000427246094
2016-11-29,40.5
2016-11-30,40.11000061035156
2016-12-01,40.10100173950195
2016-12-02,40.09000015258789
2016-12-05,40.72999954223633
2016-12-06,41.209999084472656
2016-12-07,41.599998474121094
2016-12-08,42.36800003051758
2016-12-09,42.40399932861328
2016-12-12,42.04399871826172
2016-12-13,41.869998931884766
2016-12-14,41.63199996948242
2016-12-15,41.81999969482422
2016-12-16,41.720001220703125
2016-12-19,41.86000061035156
2016-12-20,42.229000091552734
2016-12-21,42.18000030517578
2016-12-22,41.801998138427734
2016-12-23,41.87699890136719
2016-12-27,42.25
2016-12-28,41.76300048828125
2016-12-29,41.790000915527344
2016-12-30,41.560001373291016
2017-01-03,41.5
2017-01-04,42.37300109863281
2017-01-05,41.729000091552734
2017-01-06,41.560001373291016
2017-01-09,41.13999938964844
2017-01-10,41.45199966430664
2017-01-11,41.41999816894531
2017-01-12,41.04999923706055
2017-01-13,41.439998626708984
2017-01-17,40.83000183105469
2017-01-18,41.0099983215332
2017-01-19,40.68000030517578
2017-01-20,40.849998474121094
2017-01-23,40.72999954223633
2017-01-24,41.400001525878906
2017-01-25,41.83000183105469
2017-01-26,41.619998931884766
2017-01-27,41.39500045776367
2017-01-30,40.95000076293945
2017-01-31,41.11000061035156
2017-02-01,41.06999969482422
2017-02-02,40.91999816894531
2017-02-03,41.349998474121094
2017-02-06,41.03499984741211
2017-02-07,40.915000915527344
2017-02-08,40.779998779296875
2017-02-09,41.33000183105469
2017-02-10,41.59000015258789
2017-02-13,41.7400016784668
2017-02-14,41.77000045776367
2017-02-15,41.99700164794922
2017-02-16,41.85499954223633
2017-02-17,41.84600067138672
2017-02-21,42.16999816894531
2017-02-22,42.06999969482422
2017-02-23,41.86000061035156
2017-02-24,41.84000015258789
2017-02-27,42.22999954223633
2017-02-28,41.540000915527344
2017-03-01,42.380001068115234
2017-03-02,41.90999984741211
2017-03-03,41.65299987792969
2017-03-06,41.560001373291016
2017-03-07,41.356998443603516
2017-03-08,41.356998443603516
2017-03-09,41.0
2017-03-10,41.0099983215332
2017-03-13,41.16999816894531
2017-03-14,41.18000030517578
2017-03-15,41.5
2017-03-16,41.709999084472656
2017-03-17,41.75
2017-03-20,41.619998931884766
2017-03-21,40.5890007019043
2017-03-22,40.310001373291016
2017-03-23,40.68000030517578
2017-03-24,40.68000030517578
2017-03-27,40.58000183105469
2017-03-28,41.0
2017-03-29,41.209999084472656
2017-03-30,41.62099838256836
2017-03-31,41.78200149536133
2017-04-03,41.066001892089844
2017-04-04,40.869998931884766
2017-04-05,40.59000015258789
2017-04-06,40.880001068115234
2017-04-07,40.849998474121094
2017-04-10,41.0
2017-04-11,41.27000045776367
2017-04-12,40.775001525878906
2017-04-13,40.439998626708984
2017-04-17,40.77000045776367
2017-04-18,40.70100021362305
2017-04-19,40.96500015258789
2017-04-20,41.62099838256836
2017-04-21,41.70899963378906
2017-04-24,42.2599983215332
2017-04-25,42.6609992980957
2017-04-26,42.68000030517578
2017-04-27,42.880001068115234
2017-04-28,42.4900016784668
2017-05-01,42.44599914550781
2017-05-02,42.2400016784668
2017-05-03,42.15999984741211
2017-05-04,42.12200164794922
2017-05-05,42.237998962402344
2017-05-08,42.14500045776367
2017-05-09,42.31999969482422
2017-05-10,42.220001220703125
2017-05-11,42.06999969482422
2017-05-12,41.689998626708984
2017-05-15,41.887001037597656
2017-05-16,41.83399963378906
2017-05-17,41.0
2017-05-18,40.98899841308594
2017-05-19,41.18000030517578
2017-05-22,41.263999938964844
2017-05-23,41.4900016784668
2017-05-24,41.23899841308594
2017-05-25,41.44599914550781
2017-05-26,41.45000076293945
2017-05-30,41.23500061035156
2017-05-31,41.14899826049805
2017-06-01,41.88999938964844
2017-06-02,42.42300033569336
2017-06-05,42.0
2017-06-06,41.709999084472656
2017-06-07,41.86000061035156
2017-06-08,42.58000183105469
2017-06-09,42.97999954223633
2017-06-12,42.74700164794922
2017-06-13,42.86899948120117
2017-06-14,42.59000015258789
2017-06-15,42.349998474121094
2017-06-16,42.29999923706055
2017-06-19,42.54999923706055
2017-06-20,42.097999572753906
2017-06-21,41.81999969482422
2017-06-22,41.849998474121094
2017-06-23,41.95899963378906
2017-06-26,42.06999969482422
2017-06-27,41.994998931884766
2017-06-28,42.68000030517578
2017-06-29,42.470001220703125
2017-06-30,42.518001556396484
2017-07-03,42.849998474121094
2017-07-05,42.47999954223633
2017-07-06,42.15999984741211
2017-07-07,42.43000030517578
2017-07-10,42.220001220703125
2017-07-11,42.22999954223633
2017-07-12,42.560001373291016
2017-07-13,42.43000030517578
2017-07-14,42.54999923706055
2017-07-17,42.689998626708984
2017-07-18,42.5099983215332
2017-07-19,42.5099983215332
2017-07-20,43.029998779296875
2017-07-21,42.909000396728516
2017-07-24,42.86000061035156
2017-07-25,43.290000915527344
2017-07-26,42.91999816894531
2017-07-27,42.709999084472656
2017-07-28,42.48899841308594
2017-07-31,42.529998779296875
2017-08-01,42.66999816894531
2017-08-02,42.43000030517578
2017-08-03,42.17499923706055
2017-08-04,42.36000061035156
2017-08-07,42.36000061035156
2017-08-08,42.33000183105469
2017-08-09,41.792999267578125
2017-08-10,41.26499938964844
2017-08-11,41.27000045776367
2017-08-14,41.880001068115234
2017-08-15,41.439998626708984
2017-08-16,41.5
2017-08-17,40.84000015258789
2017-08-18,40.68000030517578
2017-08-21,40.76100158691406
2017-08-22,41.099998474121094
2017-08-23,40.970001220703125
2017-08-24,40.861000061035156
2017-08-25,40.861000061035156
2017-08-28,41.018001556396484
2017-08-29,41.053001403808594
2017-08-30,41.220001220703125
2017-08-31,41.54999923706055
2017-09-01,41.7599983215332
2017-09-05,41.29600143432617
2017-09-06,41.400001525878906
2017-09-07,40.9900016784668
2017-09-08,41.20000076293945
2017-09-11,41.689998626708984
2017-09-12,41.93000030517578
2017-09-13,42.09600067138672
2017-09-14,42.04999923706055
2017-09-15,42.21900177001953
2017-09-18,42.21900177001953
2017-09-19,42.63999938964844
2017-09-20,42.801998138427734
2017-09-21,42.91999816894531
2017-09-22,43.20000076293945
2017-09-25,43.209999084472656
2017-09-26,43.303001403808594
2017-09-27,43.79999923706055
2017-09-28,44.650001525878906
2017-09-29,44.630001068115234
2017-10-02,45.119998931884766
2017-10-03,45.15999984741211
2017-10-04,45.082000732421875
2017-10-05,45.18000030517578
2017-10-06,45.119998931884766
2017-10-09,45.06999969482422
2017-10-10,45.130001068115234
2017-10-11,45.11199951171875
2017-10-12,45.02000045776367
2017-10-13,45.02000045776367
2017-10-16,45.112998962402344
2017-10-17,44.847999572753906
2017-10-18,45.055999755859375
2017-10-19,44.970001220703125
2017-10-20,45.50899887084961
2017-10-23,45.060001373291016
2017-10-24,45.22700119018555
2017-10-25,44.77000045776367
2017-10-26,44.77000045776367
2017-10-27,45.41600036621094
2017-10-30,44.47600173950195
2017-10-31,45.209999084472656
2017-11-01,44.87900161743164
2017-11-02,44.959999084472656
2017-11-03,44.810001373291016
2017-11-06,44.83000183105469
2017-11-07,43.9900016784668
2017-11-08,44.15599822998047
2017-11-09,43.68000030517578
2017-11-10,44.02000045776367
2017-11-13,44.02000045776367
2017-11-14,44.119998931884766
2017-11-15,44.05099868774414
2017-11-16,44.05099868774414
2017-11-17,44.79999923706055
2017-11-20,44.90999984741211
2017-11-21,45.53099822998047
2017-11-22,45.60599899291992
2017-11-24,45.60599899291992
2017-11-27,45.36000061035156
2017-11-28,45.880001068115234
2017-11-29,46.93000030517578
2017-11-30,46.68000030517578
2017-12-01,45.974998474121094
2017-12-04,46.650001525878906
2017-12-05,46.16999816894531
2017-12-06,45.90999984741211
2017-12-07,46.099998474121094
2017-12-08,45.95000076293945
2017-12-11,45.689998626708984
2017-12-12,45.709999084472656
2017-12-13,45.816001892089844
2017-12-14,45.29999923706055
2017-12-15,46.29999923706055
2017-12-18,46.66999816894531
2017-12-19,46.54999923706055
2017-12-20,46.665000915527344
2017-12-21,46.7599983215332
2017-12-22,46.290000915527344
2017-12-26,46.41299819946289
2017-12-27,46.310001373291016
2017-12-28,46.349998474121094
2017-12-29,46.06999969482422
2018-01-02,46.15999984741211
2018-01-03,46.27000045776367
2018-01-04,46.459999084472656
2018-01-05,46.486000061035156
2018-01-08,46.68000030517578
2018-01-09,46.65999984741211
2018-01-10,46.540000915527344
2018-01-11,47.388999938964844
2018-01-12,47.49399948120117
2018-01-16,47.150001525878906
2018-01-17,47.61000061035156
2018-01-18,47.29999923706055
2018-01-19,47.689998626708984
2018-01-22,47.63100051879883
2018-01-23,47.75699996948242
2018-01-24,47.52399826049805
2018-01-25,47.32099914550781
2018-01-26,47.63199996948242
2018-01-29,47.51499938964844
2018-01-30,47.16999816894531
2018-01-31,46.77000045776367
2018-02-01,46.88999938964844
2018-02-02,46.18000030517578
2018-02-05,44.25
2018-02-06,43.93000030517578
2018-02-07,44.72999954223633
2018-02-08,44.25
2018-02-09,44.099998474121094
2018-02-12,44.63800048828125
2018-02-13,44.47999954223633
2018-02-14,45.25899887084961
2018-02-15,45.67900085449219
2018-02-16,45.98899841308594
2018-02-20,45.492000579833984
2018-02-21,45.77000045776367
2018-02-22,45.439998626708984
2018-02-23,45.81999969482422
2018-02-26,46.11000061035156
2018-02-27,45.650001525878906
2018-02-28,45.5099983215332
2018-03-01,44.470001220703125
2018-03-02,45.06999969482422
2018-03-05,45.50899887084961
2018-03-06,45.959999084472656
2018-03-07,46.0
2018-03-08,46.345001220703125
2018-03-09,46.86800003051758
2018-03-12,47.150001525878906
2018-03-13,47.01900100708008
2018-03-14,46.6619987487793
2018-03-15,46.5099983215332
2018-03-16,46.599998474121094
2018-03-19,46.409000396728516
2018-03-20,46.409000396728516
2018-03-21,46.409000396728516
2018-03-22,45.9900016784668
2018-03-23,45.9900016784668
2018-03-26,45.215999603271484
2018-03-27,44.83599853515625
2018-03-28,44.81999969482422
2018-03-29,45.422000885009766
2018-04-02,44.400001525878906
2018-04-03,44.94900131225586
2018-04-04,45.439998626708984
2018-04-05,45.88999938964844
2018-04-06,44.900001525878906
2018-04-09,45.349998474121094
2018-04-10,45.83399963378906
2018-04-11,45.55699920654297
2018-04-12,46.00899887084961
2018-04-13,45.8489990234375
2018-04-16,46.36899948120117
2018-04-17,46.65999984741211
2018-04-18,46.70000076293945
2018-04-19,46.459999084472656
2018-04-20,46.23899841308594
2018-04-23,46.26900100708008
2018-04-24,46.07899856567383
2018-04-25,46.20000076293945
2018-04-26,46.130001068115234
2018-04-27,45.90999984741211
2018-04-30,45.54999923706055
2018-05-01,45.58599853515625
2018-05-02,45.91999816894531
2018-05-03,45.3650016784668
2018-05-04,45.709999084472656
2018-05-07,45.709999084472656
2018-05-08,46.560001373291016
2018-05-09,46.65999984741211
2018-05-10,46.91600036621094
2018-05-11,46.93299865722656
2018-05-14,46.72999954223633
2018-05-15,46.638999938964844
2018-05-16,47.0
2018-05-17,47.470001220703125
2018-05-18,47.5
2018-05-21,47.834999084472656
2018-05-22,47.683998107910156
2018-05-23,47.5620002746582
2018-05-24,47.77000045776367
2018-05-25,47.95000076293945
2018-05-29,47.72200012207031
2018-05-30,48.36399841308594
2018-05-31,48.25
2018-06-01,48.29999923706055
2018-06-04,48.68000030517578
2018-06-05,48.935001373291016
2018-06-06,49.209999084472656
2018-06-07,49.06999969482422
2018-06-08,49.34000015258789
2018-06-11,49.292999267578125
2018-06-12,49.31999969482422
2018-06-13,49.310001373291016
2018-06-14,49.08000183105469
2018-06-15,49.08000183105469
2018-06-18,49.599998474121094
2018-06-19,49.79899978637695
2018-06-20,50.0
2018-06-21,49.749000549316406
2018-06-22,49.720001220703125
2018-06-25,49.2599983215332
2018-06-26,49.332000732421875
2018-06-27,48.84000015258789
2018-06-28,48.63999938964844
2018-06-29,48.80099868774414
2018-07-02,48.58000183105469
2018-07-03,49.279998779296875
2018-07-05,49.529998779296875
2018-07-06,50.0099983215332
2018-07-09,50.2760009765625
2018-07-10,49.88999938964844
2018-07-11,49.816001892089844
2018-07-12,49.643001556396484
2018-07-13,49.52000045776367
2018-07-16,49.36000061035156
2018-07-17,49.527000427246094
2018-07-18,49.564998626708984
2018-07-19,50.02899932861328
2018-07-20,49.9900016784668
2018-07-23,49.970001220703125
2018-07-24,49.599998474121094
2018-07-25,49.529998779296875
2018-07-26,49.98899841308594
2018-07-27,49.16299819946289
2018-07-30,49.060001373291016
2018-07-31,49.349998474121094
2018-08-01,49.255001068115234
2018-08-02,49.729000091552734
2018-08-03,49.61399841308594
2018-08-06,49.97999954223633
2018-08-07,50.183998107910156
2018-08-08,50.152000427246094
2018-08-09,50.308998107910156
2018-08-10,50.159000396728516
2018-08-13,49.981998443603516
2018-08-14,50.2400016784668
2018-08-15,50.2400016784668
2018-08-16,50.45000076293945
2018-08-17,50.540000915527344
2018-08-20,50.83399963378906
2018-08-21,51.52299880981445
2018-08-22,51.362998962402344
2018-08-23,51.457000732421875
2018-08-24,51.560001373291016
2018-08-27,51.470001220703125
2018-08-28,51.279998779296875
2018-08-29,51.400001525878906
2018-08-30,51.224998474121094
2018-08-31,51.3650016784668
2018-09-04,51.36000061035156
2018-09-05,51.33000183105469
2018-09-06,51.060001373291016
2018-09-07,50.93000030517578
2018-09-10,51.0
2018-09-11,51.1150016784668
2018-09-12,50.62099838256836
2018-09-13,50.604000091552734
2018-09-14,50.8129997253418
2018-09-17,50.481998443603516
2018-09-18,50.70500183105469
2018-09-19,50.356998443603516
2018-09-20,50.52000045776367
2018-09-21,50.459999084472656
2018-09-24,50.01499938964844
2018-09-25,50.082000732421875
2018-09-26,49.79999923706055
2018-09-27,49.5
2018-09-28,49.53900146484375
2018-10-01,49.13999938964844
2018-10-02,48.529998779296875
2018-10-03,48.97999954223633
2018-10-04,48.5
2018-10-05,48.119998931884766
2018-10-08,48.2599983215332
2018-10-09,48.18000030517578
2018-10-10,47.02000045776367
2018-10-11,46.189998626708984
2018-10-12,45.54999923706055
2018-10-15,46.05400085449219
2018-10-16,46.880001068115234
2018-10-17,46.68000030517578
2018-10-18,45.810001373291016
2018-10-19,45.400001525878906
2018-10-22,45.47800064086914
2018-10-23,45.1150016784668
2018-10-24,44.262001037597656
2018-10-25,44.369998931884766
2018-10-26,43.553001403808594
2018-10-29,44.33000183105469
2018-10-30,44.970001220703125
2018-10-31,45.209999084472656
2018-11-01,45.70899963378906
2018-11-02,45.67100143432617
2018-11-05,46.0
2018-11-06,46.34600067138672
2018-11-07,46.797000885009766
2018-11-08,46.832000732421875
2018-11-09,45.92599868774414
2018-11-12,45.87099838256836
2018-11-13,46.159000396728516
2018-11-14,45.529998779296875
2018-11-15,45.189998626708984
2018-11-16,45.736000061035156
2018-11-19,45.40999984741211
2018-11-20,44.75
2018-11-21,45.25
2018-11-23,44.900001525878906
2018-11-26,45.36000061035156
2018-11-27,45.02000045776367
2018-11-28,46.040000915527344
2018-11-29,45.7400016784668
2018-11-30,45.779998779296875
2018-12-03,46.20000076293945
2018-12-04,44.04999923706055
2018-12-06,43.86000061035156
2018-12-07,43.27899932861328
2018-12-10,43.0
2018-12-11,43.040000915527344
2018-12-12,43.638999938964844
2018-12-13,43.180999755859375
2018-12-14,42.49599838256836
2018-12-17,41.470001220703125
2018-12-18,41.55099868774414
2018-12-19,41.316001892089844
2018-12-20,40.22999954223633
2018-12-21,39.32099914550781
2018-12-24,39.15999984741211
2018-12-26,39.939998626708984
2018-12-27,40.099998474121094
2018-12-28,40.47700119018555
2018-12-31,40.529998779296875
2019-01-02,40.93000030517578
2019-01-03,40.560001373291016
2019-01-04,41.7400016784668
2019-01-07,42.25
2019-01-08,42.58000183105469
2019-01-09,43.029998779296875
2019-01-10,43.130001068115234
2019-01-11,43.2239990234375
2019-01-14,42.900001525878906
2019-01-15,43.09400177001953
2019-01-16,43.5099983215332
2019-01-17,43.83399963378906
2019-01-18,44.35499954223633
2019-01-22,43.75
2019-01-23,43.90999984741211
2019-01-24,43.72999954223633
2019-01-25,44.13999938964844
2019-01-28,43.83000183105469
2019-01-29,43.95199966430664
2019-01-30,44.11000061035156
2019-01-31,44.27399826049805
2019-02-01,44.4900016784668
2019-02-04,44.74599838256836
2019-02-05,45.055999755859375
2019-02-06,44.849998474121094
2019-02-07,44.77000045776367
2019-02-08,44.599998474121094
2019-02-11,44.97999954223633
2019-02-12,45.55400085449219
2019-02-13,45.720001220703125
2019-02-14,45.867000579833984
2019-02-15,46.479000091552734
2019-02-19,46.91999816894531
2019-02-20,47.09000015258789
2019-02-21,47.0099983215332
2019-02-22,47.13999938964844
2019-02-25,47.21500015258789
2019-02-26,46.71900177001953
2019-02-27,46.540000915527344
2019-02-28,46.61000061035156
2019-03-01,46.7599983215332
2019-03-04,46.41999816894531
2019-03-05,46.220001220703125
2019-03-06,45.61000061035156
2019-03-07,44.89899826049805
2019-03-08,44.88999938964844
2019-03-11,45.560001373291016
2019-03-12,45.40999984741211
2019-03-13,45.540000915527344
2019-03-14,45.31999969482422
2019-03-15,45.31999969482422
2019-03-18,45.790000915527344
2019-03-19,45.290000915527344
2019-03-20,45.0629997253418
2019-03-21,45.4900016784668
2019-03-22,43.895999908447266
2019-03-25,43.88999938964844
2019-03-26,44.61000061035156
2019-03-27,44.5099983215332
2019-03-28,44.834999084472656
2019-03-29,44.98899841308594
2019-04-01,45.43000030517578
2019-04-02,45.22100067138672
2019-04-03,45.33000183105469
2019-04-04,45.81999969482422
