,DWAS
2012-12-18,26.719999313354492
2012-12-19,26.770000457763672
2012-12-20,26.84000015258789
2012-12-21,26.43000030517578
2012-12-24,26.420000076293945
2012-12-26,26.260000228881836
2012-12-27,26.229999542236328
2012-12-28,26.25
2012-12-31,26.489999771118164
2013-01-02,27.3700008392334
2013-01-03,27.3700008392334
2013-01-04,27.610000610351562
2013-01-07,27.479999542236328
2013-01-08,27.520000457763672
2013-01-09,27.84000015258789
2013-01-10,27.860000610351562
2013-01-11,27.860000610351562
2013-01-14,27.84000015258789
2013-01-15,28.1200008392334
2013-01-16,28.020000457763672
2013-01-17,28.25
2013-01-18,28.399999618530273
2013-01-22,28.6299991607666
2013-01-23,28.59000015258789
2013-01-24,28.6200008392334
2013-01-25,28.850000381469727
2013-01-28,28.719999313354492
2013-01-29,28.75
2013-01-30,28.469999313354492
2013-01-31,28.639999389648438
2013-02-01,28.950000762939453
2013-02-04,28.59000015258789
2013-02-05,28.989999771118164
2013-02-06,29.079999923706055
2013-02-07,28.799999237060547
2013-02-08,29.110000610351562
2013-02-11,29.059999465942383
2013-02-12,29.200000762939453
2013-02-13,29.350000381469727
2013-02-14,29.549999237060547
2013-02-15,29.6200008392334
2013-02-19,29.770000457763672
2013-02-20,29.440000534057617
2013-02-21,29.030000686645508
2013-02-22,29.3799991607666
2013-02-25,28.889999389648438
2013-02-26,29.059999465942383
2013-02-27,29.360000610351562
2013-02-28,29.399999618530273
2013-03-01,29.739999771118164
2013-03-04,30.040000915527344
2013-03-05,30.469999313354492
2013-03-06,30.540000915527344
2013-03-07,30.690000534057617
2013-03-08,30.989999771118164
2013-03-11,30.93000030517578
2013-03-12,30.790000915527344
2013-03-13,30.979999542236328
2013-03-14,31.260000228881836
2013-03-15,31.1299991607666
2013-03-18,31.049999237060547
2013-03-19,30.920000076293945
2013-03-20,31.260000228881836
2013-03-21,31.0
2013-03-22,31.06999969482422
2013-03-25,31.079999923706055
2013-03-26,31.209999084472656
2013-03-27,31.219999313354492
2013-03-28,31.34000015258789
2013-04-01,30.850000381469727
2013-04-02,30.729999542236328
2013-04-03,30.030000686645508
2013-04-04,30.25
2013-04-05,30.239999771118164
2013-04-08,30.6200008392334
2013-04-09,30.56999969482422
2013-04-10,31.049999237060547
2013-04-11,31.110000610351562
2013-04-12,31.059999465942383
2013-04-15,29.56999969482422
2013-04-16,30.299999237060547
2013-04-17,29.860000610351562
2013-04-18,29.459999084472656
2013-04-19,29.969999313354492
2013-04-22,30.18000030517578
2013-04-23,30.739999771118164
2013-04-24,30.829999923706055
2013-04-25,31.110000610351562
2013-04-26,31.040000915527344
2013-04-29,31.229999542236328
2013-04-30,31.350000381469727
2013-05-01,30.559999465942383
2013-05-02,31.18000030517578
2013-05-03,31.6200008392334
2013-05-06,31.8799991607666
2013-05-07,32.20000076293945
2013-05-08,32.130001068115234
2013-05-09,32.04999923706055
2013-05-10,32.40999984741211
2013-05-13,32.36000061035156
2013-05-14,32.84000015258789
2013-05-15,33.040000915527344
2013-05-16,32.779998779296875
2013-05-17,33.16999816894531
2013-05-20,32.970001220703125
2013-05-21,32.939998626708984
2013-05-22,32.349998474121094
2013-05-23,32.540000915527344
2013-05-24,32.54999923706055
2013-05-28,33.220001220703125
2013-05-29,32.86000061035156
2013-05-30,33.13999938964844
2013-05-31,32.790000915527344
2013-06-03,32.86000061035156
2013-06-04,32.599998474121094
2013-06-05,32.09000015258789
2013-06-06,32.56999969482422
2013-06-07,32.90999984741211
2013-06-10,33.13999938964844
2013-06-11,32.900001525878906
2013-06-12,32.52000045776367
2013-06-13,33.25
2013-06-14,33.04999923706055
2013-06-17,33.380001068115234
2013-06-18,33.779998779296875
2013-06-19,33.400001525878906
2013-06-20,32.43000030517578
2013-06-21,32.34000015258789
2013-06-24,31.84000015258789
2013-06-25,32.130001068115234
2013-06-26,32.279998779296875
2013-06-27,32.7599983215332
2013-06-28,32.59000015258789
2013-07-01,33.22999954223633
2013-07-02,33.33000183105469
2013-07-03,33.369998931884766
2013-07-05,33.939998626708984
2013-07-08,34.16999816894531
2013-07-09,34.43000030517578
2013-07-10,34.439998626708984
2013-07-11,34.88999938964844
2013-07-12,35.11000061035156
2013-07-15,35.29999923706055
2013-07-16,34.95000076293945
2013-07-17,35.09000015258789
2013-07-18,35.31999969482422
2013-07-19,35.31999969482422
2013-07-22,35.29999923706055
2013-07-23,35.060001373291016
2013-07-24,34.93000030517578
2013-07-25,35.38999938964844
2013-07-26,35.290000915527344
2013-07-29,35.040000915527344
2013-07-30,35.099998474121094
2013-07-31,35.369998931884766
2013-08-01,35.970001220703125
2013-08-02,36.08000183105469
2013-08-05,36.15999984741211
2013-08-06,35.790000915527344
2013-08-07,35.470001220703125
2013-08-08,35.630001068115234
2013-08-09,35.58000183105469
2013-08-12,35.81999969482422
2013-08-13,35.77000045776367
2013-08-14,35.560001373291016
2013-08-15,34.84000015258789
2013-08-16,34.75
2013-08-19,34.380001068115234
2013-08-20,35.02000045776367
2013-08-21,34.939998626708984
2013-08-22,35.400001525878906
2013-08-23,35.47999954223633
2013-08-26,35.560001373291016
2013-08-27,34.470001220703125
2013-08-28,34.709999084472656
2013-08-29,35.22999954223633
2013-08-30,34.709999084472656
2013-09-03,35.02000045776367
2013-09-04,35.36000061035156
2013-09-05,35.31999969482422
2013-09-06,35.25
2013-09-09,35.81999969482422
2013-09-10,36.279998779296875
2013-09-11,36.119998931884766
2013-09-12,35.84000015258789
2013-09-13,36.119998931884766
2013-09-16,36.18000030517578
2013-09-17,36.68000030517578
2013-09-18,36.93000030517578
2013-09-19,36.90999984741211
2013-09-20,36.72999954223633
2013-09-23,36.7400016784668
2013-09-24,36.970001220703125
2013-09-25,36.880001068115234
2013-09-26,37.22999954223633
2013-09-27,37.04999923706055
2013-09-30,36.939998626708984
2013-10-01,37.560001373291016
2013-10-02,37.439998626708984
2013-10-03,37.04999923706055
2013-10-04,37.45000076293945
2013-10-07,36.7400016784668
2013-10-08,35.470001220703125
2013-10-09,35.119998931884766
2013-10-10,36.279998779296875
2013-10-11,36.65999984741211
2013-10-14,36.869998931884766
2013-10-15,36.58000183105469
2013-10-16,37.25
2013-10-17,37.65999984741211
2013-10-18,38.099998474121094
2013-10-21,37.84000015258789
2013-10-22,37.790000915527344
2013-10-23,37.61000061035156
2013-10-24,38.02000045776367
2013-10-25,37.7599983215332
2013-10-28,37.59000015258789
2013-10-29,37.72999954223633
2013-10-30,37.060001373291016
2013-10-31,37.209999084472656
2013-11-01,36.83000183105469
2013-11-04,37.45000076293945
2013-11-05,37.560001373291016
2013-11-06,37.029998779296875
2013-11-07,36.20000076293945
2013-11-08,37.27000045776367
2013-11-11,37.45000076293945
2013-11-12,37.25
2013-11-13,37.790000915527344
2013-11-14,37.66999816894531
2013-11-15,37.900001525878906
2013-11-18,37.22999954223633
2013-11-19,37.06999969482422
2013-11-20,36.95000076293945
2013-11-21,37.939998626708984
2013-11-22,38.15999984741211
2013-11-25,38.220001220703125
2013-11-26,38.709999084472656
2013-11-27,39.040000915527344
2013-11-29,39.18000030517578
2013-12-02,38.83000183105469
2013-12-03,38.5099983215332
2013-12-04,38.459999084472656
2013-12-05,38.529998779296875
2013-12-06,38.88999938964844
2013-12-09,38.810001373291016
2013-12-10,38.41999816894531
2013-12-11,37.630001068115234
2013-12-12,37.880001068115234
2013-12-13,38.099998474121094
2013-12-16,38.470001220703125
2013-12-17,38.33000183105469
2013-12-18,38.81999969482422
2013-12-19,38.66999816894531
2013-12-20,39.5
2013-12-23,39.93000030517578
2013-12-24,40.02000045776367
2013-12-26,40.11000061035156
2013-12-27,39.86000061035156
2013-12-30,39.88999938964844
2013-12-31,39.689998626708984
2014-01-02,39.08000183105469
2014-01-03,39.220001220703125
2014-01-06,38.91999816894531
2014-01-07,39.2599983215332
2014-01-08,39.529998779296875
2014-01-09,39.470001220703125
2014-01-10,39.459999084472656
2014-01-13,38.83000183105469
2014-01-14,39.470001220703125
2014-01-15,39.720001220703125
2014-01-16,39.880001068115234
2014-01-17,39.720001220703125
2014-01-21,39.880001068115234
2014-01-22,40.06999969482422
2014-01-23,39.70000076293945
2014-01-24,38.45000076293945
2014-01-27,37.86000061035156
2014-01-28,38.54999923706055
2014-01-29,38.02000045776367
2014-01-30,38.68000030517578
2014-01-31,38.52000045776367
2014-02-03,36.9900016784668
2014-02-04,37.279998779296875
2014-02-05,36.779998779296875
2014-02-06,37.18000030517578
2014-02-07,37.83000183105469
2014-02-10,37.83000183105469
2014-02-11,37.959999084472656
2014-02-12,38.22999954223633
2014-02-13,38.81999969482422
2014-02-14,38.779998779296875
2014-02-18,39.45000076293945
2014-02-19,39.15999984741211
2014-02-20,39.4900016784668
2014-02-21,39.599998474121094
2014-02-24,40.0
2014-02-25,40.04999923706055
2014-02-26,40.400001525878906
2014-02-27,40.709999084472656
2014-02-28,40.31999969482422
2014-03-03,40.130001068115234
2014-03-04,41.459999084472656
2014-03-05,41.43000030517578
2014-03-06,41.369998931884766
2014-03-07,41.22999954223633
2014-03-10,41.04999923706055
2014-03-11,40.599998474121094
2014-03-12,40.720001220703125
2014-03-13,40.060001373291016
2014-03-14,40.2599983215332
2014-03-17,40.38999938964844
2014-03-18,41.06999969482422
2014-03-19,40.84000015258789
2014-03-20,40.93000030517578
2014-03-21,40.45000076293945
2014-03-24,39.61000061035156
2014-03-25,39.36000061035156
2014-03-26,38.540000915527344
2014-03-27,38.349998474121094
2014-03-28,38.27000045776367
2014-03-31,39.22999954223633
2014-04-01,39.84000015258789
2014-04-02,39.90999984741211
2014-04-03,39.16999816894531
2014-04-04,37.72999954223633
2014-04-07,36.84000015258789
2014-04-08,36.9900016784668
2014-04-09,37.9900016784668
2014-04-10,36.41999816894531
2014-04-11,35.849998474121094
2014-04-14,35.58000183105469
2014-04-15,35.75
2014-04-16,36.31999969482422
2014-04-17,36.599998474121094
2014-04-21,36.959999084472656
2014-04-22,37.66999816894531
2014-04-23,37.2400016784668
2014-04-24,37.150001525878906
2014-04-25,36.099998474121094
2014-04-28,35.7599983215332
2014-04-29,35.939998626708984
2014-04-30,36.290000915527344
2014-05-01,36.36000061035156
2014-05-02,36.349998474121094
2014-05-05,36.40999984741211
2014-05-06,35.619998931884766
2014-05-07,35.4900016784668
2014-05-08,34.75
2014-05-09,35.02000045776367
2014-05-12,36.119998931884766
2014-05-13,35.68000030517578
2014-05-14,34.97999954223633
2014-05-15,34.849998474121094
2014-05-16,34.970001220703125
2014-05-19,35.4900016784668
2014-05-20,34.90999984741211
2014-05-21,35.130001068115234
2014-05-22,35.619998931884766
2014-05-23,36.099998474121094
2014-05-27,36.720001220703125
2014-05-28,36.61000061035156
2014-05-29,36.86000061035156
2014-05-30,36.4900016784668
2014-06-02,36.380001068115234
2014-06-03,36.29999923706055
2014-06-04,36.7400016784668
2014-06-05,37.400001525878906
2014-06-06,37.81999969482422
2014-06-09,38.279998779296875
2014-06-10,38.2599983215332
2014-06-11,37.97999954223633
2014-06-12,37.7400016784668
2014-06-13,37.77000045776367
2014-06-16,38.310001373291016
2014-06-17,38.65999984741211
2014-06-18,38.970001220703125
2014-06-19,39.0
2014-06-20,39.25
2014-06-23,39.18000030517578
2014-06-24,38.68000030517578
2014-06-25,38.91999816894531
2014-06-26,38.91999816894531
2014-06-27,39.15999984741211
2014-06-30,39.189998626708984
2014-07-01,39.56999969482422
2014-07-02,39.459999084472656
2014-07-03,39.810001373291016
2014-07-07,38.900001525878906
2014-07-08,38.099998474121094
2014-07-09,38.36000061035156
2014-07-10,38.08000183105469
2014-07-11,38.08000183105469
2014-07-14,38.40999984741211
2014-07-15,37.880001068115234
2014-07-16,37.58000183105469
2014-07-17,36.88999938964844
2014-07-18,37.61000061035156
2014-07-21,37.45000076293945
2014-07-22,37.790000915527344
2014-07-23,37.849998474121094
2014-07-24,37.84000015258789
2014-07-25,37.470001220703125
2014-07-28,37.0
2014-07-29,37.0
2014-07-30,37.029998779296875
2014-07-31,35.790000915527344
2014-08-01,35.58000183105469
2014-08-04,36.08000183105469
2014-08-05,35.95000076293945
2014-08-06,36.08000183105469
2014-08-07,36.040000915527344
2014-08-08,36.68000030517578
2014-08-11,37.060001373291016
2014-08-12,36.66999816894531
2014-08-13,37.09000015258789
2014-08-14,37.15999984741211
2014-08-15,37.13999938964844
2014-08-18,37.790000915527344
2014-08-19,37.91999816894531
2014-08-20,37.810001373291016
2014-08-21,37.68000030517578
2014-08-22,37.79999923706055
2014-08-25,38.130001068115234
2014-08-26,38.459999084472656
2014-08-27,38.41999816894531
2014-08-28,38.119998931884766
2014-08-29,38.33000183105469
2014-09-02,38.66999816894531
2014-09-03,38.45000076293945
2014-09-04,38.11000061035156
2014-09-05,38.29999923706055
2014-09-08,38.41999816894531
2014-09-09,37.83000183105469
2014-09-10,38.029998779296875
2014-09-11,38.279998779296875
2014-09-12,37.77000045776367
2014-09-15,37.119998931884766
2014-09-16,37.43000030517578
2014-09-17,37.529998779296875
2014-09-18,37.720001220703125
2014-09-19,37.279998779296875
2014-09-22,36.68000030517578
2014-09-23,36.380001068115234
2014-09-24,36.95000076293945
2014-09-25,36.209999084472656
2014-09-26,36.540000915527344
2014-09-29,36.58000183105469
2014-09-30,35.880001068115234
2014-10-01,34.970001220703125
2014-10-02,35.47999954223633
2014-10-03,35.880001068115234
2014-10-06,35.40999984741211
2014-10-07,34.70000076293945
2014-10-08,35.34000015258789
2014-10-09,34.27000045776367
2014-10-10,33.790000915527344
2014-10-13,33.189998626708984
2014-10-14,33.4900016784668
2014-10-15,33.939998626708984
2014-10-16,34.52000045776367
2014-10-17,34.59000015258789
2014-10-20,35.0
2014-10-21,35.720001220703125
2014-10-22,35.209999084472656
2014-10-23,35.9900016784668
2014-10-24,36.18000030517578
2014-10-27,36.08000183105469
2014-10-28,37.31999969482422
2014-10-29,37.31999969482422
2014-10-30,37.66999816894531
2014-10-31,38.20000076293945
2014-11-03,38.130001068115234
2014-11-04,37.810001373291016
2014-11-05,37.689998626708984
2014-11-06,37.81999969482422
2014-11-07,37.77000045776367
2014-11-10,38.029998779296875
2014-11-11,38.040000915527344
2014-11-12,38.31999969482422
2014-11-13,37.91999816894531
2014-11-14,37.7400016784668
2014-11-17,37.470001220703125
2014-11-18,37.779998779296875
2014-11-19,37.349998474121094
2014-11-20,37.75
2014-11-21,37.709999084472656
2014-11-24,38.310001373291016
2014-11-25,38.369998931884766
2014-11-26,38.66999816894531
2014-11-28,38.040000915527344
2014-12-01,37.040000915527344
2014-12-02,37.79999923706055
2014-12-03,38.279998779296875
2014-12-04,37.970001220703125
2014-12-05,38.349998474121094
2014-12-08,37.72999954223633
2014-12-09,38.70000076293945
2014-12-10,37.689998626708984
2014-12-11,37.86000061035156
2014-12-12,37.439998626708984
2014-12-15,36.900001525878906
2014-12-16,36.65999984741211
2014-12-17,37.95000076293945
2014-12-18,38.75
2014-12-19,38.75
2014-12-22,39.09000015258789
2014-12-23,38.88999938964844
2014-12-24,39.18000030517578
2014-12-26,39.540000915527344
2014-12-29,39.619998931884766
2014-12-30,39.38999938964844
2014-12-31,39.040000915527344
2015-01-02,38.56999969482422
2015-01-05,38.16999816894531
2015-01-06,37.43000030517578
2015-01-07,38.119998931884766
2015-01-08,38.86000061035156
2015-01-09,38.65999984741211
2015-01-12,38.43000030517578
2015-01-13,38.380001068115234
2015-01-14,38.20000076293945
2015-01-15,37.369998931884766
2015-01-16,38.099998474121094
2015-01-20,38.040000915527344
2015-01-21,37.7599983215332
2015-01-22,38.45000076293945
2015-01-23,38.43000030517578
2015-01-26,38.810001373291016
2015-01-27,38.709999084472656
2015-01-28,38.02000045776367
2015-01-29,38.619998931884766
2015-01-30,37.689998626708984
2015-02-02,37.880001068115234
2015-02-03,38.38999938964844
2015-02-04,38.34000015258789
2015-02-05,38.86000061035156
2015-02-06,38.81999969482422
2015-02-09,38.540000915527344
2015-02-10,39.04999923706055
2015-02-11,39.060001373291016
2015-02-12,39.59000015258789
2015-02-13,39.58000183105469
2015-02-17,39.65999984741211
2015-02-18,39.91999816894531
2015-02-19,40.04999923706055
2015-02-20,40.25
2015-02-23,40.36000061035156
2015-02-24,40.349998474121094
2015-02-25,40.529998779296875
2015-02-26,40.7599983215332
2015-02-27,40.40999984741211
2015-03-02,40.7400016784668
2015-03-03,40.38999938964844
2015-03-04,40.349998474121094
2015-03-05,40.56999969482422
2015-03-06,40.25
2015-03-09,40.41999816894531
2015-03-10,40.06999969482422
2015-03-11,40.40999984741211
2015-03-12,41.13999938964844
2015-03-13,41.130001068115234
2015-03-16,41.45000076293945
2015-03-17,41.599998474121094
2015-03-18,41.7599983215332
2015-03-19,42.09000015258789
2015-03-20,42.290000915527344
2015-03-23,42.16999816894531
2015-03-24,42.16999816894531
2015-03-25,40.75
2015-03-26,40.70000076293945
2015-03-27,41.119998931884766
2015-03-30,41.93000030517578
2015-03-31,41.599998474121094
2015-04-01,41.4900016784668
2015-04-02,41.56999969482422
2015-04-06,41.5
2015-04-07,41.29999923706055
2015-04-08,41.88999938964844
2015-04-09,41.7599983215332
2015-04-10,42.0099983215332
2015-04-13,42.09000015258789
2015-04-14,41.97999954223633
2015-04-15,42.209999084472656
2015-04-16,42.130001068115234
2015-04-17,41.47999954223633
2015-04-20,41.869998931884766
2015-04-21,42.099998474121094
2015-04-22,42.060001373291016
2015-04-23,42.29999923706055
2015-04-24,42.08000183105469
2015-04-27,41.209999084472656
2015-04-28,41.27000045776367
2015-04-29,40.72999954223633
2015-04-30,39.52000045776367
2015-05-01,39.97999954223633
2015-05-04,40.150001525878906
2015-05-05,39.40999984741211
2015-05-06,39.65999984741211
2015-05-07,40.029998779296875
2015-05-08,40.290000915527344
2015-05-11,40.33000183105469
2015-05-12,40.349998474121094
2015-05-13,40.470001220703125
2015-05-14,40.81999969482422
2015-05-15,40.70000076293945
2015-05-18,41.22999954223633
2015-05-19,41.349998474121094
2015-05-20,41.470001220703125
2015-05-21,41.34000015258789
2015-05-22,41.15999984741211
2015-05-26,40.79999923706055
2015-05-27,41.43000030517578
2015-05-28,41.34000015258789
2015-05-29,41.130001068115234
2015-06-01,41.189998626708984
2015-06-02,41.09000015258789
2015-06-03,41.540000915527344
2015-06-04,40.95000076293945
2015-06-05,41.41999816894531
2015-06-08,41.25
2015-06-09,41.0099983215332
2015-06-10,41.5099983215332
2015-06-11,41.54999923706055
2015-06-12,41.439998626708984
2015-06-15,41.290000915527344
2015-06-16,41.720001220703125
2015-06-17,41.72999954223633
2015-06-18,42.439998626708984
2015-06-19,42.380001068115234
2015-06-22,42.61000061035156
2015-06-23,42.72999954223633
2015-06-24,42.2599983215332
2015-06-25,42.2400016784668
2015-06-26,42.02000045776367
2015-06-29,40.91999816894531
2015-06-30,41.470001220703125
2015-07-01,41.54999923706055
2015-07-02,41.2599983215332
2015-07-06,41.34000015258789
2015-07-07,41.25
2015-07-08,40.560001373291016
2015-07-09,40.79999923706055
2015-07-10,41.599998474121094
2015-07-13,42.18000030517578
2015-07-14,42.630001068115234
2015-07-15,42.31999969482422
2015-07-16,42.790000915527344
2015-07-17,42.790000915527344
2015-07-20,42.77000045776367
2015-07-21,42.54999923706055
2015-07-22,42.849998474121094
2015-07-23,42.5
2015-07-24,41.880001068115234
2015-07-27,41.5
2015-07-28,41.880001068115234
2015-07-29,41.90999984741211
2015-07-30,42.040000915527344
2015-07-31,42.369998931884766
2015-08-03,42.25
2015-08-04,42.2599983215332
2015-08-05,42.720001220703125
2015-08-06,42.0
2015-08-07,41.95000076293945
2015-08-10,42.33000183105469
2015-08-11,42.029998779296875
2015-08-12,41.779998779296875
2015-08-13,41.810001373291016
2015-08-14,41.93000030517578
2015-08-17,42.52000045776367
2015-08-18,42.119998931884766
2015-08-19,41.66999816894531
2015-08-20,40.45000076293945
2015-08-21,39.5
2015-08-24,37.900001525878906
2015-08-25,37.790000915527344
2015-08-26,38.959999084472656
2015-08-27,39.619998931884766
2015-08-28,39.970001220703125
2015-08-31,39.689998626708984
2015-09-01,38.720001220703125
2015-09-02,39.400001525878906
2015-09-03,39.279998779296875
2015-09-04,39.119998931884766
2015-09-08,40.08000183105469
2015-09-09,39.38999938964844
2015-09-10,39.619998931884766
2015-09-11,39.90999984741211
2015-09-14,39.880001068115234
2015-09-15,40.400001525878906
2015-09-16,40.599998474121094
2015-09-17,40.90999984741211
2015-09-18,40.40999984741211
2015-09-21,40.02000045776367
2015-09-22,39.380001068115234
2015-09-23,39.540000915527344
2015-09-24,39.11000061035156
2015-09-25,38.27000045776367
2015-09-28,36.709999084472656
2015-09-29,36.349998474121094
2015-09-30,37.22999954223633
2015-10-01,37.119998931884766
2015-10-02,37.47999954223633
2015-10-05,38.189998626708984
2015-10-06,37.40999984741211
2015-10-07,38.130001068115234
2015-10-08,38.29999923706055
2015-10-09,38.41999816894531
2015-10-12,38.470001220703125
2015-10-13,37.86000061035156
2015-10-14,37.11000061035156
2015-10-15,38.279998779296875
2015-10-16,38.34000015258789
2015-10-19,38.47999954223633
2015-10-20,38.25
2015-10-21,37.529998779296875
2015-10-22,37.790000915527344
2015-10-23,38.31999969482422
2015-10-26,38.20000076293945
2015-10-27,37.900001525878906
2015-10-28,39.22999954223633
2015-10-29,38.470001220703125
2015-10-30,38.16999816894531
2015-11-02,39.099998474121094
2015-11-03,39.25
2015-11-04,39.18000030517578
2015-11-05,39.349998474121094
2015-11-06,39.91999816894531
2015-11-09,39.33000183105469
2015-11-10,39.58000183105469
2015-11-11,39.31999969482422
2015-11-12,38.58000183105469
2015-11-13,38.34000015258789
2015-11-16,38.43000030517578
2015-11-17,38.4900016784668
2015-11-18,39.08000183105469
2015-11-19,38.77000045776367
2015-11-20,39.130001068115234
2015-11-23,39.470001220703125
2015-11-24,39.779998779296875
2015-11-25,40.099998474121094
2015-11-27,40.34000015258789
2015-11-30,39.959999084472656
2015-12-01,40.209999084472656
2015-12-02,39.90999984741211
2015-12-03,38.97999954223633
2015-12-04,39.5099983215332
2015-12-07,38.77000045776367
2015-12-08,39.06999969482422
2015-12-09,38.349998474121094
2015-12-10,38.529998779296875
2015-12-11,37.61000061035156
2015-12-14,37.40999984741211
2015-12-15,38.06999969482422
2015-12-16,38.56999969482422
2015-12-17,38.130001068115234
2015-12-18,37.560001373291016
2015-12-21,37.7599983215332
2015-12-22,37.810001373291016
2015-12-23,38.189998626708984
2015-12-24,38.209999084472656
2015-12-28,38.0
2015-12-29,38.459999084472656
2015-12-30,38.099998474121094
2015-12-31,37.599998474121094
2016-01-04,36.25
2016-01-05,36.220001220703125
2016-01-06,35.790000915527344
2016-01-07,34.75
2016-01-08,34.150001525878906
2016-01-11,33.79999923706055
2016-01-12,33.9900016784668
2016-01-13,32.849998474121094
2016-01-14,33.38999938964844
2016-01-15,32.83000183105469
2016-01-19,32.31999969482422
2016-01-20,32.540000915527344
2016-01-21,32.34000015258789
2016-01-22,33.09000015258789
2016-01-25,32.4900016784668
2016-01-26,33.040000915527344
2016-01-27,32.459999084472656
2016-01-28,32.29999923706055
2016-01-29,33.349998474121094
2016-02-01,33.22999954223633
2016-02-02,32.52000045776367
2016-02-03,32.310001373291016
2016-02-04,32.25
2016-02-05,31.030000686645508
2016-02-08,30.5
2016-02-09,30.440000534057617
2016-02-10,30.40999984741211
2016-02-11,30.15999984741211
2016-02-12,30.6200008392334
2016-02-16,31.290000915527344
2016-02-17,31.84000015258789
2016-02-18,31.56999969482422
2016-02-19,31.8700008392334
2016-02-22,32.22999954223633
2016-02-23,32.0099983215332
2016-02-24,32.41999816894531
2016-02-25,32.72999954223633
2016-02-26,32.91999816894531
2016-02-29,32.709999084472656
2016-03-01,33.349998474121094
2016-03-02,33.56999969482422
2016-03-03,33.689998626708984
2016-03-04,33.7599983215332
2016-03-07,34.0
2016-03-08,33.369998931884766
2016-03-09,33.52000045776367
2016-03-10,32.91999816894531
2016-03-11,33.709999084472656
2016-03-14,33.66999816894531
2016-03-15,32.97999954223633
2016-03-16,33.16999816894531
2016-03-17,33.58000183105469
2016-03-18,33.86000061035156
2016-03-21,33.84000015258789
2016-03-22,33.869998931884766
2016-03-23,33.36000061035156
2016-03-24,33.34000015258789
2016-03-28,33.5099983215332
2016-03-29,34.459999084472656
2016-03-30,34.38999938964844
2016-03-31,34.560001373291016
2016-04-01,34.689998626708984
2016-04-04,34.189998626708984
2016-04-05,33.900001525878906
2016-04-06,34.25
2016-04-07,33.66999816894531
2016-04-08,33.869998931884766
2016-04-11,33.869998931884766
2016-04-12,34.189998626708984
2016-04-13,34.849998474121094
2016-04-14,34.77000045776367
2016-04-15,34.790000915527344
2016-04-18,35.119998931884766
2016-04-19,35.18000030517578
2016-04-20,35.310001373291016
