,ATRC
2006-07-26,5.900000095367432
2006-07-27,5.909999847412109
2006-07-28,6.039999961853027
2006-07-31,5.960000038146973
2006-08-01,5.860000133514404
2006-08-02,5.909999847412109
2006-08-03,6.0
2006-08-04,6.400000095367432
2006-08-07,6.090000152587891
2006-08-08,5.800000190734863
2006-08-09,5.889999866485596
2006-08-10,5.679999828338623
2006-08-11,5.440000057220459
2006-08-14,6.010000228881836
2006-08-15,6.190000057220459
2006-08-16,6.199999809265137
2006-08-17,6.0
2006-08-18,6.210000038146973
2006-08-21,5.960000038146973
2006-08-22,6.0
2006-08-23,5.679999828338623
2006-08-24,6.099999904632568
2006-08-25,6.0
2006-08-28,5.940000057220459
2006-08-29,6.0
2006-08-30,6.010000228881836
2006-08-31,5.949999809265137
2006-09-01,5.989999771118164
2006-09-05,6.119999885559082
2006-09-06,6.340000152587891
2006-09-07,6.269999980926514
2006-09-08,6.550000190734863
2006-09-11,6.610000133514404
2006-09-12,6.510000228881836
2006-09-13,6.989999771118164
2006-09-14,6.860000133514404
2006-09-15,7.019999980926514
2006-09-18,6.730000019073486
2006-09-19,6.840000152587891
2006-09-20,6.75
2006-09-21,6.880000114440918
2006-09-22,6.949999809265137
2006-09-25,6.949999809265137
2006-09-26,6.809999942779541
2006-09-27,6.46999979019165
2006-09-28,6.610000133514404
2006-09-29,6.829999923706055
2006-10-02,6.849999904632568
2006-10-03,7.150000095367432
2006-10-04,7.340000152587891
2006-10-05,7.400000095367432
2006-10-06,7.329999923706055
2006-10-09,7.5
2006-10-10,7.25
2006-10-11,7.489999771118164
2006-10-12,7.650000095367432
2006-10-13,7.710000038146973
2006-10-16,8.300000190734863
2006-10-17,8.319999694824219
2006-10-18,8.15999984741211
2006-10-19,8.100000381469727
2006-10-20,7.96999979019165
2006-10-23,7.849999904632568
2006-10-24,7.769999980926514
2006-10-25,7.820000171661377
2006-10-26,7.989999771118164
2006-10-27,7.900000095367432
2006-10-30,8.010000228881836
2006-10-31,8.029999732971191
2006-11-01,8.149999618530273
2006-11-02,8.029999732971191
2006-11-03,8.020000457763672
2006-11-06,8.350000381469727
2006-11-07,8.319999694824219
2006-11-08,8.050000190734863
2006-11-09,8.369999885559082
2006-11-10,8.5
2006-11-13,8.34000015258789
2006-11-14,8.350000381469727
2006-11-15,8.350000381469727
2006-11-16,8.100000381469727
2006-11-17,8.210000038146973
2006-11-20,8.350000381469727
2006-11-21,8.34000015258789
2006-11-22,8.5
2006-11-24,8.899999618530273
2006-11-27,9.470000267028809
2006-11-28,9.529999732971191
2006-11-29,9.65999984741211
2006-11-30,10.0
2006-12-01,10.550000190734863
2006-12-04,10.859999656677246
2006-12-05,10.449999809265137
2006-12-06,9.699999809265137
2006-12-07,9.649999618530273
2006-12-08,9.550000190734863
2006-12-11,9.510000228881836
2006-12-12,9.579999923706055
2006-12-13,9.529999732971191
2006-12-14,9.300000190734863
2006-12-15,9.109999656677246
2006-12-18,8.699999809265137
2006-12-19,8.550000190734863
2006-12-20,8.710000038146973
2006-12-21,9.020000457763672
2006-12-22,9.359999656677246
2006-12-26,9.010000228881836
2006-12-27,9.380000114440918
2006-12-28,8.970000267028809
2006-12-29,8.9399995803833
2007-01-03,9.149999618530273
2007-01-04,9.140000343322754
2007-01-05,9.699999809265137
2007-01-08,9.460000038146973
2007-01-09,9.460000038146973
2007-01-10,10.0600004196167
2007-01-11,9.930000305175781
2007-01-12,9.930000305175781
2007-01-16,9.899999618530273
2007-01-17,9.800000190734863
2007-01-18,9.899999618530273
2007-01-19,9.850000381469727
2007-01-22,9.65999984741211
2007-01-23,9.600000381469727
2007-01-24,9.300000190734863
2007-01-25,9.170000076293945
2007-01-26,9.5
2007-01-29,9.550000190734863
2007-01-30,9.90999984741211
2007-01-31,10.5
2007-02-01,10.479999542236328
2007-02-02,11.680000305175781
2007-02-05,11.9399995803833
2007-02-06,11.930000305175781
2007-02-07,12.300000190734863
2007-02-08,12.220000267028809
2007-02-09,12.0
2007-02-12,12.470000267028809
2007-02-13,12.850000381469727
2007-02-14,13.140000343322754
2007-02-15,12.84000015258789
2007-02-16,11.989999771118164
2007-02-20,12.350000381469727
2007-02-21,12.020000457763672
2007-02-22,11.270000457763672
2007-02-23,10.800000190734863
2007-02-26,10.949999809265137
2007-02-27,10.5
2007-02-28,10.109999656677246
2007-03-01,10.529999732971191
2007-03-02,10.680000305175781
2007-03-05,10.680000305175781
2007-03-06,10.789999961853027
2007-03-07,10.850000381469727
2007-03-08,10.960000038146973
2007-03-09,11.1899995803833
2007-03-12,11.149999618530273
2007-03-13,11.0
2007-03-14,10.829999923706055
2007-03-15,10.960000038146973
2007-03-16,11.25
2007-03-19,11.5
2007-03-20,11.149999618530273
2007-03-21,10.869999885559082
2007-03-22,10.710000038146973
2007-03-23,10.949999809265137
2007-03-26,11.029999732971191
2007-03-27,10.479999542236328
2007-03-28,10.699999809265137
2007-03-29,10.100000381469727
2007-03-30,10.210000038146973
2007-04-02,10.0
2007-04-03,9.880000114440918
2007-04-04,9.970000267028809
2007-04-05,10.260000228881836
2007-04-09,10.130000114440918
2007-04-10,10.029999732971191
2007-04-11,10.050000190734863
2007-04-12,10.109999656677246
2007-04-13,10.449999809265137
2007-04-16,10.510000228881836
2007-04-17,10.40999984741211
2007-04-18,10.25
2007-04-19,10.470000267028809
2007-04-20,11.239999771118164
2007-04-23,11.260000228881836
2007-04-24,11.600000381469727
2007-04-25,11.380000114440918
2007-04-26,11.479999542236328
2007-04-27,11.510000228881836
2007-04-30,11.1899995803833
2007-05-01,11.0
2007-05-02,11.0
2007-05-03,11.029999732971191
2007-05-04,11.550000190734863
2007-05-07,11.670000076293945
2007-05-08,11.479999542236328
2007-05-09,10.989999771118164
2007-05-10,10.920000076293945
2007-05-11,10.550000190734863
2007-05-14,10.84000015258789
2007-05-15,10.739999771118164
2007-05-16,10.699999809265137
2007-05-17,10.079999923706055
2007-05-18,10.0600004196167
2007-05-21,10.020000457763672
2007-05-22,9.979999542236328
2007-05-23,10.420000076293945
2007-05-24,9.619999885559082
2007-05-25,9.710000038146973
2007-05-29,9.800000190734863
2007-05-30,9.8100004196167
2007-05-31,9.899999618530273
2007-06-01,9.850000381469727
2007-06-04,9.859999656677246
2007-06-05,9.899999618530273
2007-06-06,9.8100004196167
2007-06-07,10.010000228881836
2007-06-08,10.020000457763672
2007-06-11,10.069999694824219
2007-06-12,10.050000190734863
2007-06-13,10.100000381469727
2007-06-14,10.069999694824219
2007-06-15,10.0
2007-06-18,9.850000381469727
2007-06-19,9.789999961853027
2007-06-20,9.5
2007-06-21,9.350000381469727
2007-06-22,9.079999923706055
2007-06-25,9.100000381469727
2007-06-26,8.4399995803833
2007-06-27,8.619999885559082
2007-06-28,8.699999809265137
2007-06-29,8.539999961853027
2007-07-02,8.5600004196167
2007-07-03,8.479999542236328
2007-07-05,8.600000381469727
2007-07-06,8.84000015258789
2007-07-09,9.010000228881836
2007-07-10,9.34000015258789
2007-07-11,9.229999542236328
2007-07-12,9.380000114440918
2007-07-13,9.300000190734863
2007-07-16,9.369999885559082
2007-07-17,9.430000305175781
2007-07-18,9.0
2007-07-19,9.25
2007-07-20,9.199999809265137
2007-07-23,9.779999732971191
2007-07-24,9.609999656677246
2007-07-25,9.5
2007-07-26,9.300000190734863
2007-07-27,9.630000114440918
2007-07-30,9.640000343322754
2007-07-31,9.75
2007-08-01,9.800000190734863
2007-08-02,9.779999732971191
2007-08-03,9.489999771118164
2007-08-06,9.479999542236328
2007-08-07,9.640000343322754
2007-08-08,9.930000305175781
2007-08-09,10.029999732971191
2007-08-10,10.149999618530273
2007-08-13,10.529999732971191
2007-08-14,10.489999771118164
2007-08-15,10.15999984741211
2007-08-16,10.079999923706055
2007-08-17,10.260000228881836
2007-08-20,10.25
2007-08-21,10.300000190734863
2007-08-22,10.399999618530273
2007-08-23,10.75
2007-08-24,10.770000457763672
2007-08-27,10.829999923706055
2007-08-28,10.800000190734863
2007-08-29,10.90999984741211
2007-08-30,10.649999618530273
2007-08-31,10.510000228881836
2007-09-04,10.880000114440918
2007-09-05,10.8100004196167
2007-09-06,10.979999542236328
2007-09-07,10.899999618530273
2007-09-10,10.710000038146973
2007-09-11,10.829999923706055
2007-09-12,10.819999694824219
2007-09-13,10.770000457763672
2007-09-14,10.6899995803833
2007-09-17,10.300000190734863
2007-09-18,10.25
2007-09-19,10.430000305175781
2007-09-20,10.569999694824219
2007-09-21,10.6899995803833
2007-09-24,10.65999984741211
2007-09-25,10.460000038146973
2007-09-26,10.319999694824219
2007-09-27,10.539999961853027
2007-09-28,10.640000343322754
2007-10-01,10.800000190734863
2007-10-02,10.779999732971191
2007-10-03,10.800000190734863
2007-10-04,10.880000114440918
2007-10-05,10.8100004196167
2007-10-08,10.789999961853027
2007-10-09,10.930000305175781
2007-10-10,10.710000038146973
2007-10-11,10.770000457763672
2007-10-12,10.84000015258789
2007-10-15,10.899999618530273
2007-10-16,10.800000190734863
2007-10-17,11.079999923706055
2007-10-18,11.079999923706055
2007-10-19,10.960000038146973
2007-10-22,10.979999542236328
2007-10-23,11.40999984741211
2007-10-24,11.4399995803833
2007-10-25,11.239999771118164
2007-10-26,11.350000381469727
2007-10-29,11.390000343322754
2007-10-30,11.369999885559082
2007-10-31,11.380000114440918
2007-11-01,11.300000190734863
2007-11-02,11.100000381469727
2007-11-05,11.550000190734863
2007-11-06,11.550000190734863
2007-11-07,11.5600004196167
2007-11-08,11.5600004196167
2007-11-09,11.4399995803833
2007-11-12,11.25
2007-11-13,11.25
2007-11-14,11.859999656677246
2007-11-15,11.399999618530273
2007-11-16,10.569999694824219
2007-11-19,10.729999542236328
2007-11-20,10.970000267028809
2007-11-21,10.880000114440918
2007-11-23,10.979999542236328
2007-11-26,11.0
2007-11-27,11.069999694824219
2007-11-28,11.0
2007-11-29,11.149999618530273
2007-11-30,11.489999771118164
2007-12-03,11.489999771118164
2007-12-04,11.300000190734863
2007-12-05,11.649999618530273
2007-12-06,11.569999694824219
2007-12-07,11.710000038146973
2007-12-10,10.960000038146973
2007-12-11,11.390000343322754
2007-12-12,11.40999984741211
2007-12-13,11.329999923706055
2007-12-14,11.289999961853027
2007-12-17,11.390000343322754
2007-12-18,12.0
2007-12-19,12.600000381469727
2007-12-20,13.170000076293945
2007-12-21,12.90999984741211
2007-12-24,13.479999542236328
2007-12-26,13.59000015258789
2007-12-27,13.0
2007-12-28,13.010000228881836
2007-12-31,13.109999656677246
2008-01-02,13.239999771118164
2008-01-03,13.020000457763672
2008-01-04,13.729999542236328
2008-01-07,13.699999809265137
2008-01-08,13.670000076293945
2008-01-09,13.699999809265137
2008-01-10,13.579999923706055
2008-01-11,13.899999618530273
2008-01-14,13.90999984741211
2008-01-15,13.930000305175781
2008-01-16,14.050000190734863
2008-01-17,13.930000305175781
2008-01-18,13.039999961853027
2008-01-22,13.100000381469727
2008-01-23,13.010000228881836
2008-01-24,13.279999732971191
2008-01-25,13.399999618530273
2008-01-28,13.40999984741211
2008-01-29,14.0
2008-01-30,13.850000381469727
2008-01-31,13.9399995803833
2008-02-01,14.0
2008-02-04,13.550000190734863
2008-02-05,13.319999694824219
2008-02-06,13.3100004196167
2008-02-07,13.260000228881836
2008-02-08,13.680000305175781
2008-02-11,13.970000267028809
2008-02-12,14.0
2008-02-13,13.609999656677246
2008-02-14,13.800000190734863
2008-02-15,13.640000343322754
2008-02-19,13.069999694824219
2008-02-20,12.75
2008-02-21,12.770000457763672
2008-02-22,12.079999923706055
2008-02-25,12.100000381469727
2008-02-26,12.079999923706055
2008-02-27,11.899999618530273
2008-02-28,11.869999885559082
2008-02-29,11.899999618530273
2008-03-03,11.779999732971191
2008-03-04,12.260000228881836
2008-03-05,11.960000038146973
2008-03-06,11.770000457763672
2008-03-07,11.6899995803833
2008-03-10,10.850000381469727
2008-03-11,11.069999694824219
2008-03-12,11.279999732971191
2008-03-13,11.130000114440918
2008-03-14,11.0
2008-03-17,11.010000228881836
2008-03-18,11.369999885559082
2008-03-19,11.800000190734863
2008-03-20,12.039999961853027
2008-03-24,12.510000228881836
2008-03-25,12.65999984741211
2008-03-26,12.979999542236328
2008-03-27,11.579999923706055
2008-03-28,12.039999961853027
2008-03-31,12.739999771118164
2008-04-01,13.119999885559082
2008-04-02,13.520000457763672
2008-04-03,13.399999618530273
2008-04-04,12.979999542236328
2008-04-07,12.970000267028809
2008-04-08,12.989999771118164
2008-04-09,12.649999618530273
2008-04-10,12.800000190734863
2008-04-11,12.800000190734863
2008-04-14,12.829999923706055
2008-04-15,12.960000038146973
2008-04-16,12.779999732971191
2008-04-17,12.989999771118164
2008-04-18,12.930000305175781
2008-04-21,12.779999732971191
2008-04-22,11.84000015258789
2008-04-23,12.579999923706055
2008-04-24,12.770000457763672
2008-04-25,13.239999771118164
2008-04-28,13.569999694824219
2008-04-29,13.529999732971191
2008-04-30,13.359999656677246
2008-05-01,13.34000015258789
2008-05-02,13.359999656677246
2008-05-05,12.470000267028809
2008-05-06,11.779999732971191
2008-05-07,12.300000190734863
2008-05-08,11.25
2008-05-09,11.380000114440918
2008-05-12,11.0
2008-05-13,11.149999618530273
2008-05-14,11.050000190734863
2008-05-15,11.149999618530273
2008-05-16,11.25
2008-05-19,11.0
2008-05-20,10.289999961853027
2008-05-21,10.0
2008-05-22,10.0
2008-05-23,10.220000267028809
2008-05-27,10.109999656677246
2008-05-28,10.100000381469727
2008-05-29,10.010000228881836
2008-05-30,9.8100004196167
2008-06-02,9.720000267028809
2008-06-03,9.800000190734863
2008-06-04,9.920000076293945
2008-06-05,9.829999923706055
2008-06-06,9.819999694824219
2008-06-09,10.270000457763672
2008-06-10,10.800000190734863
2008-06-11,10.489999771118164
2008-06-12,10.279999732971191
2008-06-13,10.699999809265137
2008-06-16,11.0
2008-06-17,11.800000190734863
2008-06-18,11.550000190734863
2008-06-19,11.649999618530273
2008-06-20,11.359999656677246
2008-06-23,11.079999923706055
2008-06-24,10.800000190734863
2008-06-25,10.949999809265137
2008-06-26,10.989999771118164
2008-06-27,11.319999694824219
2008-06-30,10.800000190734863
2008-07-01,11.020000457763672
2008-07-02,10.819999694824219
2008-07-03,10.699999809265137
2008-07-07,10.380000114440918
2008-07-08,10.859999656677246
2008-07-09,10.859999656677246
2008-07-10,10.890000343322754
2008-07-11,10.270000457763672
2008-07-14,10.359999656677246
2008-07-15,10.25
2008-07-16,10.569999694824219
2008-07-17,10.59000015258789
2008-07-18,10.399999618530273
2008-07-21,10.010000228881836
2008-07-22,10.289999961853027
2008-07-23,10.130000114440918
2008-07-24,10.630000114440918
2008-07-25,10.630000114440918
2008-07-28,10.300000190734863
2008-07-29,10.050000190734863
2008-07-30,10.050000190734863
2008-07-31,9.649999618530273
2008-08-01,9.800000190734863
2008-08-04,9.829999923706055
2008-08-05,10.430000305175781
2008-08-06,10.539999961853027
2008-08-07,10.4399995803833
2008-08-08,10.390000343322754
2008-08-11,11.140000343322754
2008-08-12,11.229999542236328
2008-08-13,11.220000267028809
2008-08-14,10.989999771118164
2008-08-15,10.970000267028809
2008-08-18,10.75
2008-08-19,10.739999771118164
2008-08-20,10.739999771118164
2008-08-21,10.699999809265137
2008-08-22,10.75
2008-08-25,10.680000305175781
2008-08-26,10.630000114440918
2008-08-27,10.819999694824219
2008-08-28,10.210000038146973
2008-08-29,10.25
2008-09-02,10.180000305175781
2008-09-03,10.079999923706055
2008-09-04,10.539999961853027
2008-09-05,10.710000038146973
2008-09-08,10.75
2008-09-09,10.170000076293945
2008-09-10,10.199999809265137
2008-09-11,10.15999984741211
2008-09-12,10.15999984741211
2008-09-15,10.010000228881836
2008-09-16,10.09000015258789
2008-09-17,10.279999732971191
2008-09-18,10.75
2008-09-19,10.609999656677246
2008-09-22,10.260000228881836
2008-09-23,10.0
2008-09-24,10.229999542236328
2008-09-25,9.989999771118164
2008-09-26,10.0
2008-09-29,9.970000267028809
2008-09-30,9.90999984741211
2008-10-01,9.529999732971191
2008-10-02,9.180000305175781
2008-10-03,9.25
2008-10-06,8.369999885559082
2008-10-07,8.489999771118164
2008-10-08,8.380000114440918
2008-10-09,8.15999984741211
2008-10-10,7.829999923706055
2008-10-13,7.789999961853027
2008-10-14,7.53000020980835
2008-10-15,7.659999847412109
2008-10-16,7.789999961853027
2008-10-17,7.71999979019165
2008-10-20,7.96999979019165
2008-10-21,7.75
2008-10-22,7.309999942779541
2008-10-23,6.190000057220459
2008-10-24,5.599999904632568
2008-10-27,5.570000171661377
2008-10-28,5.699999809265137
2008-10-29,6.46999979019165
2008-10-30,6.460000038146973
2008-10-31,6.420000076293945
2008-11-03,3.890000104904175
2008-11-04,3.7100000381469727
2008-11-05,3.140000104904175
2008-11-06,2.9000000953674316
2008-11-07,2.990000009536743
2008-11-10,3.4700000286102295
2008-11-11,4.0
2008-11-12,3.700000047683716
2008-11-13,3.5
2008-11-14,3.4700000286102295
2008-11-17,3.369999885559082
2008-11-18,3.2200000286102295
2008-11-19,2.930000066757202
2008-11-20,2.5299999713897705
2008-11-21,2.490000009536743
2008-11-24,2.549999952316284
2008-11-25,2.490000009536743
2008-11-26,2.5
2008-11-28,2.4700000286102295
2008-12-01,2.5
2008-12-02,2.4000000953674316
2008-12-03,2.180000066757202
2008-12-04,2.109999895095825
2008-12-05,2.180000066757202
2008-12-08,2.1700000762939453
2008-12-09,2.140000104904175
2008-12-10,2.4000000953674316
2008-12-11,2.4000000953674316
2008-12-12,2.240000009536743
2008-12-15,2.1500000953674316
2008-12-16,2.1500000953674316
2008-12-17,2.069999933242798
2008-12-18,2.259999990463257
2008-12-19,2.2699999809265137
2008-12-22,2.059999942779541
2008-12-23,2.3399999141693115
2008-12-24,2.2699999809265137
2008-12-26,2.259999990463257
2008-12-29,2.0
2008-12-30,2.0399999618530273
2008-12-31,2.2200000286102295
2009-01-02,2.200000047683716
2009-01-05,2.1500000953674316
2009-01-06,2.190000057220459
2009-01-07,2.180000066757202
2009-01-08,2.1500000953674316
2009-01-09,2.200000047683716
2009-01-12,2.049999952316284
2009-01-13,2.0999999046325684
2009-01-14,1.940000057220459
2009-01-15,1.899999976158142
2009-01-16,1.8600000143051147
2009-01-20,1.850000023841858
2009-01-21,1.8600000143051147
2009-01-22,1.8300000429153442
2009-01-23,1.8200000524520874
2009-01-26,1.7200000286102295
2009-01-27,1.7200000286102295
2009-01-28,1.7200000286102295
2009-01-29,1.340000033378601
2009-01-30,1.350000023841858
2009-02-02,1.340000033378601
2009-02-03,1.350000023841858
2009-02-04,1.3899999856948853
2009-02-05,1.409999966621399
2009-02-06,1.399999976158142
2009-02-09,1.5399999618530273
2009-02-10,1.5
2009-02-11,1.649999976158142
2009-02-12,1.600000023841858
2009-02-13,1.6200000047683716
2009-02-17,1.5700000524520874
2009-02-18,1.5199999809265137
2009-02-19,1.659999966621399
2009-02-20,1.7000000476837158
2009-02-23,1.5800000429153442
2009-02-24,1.3200000524520874
2009-02-25,1.2799999713897705
2009-02-26,1.2100000381469727
2009-02-27,1.3200000524520874
2009-03-02,1.2599999904632568
2009-03-03,1.2699999809265137
2009-03-04,1.2699999809265137
2009-03-05,1.2899999618530273
2009-03-06,1.25
2009-03-09,1.25
2009-03-10,1.350000023841858
2009-03-11,1.25
2009-03-12,1.2899999618530273
2009-03-13,1.2599999904632568
2009-03-16,1.3799999952316284
2009-03-17,1.399999976158142
2009-03-18,1.399999976158142
2009-03-19,1.399999976158142
2009-03-20,1.4199999570846558
2009-03-23,1.409999966621399
2009-03-24,1.2799999713897705
2009-03-25,1.2999999523162842
2009-03-26,1.3700000047683716
2009-03-27,1.3200000524520874
2009-03-30,1.3600000143051147
2009-03-31,1.2799999713897705
2009-04-01,1.340000033378601
2009-04-02,1.3899999856948853
2009-04-03,1.399999976158142
2009-04-06,1.399999976158142
2009-04-07,1.2899999618530273
2009-04-08,1.3300000429153442
2009-04-09,1.399999976158142
2009-04-13,1.2999999523162842
2009-04-14,1.2899999618530273
2009-04-15,1.2000000476837158
2009-04-16,1.3799999952316284
2009-04-17,1.3799999952316284
2009-04-20,1.309999942779541
2009-04-21,1.2799999713897705
2009-04-22,1.2999999523162842
2009-04-23,1.2200000286102295
2009-04-24,1.0700000524520874
2009-04-27,1.340000033378601
2009-04-28,1.2699999809265137
2009-04-29,1.2200000286102295
2009-04-30,1.2200000286102295
2009-05-01,1.2200000286102295
2009-05-04,1.399999976158142
2009-05-05,3.1600000858306885
2009-05-06,2.680000066757202
2009-05-07,3.049999952316284
2009-05-08,2.7699999809265137
2009-05-11,2.680000066757202
2009-05-12,2.6700000762939453
2009-05-13,2.369999885559082
2009-05-14,2.390000104904175
2009-05-15,2.390000104904175
2009-05-18,2.4000000953674316
2009-05-19,2.440000057220459
2009-05-20,2.799999952316284
