,MRC
2013-05-14,32.11000061035156
2013-05-15,32.54999923706055
2013-05-16,32.529998779296875
2013-05-17,33.310001373291016
2013-05-20,33.68000030517578
2013-05-21,33.70000076293945
2013-05-22,33.099998474121094
2013-05-23,33.119998931884766
2013-05-24,32.7400016784668
2013-05-28,33.20000076293945
2013-05-29,28.510000228881836
2013-05-30,27.399999618530273
2013-05-31,28.389999389648438
2013-06-03,28.219999313354492
2013-06-04,26.93000030517578
2013-06-05,26.93000030517578
2013-06-06,27.34000015258789
2013-06-07,27.309999465942383
2013-06-10,27.280000686645508
2013-06-11,27.299999237060547
2013-06-12,26.959999084472656
2013-06-13,27.010000228881836
2013-06-14,26.950000762939453
2013-06-17,26.850000381469727
2013-06-18,27.68000030517578
2013-06-19,27.600000381469727
2013-06-20,27.25
2013-06-21,27.389999389648438
2013-06-24,27.31999969482422
2013-06-25,27.799999237060547
2013-06-26,27.920000076293945
2013-06-27,28.549999237060547
2013-06-28,27.6200008392334
2013-07-01,28.1200008392334
2013-07-02,28.309999465942383
2013-07-03,28.56999969482422
2013-07-05,28.950000762939453
2013-07-08,28.6200008392334
2013-07-09,28.6200008392334
2013-07-10,28.649999618530273
2013-07-11,28.760000228881836
2013-07-12,28.579999923706055
2013-07-15,28.540000915527344
2013-07-16,28.780000686645508
2013-07-17,28.969999313354492
2013-07-18,28.5
2013-07-19,28.329999923706055
2013-07-22,28.0
2013-07-23,27.8700008392334
2013-07-24,27.270000457763672
2013-07-25,26.639999389648438
2013-07-26,27.149999618530273
2013-07-29,26.739999771118164
2013-07-30,26.989999771118164
2013-07-31,26.81999969482422
2013-08-01,27.149999618530273
2013-08-02,24.170000076293945
2013-08-05,24.75
2013-08-06,24.59000015258789
2013-08-07,24.06999969482422
2013-08-08,24.15999984741211
2013-08-09,24.219999313354492
2013-08-12,24.270000457763672
2013-08-13,24.329999923706055
2013-08-14,24.68000030517578
2013-08-15,25.1299991607666
2013-08-16,25.6299991607666
2013-08-19,25.450000762939453
2013-08-20,26.0
2013-08-21,25.450000762939453
2013-08-22,25.639999389648438
2013-08-23,25.90999984741211
2013-08-26,25.389999389648438
2013-08-27,25.399999618530273
2013-08-28,25.68000030517578
2013-08-29,26.399999618530273
2013-08-30,26.25
2013-09-03,26.56999969482422
2013-09-04,26.110000610351562
2013-09-05,26.010000228881836
2013-09-06,26.34000015258789
2013-09-09,26.6200008392334
2013-09-10,27.15999984741211
2013-09-11,27.149999618530273
2013-09-12,26.860000610351562
2013-09-13,26.68000030517578
2013-09-16,26.639999389648438
2013-09-17,26.440000534057617
2013-09-18,26.549999237060547
2013-09-19,26.389999389648438
2013-09-20,26.5
2013-09-23,26.5
2013-09-24,26.549999237060547
2013-09-25,26.520000457763672
2013-09-26,26.799999237060547
2013-09-27,27.0
2013-09-30,26.799999237060547
2013-10-01,27.329999923706055
2013-10-02,27.25
2013-10-03,27.3799991607666
2013-10-04,27.65999984741211
2013-10-07,27.040000915527344
2013-10-08,26.799999237060547
2013-10-09,26.75
2013-10-10,27.299999237060547
2013-10-11,27.579999923706055
2013-10-14,27.59000015258789
2013-10-15,27.8799991607666
2013-10-16,28.280000686645508
2013-10-17,28.350000381469727
2013-10-18,29.059999465942383
2013-10-21,28.6200008392334
2013-10-22,29.299999237060547
2013-10-23,28.969999313354492
2013-10-24,28.790000915527344
2013-10-25,28.719999313354492
2013-10-28,28.190000534057617
2013-10-29,28.139999389648438
2013-10-30,28.170000076293945
2013-10-31,27.950000762939453
2013-11-01,29.5
2013-11-04,30.25
2013-11-05,30.969999313354492
2013-11-06,30.59000015258789
2013-11-07,30.420000076293945
2013-11-08,31.040000915527344
2013-11-11,31.06999969482422
2013-11-12,30.8799991607666
2013-11-13,30.3700008392334
2013-11-14,30.940000534057617
2013-11-15,30.799999237060547
2013-11-18,30.34000015258789
2013-11-19,30.219999313354492
2013-11-20,30.25
2013-11-21,30.84000015258789
2013-11-22,31.059999465942383
2013-11-25,31.010000228881836
2013-11-26,30.84000015258789
2013-11-27,30.760000228881836
2013-11-29,30.59000015258789
2013-12-02,31.610000610351562
2013-12-03,31.639999389648438
2013-12-04,31.65999984741211
2013-12-05,31.75
2013-12-06,32.060001373291016
2013-12-09,31.34000015258789
2013-12-10,31.790000915527344
2013-12-11,31.850000381469727
2013-12-12,32.06999969482422
2013-12-13,32.13999938964844
2013-12-16,32.36000061035156
2013-12-17,32.150001525878906
2013-12-18,32.4900016784668
2013-12-19,31.899999618530273
2013-12-20,31.610000610351562
2013-12-23,31.510000228881836
2013-12-24,31.760000228881836
2013-12-26,31.690000534057617
2013-12-27,31.719999313354492
2013-12-30,32.11000061035156
2013-12-31,32.2599983215332
2014-01-02,31.43000030517578
2014-01-03,31.770000457763672
2014-01-06,31.530000686645508
2014-01-07,31.3799991607666
2014-01-08,31.34000015258789
2014-01-09,31.34000015258789
2014-01-10,31.690000534057617
2014-01-13,31.06999969482422
2014-01-14,31.280000686645508
2014-01-15,31.5
2014-01-16,30.969999313354492
2014-01-17,30.459999084472656
2014-01-21,30.09000015258789
2014-01-22,30.360000610351562
2014-01-23,30.040000915527344
2014-01-24,28.8700008392334
2014-01-27,28.700000762939453
2014-01-28,28.489999771118164
2014-01-29,28.350000381469727
2014-01-30,28.110000610351562
2014-01-31,27.920000076293945
2014-02-03,27.260000228881836
2014-02-04,27.610000610351562
2014-02-05,27.5
2014-02-06,28.1200008392334
2014-02-07,28.079999923706055
2014-02-10,27.889999389648438
2014-02-11,28.350000381469727
2014-02-12,28.440000534057617
2014-02-13,29.079999923706055
2014-02-14,29.299999237060547
2014-02-18,29.260000228881836
2014-02-19,28.979999542236328
2014-02-20,29.559999465942383
2014-02-21,25.010000228881836
2014-02-24,25.68000030517578
2014-02-25,24.90999984741211
2014-02-26,25.309999465942383
2014-02-27,25.649999618530273
2014-02-28,25.719999313354492
2014-03-03,25.770000457763672
2014-03-04,26.110000610351562
2014-03-05,25.809999465942383
2014-03-06,26.309999465942383
2014-03-07,26.360000610351562
2014-03-10,26.600000381469727
2014-03-11,26.030000686645508
2014-03-12,26.049999237060547
2014-03-13,25.579999923706055
2014-03-14,25.600000381469727
2014-03-17,26.0
2014-03-18,26.110000610351562
2014-03-19,25.809999465942383
2014-03-20,25.829999923706055
2014-03-21,25.81999969482422
2014-03-24,25.889999389648438
2014-03-25,26.040000915527344
2014-03-26,25.979999542236328
2014-03-27,26.450000762939453
2014-03-28,26.6299991607666
2014-03-31,26.959999084472656
2014-04-01,27.110000610351562
2014-04-02,27.030000686645508
2014-04-03,27.040000915527344
2014-04-04,26.6299991607666
2014-04-07,26.290000915527344
2014-04-08,26.549999237060547
2014-04-09,27.420000076293945
2014-04-10,27.149999618530273
2014-04-11,27.100000381469727
2014-04-14,27.190000534057617
2014-04-15,27.600000381469727
2014-04-16,27.799999237060547
2014-04-17,28.010000228881836
2014-04-21,28.639999389648438
2014-04-22,28.799999237060547
2014-04-23,28.989999771118164
2014-04-24,28.899999618530273
2014-04-25,28.989999771118164
2014-04-28,28.950000762939453
2014-04-29,29.040000915527344
2014-04-30,29.190000534057617
2014-05-01,29.149999618530273
2014-05-02,29.1200008392334
2014-05-05,29.040000915527344
2014-05-06,28.90999984741211
2014-05-07,29.260000228881836
2014-05-08,29.0
2014-05-09,28.790000915527344
2014-05-12,28.860000610351562
2014-05-13,28.549999237060547
2014-05-14,28.389999389648438
2014-05-15,28.100000381469727
2014-05-16,28.389999389648438
2014-05-19,28.770000457763672
2014-05-20,28.700000762939453
2014-05-21,28.860000610351562
2014-05-22,28.719999313354492
2014-05-23,28.65999984741211
2014-05-27,28.649999618530273
2014-05-28,28.549999237060547
2014-05-29,28.889999389648438
2014-05-30,28.790000915527344
2014-06-02,28.790000915527344
2014-06-03,28.760000228881836
2014-06-04,28.700000762939453
2014-06-05,28.920000076293945
2014-06-06,29.200000762939453
2014-06-09,29.06999969482422
2014-06-10,29.200000762939453
2014-06-11,28.93000030517578
2014-06-12,28.799999237060547
2014-06-13,28.719999313354492
2014-06-16,28.3799991607666
2014-06-17,28.43000030517578
2014-06-18,28.510000228881836
2014-06-19,28.6200008392334
2014-06-20,28.719999313354492
2014-06-23,28.829999923706055
2014-06-24,28.399999618530273
2014-06-25,28.299999237060547
2014-06-26,28.09000015258789
2014-06-27,28.059999465942383
2014-06-30,28.290000915527344
2014-07-01,28.229999542236328
2014-07-02,27.979999542236328
2014-07-03,28.100000381469727
2014-07-07,27.809999465942383
2014-07-08,27.649999618530273
2014-07-09,27.760000228881836
2014-07-10,27.65999984741211
2014-07-11,27.479999542236328
2014-07-14,27.459999084472656
2014-07-15,27.420000076293945
2014-07-16,27.600000381469727
2014-07-17,27.040000915527344
2014-07-18,27.200000762939453
2014-07-21,27.229999542236328
2014-07-22,27.59000015258789
2014-07-23,27.65999984741211
2014-07-24,27.989999771118164
2014-07-25,27.969999313354492
2014-07-28,27.799999237060547
2014-07-29,27.5
2014-07-30,27.309999465942383
2014-07-31,26.829999923706055
2014-08-01,25.68000030517578
2014-08-04,25.239999771118164
2014-08-05,24.729999542236328
2014-08-06,24.799999237060547
2014-08-07,25.010000228881836
2014-08-08,25.209999084472656
2014-08-11,24.950000762939453
2014-08-12,24.829999923706055
2014-08-13,25.020000457763672
2014-08-14,24.889999389648438
2014-08-15,24.889999389648438
2014-08-18,24.760000228881836
2014-08-19,24.8700008392334
2014-08-20,24.920000076293945
2014-08-21,25.0
2014-08-22,24.81999969482422
2014-08-25,24.950000762939453
2014-08-26,24.969999313354492
2014-08-27,24.790000915527344
2014-08-28,24.649999618530273
2014-08-29,24.81999969482422
2014-09-02,24.780000686645508
2014-09-03,24.969999313354492
2014-09-04,24.610000610351562
2014-09-05,24.510000228881836
2014-09-08,24.420000076293945
2014-09-09,24.06999969482422
2014-09-10,24.31999969482422
2014-09-11,24.760000228881836
2014-09-12,24.93000030517578
2014-09-15,24.90999984741211
2014-09-16,24.959999084472656
2014-09-17,25.09000015258789
2014-09-18,25.440000534057617
2014-09-19,25.110000610351562
2014-09-22,24.440000534057617
2014-09-23,24.360000610351562
2014-09-24,23.899999618530273
2014-09-25,23.329999923706055
2014-09-26,23.489999771118164
2014-09-29,23.670000076293945
2014-09-30,23.31999969482422
2014-10-01,22.56999969482422
2014-10-02,22.719999313354492
2014-10-03,22.540000915527344
2014-10-06,22.899999618530273
2014-10-07,22.729999542236328
2014-10-08,22.8700008392334
2014-10-09,22.110000610351562
2014-10-10,21.610000610351562
2014-10-13,20.979999542236328
2014-10-14,19.8799991607666
2014-10-15,19.56999969482422
2014-10-16,19.399999618530273
2014-10-17,20.010000228881836
2014-10-20,20.170000076293945
2014-10-21,21.010000228881836
2014-10-22,20.959999084472656
2014-10-23,21.270000457763672
2014-10-24,21.170000076293945
2014-10-27,20.75
2014-10-28,21.200000762939453
2014-10-29,21.079999923706055
2014-10-30,20.6200008392334
2014-10-31,21.030000686645508
2014-11-03,21.219999313354492
2014-11-04,19.979999542236328
2014-11-05,20.329999923706055
2014-11-06,20.209999084472656
2014-11-07,21.079999923706055
2014-11-10,20.639999389648438
2014-11-11,21.3799991607666
2014-11-12,21.690000534057617
2014-11-13,21.549999237060547
2014-11-14,21.959999084472656
2014-11-17,21.700000762939453
2014-11-18,21.799999237060547
2014-11-19,21.389999389648438
2014-11-20,22.290000915527344
2014-11-21,22.389999389648438
2014-11-24,22.59000015258789
2014-11-25,22.389999389648438
2014-11-26,22.010000228881836
2014-11-28,20.209999084472656
2014-12-01,19.469999313354492
2014-12-02,18.139999389648438
2014-12-03,18.0
2014-12-04,17.219999313354492
2014-12-05,17.15999984741211
2014-12-08,16.170000076293945
2014-12-09,16.450000762939453
2014-12-10,15.3100004196167
2014-12-11,14.579999923706055
2014-12-12,14.170000076293945
2014-12-15,13.630000114440918
2014-12-16,13.989999771118164
2014-12-17,14.600000381469727
2014-12-18,14.9399995803833
2014-12-19,15.220000267028809
2014-12-22,15.5
2014-12-23,15.930000305175781
2014-12-24,15.520000457763672
2014-12-26,15.579999923706055
2014-12-29,15.569999694824219
2014-12-30,15.399999618530273
2014-12-31,15.149999618530273
2015-01-02,15.34000015258789
2015-01-05,14.779999732971191
2015-01-06,14.479999542236328
2015-01-07,14.050000190734863
2015-01-08,14.539999961853027
2015-01-09,13.970000267028809
2015-01-12,13.079999923706055
2015-01-13,12.6899995803833
2015-01-14,12.550000190734863
2015-01-15,11.779999732971191
2015-01-16,12.34000015258789
2015-01-20,11.859999656677246
2015-01-21,11.8100004196167
2015-01-22,11.520000457763672
2015-01-23,11.300000190734863
2015-01-26,11.600000381469727
2015-01-27,11.59000015258789
2015-01-28,10.819999694824219
2015-01-29,10.369999885559082
2015-01-30,10.8100004196167
2015-02-02,11.079999923706055
2015-02-03,12.920000076293945
2015-02-04,12.279999732971191
2015-02-05,12.640000343322754
2015-02-06,12.729999542236328
2015-02-09,12.949999809265137
2015-02-10,12.619999885559082
2015-02-11,12.579999923706055
2015-02-12,13.180000305175781
2015-02-13,13.239999771118164
2015-02-17,13.5600004196167
2015-02-18,13.390000343322754
2015-02-19,13.5
2015-02-20,12.609999656677246
2015-02-23,12.550000190734863
2015-02-24,13.039999961853027
2015-02-25,12.970000267028809
2015-02-26,12.930000305175781
2015-02-27,12.869999885559082
2015-03-02,12.930000305175781
2015-03-03,13.300000190734863
2015-03-04,13.0600004196167
2015-03-05,12.859999656677246
2015-03-06,12.640000343322754
2015-03-09,12.1899995803833
2015-03-10,11.90999984741211
2015-03-11,12.229999542236328
2015-03-12,11.949999809265137
2015-03-13,12.069999694824219
2015-03-16,12.100000381469727
2015-03-17,11.720000267028809
2015-03-18,11.6899995803833
2015-03-19,11.479999542236328
2015-03-20,11.890000343322754
2015-03-23,11.630000114440918
2015-03-24,11.630000114440918
2015-03-25,11.989999771118164
2015-03-26,12.199999809265137
2015-03-27,12.020000457763672
2015-03-30,12.050000190734863
2015-03-31,11.850000381469727
2015-04-01,12.390000343322754
2015-04-02,12.630000114440918
2015-04-06,13.09000015258789
2015-04-07,13.319999694824219
2015-04-08,13.279999732971191
2015-04-09,13.75
2015-04-10,13.779999732971191
2015-04-13,13.930000305175781
2015-04-14,14.479999542236328
2015-04-15,14.760000228881836
2015-04-16,14.579999923706055
2015-04-17,14.59000015258789
2015-04-20,14.369999885559082
2015-04-21,14.109999656677246
2015-04-22,13.989999771118164
2015-04-23,14.039999961853027
2015-04-24,13.760000228881836
2015-04-27,14.319999694824219
2015-04-28,14.359999656677246
2015-04-29,14.65999984741211
2015-04-30,14.600000381469727
2015-05-01,16.739999771118164
2015-05-04,16.8700008392334
2015-05-05,16.600000381469727
2015-05-06,16.260000228881836
2015-05-07,15.859999656677246
2015-05-08,16.110000610351562
2015-05-11,16.25
2015-05-12,16.6299991607666
2015-05-13,16.6200008392334
2015-05-14,15.869999885559082
2015-05-15,16.40999984741211
2015-05-18,16.170000076293945
2015-05-19,15.40999984741211
2015-05-20,15.5
2015-05-21,15.84000015258789
2015-05-22,15.300000190734863
2015-05-26,15.050000190734863
2015-05-27,15.289999961853027
2015-05-28,14.84000015258789
2015-05-29,15.3100004196167
2015-06-01,15.229999542236328
2015-06-02,15.5600004196167
2015-06-03,15.569999694824219
2015-06-04,15.130000114440918
2015-06-05,15.25
2015-06-08,14.890000343322754
2015-06-09,14.760000228881836
2015-06-10,15.729999542236328
2015-06-11,15.59000015258789
2015-06-12,15.640000343322754
2015-06-15,15.369999885559082
2015-06-16,15.270000457763672
2015-06-17,15.449999809265137
2015-06-18,15.270000457763672
2015-06-19,15.289999961853027
2015-06-22,15.670000076293945
2015-06-23,16.010000228881836
2015-06-24,15.529999732971191
2015-06-25,15.479999542236328
2015-06-26,15.819999694824219
2015-06-29,15.34000015258789
2015-06-30,15.4399995803833
2015-07-01,15.029999732971191
2015-07-02,15.140000343322754
2015-07-06,15.039999961853027
2015-07-07,15.220000267028809
2015-07-08,14.970000267028809
2015-07-09,15.0
2015-07-10,15.010000228881836
2015-07-13,15.390000343322754
2015-07-14,15.720000267028809
2015-07-15,14.970000267028809
2015-07-16,14.989999771118164
2015-07-17,14.9399995803833
2015-07-20,14.600000381469727
2015-07-21,14.520000457763672
2015-07-22,13.760000228881836
2015-07-23,13.760000228881836
2015-07-24,13.220000267028809
2015-07-27,13.09000015258789
2015-07-28,13.329999923706055
2015-07-29,13.399999618530273
2015-07-30,12.970000267028809
2015-07-31,12.850000381469727
2015-08-03,12.5600004196167
2015-08-04,12.75
2015-08-05,12.619999885559082
2015-08-06,12.779999732971191
2015-08-07,12.029999732971191
2015-08-10,12.550000190734863
2015-08-11,12.40999984741211
2015-08-12,12.770000457763672
2015-08-13,12.739999771118164
2015-08-14,12.930000305175781
2015-08-17,12.920000076293945
2015-08-18,12.619999885559082
2015-08-19,12.050000190734863
2015-08-20,11.800000190734863
2015-08-21,11.350000381469727
2015-08-24,10.899999618530273
2015-08-25,10.90999984741211
2015-08-26,11.15999984741211
2015-08-27,12.149999618530273
2015-08-28,12.34000015258789
2015-08-31,12.989999771118164
2015-09-01,12.59000015258789
2015-09-02,12.739999771118164
2015-09-03,12.960000038146973
2015-09-04,12.970000267028809
2015-09-08,13.199999809265137
2015-09-09,12.65999984741211
2015-09-10,12.90999984741211
2015-09-11,12.5
2015-09-14,12.359999656677246
2015-09-15,12.619999885559082
2015-09-16,13.050000190734863
2015-09-17,12.850000381469727
2015-09-18,12.619999885559082
2015-09-21,12.640000343322754
2015-09-22,12.720000267028809
2015-09-23,12.5600004196167
2015-09-24,12.180000305175781
2015-09-25,12.020000457763672
2015-09-28,11.289999961853027
2015-09-29,11.180000305175781
2015-09-30,11.149999618530273
2015-10-01,10.90999984741211
2015-10-02,11.600000381469727
2015-10-05,11.979999542236328
2015-10-06,12.279999732971191
2015-10-07,12.600000381469727
2015-10-08,13.239999771118164
2015-10-09,13.210000038146973
2015-10-12,12.960000038146973
2015-10-13,12.779999732971191
2015-10-14,12.829999923706055
2015-10-15,12.760000228881836
2015-10-16,12.1899995803833
2015-10-19,11.970000267028809
2015-10-20,12.1899995803833
2015-10-21,11.989999771118164
2015-10-22,12.350000381469727
2015-10-23,12.65999984741211
2015-10-26,12.40999984741211
2015-10-27,11.609999656677246
2015-10-28,12.0
2015-10-29,11.880000114440918
2015-10-30,11.899999618530273
2015-11-02,12.25
2015-11-03,12.920000076293945
2015-11-04,12.739999771118164
2015-11-05,12.670000076293945
2015-11-06,14.600000381469727
2015-11-09,14.569999694824219
2015-11-10,14.3100004196167
2015-11-11,13.739999771118164
2015-11-12,13.630000114440918
2015-11-13,13.859999656677246
2015-11-16,14.079999923706055
2015-11-17,14.25
2015-11-18,14.470000267028809
2015-11-19,14.649999618530273
2015-11-20,13.989999771118164
2015-11-23,13.949999809265137
2015-11-24,14.390000343322754
2015-11-25,14.279999732971191
2015-11-27,14.149999618530273
2015-11-30,14.789999961853027
2015-12-01,15.359999656677246
2015-12-02,14.59000015258789
2015-12-03,14.59000015258789
2015-12-04,14.260000228881836
2015-12-07,13.5600004196167
2015-12-08,13.1899995803833
2015-12-09,13.40999984741211
2015-12-10,13.460000038146973
2015-12-11,13.020000457763672
2015-12-14,13.220000267028809
2015-12-15,13.760000228881836
2015-12-16,13.390000343322754
2015-12-17,12.90999984741211
2015-12-18,12.170000076293945
2015-12-21,12.470000267028809
2015-12-22,12.770000457763672
2015-12-23,13.34000015258789
2015-12-24,13.289999961853027
2015-12-28,12.600000381469727
2015-12-29,13.100000381469727
2015-12-30,12.899999618530273
2015-12-31,12.899999618530273
2016-01-04,12.770000457763672
2016-01-05,12.399999618530273
2016-01-06,12.0
2016-01-07,11.6899995803833
2016-01-08,11.380000114440918
2016-01-11,11.140000343322754
2016-01-12,11.149999618530273
2016-01-13,10.720000267028809
2016-01-14,10.789999961853027
