,BOKFL
2017-01-30,23.469999313354492
2017-01-31,23.639999389648438
2017-02-01,23.6299991607666
2017-02-02,23.760000228881836
2017-02-03,23.84000015258789
2017-02-06,23.979999542236328
2017-02-07,23.676000595092773
2017-02-08,23.889999389648438
2017-02-09,23.899999618530273
2017-02-10,23.829999923706055
2017-02-13,24.100000381469727
2017-02-14,24.059999465942383
2017-02-15,23.850000381469727
2017-02-16,24.040000915527344
2017-02-17,23.979999542236328
2017-02-21,24.399999618530273
2017-02-22,24.329999923706055
2017-02-23,24.329999923706055
2017-02-24,24.260000228881836
2017-02-27,24.229999542236328
2017-02-28,24.209999084472656
2017-03-01,24.270000457763672
2017-03-02,24.170000076293945
2017-03-03,24.31999969482422
2017-03-06,24.110000610351562
2017-03-07,24.1200008392334
2017-03-08,23.899999618530273
2017-03-09,23.989999771118164
2017-03-10,23.75
2017-03-13,23.530000686645508
2017-03-14,23.43000030517578
2017-03-15,23.739999771118164
2017-03-16,23.780000686645508
2017-03-17,23.799999237060547
2017-03-20,23.84000015258789
2017-03-21,23.860000610351562
2017-03-22,24.190000534057617
2017-03-23,24.020000457763672
2017-03-24,23.940000534057617
2017-03-27,24.18000030517578
2017-03-28,24.200000762939453
2017-03-29,24.389999389648438
2017-03-30,24.1200008392334
2017-03-31,24.350000381469727
2017-04-03,24.6299991607666
2017-04-04,24.5
2017-04-05,24.000999450683594
2017-04-06,24.600000381469727
2017-04-07,24.6299991607666
2017-04-10,24.6200008392334
2017-04-11,24.950000762939453
2017-04-12,24.799999237060547
2017-04-13,24.59000015258789
2017-04-17,24.530000686645508
2017-04-18,24.760000228881836
2017-04-19,24.799999237060547
2017-04-20,24.690000534057617
2017-04-21,24.420000076293945
2017-04-24,24.719999313354492
2017-04-25,24.440000534057617
2017-04-26,24.420000076293945
2017-04-27,24.510000228881836
2017-04-28,24.600000381469727
2017-05-01,24.540000915527344
2017-05-02,24.790000915527344
2017-05-03,24.90999984741211
2017-05-04,24.75
2017-05-05,24.850000381469727
2017-05-08,24.874000549316406
2017-05-09,24.982999801635742
2017-05-10,24.945999145507812
2017-05-11,24.700000762939453
2017-05-12,24.663999557495117
2017-05-15,24.829999923706055
2017-05-16,24.649999618530273
2017-05-17,24.75
2017-05-18,24.649999618530273
2017-05-19,24.684999465942383
2017-05-22,24.889999389648438
2017-05-23,25.0
2017-05-24,25.065000534057617
2017-05-25,25.0
2017-05-26,25.190000534057617
2017-05-30,24.920000076293945
2017-05-31,24.959999084472656
2017-06-01,24.90999984741211
2017-06-02,24.950000762939453
2017-06-05,25.065000534057617
2017-06-06,25.020000457763672
2017-06-07,25.059999465942383
2017-06-08,25.200000762939453
2017-06-09,25.18000030517578
2017-06-12,25.229999542236328
2017-06-13,24.950000762939453
2017-06-14,24.979999542236328
2017-06-15,25.0
2017-06-16,25.0
2017-06-19,25.148000717163086
2017-06-20,25.100000381469727
2017-06-21,25.100000381469727
2017-06-22,25.06999969482422
2017-06-23,25.149999618530273
2017-06-26,25.5
2017-06-27,25.298999786376953
2017-06-28,25.450000762939453
2017-06-29,25.350000381469727
2017-06-30,25.440000534057617
2017-07-03,25.350000381469727
2017-07-05,25.540000915527344
2017-07-06,25.639999389648438
2017-07-07,25.6200008392334
2017-07-10,25.5
2017-07-11,25.520000457763672
2017-07-12,25.399999618530273
2017-07-13,25.469999313354492
2017-07-14,25.5
2017-07-17,25.415000915527344
2017-07-18,25.5
2017-07-19,25.5
2017-07-20,25.469999313354492
2017-07-21,25.597999572753906
2017-07-24,25.850000381469727
2017-07-25,25.889999389648438
2017-07-26,25.729999542236328
2017-07-27,25.799999237060547
2017-07-28,25.940000534057617
2017-07-31,25.850000381469727
2017-08-01,25.65999984741211
2017-08-02,25.617000579833984
2017-08-03,25.780000686645508
2017-08-04,25.711000442504883
2017-08-07,25.799999237060547
2017-08-08,25.673999786376953
2017-08-09,25.426000595092773
2017-08-10,25.329999923706055
2017-08-11,25.339000701904297
2017-08-14,25.299999237060547
2017-08-15,25.3799991607666
2017-08-16,25.729999542236328
2017-08-17,25.3700008392334
2017-08-18,25.639999389648438
2017-08-21,25.610000610351562
2017-08-22,25.579999923706055
2017-08-23,25.65999984741211
2017-08-24,25.600000381469727
2017-08-25,25.639999389648438
2017-08-28,25.809999465942383
2017-08-29,25.81999969482422
2017-08-30,26.0
2017-08-31,25.899999618530273
2017-09-01,25.860000610351562
2017-09-05,25.8700008392334
2017-09-06,25.899999618530273
2017-09-07,25.655000686645508
2017-09-08,25.66699981689453
2017-09-11,25.760000228881836
2017-09-12,25.649999618530273
2017-09-13,25.719999313354492
2017-09-14,25.350000381469727
2017-09-15,25.420000076293945
2017-09-18,25.3700008392334
2017-09-19,25.25
2017-09-20,25.298999786376953
2017-09-21,25.40999984741211
2017-09-22,25.40399932861328
2017-09-25,25.40999984741211
2017-09-26,25.46500015258789
2017-09-27,25.31999969482422
2017-09-28,25.31999969482422
2017-09-29,25.350000381469727
2017-10-02,25.520000457763672
2017-10-03,25.260000228881836
2017-10-04,25.260000228881836
2017-10-05,25.200000762939453
2017-10-06,25.049999237060547
2017-10-09,25.0
2017-10-10,25.059999465942383
2017-10-11,25.139999389648438
2017-10-12,25.360000610351562
2017-10-13,25.360000610351562
2017-10-16,25.34000015258789
2017-10-17,25.440000534057617
2017-10-18,25.260000228881836
2017-10-19,25.350000381469727
2017-10-20,25.450000762939453
2017-10-23,25.5
2017-10-24,25.538999557495117
2017-10-25,25.451000213623047
2017-10-26,25.309999465942383
2017-10-27,25.489999771118164
2017-10-30,25.31999969482422
2017-10-31,25.510000228881836
2017-11-01,25.40999984741211
2017-11-02,25.329999923706055
2017-11-03,25.510000228881836
2017-11-06,25.31999969482422
2017-11-07,25.350000381469727
2017-11-08,25.459999084472656
2017-11-09,25.350000381469727
2017-11-10,25.360000610351562
2017-11-13,25.479999542236328
2017-11-14,25.549999237060547
2017-11-15,25.59000015258789
2017-11-16,25.639999389648438
2017-11-17,25.639999389648438
2017-11-20,25.899999618530273
2017-11-21,25.900999069213867
2017-11-22,25.920000076293945
2017-11-24,25.860000610351562
2017-11-27,25.639999389648438
2017-11-28,25.81999969482422
2017-11-29,25.639999389648438
2017-11-30,25.690000534057617
2017-12-01,25.600000381469727
2017-12-04,25.799999237060547
2017-12-05,25.777999877929688
2017-12-06,25.84000015258789
2017-12-07,25.860000610351562
2017-12-08,25.979999542236328
2017-12-11,25.969999313354492
2017-12-12,25.90999984741211
2017-12-13,25.950000762939453
2017-12-14,25.520000457763672
2017-12-15,25.450000762939453
2017-12-18,25.899999618530273
2017-12-19,25.799999237060547
2017-12-20,25.68000030517578
2017-12-21,25.780000686645508
2017-12-22,25.84000015258789
2017-12-26,25.639999389648438
2017-12-27,25.729999542236328
2017-12-28,25.610000610351562
2017-12-29,25.610000610351562
2018-01-02,25.40999984741211
2018-01-03,25.420000076293945
2018-01-04,25.649999618530273
2018-01-05,25.639999389648438
2018-01-08,25.639999389648438
2018-01-09,25.639999389648438
2018-01-10,25.575000762939453
2018-01-11,25.6200008392334
2018-01-12,25.600000381469727
2018-01-16,25.510000228881836
2018-01-17,25.450000762939453
2018-01-18,25.690000534057617
2018-01-19,25.780000686645508
2018-01-22,25.739999771118164
2018-01-23,25.600000381469727
2018-01-24,25.606000900268555
2018-01-25,25.649999618530273
2018-01-26,25.489999771118164
2018-01-29,25.350000381469727
2018-01-30,25.304000854492188
2018-01-31,25.389999389648438
2018-02-01,25.079999923706055
2018-02-02,24.850000381469727
2018-02-05,24.65999984741211
2018-02-06,24.639999389648438
2018-02-07,24.59000015258789
2018-02-08,24.579999923706055
2018-02-09,25.059999465942383
2018-02-12,24.760000228881836
2018-02-13,24.992000579833984
2018-02-14,24.90999984741211
2018-02-15,24.979999542236328
2018-02-16,25.0310001373291
2018-02-20,25.010000228881836
2018-02-21,25.09000015258789
2018-02-22,25.18000030517578
2018-02-23,25.149999618530273
2018-02-26,25.149999618530273
2018-02-27,25.207000732421875
2018-02-28,25.489999771118164
2018-03-01,25.440000534057617
2018-03-02,25.489999771118164
2018-03-05,25.36199951171875
2018-03-06,25.43000030517578
2018-03-07,25.510000228881836
2018-03-08,25.469999313354492
2018-03-09,25.450000762939453
2018-03-12,25.420000076293945
2018-03-13,25.459999084472656
2018-03-14,25.299999237060547
2018-03-15,25.229999542236328
2018-03-16,25.239999771118164
2018-03-19,24.979999542236328
2018-03-20,24.780000686645508
2018-03-21,24.829999923706055
2018-03-22,24.829999923706055
2018-03-23,24.989999771118164
2018-03-26,24.950000762939453
2018-03-27,24.989999771118164
2018-03-28,25.170000076293945
2018-03-29,25.200000762939453
2018-04-02,25.15999984741211
2018-04-03,25.344999313354492
2018-04-04,25.079999923706055
2018-04-05,25.190000534057617
2018-04-06,25.049999237060547
2018-04-09,25.020000457763672
2018-04-10,24.969999313354492
2018-04-11,25.110000610351562
2018-04-12,25.190000534057617
2018-04-13,25.049999237060547
2018-04-16,25.030000686645508
2018-04-17,24.93000030517578
2018-04-18,24.93000030517578
2018-04-19,24.780000686645508
2018-04-20,24.950000762939453
2018-04-23,24.899999618530273
2018-04-24,25.1299991607666
2018-04-25,25.030000686645508
2018-04-26,25.200000762939453
2018-04-27,25.079999923706055
2018-04-30,25.020000457763672
2018-05-01,25.200000762939453
2018-05-02,25.059999465942383
2018-05-03,24.989999771118164
2018-05-04,25.020000457763672
2018-05-07,25.0
2018-05-08,25.15999984741211
2018-05-09,25.040000915527344
2018-05-10,25.209999084472656
2018-05-11,25.076000213623047
2018-05-14,25.06999969482422
2018-05-15,25.18000030517578
2018-05-16,25.329999923706055
2018-05-17,25.288999557495117
2018-05-18,25.209999084472656
2018-05-21,25.149999618530273
2018-05-22,25.190000534057617
2018-05-23,25.34000015258789
2018-05-24,25.239999771118164
2018-05-25,25.2450008392334
2018-05-29,25.09000015258789
2018-05-30,25.190000534057617
2018-05-31,25.200000762939453
2018-06-01,25.200000762939453
2018-06-04,25.350000381469727
2018-06-05,25.399999618530273
2018-06-06,25.440000534057617
2018-06-07,25.579999923706055
2018-06-08,25.440000534057617
2018-06-11,25.5310001373291
2018-06-12,25.360000610351562
2018-06-13,25.39699935913086
2018-06-14,25.297000885009766
2018-06-15,25.280000686645508
2018-06-18,25.281999588012695
2018-06-19,25.18000030517578
2018-06-20,25.450000762939453
2018-06-21,25.256000518798828
2018-06-22,25.440000534057617
2018-06-25,25.549999237060547
2018-06-26,25.690000534057617
2018-06-27,25.610000610351562
2018-06-28,25.427000045776367
2018-06-29,25.59000015258789
2018-07-02,25.6200008392334
2018-07-03,25.639999389648438
2018-07-05,25.459999084472656
2018-07-06,25.31999969482422
2018-07-09,25.309999465942383
2018-07-10,25.200000762939453
2018-07-11,25.1200008392334
2018-07-12,25.020000457763672
2018-07-13,25.040000915527344
2018-07-16,25.0
2018-07-17,25.0
2018-07-18,25.010000228881836
2018-07-19,25.020000457763672
2018-07-20,25.020000457763672
2018-07-23,25.030000686645508
2018-07-24,25.030000686645508
2018-07-25,25.094999313354492
2018-07-26,25.040000915527344
2018-07-27,25.049999237060547
2018-07-30,25.1200008392334
2018-07-31,25.020000457763672
2018-08-01,25.0
2018-08-02,24.899999618530273
2018-08-03,24.90999984741211
2018-08-06,24.950000762939453
2018-08-07,25.0
2018-08-08,24.899999618530273
2018-08-09,24.899999618530273
2018-08-10,24.899999618530273
2018-08-13,24.90999984741211
2018-08-14,24.889999389648438
2018-08-15,24.889999389648438
2018-08-16,24.937999725341797
2018-08-17,24.961000442504883
2018-08-20,25.0
2018-08-21,25.040000915527344
2018-08-22,25.202999114990234
2018-08-23,25.190000534057617
2018-08-24,25.079999923706055
2018-08-27,25.18199920654297
2018-08-28,25.190000534057617
2018-08-29,25.1200008392334
2018-08-30,25.1200008392334
2018-08-31,25.09000015258789
2018-09-04,25.0
2018-09-05,24.989999771118164
2018-09-06,24.8700008392334
2018-09-07,24.6200008392334
2018-09-10,24.809999465942383
2018-09-11,24.940000534057617
2018-09-12,24.950000762939453
2018-09-13,24.65999984741211
2018-09-14,24.860000610351562
2018-09-17,24.6299991607666
2018-09-18,24.6200008392334
2018-09-19,24.65999984741211
2018-09-20,24.68000030517578
2018-09-21,24.700000762939453
2018-09-24,24.950000762939453
2018-09-25,24.93000030517578
2018-09-26,24.864999771118164
2018-09-27,24.90999984741211
2018-09-28,24.90999984741211
2018-10-01,24.75
2018-10-02,24.75
2018-10-03,24.540000915527344
2018-10-04,24.489999771118164
2018-10-05,24.350000381469727
2018-10-08,24.315000534057617
2018-10-09,24.6200008392334
2018-10-10,23.60099983215332
2018-10-11,23.760000228881836
2018-10-12,23.860000610351562
2018-10-15,23.881999969482422
2018-10-16,23.969999313354492
2018-10-17,23.945999145507812
2018-10-18,23.649999618530273
2018-10-19,23.889999389648438
2018-10-22,24.049999237060547
2018-10-23,23.90999984741211
2018-10-24,23.760000228881836
2018-10-25,23.899999618530273
2018-10-26,23.799999237060547
2018-10-29,23.600000381469727
2018-10-30,23.350000381469727
2018-10-31,23.309999465942383
2018-11-01,23.3799991607666
2018-11-02,23.25
2018-11-05,23.600000381469727
2018-11-06,23.600000381469727
2018-11-07,23.600000381469727
2018-11-08,23.520000457763672
2018-11-09,23.700000762939453
2018-11-12,24.09000015258789
2018-11-13,23.895000457763672
2018-11-14,23.959999084472656
2018-11-15,24.041000366210938
2018-11-16,23.549999237060547
2018-11-19,23.549999237060547
2018-11-20,23.709999084472656
2018-11-21,23.649999618530273
2018-11-23,24.059999465942383
2018-11-26,23.75
2018-11-27,23.690000534057617
2018-11-28,23.649999618530273
2018-11-29,23.649999618530273
2018-11-30,23.5
2018-12-03,23.40999984741211
2018-12-04,23.149999618530273
2018-12-06,22.899999618530273
2018-12-07,22.809999465942383
2018-12-10,22.389999389648438
2018-12-11,22.459999084472656
2018-12-12,22.600000381469727
2018-12-13,22.5
2018-12-14,22.139999389648438
2018-12-17,22.208999633789062
2018-12-18,22.145999908447266
2018-12-19,22.226999282836914
2018-12-20,22.219999313354492
2018-12-21,22.3799991607666
2018-12-24,22.360000610351562
2018-12-26,22.280000686645508
2018-12-27,22.350000381469727
2018-12-28,22.479999542236328
2018-12-31,22.829999923706055
2019-01-02,23.1299991607666
2019-01-03,23.200000762939453
2019-01-04,23.469999313354492
2019-01-07,23.510000228881836
2019-01-08,23.8700008392334
2019-01-09,24.0
2019-01-10,23.770000457763672
2019-01-11,23.700000762939453
2019-01-14,24.0
2019-01-15,24.209999084472656
2019-01-16,23.850000381469727
2019-01-17,24.15999984741211
2019-01-18,24.209999084472656
2019-01-22,24.25
2019-01-23,24.08300018310547
2019-01-24,23.920000076293945
2019-01-25,24.200000762939453
2019-01-28,24.170000076293945
2019-01-29,23.979999542236328
2019-01-30,24.010000228881836
2019-01-31,24.719999313354492
2019-02-01,24.899999618530273
2019-02-04,24.709999084472656
2019-02-05,24.8799991607666
2019-02-06,24.809999465942383
2019-02-07,24.850000381469727
2019-02-08,24.6299991607666
2019-02-11,24.77899932861328
2019-02-12,24.899999618530273
2019-02-13,25.149999618530273
2019-02-14,24.899999618530273
2019-02-15,25.020000457763672
2019-02-19,25.0
2019-02-20,24.860000610351562
2019-02-21,24.790000915527344
2019-02-22,24.899999618530273
2019-02-25,25.0
2019-02-26,25.18000030517578
2019-02-27,25.149999618530273
2019-02-28,25.489999771118164
2019-03-01,25.59000015258789
2019-03-04,25.600000381469727
2019-03-05,25.709999084472656
2019-03-06,25.700000762939453
2019-03-07,25.239999771118164
2019-03-08,25.270000457763672
2019-03-11,25.1200008392334
2019-03-12,25.1200008392334
2019-03-13,25.3700008392334
2019-03-14,25.100000381469727
2019-03-15,25.260000228881836
2019-03-18,25.559999465942383
2019-03-19,25.25
2019-03-20,25.010000228881836
2019-03-21,25.280000686645508
2019-03-22,25.110000610351562
2019-03-25,25.0
2019-03-26,25.1200008392334
2019-03-27,25.100000381469727
2019-03-28,25.239999771118164
2019-03-29,25.290000915527344
2019-04-01,25.25
2019-04-02,25.290000915527344
2019-04-03,25.22100067138672
2019-04-04,25.309999465942383
2019-04-05,25.319000244140625
2019-04-08,25.34000015258789
2019-04-09,25.100000381469727
2019-04-10,25.174999237060547
2019-04-11,25.249000549316406
2019-04-12,25.170000076293945
2019-04-15,25.160999298095703
2019-04-16,25.25
2019-04-17,25.243000030517578
2019-04-18,25.350000381469727
2019-04-22,25.399999618530273
2019-04-23,25.399999618530273
2019-04-24,25.540000915527344
2019-04-25,25.530000686645508
2019-04-26,25.31999969482422
2019-04-29,25.459999084472656
2019-04-30,25.719999313354492
2019-05-01,25.719999313354492
2019-05-02,25.466999053955078
2019-05-03,25.450000762939453
2019-05-06,25.360000610351562
2019-05-07,25.219999313354492
2019-05-08,25.190000534057617
2019-05-09,25.329999923706055
2019-05-10,25.540000915527344
2019-05-13,25.489999771118164
2019-05-14,25.5
2019-05-15,25.549999237060547
2019-05-16,25.709999084472656
2019-05-17,25.770000457763672
2019-05-20,25.760000228881836
2019-05-21,25.700000762939453
2019-05-22,25.729999542236328
2019-05-23,25.75
2019-05-24,25.920000076293945
2019-05-28,25.899999618530273
2019-05-29,25.75
2019-05-30,25.760000228881836
2019-05-31,25.889999389648438
2019-06-03,25.829999923706055
2019-06-04,25.760000228881836
2019-06-05,25.649999618530273
2019-06-06,25.57900047302246
2019-06-07,25.65999984741211
2019-06-10,25.90999984741211
2019-06-11,25.780000686645508
2019-06-12,25.826000213623047
2019-06-13,25.520000457763672
2019-06-14,25.520999908447266
2019-06-17,25.6200008392334
2019-06-18,25.75
2019-06-19,25.799999237060547
2019-06-20,25.799999237060547
2019-06-21,25.719999313354492
2019-06-24,25.729999542236328
2019-06-25,25.670000076293945
2019-06-26,25.75
2019-06-27,25.899999618530273
2019-06-28,26.030000686645508
2019-07-01,25.690000534057617
2019-07-02,25.731000900268555
2019-07-03,25.690000534057617
2019-07-05,25.709999084472656
2019-07-08,25.729000091552734
2019-07-09,25.670000076293945
2019-07-10,25.649999618530273
2019-07-11,25.75
2019-07-12,25.650999069213867
2019-07-15,25.649999618530273
2019-07-16,25.639999389648438
2019-07-17,25.729999542236328
2019-07-18,25.649999618530273
2019-07-19,25.65999984741211
2019-07-22,25.649999618530273
2019-07-23,25.639999389648438
2019-07-24,25.809999465942383
2019-07-25,25.799999237060547
2019-07-26,25.81999969482422
2019-07-29,25.90999984741211
2019-07-30,25.90999984741211
2019-07-31,26.010000228881836
2019-08-01,25.829999923706055
2019-08-02,25.709999084472656
2019-08-05,25.604000091552734
2019-08-06,25.65999984741211
2019-08-07,25.52899932861328
2019-08-08,25.670000076293945
2019-08-09,25.593000411987305
2019-08-12,25.729999542236328
2019-08-13,25.75
2019-08-14,25.799999237060547
2019-08-15,25.989999771118164
2019-08-16,26.030000686645508
2019-08-19,25.8700008392334
2019-08-20,25.809999465942383
2019-08-21,25.84000015258789
2019-08-22,25.90999984741211
2019-08-23,25.90999984741211
2019-08-26,25.889999389648438
2019-08-27,25.889999389648438
2019-08-28,25.899999618530273
2019-08-29,25.860000610351562
2019-08-30,25.860000610351562
2019-09-03,25.770000457763672
2019-09-04,25.950000762939453
2019-09-05,25.899999618530273
2019-09-06,26.079999923706055
2019-09-09,26.010000228881836
2019-09-10,26.059999465942383
2019-09-11,26.079999923706055
2019-09-12,25.90999984741211
2019-09-13,25.43000030517578
2019-09-16,25.489999771118164
2019-09-17,25.729999542236328
2019-09-18,25.84000015258789
2019-09-19,25.84000015258789
2019-09-20,25.940000534057617
2019-09-23,25.989999771118164
2019-09-24,26.219999313354492
2019-09-25,26.190000534057617
2019-09-26,25.920000076293945
2019-09-27,25.780000686645508
2019-09-30,25.709999084472656
2019-10-01,25.73699951171875
2019-10-02,25.6200008392334
2019-10-03,25.604999542236328
2019-10-04,25.639999389648438
2019-10-07,25.510000228881836
2019-10-08,25.510000228881836
2019-10-09,25.676000595092773
2019-10-10,25.7549991607666
2019-10-11,25.739999771118164
2019-10-14,26.049999237060547
2019-10-15,26.238000869750977
2019-10-16,26.030000686645508
2019-10-17,26.149999618530273
2019-10-18,26.187000274658203
2019-10-21,26.280000686645508
2019-10-22,26.18000030517578
2019-10-23,26.059999465942383
2019-10-24,26.0
2019-10-25,25.920000076293945
2019-10-28,25.739999771118164
2019-10-29,25.700000762939453
2019-10-30,25.75
2019-10-31,25.940000534057617
2019-11-01,25.770000457763672
2019-11-04,25.922000885009766
2019-11-05,25.760000228881836
2019-11-06,25.760000228881836
2019-11-07,25.700000762939453
2019-11-08,25.790000915527344
2019-11-11,25.889999389648438
2019-11-12,25.75
2019-11-13,26.04800033569336
2019-11-14,26.059999465942383
2019-11-15,25.959999084472656
2019-11-18,25.979000091552734
2019-11-19,25.93000030517578
2019-11-20,25.940000534057617
2019-11-21,26.017000198364258
2019-11-22,25.860000610351562
2019-11-25,25.90999984741211
2019-11-26,25.899999618530273
2019-11-27,25.81999969482422
2019-11-29,25.799999237060547
2019-12-02,25.600000381469727
2019-12-03,25.809999465942383
2019-12-04,25.79599952697754
2019-12-05,25.709999084472656
2019-12-06,25.780000686645508
2019-12-09,25.780000686645508
2019-12-10,25.8799991607666
2019-12-11,26.020000457763672
2019-12-12,25.708999633789062
2019-12-13,25.7450008392334
2019-12-16,25.81999969482422
2019-12-17,25.75
2019-12-18,25.87700080871582
2019-12-19,25.924999237060547
2019-12-20,25.947999954223633
2019-12-23,26.06999969482422
2019-12-24,25.959999084472656
2019-12-26,25.969999313354492
2019-12-27,25.969999313354492
2019-12-30,26.100000381469727
2019-12-31,26.200000762939453
2020-01-02,26.149999618530273
2020-01-03,26.329999923706055
2020-01-06,26.270000457763672
2020-01-07,26.239999771118164
2020-01-08,26.329999923706055
2020-01-09,26.459999084472656
2020-01-10,26.3799991607666
2020-01-13,26.420000076293945
2020-01-14,26.43600082397461
2020-01-15,26.43000030517578
2020-01-16,26.459999084472656
2020-01-17,26.43199920654297
2020-01-21,26.399999618530273
2020-01-22,26.399999618530273
2020-01-23,26.309999465942383
2020-01-24,26.31999969482422
2020-01-27,26.351999282836914
2020-01-28,26.250999450683594
2020-01-29,26.288000106811523
2020-01-30,26.420000076293945
2020-01-31,26.549999237060547
2020-02-03,26.450000762939453
2020-02-04,26.429000854492188
2020-02-05,26.475000381469727
2020-02-06,26.459999084472656
2020-02-07,26.5
2020-02-10,26.75
2020-02-11,26.6299991607666
2020-02-12,26.559999465942383
2020-02-13,26.440000534057617
2020-02-14,26.489999771118164
2020-02-18,26.420000076293945
2020-02-19,26.200000762939453
2020-02-20,26.100000381469727
2020-02-21,26.148000717163086
2020-02-24,26.139999389648438
2020-02-25,25.6200008392334
2020-02-26,25.600000381469727
2020-02-27,25.437000274658203
2020-02-28,25.170000076293945
2020-03-02,25.450000762939453
2020-03-03,25.667999267578125
2020-03-04,25.773000717163086
2020-03-05,25.702999114990234
2020-03-06,25.829999923706055
2020-03-09,25.007999420166016
2020-03-10,25.100000381469727
2020-03-11,24.75
2020-03-12,22.709999084472656
2020-03-13,23.483999252319336
2020-03-16,22.5
2020-03-17,22.40999984741211
2020-03-18,17.864999771118164
2020-03-19,17.5
2020-03-20,20.8700008392334
2020-03-23,18.670000076293945
2020-03-24,21.972999572753906
2020-03-25,22.34000015258789
2020-03-26,23.299999237060547
2020-03-27,22.549999237060547
2020-03-30,22.40999984741211
2020-03-31,23.56999969482422
2020-04-01,22.299999237060547
2020-04-02,22.790000915527344
2020-04-03,21.75
2020-04-06,21.959999084472656
2020-04-07,22.75
2020-04-08,23.559999465942383
