,BBOX
1993-08-12,8.99747371673584
1993-08-13,8.99747371673584
1993-08-16,9.292472839355469
1993-08-17,9.292472839355469
1993-08-18,8.849974632263184
1993-08-19,8.702474594116211
1993-08-20,8.99747371673584
1993-08-23,8.554976463317871
1993-08-24,8.702474594116211
1993-08-25,9.292472839355469
1993-08-26,9.144973754882812
1993-08-27,9.144973754882812
1993-08-30,8.99747371673584
1993-08-31,9.882472038269043
1993-09-01,9.661275863647461
1993-09-02,9.587472915649414
1993-09-03,9.292472839355469
1993-09-07,9.439972877502441
1993-09-08,8.923784255981445
1993-09-09,8.849974632263184
1993-09-10,9.144973754882812
1993-09-13,8.849974632263184
1993-09-14,8.849974632263184
1993-09-15,9.144973754882812
1993-09-16,9.218783378601074
1993-09-17,9.439972877502441
1993-09-20,9.292472839355469
1993-09-21,9.144973754882812
1993-09-22,9.36628246307373
1993-09-23,9.292472839355469
1993-09-24,8.99747371673584
1993-09-27,9.587472915649414
1993-09-28,9.587472915649414
1993-09-29,9.439972877502441
1993-09-30,9.439972877502441
1993-10-01,9.587472915649414
1993-10-04,9.587472915649414
1993-10-05,9.439972877502441
1993-10-06,9.661275863647461
1993-10-07,9.587472915649414
1993-10-08,9.513775825500488
1993-10-11,9.587472915649414
1993-10-12,9.36628246307373
1993-10-13,9.587472915649414
1993-10-14,9.587472915649414
1993-10-15,9.513775825500488
1993-10-18,9.292472839355469
1993-10-19,9.587472915649414
1993-10-20,9.587472915649414
1993-10-21,9.292472839355469
1993-10-22,9.513775825500488
1993-10-25,9.439972877502441
1993-10-26,9.587472915649414
1993-10-27,9.439972877502441
1993-10-28,9.513775825500488
1993-10-29,9.587472915649414
1993-11-01,9.587472915649414
1993-11-02,9.587472915649414
1993-11-03,9.587472915649414
1993-11-04,9.73497200012207
1993-11-05,9.73497200012207
1993-11-08,9.587472915649414
1993-11-09,9.439972877502441
1993-11-10,9.513775825500488
1993-11-11,9.513775825500488
1993-11-12,9.292472839355469
1993-11-15,9.36628246307373
1993-11-16,9.73497200012207
1993-11-17,9.73497200012207
1993-11-18,9.36628246307373
1993-11-19,9.292472839355469
1993-11-22,9.292472839355469
1993-11-23,9.292472839355469
1993-11-24,9.73497200012207
1993-11-26,9.439972877502441
1993-11-29,9.882472038269043
1993-11-30,9.882472038269043
1993-12-01,9.882472038269043
1993-12-02,9.882472038269043
1993-12-03,9.439972877502441
1993-12-06,10.177471160888672
1993-12-07,10.4724702835083
1993-12-08,11.062468528747559
1993-12-09,10.619970321655273
1993-12-10,10.4724702835083
1993-12-13,10.324971199035645
1993-12-14,10.324971199035645
1993-12-15,10.4724702835083
1993-12-16,11.062468528747559
1993-12-17,11.209967613220215
1993-12-20,11.357467651367188
1993-12-21,11.209967613220215
1993-12-22,11.283770561218262
1993-12-23,11.283770561218262
1993-12-27,11.947465896606445
1993-12-28,11.504966735839844
1993-12-29,11.799965858459473
1993-12-30,12.242465019226074
1993-12-31,12.537464141845703
1994-01-03,11.947465896606445
1994-01-04,11.504966735839844
1994-01-05,11.504966735839844
1994-01-06,11.357467651367188
1994-01-07,11.209967613220215
1994-01-10,11.504966735839844
1994-01-11,11.062468528747559
1994-01-12,10.914969444274902
1994-01-13,11.062468528747559
1994-01-14,11.062468528747559
1994-01-17,11.062468528747559
1994-01-18,10.76746940612793
1994-01-19,10.98877239227295
1994-01-20,11.652466773986816
1994-01-21,11.504966735839844
1994-01-24,11.504966735839844
1994-01-25,11.357467651367188
1994-01-26,11.209967613220215
1994-01-27,11.283770561218262
1994-01-28,11.209967613220215
1994-01-31,11.209967613220215
1994-02-01,11.504966735839844
1994-02-02,11.357467651367188
1994-02-03,11.209967613220215
1994-02-04,11.209967613220215
1994-02-07,11.209967613220215
1994-02-08,11.357467651367188
1994-02-09,11.209967613220215
1994-02-10,11.209967613220215
1994-02-11,11.136271476745605
1994-02-14,11.209967613220215
1994-02-15,11.209967613220215
1994-02-16,11.504966735839844
1994-02-17,11.136271476745605
1994-02-18,11.209967613220215
1994-02-22,11.209967613220215
1994-02-23,10.914969444274902
1994-02-24,10.546273231506348
1994-02-25,10.619970321655273
1994-02-28,10.76746940612793
1994-03-01,10.76746940612793
1994-03-02,10.546273231506348
1994-03-03,10.398773193359375
1994-03-04,10.4724702835083
1994-03-07,10.324971199035645
1994-03-08,10.324971199035645
1994-03-09,10.619970321655273
1994-03-10,10.619970321655273
1994-03-11,10.619970321655273
1994-03-14,10.914969444274902
1994-03-15,10.914969444274902
1994-03-16,11.209967613220215
1994-03-17,10.914969444274902
1994-03-18,11.209967613220215
1994-03-21,11.209967613220215
1994-03-22,10.914969444274902
1994-03-23,10.914969444274902
1994-03-24,10.76746940612793
1994-03-25,10.76746940612793
1994-03-28,10.324971199035645
1994-03-29,10.177471160888672
1994-03-30,10.177471160888672
1994-03-31,10.4724702835083
1994-04-04,10.324971199035645
1994-04-05,11.062468528747559
1994-04-06,10.914969444274902
1994-04-07,10.619970321655273
1994-04-08,10.4724702835083
1994-04-11,10.324971199035645
1994-04-12,10.177471160888672
1994-04-13,10.103774070739746
1994-04-14,10.177471160888672
1994-04-15,10.177471160888672
1994-04-18,10.177471160888672
1994-04-19,10.0299711227417
1994-04-20,10.4724702835083
1994-04-21,10.398773193359375
1994-04-22,10.398773193359375
1994-04-25,10.619970321655273
1994-04-26,10.76746940612793
1994-04-28,10.914969444274902
1994-04-29,10.69377326965332
1994-05-02,10.619970321655273
1994-05-03,10.398773193359375
1994-05-04,11.652466773986816
1994-05-05,11.504966735839844
1994-05-06,11.357467651367188
1994-05-09,11.209967613220215
1994-05-10,11.652466773986816
1994-05-11,11.209967613220215
1994-05-12,11.799965858459473
1994-05-13,11.504966735839844
1994-05-16,12.242465019226074
1994-05-17,12.242465019226074
1994-05-18,11.799965858459473
1994-05-19,12.021268844604492
1994-05-20,11.799965858459473
1994-05-23,11.357467651367188
1994-05-24,11.357467651367188
1994-05-25,11.209967613220215
1994-05-26,12.094965934753418
1994-05-27,12.316267967224121
1994-05-31,11.799965858459473
1994-06-01,13.127463340759277
1994-06-02,12.389965057373047
1994-06-03,12.537464141845703
1994-06-06,12.0
1994-06-07,12.25
1994-06-08,11.75
1994-06-09,11.5
1994-06-10,11.5
1994-06-13,11.5
1994-06-14,10.875
1994-06-15,11.0
1994-06-16,11.0
1994-06-17,10.75
1994-06-20,10.5
1994-06-21,10.25
1994-06-22,10.25
1994-06-23,10.625
1994-06-24,10.0
1994-06-27,9.75
1994-06-28,9.875
1994-06-29,10.0
1994-06-30,10.25
1994-07-01,10.25
1994-07-05,10.0
1994-07-06,10.0
1994-07-07,10.0
1994-07-08,9.75
1994-07-11,9.8125
1994-07-12,9.75
1994-07-13,10.0
1994-07-14,10.25
1994-07-15,9.75
1994-07-18,9.75
1994-07-19,10.0
1994-07-20,8.875
1994-07-21,8.75
1994-07-22,8.8125
1994-07-25,9.0
1994-07-26,9.046899795532227
1994-07-27,9.031299591064453
1994-07-28,9.75
1994-07-29,10.25
1994-08-01,10.0
1994-08-02,9.75
1994-08-03,10.25
1994-08-04,9.75
1994-08-05,9.75
1994-08-08,9.75
1994-08-09,10.5
1994-08-10,11.5
1994-08-11,11.5
1994-08-12,11.843799591064453
1994-08-15,11.968799591064453
1994-08-16,12.75
1994-08-17,11.765600204467773
1994-08-18,12.0
1994-08-19,11.75
1994-08-22,12.0
1994-08-23,12.75
1994-08-24,12.6875
1994-08-25,12.75
1994-08-26,12.375
1994-08-29,12.75
1994-08-30,12.0
1994-08-31,12.75
1994-09-01,12.125
1994-09-02,11.75
1994-09-06,12.5
1994-09-07,11.875
1994-09-08,12.0
1994-09-09,11.75
1994-09-12,11.125
1994-09-13,11.5
1994-09-14,11.5
1994-09-15,11.75
1994-09-16,11.75
1994-09-19,12.5
1994-09-20,12.25
1994-09-21,11.5
1994-09-22,11.9375
1994-09-23,11.5
1994-09-26,11.875
1994-09-27,12.25
1994-09-28,12.125
1994-09-29,12.5
1994-09-30,12.5
1994-10-03,12.5
1994-10-04,12.5
1994-10-05,12.75
1994-10-06,12.5
1994-10-07,12.75
1994-10-10,12.5
1994-10-11,13.0
1994-10-12,13.0
1994-10-13,12.625
1994-10-14,12.75
1994-10-17,13.0
1994-10-18,14.5
1994-10-19,15.0
1994-10-20,15.0
1994-10-21,14.5
1994-10-24,14.125
1994-10-25,14.0
1994-10-26,13.625
1994-10-27,13.5
1994-10-28,14.25
1994-10-31,13.75
1994-11-01,14.25
1994-11-02,14.125
1994-11-03,14.125
1994-11-04,14.25
1994-11-07,14.0
1994-11-08,14.5
1994-11-09,14.75
1994-11-10,14.5
1994-11-11,14.5
1994-11-14,14.75
1994-11-15,14.5
1994-11-16,14.75
1994-11-17,14.375
1994-11-18,14.5
1994-11-21,14.5
1994-11-22,14.0
1994-11-23,14.0
1994-11-25,14.0
1994-11-28,14.75
1994-11-29,14.75
1994-11-30,14.687999725341797
1994-12-01,14.625
1994-12-02,14.75
1994-12-05,14.25
1994-12-06,14.75
1994-12-07,14.75
1994-12-08,14.75
1994-12-09,14.5
1994-12-12,14.0
1994-12-13,14.5
1994-12-14,14.0
1994-12-15,14.5
1994-12-16,14.0
1994-12-19,14.25
1994-12-20,14.0
1994-12-21,14.5
1994-12-22,14.0
1994-12-23,14.0
1994-12-27,13.687999725341797
1994-12-28,13.687999725341797
1994-12-29,13.937999725341797
1994-12-30,15.0
1995-01-03,14.375
1995-01-04,14.25
1995-01-05,14.375
1995-01-06,14.375
1995-01-09,14.0
1995-01-10,14.0
1995-01-11,14.25
1995-01-12,13.75
1995-01-13,14.25
1995-01-16,14.125
1995-01-17,14.25
1995-01-18,13.75
1995-01-19,14.0
1995-01-20,13.75
1995-01-23,13.75
1995-01-24,13.625
1995-01-25,13.625
1995-01-26,13.75
1995-01-27,13.5
1995-01-30,13.5
1995-01-31,13.5
1995-02-01,13.062999725341797
1995-02-02,13.062999725341797
1995-02-03,13.0
1995-02-06,13.5
1995-02-07,13.5
1995-02-08,13.5
1995-02-09,13.5
1995-02-10,13.5
1995-02-13,13.5
1995-02-14,13.0
1995-02-15,13.125
1995-02-16,13.25
1995-02-17,13.437999725341797
1995-02-21,12.875
1995-02-22,13.5
1995-02-23,13.5
1995-02-24,12.75
1995-02-27,12.75
1995-02-28,13.5
1995-03-01,13.25
1995-03-02,13.5
1995-03-03,13.5
1995-03-06,13.5
1995-03-07,14.0
1995-03-08,14.0
1995-03-09,14.0
1995-03-10,13.625
1995-03-13,13.875
1995-03-14,13.75
1995-03-15,13.875
1995-03-16,13.75
1995-03-17,13.625
1995-03-20,13.875
1995-03-21,13.625
1995-03-22,13.875
1995-03-23,13.75
1995-03-24,14.0
1995-03-27,13.625
1995-03-28,13.625
1995-03-29,13.875
1995-03-30,14.125
1995-03-31,14.75
1995-04-03,14.25
1995-04-04,14.5
1995-04-05,14.875
1995-04-06,15.5
1995-04-07,15.125
1995-04-10,15.5
1995-04-11,15.75
1995-04-12,15.75
1995-04-13,15.5
1995-04-17,15.75
1995-04-18,16.0
1995-04-19,15.5
1995-04-20,15.75
1995-04-21,15.5
1995-04-24,15.875
1995-04-25,15.812999725341797
1995-04-26,15.5
1995-04-27,16.125
1995-04-28,15.75
1995-05-01,15.5
1995-05-02,16.25
1995-05-03,16.125
1995-05-04,16.75
1995-05-05,16.75
1995-05-08,17.0
1995-05-09,16.75
1995-05-10,16.625
1995-05-11,16.75
1995-05-12,16.5
1995-05-15,17.0
1995-05-16,17.0
1995-05-17,16.0
1995-05-18,16.0
1995-05-19,16.0
1995-05-22,15.5
1995-05-23,15.75
1995-05-24,16.0
1995-05-25,15.5
1995-05-26,15.875
1995-05-30,15.5
1995-05-31,15.5
1995-06-01,15.125
1995-06-02,14.75
1995-06-05,15.25
1995-06-06,15.25
1995-06-07,14.875
1995-06-08,15.0
1995-06-09,14.75
1995-06-12,15.125
1995-06-13,15.0
1995-06-14,15.0
1995-06-15,14.875
1995-06-16,15.125
1995-06-19,15.0
1995-06-20,14.5
1995-06-21,15.0
1995-06-22,14.687999725341797
1995-06-23,14.625
1995-06-26,14.375
1995-06-27,14.75
1995-06-28,14.75
1995-06-29,14.25
1995-06-30,14.25
1995-07-03,14.25
1995-07-05,14.75
1995-07-06,14.625
1995-07-07,14.75
1995-07-10,14.375
1995-07-11,14.625
1995-07-12,14.625
1995-07-13,15.25
1995-07-14,15.25
1995-07-17,16.0
1995-07-18,15.25
1995-07-19,15.5
1995-07-20,15.625
1995-07-21,15.75
1995-07-24,16.625
1995-07-25,16.625
1995-07-26,18.125
1995-07-27,17.75
1995-07-28,17.625
1995-07-31,15.125
1995-08-01,16.375
1995-08-02,16.0
1995-08-03,16.0
1995-08-04,16.125
1995-08-07,16.25
1995-08-08,15.5
1995-08-09,16.0
1995-08-10,15.75
1995-08-11,15.75
1995-08-14,16.0
1995-08-15,15.875
1995-08-16,16.0
1995-08-17,16.0
1995-08-18,15.75
1995-08-21,16.0
1995-08-22,15.875
1995-08-23,16.25
1995-08-24,16.75
1995-08-25,16.25
1995-08-28,16.5
1995-08-29,15.812999725341797
1995-08-30,16.0
1995-08-31,16.5
1995-09-01,16.5
1995-09-05,16.5
1995-09-06,16.75
1995-09-07,16.75
1995-09-08,18.5
1995-09-11,19.0
1995-09-12,19.125
1995-09-13,19.0
1995-09-14,19.25
1995-09-15,17.875
1995-09-18,17.25
1995-09-19,17.125
1995-09-20,18.625
1995-09-21,18.0
1995-09-22,17.75
1995-09-25,17.875
1995-09-26,17.75
1995-09-27,17.25
1995-09-28,18.5
1995-09-29,18.5
1995-10-02,17.875
1995-10-03,17.75
1995-10-04,17.75
1995-10-05,17.75
1995-10-06,18.125
1995-10-09,17.25
1995-10-10,17.5
1995-10-11,17.0
1995-10-12,18.187999725341797
1995-10-13,18.0
1995-10-16,18.5
1995-10-17,17.75
1995-10-18,17.75
1995-10-19,17.5
1995-10-20,17.375
1995-10-23,17.625
1995-10-24,17.25
1995-10-25,17.25
1995-10-26,17.5
1995-10-27,17.375
1995-10-30,17.375
1995-10-31,16.25
1995-11-01,17.0
1995-11-02,16.5
1995-11-03,16.875
1995-11-06,16.25
1995-11-07,16.75
1995-11-08,16.25
1995-11-09,17.0
1995-11-10,16.75
1995-11-13,18.5
1995-11-14,18.0
1995-11-15,18.0
1995-11-16,17.875
1995-11-17,17.75
1995-11-20,17.5
1995-11-21,17.25
1995-11-22,17.0
1995-11-24,17.0
1995-11-27,16.5
1995-11-28,17.25
1995-11-29,16.625
1995-11-30,16.875
1995-12-01,16.75
1995-12-04,16.875
1995-12-05,17.0
1995-12-06,17.0
1995-12-07,16.25
1995-12-08,16.75
1995-12-11,16.25
1995-12-12,16.25
1995-12-13,16.375
1995-12-14,16.75
1995-12-15,16.5
1995-12-18,16.25
1995-12-19,15.75
1995-12-20,15.75
1995-12-21,16.0
1995-12-22,15.875
1995-12-26,15.75
1995-12-27,16.0
1995-12-28,16.25
1995-12-29,16.375
1996-01-02,16.25
1996-01-03,16.0
1996-01-04,15.25
1996-01-05,15.25
1996-01-08,15.25
1996-01-09,14.25
1996-01-10,13.562999725341797
1996-01-11,14.0
1996-01-12,14.5
1996-01-15,15.25
1996-01-16,14.0
1996-01-17,14.0
1996-01-18,15.0
1996-01-19,14.875
1996-01-22,15.0
1996-01-23,15.25
1996-01-24,16.062999725341797
1996-01-25,16.5
1996-01-26,16.125
1996-01-29,17.5
1996-01-30,17.375
1996-01-31,17.25
1996-02-01,17.75
1996-02-02,17.625
1996-02-05,17.5
1996-02-06,17.25
1996-02-07,16.75
1996-02-08,17.0
1996-02-09,17.25
1996-02-12,17.125
1996-02-13,16.75
1996-02-14,17.125
1996-02-15,16.75
1996-02-16,17.75
1996-02-20,17.75
1996-02-21,17.75
1996-02-22,17.25
1996-02-23,17.75
1996-02-26,17.0
1996-02-27,17.5
1996-02-28,17.5
1996-02-29,17.25
1996-03-01,17.75
1996-03-04,
1996-03-05,17.375
1996-03-06,17.312999725341797
1996-03-07,17.625
1996-03-08,16.875
1996-03-11,17.25
1996-03-12,16.25
1996-03-13,16.25
1996-03-14,16.0
1996-03-15,16.0
1996-03-18,17.25
1996-03-19,17.937999725341797
1996-03-20,18.25
1996-03-21,18.5
1996-03-22,17.75
1996-03-25,17.125
1996-03-26,17.0
1996-03-27,16.75
1996-03-28,16.625
1996-03-29,17.0
1996-04-01,17.5
1996-04-02,17.452999114990234
1996-04-03,17.5
1996-04-04,17.625
1996-04-08,17.375
1996-04-09,17.375
1996-04-10,17.375
1996-04-11,17.5
1996-04-12,17.625
1996-04-15,17.75
1996-04-16,18.0
1996-04-17,18.75
1996-04-18,18.75
1996-04-19,19.25
1996-04-22,19.25
1996-04-23,19.25
1996-04-24,20.375
1996-04-25,20.062999725341797
1996-04-26,19.75
1996-04-29,20.0
1996-04-30,20.0
1996-05-01,20.0
1996-05-02,20.5
1996-05-03,20.25
1996-05-06,20.25
1996-05-07,21.0
1996-05-08,20.0
1996-05-09,20.0
1996-05-10,19.75
1996-05-13,19.875
1996-05-14,19.5
1996-05-15,20.0
1996-05-16,19.75
1996-05-17,19.687999725341797
1996-05-20,20.0
1996-05-21,20.0
1996-05-22,20.25
1996-05-23,19.75
1996-05-24,20.0
1996-05-28,20.25
1996-05-29,20.75
1996-05-30,20.25
1996-05-31,20.75
1996-06-03,20.0
1996-06-04,20.25
1996-06-05,20.0
1996-06-06,20.0
1996-06-07,20.0
1996-06-10,19.75
1996-06-11,19.875
1996-06-12,19.75
1996-06-13,19.5
1996-06-14,19.75
1996-06-17,19.5
1996-06-18,20.0
1996-06-19,20.0
1996-06-20,22.5
1996-06-21,23.5
1996-06-24,23.375
1996-06-25,23.062999725341797
1996-06-26,23.75
1996-06-27,23.625
1996-06-28,23.75
1996-07-01,23.312999725341797
1996-07-02,24.0
1996-07-03,23.75
1996-07-05,22.25
1996-07-08,22.0
1996-07-09,22.75
1996-07-10,23.625
1996-07-11,23.75
1996-07-12,23.125
1996-07-15,21.0
1996-07-16,19.25
1996-07-17,22.25
1996-07-18,24.0
1996-07-19,24.0
1996-07-22,24.125
1996-07-23,
1996-07-24,23.375
1996-07-25,23.25
1996-07-26,23.5
1996-07-29,23.5
1996-07-30,24.5
1996-07-31,24.625
1996-08-01,25.375
1996-08-02,25.625
1996-08-05,25.875
1996-08-06,25.5
1996-08-07,26.0
1996-08-08,25.25
1996-08-09,25.75
1996-08-12,25.75
1996-08-13,25.5
1996-08-14,26.25
1996-08-15,25.75
1996-08-16,25.875
1996-08-19,25.625
1996-08-20,25.125
1996-08-21,24.75
1996-08-22,25.0
1996-08-23,25.25
1996-08-26,25.5
1996-08-27,26.0
1996-08-28,25.687999725341797
1996-08-29,25.875
1996-08-30,26.375
1996-09-03,26.0
1996-09-04,26.0
1996-09-05,25.75
1996-09-06,28.125
1996-09-09,28.0
1996-09-10,27.25
1996-09-11,26.5
1996-09-12,28.0
1996-09-13,28.25
1996-09-16,27.75
1996-09-17,28.5
1996-09-18,30.625
1996-09-19,32.0
1996-09-20,30.875
1996-09-23,30.75
1996-09-24,31.875
1996-09-25,32.625
1996-09-26,32.25
1996-09-27,32.75
1996-09-30,33.0
1996-10-01,32.75
1996-10-02,32.75
1996-10-03,33.5
1996-10-04,36.0
1996-10-07,36.75
1996-10-08,36.25
1996-10-09,35.25
1996-10-10,33.75
1996-10-11,33.25
1996-10-14,34.5629997253418
1996-10-15,34.75
1996-10-16,35.75
1996-10-17,36.25
1996-10-18,36.75
1996-10-21,38.125
1996-10-22,37.75
1996-10-23,37.375
1996-10-24,37.5
1996-10-25,37.375
1996-10-28,37.5
1996-10-29,35.0
1996-10-30,34.25
1996-10-31,33.75
1996-11-01,34.75
1996-11-04,34.5
1996-11-05,33.875
1996-11-06,35.0
1996-11-07,36.5
1996-11-08,38.25
1996-11-11,38.25
1996-11-12,38.125
1996-11-13,39.25
1996-11-14,39.0
1996-11-15,37.75
1996-11-18,38.75
1996-11-19,38.0
1996-11-20,38.0
1996-11-21,37.75
1996-11-22,38.25
1996-11-25,38.9379997253418
1996-11-26,38.5
1996-11-27,39.5
1996-11-29,41.0
1996-12-02,39.5
1996-12-03,40.25
1996-12-04,39.75
1996-12-05,39.75
1996-12-06,38.5
1996-12-09,38.25
1996-12-10,38.5
1996-12-11,38.75
1996-12-12,40.0
1996-12-13,39.75
1996-12-16,39.875
1996-12-17,40.0
1996-12-18,40.25
1996-12-19,40.75
1996-12-20,40.5629997253418
1996-12-23,40.25
1996-12-24,40.25
1996-12-26,40.5
1996-12-27,40.625
1996-12-30,40.5
1996-12-31,41.25
1997-01-02,40.0
1997-01-03,39.75
1997-01-06,41.0
1997-01-07,40.75
1997-01-08,42.5
1997-01-09,41.75
1997-01-10,40.25
1997-01-13,40.25
1997-01-14,40.0
1997-01-15,39.0
1997-01-16,38.875
1997-01-17,40.0
1997-01-20,39.875
1997-01-21,40.625
1997-01-22,40.125
1997-01-23,40.0
1997-01-24,39.25
1997-01-27,38.25
1997-01-28,38.5
1997-01-29,35.5
1997-01-30,36.375
1997-01-31,37.5
1997-02-03,37.25
1997-02-04,36.25
1997-02-05,36.0
1997-02-06,35.375
1997-02-07,35.75
1997-02-10,34.625
1997-02-11,34.375
1997-02-12,33.5
1997-02-13,32.0
1997-02-14,31.5
1997-02-18,29.875
1997-02-19,27.125
1997-02-20,25.5
1997-02-21,25.0
1997-02-24,26.5
1997-02-25,26.5
1997-02-26,28.5
1997-02-27,28.25
1997-02-28,30.25
1997-03-03,30.062999725341797
1997-03-04,30.75
1997-03-05,29.25
1997-03-06,30.375
1997-03-07,29.0
1997-03-10,28.0
1997-03-11,28.75
1997-03-12,28.5
1997-03-13,27.625
1997-03-14,30.0
1997-03-17,29.125
1997-03-18,28.75
1997-03-19,27.75
1997-03-20,29.25
1997-03-21,30.0
1997-03-24,28.75
1997-03-25,28.25
1997-03-26,28.5
1997-03-27,27.625
1997-03-31,26.875
1997-04-01,27.062999725341797
1997-04-02,25.062999725341797
1997-04-03,24.25
1997-04-04,
1997-04-07,26.25
1997-04-08,26.25
1997-04-09,26.0
1997-04-10,
1997-04-11,26.0
1997-04-14,25.25
1997-04-15,23.25
1997-04-16,23.5
1997-04-17,22.5
1997-04-18,
1997-04-21,22.75
1997-04-22,21.937999725341797
1997-04-23,21.25
1997-04-24,22.5
1997-04-25,21.375
1997-04-28,21.5
1997-04-29,23.0
1997-04-30,23.625
1997-05-01,
1997-05-02,28.0
1997-05-05,29.875
1997-05-06,30.25
1997-05-07,29.5
1997-05-08,31.25
1997-05-09,31.0
1997-05-12,32.25
1997-05-13,32.875
1997-05-14,32.5
1997-05-15,33.0
1997-05-16,33.0
1997-05-19,34.0
1997-05-20,33.5
1997-05-21,35.0
1997-05-22,36.25
1997-05-23,36.375
1997-05-27,36.5
1997-05-28,36.75
1997-05-29,35.625
1997-05-30,35.25
