,CZNC
1994-08-23,11.235713005065918
1994-08-24,11.235713005065918
1994-08-25,11.235713005065918
1994-08-26,11.235713005065918
1994-08-29,11.389625549316406
1994-08-30,11.389625549316406
1994-08-31,11.889845848083496
1994-09-01,11.889845848083496
1994-09-02,11.697454452514648
1994-09-06,11.697454452514648
1994-09-07,11.697454452514648
1994-09-08,11.697454452514648
1994-09-09,11.697454452514648
1994-09-12,11.697454452514648
1994-09-13,11.235713005065918
1994-09-14,11.697454452514648
1994-09-15,11.697454452514648
1994-09-16,11.697454452514648
1994-09-19,11.77441120147705
1994-09-20,11.77441120147705
1994-09-21,12.005282402038574
1994-09-22,12.005282402038574
1994-09-23,12.005282402038574
1994-09-26,12.005282402038574
1994-09-27,12.005282402038574
1994-09-28,12.005282402038574
1994-09-29,12.005282402038574
1994-09-30,12.005282402038574
1994-10-03,12.005282402038574
1994-10-04,12.005282402038574
1994-10-05,12.005282402038574
1994-10-06,12.005282402038574
1994-10-07,12.005282402038574
1994-10-10,12.005282402038574
1994-10-11,12.005282402038574
1994-10-12,12.005282402038574
1994-10-13,12.005282402038574
1994-10-14,12.005282402038574
1994-10-17,11.004841804504395
1994-10-18,11.004841804504395
1994-10-19,11.004841804504395
1994-10-20,13.236593246459961
1994-10-21,13.236593246459961
1994-10-24,12.467023849487305
1994-10-25,12.467023849487305
1994-10-26,12.467023849487305
1994-10-27,12.467023849487305
1994-10-28,12.467023849487305
1994-10-31,12.467023849487305
1994-11-01,12.467023849487305
1994-11-02,12.467023849487305
1994-11-03,12.467023849487305
1994-11-04,12.467023849487305
1994-11-07,12.467023849487305
1994-11-08,12.467023849487305
1994-11-09,12.467023849487305
1994-11-10,12.467023849487305
1994-11-11,12.467023849487305
1994-11-14,12.467023849487305
1994-11-15,12.467023849487305
1994-11-16,12.467023849487305
1994-11-17,12.467023849487305
1994-11-18,12.467023849487305
1994-11-21,12.467023849487305
1994-11-22,11.081798553466797
1994-11-23,11.697454452514648
1994-11-25,11.697454452514648
1994-11-28,11.697454452514648
1994-11-29,11.697454452514648
1994-11-30,11.697454452514648
1994-12-01,11.697454452514648
1994-12-02,11.697454452514648
1994-12-05,11.697454452514648
1994-12-06,11.697454452514648
1994-12-07,11.697454452514648
1994-12-08,11.697454452514648
1994-12-09,11.697454452514648
1994-12-12,11.697454452514648
1994-12-13,11.697454452514648
1994-12-14,11.697454452514648
1994-12-15,11.697454452514648
1994-12-16,11.697454452514648
1994-12-19,11.697454452514648
1994-12-20,11.697454452514648
1994-12-21,11.081798553466797
1994-12-22,11.697454452514648
1994-12-23,11.697454452514648
1994-12-27,11.851367950439453
1994-12-28,11.851367950439453
1994-12-29,11.851367950439453
1994-12-30,11.851367950439453
1995-01-03,10.620057106018066
1995-01-04,10.620057106018066
1995-01-05,11.389625549316406
1995-01-06,11.081798553466797
1995-01-09,11.081798553466797
1995-01-10,11.697454452514648
1995-01-11,11.697454452514648
1995-01-12,11.697454452514648
1995-01-13,11.697454452514648
1995-01-16,11.697454452514648
1995-01-17,11.697454452514648
1995-01-18,11.697454452514648
1995-01-19,11.543540000915527
1995-01-20,11.543540000915527
1995-01-23,11.851367950439453
1995-01-24,11.851367950439453
1995-01-25,11.851367950439453
1995-01-26,11.851367950439453
1995-01-27,11.851367950439453
1995-01-30,11.851367950439453
1995-01-31,11.851367950439453
1995-02-01,11.851367950439453
1995-02-02,11.851367950439453
1995-02-03,11.851367950439453
1995-02-06,11.851367950439453
1995-02-07,11.851367950439453
1995-02-08,11.851367950439453
1995-02-09,11.697454452514648
1995-02-10,11.851367950439453
1995-02-13,11.851367950439453
1995-02-14,12.005282402038574
1995-02-15,12.005282402038574
1995-02-16,12.005282402038574
1995-02-17,12.005282402038574
1995-02-21,12.005282402038574
1995-02-22,12.005282402038574
1995-02-23,12.005282402038574
1995-02-24,12.005282402038574
1995-02-27,12.005282402038574
1995-02-28,12.005282402038574
1995-03-01,12.005282402038574
1995-03-02,12.005282402038574
1995-03-03,12.005282402038574
1995-03-06,12.005282402038574
1995-03-07,11.389625549316406
1995-03-08,11.389625549316406
1995-03-09,11.851367950439453
1995-03-10,11.851367950439453
1995-03-13,11.851367950439453
1995-03-14,11.851367950439453
1995-03-15,11.851367950439453
1995-03-16,11.851367950439453
1995-03-17,11.851367950439453
1995-03-20,11.389625549316406
1995-03-21,11.389625549316406
1995-03-22,11.389625549316406
1995-03-23,11.389625549316406
1995-03-24,11.389625549316406
1995-03-27,11.389625549316406
1995-03-28,11.389625549316406
1995-03-29,11.389625549316406
1995-03-30,12.62093734741211
1995-03-31,11.851367950439453
1995-04-03,12.62093734741211
1995-04-04,12.62093734741211
1995-04-05,12.62093734741211
1995-04-06,12.3131103515625
1995-04-07,12.3131103515625
1995-04-10,12.3131103515625
1995-04-11,12.3131103515625
1995-04-12,12.3131103515625
1995-04-13,12.3131103515625
1995-04-17,11.697454452514648
1995-04-18,11.697454452514648
1995-04-19,11.851367950439453
1995-04-20,12.62093734741211
1995-04-21,12.3131103515625
1995-04-24,12.3131103515625
1995-04-25,12.3131103515625
1995-04-26,12.3131103515625
1995-04-27,12.3131103515625
1995-04-28,11.697454452514648
1995-05-01,11.389625549316406
1995-05-02,11.389625549316406
1995-05-03,11.389625549316406
1995-05-04,12.62093734741211
1995-05-05,12.005282402038574
1995-05-08,11.697454452514648
1995-05-09,11.928324699401855
1995-05-10,11.851367950439453
1995-05-11,12.005282402038574
1995-05-12,11.543540000915527
1995-05-15,11.543540000915527
1995-05-16,11.543540000915527
1995-05-17,12.3131103515625
1995-05-18,11.543540000915527
1995-05-19,12.467023849487305
1995-05-22,12.467023849487305
1995-05-23,12.467023849487305
1995-05-24,12.005282402038574
1995-05-25,12.467023849487305
1995-05-26,12.467023849487305
1995-05-30,12.467023849487305
1995-05-31,12.467023849487305
1995-06-01,12.467023849487305
1995-06-02,12.467023849487305
1995-06-05,12.467023849487305
1995-06-06,12.467023849487305
1995-06-07,12.3131103515625
1995-06-08,12.3131103515625
1995-06-09,12.3131103515625
1995-06-12,12.3131103515625
1995-06-13,12.3131103515625
1995-06-14,11.851367950439453
1995-06-15,12.3131103515625
1995-06-16,12.3131103515625
1995-06-19,12.3131103515625
1995-06-20,12.3131103515625
1995-06-21,12.3131103515625
1995-06-22,12.3131103515625
1995-06-23,12.467023849487305
1995-06-26,12.62093734741211
1995-06-27,11.851367950439453
1995-06-28,11.851367950439453
1995-06-29,11.851367950439453
1995-06-30,12.159195899963379
1995-07-03,12.159195899963379
1995-07-05,12.159195899963379
1995-07-06,12.159195899963379
1995-07-07,12.159195899963379
1995-07-10,12.159195899963379
1995-07-11,12.159195899963379
1995-07-12,12.159195899963379
1995-07-13,12.159195899963379
1995-07-14,12.159195899963379
1995-07-17,12.159195899963379
1995-07-18,12.159195899963379
1995-07-19,12.159195899963379
1995-07-20,12.159195899963379
1995-07-21,12.62093734741211
1995-07-24,12.62093734741211
1995-07-25,12.3131103515625
1995-07-26,12.3131103515625
1995-07-27,12.3131103515625
1995-07-28,12.3131103515625
1995-07-31,12.3131103515625
1995-08-01,12.62093734741211
1995-08-02,12.62093734741211
1995-08-03,12.62093734741211
1995-08-04,12.62093734741211
1995-08-07,12.62093734741211
1995-08-08,12.236152648925781
1995-08-09,12.236152648925781
1995-08-10,12.236152648925781
1995-08-11,12.3131103515625
1995-08-14,12.3131103515625
1995-08-15,12.3131103515625
1995-08-16,12.3131103515625
1995-08-17,12.62093734741211
1995-08-18,12.62093734741211
1995-08-21,12.62093734741211
1995-08-22,12.390067100524902
1995-08-23,12.467023849487305
1995-08-24,12.467023849487305
1995-08-25,12.467023849487305
1995-08-28,12.3131103515625
1995-08-29,12.236152648925781
1995-08-30,12.236152648925781
1995-08-31,12.236152648925781
1995-09-01,12.236152648925781
1995-09-05,12.236152648925781
1995-09-06,12.236152648925781
1995-09-07,12.236152648925781
1995-09-08,12.62093734741211
1995-09-11,12.62093734741211
1995-09-12,12.62093734741211
1995-09-13,12.62093734741211
1995-09-14,12.62093734741211
1995-09-15,12.467023849487305
1995-09-18,12.236152648925781
1995-09-19,12.236152648925781
1995-09-20,12.236152648925781
1995-09-21,12.62093734741211
1995-09-22,12.62093734741211
1995-09-25,12.62093734741211
1995-09-26,12.62093734741211
1995-09-27,12.62093734741211
1995-09-28,12.62093734741211
1995-09-29,12.62093734741211
1995-10-02,12.62093734741211
1995-10-03,12.467023849487305
1995-10-04,12.62093734741211
1995-10-05,12.62093734741211
1995-10-06,12.62093734741211
1995-10-09,12.62093734741211
1995-10-10,12.62093734741211
1995-10-11,12.62093734741211
1995-10-12,12.62093734741211
1995-10-13,12.62093734741211
1995-10-16,12.62093734741211
1995-10-17,12.62093734741211
1995-10-18,12.390067100524902
1995-10-19,12.62093734741211
1995-10-20,12.62093734741211
1995-10-23,12.62093734741211
1995-10-24,12.390067100524902
1995-10-25,12.390067100524902
1995-10-26,12.390067100524902
1995-10-27,12.390067100524902
1995-10-30,12.390067100524902
1995-10-31,12.390067100524902
1995-11-01,12.390067100524902
1995-11-02,12.159195899963379
1995-11-03,12.390067100524902
1995-11-06,12.390067100524902
1995-11-07,12.390067100524902
1995-11-08,12.62093734741211
1995-11-09,12.62093734741211
1995-11-10,12.62093734741211
1995-11-13,12.3131103515625
1995-11-14,12.62093734741211
1995-11-15,12.62093734741211
1995-11-16,12.774850845336914
1995-11-17,12.774850845336914
1995-11-20,12.774850845336914
1995-11-21,12.774850845336914
1995-11-22,12.774850845336914
1995-11-24,12.774850845336914
1995-11-27,12.774850845336914
1995-11-28,12.3131103515625
1995-11-29,12.3131103515625
1995-11-30,12.3131103515625
1995-12-01,12.159195899963379
1995-12-04,12.467023849487305
1995-12-05,12.467023849487305
1995-12-06,12.3131103515625
1995-12-07,12.3131103515625
1995-12-08,12.467023849487305
1995-12-11,12.005282402038574
1995-12-12,12.159195899963379
1995-12-13,12.467023849487305
1995-12-14,12.467023849487305
1995-12-15,12.467023849487305
1995-12-18,12.467023849487305
1995-12-19,12.467023849487305
1995-12-20,12.467023849487305
1995-12-21,12.467023849487305
1995-12-22,12.467023849487305
1995-12-26,12.467023849487305
1995-12-27,12.467023849487305
1995-12-28,12.62093734741211
1995-12-29,12.62093734741211
1996-01-02,12.005282402038574
1996-01-03,12.54397964477539
1996-01-04,12.54397964477539
1996-01-05,12.54397964477539
1996-01-08,12.54397964477539
1996-01-09,12.54397964477539
1996-01-10,12.467023849487305
1996-01-11,12.467023849487305
1996-01-12,12.774850845336914
1996-01-15,12.774850845336914
1996-01-16,12.928765296936035
1996-01-17,12.62093734741211
1996-01-18,12.62093734741211
1996-01-19,12.62093734741211
1996-01-22,12.62093734741211
1996-01-23,12.62093734741211
1996-01-24,12.62093734741211
1996-01-25,12.62093734741211
1996-01-26,12.62093734741211
1996-01-29,12.62093734741211
1996-01-30,12.62093734741211
1996-01-31,12.62093734741211
1996-02-01,12.62093734741211
1996-02-02,13.390506744384766
1996-02-05,13.852248191833496
1996-02-06,12.774850845336914
1996-02-07,12.774850845336914
1996-02-08,12.774850845336914
1996-02-09,12.928765296936035
1996-02-12,13.852248191833496
1996-02-13,13.852248191833496
1996-02-14,13.852248191833496
1996-02-15,13.852248191833496
1996-02-16,13.852248191833496
1996-02-20,13.852248191833496
1996-02-21,13.08267879486084
1996-02-22,13.08267879486084
1996-02-23,13.005722045898438
1996-02-26,13.005722045898438
1996-02-27,13.005722045898438
1996-02-28,13.390506744384766
1996-02-29,13.390506744384766
1996-03-01,13.390506744384766
1996-03-04,13.852248191833496
1996-03-05,13.852248191833496
1996-03-06,13.852248191833496
1996-03-07,13.852248191833496
1996-03-08,13.852248191833496
1996-03-11,13.852248191833496
1996-03-12,13.852248191833496
1996-03-13,13.852248191833496
1996-03-14,12.928765296936035
1996-03-15,12.928765296936035
1996-03-18,12.928765296936035
1996-03-19,12.928765296936035
1996-03-20,12.928765296936035
1996-03-21,12.928765296936035
1996-03-22,12.928765296936035
1996-03-25,12.928765296936035
1996-03-26,12.928765296936035
1996-03-27,13.698333740234375
1996-03-28,13.698333740234375
1996-03-29,13.852248191833496
1996-04-01,13.852248191833496
1996-04-02,13.08267879486084
1996-04-03,13.852248191833496
1996-04-04,13.852248191833496
1996-04-08,13.852248191833496
1996-04-09,13.852248191833496
1996-04-10,13.852248191833496
1996-04-11,13.852248191833496
1996-04-12,13.852248191833496
1996-04-15,13.852248191833496
1996-04-16,13.852248191833496
1996-04-17,13.852248191833496
1996-04-18,13.852248191833496
1996-04-19,13.852248191833496
1996-04-22,13.852248191833496
1996-04-23,13.852248191833496
1996-04-24,13.467464447021484
1996-04-25,13.852248191833496
1996-04-26,13.852248191833496
1996-04-29,13.852248191833496
1996-04-30,13.852248191833496
1996-05-01,13.852248191833496
1996-05-02,13.852248191833496
1996-05-03,13.852248191833496
1996-05-06,13.852248191833496
1996-05-07,13.852248191833496
1996-05-08,13.852248191833496
1996-05-09,13.852248191833496
1996-05-10,13.852248191833496
1996-05-13,13.852248191833496
1996-05-14,13.852248191833496
1996-05-15,13.852248191833496
1996-05-16,13.852248191833496
1996-05-17,13.852248191833496
1996-05-20,13.852248191833496
1996-05-21,13.852248191833496
1996-05-22,13.852248191833496
1996-05-23,13.852248191833496
1996-05-24,13.852248191833496
1996-05-28,13.852248191833496
1996-05-29,14.0061616897583
1996-05-30,14.0061616897583
1996-05-31,14.0061616897583
1996-06-03,14.0061616897583
1996-06-04,13.236593246459961
1996-06-05,13.236593246459961
1996-06-06,13.236593246459961
1996-06-07,13.236593246459961
1996-06-10,13.698333740234375
1996-06-11,13.236593246459961
1996-06-12,13.236593246459961
1996-06-13,13.236593246459961
1996-06-14,13.236593246459961
1996-06-17,13.236593246459961
1996-06-18,13.236593246459961
1996-06-19,13.236593246459961
1996-06-20,13.236593246459961
1996-06-21,13.236593246459961
1996-06-24,13.236593246459961
1996-06-25,13.236593246459961
1996-06-26,13.236593246459961
1996-06-27,13.236593246459961
1996-06-28,13.236593246459961
1996-07-01,13.236593246459961
1996-07-02,13.236593246459961
1996-07-03,13.544421195983887
1996-07-05,13.544421195983887
1996-07-08,13.698333740234375
1996-07-09,13.698333740234375
1996-07-10,13.698333740234375
1996-07-11,13.698333740234375
1996-07-12,13.698333740234375
1996-07-15,13.698333740234375
1996-07-16,13.236593246459961
1996-07-17,13.236593246459961
1996-07-18,13.236593246459961
1996-07-19,13.236593246459961
1996-07-22,13.236593246459961
1996-07-23,13.236593246459961
1996-07-24,13.236593246459961
1996-07-25,13.236593246459961
1996-07-26,13.236593246459961
1996-07-29,14.160076141357422
1996-07-30,13.390506744384766
1996-07-31,13.390506744384766
1996-08-01,13.390506744384766
1996-08-02,13.390506744384766
1996-08-05,13.390506744384766
1996-08-06,13.698333740234375
1996-08-07,14.08311939239502
1996-08-08,14.08311939239502
1996-08-09,14.08311939239502
1996-08-12,14.08311939239502
1996-08-13,14.08311939239502
1996-08-14,14.08311939239502
1996-08-15,14.08311939239502
1996-08-16,14.08311939239502
1996-08-19,13.390506744384766
1996-08-20,13.390506744384766
1996-08-21,13.390506744384766
1996-08-22,14.160076141357422
1996-08-23,14.160076141357422
1996-08-26,14.160076141357422
1996-08-27,13.698333740234375
1996-08-28,14.160076141357422
1996-08-29,14.160076141357422
1996-08-30,14.160076141357422
1996-09-03,14.160076141357422
1996-09-04,13.467464447021484
1996-09-05,13.467464447021484
1996-09-06,13.467464447021484
1996-09-09,13.467464447021484
1996-09-10,13.467464447021484
1996-09-11,14.313989639282227
1996-09-12,14.313989639282227
1996-09-13,14.313989639282227
1996-09-16,14.313989639282227
1996-09-17,14.313989639282227
1996-09-18,14.313989639282227
1996-09-19,14.313989639282227
1996-09-20,14.313989639282227
1996-09-23,14.313989639282227
1996-09-24,14.313989639282227
1996-09-25,14.313989639282227
1996-09-26,14.313989639282227
1996-09-27,14.313989639282227
1996-09-30,14.313989639282227
1996-10-01,14.313989639282227
1996-10-02,14.621817588806152
1996-10-03,14.621817588806152
1996-10-04,14.313989639282227
1996-10-07,14.313989639282227
1996-10-08,14.313989639282227
1996-10-09,13.852248191833496
1996-10-10,13.852248191833496
1996-10-11,14.775732040405273
1996-10-14,14.775732040405273
1996-10-15,14.775732040405273
1996-10-16,15.391386985778809
1996-10-17,15.391386985778809
1996-10-18,14.160076141357422
1996-10-21,14.929644584655762
1996-10-22,14.929644584655762
1996-10-23,14.929644584655762
1996-10-24,14.929644584655762
1996-10-25,14.929644584655762
1996-10-28,14.929644584655762
1996-10-29,14.929644584655762
1996-10-30,14.929644584655762
1996-10-31,14.929644584655762
1996-11-01,14.929644584655762
1996-11-04,14.929644584655762
1996-11-05,14.929644584655762
1996-11-06,14.929644584655762
1996-11-07,14.929644584655762
1996-11-08,14.929644584655762
1996-11-11,14.929644584655762
1996-11-12,14.929644584655762
1996-11-13,14.929644584655762
1996-11-14,14.929644584655762
1996-11-15,14.929644584655762
1996-11-18,14.929644584655762
1996-11-19,14.929644584655762
1996-11-20,14.929644584655762
1996-11-21,14.929644584655762
1996-11-22,15.853129386901855
1996-11-25,15.853129386901855
1996-11-26,15.853129386901855
1996-11-27,15.583779335021973
1996-11-29,15.583779335021973
1996-12-02,15.583779335021973
1996-12-03,15.583779335021973
1996-12-04,15.583779335021973
1996-12-05,15.583779335021973
1996-12-06,15.583779335021973
1996-12-09,15.583779335021973
1996-12-10,15.583779335021973
1996-12-11,15.583779335021973
1996-12-12,15.583779335021973
1996-12-13,15.583779335021973
1996-12-16,15.583779335021973
1996-12-17,15.583779335021973
1996-12-18,15.583779335021973
1996-12-19,15.583779335021973
1996-12-20,15.583779335021973
1996-12-23,15.583779335021973
1996-12-24,15.583779335021973
1996-12-26,15.583779335021973
1996-12-27,15.583779335021973
1996-12-30,15.583779335021973
1996-12-31,15.583779335021973
1997-01-02,15.583779335021973
1997-01-03,15.583779335021973
1997-01-06,15.583779335021973
1997-01-07,15.583779335021973
1997-01-08,15.583779335021973
1997-01-09,15.583779335021973
1997-01-10,14.929644584655762
1997-01-13,15.699214935302734
1997-01-14,16.314870834350586
1997-01-15,16.314870834350586
1997-01-16,15.237472534179688
1997-01-17,15.237472534179688
1997-01-20,15.391386985778809
1997-01-21,15.391386985778809
1997-01-22,15.391386985778809
1997-01-23,15.391386985778809
1997-01-24,15.391386985778809
1997-01-27,15.391386985778809
1997-01-28,16.46878433227539
1997-01-29,15.54530143737793
1997-01-30,16.007043838500977
1997-01-31,16.007043838500977
1997-02-03,16.46878433227539
1997-02-04,16.46878433227539
1997-02-05,16.46878433227539
1997-02-06,16.46878433227539
1997-02-07,16.314870834350586
1997-02-10,16.314870834350586
1997-02-11,16.314870834350586
1997-02-12,16.314870834350586
1997-02-13,16.314870834350586
1997-02-14,16.314870834350586
1997-02-18,16.314870834350586
1997-02-19,16.314870834350586
1997-02-20,16.314870834350586
1997-02-21,16.314870834350586
1997-02-24,15.391386985778809
1997-02-25,15.391386985778809
1997-02-26,15.391386985778809
1997-02-27,15.391386985778809
1997-02-28,15.391386985778809
1997-03-03,15.391386985778809
1997-03-04,16.545740127563477
1997-03-05,16.776611328125
1997-03-06,16.776611328125
1997-03-07,16.007043838500977
1997-03-10,16.007043838500977
1997-03-11,16.007043838500977
1997-03-12,16.007043838500977
1997-03-13,16.007043838500977
1997-03-14,16.16095542907715
1997-03-17,16.16095542907715
1997-03-18,16.16095542907715
1997-03-19,16.16095542907715
1997-03-20,16.16095542907715
1997-03-21,16.16095542907715
1997-03-24,16.16095542907715
1997-03-25,16.16095542907715
1997-03-26,15.881987571716309
1997-03-27,15.881987571716309
1997-03-31,15.881987571716309
1997-04-01,15.881987571716309
1997-04-02,15.881987571716309
1997-04-03,15.881987571716309
1997-04-04,15.881987571716309
1997-04-07,15.881987571716309
1997-04-08,15.881987571716309
1997-04-09,15.881987571716309
1997-04-10,15.881987571716309
1997-04-11,16.930526733398438
1997-04-14,16.622697830200195
1997-04-15,16.622697830200195
1997-04-16,16.930526733398438
1997-04-17,16.930526733398438
1997-04-18,16.930526733398438
1997-04-21,16.930526733398438
1997-04-22,16.930526733398438
1997-04-23,16.930526733398438
1997-04-24,16.930526733398438
1997-04-25,16.930526733398438
1997-04-28,16.930526733398438
1997-04-29,17.238353729248047
1997-04-30,17.238353729248047
1997-05-01,17.238353729248047
1997-05-02,17.238353729248047
1997-05-05,17.238353729248047
1997-05-06,17.238353729248047
1997-05-07,17.084440231323242
1997-05-08,17.084440231323242
1997-05-09,17.084440231323242
1997-05-12,17.084440231323242
1997-05-13,17.084440231323242
1997-05-14,17.39226722717285
1997-05-15,17.39226722717285
1997-05-16,17.39226722717285
1997-05-19,17.39226722717285
1997-05-20,17.39226722717285
1997-05-21,17.39226722717285
1997-05-22,17.39226722717285
1997-05-23,17.39226722717285
1997-05-27,17.39226722717285
1997-05-28,18.315750122070312
1997-05-29,17.77705192565918
1997-05-30,17.930965423583984
1997-06-02,18.315750122070312
1997-06-03,18.084880828857422
1997-06-04,18.084880828857422
1997-06-05,18.084880828857422
1997-06-06,18.084880828857422
1997-06-09,18.161836624145508
1997-06-10,18.161836624145508
1997-06-11,18.161836624145508
1997-06-12,18.161836624145508
1997-06-13,18.161836624145508
1997-06-16,18.161836624145508
1997-06-17,18.161836624145508
1997-06-18,18.161836624145508
1997-06-19,18.161836624145508
1997-06-20,18.161836624145508
1997-06-23,18.161836624145508
1997-06-24,17.39226722717285
1997-06-25,18.12335777282715
1997-06-26,17.546180725097656
1997-06-27,18.161836624145508
1997-06-30,17.8540096282959
1997-07-01,18.315750122070312
1997-07-02,18.315750122070312
1997-07-03,18.315750122070312
1997-07-07,18.007923126220703
1997-07-08,19.239234924316406
1997-07-09,18.77749252319336
1997-07-10,18.77749252319336
1997-07-11,18.623577117919922
1997-07-14,19.39314842224121
1997-07-15,19.239234924316406
1997-07-16,18.469663619995117
1997-07-17,19.39314842224121
1997-07-18,19.39314842224121
1997-07-21,19.39314842224121
1997-07-22,18.315750122070312
1997-07-23,19.39314842224121
1997-07-24,19.39314842224121
1997-07-25,19.39314842224121
1997-07-28,18.315750122070312
1997-07-29,18.315750122070312
1997-07-30,19.39314842224121
1997-07-31,19.39314842224121
1997-08-01,19.39314842224121
1997-08-04,19.39314842224121
1997-08-05,19.39314842224121
1997-08-06,19.39314842224121
1997-08-07,19.39314842224121
1997-08-08,19.08531951904297
1997-08-11,19.08531951904297
1997-08-12,19.08531951904297
1997-08-13,19.08531951904297
1997-08-14,18.623577117919922
1997-08-15,18.623577117919922
1997-08-18,18.623577117919922
1997-08-19,18.623577117919922
1997-08-20,19.39314842224121
1997-08-21,19.547061920166016
1997-08-22,19.239234924316406
1997-08-25,19.239234924316406
1997-08-26,19.239234924316406
1997-08-27,19.239234924316406
1997-08-28,20.00880241394043
1997-08-29,19.70097541809082
1997-09-02,19.70097541809082
1997-09-03,19.70097541809082
1997-09-04,19.70097541809082
1997-09-05,19.70097541809082
1997-09-08,19.70097541809082
1997-09-09,18.469663619995117
1997-09-10,18.469663619995117
1997-09-11,19.70097541809082
1997-09-12,19.70097541809082
1997-09-15,19.70097541809082
1997-09-16,19.70097541809082
1997-09-17,19.70097541809082
1997-09-18,20.00880241394043
1997-09-19,20.00880241394043
1997-09-22,20.00880241394043
1997-09-23,20.00880241394043
1997-09-24,20.00880241394043
1997-09-25,20.00880241394043
1997-09-26,20.00880241394043
1997-09-29,19.08531951904297
1997-09-30,19.08531951904297
1997-10-01,19.08531951904297
1997-10-02,19.08531951904297
1997-10-03,19.08531951904297
1997-10-06,19.08531951904297
1997-10-07,19.08531951904297
1997-10-08,19.08531951904297
1997-10-09,19.08531951904297
1997-10-10,19.08531951904297
1997-10-13,19.08531951904297
1997-10-14,19.08531951904297
1997-10-15,19.08531951904297
1997-10-16,19.08531951904297
1997-10-17,19.239234924316406
1997-10-20,19.239234924316406
1997-10-21,20.316631317138672
1997-10-22,20.00880241394043
1997-10-23,20.316631317138672
1997-10-24,20.316631317138672
1997-10-27,19.777931213378906
1997-10-28,20.316631317138672
1997-10-29,20.316631317138672
1997-10-30,20.316631317138672
1997-10-31,20.316631317138672
1997-11-03,19.70097541809082
1997-11-04,19.70097541809082
1997-11-05,20.316631317138672
1997-11-06,20.316631317138672
1997-11-07,20.316631317138672
1997-11-10,19.931846618652344
1997-11-11,19.931846618652344
1997-11-12,19.931846618652344
1997-11-13,20.316631317138672
1997-11-14,20.316631317138672
1997-11-17,20.316631317138672
1997-11-18,20.316631317138672
1997-11-19,20.316631317138672
1997-11-20,20.316631317138672
1997-11-21,20.316631317138672
1997-11-24,20.316631317138672
1997-11-25,20.316631317138672
1997-11-26,20.470544815063477
1997-11-28,20.470544815063477
1997-12-01,20.470544815063477
1997-12-02,20.470544815063477
1997-12-03,20.470544815063477
1997-12-04,20.470544815063477
1997-12-05,20.470544815063477
1997-12-08,20.00880241394043
1997-12-09,19.854888916015625
