,TRN
1974-02-14,0.35584500432014465
1974-02-15,0.36197999119758606
1974-02-19,0.3578900098800659
1974-02-20,0.3660700023174286
1974-02-21,0.36811599135398865
1974-02-22,0.36811599135398865
1974-02-25,0.36811599135398865
1974-02-26,0.3701609969139099
1974-02-27,0.37425100803375244
1974-02-28,0.3762960135936737
1974-03-01,0.37425100803375244
1974-03-04,0.37425100803375244
1974-03-05,0.3783409893512726
1974-03-06,0.3783409893512726
1974-03-07,0.3701609969139099
1974-03-08,0.36811599135398865
1974-03-11,0.3640249967575073
1974-03-12,0.3660700023174286
1974-03-13,0.37425100803375244
1974-03-14,0.39265701174736023
1974-03-15,0.39061200618743896
1974-03-18,0.3762960135936737
1974-03-19,0.36811599135398865
1974-03-20,0.3578900098800659
1974-03-21,0.3660700023174286
1974-03-22,0.35584500432014465
1974-03-25,0.34357500076293945
1974-03-26,0.3456200063228607
1974-03-27,0.3353939950466156
1974-03-28,0.3353939950466156
1974-03-29,0.33130401372909546
1974-04-01,0.3353939950466156
1974-04-02,0.3415290117263794
1974-04-03,0.347665011882782
1974-04-04,0.3415290117263794
1974-04-05,0.33130401372909546
1974-04-08,0.32721400260925293
1974-04-09,0.33130401372909546
1974-04-10,0.32721400260925293
1974-04-11,0.32107898592948914
1974-04-15,0.32107898592948914
1974-04-16,0.32721400260925293
1974-04-17,0.3353939950466156
1974-04-18,0.3353939950466156
1974-04-19,0.33130401372909546
1974-04-22,0.32107898592948914
1974-04-23,0.3190329968929291
1974-04-24,0.2944920063018799
1974-04-25,0.2985830008983612
1974-04-26,0.3108530044555664
1974-04-29,0.30880799889564514
1974-04-30,0.3047179877758026
1974-05-01,0.3108530044555664
1974-05-02,0.3067629933357239
1974-05-03,0.3067629933357239
1974-05-06,0.30267301201820374
1974-05-07,0.30062800645828247
1974-05-08,0.2924470007419586
1974-05-09,0.2883569896221161
1974-05-10,0.2822220027446747
1974-05-13,0.27813199162483215
1974-05-14,0.2699509859085083
1974-05-15,0.2515459954738617
1974-05-16,0.2454099953174591
1974-05-17,0.2454099953174591
1974-05-20,0.24745500087738037
1974-05-21,0.24950100481510162
1974-05-22,0.25359100103378296
1974-05-23,0.2515459954738617
1974-05-24,0.26177099347114563
1974-05-28,0.2679060101509094
1974-05-29,0.2699509859085083
1974-05-30,0.2679060101509094
1974-05-31,0.26177099347114563
1974-06-03,0.2699509859085083
1974-06-04,0.27813199162483215
1974-06-05,0.2760869860649109
1974-06-06,0.274042010307312
1974-06-07,0.2863120138645172
1974-06-10,0.2863120138645172
1974-06-11,0.2822220027446747
1974-06-12,0.274042010307312
1974-06-13,0.274042010307312
1974-06-14,0.27199599146842957
1974-06-17,0.2576810121536255
1974-06-18,0.26177099347114563
1974-06-19,0.26177099347114563
1974-06-20,0.25972598791122437
1974-06-21,0.24950100481510162
1974-06-24,0.2454099953174591
1974-06-25,0.24745500087738037
1974-06-26,0.24745500087738037
1974-06-27,0.24745500087738037
1974-06-28,0.22904999554157257
1974-07-01,0.23109500110149384
1974-07-02,0.22904999554157257
1974-07-03,0.22904999554157257
1974-07-05,0.23109500110149384
1974-07-08,0.2147340029478073
1974-07-09,0.2208690047264099
1974-07-10,0.22291399538516998
1974-07-11,0.2270050048828125
1974-07-12,0.24745500087738037
1974-07-15,0.2576810121536255
1974-07-16,0.25359100103378296
1974-07-17,0.24745500087738037
1974-07-18,0.2454099953174591
1974-07-19,0.24131999909877777
1974-07-22,0.23723000288009644
1974-07-23,0.24950100481510162
1974-07-24,0.24950100481510162
1974-07-25,0.2515459954738617
1974-07-26,0.24950100481510162
1974-07-29,0.23723000288009644
1974-07-30,0.23723000288009644
1974-07-31,0.23723000288009644
1974-08-01,0.22904999554157257
1974-08-02,0.22904999554157257
1974-08-05,0.2270050048828125
1974-08-06,0.2331400066614151
1974-08-07,0.2392749935388565
1974-08-08,0.23109500110149384
1974-08-09,0.22904999554157257
1974-08-12,0.22904999554157257
1974-08-13,0.2270050048828125
1974-08-14,0.22291399538516998
1974-08-15,0.2208690047264099
1974-08-16,0.22291399538516998
1974-08-19,0.2147340029478073
1974-08-20,0.2208690047264099
1974-08-21,0.21677899360656738
1974-08-22,0.21677899360656738
1974-08-23,0.2024639993906021
1974-08-26,0.20041799545288086
1974-08-27,0.19632799923419952
1974-08-28,0.18405799567699432
1974-08-29,0.17178699374198914
1974-08-30,0.1922380030155182
1974-09-03,0.18405799567699432
1974-09-04,0.179967999458313
1974-09-05,0.18814800679683685
1974-09-06,0.18405799567699432
1974-09-09,0.179967999458313
1974-09-10,0.17792299389839172
1974-09-11,0.17792299389839172
1974-09-12,0.16360700130462646
1974-09-13,0.1615619957447052
1974-09-16,0.1738319993019104
1974-09-17,0.179967999458313
1974-09-18,0.18405799567699432
1974-09-19,0.18814800679683685
1974-09-20,0.19019299745559692
1974-09-23,0.18814800679683685
1974-09-24,0.18405799567699432
1974-09-25,0.19632799923419952
1974-09-26,0.18405799567699432
1974-09-27,0.1738319993019104
1974-09-30,0.1676969975233078
1974-10-01,0.1676969975233078
1974-10-02,0.16974200308322906
1974-10-03,0.16565200686454773
1974-10-04,0.1676969975233078
1974-10-07,0.179967999458313
1974-10-08,0.18405799567699432
1974-10-09,0.18814800679683685
1974-10-10,0.19632799923419952
1974-10-11,0.20041799545288086
1974-10-14,0.2024639993906021
1974-10-15,0.20655399560928345
1974-10-16,0.2085990011692047
1974-10-17,0.2085990011692047
1974-10-18,0.2147340029478073
1974-10-21,0.21268899738788605
1974-10-22,0.2147340029478073
1974-10-23,0.2085990011692047
1974-10-24,0.20450900495052338
1974-10-25,0.2085990011692047
1974-10-28,0.2085990011692047
1974-10-29,0.20655399560928345
1974-10-30,0.2147340029478073
1974-10-31,0.21064400672912598
1974-11-01,0.20450900495052338
1974-11-04,0.2024639993906021
1974-11-05,0.20450900495052338
1974-11-06,0.2085990011692047
1974-11-07,0.20450900495052338
1974-11-08,0.2024639993906021
1974-11-11,0.20041799545288086
1974-11-12,0.20041799545288086
1974-11-13,0.20041799545288086
1974-11-14,0.20041799545288086
1974-11-15,0.19428299367427826
1974-11-18,0.1861030012369156
1974-11-19,0.18405799567699432
1974-11-20,0.1861030012369156
1974-11-21,0.18814800679683685
1974-11-22,0.179967999458313
1974-11-25,0.18201300501823425
1974-11-26,0.17587700486183167
1974-11-27,0.17587700486183167
1974-11-29,0.179967999458313
1974-12-02,0.16360700130462646
1974-12-03,0.15951700508594513
1974-12-04,0.1615619957447052
1974-12-05,0.15951700508594513
1974-12-06,0.15747199952602386
1974-12-09,0.1554269939661026
1974-12-10,0.1554269939661026
1974-12-11,0.15133599936962128
1974-12-12,0.14724600315093994
1974-12-13,0.15338100492954254
1974-12-16,0.15133599936962128
1974-12-17,0.15338100492954254
1974-12-18,0.1554269939661026
1974-12-19,0.15747199952602386
1974-12-20,0.15338100492954254
1974-12-23,0.1492909938097
1974-12-24,0.15133599936962128
1974-12-26,0.1492909938097
1974-12-27,0.1492909938097
1974-12-30,0.1492909938097
1974-12-31,0.15133599936962128
1975-01-02,0.1615619957447052
1975-01-03,0.16974200308322906
1975-01-06,0.1738319993019104
1975-01-07,0.17587700486183167
1975-01-08,0.17792299389839172
1975-01-09,0.1676969975233078
1975-01-10,0.16565200686454773
1975-01-13,0.16974200308322906
1975-01-14,0.1676969975233078
1975-01-15,0.17792299389839172
1975-01-16,0.2270050048828125
1975-01-17,0.22291399538516998
1975-01-20,0.23518499732017517
1975-01-21,0.24131999909877777
1975-01-22,0.24336500465869904
1975-01-23,0.23109500110149384
1975-01-24,0.23109500110149384
1975-01-27,0.22904999554157257
1975-01-28,0.22495999932289124
1975-01-29,0.2208690047264099
1975-01-30,0.22495999932289124
1975-01-31,0.24131999909877777
1975-02-03,0.2392749935388565
1975-02-04,0.23723000288009644
1975-02-05,0.2331400066614151
1975-02-06,0.2331400066614151
1975-02-07,0.22495999932289124
1975-02-10,0.2208690047264099
1975-02-11,0.21882399916648865
1975-02-12,0.21677899360656738
1975-02-13,0.22904999554157257
1975-02-14,0.22495999932289124
1975-02-18,0.2270050048828125
1975-02-19,0.2270050048828125
1975-02-20,0.22904999554157257
1975-02-21,0.24131999909877777
1975-02-24,0.24950100481510162
1975-02-25,0.24950100481510162
1975-02-26,0.2556360065937042
1975-02-27,0.2515459954738617
1975-02-28,0.25359100103378296
1975-03-03,0.26177099347114563
1975-03-04,0.25972598791122437
1975-03-05,0.25359100103378296
1975-03-06,0.2576810121536255
1975-03-07,0.25972598791122437
1975-03-10,0.26177099347114563
1975-03-11,0.25972598791122437
1975-03-12,0.2556360065937042
1975-03-13,0.24745500087738037
1975-03-14,0.24745500087738037
1975-03-17,0.2556360065937042
1975-03-18,0.2556360065937042
1975-03-19,0.2556360065937042
1975-03-20,0.2576810121536255
1975-03-21,0.25972598791122437
1975-03-24,0.24336500465869904
1975-03-25,0.2454099953174591
1975-03-26,0.2576810121536255
1975-03-27,0.2576810121536255
1975-03-31,0.2556360065937042
1975-04-01,0.2556360065937042
1975-04-02,0.2576810121536255
1975-04-03,0.2454099953174591
1975-04-04,0.2454099953174591
1975-04-07,0.2454099953174591
1975-04-08,0.24745500087738037
1975-04-09,0.24745500087738037
1975-04-10,0.27199599146842957
1975-04-11,0.28426700830459595
1975-04-14,0.27813199162483215
1975-04-15,0.2760869860649109
1975-04-16,0.27813199162483215
1975-04-17,0.27813199162483215
1975-04-18,0.2822220027446747
1975-04-21,0.2944920063018799
1975-04-22,0.2985830008983612
1975-04-23,0.30062800645828247
1975-04-24,0.2985830008983612
1975-04-25,0.3067629933357239
1975-04-28,0.3108530044555664
1975-04-29,0.30267301201820374
1975-04-30,0.3108530044555664
1975-05-01,0.31494298577308655
1975-05-02,0.31289801001548767
1975-05-05,0.3169879913330078
1975-05-06,0.31494298577308655
1975-05-07,0.3292590081691742
1975-05-08,0.3190329968929291
1975-05-09,0.32721400260925293
1975-05-12,0.31494298577308655
1975-05-13,0.3169879913330078
1975-05-14,0.30267301201820374
1975-05-15,0.3067629933357239
1975-05-16,0.30267301201820374
1975-05-19,0.30267301201820374
1975-05-20,0.3047179877758026
1975-05-21,0.30267301201820374
1975-05-22,0.3067629933357239
1975-05-23,0.29653799533843994
1975-05-27,0.2985830008983612
1975-05-28,0.30267301201820374
1975-05-29,0.2985830008983612
1975-05-30,0.3047179877758026
1975-06-02,0.30267301201820374
1975-06-03,0.29653799533843994
1975-06-04,0.30062800645828247
1975-06-05,0.2944920063018799
1975-06-06,0.29040199518203735
1975-06-09,0.2985830008983612
1975-06-10,0.30062800645828247
1975-06-11,0.30267301201820374
1975-06-12,0.32107898592948914
1975-06-13,0.3190329968929291
1975-06-16,0.31494298577308655
1975-06-17,0.30267301201820374
1975-06-18,0.3108530044555664
1975-06-19,0.3169879913330078
1975-06-20,0.3231239914894104
1975-06-23,0.33948400616645813
1975-06-24,0.34970998764038086
1975-06-25,0.3537999987602234
1975-06-26,0.33948400616645813
1975-06-27,0.34357500076293945
1975-06-30,0.33948400616645813
1975-07-01,0.3353939950466156
1975-07-02,0.33130401372909546
1975-07-03,0.33334898948669434
1975-07-07,0.33334898948669434
1975-07-08,0.33948400616645813
1975-07-09,0.39674699306488037
1975-07-10,0.4192430078983307
1975-07-11,0.4315130114555359
1975-07-14,0.4908210039138794
1975-07-15,0.48673099279403687
1975-07-16,0.4540089964866638
1975-07-17,0.47446000576019287
1975-07-18,0.4683249890804291
1975-07-21,0.45196399092674255
1975-07-22,0.46219000220298767
1975-07-23,0.4499189853668213
1975-07-24,0.4560540020465851
1975-07-25,0.45196399092674255
1975-07-28,0.46423500776290894
1975-07-29,0.45196399092674255
1975-07-30,0.4662800133228302
1975-07-31,0.4601440131664276
1975-08-01,0.45809900760650635
1975-08-04,0.4540089964866638
1975-08-05,0.43355798721313477
1975-08-06,0.41515299677848816
1975-08-07,0.4131070077419281
1975-08-08,0.40492698550224304
1975-08-11,0.40492698550224304
1975-08-12,0.4171980023384094
1975-08-13,0.40901699662208557
1975-08-14,0.4131070077419281
1975-08-15,0.43969398736953735
1975-08-18,0.4437839984893799
1975-08-19,0.42333298921585083
1975-08-20,0.40492698550224304
1975-08-21,0.40492698550224304
1975-08-22,0.41515299677848816
1975-08-25,0.4131070077419281
1975-08-26,0.40492698550224304
1975-08-27,0.40901699662208557
1975-08-28,0.42742300033569336
1975-08-29,0.4417389929294586
1975-09-02,0.43355798721313477
1975-09-03,0.43355798721313477
1975-09-04,0.43355798721313477
1975-09-05,0.43560299277305603
1975-09-08,0.4478740096092224
1975-09-09,0.43969398736953735
1975-09-10,0.43560299277305603
1975-09-11,0.43560299277305603
1975-09-12,0.43969398736953735
1975-09-15,0.4294680058956146
1975-09-16,0.4294680058956146
1975-09-17,0.4253779947757721
1975-09-18,0.4478740096092224
1975-09-19,0.4601440131664276
1975-09-22,0.4683249890804291
1975-09-23,0.4969559907913208
1975-09-24,0.5174070000648499
1975-09-25,0.5235419869422913
1975-09-26,0.5276319980621338
1975-09-29,0.5030909776687622
1975-09-30,0.48263999819755554
1975-10-01,0.47446000576019287
1975-10-02,0.4969559907913208
1975-10-03,0.49491098523139954
1975-10-06,0.515362024307251
1975-10-07,0.5092269778251648
1975-10-08,0.5194519758224487
1975-10-09,0.5030909776687622
1975-10-10,0.5112720131874084
1975-10-13,0.5174070000648499
1975-10-14,0.5296769738197327
1975-10-15,0.5399029850959778
1975-10-16,0.5276319980621338
1975-10-17,0.5296769738197327
1975-10-20,0.5337679982185364
1975-10-21,0.5358129739761353
1975-10-22,0.5317220091819763
1975-10-23,0.5276319980621338
1975-10-24,0.49900099635124207
1975-10-27,0.5030909776687622
1975-10-28,0.5112720131874084
1975-10-29,0.49286600947380066
1975-10-30,0.49491098523139954
1975-10-31,0.5071809887886047
1975-11-03,0.5030909776687622
1975-11-04,0.5030909776687622
1975-11-05,0.5071809887886047
1975-11-06,0.5030909776687622
1975-11-07,0.45809900760650635
1975-11-10,0.43560299277305603
1975-11-11,0.4478740096092224
1975-11-12,0.45809900760650635
1975-11-13,0.46423500776290894
1975-11-14,0.478549987077713
1975-11-17,0.478549987077713
1975-11-18,0.4499189853668213
1975-11-19,0.43355798721313477
1975-11-20,0.4417389929294586
1975-11-21,0.4417389929294586
1975-11-24,0.4417389929294586
1975-11-25,0.4478740096092224
1975-11-26,0.4437839984893799
1975-11-28,0.4417389929294586
1975-12-01,0.4478740096092224
1975-12-02,0.4171980023384094
1975-12-03,0.39674699306488037
1975-12-04,0.40288200974464417
1975-12-05,0.40901699662208557
1975-12-08,0.4008370041847229
1975-12-09,0.4008370041847229
1975-12-10,0.41106200218200684
1975-12-11,0.40901699662208557
1975-12-12,0.41106200218200684
1975-12-15,0.41106200218200684
1975-12-16,0.40901699662208557
1975-12-17,0.40901699662208557
1975-12-18,0.4069719910621643
1975-12-19,0.39265701174736023
1975-12-22,0.38038599491119385
1975-12-23,0.4008370041847229
1975-12-24,0.4253779947757721
1975-12-26,0.42742300033569336
1975-12-29,0.4192430078983307
1975-12-30,0.41515299677848816
1975-12-31,0.43969398736953735
1976-01-02,0.4376479983329773
1976-01-05,0.43969398736953735
1976-01-06,0.4478740096092224
1976-01-07,0.4540089964866638
1976-01-08,0.4499189853668213
1976-01-09,0.4437839984893799
1976-01-12,0.45809900760650635
1976-01-13,0.4540089964866638
1976-01-14,0.478549987077713
1976-01-15,0.47036999464035034
1976-01-16,0.47036999464035034
1976-01-19,0.4805949926376343
1976-01-20,0.47036999464035034
1976-01-21,0.46423500776290894
1976-01-22,0.45196399092674255
1976-01-23,0.4499189853668213
1976-01-26,0.4417389929294586
1976-01-27,0.43560299277305603
1976-01-28,0.4376479983329773
1976-01-29,0.4294680058956146
1976-01-30,0.45809900760650635
1976-02-02,0.4560540020465851
1976-02-03,0.4540089964866638
1976-02-04,0.46423500776290894
1976-02-05,0.4601440131664276
1976-02-06,0.4499189853668213
1976-02-09,0.4499189853668213
1976-02-10,0.47446000576019287
1976-02-11,0.49491098523139954
1976-02-12,0.5092269778251648
1976-02-13,0.49900099635124207
1976-02-17,0.4908210039138794
1976-02-18,0.5051360130310059
1976-02-19,0.5133169889450073
1976-02-20,0.515362024307251
1976-02-23,0.5030909776687622
1976-02-24,0.5051360130310059
1976-02-25,0.5235419869422913
1976-02-26,0.5133169889450073
1976-02-27,0.5071809887886047
1976-03-01,0.5235419869422913
1976-03-02,0.5358129739761353
1976-03-03,0.5337679982185364
1976-03-04,0.5276319980621338
1976-03-05,0.5235419869422913
1976-03-08,0.5214970111846924
1976-03-09,0.5194519758224487
1976-03-10,0.5194519758224487
1976-03-11,0.5644440054893494
1976-03-12,0.5562630295753479
1976-03-15,0.5480830073356628
1976-03-16,0.5562630295753479
1976-03-17,0.5644440054893494
1976-03-18,0.5848950147628784
1976-03-19,0.5951200127601624
1976-03-22,0.6012549996376038
1976-03-23,0.5930749773979187
1976-03-24,0.6012549996376038
1976-03-25,0.5848950147628784
1976-03-26,0.5848950147628784
1976-03-29,0.5664889812469482
1976-03-30,0.5562630295753479
1976-03-31,0.5685340166091919
1976-04-01,0.5644440054893494
1976-04-02,0.5685340166091919
1976-04-05,0.5808050036430359
1976-04-06,0.5848950147628784
1976-04-07,0.5685340166091919
1976-04-08,0.5542179942131042
1976-04-09,0.5480830073356628
1976-04-12,0.5439929962158203
1976-04-13,0.5399029850959778
1976-04-14,0.5378580093383789
1976-04-15,0.5419480204582214
1976-04-19,0.5542179942131042
1976-04-20,0.5562630295753479
1976-04-21,0.5644440054893494
1976-04-22,0.5603539943695068
1976-04-23,0.5521730184555054
1976-04-26,0.5480830073356628
1976-04-27,0.5480830073356628
1976-04-28,0.5439929962158203
1976-04-29,0.5460379719734192
1976-04-30,0.5480830073356628
1976-05-03,0.5399029850959778
1976-05-04,0.5439929962158203
1976-05-05,0.5521730184555054
1976-05-06,0.5521730184555054
1976-05-07,0.5603539943695068
1976-05-10,0.5971649885177612
1976-05-11,0.5971649885177612
1976-05-12,0.5930749773979187
1976-05-13,0.5808050036430359
1976-05-14,0.5644440054893494
1976-05-17,0.5767139792442322
1976-05-18,0.5767139792442322
1976-05-19,0.5685340166091919
1976-05-20,0.5808050036430359
1976-05-21,0.5767139792442322
1976-05-24,0.5399029850959778
1976-05-25,0.5399029850959778
1976-05-26,0.5562630295753479
1976-05-27,0.5399029850959778
1976-05-28,0.5521730184555054
1976-06-01,0.5562630295753479
1976-06-02,0.5562630295753479
1976-06-03,0.5480830073356628
1976-06-04,0.5480830073356628
1976-06-07,0.5276319980621338
1976-06-08,0.5276319980621338
1976-06-09,0.515362024307251
1976-06-10,0.5071809887886047
1976-06-11,0.515362024307251
1976-06-14,0.5071809887886047
1976-06-15,0.5358129739761353
1976-06-16,0.5603539943695068
1976-06-17,0.588985025882721
1976-06-18,0.5808050036430359
1976-06-21,0.5808050036430359
1976-06-22,0.5808050036430359
1976-06-23,0.5767139792442322
1976-06-24,0.5726240277290344
1976-06-25,0.5685340166091919
1976-06-28,0.5685340166091919
1976-06-29,0.5726240277290344
1976-06-30,0.5644440054893494
1976-07-01,0.5644440054893494
1976-07-02,0.5644440054893494
1976-07-06,0.5848950147628784
1976-07-07,0.6053460240364075
1976-07-08,0.588985025882721
1976-07-09,0.6012549996376038
1976-07-12,0.6585180163383484
1976-07-13,0.6707879900932312
1976-07-14,0.6462470293045044
1976-07-15,0.6503369808197021
1976-07-16,0.6421570181846619
1976-07-19,0.6339769959449768
1976-07-20,0.6217060089111328
1976-07-21,0.6176159977912903
1976-07-22,0.6135259866714478
1976-07-23,0.6257960200309753
1976-07-26,0.6176159977912903
1976-07-27,0.6217060089111328
1976-07-28,0.6176159977912903
1976-07-29,0.6176159977912903
1976-07-30,0.6135259866714478
1976-08-02,0.6094359755516052
1976-08-03,0.6176159977912903
1976-08-04,0.6421570181846619
1976-08-05,0.6257960200309753
1976-08-06,0.6257960200309753
1976-08-09,0.6380670070648193
1976-08-10,0.6503369808197021
1976-08-11,0.6380670070648193
1976-08-12,0.6380670070648193
1976-08-13,0.6380670070648193
1976-08-16,0.6421570181846619
1976-08-17,0.6462470293045044
1976-08-18,0.6421570181846619
1976-08-19,0.6053460240364075
1976-08-20,0.6053460240364075
1976-08-23,0.6094359755516052
1976-08-24,0.6053460240364075
1976-08-25,0.5971649885177612
1976-08-26,0.588985025882721
1976-08-27,0.588985025882721
1976-08-30,0.6053460240364075
1976-08-31,0.5930749773979187
1976-09-01,0.5971649885177612
1976-09-02,0.6217060089111328
1976-09-03,0.6380670070648193
1976-09-07,0.6544280052185059
1976-09-08,0.6462470293045044
1976-09-09,0.6462470293045044
1976-09-10,0.6544280052185059
1976-09-13,0.6544280052185059
1976-09-14,0.6462470293045044
1976-09-15,0.6503369808197021
1976-09-16,0.6707879900932312
1976-09-17,0.6953290104866028
1976-09-20,0.6994199752807617
1976-09-21,0.7280510067939758
1976-09-22,0.7198699712753296
1976-09-23,0.7239609956741333
1976-09-24,0.7116900086402893
1976-09-27,0.7239609956741333
1976-09-28,0.7075999975204468
1976-09-29,0.7075999975204468
1976-09-30,0.6912389993667603
1976-10-01,0.6830589771270752
1976-10-04,0.6707879900932312
1976-10-05,0.6462470293045044
1976-10-06,0.6462470293045044
1976-10-07,0.6626080274581909
1976-10-08,0.6503369808197021
1976-10-11,0.6421570181846619
1976-10-12,0.6257960200309753
1976-10-13,0.6298869848251343
1976-10-14,0.588985025882721
1976-10-15,0.6053460240364075
