,COMT
2018-07-06,38.650001525878906
2018-07-09,38.98500061035156
2018-07-10,39.150001525878906
2018-07-11,37.9900016784668
2018-07-12,38.150001525878906
2018-07-13,38.209999084472656
2018-07-16,37.625
2018-07-17,37.5099983215332
2018-07-18,37.880001068115234
2018-07-19,37.70000076293945
2018-07-20,37.84000015258789
2018-07-23,37.970001220703125
2018-07-24,38.15999984741211
2018-07-25,38.619998931884766
2018-07-26,38.689998626708984
2018-07-27,38.560001373291016
2018-07-30,38.83000183105469
2018-07-31,38.66999816894531
2018-08-01,38.27000045776367
2018-08-02,38.279998779296875
2018-08-03,38.38999938964844
2018-08-06,38.52000045776367
2018-08-07,38.56999969482422
2018-08-08,38.22999954223633
2018-08-09,38.040000915527344
2018-08-10,37.959999084472656
2018-08-13,37.7400016784668
2018-08-14,37.790000915527344
2018-08-15,36.849998474121094
2018-08-16,37.099998474121094
2018-08-17,37.38999938964844
2018-08-20,37.560001373291016
2018-08-21,37.61000061035156
2018-08-22,37.900001525878906
2018-08-23,37.68000030517578
2018-08-24,38.08000183105469
2018-08-27,38.22999954223633
2018-08-28,38.13999938964844
2018-08-29,38.369998931884766
2018-08-30,38.20000076293945
2018-08-31,38.18000030517578
2018-09-04,37.970001220703125
2018-09-05,37.82400131225586
2018-09-06,37.619998931884766
2018-09-07,37.650001525878906
2018-09-10,37.56999969482422
2018-09-11,37.83000183105469
2018-09-12,38.20000076293945
2018-09-13,37.88999938964844
2018-09-14,37.974998474121094
2018-09-17,37.95000076293945
2018-09-18,38.22999954223633
2018-09-19,38.380001068115234
2018-09-20,38.439998626708984
2018-09-21,38.59000015258789
2018-09-24,38.95000076293945
2018-09-25,39.029998779296875
2018-09-26,38.72999954223633
2018-09-27,38.75
2018-09-28,38.93000030517578
2018-10-01,39.52000045776367
2018-10-02,39.65999984741211
2018-10-03,39.93000030517578
2018-10-04,39.619998931884766
2018-10-05,39.50699996948242
2018-10-08,39.415000915527344
2018-10-09,39.560001373291016
2018-10-10,38.79999923706055
2018-10-11,38.220001220703125
2018-10-12,38.439998626708984
2018-10-15,38.63999938964844
2018-10-16,38.83000183105469
2018-10-17,38.529998779296875
2018-10-18,38.130001068115234
2018-10-19,38.2400016784668
2018-10-22,38.209999084472656
2018-10-23,37.540000915527344
2018-10-24,37.20000076293945
2018-10-25,37.22999954223633
2018-10-26,37.41999816894531
2018-10-29,37.119998931884766
2018-10-30,37.060001373291016
2018-10-31,37.04999923706055
2018-11-01,37.154998779296875
2018-11-02,37.189998626708984
2018-11-05,37.22999954223633
2018-11-06,37.15999984741211
2018-11-07,37.4900016784668
2018-11-08,37.143001556396484
2018-11-09,36.83000183105469
2018-11-12,36.50400161743164
2018-11-13,35.84000015258789
2018-11-14,36.040000915527344
2018-11-15,36.0099983215332
2018-11-16,36.18000030517578
2018-11-19,36.040000915527344
2018-11-20,35.099998474121094
2018-11-21,35.5099983215332
2018-11-23,34.88999938964844
2018-11-26,34.970001220703125
2018-11-27,34.84000015258789
2018-11-28,35.20000076293945
2018-11-29,35.22999954223633
2018-11-30,35.099998474121094
2018-12-03,35.790000915527344
2018-12-04,35.439998626708984
2018-12-06,35.189998626708984
2018-12-07,35.08000183105469
2018-12-10,34.66999816894531
2018-12-11,34.779998779296875
2018-12-12,34.880001068115234
2018-12-13,35.13999938964844
2018-12-14,34.70000076293945
2018-12-17,34.33000183105469
2018-12-18,30.860000610351562
2018-12-19,30.81999969482422
2018-12-20,30.229999542236328
2018-12-21,30.209999084472656
2018-12-24,29.850000381469727
2018-12-26,30.690000534057617
2018-12-27,30.40999984741211
2018-12-28,30.350000381469727
2018-12-31,30.489999771118164
2019-01-02,30.65999984741211
2019-01-03,30.559999465942383
2019-01-04,31.239999771118164
2019-01-07,31.389999389648438
2019-01-08,31.670000076293945
2019-01-09,32.029998779296875
2019-01-10,32.0099983215332
2019-01-11,31.809999465942383
2019-01-14,31.600000381469727
2019-01-15,31.68000030517578
2019-01-16,31.829999923706055
2019-01-17,31.93000030517578
2019-01-18,32.25
2019-01-22,31.989999771118164
2019-01-23,31.860000610351562
2019-01-24,31.850000381469727
2019-01-25,32.16999816894531
2019-01-28,31.770000457763672
2019-01-29,32.02000045776367
2019-01-30,32.29999923706055
2019-01-31,32.189998626708984
2019-02-01,32.47999954223633
2019-02-04,32.619998931884766
2019-02-05,32.55500030517578
2019-02-06,32.52000045776367
2019-02-07,32.16999816894531
2019-02-08,32.11000061035156
2019-02-11,32.060001373291016
2019-02-12,32.290000915527344
2019-02-13,32.45000076293945
2019-02-14,32.487998962402344
2019-02-15,32.849998474121094
2019-02-19,32.90999984741211
2019-02-20,33.11000061035156
2019-02-21,33.060001373291016
2019-02-22,33.20000076293945
2019-02-25,32.95000076293945
2019-02-26,32.93000030517578
2019-02-27,33.08000183105469
2019-02-28,32.84000015258789
2019-03-01,32.7400016784668
2019-03-04,32.91999816894531
2019-03-05,32.939998626708984
2019-03-06,32.75
2019-03-07,32.58000183105469
2019-03-08,32.470001220703125
2019-03-11,32.68000030517578
2019-03-12,32.810001373291016
2019-03-13,33.154998779296875
2019-03-14,32.970001220703125
2019-03-15,33.15999984741211
2019-03-18,33.2400016784668
2019-03-19,33.34000015258789
2019-03-20,33.459999084472656
2019-03-21,33.5099983215332
2019-03-22,33.06999969482422
2019-03-25,33.119998931884766
2019-03-26,33.220001220703125
2019-03-27,33.13999938964844
2019-03-28,33.119998931884766
2019-03-29,33.06999969482422
2019-04-01,33.380001068115234
2019-04-02,33.4900016784668
2019-04-03,33.47999954223633
2019-04-04,33.630001068115234
2019-04-05,33.7400016784668
2019-04-08,33.83000183105469
2019-04-09,33.68000030517578
2019-04-10,33.869998931884766
2019-04-11,33.650001525878906
2019-04-12,33.86000061035156
2019-04-15,33.81999969482422
2019-04-16,33.77000045776367
2019-04-17,33.779998779296875
2019-04-18,33.78099822998047
2019-04-22,33.91999816894531
2019-04-23,33.91999816894531
2019-04-24,33.650001525878906
2019-04-25,33.479000091552734
2019-04-26,33.1510009765625
2019-04-29,33.150001525878906
2019-04-30,33.15999984741211
2019-05-01,33.0099983215332
2019-05-02,32.619998931884766
2019-05-03,32.779998779296875
2019-05-06,32.709999084472656
2019-05-07,32.31999969482422
2019-05-08,32.369998931884766
2019-05-09,32.185001373291016
2019-05-10,32.23899841308594
2019-05-13,31.8799991607666
2019-05-14,32.27000045776367
2019-05-15,32.41999816894531
2019-05-16,32.66999816894531
2019-05-17,32.43000030517578
2019-05-20,32.5
2019-05-21,32.650001525878906
2019-05-22,32.310001373291016
2019-05-23,31.56999969482422
2019-05-24,32.0099983215332
2019-05-28,32.13999938964844
2019-05-29,32.0
2019-05-30,31.729999542236328
2019-05-31,31.059999465942383
2019-06-03,31.100000381469727
2019-06-04,31.420000076293945
2019-06-05,30.989999771118164
2019-06-06,31.440000534057617
2019-06-07,31.510000228881836
2019-06-10,31.575000762939453
2019-06-11,31.78499984741211
2019-06-12,31.3700008392334
2019-06-13,31.670000076293945
2019-06-14,31.6200008392334
2019-06-17,31.610000610351562
2019-06-18,32.08000183105469
2019-06-19,31.988000869750977
2019-06-20,32.5099983215332
2019-06-21,32.619998931884766
2019-06-24,32.59000015258789
2019-06-25,32.630001068115234
2019-06-26,32.869998931884766
2019-06-27,32.83000183105469
2019-06-28,32.70000076293945
2019-07-01,32.83000183105469
2019-07-02,32.34000015258789
2019-07-03,32.540000915527344
2019-07-05,32.560001373291016
2019-07-08,32.4900016784668
2019-07-09,32.54199981689453
2019-07-10,33.0
2019-07-11,33.060001373291016
2019-07-12,33.20000076293945
2019-07-15,33.04999923706055
2019-07-16,32.731998443603516
2019-07-17,32.52000045776367
2019-07-18,32.36000061035156
2019-07-19,32.619998931884766
2019-07-22,32.529998779296875
2019-07-23,32.72999954223633
2019-07-24,32.630001068115234
2019-07-25,32.53799819946289
2019-07-26,32.5099983215332
2019-07-29,32.560001373291016
2019-07-30,32.70000076293945
2019-07-31,32.45399856567383
2019-08-01,31.649999618530273
2019-08-02,31.540000915527344
2019-08-05,31.139999389648438
2019-08-06,30.969999313354492
2019-08-07,30.84000015258789
2019-08-08,31.190000534057617
2019-08-09,31.219999313354492
2019-08-12,30.860000610351562
2019-08-13,31.290000915527344
2019-08-14,30.729999542236328
2019-08-15,30.559999465942383
2019-08-16,30.559999465942383
2019-08-19,30.889999389648438
2019-08-20,30.860000610351562
2019-08-21,30.9950008392334
2019-08-22,30.860000610351562
2019-08-23,30.475000381469727
2019-08-26,30.51099967956543
2019-08-27,30.610000610351562
2019-08-28,30.889999389648438
2019-08-29,31.049999237060547
2019-08-30,30.84000015258789
2019-09-03,30.6299991607666
2019-09-04,31.260000228881836
2019-09-05,31.3799991607666
2019-09-06,31.280000686645508
2019-09-09,31.59000015258789
2019-09-10,31.81999969482422
2019-09-11,31.729999542236328
2019-09-12,31.709999084472656
2019-09-13,31.834999084472656
2019-09-16,32.77000045776367
2019-09-17,32.27000045776367
2019-09-18,32.18000030517578
2019-09-19,32.2599983215332
2019-09-20,32.29999923706055
2019-09-23,32.34000015258789
2019-09-24,31.959999084472656
2019-09-25,31.933000564575195
2019-09-26,31.899999618530273
2019-09-27,31.84000015258789
2019-09-30,31.540000915527344
2019-10-01,31.34000015258789
2019-10-02,30.940000534057617
2019-10-03,30.959999084472656
2019-10-04,31.18000030517578
2019-10-07,31.049999237060547
2019-10-08,30.93000030517578
2019-10-09,31.079999923706055
2019-10-10,31.290000915527344
2019-10-11,31.739999771118164
2019-10-14,31.540000915527344
2019-10-15,31.559999465942383
2019-10-16,31.520000457763672
2019-10-17,31.649999618530273
2019-10-18,31.559999465942383
2019-10-21,31.56999969482422
2019-10-22,31.690000534057617
2019-10-23,32.0099983215332
2019-10-24,32.04999923706055
2019-10-25,32.2400016784668
2019-10-28,32.189998626708984
2019-10-29,32.22999954223633
2019-10-30,31.979999542236328
2019-10-31,31.780000686645508
2019-11-01,32.38999938964844
2019-11-04,32.599998474121094
2019-11-05,32.7400016784668
2019-11-06,32.40999984741211
2019-11-07,32.59000015258789
2019-11-08,32.54999923706055
2019-11-11,32.42499923706055
2019-11-12,32.40999984741211
2019-11-13,32.38999938964844
2019-11-14,32.27000045776367
2019-11-15,32.380001068115234
2019-11-18,32.106998443603516
2019-11-19,31.895000457763672
2019-11-20,32.04199981689453
2019-11-21,32.231998443603516
2019-11-22,32.220001220703125
2019-11-25,32.31999969482422
2019-11-26,32.42499923706055
2019-11-27,32.380001068115234
2019-11-29,31.937000274658203
2019-12-02,31.922000885009766
2019-12-03,31.809999465942383
2019-12-04,32.16999816894531
2019-12-05,32.18000030517578
2019-12-06,32.45000076293945
2019-12-09,32.47999954223633
2019-12-10,32.56999969482422
2019-12-11,32.58000183105469
2019-12-12,32.895999908447266
2019-12-13,32.959999084472656
2019-12-16,32.349998474121094
2019-12-17,32.4900016784668
2019-12-18,32.59000015258789
2019-12-19,32.56999969482422
2019-12-20,32.52000045776367
2019-12-23,32.72999954223633
2019-12-24,32.750999450683594
2019-12-26,32.9900016784668
2019-12-27,32.97999954223633
2019-12-30,32.91999816894531
2019-12-31,32.90800094604492
2020-01-02,33.08000183105469
2020-01-03,33.15999984741211
2020-01-06,33.17399978637695
2020-01-07,33.09000015258789
2020-01-08,32.77000045776367
2020-01-09,32.667999267578125
2020-01-10,32.672000885009766
2020-01-13,32.547000885009766
2020-01-14,32.63999938964844
2020-01-15,32.53499984741211
2020-01-16,32.599998474121094
2020-01-17,32.65399932861328
2020-01-21,32.5099983215332
2020-01-22,32.196998596191406
2020-01-23,31.975000381469727
2020-01-24,31.510000228881836
2020-01-27,30.854999542236328
2020-01-28,31.020000457763672
2020-01-29,30.8700008392334
2020-01-30,30.610000610351562
2020-01-31,30.100000381469727
2020-02-03,29.6299991607666
2020-02-04,29.649999618530273
2020-02-05,30.170000076293945
2020-02-06,30.200000762939453
2020-02-07,30.049999237060547
2020-02-10,29.71500015258789
2020-02-11,29.989999771118164
2020-02-12,30.309999465942383
2020-02-13,30.40999984741211
2020-02-14,30.5
2020-02-18,30.6299991607666
2020-02-19,30.899999618530273
2020-02-20,30.785999298095703
2020-02-21,30.639999389648438
2020-02-24,29.90999984741211
2020-02-25,29.34000015258789
2020-02-26,29.0
2020-02-27,28.510000228881836
2020-02-28,27.93000030517578
2020-03-02,28.690000534057617
2020-03-03,28.670000076293945
2020-03-04,28.700000762939453
2020-03-05,28.299999237060547
2020-03-06,27.1200008392334
2020-03-09,24.479999542236328
2020-03-10,25.549999237060547
2020-03-11,24.959999084472656
2020-03-12,24.100000381469727
2020-03-13,24.204999923706055
2020-03-16,22.764999389648438
2020-03-17,22.583999633789062
2020-03-18,21.549999237060547
2020-03-19,22.135000228881836
2020-03-20,21.829999923706055
2020-03-23,21.860000610351562
2020-03-24,22.415000915527344
2020-03-25,23.84000015258789
2020-03-26,22.610000610351562
2020-03-27,23.40999984741211
2020-03-30,22.280000686645508
2020-03-31,22.450000762939453
2020-04-01,21.719999313354492
2020-04-02,22.420000076293945
2020-04-03,22.610000610351562
2020-04-06,22.739999771118164
2020-04-07,22.90999984741211
2020-04-08,22.8700008392334
2020-04-09,22.850000381469727
2020-04-13,23.209999084472656
2020-04-14,23.309999465942383
2020-04-15,22.770000457763672
2020-04-16,22.799999237060547
2020-04-17,22.850000381469727
2020-04-20,22.770000457763672
2020-04-21,21.799999237060547
2020-04-22,22.073999404907227
2020-04-23,22.132999420166016
2020-04-24,21.770000457763672
2020-04-27,21.709999084472656
2020-04-28,21.764999389648438
2020-04-29,21.760000228881836
2020-04-30,22.049999237060547
2020-05-01,21.920000076293945
2020-05-04,21.940000534057617
2020-05-05,22.25
2020-05-06,21.90999984741211
2020-05-07,22.065000534057617
2020-05-08,22.510000228881836
2020-05-11,22.15999984741211
2020-05-12,22.200000762939453
2020-05-13,22.010000228881836
2020-05-14,22.239999771118164
2020-05-15,22.3799991607666
2020-05-18,22.920000076293945
2020-05-19,22.81999969482422
2020-05-20,22.969999313354492
2020-05-21,22.860000610351562
2020-05-22,22.709999084472656
2020-05-26,23.200000762939453
2020-05-27,23.0
2020-05-28,23.108999252319336
2020-05-29,23.420000076293945
2020-06-01,23.43000030517578
2020-06-02,23.59000015258789
2020-06-03,23.5
2020-06-04,23.8799991607666
2020-06-05,23.950000762939453
2020-06-08,23.829999923706055
2020-06-09,23.979999542236328
2020-06-10,24.04599952697754
2020-06-11,23.280000686645508
2020-06-12,23.405000686645508
2020-06-15,23.604999542236328
2020-06-16,23.809999465942383
2020-06-17,23.55500030517578
2020-06-18,23.520000457763672
2020-06-19,23.628000259399414
2020-06-22,23.860000610351562
2020-06-23,23.833999633789062
2020-06-24,23.448999404907227
2020-06-25,23.469999313354492
2020-06-26,23.3799991607666
2020-06-29,23.71500015258789
2020-06-30,23.749000549316406
2020-07-01,23.8700008392334
2020-07-02,23.969999313354492
2020-07-06,24.14699935913086
2020-07-07,24.25
2020-07-08,24.40999984741211
2020-07-09,24.43000030517578
2020-07-10,24.469999313354492
2020-07-13,24.264999389648438
2020-07-14,24.360000610351562
2020-07-15,24.510000228881836
2020-07-16,24.43000030517578
2020-07-17,24.459999084472656
2020-07-20,24.5049991607666
2020-07-21,24.739999771118164
2020-07-22,24.790000915527344
2020-07-23,24.799999237060547
2020-07-24,24.770000457763672
2020-07-27,25.0
2020-07-28,24.979999542236328
2020-07-29,25.059999465942383
2020-07-30,24.850000381469727
2020-07-31,24.950000762939453
2020-08-03,25.200000762939453
2020-08-04,25.290000915527344
2020-08-05,25.489999771118164
2020-08-06,25.5
2020-08-07,25.22100067138672
2020-08-10,25.334999084472656
2020-08-11,25.1200008392334
2020-08-12,25.3700008392334
2020-08-13,25.402999877929688
2020-08-14,25.43000030517578
2020-08-17,25.660999298095703
2020-08-18,25.725000381469727
2020-08-19,25.725000381469727
2020-08-20,25.725000381469727
2020-08-21,25.520000457763672
2020-08-24,25.690000534057617
2020-08-25,25.90999984741211
2020-08-26,25.899999618530273
2020-08-27,25.799999237060547
2020-08-28,25.96500015258789
2020-08-31,25.940000534057617
2020-09-01,25.94499969482422
2020-09-02,25.809999465942383
2020-09-03,25.709999084472656
2020-09-04,25.525999069213867
2020-09-08,24.959999084472656
2020-09-09,25.110000610351562
2020-09-10,25.0
2020-09-11,25.139999389648438
2020-09-14,25.18000030517578
2020-09-15,25.239999771118164
2020-09-16,25.43000030517578
2020-09-17,25.552000045776367
2020-09-18,25.610000610351562
2020-09-21,25.121000289916992
2020-09-22,25.030000686645508
2020-09-23,24.850000381469727
2020-09-24,24.95599937438965
2020-09-25,24.889999389648438
2020-09-28,24.989999771118164
2020-09-29,24.68000030517578
2020-09-30,24.96500015258789
2020-10-01,24.73699951171875
2020-10-02,24.5
2020-10-05,24.950000762939453
2020-10-06,25.024999618530273
2020-10-07,25.079999923706055
2020-10-08,25.15999984741211
2020-10-09,25.20199966430664
2020-10-12,25.010000228881836
2020-10-13,24.989999771118164
2020-10-14,25.229999542236328
2020-10-15,25.34000015258789
2020-10-16,25.170000076293945
2020-10-19,25.1200008392334
2020-10-20,25.309999465942383
2020-10-21,25.190000534057617
2020-10-22,25.125
2020-10-23,24.93000030517578
2020-10-26,24.68000030517578
2020-10-27,24.850000381469727
2020-10-28,24.3799991607666
2020-10-29,24.1200008392334
2020-10-30,24.18000030517578
2020-11-02,24.6299991607666
2020-11-03,24.68000030517578
2020-11-04,24.93000030517578
2020-11-05,25.020000457763672
2020-11-06,24.809999465942383
2020-11-09,25.139999389648438
2020-11-10,25.427000045776367
2020-11-11,25.469999313354492
2020-11-12,25.31999969482422
2020-11-13,25.170000076293945
2020-11-16,25.350000381469727
2020-11-17,25.40999984741211
2020-11-18,25.43000030517578
2020-11-19,25.329999923706055
2020-11-20,25.450000762939453
2020-11-23,25.530000686645508
2020-11-24,25.79400062561035
2020-11-25,25.920000076293945
2020-11-27,26.059999465942383
2020-11-30,25.8799991607666
2020-12-01,25.739999771118164
2020-12-02,25.70400047302246
2020-12-03,25.469999313354492
2020-12-04,25.65999984741211
2020-12-07,25.670000076293945
2020-12-08,25.739999771118164
2020-12-09,25.770000457763672
2020-12-10,26.100000381469727
2020-12-11,26.059999465942383
2020-12-14,26.040000915527344
2020-12-15,26.170000076293945
2020-12-16,26.309999465942383
2020-12-17,26.639999389648438
2020-12-18,26.739999771118164
2020-12-21,26.43000030517578
2020-12-22,26.15999984741211
2020-12-23,26.450000762939453
2020-12-24,26.520000457763672
2020-12-28,26.371999740600586
2020-12-29,26.5
2020-12-30,26.579999923706055
2020-12-31,26.670000076293945
2021-01-04,26.639999389648438
2021-01-05,27.299999237060547
2021-01-06,27.25
2021-01-07,27.399999618530273
2021-01-08,27.58799934387207
2021-01-11,27.437999725341797
2021-01-12,27.940000534057617
2021-01-13,27.889999389648438
2021-01-14,28.1299991607666
2021-01-15,27.75
2021-01-19,27.864999771118164
2021-01-20,27.829999923706055
2021-01-21,27.889999389648438
2021-01-22,27.540000915527344
2021-01-25,27.700000762939453
2021-01-26,27.78499984741211
2021-01-27,27.635000228881836
2021-01-28,27.514999389648438
2021-01-29,27.540000915527344
2021-02-01,27.899999618530273
2021-02-02,28.1200008392334
2021-02-03,28.334999084472656
2021-02-04,28.40999984741211
2021-02-05,28.700000762939453
2021-02-08,29.09000015258789
2021-02-09,29.1299991607666
2021-02-10,29.15999984741211
2021-02-11,29.06999969482422
2021-02-12,29.420000076293945
2021-02-16,29.809999465942383
2021-02-17,29.8700008392334
2021-02-18,29.81999969482422
2021-02-19,29.729999542236328
2021-02-22,30.43000030517578
2021-02-23,30.709999084472656
2021-02-24,31.149999618530273
2021-02-25,30.940000534057617
2021-02-26,30.299999237060547
2021-03-01,29.959999084472656
2021-03-02,29.979999542236328
2021-03-03,30.209999084472656
2021-03-04,30.690000534057617
2021-03-05,31.329999923706055
2021-03-08,31.010000228881836
2021-03-09,30.889999389648438
2021-03-10,31.049999237060547
2021-03-11,31.59000015258789
2021-03-12,31.399999618530273
2021-03-15,31.40999984741211
2021-03-16,31.229999542236328
2021-03-17,31.079999923706055
2021-03-18,29.770000457763672
2021-03-19,30.34000015258789
2021-03-22,30.280000686645508
2021-03-23,30.030000686645508
2021-03-24,30.139999389648438
2021-03-25,29.520000457763672
2021-03-26,30.229999542236328
2021-03-29,30.34000015258789
2021-03-30,29.8799991607666
2021-03-31,29.920000076293945
2021-04-01,30.3700008392334
2021-04-05,29.75
2021-04-06,30.059999465942383
2021-04-07,30.200000762939453
2021-04-08,30.200000762939453
2021-04-09,30.25
2021-04-12,30.229999542236328
2021-04-13,30.479999542236328
2021-04-14,31.139999389648438
2021-04-15,31.3700008392334
2021-04-16,31.299999237060547
2021-04-19,31.399999618530273
2021-04-20,31.299999237060547
2021-04-21,31.1200008392334
2021-04-22,31.350000381469727
2021-04-23,31.639999389648438
2021-04-26,31.84000015258789
2021-04-27,32.06999969482422
2021-04-28,32.13999938964844
2021-04-29,32.380001068115234
2021-04-30,32.130001068115234
2021-05-03,32.540000915527344
2021-05-04,32.91999816894531
2021-05-05,33.029998779296875
2021-05-06,33.189998626708984
2021-05-07,33.43000030517578
2021-05-10,33.20000076293945
2021-05-11,33.56999969482422
2021-05-12,33.47999954223633
2021-05-13,32.61000061035156
2021-05-14,32.790000915527344
