,BSJM
2015-12-04,23.36199951171875
2015-12-07,23.200000762939453
2015-12-08,22.84000015258789
2015-12-09,22.985000610351562
2015-12-10,22.889999389648438
2015-12-11,22.389999389648438
2015-12-14,22.190000534057617
2015-12-15,22.58300018310547
2015-12-16,22.67799949645996
2015-12-17,22.34000015258789
2015-12-18,22.649999618530273
2015-12-21,22.479999542236328
2015-12-22,22.649999618530273
2015-12-23,22.889999389648438
2015-12-24,22.881000518798828
2015-12-28,22.70400047302246
2015-12-29,22.847999572753906
2015-12-30,22.726999282836914
2015-12-31,22.56999969482422
2016-01-04,22.60099983215332
2016-01-05,22.618000030517578
2016-01-06,22.68000030517578
2016-01-07,22.540000915527344
2016-01-08,22.47100067138672
2016-01-11,22.520000457763672
2016-01-12,22.468000411987305
2016-01-13,22.25
2016-01-14,22.371999740600586
2016-01-15,21.950000762939453
2016-01-19,22.09000015258789
2016-01-20,21.860000610351562
2016-01-21,22.011999130249023
2016-01-22,22.319000244140625
2016-01-25,22.280000686645508
2016-01-26,22.386999130249023
2016-01-27,22.34000015258789
2016-01-28,22.500999450683594
2016-01-29,22.562999725341797
2016-02-01,22.399999618530273
2016-02-02,22.1200008392334
2016-02-03,22.450000762939453
2016-02-04,22.253000259399414
2016-02-05,22.17099952697754
2016-02-08,22.093000411987305
2016-02-09,22.100000381469727
2016-02-10,21.920000076293945
2016-02-11,21.7450008392334
2016-02-12,22.014999389648438
2016-02-16,22.024999618530273
2016-02-17,22.299999237060547
2016-02-18,22.290000915527344
2016-02-19,22.440000534057617
2016-02-22,22.591999053955078
2016-02-23,22.559999465942383
2016-02-24,22.420000076293945
2016-02-25,22.610000610351562
2016-02-26,22.770000457763672
2016-02-29,22.88800048828125
2016-03-01,23.020000457763672
2016-03-02,23.059999465942383
2016-03-03,23.084999084472656
2016-03-04,23.100000381469727
2016-03-07,23.18000030517578
2016-03-08,23.1200008392334
2016-03-09,23.14900016784668
2016-03-10,23.219999313354492
2016-03-11,23.5
2016-03-14,23.40999984741211
2016-03-15,23.33099937438965
2016-03-16,23.459999084472656
2016-03-17,23.559999465942383
2016-03-18,23.649999618530273
2016-03-21,23.600000381469727
2016-03-22,23.6299991607666
2016-03-23,23.5
2016-03-24,23.3799991607666
2016-03-28,23.350000381469727
2016-03-29,23.34000015258789
2016-03-30,23.395000457763672
2016-03-31,23.459999084472656
2016-04-01,23.389999389648438
2016-04-04,23.299999237060547
2016-04-05,23.28700065612793
2016-04-06,23.469999313354492
2016-04-07,23.389999389648438
2016-04-08,23.489999771118164
2016-04-11,23.530000686645508
2016-04-12,23.6200008392334
2016-04-13,23.75
2016-04-14,23.790000915527344
2016-04-15,23.790000915527344
2016-04-18,23.850000381469727
2016-04-19,24.0
2016-04-20,24.065000534057617
2016-04-21,24.010000228881836
2016-04-22,24.030000686645508
2016-04-25,23.969999313354492
2016-04-26,23.940000534057617
2016-04-27,24.09000015258789
2016-04-28,24.110000610351562
2016-04-29,24.079999923706055
2016-05-02,23.989999771118164
2016-05-03,23.850000381469727
2016-05-04,23.790000915527344
2016-05-05,23.770000457763672
2016-05-06,23.760000228881836
2016-05-09,23.709999084472656
2016-05-10,23.790000915527344
2016-05-11,23.826000213623047
2016-05-12,23.899999618530273
2016-05-13,23.829999923706055
2016-05-16,23.8799991607666
2016-05-17,23.899999618530273
2016-05-18,23.84000015258789
2016-05-19,23.790000915527344
2016-05-20,23.850000381469727
2016-05-23,23.850000381469727
2016-05-24,23.950000762939453
2016-05-25,24.040000915527344
2016-05-26,24.027000427246094
2016-05-27,24.017000198364258
2016-05-31,24.0
2016-06-01,23.889999389648438
2016-06-02,23.8799991607666
2016-06-03,23.899999618530273
2016-06-06,24.010000228881836
2016-06-07,24.100000381469727
2016-06-08,24.200000762939453
2016-06-09,24.149999618530273
2016-06-10,24.034000396728516
2016-06-13,23.90999984741211
2016-06-14,23.790000915527344
2016-06-15,23.90999984741211
2016-06-16,23.81999969482422
2016-06-17,23.84000015258789
2016-06-20,23.989999771118164
2016-06-21,24.09000015258789
2016-06-22,24.059999465942383
2016-06-23,24.280000686645508
2016-06-24,23.940000534057617
2016-06-27,23.540000915527344
2016-06-28,23.809999465942383
2016-06-29,24.100000381469727
2016-06-30,24.18000030517578
2016-07-01,24.1200008392334
2016-07-05,24.09000015258789
2016-07-06,24.15999984741211
2016-07-07,24.152000427246094
2016-07-08,24.450000762939453
2016-07-11,24.43000030517578
2016-07-12,24.610000610351562
2016-07-13,24.600000381469727
2016-07-14,24.6299991607666
2016-07-15,24.600000381469727
2016-07-18,24.649999618530273
2016-07-19,24.600000381469727
2016-07-20,24.68000030517578
2016-07-21,24.56999969482422
2016-07-22,24.65999984741211
2016-07-25,24.6299991607666
2016-07-26,24.5
2016-07-27,24.5
2016-07-28,24.5
2016-07-29,24.479999542236328
2016-08-01,24.28499984741211
2016-08-02,24.264999389648438
2016-08-03,24.360000610351562
2016-08-04,24.43000030517578
2016-08-05,24.5
2016-08-08,24.6299991607666
2016-08-09,24.6560001373291
2016-08-10,24.690000534057617
2016-08-11,24.739999771118164
2016-08-12,24.714000701904297
2016-08-15,24.799999237060547
2016-08-16,24.809999465942383
2016-08-17,24.77199935913086
2016-08-18,24.8700008392334
2016-08-19,24.84000015258789
2016-08-22,24.790000915527344
2016-08-23,24.860000610351562
2016-08-24,24.809999465942383
2016-08-25,24.860000610351562
2016-08-26,24.799999237060547
2016-08-29,24.940000534057617
2016-08-30,24.920000076293945
2016-08-31,24.889999389648438
2016-09-01,24.735000610351562
2016-09-02,24.85099983215332
2016-09-06,24.889999389648438
2016-09-07,24.889999389648438
2016-09-08,24.829999923706055
2016-09-09,24.610000610351562
2016-09-12,24.719999313354492
2016-09-13,24.530000686645508
2016-09-14,24.540000915527344
2016-09-15,24.639999389648438
2016-09-16,24.540000915527344
2016-09-19,24.610000610351562
2016-09-20,24.56999969482422
2016-09-21,24.690000534057617
2016-09-22,24.819000244140625
2016-09-23,24.889999389648438
2016-09-26,24.799999237060547
2016-09-27,24.829999923706055
2016-09-28,24.913000106811523
2016-09-29,24.8700008392334
2016-09-30,24.985000610351562
2016-10-03,24.850000381469727
2016-10-04,24.885000228881836
2016-10-05,24.940000534057617
2016-10-06,24.898000717163086
2016-10-07,24.93000030517578
2016-10-10,25.020000457763672
2016-10-11,24.959999084472656
2016-10-12,24.989999771118164
2016-10-13,24.899999618530273
2016-10-14,24.95400047302246
2016-10-17,24.959999084472656
2016-10-18,25.059999465942383
2016-10-19,25.111000061035156
2016-10-20,25.110000610351562
2016-10-21,25.1299991607666
2016-10-24,25.190000534057617
2016-10-25,25.1200008392334
2016-10-26,25.110000610351562
2016-10-27,24.989999771118164
2016-10-28,24.89699935913086
2016-10-31,24.799999237060547
2016-11-01,24.600000381469727
2016-11-02,24.440000534057617
2016-11-03,24.489999771118164
2016-11-04,24.5049991607666
2016-11-07,24.75
2016-11-08,24.729999542236328
2016-11-09,24.6200008392334
2016-11-10,24.329999923706055
2016-11-11,24.049999237060547
2016-11-14,24.25
2016-11-15,24.450000762939453
2016-11-16,24.399999618530273
2016-11-17,24.420000076293945
2016-11-18,24.420000076293945
2016-11-21,24.559999465942383
2016-11-22,24.68000030517578
2016-11-23,24.6299991607666
2016-11-25,24.670000076293945
2016-11-28,24.68000030517578
2016-11-29,24.68400001525879
2016-11-30,24.75
2016-12-01,24.649999618530273
2016-12-02,24.6299991607666
2016-12-05,24.770000457763672
2016-12-06,24.83099937438965
2016-12-07,24.95800018310547
2016-12-08,24.93000030517578
2016-12-09,25.040000915527344
2016-12-12,25.0
2016-12-13,25.010000228881836
2016-12-14,24.8700008392334
2016-12-15,24.899999618530273
2016-12-16,24.920000076293945
2016-12-19,24.979999542236328
2016-12-20,24.979999542236328
2016-12-21,25.020000457763672
2016-12-22,25.06999969482422
2016-12-23,25.100000381469727
2016-12-27,25.110000610351562
2016-12-28,24.93000030517578
2016-12-29,25.0
2016-12-30,25.0
2017-01-03,25.079999923706055
2017-01-04,25.190000534057617
2017-01-05,25.200000762939453
2017-01-06,25.209999084472656
2017-01-09,25.209999084472656
2017-01-10,25.209999084472656
2017-01-11,25.239999771118164
2017-01-12,25.229999542236328
2017-01-13,25.239999771118164
2017-01-17,25.229999542236328
2017-01-18,25.219999313354492
2017-01-19,25.18000030517578
2017-01-20,25.190000534057617
2017-01-23,25.170000076293945
2017-01-24,25.200000762939453
2017-01-25,25.25
2017-01-26,25.280000686645508
2017-01-27,25.290000915527344
2017-01-30,25.260000228881836
2017-01-31,25.239999771118164
2017-02-01,25.190000534057617
2017-02-02,25.170000076293945
2017-02-03,25.260000228881836
2017-02-06,25.25
2017-02-07,25.270000457763672
2017-02-08,25.229999542236328
2017-02-09,25.2549991607666
2017-02-10,25.239999771118164
2017-02-13,25.290000915527344
2017-02-14,25.299999237060547
2017-02-15,25.25
2017-02-16,25.219999313354492
2017-02-17,25.2549991607666
2017-02-21,25.31999969482422
2017-02-22,25.32900047302246
2017-02-23,25.3799991607666
2017-02-24,25.399999618530273
2017-02-27,25.389999389648438
2017-02-28,25.420000076293945
2017-03-01,25.420000076293945
2017-03-02,25.3799991607666
2017-03-03,25.360000610351562
2017-03-06,25.280000686645508
2017-03-07,25.1299991607666
2017-03-08,24.920000076293945
2017-03-09,24.899999618530273
2017-03-10,24.940000534057617
2017-03-13,24.920000076293945
2017-03-14,24.799999237060547
2017-03-15,25.020000457763672
2017-03-16,25.010000228881836
2017-03-17,25.09000015258789
2017-03-20,25.020000457763672
2017-03-21,24.8799991607666
2017-03-22,24.850000381469727
2017-03-23,24.920000076293945
2017-03-24,24.969999313354492
2017-03-27,24.899999618530273
2017-03-28,25.079999923706055
2017-03-29,25.200000762939453
2017-03-30,25.31999969482422
2017-03-31,25.309999465942383
2017-04-03,25.209999084472656
2017-04-04,25.229999542236328
2017-04-05,25.200000762939453
2017-04-06,25.239999771118164
2017-04-07,25.219999313354492
2017-04-10,25.280000686645508
2017-04-11,25.219999313354492
2017-04-12,25.219999313354492
2017-04-13,25.170000076293945
2017-04-17,25.190000534057617
2017-04-18,25.200000762939453
2017-04-19,25.139999389648438
2017-04-20,25.270000457763672
2017-04-21,25.170000076293945
2017-04-24,25.34000015258789
2017-04-25,25.3700008392334
2017-04-26,25.389999389648438
2017-04-27,25.309999465942383
2017-04-28,25.40399932861328
2017-05-01,25.25
2017-05-02,25.309999465942383
2017-05-03,25.329999923706055
2017-05-04,25.15999984741211
2017-05-05,25.235000610351562
2017-05-08,25.18000030517578
2017-05-09,25.219999313354492
2017-05-10,25.280000686645508
2017-05-11,25.290000915527344
2017-05-12,25.290000915527344
2017-05-15,25.350000381469727
2017-05-16,25.420000076293945
2017-05-17,25.329999923706055
2017-05-18,25.350000381469727
2017-05-19,25.360000610351562
2017-05-22,25.459999084472656
2017-05-23,25.469999313354492
2017-05-24,25.520000457763672
2017-05-25,25.5
2017-05-26,25.4950008392334
2017-05-30,25.530000686645508
2017-05-31,25.520000457763672
2017-06-01,25.43000030517578
2017-06-02,25.459999084472656
2017-06-05,25.469999313354492
2017-06-06,25.440000534057617
2017-06-07,25.3799991607666
2017-06-08,25.39299964904785
2017-06-09,25.3799991607666
2017-06-12,25.44499969482422
2017-06-13,25.461000442504883
2017-06-14,25.440000534057617
2017-06-15,25.389999389648438
2017-06-16,25.34000015258789
2017-06-19,25.420000076293945
2017-06-20,25.30500030517578
2017-06-21,25.110000610351562
2017-06-22,25.167999267578125
2017-06-23,25.26300048828125
2017-06-26,25.299999237060547
2017-06-27,25.299999237060547
2017-06-28,25.34000015258789
2017-06-29,25.299999237060547
2017-06-30,25.3799991607666
2017-07-03,25.260000228881836
2017-07-05,25.209999084472656
2017-07-06,25.209999084472656
2017-07-07,25.219999313354492
2017-07-10,25.18000030517578
2017-07-11,25.183000564575195
2017-07-12,25.280000686645508
2017-07-13,25.309999465942383
2017-07-14,25.360000610351562
2017-07-17,25.43000030517578
2017-07-18,25.479999542236328
2017-07-19,25.489999771118164
2017-07-20,25.489999771118164
2017-07-21,25.472000122070312
2017-07-24,25.479999542236328
2017-07-25,25.520000457763672
2017-07-26,25.540000915527344
2017-07-27,25.520000457763672
2017-07-28,25.510000228881836
2017-07-31,25.520000457763672
2017-08-01,25.40999984741211
2017-08-02,25.43000030517578
2017-08-03,25.385000228881836
2017-08-04,25.351999282836914
2017-08-07,25.395000457763672
2017-08-08,25.334999084472656
2017-08-09,25.200000762939453
2017-08-10,25.06999969482422
2017-08-11,25.030000686645508
2017-08-14,25.104999542236328
2017-08-15,25.18000030517578
2017-08-16,25.200000762939453
2017-08-17,25.06999969482422
2017-08-18,25.190000534057617
2017-08-21,25.1299991607666
2017-08-22,25.229000091552734
2017-08-23,25.190000534057617
2017-08-24,25.229999542236328
2017-08-25,25.270999908447266
2017-08-28,25.299999237060547
2017-08-29,25.299999237060547
2017-08-30,25.309999465942383
2017-08-31,25.3700008392334
2017-09-01,25.280000686645508
2017-09-05,25.260000228881836
2017-09-06,25.290000915527344
2017-09-07,25.280000686645508
2017-09-08,25.209999084472656
2017-09-11,25.299999237060547
2017-09-12,25.301000595092773
2017-09-13,25.309999465942383
2017-09-14,25.31999969482422
2017-09-15,25.329999923706055
2017-09-18,25.350000381469727
2017-09-19,25.3700008392334
2017-09-20,25.3700008392334
2017-09-21,25.3700008392334
2017-09-22,25.360000610351562
2017-09-25,25.389999389648438
2017-09-26,25.399999618530273
2017-09-27,25.360000610351562
2017-09-28,25.389999389648438
2017-09-29,25.399999618530273
2017-10-02,25.43000030517578
2017-10-03,25.329999923706055
2017-10-04,25.31999969482422
2017-10-05,25.309999465942383
2017-10-06,25.304000854492188
2017-10-09,25.34000015258789
2017-10-10,25.34000015258789
2017-10-11,25.350000381469727
2017-10-12,25.329999923706055
2017-10-13,25.329999923706055
2017-10-16,25.34000015258789
2017-10-17,25.350000381469727
2017-10-18,25.389999389648438
2017-10-19,25.3799991607666
2017-10-20,25.389999389648438
2017-10-23,25.40999984741211
2017-10-24,25.40999984741211
2017-10-25,25.3700008392334
2017-10-26,25.360000610351562
2017-10-27,25.395000457763672
2017-10-30,25.3700008392334
2017-10-31,25.399999618530273
2017-11-01,25.3799991607666
2017-11-02,25.260000228881836
2017-11-03,25.270000457763672
2017-11-06,25.270000457763672
2017-11-07,25.229999542236328
2017-11-08,25.110000610351562
2017-11-09,25.049999237060547
2017-11-10,24.986000061035156
2017-11-13,25.059999465942383
2017-11-14,24.950000762939453
2017-11-15,24.940000534057617
2017-11-16,25.1200008392334
2017-11-17,25.06999969482422
2017-11-20,25.1299991607666
2017-11-21,25.06999969482422
2017-11-22,25.184999465942383
2017-11-24,25.200000762939453
2017-11-27,25.139999389648438
2017-11-28,25.170000076293945
2017-11-29,25.149999618530273
2017-11-30,25.15999984741211
2017-12-01,25.1299991607666
2017-12-04,25.0
2017-12-05,25.020000457763672
2017-12-06,25.020000457763672
2017-12-07,24.97599983215332
2017-12-08,25.040000915527344
2017-12-11,25.06999969482422
2017-12-12,25.059999465942383
2017-12-13,25.079999923706055
2017-12-14,25.0
2017-12-15,25.020000457763672
2017-12-18,25.010000228881836
2017-12-19,24.9950008392334
2017-12-20,24.889999389648438
2017-12-21,24.989999771118164
2017-12-22,24.969999313354492
2017-12-26,25.020000457763672
2017-12-27,25.020000457763672
2017-12-28,24.884000778198242
2017-12-29,24.920000076293945
2018-01-02,24.959999084472656
2018-01-03,25.040000915527344
2018-01-04,25.065000534057617
2018-01-05,25.104999542236328
2018-01-08,25.099000930786133
2018-01-09,25.066999435424805
2018-01-10,24.989999771118164
2018-01-11,25.03499984741211
2018-01-12,25.049999237060547
2018-01-16,25.049999237060547
2018-01-17,25.049999237060547
2018-01-18,25.02199935913086
2018-01-19,25.033000946044922
2018-01-22,25.07200050354004
2018-01-23,25.125
2018-01-24,25.100000381469727
2018-01-25,25.139999389648438
2018-01-26,25.079999923706055
2018-01-29,25.058000564575195
2018-01-30,24.959999084472656
2018-01-31,24.98900032043457
2018-02-01,24.959999084472656
2018-02-02,24.6299991607666
2018-02-05,24.65999984741211
2018-02-06,24.709999084472656
2018-02-07,24.59000015258789
2018-02-08,24.40999984741211
2018-02-09,24.3700008392334
2018-02-12,24.530000686645508
2018-02-13,24.39900016784668
2018-02-14,24.5
2018-02-15,24.739999771118164
2018-02-16,24.760000228881836
2018-02-20,24.709999084472656
2018-02-21,24.59000015258789
2018-02-22,24.617000579833984
2018-02-23,24.639999389648438
2018-02-26,24.780000686645508
2018-02-27,24.71500015258789
2018-02-28,24.6299991607666
2018-03-01,24.610000610351562
2018-03-02,24.549999237060547
2018-03-05,24.56999969482422
2018-03-06,24.520000457763672
2018-03-07,24.549999237060547
2018-03-08,24.559999465942383
2018-03-09,24.6299991607666
2018-03-12,24.56999969482422
2018-03-13,24.538000106811523
2018-03-14,24.510000228881836
2018-03-15,24.520999908447266
2018-03-16,24.579999923706055
2018-03-19,24.520000457763672
2018-03-20,24.56999969482422
2018-03-21,24.549999237060547
2018-03-22,24.459999084472656
2018-03-23,24.40999984741211
2018-03-26,24.56999969482422
2018-03-27,24.489999771118164
2018-03-28,24.5
2018-03-29,24.510000228881836
2018-04-02,24.440000534057617
2018-04-03,24.420000076293945
2018-04-04,24.489999771118164
2018-04-05,24.53499984741211
2018-04-06,24.4689998626709
2018-04-09,24.559999465942383
2018-04-10,24.6299991607666
2018-04-11,24.635000228881836
2018-04-12,24.65999984741211
2018-04-13,24.739999771118164
2018-04-16,24.75
2018-04-17,24.719999313354492
2018-04-18,24.709999084472656
2018-04-19,24.708999633789062
2018-04-20,24.639999389648438
2018-04-23,24.56999969482422
2018-04-24,24.56999969482422
2018-04-25,24.5
2018-04-26,24.575000762939453
2018-04-27,24.59000015258789
2018-04-30,24.559999465942383
2018-05-01,24.59000015258789
2018-05-02,24.440000534057617
2018-05-03,24.489999771118164
2018-05-04,24.479999542236328
2018-05-07,24.459999084472656
2018-05-08,24.469999313354492
2018-05-09,24.493999481201172
2018-05-10,24.559999465942383
2018-05-11,24.520000457763672
2018-05-14,24.530000686645508
2018-05-15,24.450000762939453
2018-05-16,24.530000686645508
2018-05-17,24.52199935913086
2018-05-18,24.530000686645508
2018-05-21,24.549999237060547
2018-05-22,24.549999237060547
2018-05-23,24.607999801635742
2018-05-24,24.559999465942383
2018-05-25,24.559999465942383
2018-05-29,24.459999084472656
2018-05-30,24.579999923706055
2018-05-31,24.489999771118164
2018-06-01,24.549999237060547
2018-06-04,24.450000762939453
2018-06-05,24.469999313354492
2018-06-06,24.520000457763672
2018-06-07,24.510000228881836
2018-06-08,24.520000457763672
2018-06-11,24.56999969482422
2018-06-12,24.610000610351562
2018-06-13,24.610000610351562
2018-06-14,24.68000030517578
2018-06-15,24.68000030517578
2018-06-18,24.670000076293945
