,BKEPP
2016-01-20,6.199999809265137
2016-01-21,6.170000076293945
2016-01-22,6.340000152587891
2016-01-25,6.110000133514404
2016-01-26,6.349999904632568
2016-01-27,6.289999961853027
2016-01-28,6.340000152587891
2016-01-29,6.5
2016-02-01,6.46999979019165
2016-02-02,6.480000019073486
2016-02-03,6.409999847412109
2016-02-04,6.21999979019165
2016-02-05,6.309999942779541
2016-02-08,6.25
2016-02-09,6.170000076293945
2016-02-10,6.25
2016-02-11,5.900000095367432
2016-02-12,6.119999885559082
2016-02-16,6.179999828338623
2016-02-17,6.159999847412109
2016-02-18,6.239999771118164
2016-02-19,6.239999771118164
2016-02-22,6.25
2016-02-23,6.190000057220459
2016-02-24,6.110000133514404
2016-02-25,6.150000095367432
2016-02-26,6.039999961853027
2016-02-29,5.980000019073486
2016-03-01,5.989999771118164
2016-03-02,6.059999942779541
2016-03-03,5.980000019073486
2016-03-04,6.159999847412109
2016-03-07,6.730000019073486
2016-03-08,6.730000019073486
2016-03-09,6.309999942779541
2016-03-10,6.300000190734863
2016-03-11,6.5
2016-03-14,6.5
2016-03-15,6.400000095367432
2016-03-16,6.940000057220459
2016-03-17,6.809999942779541
2016-03-18,6.610000133514404
2016-03-21,6.769999980926514
2016-03-22,6.760000228881836
2016-03-23,6.610000133514404
2016-03-24,6.619999885559082
2016-03-28,6.510000228881836
2016-03-29,6.679999828338623
2016-03-30,6.630000114440918
2016-03-31,6.630000114440918
2016-04-01,6.599999904632568
2016-04-04,6.610000133514404
2016-04-05,6.71999979019165
2016-04-06,6.710000038146973
2016-04-07,6.610000133514404
2016-04-08,6.639999866485596
2016-04-11,6.889999866485596
2016-04-12,6.679999828338623
2016-04-13,6.829999923706055
2016-04-14,6.769999980926514
2016-04-15,6.71999979019165
2016-04-18,6.800000190734863
2016-04-19,7.0
2016-04-20,7.300000190734863
2016-04-21,7.340000152587891
2016-04-22,7.369999885559082
2016-04-25,7.340000152587891
2016-04-26,7.329999923706055
2016-04-27,7.159999847412109
2016-04-28,7.110000133514404
2016-04-29,7.090000152587891
2016-05-02,7.03000020980835
2016-05-03,6.820000171661377
2016-05-04,6.809999942779541
2016-05-05,6.829999923706055
2016-05-06,6.800000190734863
2016-05-09,6.71999979019165
2016-05-10,7.0
2016-05-11,6.949999809265137
2016-05-12,6.949999809265137
2016-05-13,6.849999904632568
2016-05-16,6.739999771118164
2016-05-17,6.880000114440918
2016-05-18,6.800000190734863
2016-05-19,6.659999847412109
2016-05-20,6.610000133514404
2016-05-23,6.820000171661377
2016-05-24,6.800000190734863
2016-05-25,6.869999885559082
2016-05-26,6.949999809265137
2016-05-27,6.889999866485596
2016-05-31,6.829999923706055
2016-06-01,6.840000152587891
2016-06-02,6.800000190734863
2016-06-03,6.800000190734863
2016-06-06,6.760000228881836
2016-06-07,6.699999809265137
2016-06-08,6.789999961853027
2016-06-09,6.739999771118164
2016-06-10,6.849999904632568
2016-06-13,6.760000228881836
2016-06-14,6.730000019073486
2016-06-15,6.789999961853027
2016-06-16,6.789999961853027
2016-06-17,6.760000228881836
2016-06-20,6.769999980926514
2016-06-21,6.75
2016-06-22,6.699999809265137
2016-06-23,6.619999885559082
2016-06-24,6.860000133514404
2016-06-27,6.78000020980835
2016-06-28,6.860000133514404
2016-06-29,6.829999923706055
2016-06-30,6.809999942779541
2016-07-01,7.28000020980835
2016-07-05,7.699999809265137
2016-07-06,8.100000381469727
2016-07-07,8.149999618530273
2016-07-08,8.199999809265137
2016-07-11,8.399999618530273
2016-07-12,8.59000015258789
2016-07-13,8.600000381469727
2016-07-14,8.510000228881836
2016-07-15,8.149999618530273
2016-07-18,7.949999809265137
2016-07-19,7.590000152587891
2016-07-20,7.820000171661377
2016-07-21,7.25
2016-07-22,7.690000057220459
2016-07-25,7.75
2016-07-26,7.639999866485596
2016-07-27,7.619999885559082
2016-07-28,7.760000228881836
2016-07-29,7.760000228881836
2016-08-01,7.349999904632568
2016-08-02,7.659999847412109
2016-08-03,7.53000020980835
2016-08-04,7.630000114440918
2016-08-05,7.699999809265137
2016-08-08,7.550000190734863
2016-08-09,7.550000190734863
2016-08-10,7.480000019073486
2016-08-11,7.409999847412109
2016-08-12,7.579999923706055
2016-08-15,7.510000228881836
2016-08-16,7.5
2016-08-17,7.5
2016-08-18,7.699999809265137
2016-08-19,7.539999961853027
2016-08-22,7.639999866485596
2016-08-23,7.510000228881836
2016-08-24,7.519999980926514
2016-08-25,7.599999904632568
2016-08-26,7.599999904632568
2016-08-29,7.699999809265137
2016-08-30,7.730000019073486
2016-08-31,7.800000190734863
2016-09-01,7.900000095367432
2016-09-02,8.130000114440918
2016-09-06,7.809999942779541
2016-09-07,8.119999885559082
2016-09-08,8.170000076293945
2016-09-09,8.109999656677246
2016-09-12,7.800000190734863
2016-09-13,8.0
2016-09-14,8.020000457763672
2016-09-15,7.96999979019165
2016-09-16,7.800000190734863
2016-09-19,8.170000076293945
2016-09-20,8.130000114440918
2016-09-21,8.0
2016-09-22,8.039999961853027
2016-09-23,8.050000190734863
2016-09-26,8.0
2016-09-27,8.0
2016-09-28,8.0
2016-09-29,8.0
2016-09-30,8.149999618530273
2016-10-03,7.960000038146973
2016-10-04,7.960000038146973
2016-10-05,7.900000095367432
2016-10-06,7.909999847412109
2016-10-07,8.0
2016-10-10,7.949999809265137
2016-10-11,7.960000038146973
2016-10-12,7.949999809265137
2016-10-13,7.949999809265137
2016-10-14,7.96999979019165
2016-10-17,7.960000038146973
2016-10-18,7.909999847412109
2016-10-19,8.050000190734863
2016-10-20,7.980000019073486
2016-10-21,8.130000114440918
2016-10-24,7.909999847412109
2016-10-25,7.920000076293945
2016-10-26,8.050000190734863
2016-10-27,7.929999828338623
2016-10-28,7.820000171661377
2016-10-31,7.639999866485596
2016-11-01,7.710000038146973
2016-11-02,7.900000095367432
2016-11-03,8.119999885559082
2016-11-04,8.119999885559082
2016-11-07,8.119999885559082
2016-11-08,7.960000038146973
2016-11-09,7.920000076293945
2016-11-10,8.050000190734863
2016-11-11,8.0
2016-11-14,7.980000019073486
2016-11-15,8.0
2016-11-16,8.010000228881836
2016-11-17,7.96999979019165
2016-11-18,8.010000228881836
2016-11-21,7.96999979019165
2016-11-22,7.75
2016-11-23,7.75
2016-11-25,8.0
2016-11-28,7.860000133514404
2016-11-29,7.900000095367432
2016-11-30,8.0
2016-12-01,7.849999904632568
2016-12-02,7.889999866485596
2016-12-05,7.989999771118164
2016-12-06,7.929999828338623
2016-12-07,7.960000038146973
2016-12-08,7.949999809265137
2016-12-09,7.960000038146973
2016-12-12,7.900000095367432
2016-12-13,8.0
2016-12-14,7.96999979019165
2016-12-15,7.900000095367432
2016-12-16,7.940000057220459
2016-12-19,7.900000095367432
2016-12-20,7.949999809265137
2016-12-21,7.75
2016-12-22,7.96999979019165
2016-12-23,7.800000190734863
2016-12-27,7.820000171661377
2016-12-28,7.820000171661377
2016-12-29,7.789999961853027
2016-12-30,7.900000095367432
2017-01-03,7.869999885559082
2017-01-04,7.940000057220459
2017-01-05,8.079999923706055
2017-01-06,8.109999656677246
2017-01-09,8.039999961853027
2017-01-10,7.989999771118164
2017-01-11,8.029999732971191
2017-01-12,7.849999904632568
2017-01-13,7.980000019073486
2017-01-17,7.940000057220459
2017-01-18,8.0
2017-01-19,7.909999847412109
2017-01-20,8.09000015258789
2017-01-23,8.0
2017-01-24,7.989999771118164
2017-01-25,7.989999771118164
2017-01-26,8.149999618530273
2017-01-27,8.029999732971191
2017-01-30,8.069999694824219
2017-01-31,8.130000114440918
2017-02-01,8.020000457763672
2017-02-02,8.039999961853027
2017-02-03,8.020000457763672
2017-02-06,7.860000133514404
2017-02-07,7.820000171661377
2017-02-08,7.760000228881836
2017-02-09,7.840000152587891
2017-02-10,7.769999980926514
2017-02-13,7.820000171661377
2017-02-14,7.760000228881836
2017-02-15,7.820000171661377
2017-02-16,7.820000171661377
2017-02-17,7.849999904632568
2017-02-21,7.829999923706055
2017-02-22,7.840000152587891
2017-02-23,7.900000095367432
2017-02-24,7.840000152587891
2017-02-27,7.849999904632568
2017-02-28,7.869999885559082
2017-03-01,7.900000095367432
2017-03-02,7.829999923706055
2017-03-03,7.840000152587891
2017-03-06,7.769999980926514
2017-03-07,7.849999904632568
2017-03-08,7.909999847412109
2017-03-09,7.809999942779541
2017-03-10,7.889999866485596
2017-03-13,7.860000133514404
2017-03-14,7.849999904632568
2017-03-15,7.880000114440918
2017-03-16,7.869999885559082
2017-03-17,7.849999904632568
2017-03-20,7.849999904632568
2017-03-21,7.860000133514404
2017-03-22,7.900000095367432
2017-03-23,7.78000020980835
2017-03-24,7.900000095367432
2017-03-27,7.869999885559082
2017-03-28,7.900000095367432
2017-03-29,7.949999809265137
2017-03-30,7.940000057220459
2017-03-31,7.940000057220459
2017-04-03,7.980000019073486
2017-04-04,7.96999979019165
2017-04-05,7.980000019073486
2017-04-06,7.949999809265137
2017-04-07,7.949999809265137
2017-04-10,7.909999847412109
2017-04-11,7.860000133514404
2017-04-12,7.849999904632568
2017-04-13,7.889999866485596
2017-04-17,7.860000133514404
2017-04-18,7.860000133514404
2017-04-19,7.900000095367432
2017-04-20,8.0
2017-04-21,8.0
2017-04-24,7.900000095367432
2017-04-25,7.940000057220459
2017-04-26,7.949999809265137
2017-04-27,7.929999828338623
2017-04-28,7.949999809265137
2017-05-01,7.940000057220459
2017-05-02,8.0
2017-05-03,8.0
2017-05-04,7.900000095367432
2017-05-05,7.849999904632568
2017-05-08,7.849999904632568
2017-05-09,7.980000019073486
2017-05-10,7.920000076293945
2017-05-11,7.949999809265137
2017-05-12,7.820000171661377
2017-05-15,7.840000152587891
2017-05-16,7.849999904632568
2017-05-17,7.849999904632568
2017-05-18,7.869999885559082
2017-05-19,7.869999885559082
2017-05-22,7.849999904632568
2017-05-23,7.929999828338623
2017-05-24,7.909999847412109
2017-05-25,7.849999904632568
2017-05-26,7.829999923706055
2017-05-30,7.920000076293945
2017-05-31,8.079999923706055
2017-06-01,7.900000095367432
2017-06-02,8.020000457763672
2017-06-05,7.96999979019165
2017-06-06,7.989999771118164
2017-06-07,7.880000114440918
2017-06-08,7.929999828338623
2017-06-09,8.010000228881836
2017-06-12,7.940000057220459
2017-06-13,7.940000057220459
2017-06-14,7.809999942779541
2017-06-15,7.849999904632568
2017-06-16,7.869999885559082
2017-06-19,7.809999942779541
2017-06-20,7.800000190734863
2017-06-21,7.800000190734863
2017-06-22,7.769999980926514
2017-06-23,7.820000171661377
2017-06-26,7.840000152587891
2017-06-27,7.940000057220459
2017-06-28,7.800000190734863
2017-06-29,7.739999771118164
2017-06-30,7.739999771118164
2017-07-03,7.800000190734863
2017-07-05,7.849999904632568
2017-07-06,7.849999904632568
2017-07-07,7.75
2017-07-10,7.71999979019165
2017-07-11,7.670000076293945
2017-07-12,7.900000095367432
2017-07-13,7.900000095367432
2017-07-14,7.989999771118164
2017-07-17,7.980000019073486
2017-07-18,7.849999904632568
2017-07-19,7.96999979019165
2017-07-20,7.980000019073486
2017-07-21,7.670000076293945
2017-07-24,7.599999904632568
2017-07-25,7.71999979019165
2017-07-26,7.730000019073486
2017-07-27,7.730000019073486
2017-07-28,7.699999809265137
2017-07-31,7.75
2017-08-01,7.75
2017-08-02,7.659999847412109
2017-08-03,7.619999885559082
2017-08-04,7.730000019073486
2017-08-07,7.71999979019165
2017-08-08,7.639999866485596
2017-08-09,7.650000095367432
2017-08-10,7.650000095367432
2017-08-11,7.650000095367432
2017-08-14,7.650000095367432
2017-08-15,7.639999866485596
2017-08-16,7.619999885559082
2017-08-17,7.46999979019165
2017-08-18,7.349999904632568
2017-08-21,7.329999923706055
2017-08-22,7.559999942779541
2017-08-23,7.590000152587891
2017-08-24,7.53000020980835
2017-08-25,7.570000171661377
2017-08-28,7.449999809265137
2017-08-29,7.590000152587891
2017-08-30,7.659999847412109
2017-08-31,7.789999961853027
2017-09-01,7.829999923706055
2017-09-05,7.949999809265137
2017-09-06,7.960000038146973
2017-09-07,8.0
2017-09-08,7.929999828338623
2017-09-11,7.840000152587891
2017-09-12,7.699999809265137
2017-09-13,7.670000076293945
2017-09-14,7.889999866485596
2017-09-15,7.869999885559082
2017-09-18,7.869999885559082
2017-09-19,7.840000152587891
2017-09-20,7.880000114440918
2017-09-21,7.829999923706055
2017-09-22,7.630000114440918
2017-09-25,7.710000038146973
2017-09-26,7.760000228881836
2017-09-27,7.699999809265137
2017-09-28,7.840000152587891
2017-09-29,7.849999904632568
2017-10-02,7.769999980926514
2017-10-03,7.900000095367432
2017-10-04,7.849999904632568
2017-10-05,7.829999923706055
2017-10-06,7.78000020980835
2017-10-09,7.949999809265137
2017-10-10,7.840000152587891
2017-10-11,7.769999980926514
2017-10-12,7.71999979019165
2017-10-13,7.730000019073486
2017-10-16,7.730000019073486
2017-10-17,7.730000019073486
2017-10-18,7.730000019073486
2017-10-19,7.730000019073486
2017-10-20,7.909999847412109
2017-10-23,7.75
2017-10-24,7.75
2017-10-25,7.650000095367432
2017-10-26,7.619999885559082
2017-10-27,7.730000019073486
2017-10-30,7.699999809265137
2017-10-31,7.690000057220459
2017-11-01,7.840000152587891
2017-11-02,7.659999847412109
2017-11-03,7.659999847412109
2017-11-06,7.599999904632568
2017-11-07,7.599999904632568
2017-11-08,7.599999904632568
2017-11-09,7.610000133514404
2017-11-10,7.630000114440918
2017-11-13,7.599999904632568
2017-11-14,7.460000038146973
2017-11-15,7.53000020980835
2017-11-16,7.75
2017-11-17,7.570000171661377
2017-11-20,7.550000190734863
2017-11-21,7.539999961853027
2017-11-22,7.460000038146973
2017-11-24,7.460000038146973
2017-11-27,7.710000038146973
2017-11-28,7.710000038146973
2017-11-29,7.53000020980835
2017-11-30,7.599999904632568
2017-12-01,7.599999904632568
2017-12-04,7.599999904632568
2017-12-05,7.5
2017-12-06,7.489999771118164
2017-12-07,7.5
2017-12-08,7.5
2017-12-11,7.489999771118164
2017-12-12,7.489999771118164
2017-12-13,7.409999847412109
2017-12-14,7.440000057220459
2017-12-15,7.400000095367432
2017-12-18,7.440000057220459
2017-12-19,7.489999771118164
2017-12-20,7.449999809265137
2017-12-21,7.480000019073486
2017-12-22,7.360000133514404
2017-12-26,7.559999942779541
2017-12-27,7.550000190734863
2017-12-28,7.5
2017-12-29,7.769999980926514
2018-01-02,7.739999771118164
2018-01-03,7.809999942779541
2018-01-04,7.900000095367432
2018-01-05,7.659999847412109
2018-01-08,7.639999866485596
2018-01-09,7.820000171661377
2018-01-10,7.869999885559082
2018-01-11,7.800000190734863
2018-01-12,7.710000038146973
2018-01-16,7.800000190734863
2018-01-17,7.739999771118164
2018-01-18,7.800000190734863
2018-01-19,7.900000095367432
2018-01-22,7.730000019073486
2018-01-23,7.880000114440918
2018-01-24,7.860000133514404
2018-01-25,7.679999828338623
2018-01-26,7.75
2018-01-29,7.75
2018-01-30,7.550000190734863
2018-01-31,7.75
2018-02-01,7.550000190734863
2018-02-02,7.539999961853027
2018-02-05,7.599999904632568
2018-02-06,7.710000038146973
2018-02-07,7.78000020980835
2018-02-08,7.789999961853027
2018-02-09,7.5
2018-02-12,7.460000038146973
2018-02-13,7.539999961853027
2018-02-14,7.550000190734863
2018-02-15,7.550000190734863
2018-02-16,7.630000114440918
2018-02-20,7.550000190734863
2018-02-21,7.599999904632568
2018-02-22,7.590000152587891
2018-02-23,7.78000020980835
2018-02-26,7.670000076293945
2018-02-27,7.519999980926514
2018-02-28,7.449999809265137
2018-03-01,7.489999771118164
2018-03-02,7.420000076293945
2018-03-05,7.349999904632568
2018-03-06,7.300000190734863
2018-03-07,7.369999885559082
2018-03-08,7.289999961853027
2018-03-09,7.449999809265137
2018-03-12,7.429999828338623
2018-03-13,7.480000019073486
2018-03-14,7.309999942779541
2018-03-15,7.329999923706055
2018-03-16,7.349999904632568
2018-03-19,7.199999809265137
2018-03-20,7.230000019073486
2018-03-21,7.210000038146973
2018-03-22,7.199999809265137
2018-03-23,7.130000114440918
2018-03-26,7.130000114440918
2018-03-27,7.179999828338623
2018-03-28,7.130000114440918
2018-03-29,7.179999828338623
2018-04-02,7.179999828338623
2018-04-03,7.150000095367432
2018-04-04,7.130000114440918
2018-04-05,7.150000095367432
2018-04-06,7.110000133514404
2018-04-09,7.070000171661377
2018-04-10,7.050000190734863
2018-04-11,7.050000190734863
2018-04-12,7.0
2018-04-13,7.010000228881836
2018-04-16,6.880000114440918
2018-04-17,7.03000020980835
2018-04-18,7.0
2018-04-19,6.980000019073486
2018-04-20,7.150000095367432
2018-04-23,6.960000038146973
2018-04-24,6.929999828338623
2018-04-25,7.079999923706055
2018-04-26,6.96999979019165
2018-04-27,7.079999923706055
2018-04-30,7.099999904632568
2018-05-01,7.010000228881836
2018-05-02,7.03000020980835
2018-05-03,6.880000114440918
2018-05-04,6.949999809265137
2018-05-07,6.900000095367432
2018-05-08,6.880000114440918
2018-05-09,6.920000076293945
2018-05-10,6.559999942779541
2018-05-11,6.630000114440918
2018-05-14,6.670000076293945
2018-05-15,6.510000228881836
2018-05-16,6.460000038146973
2018-05-17,6.550000190734863
2018-05-18,6.599999904632568
2018-05-21,6.579999923706055
2018-05-22,6.610000133514404
2018-05-23,6.510000228881836
2018-05-24,6.5
2018-05-25,6.519999980926514
2018-05-29,6.460000038146973
2018-05-30,6.340000152587891
2018-05-31,6.349999904632568
2018-06-01,6.320000171661377
2018-06-04,6.369999885559082
2018-06-05,6.210000038146973
2018-06-06,6.199999809265137
2018-06-07,6.349999904632568
2018-06-08,6.46999979019165
2018-06-11,6.369999885559082
2018-06-12,6.260000228881836
2018-06-13,6.28000020980835
2018-06-14,6.260000228881836
2018-06-15,6.210000038146973
2018-06-18,6.230000019073486
2018-06-19,6.349999904632568
2018-06-20,6.25
2018-06-21,6.28000020980835
2018-06-22,6.25
2018-06-25,6.199999809265137
2018-06-26,6.25
2018-06-27,6.199999809265137
2018-06-28,6.150000095367432
2018-06-29,6.239999771118164
2018-07-02,6.400000095367432
2018-07-03,6.349999904632568
2018-07-05,6.380000114440918
2018-07-06,6.380000114440918
2018-07-09,6.25
2018-07-10,6.260000228881836
2018-07-11,6.289999961853027
2018-07-12,6.25
2018-07-13,6.260000228881836
2018-07-16,6.199999809265137
2018-07-17,6.309999942779541
2018-07-18,6.300000190734863
2018-07-19,6.210000038146973
2018-07-20,6.559999942779541
2018-07-23,6.320000171661377
2018-07-24,6.349999904632568
2018-07-25,6.349999904632568
2018-07-26,6.28000020980835
2018-07-27,6.389999866485596
2018-07-30,6.400000095367432
2018-07-31,6.389999866485596
2018-08-01,6.349999904632568
2018-08-02,6.25
2018-08-03,6.25
2018-08-06,6.28000020980835
2018-08-07,6.619999885559082
2018-08-08,6.690000057220459
2018-08-09,6.570000171661377
2018-08-10,6.699999809265137
2018-08-13,6.599999904632568
2018-08-14,6.699999809265137
2018-08-15,6.670000076293945
2018-08-16,6.769999980926514
2018-08-17,6.809999942779541
2018-08-20,6.730000019073486
2018-08-21,6.78000020980835
2018-08-22,6.659999847412109
2018-08-23,6.699999809265137
2018-08-24,6.75
2018-08-27,6.78000020980835
2018-08-28,6.829999923706055
2018-08-29,6.829999923706055
2018-08-30,6.739999771118164
2018-08-31,6.670000076293945
2018-09-04,6.590000152587891
2018-09-05,6.679999828338623
2018-09-06,6.550000190734863
2018-09-07,6.360000133514404
2018-09-10,6.550000190734863
2018-09-11,6.449999809265137
2018-09-12,6.449999809265137
2018-09-13,6.46999979019165
2018-09-14,6.440000057220459
2018-09-17,6.519999980926514
2018-09-18,6.53000020980835
2018-09-19,6.449999809265137
2018-09-20,6.420000076293945
2018-09-21,6.449999809265137
2018-09-24,6.420000076293945
2018-09-25,6.300000190734863
2018-09-26,6.28000020980835
2018-09-27,6.269999980926514
2018-09-28,6.269999980926514
2018-10-01,6.369999885559082
2018-10-02,6.360000133514404
2018-10-03,6.349999904632568
2018-10-04,6.25
2018-10-05,6.409999847412109
2018-10-08,6.309999942779541
2018-10-09,6.269999980926514
2018-10-10,6.25
2018-10-11,6.269999980926514
2018-10-12,6.179999828338623
2018-10-15,6.320000171661377
2018-10-16,6.329999923706055
2018-10-17,6.210000038146973
2018-10-18,6.159999847412109
2018-10-19,6.440000057220459
2018-10-22,6.170000076293945
2018-10-23,6.190000057220459
2018-10-24,6.230000019073486
2018-10-25,6.199999809265137
2018-10-26,6.199999809265137
2018-10-29,6.099999904632568
2018-10-30,6.25
2018-10-31,6.349999904632568
2018-11-01,6.360000133514404
2018-11-02,6.269999980926514
2018-11-05,6.230000019073486
2018-11-06,6.349999904632568
2018-11-07,6.349999904632568
2018-11-08,6.400000095367432
2018-11-09,6.369999885559082
2018-11-12,6.380000114440918
2018-11-13,6.369999885559082
2018-11-14,6.21999979019165
2018-11-15,6.25
2018-11-16,6.300000190734863
2018-11-19,6.230000019073486
2018-11-20,6.21999979019165
2018-11-21,6.210000038146973
2018-11-23,6.230000019073486
2018-11-26,6.269999980926514
2018-11-27,6.269999980926514
2018-11-28,6.21999979019165
2018-11-29,6.210000038146973
2018-11-30,6.159999847412109
2018-12-03,6.190000057220459
2018-12-04,6.199999809265137
2018-12-06,6.119999885559082
2018-12-07,6.119999885559082
2018-12-10,6.039999961853027
2018-12-11,5.980000019073486
2018-12-12,5.949999809265137
2018-12-13,6.0
2018-12-14,5.800000190734863
2018-12-17,5.460000038146973
2018-12-18,4.980000019073486
2018-12-19,4.829999923706055
2018-12-20,4.789999961853027
2018-12-21,4.599999904632568
2018-12-24,5.110000133514404
2018-12-26,5.340000152587891
2018-12-27,5.380000114440918
2018-12-28,5.449999809265137
2018-12-31,5.449999809265137
2019-01-02,5.440000057220459
2019-01-03,5.050000190734863
2019-01-04,5.130000114440918
2019-01-07,5.059999942779541
2019-01-08,5.110000133514404
2019-01-09,5.090000152587891
2019-01-10,5.28000020980835
2019-01-11,5.300000190734863
2019-01-14,5.159999847412109
2019-01-15,5.170000076293945
2019-01-16,5.130000114440918
2019-01-17,5.170000076293945
2019-01-18,5.360000133514404
2019-01-22,5.199999809265137
2019-01-23,5.360000133514404
2019-01-24,5.25
2019-01-25,5.360000133514404
2019-01-28,5.460000038146973
2019-01-29,5.590000152587891
2019-01-30,5.889999866485596
2019-01-31,5.78000020980835
2019-02-01,5.5
2019-02-04,5.670000076293945
2019-02-05,5.449999809265137
2019-02-06,5.409999847412109
2019-02-07,5.429999828338623
2019-02-08,5.400000095367432
2019-02-11,5.420000076293945
2019-02-12,5.460000038146973
2019-02-13,5.539999961853027
2019-02-14,5.519999980926514
2019-02-15,5.5
2019-02-19,5.5
2019-02-20,5.460000038146973
2019-02-21,5.679999828338623
2019-02-22,5.71999979019165
2019-02-25,5.75
2019-02-26,5.269999980926514
2019-02-27,5.340000152587891
2019-02-28,5.159999847412109
2019-03-01,5.199999809265137
2019-03-04,5.199999809265137
2019-03-05,5.170000076293945
2019-03-06,5.190000057220459
2019-03-07,5.130000114440918
2019-03-08,5.170000076293945
2019-03-11,5.150000095367432
2019-03-12,5.059999942779541
2019-03-13,5.210000038146973
2019-03-14,5.170000076293945
2019-03-15,5.099999904632568
2019-03-18,5.199999809265137
2019-03-19,5.300000190734863
2019-03-20,5.059999942779541
2019-03-21,5.099999904632568
2019-03-22,5.099999904632568
2019-03-25,5.050000190734863
2019-03-26,5.050000190734863
2019-03-27,5.079999923706055
2019-03-28,5.090000152587891
2019-03-29,5.25
2019-04-01,5.25
2019-04-02,5.239999771118164
2019-04-03,5.210000038146973
2019-04-04,5.159999847412109
2019-04-05,5.179999828338623
2019-04-08,5.159999847412109
2019-04-09,5.150000095367432
2019-04-10,5.21999979019165
2019-04-11,5.25
2019-04-12,5.320000171661377
2019-04-15,5.349999904632568
2019-04-16,5.5
2019-04-17,5.510000228881836
2019-04-18,5.440000057220459
2019-04-22,5.53000020980835
2019-04-23,5.659999847412109
2019-04-24,5.679999828338623
2019-04-25,5.639999866485596
2019-04-26,5.360000133514404
2019-04-29,5.570000171661377
2019-04-30,5.739999771118164
2019-05-01,5.53000020980835
2019-05-02,5.429999828338623
2019-05-03,5.46999979019165
2019-05-06,5.510000228881836
2019-05-07,5.5
2019-05-08,5.599999904632568
2019-05-09,5.570000171661377
2019-05-10,5.659999847412109
2019-05-13,5.710000038146973
2019-05-14,5.78000020980835
2019-05-15,5.650000095367432
2019-05-16,5.630000114440918
2019-05-17,5.710000038146973
2019-05-20,5.670000076293945
2019-05-21,5.690000057220459
2019-05-22,5.599999904632568
2019-05-23,5.300000190734863
2019-05-24,5.28000020980835
2019-05-28,5.349999904632568
2019-05-29,5.190000057220459
2019-05-30,5.150000095367432
2019-05-31,4.880000114440918
2019-06-03,5.119999885559082
2019-06-04,5.110000133514404
2019-06-05,5.239999771118164
2019-06-06,5.28000020980835
2019-06-07,5.269999980926514
2019-06-10,5.110000133514404
2019-06-11,5.21999979019165
2019-06-12,5.199999809265137
2019-06-13,5.170000076293945
2019-06-14,5.159999847412109
2019-06-17,5.130000114440918
2019-06-18,5.25
2019-06-19,5.139999866485596
2019-06-20,5.139999866485596
2019-06-21,5.130000114440918
2019-06-24,5.139999866485596
2019-06-25,5.139999866485596
2019-06-26,5.150000095367432
2019-06-27,5.099999904632568
2019-06-28,5.079999923706055
2019-07-01,5.099999904632568
2019-07-02,5.150000095367432
2019-07-03,5.190000057220459
2019-07-05,5.199999809265137
2019-07-08,5.360000133514404
2019-07-09,5.320000171661377
2019-07-10,5.28000020980835
2019-07-11,5.289999961853027
2019-07-12,5.349999904632568
2019-07-15,5.389999866485596
2019-07-16,5.28000020980835
2019-07-17,5.320000171661377
2019-07-18,5.28000020980835
2019-07-19,5.239999771118164
2019-07-22,5.25
2019-07-23,5.349999904632568
2019-07-24,5.389999866485596
2019-07-25,5.380000114440918
2019-07-26,5.389999866485596
2019-07-29,5.400000095367432
2019-07-30,5.519999980926514
2019-07-31,5.449999809265137
2019-08-01,5.199999809265137
2019-08-02,5.300000190734863
2019-08-05,5.550000190734863
2019-08-06,5.510000228881836
2019-08-07,5.480000019073486
2019-08-08,5.480000019073486
2019-08-09,5.449999809265137
2019-08-12,5.480000019073486
2019-08-13,5.480000019073486
2019-08-14,5.480000019073486
2019-08-15,5.449999809265137
2019-08-16,5.429999828338623
2019-08-19,5.480000019073486
2019-08-20,5.429999828338623
2019-08-21,5.46999979019165
2019-08-22,5.429999828338623
2019-08-23,5.420000076293945
2019-08-26,5.449999809265137
2019-08-27,5.429999828338623
2019-08-28,5.440000057220459
2019-08-29,5.449999809265137
2019-08-30,5.449999809265137
2019-09-03,5.440000057220459
2019-09-04,5.429999828338623
2019-09-05,5.46999979019165
2019-09-06,5.489999771118164
2019-09-09,5.519999980926514
2019-09-10,5.71999979019165
2019-09-11,5.579999923706055
2019-09-12,5.610000133514404
2019-09-13,5.5
2019-09-16,5.5
2019-09-17,5.480000019073486
2019-09-18,5.510000228881836
2019-09-19,5.5
2019-09-20,5.46999979019165
2019-09-23,5.480000019073486
2019-09-24,5.460000038146973
2019-09-25,5.349999904632568
2019-09-26,5.380000114440918
2019-09-27,5.349999904632568
2019-09-30,5.400000095367432
2019-10-01,5.420000076293945
2019-10-02,5.360000133514404
2019-10-03,5.329999923706055
2019-10-04,5.449999809265137
2019-10-07,5.449999809265137
2019-10-08,5.340000152587891
2019-10-09,5.400000095367432
2019-10-10,5.400000095367432
2019-10-11,5.269999980926514
2019-10-14,5.300000190734863
2019-10-15,5.349999904632568
2019-10-16,5.380000114440918
2019-10-17,5.300000190734863
2019-10-18,5.300000190734863
2019-10-21,5.400000095367432
2019-10-22,5.360000133514404
2019-10-23,5.5
2019-10-24,5.389999866485596
2019-10-25,5.449999809265137
2019-10-28,5.5
2019-10-29,5.440000057220459
2019-10-30,5.46999979019165
2019-10-31,5.329999923706055
