,FLTR
2012-03-07,23.799999237060547
2012-03-08,23.799999237060547
2012-03-09,23.770000457763672
2012-03-12,23.81999969482422
2012-03-13,23.809999465942383
2012-03-14,23.809999465942383
2012-03-15,23.770000457763672
2012-03-16,23.770000457763672
2012-03-19,23.809999465942383
2012-03-20,23.809999465942383
2012-03-21,23.639999389648438
2012-03-22,23.84000015258789
2012-03-23,23.84000015258789
2012-03-26,23.75
2012-03-27,23.700000762939453
2012-03-28,23.829999923706055
2012-03-29,23.799999237060547
2012-03-30,23.809999465942383
2012-04-02,23.799999237060547
2012-04-03,24.010000228881836
2012-04-04,23.75
2012-04-05,23.760000228881836
2012-04-09,23.829999923706055
2012-04-10,23.93000030517578
2012-04-11,23.780000686645508
2012-04-12,23.81999969482422
2012-04-13,23.809999465942383
2012-04-16,23.809999465942383
2012-04-17,23.829999923706055
2012-04-18,23.81999969482422
2012-04-19,23.889999389648438
2012-04-20,23.8799991607666
2012-04-23,23.8799991607666
2012-04-24,23.829999923706055
2012-04-25,23.84000015258789
2012-04-26,23.81999969482422
2012-04-27,23.940000534057617
2012-04-30,23.90999984741211
2012-05-01,23.899999618530273
2012-05-02,23.920000076293945
2012-05-03,23.829999923706055
2012-05-04,23.950000762939453
2012-05-07,23.850000381469727
2012-05-08,23.959999084472656
2012-05-09,23.959999084472656
2012-05-10,23.959999084472656
2012-05-11,23.920000076293945
2012-05-14,23.899999618530273
2012-05-15,23.90999984741211
2012-05-16,23.90999984741211
2012-05-17,23.90999984741211
2012-05-18,23.8799991607666
2012-05-21,23.829999923706055
2012-05-22,23.75
2012-05-23,23.75
2012-05-24,23.790000915527344
2012-05-25,23.790000915527344
2012-05-29,23.790000915527344
2012-05-30,23.559999465942383
2012-05-31,23.559999465942383
2012-06-01,23.8700008392334
2012-06-04,23.81999969482422
2012-06-05,23.799999237060547
2012-06-06,23.56999969482422
2012-06-07,23.56999969482422
2012-06-08,23.68000030517578
2012-06-11,23.639999389648438
2012-06-12,23.6200008392334
2012-06-13,23.6200008392334
2012-06-14,23.84000015258789
2012-06-15,23.709999084472656
2012-06-18,23.709999084472656
2012-06-19,23.90999984741211
2012-06-20,23.8799991607666
2012-06-21,23.780000686645508
2012-06-22,23.860000610351562
2012-06-25,23.790000915527344
2012-06-26,23.93000030517578
2012-06-27,23.93000030517578
2012-06-28,23.889999389648438
2012-06-29,23.790000915527344
2012-07-02,23.899999618530273
2012-07-03,23.899999618530273
2012-07-05,23.8799991607666
2012-07-06,23.8799991607666
2012-07-09,23.90999984741211
2012-07-10,23.90999984741211
2012-07-11,23.969999313354492
2012-07-12,23.969999313354492
2012-07-13,23.969999313354492
2012-07-16,23.969999313354492
2012-07-17,23.719999313354492
2012-07-18,23.719999313354492
2012-07-19,23.75
2012-07-20,23.75
2012-07-23,23.75
2012-07-24,23.93000030517578
2012-07-25,23.899999618530273
2012-07-26,24.030000686645508
2012-07-27,24.020000457763672
2012-07-30,24.079999923706055
2012-07-31,24.079999923706055
2012-08-01,24.09000015258789
2012-08-02,23.309999465942383
2012-08-03,23.65999984741211
2012-08-06,23.799999237060547
2012-08-07,23.799999237060547
2012-08-08,23.799999237060547
2012-08-09,23.899999618530273
2012-08-10,24.149999618530273
2012-08-13,23.790000915527344
2012-08-14,23.889999389648438
2012-08-15,23.90999984741211
2012-08-16,23.90999984741211
2012-08-17,23.899999618530273
2012-08-20,24.040000915527344
2012-08-21,24.040000915527344
2012-08-22,24.0
2012-08-23,24.010000228881836
2012-08-24,24.010000228881836
2012-08-27,23.899999618530273
2012-08-28,23.8799991607666
2012-08-29,24.06999969482422
2012-08-30,24.299999237060547
2012-08-31,23.899999618530273
2012-09-04,23.969999313354492
2012-09-05,24.049999237060547
2012-09-06,24.299999237060547
2012-09-07,24.360000610351562
2012-09-10,24.360000610351562
2012-09-11,24.360000610351562
2012-09-12,24.3799991607666
2012-09-13,24.420000076293945
2012-09-14,24.360000610351562
2012-09-17,24.43000030517578
2012-09-18,24.389999389648438
2012-09-19,24.399999618530273
2012-09-20,24.399999618530273
2012-09-21,24.389999389648438
2012-09-24,24.3799991607666
2012-09-25,24.40999984741211
2012-09-26,24.34000015258789
2012-09-27,24.420000076293945
2012-09-28,24.510000228881836
2012-10-01,24.469999313354492
2012-10-02,24.520000457763672
2012-10-03,24.520000457763672
2012-10-04,24.540000915527344
2012-10-05,24.56999969482422
2012-10-08,24.56999969482422
2012-10-09,24.690000534057617
2012-10-10,24.639999389648438
2012-10-11,24.399999618530273
2012-10-12,24.610000610351562
2012-10-15,24.670000076293945
2012-10-16,24.56999969482422
2012-10-17,24.600000381469727
2012-10-18,24.549999237060547
2012-10-19,24.479999542236328
2012-10-22,24.43000030517578
2012-10-23,24.399999618530273
2012-10-24,24.639999389648438
2012-10-25,25.040000915527344
2012-10-26,24.889999389648438
2012-10-31,25.09000015258789
2012-11-01,24.899999618530273
2012-11-02,24.969999313354492
2012-11-05,24.989999771118164
2012-11-06,24.989999771118164
2012-11-07,24.959999084472656
2012-11-08,24.850000381469727
2012-11-09,24.829999923706055
2012-11-12,24.84000015258789
2012-11-13,24.899999618530273
2012-11-14,24.8700008392334
2012-11-15,24.81999969482422
2012-11-16,24.809999465942383
2012-11-19,24.760000228881836
2012-11-20,24.75
2012-11-21,24.6299991607666
2012-11-23,24.729999542236328
2012-11-26,24.75
2012-11-27,24.75
2012-11-28,24.719999313354492
2012-11-29,24.729999542236328
2012-11-30,24.729999542236328
2012-12-03,24.709999084472656
2012-12-04,24.709999084472656
2012-12-05,24.739999771118164
2012-12-06,24.790000915527344
2012-12-07,24.850000381469727
2012-12-10,24.84000015258789
2012-12-11,24.770000457763672
2012-12-12,24.799999237060547
2012-12-13,24.790000915527344
2012-12-14,24.690000534057617
2012-12-17,24.719999313354492
2012-12-18,24.649999618530273
2012-12-19,24.709999084472656
2012-12-20,24.729999542236328
2012-12-21,24.700000762939453
2012-12-24,24.719999313354492
2012-12-26,24.75
2012-12-27,24.68000030517578
2012-12-28,24.8799991607666
2012-12-31,24.719999313354492
2013-01-02,24.6299991607666
2013-01-03,24.670000076293945
2013-01-04,24.770000457763672
2013-01-07,24.709999084472656
2013-01-08,24.709999084472656
2013-01-09,24.84000015258789
2013-01-10,24.670000076293945
2013-01-11,24.809999465942383
2013-01-14,24.760000228881836
2013-01-15,24.850000381469727
2013-01-16,24.850000381469727
2013-01-17,24.93000030517578
2013-01-18,24.899999618530273
2013-01-22,24.889999389648438
2013-01-23,24.959999084472656
2013-01-24,25.030000686645508
2013-01-25,24.93000030517578
2013-01-28,24.899999618530273
2013-01-29,24.93000030517578
2013-01-30,24.899999618530273
2013-01-31,24.920000076293945
2013-02-01,24.90999984741211
2013-02-04,24.899999618530273
2013-02-05,24.920000076293945
2013-02-06,24.940000534057617
2013-02-07,24.940000534057617
2013-02-08,24.93000030517578
2013-02-11,24.920000076293945
2013-02-12,24.899999618530273
2013-02-13,24.8799991607666
2013-02-14,24.899999618530273
2013-02-15,24.899999618530273
2013-02-19,24.920000076293945
2013-02-20,24.90999984741211
2013-02-21,24.950000762939453
2013-02-22,24.959999084472656
2013-02-25,24.969999313354492
2013-02-26,24.979999542236328
2013-02-27,24.969999313354492
2013-02-28,24.940000534057617
2013-03-01,24.989999771118164
2013-03-04,24.959999084472656
2013-03-05,24.989999771118164
2013-03-06,24.950000762939453
2013-03-07,24.959999084472656
2013-03-08,24.969999313354492
2013-03-11,24.969999313354492
2013-03-12,24.969999313354492
2013-03-13,24.959999084472656
2013-03-14,24.979999542236328
2013-03-15,24.979999542236328
2013-03-18,24.979999542236328
2013-03-19,24.959999084472656
2013-03-20,24.93000030517578
2013-03-21,24.940000534057617
2013-03-22,24.940000534057617
2013-03-25,24.969999313354492
2013-03-26,24.989999771118164
2013-03-27,25.0
2013-03-28,25.0
2013-04-01,25.0
2013-04-02,24.989999771118164
2013-04-03,24.989999771118164
2013-04-04,24.989999771118164
2013-04-05,24.989999771118164
2013-04-08,25.0
2013-04-09,24.989999771118164
2013-04-10,24.979999542236328
2013-04-11,24.989999771118164
2013-04-12,25.0
2013-04-15,24.969999313354492
2013-04-16,24.989999771118164
2013-04-17,24.899999618530273
2013-04-18,24.979999542236328
2013-04-19,24.989999771118164
2013-04-22,24.93000030517578
2013-04-23,24.969999313354492
2013-04-24,24.979999542236328
2013-04-25,24.989999771118164
2013-04-26,24.969999313354492
2013-04-29,24.969999313354492
2013-04-30,24.979999542236328
2013-05-01,24.93000030517578
2013-05-02,24.979999542236328
2013-05-03,24.979999542236328
2013-05-06,24.989999771118164
2013-05-07,24.989999771118164
2013-05-08,24.989999771118164
2013-05-09,24.979999542236328
2013-05-10,24.950000762939453
2013-05-13,24.989999771118164
2013-05-14,24.989999771118164
2013-05-15,24.979999542236328
2013-05-16,24.93000030517578
2013-05-17,24.969999313354492
2013-05-20,24.979999542236328
2013-05-21,24.989999771118164
2013-05-22,24.989999771118164
2013-05-23,25.010000228881836
2013-05-24,25.0
2013-05-28,24.989999771118164
2013-05-29,24.959999084472656
2013-05-30,24.93000030517578
2013-05-31,24.979999542236328
2013-06-03,25.0
2013-06-04,24.989999771118164
2013-06-05,24.989999771118164
2013-06-06,24.979999542236328
2013-06-07,25.0
2013-06-10,25.010000228881836
2013-06-11,25.0
2013-06-12,24.989999771118164
2013-06-13,25.0
2013-06-14,24.989999771118164
2013-06-17,24.989999771118164
2013-06-18,25.0
2013-06-19,24.969999313354492
2013-06-20,24.969999313354492
2013-06-21,24.889999389648438
2013-06-24,24.940000534057617
2013-06-25,24.969999313354492
2013-06-26,24.940000534057617
2013-06-27,24.950000762939453
2013-06-28,24.8799991607666
2013-07-01,24.940000534057617
2013-07-02,24.760000228881836
2013-07-03,24.8799991607666
2013-07-05,24.8700008392334
2013-07-08,24.899999618530273
2013-07-09,24.920000076293945
2013-07-10,24.920000076293945
2013-07-11,24.920000076293945
2013-07-12,24.899999618530273
2013-07-15,24.84000015258789
2013-07-16,24.84000015258789
2013-07-17,24.799999237060547
2013-07-18,24.8799991607666
2013-07-19,24.889999389648438
2013-07-22,24.889999389648438
2013-07-23,24.889999389648438
2013-07-24,24.93000030517578
2013-07-25,24.940000534057617
2013-07-26,24.950000762939453
2013-07-29,24.90999984741211
2013-07-30,24.940000534057617
2013-07-31,24.940000534057617
2013-08-01,24.93000030517578
2013-08-02,24.940000534057617
2013-08-05,24.899999618530273
2013-08-06,24.93000030517578
2013-08-07,24.940000534057617
2013-08-08,24.940000534057617
2013-08-09,24.950000762939453
2013-08-12,24.93000030517578
2013-08-13,24.950000762939453
2013-08-14,24.920000076293945
2013-08-15,24.950000762939453
2013-08-16,24.950000762939453
2013-08-19,24.940000534057617
2013-08-20,24.950000762939453
2013-08-21,24.940000534057617
2013-08-22,24.950000762939453
2013-08-23,24.940000534057617
2013-08-26,24.940000534057617
2013-08-27,24.93000030517578
2013-08-28,24.950000762939453
2013-08-29,24.959999084472656
2013-08-30,24.950000762939453
2013-09-03,24.940000534057617
2013-09-04,24.93000030517578
2013-09-05,24.940000534057617
2013-09-06,25.0
2013-09-09,24.90999984741211
2013-09-10,24.950000762939453
2013-09-11,24.950000762939453
2013-09-12,24.93000030517578
2013-09-13,24.940000534057617
2013-09-16,24.950000762939453
2013-09-17,24.950000762939453
2013-09-18,24.950000762939453
2013-09-19,24.950000762939453
2013-09-20,24.959999084472656
2013-09-23,24.950000762939453
2013-09-24,24.969999313354492
2013-09-25,24.969999313354492
2013-09-26,24.969999313354492
2013-09-27,24.979999542236328
2013-09-30,24.979999542236328
2013-10-01,24.950000762939453
2013-10-02,24.979999542236328
2013-10-03,24.979999542236328
2013-10-04,24.979999542236328
2013-10-07,24.969999313354492
2013-10-08,24.889999389648438
2013-10-09,24.940000534057617
2013-10-10,24.969999313354492
2013-10-11,24.969999313354492
2013-10-14,24.969999313354492
2013-10-15,24.959999084472656
2013-10-16,24.959999084472656
2013-10-17,24.979999542236328
2013-10-18,24.959999084472656
2013-10-21,24.969999313354492
2013-10-22,24.979999542236328
2013-10-23,24.969999313354492
2013-10-24,24.989999771118164
2013-10-25,24.989999771118164
2013-10-28,24.989999771118164
2013-10-29,24.979999542236328
2013-10-30,24.989999771118164
2013-10-31,25.0
2013-11-01,24.979999542236328
2013-11-04,24.979999542236328
2013-11-05,24.989999771118164
2013-11-06,24.969999313354492
2013-11-07,24.989999771118164
2013-11-08,24.989999771118164
2013-11-11,25.0
2013-11-12,24.959999084472656
2013-11-13,24.979999542236328
2013-11-14,24.959999084472656
2013-11-15,24.989999771118164
2013-11-18,24.969999313354492
2013-11-19,25.0
2013-11-20,24.989999771118164
2013-11-21,24.979999542236328
2013-11-22,25.0
2013-11-25,25.0
2013-11-26,24.989999771118164
2013-11-27,24.989999771118164
2013-11-29,24.950000762939453
2013-12-02,24.959999084472656
2013-12-03,24.899999618530273
2013-12-04,24.899999618530273
2013-12-05,24.90999984741211
2013-12-06,24.8799991607666
2013-12-09,24.920000076293945
2013-12-10,24.90999984741211
2013-12-11,24.90999984741211
2013-12-12,24.93000030517578
2013-12-13,24.950000762939453
2013-12-16,24.940000534057617
2013-12-17,24.93000030517578
2013-12-18,24.969999313354492
2013-12-19,24.979999542236328
2013-12-20,24.940000534057617
2013-12-23,24.950000762939453
2013-12-24,24.950000762939453
2013-12-26,24.969999313354492
2013-12-27,24.959999084472656
2013-12-30,24.940000534057617
2013-12-31,24.93000030517578
2014-01-02,24.979999542236328
2014-01-03,24.989999771118164
2014-01-06,24.989999771118164
2014-01-07,24.969999313354492
2014-01-08,24.950000762939453
2014-01-09,24.959999084472656
2014-01-10,25.010000228881836
2014-01-13,24.950000762939453
2014-01-14,25.0
2014-01-15,24.959999084472656
2014-01-16,24.959999084472656
2014-01-17,24.979999542236328
2014-01-21,24.959999084472656
2014-01-22,24.989999771118164
2014-01-23,24.989999771118164
2014-01-24,24.950000762939453
2014-01-27,24.959999084472656
2014-01-28,24.989999771118164
2014-01-29,24.950000762939453
2014-01-30,24.940000534057617
2014-01-31,24.940000534057617
2014-02-03,25.0
2014-02-04,24.989999771118164
2014-02-05,25.0
2014-02-06,24.940000534057617
2014-02-07,24.989999771118164
2014-02-10,24.950000762939453
2014-02-11,24.940000534057617
2014-02-12,24.989999771118164
2014-02-13,24.989999771118164
2014-02-14,24.920000076293945
2014-02-18,24.979999542236328
2014-02-19,24.989999771118164
2014-02-20,24.969999313354492
2014-02-21,24.969999313354492
2014-02-24,24.959999084472656
2014-02-25,24.959999084472656
2014-02-26,24.959999084472656
2014-02-27,24.969999313354492
2014-02-28,24.969999313354492
2014-03-03,24.969999313354492
2014-03-04,24.959999084472656
2014-03-05,24.940000534057617
2014-03-06,24.959999084472656
2014-03-07,25.0
2014-03-10,24.969999313354492
2014-03-11,25.010000228881836
2014-03-12,24.969999313354492
2014-03-13,24.969999313354492
2014-03-14,25.0
2014-03-17,24.989999771118164
2014-03-18,24.969999313354492
2014-03-19,24.979999542236328
2014-03-20,25.0
2014-03-21,24.979999542236328
2014-03-24,24.979999542236328
2014-03-25,24.989999771118164
2014-03-26,25.0
2014-03-27,25.0
2014-03-28,25.020000457763672
2014-03-31,24.989999771118164
2014-04-01,25.020000457763672
2014-04-02,25.0
2014-04-03,24.969999313354492
2014-04-04,25.030000686645508
2014-04-07,24.979999542236328
2014-04-08,25.0
2014-04-09,24.969999313354492
2014-04-10,24.979999542236328
2014-04-11,24.950000762939453
2014-04-14,24.979999542236328
2014-04-15,25.010000228881836
2014-04-16,24.989999771118164
2014-04-17,25.010000228881836
2014-04-21,24.989999771118164
2014-04-22,24.979999542236328
2014-04-23,25.040000915527344
2014-04-24,25.030000686645508
2014-04-25,25.030000686645508
2014-04-28,25.010000228881836
2014-04-29,25.010000228881836
2014-04-30,25.020000457763672
2014-05-01,24.969999313354492
2014-05-02,24.989999771118164
2014-05-05,25.0
2014-05-06,25.0
2014-05-07,25.0
2014-05-08,25.0
2014-05-09,25.0
2014-05-12,25.020000457763672
2014-05-13,25.0
2014-05-14,25.020000457763672
2014-05-15,25.040000915527344
2014-05-16,25.010000228881836
2014-05-19,24.989999771118164
2014-05-20,25.0
2014-05-21,25.030000686645508
2014-05-22,25.010000228881836
2014-05-23,24.989999771118164
2014-05-27,24.989999771118164
2014-05-28,24.979999542236328
2014-05-29,25.020000457763672
2014-05-30,25.010000228881836
2014-06-02,25.010000228881836
2014-06-03,25.0
2014-06-04,24.969999313354492
2014-06-05,24.989999771118164
2014-06-06,25.010000228881836
2014-06-09,25.0
2014-06-10,25.0
2014-06-11,25.010000228881836
2014-06-12,25.020000457763672
2014-06-13,25.010000228881836
2014-06-16,25.030000686645508
2014-06-17,25.030000686645508
2014-06-18,25.040000915527344
2014-06-19,25.049999237060547
2014-06-20,25.049999237060547
2014-06-23,25.040000915527344
2014-06-24,25.06999969482422
2014-06-25,25.059999465942383
2014-06-26,25.049999237060547
2014-06-27,25.059999465942383
2014-06-30,25.049999237060547
2014-07-01,25.049999237060547
2014-07-02,25.059999465942383
2014-07-03,25.049999237060547
2014-07-07,25.059999465942383
2014-07-08,25.06999969482422
2014-07-09,25.020000457763672
2014-07-10,25.030000686645508
2014-07-11,25.040000915527344
2014-07-14,25.079999923706055
2014-07-15,25.079999923706055
2014-07-16,25.040000915527344
2014-07-17,25.049999237060547
2014-07-18,25.040000915527344
2014-07-21,25.09000015258789
2014-07-22,25.059999465942383
2014-07-23,25.079999923706055
2014-07-24,25.079999923706055
2014-07-25,25.139999389648438
2014-07-28,25.100000381469727
2014-07-29,25.079999923706055
2014-07-30,25.030000686645508
2014-07-31,25.059999465942383
2014-08-01,25.030000686645508
2014-08-04,25.079999923706055
2014-08-05,25.09000015258789
2014-08-06,25.100000381469727
2014-08-07,25.100000381469727
2014-08-08,25.100000381469727
2014-08-11,25.09000015258789
2014-08-12,25.100000381469727
2014-08-13,25.059999465942383
2014-08-14,25.059999465942383
2014-08-15,25.1200008392334
2014-08-18,25.100000381469727
2014-08-19,25.110000610351562
2014-08-20,25.110000610351562
2014-08-21,25.1299991607666
2014-08-22,25.079999923706055
2014-08-25,25.1200008392334
2014-08-26,25.1299991607666
2014-08-27,25.100000381469727
2014-08-28,25.1200008392334
2014-08-29,25.139999389648438
2014-09-02,25.09000015258789
2014-09-03,25.09000015258789
2014-09-04,25.1200008392334
2014-09-05,25.1200008392334
2014-09-08,25.1200008392334
2014-09-09,25.110000610351562
2014-09-10,25.110000610351562
2014-09-11,25.079999923706055
2014-09-12,25.149999618530273
2014-09-15,25.110000610351562
2014-09-16,25.139999389648438
2014-09-17,25.139999389648438
2014-09-18,25.18000030517578
2014-09-19,25.1299991607666
2014-09-22,25.1299991607666
2014-09-23,25.1299991607666
2014-09-24,25.139999389648438
2014-09-25,25.1200008392334
2014-09-26,25.09000015258789
2014-09-29,25.139999389648438
2014-09-30,25.18000030517578
2014-10-01,25.139999389648438
2014-10-02,25.06999969482422
2014-10-03,25.149999618530273
2014-10-06,25.110000610351562
2014-10-07,25.100000381469727
2014-10-08,25.100000381469727
2014-10-09,25.100000381469727
2014-10-10,25.100000381469727
2014-10-13,25.100000381469727
2014-10-14,25.059999465942383
2014-10-15,25.1200008392334
2014-10-16,25.059999465942383
2014-10-17,25.06999969482422
2014-10-20,25.020000457763672
2014-10-21,25.030000686645508
2014-10-22,25.0
2014-10-23,25.010000228881836
2014-10-24,25.010000228881836
2014-10-27,25.010000228881836
2014-10-28,25.010000228881836
2014-10-29,25.059999465942383
2014-10-30,25.010000228881836
2014-10-31,25.030000686645508
2014-11-03,25.049999237060547
2014-11-04,25.030000686645508
2014-11-05,25.0
2014-11-06,25.059999465942383
2014-11-07,25.059999465942383
2014-11-10,25.059999465942383
2014-11-11,25.0
2014-11-12,25.049999237060547
2014-11-13,25.059999465942383
2014-11-14,25.040000915527344
2014-11-17,24.979999542236328
2014-11-18,25.040000915527344
2014-11-19,24.989999771118164
2014-11-20,25.0
2014-11-21,25.030000686645508
2014-11-24,25.059999465942383
2014-11-25,25.010000228881836
2014-11-26,24.989999771118164
2014-11-28,25.020000457763672
2014-12-01,25.0
2014-12-02,25.010000228881836
2014-12-03,25.020000457763672
2014-12-04,25.010000228881836
2014-12-05,24.979999542236328
2014-12-08,24.969999313354492
2014-12-09,25.010000228881836
2014-12-10,24.979999542236328
2014-12-11,24.989999771118164
2014-12-12,25.020000457763672
2014-12-15,24.959999084472656
2014-12-16,24.950000762939453
2014-12-17,24.959999084472656
2014-12-18,24.950000762939453
2014-12-19,24.920000076293945
2014-12-22,24.850000381469727
2014-12-23,24.8799991607666
2014-12-24,24.8700008392334
2014-12-26,24.93000030517578
2014-12-29,24.829999923706055
2014-12-30,24.850000381469727
2014-12-31,24.940000534057617
2015-01-02,24.950000762939453
2015-01-05,24.940000534057617
2015-01-06,24.889999389648438
2015-01-07,24.8700008392334
2015-01-08,24.950000762939453
2015-01-09,24.959999084472656
2015-01-12,24.93000030517578
2015-01-13,24.959999084472656
2015-01-14,24.90999984741211
2015-01-15,24.959999084472656
2015-01-16,24.920000076293945
2015-01-20,24.889999389648438
2015-01-21,24.90999984741211
2015-01-22,24.8700008392334
2015-01-23,24.8799991607666
2015-01-26,24.920000076293945
2015-01-27,24.93000030517578
2015-01-28,24.8799991607666
2015-01-29,24.8799991607666
2015-01-30,24.93000030517578
2015-02-02,24.920000076293945
