,AVGO
2010-02-18,17.450000762939453
2010-02-19,17.530000686645508
2010-02-22,17.350000381469727
2010-02-23,17.3799991607666
2010-02-24,17.739999771118164
2010-02-25,18.09000015258789
2010-02-26,18.149999618530273
2010-03-01,18.299999237060547
2010-03-02,18.719999313354492
2010-03-03,18.90999984741211
2010-03-04,19.059999465942383
2010-03-05,19.360000610351562
2010-03-08,19.309999465942383
2010-03-09,19.350000381469727
2010-03-10,19.739999771118164
2010-03-11,19.860000610351562
2010-03-12,19.649999618530273
2010-03-15,19.420000076293945
2010-03-16,19.5
2010-03-17,19.889999389648438
2010-03-18,19.979999542236328
2010-03-19,20.110000610351562
2010-03-22,19.940000534057617
2010-03-23,20.219999313354492
2010-03-24,19.6200008392334
2010-03-25,19.649999618530273
2010-03-26,19.90999984741211
2010-03-29,20.219999313354492
2010-03-30,20.3799991607666
2010-03-31,20.559999465942383
2010-04-01,20.5
2010-04-05,20.260000228881836
2010-04-06,20.68000030517578
2010-04-07,20.479999542236328
2010-04-08,20.100000381469727
2010-04-09,20.010000228881836
2010-04-12,20.020000457763672
2010-04-13,20.149999618530273
2010-04-14,21.549999237060547
2010-04-15,21.959999084472656
2010-04-16,21.8799991607666
2010-04-19,21.899999618530273
2010-04-20,22.3700008392334
2010-04-21,21.84000015258789
2010-04-22,21.530000686645508
2010-04-23,21.489999771118164
2010-04-26,21.790000915527344
2010-04-27,21.0
2010-04-28,21.010000228881836
2010-04-29,21.399999618530273
2010-04-30,20.510000228881836
2010-05-03,21.1200008392334
2010-05-04,20.049999237060547
2010-05-05,19.59000015258789
2010-05-06,19.200000762939453
2010-05-07,19.290000915527344
2010-05-10,20.739999771118164
2010-05-11,20.65999984741211
2010-05-12,20.719999313354492
2010-05-13,20.459999084472656
2010-05-14,20.229999542236328
2010-05-17,20.520000457763672
2010-05-18,20.079999923706055
2010-05-19,20.020000457763672
2010-05-20,20.100000381469727
2010-05-21,19.809999465942383
2010-05-24,19.389999389648438
2010-05-25,19.229999542236328
2010-05-26,20.020000457763672
2010-05-27,21.34000015258789
2010-05-28,20.649999618530273
2010-06-01,20.389999389648438
2010-06-02,21.110000610351562
2010-06-03,21.65999984741211
2010-06-04,20.809999465942383
2010-06-07,20.770000457763672
2010-06-08,21.09000015258789
2010-06-09,21.06999969482422
2010-06-10,21.799999237060547
2010-06-11,21.93000030517578
2010-06-14,21.510000228881836
2010-06-15,22.25
2010-06-16,22.8799991607666
2010-06-17,23.350000381469727
2010-06-18,23.040000915527344
2010-06-21,22.989999771118164
2010-06-22,22.260000228881836
2010-06-23,22.540000915527344
2010-06-24,21.239999771118164
2010-06-25,21.469999313354492
2010-06-28,21.75
2010-06-29,20.969999313354492
2010-06-30,21.059999465942383
2010-07-01,21.40999984741211
2010-07-02,21.56999969482422
2010-07-06,20.8700008392334
2010-07-07,21.670000076293945
2010-07-08,21.790000915527344
2010-07-09,22.010000228881836
2010-07-12,22.100000381469727
2010-07-13,22.479999542236328
2010-07-14,22.290000915527344
2010-07-15,22.90999984741211
2010-07-16,21.989999771118164
2010-07-19,22.270000457763672
2010-07-20,22.0
2010-07-21,21.770000457763672
2010-07-22,22.850000381469727
2010-07-23,22.8799991607666
2010-07-26,22.799999237060547
2010-07-27,22.420000076293945
2010-07-28,21.799999237060547
2010-07-29,21.770000457763672
2010-07-30,21.760000228881836
2010-08-02,21.829999923706055
2010-08-03,21.600000381469727
2010-08-04,22.34000015258789
2010-08-05,22.739999771118164
2010-08-06,22.59000015258789
2010-08-09,22.899999618530273
2010-08-10,22.299999237060547
2010-08-11,20.229999542236328
2010-08-12,20.40999984741211
2010-08-13,19.989999771118164
2010-08-16,20.270000457763672
2010-08-17,20.3700008392334
2010-08-18,20.75
2010-08-19,20.510000228881836
2010-08-20,20.43000030517578
2010-08-23,20.399999618530273
2010-08-24,20.239999771118164
2010-08-25,20.290000915527344
2010-08-26,20.600000381469727
2010-08-27,20.309999465942383
2010-08-30,20.0
2010-08-31,20.149999618530273
2010-09-01,21.0
2010-09-02,21.049999237060547
2010-09-03,20.979999542236328
2010-09-07,20.579999923706055
2010-09-08,20.079999923706055
2010-09-09,19.670000076293945
2010-09-10,18.649999618530273
2010-09-13,18.950000762939453
2010-09-14,19.899999618530273
2010-09-15,19.110000610351562
2010-09-16,19.25
2010-09-17,20.040000915527344
2010-09-20,20.6299991607666
2010-09-21,20.770000457763672
2010-09-22,20.760000228881836
2010-09-23,21.329999923706055
2010-09-24,21.579999923706055
2010-09-27,21.950000762939453
2010-09-28,22.299999237060547
2010-09-29,22.329999923706055
2010-09-30,22.510000228881836
2010-10-01,22.6299991607666
2010-10-04,22.309999465942383
2010-10-05,22.450000762939453
2010-10-06,22.280000686645508
2010-10-07,22.8799991607666
2010-10-08,22.200000762939453
2010-10-11,22.34000015258789
2010-10-12,22.020000457763672
2010-10-13,22.0
2010-10-14,22.420000076293945
2010-10-15,22.690000534057617
2010-10-18,22.739999771118164
2010-10-19,22.389999389648438
2010-10-20,22.100000381469727
2010-10-21,21.950000762939453
2010-10-22,22.479999542236328
2010-10-25,22.860000610351562
2010-10-26,23.420000076293945
2010-10-27,23.700000762939453
2010-10-28,23.43000030517578
2010-10-29,24.68000030517578
2010-11-01,23.829999923706055
2010-11-02,24.079999923706055
2010-11-03,24.68000030517578
2010-11-04,25.290000915527344
2010-11-05,25.3700008392334
2010-11-08,25.25
2010-11-09,24.829999923706055
2010-11-10,24.610000610351562
2010-11-11,24.850000381469727
2010-11-12,25.719999313354492
2010-11-15,25.170000076293945
2010-11-16,24.899999618530273
2010-11-17,24.600000381469727
2010-11-18,25.06999969482422
2010-11-19,25.270000457763672
2010-11-22,26.010000228881836
2010-11-23,25.979999542236328
2010-11-24,26.299999237060547
2010-11-26,27.010000228881836
2010-11-29,26.920000076293945
2010-11-30,26.110000610351562
2010-12-01,26.860000610351562
2010-12-02,28.40999984741211
2010-12-03,26.549999237060547
2010-12-06,26.850000381469727
2010-12-07,24.860000610351562
2010-12-08,25.399999618530273
2010-12-09,26.40999984741211
2010-12-10,26.399999618530273
2010-12-13,26.579999923706055
2010-12-14,26.290000915527344
2010-12-15,26.399999618530273
2010-12-16,27.639999389648438
2010-12-17,28.170000076293945
2010-12-20,27.809999465942383
2010-12-21,27.8799991607666
2010-12-22,28.139999389648438
2010-12-23,28.1299991607666
2010-12-27,28.760000228881836
2010-12-28,28.299999237060547
2010-12-29,28.6299991607666
2010-12-30,28.8799991607666
2010-12-31,28.40999984741211
2011-01-03,27.799999237060547
2011-01-04,28.0
2011-01-05,27.989999771118164
2011-01-06,28.520000457763672
2011-01-07,28.280000686645508
2011-01-10,28.899999618530273
2011-01-11,29.239999771118164
2011-01-12,28.170000076293945
2011-01-13,28.350000381469727
2011-01-14,29.010000228881836
2011-01-18,27.75
2011-01-19,27.760000228881836
2011-01-20,27.700000762939453
2011-01-21,27.770000457763672
2011-01-24,28.09000015258789
2011-01-25,28.020000457763672
2011-01-26,28.25
2011-01-27,29.219999313354492
2011-01-28,28.049999237060547
2011-01-31,28.709999084472656
2011-02-01,29.06999969482422
2011-02-02,28.799999237060547
2011-02-03,29.40999984741211
2011-02-04,31.200000762939453
2011-02-07,30.790000915527344
2011-02-08,31.90999984741211
2011-02-09,32.77000045776367
2011-02-10,32.47999954223633
2011-02-11,33.290000915527344
2011-02-14,34.040000915527344
2011-02-15,33.709999084472656
2011-02-16,34.380001068115234
2011-02-17,33.630001068115234
2011-02-18,33.849998474121094
2011-02-22,32.599998474121094
2011-02-23,31.34000015258789
2011-02-24,33.97999954223633
2011-02-25,34.36000061035156
2011-02-28,33.9900016784668
2011-03-01,32.06999969482422
2011-03-02,32.459999084472656
2011-03-03,33.0
2011-03-04,32.790000915527344
2011-03-07,31.979999542236328
2011-03-08,32.38999938964844
2011-03-09,31.0
2011-03-10,31.010000228881836
2011-03-11,31.229999542236328
2011-03-14,31.0
2011-03-15,31.06999969482422
2011-03-16,29.559999465942383
2011-03-17,29.31999969482422
2011-03-18,30.31999969482422
2011-03-21,30.989999771118164
2011-03-22,30.709999084472656
2011-03-23,31.010000228881836
2011-03-24,31.06999969482422
2011-03-25,30.850000381469727
2011-03-28,30.989999771118164
2011-03-29,30.969999313354492
2011-03-30,31.489999771118164
2011-03-31,31.100000381469727
2011-04-01,31.520000457763672
2011-04-04,30.600000381469727
2011-04-05,31.670000076293945
2011-04-06,32.77000045776367
2011-04-07,32.470001220703125
2011-04-08,32.56999969482422
2011-04-11,32.22999954223633
2011-04-12,31.3700008392334
2011-04-13,31.799999237060547
2011-04-14,31.06999969482422
2011-04-15,31.739999771118164
2011-04-18,31.600000381469727
2011-04-19,31.770000457763672
2011-04-20,32.560001373291016
2011-04-21,32.599998474121094
2011-04-25,32.2400016784668
2011-04-26,32.349998474121094
2011-04-27,33.38999938964844
2011-04-28,32.88999938964844
2011-04-29,33.459999084472656
2011-05-02,33.150001525878906
2011-05-03,32.15999984741211
2011-05-04,32.540000915527344
2011-05-05,33.2400016784668
2011-05-06,34.90999984741211
2011-05-09,35.459999084472656
2011-05-10,35.810001373291016
2011-05-11,35.869998931884766
2011-05-12,35.060001373291016
2011-05-13,34.88999938964844
2011-05-16,34.2599983215332
2011-05-17,34.27000045776367
2011-05-18,34.630001068115234
2011-05-19,34.810001373291016
2011-05-20,34.38999938964844
2011-05-23,32.029998779296875
2011-05-24,31.709999084472656
2011-05-25,34.5
2011-05-26,34.709999084472656
2011-05-27,35.0099983215332
2011-05-31,33.790000915527344
2011-06-01,33.77000045776367
2011-06-02,33.52000045776367
2011-06-03,33.88999938964844
2011-06-06,33.33000183105469
2011-06-07,34.04999923706055
2011-06-08,33.40999984741211
2011-06-09,34.22999954223633
2011-06-10,33.77000045776367
2011-06-13,33.470001220703125
2011-06-14,34.220001220703125
2011-06-15,33.560001373291016
2011-06-16,33.369998931884766
2011-06-17,32.5
2011-06-20,32.75
2011-06-21,34.06999969482422
2011-06-22,36.0
2011-06-23,35.81999969482422
2011-06-24,35.52000045776367
2011-06-27,35.45000076293945
2011-06-28,36.95000076293945
2011-06-29,37.709999084472656
2011-06-30,38.0
2011-07-01,38.65999984741211
2011-07-05,38.959999084472656
2011-07-06,39.08000183105469
2011-07-07,38.65999984741211
2011-07-08,37.959999084472656
2011-07-11,37.38999938964844
2011-07-12,35.40999984741211
2011-07-13,35.380001068115234
2011-07-14,35.18000030517578
2011-07-15,35.5099983215332
2011-07-18,35.0
2011-07-19,36.20000076293945
2011-07-20,36.06999969482422
2011-07-21,36.7599983215332
2011-07-22,37.06999969482422
2011-07-25,36.09000015258789
2011-07-26,36.65999984741211
2011-07-27,33.630001068115234
2011-07-28,34.63999938964844
2011-07-29,33.630001068115234
2011-08-01,33.20000076293945
2011-08-02,32.04999923706055
2011-08-03,32.779998779296875
2011-08-04,30.899999618530273
2011-08-05,29.34000015258789
2011-08-08,27.190000534057617
2011-08-09,29.6299991607666
2011-08-10,29.25
2011-08-11,30.709999084472656
2011-08-12,31.040000915527344
2011-08-15,31.610000610351562
2011-08-16,30.969999313354492
2011-08-17,30.700000762939453
2011-08-18,28.610000610351562
2011-08-19,28.290000915527344
2011-08-22,27.639999389648438
2011-08-23,29.260000228881836
2011-08-24,32.27000045776367
2011-08-25,30.8799991607666
2011-08-26,31.520000457763672
2011-08-29,32.849998474121094
2011-08-30,33.130001068115234
2011-08-31,33.11000061035156
2011-09-01,31.559999465942383
2011-09-02,31.1299991607666
2011-09-06,31.459999084472656
2011-09-07,32.70000076293945
2011-09-08,33.09000015258789
2011-09-09,32.29999923706055
2011-09-12,33.529998779296875
2011-09-13,34.31999969482422
2011-09-14,36.560001373291016
2011-09-15,36.7400016784668
2011-09-16,36.4900016784668
2011-09-19,37.349998474121094
2011-09-20,36.31999969482422
2011-09-21,35.97999954223633
2011-09-22,33.97999954223633
2011-09-23,34.79999923706055
2011-09-26,34.099998474121094
2011-09-27,34.4900016784668
2011-09-28,33.0099983215332
2011-09-29,33.16999816894531
2011-09-30,32.77000045776367
2011-10-03,31.889999389648438
2011-10-04,32.34000015258789
2011-10-05,32.61000061035156
2011-10-06,32.95000076293945
2011-10-07,32.880001068115234
2011-10-10,33.65999984741211
2011-10-11,33.33000183105469
2011-10-12,33.650001525878906
2011-10-13,34.060001373291016
2011-10-14,35.70000076293945
2011-10-17,35.060001373291016
2011-10-18,35.84000015258789
2011-10-19,34.630001068115234
2011-10-20,33.97999954223633
2011-10-21,33.84000015258789
2011-10-24,35.349998474121094
2011-10-25,34.439998626708984
2011-10-26,33.77000045776367
2011-10-27,33.7599983215332
2011-10-28,33.59000015258789
2011-10-31,33.77000045776367
2011-11-01,33.0
2011-11-02,32.599998474121094
2011-11-03,34.33000183105469
2011-11-04,34.380001068115234
2011-11-07,34.58000183105469
2011-11-08,34.72999954223633
2011-11-09,33.22999954223633
2011-11-10,33.11000061035156
2011-11-11,34.290000915527344
2011-11-14,33.09000015258789
2011-11-15,32.9900016784668
2011-11-16,32.099998474121094
2011-11-17,31.200000762939453
2011-11-18,29.860000610351562
2011-11-21,29.450000762939453
2011-11-22,29.40999984741211
2011-11-23,28.969999313354492
2011-11-25,28.440000534057617
2011-11-28,28.579999923706055
2011-11-29,28.8700008392334
2011-11-30,29.920000076293945
2011-12-01,29.90999984741211
2011-12-02,31.15999984741211
2011-12-05,31.040000915527344
2011-12-06,30.809999465942383
2011-12-07,31.219999313354492
2011-12-08,30.68000030517578
2011-12-09,30.610000610351562
2011-12-12,29.459999084472656
2011-12-13,29.239999771118164
2011-12-14,28.709999084472656
2011-12-15,28.639999389648438
2011-12-16,28.799999237060547
2011-12-19,27.549999237060547
2011-12-20,28.829999923706055
2011-12-21,27.90999984741211
2011-12-22,29.020000457763672
2011-12-23,29.389999389648438
2011-12-27,29.34000015258789
2011-12-28,28.739999771118164
2011-12-29,29.1200008392334
2011-12-30,28.860000610351562
2012-01-03,28.950000762939453
2012-01-04,28.450000762939453
2012-01-05,28.489999771118164
2012-01-06,28.309999465942383
2012-01-09,30.219999313354492
2012-01-10,30.649999618530273
2012-01-11,31.200000762939453
2012-01-12,31.68000030517578
2012-01-13,31.56999969482422
2012-01-17,31.649999618530273
2012-01-18,33.939998626708984
2012-01-19,33.619998931884766
2012-01-20,33.810001373291016
2012-01-23,33.65999984741211
2012-01-24,33.869998931884766
2012-01-25,33.95000076293945
2012-01-26,34.08000183105469
2012-01-27,33.97999954223633
2012-01-30,33.72999954223633
2012-01-31,33.939998626708984
2012-02-01,34.619998931884766
2012-02-02,35.0
2012-02-03,35.130001068115234
2012-02-06,34.29999923706055
2012-02-07,34.58000183105469
2012-02-08,34.880001068115234
2012-02-09,35.130001068115234
2012-02-10,34.4900016784668
2012-02-13,34.810001373291016
2012-02-14,34.5099983215332
2012-02-15,34.97999954223633
2012-02-16,35.86000061035156
2012-02-17,35.2400016784668
2012-02-21,35.470001220703125
2012-02-22,35.900001525878906
2012-02-23,37.189998626708984
2012-02-24,36.31999969482422
2012-02-27,36.97999954223633
2012-02-28,37.0099983215332
2012-02-29,37.61000061035156
2012-03-01,37.31999969482422
2012-03-02,36.599998474121094
2012-03-05,35.45000076293945
2012-03-06,35.310001373291016
2012-03-07,35.75
2012-03-08,36.41999816894531
2012-03-09,36.77000045776367
2012-03-12,36.599998474121094
2012-03-13,37.630001068115234
2012-03-14,37.11000061035156
2012-03-15,37.7599983215332
2012-03-16,37.900001525878906
2012-03-19,38.060001373291016
2012-03-20,38.029998779296875
2012-03-21,38.36000061035156
2012-03-22,37.95000076293945
2012-03-23,38.099998474121094
2012-03-26,38.84000015258789
2012-03-27,38.779998779296875
2012-03-28,37.970001220703125
2012-03-29,38.34000015258789
2012-03-30,38.970001220703125
2012-04-02,38.689998626708984
2012-04-03,38.369998931884766
2012-04-04,37.40999984741211
2012-04-05,37.61000061035156
2012-04-09,37.58000183105469
2012-04-10,36.79999923706055
2012-04-11,37.47999954223633
2012-04-12,38.150001525878906
2012-04-13,37.279998779296875
2012-04-16,37.04999923706055
2012-04-17,37.7400016784668
2012-04-18,37.47999954223633
2012-04-19,35.709999084472656
2012-04-20,34.279998779296875
2012-04-23,33.22999954223633
2012-04-24,32.68000030517578
2012-04-25,34.97999954223633
2012-04-26,35.060001373291016
2012-04-27,34.599998474121094
2012-04-30,34.47999954223633
2012-05-01,34.459999084472656
2012-05-02,34.779998779296875
2012-05-03,33.36000061035156
2012-05-04,31.6299991607666
2012-05-07,31.299999237060547
2012-05-08,31.549999237060547
2012-05-09,31.06999969482422
2012-05-10,30.8799991607666
2012-05-11,30.940000534057617
2012-05-14,31.1299991607666
2012-05-15,31.049999237060547
2012-05-16,30.770000457763672
2012-05-17,30.06999969482422
2012-05-18,30.020000457763672
2012-05-21,30.90999984741211
2012-05-22,31.270000457763672
2012-05-23,33.52000045776367
2012-05-24,32.5099983215332
2012-05-25,33.150001525878906
2012-05-29,34.45000076293945
2012-05-30,33.060001373291016
2012-05-31,33.099998474121094
2012-06-01,30.979999542236328
2012-06-04,30.530000686645508
2012-06-05,31.40999984741211
2012-06-06,32.970001220703125
2012-06-07,32.95000076293945
2012-06-08,33.84000015258789
2012-06-11,33.2400016784668
2012-06-12,33.91999816894531
2012-06-13,34.040000915527344
2012-06-14,33.310001373291016
2012-06-15,34.06999969482422
2012-06-18,34.7599983215332
2012-06-19,34.70000076293945
2012-06-20,35.27000045776367
2012-06-21,34.47999954223633
2012-06-22,34.79999923706055
2012-06-25,34.209999084472656
2012-06-26,34.38999938964844
2012-06-27,34.900001525878906
2012-06-28,34.310001373291016
2012-06-29,35.900001525878906
2012-07-02,35.4900016784668
2012-07-03,35.7400016784668
2012-07-05,35.58000183105469
2012-07-06,34.47999954223633
2012-07-09,33.290000915527344
2012-07-10,33.43000030517578
2012-07-11,33.099998474121094
2012-07-12,32.58000183105469
2012-07-13,33.150001525878906
2012-07-16,32.7400016784668
2012-07-17,33.040000915527344
2012-07-18,33.790000915527344
2012-07-19,36.040000915527344
2012-07-20,35.279998779296875
2012-07-23,34.4900016784668
2012-07-24,34.18000030517578
2012-07-25,34.209999084472656
2012-07-26,35.439998626708984
2012-07-27,36.130001068115234
2012-07-30,35.970001220703125
2012-07-31,36.900001525878906
2012-08-01,36.689998626708984
2012-08-02,36.540000915527344
2012-08-03,37.11000061035156
2012-08-06,37.06999969482422
2012-08-07,37.400001525878906
2012-08-08,37.47999954223633
2012-08-09,37.31999969482422
2012-08-10,37.150001525878906
2012-08-13,36.27000045776367
2012-08-14,36.150001525878906
2012-08-15,36.58000183105469
2012-08-16,36.90999984741211
2012-08-17,36.84000015258789
2012-08-20,35.959999084472656
2012-08-21,36.380001068115234
2012-08-22,36.4900016784668
2012-08-23,36.02000045776367
2012-08-24,36.04999923706055
2012-08-27,35.77000045776367
2012-08-28,36.27000045776367
2012-08-29,36.599998474121094
2012-08-30,36.02000045776367
2012-08-31,36.56999969482422
2012-09-04,35.88999938964844
2012-09-05,35.18000030517578
2012-09-06,36.61000061035156
2012-09-07,36.20000076293945
2012-09-10,35.0
2012-09-11,34.959999084472656
2012-09-12,35.22999954223633
2012-09-13,35.06999969482422
2012-09-14,35.060001373291016
2012-09-17,35.279998779296875
2012-09-18,35.15999984741211
2012-09-19,35.04999923706055
2012-09-20,33.75
2012-09-21,35.5099983215332
2012-09-24,34.599998474121094
2012-09-25,33.0099983215332
2012-09-26,33.459999084472656
2012-09-27,34.900001525878906
2012-09-28,34.869998931884766
2012-10-01,34.689998626708984
2012-10-02,34.41999816894531
2012-10-03,34.56999969482422
2012-10-04,34.41999816894531
2012-10-05,34.439998626708984
2012-10-08,33.880001068115234
2012-10-09,33.59000015258789
2012-10-10,32.59000015258789
2012-10-11,32.93000030517578
2012-10-12,32.97999954223633
2012-10-15,33.189998626708984
2012-10-16,34.349998474121094
2012-10-17,34.11000061035156
2012-10-18,34.04999923706055
2012-10-19,33.189998626708984
2012-10-22,33.400001525878906
2012-10-23,33.2400016784668
2012-10-24,32.72999954223633
2012-10-25,33.70000076293945
2012-10-26,33.83000183105469
2012-10-31,33.029998779296875
2012-11-01,34.5
2012-11-02,33.970001220703125
2012-11-05,34.31999969482422
2012-11-06,35.279998779296875
2012-11-07,33.959999084472656
2012-11-08,33.84000015258789
2012-11-09,33.47999954223633
2012-11-12,33.61000061035156
2012-11-13,33.279998779296875
2012-11-14,33.029998779296875
2012-11-15,32.25
2012-11-16,31.940000534057617
2012-11-19,32.75
2012-11-20,32.810001373291016
2012-11-21,32.81999969482422
2012-11-23,33.54999923706055
2012-11-26,34.040000915527344
2012-11-27,34.119998931884766
2012-11-28,34.560001373291016
2012-11-29,35.099998474121094
2012-11-30,35.099998474121094
2012-12-03,34.810001373291016
2012-12-04,34.91999816894531
2012-12-05,34.529998779296875
2012-12-06,35.119998931884766
2012-12-07,34.25
2012-12-10,34.45000076293945
2012-12-11,34.560001373291016
2012-12-12,34.56999969482422
2012-12-13,33.70000076293945
2012-12-14,31.139999389648438
2012-12-17,31.989999771118164
2012-12-18,32.27000045776367
2012-12-19,31.989999771118164
2012-12-20,31.899999618530273
2012-12-21,31.360000610351562
2012-12-24,31.149999618530273
2012-12-26,30.8799991607666
2012-12-27,31.3700008392334
2012-12-28,31.149999618530273
2012-12-31,31.649999618530273
2013-01-02,32.540000915527344
2013-01-03,32.709999084472656
2013-01-04,32.5
2013-01-07,32.31999969482422
2013-01-08,32.099998474121094
2013-01-09,32.810001373291016
2013-01-10,33.52000045776367
2013-01-11,34.34000015258789
2013-01-14,34.56999969482422
2013-01-15,33.869998931884766
2013-01-16,34.560001373291016
2013-01-17,34.810001373291016
2013-01-18,34.439998626708984
2013-01-22,34.439998626708984
2013-01-23,34.41999816894531
2013-01-24,33.93000030517578
2013-01-25,34.15999984741211
2013-01-28,34.47999954223633
2013-01-29,34.56999969482422
2013-01-30,35.04999923706055
2013-01-31,35.77000045776367
2013-02-01,36.2599983215332
2013-02-04,35.18000030517578
2013-02-05,35.40999984741211
2013-02-06,35.63999938964844
2013-02-07,34.959999084472656
2013-02-08,35.31999969482422
2013-02-11,35.400001525878906
2013-02-12,35.13999938964844
2013-02-13,35.16999816894531
2013-02-14,35.63999938964844
2013-02-15,35.13999938964844
2013-02-19,35.540000915527344
2013-02-20,34.66999816894531
2013-02-21,33.66999816894531
2013-02-22,34.09000015258789
2013-02-25,32.95000076293945
2013-02-26,33.130001068115234
2013-02-27,33.689998626708984
2013-02-28,34.220001220703125
2013-03-01,33.70000076293945
2013-03-04,33.540000915527344
2013-03-05,34.33000183105469
2013-03-06,34.709999084472656
2013-03-07,34.970001220703125
2013-03-08,35.27000045776367
2013-03-11,35.2599983215332
2013-03-12,35.45000076293945
2013-03-13,35.9900016784668
2013-03-14,36.65999984741211
2013-03-15,36.0
2013-03-18,35.2599983215332
2013-03-19,35.29999923706055
2013-03-20,35.93000030517578
2013-03-21,35.560001373291016
2013-03-22,35.79999923706055
2013-03-25,35.52000045776367
2013-03-26,35.790000915527344
2013-03-27,35.63999938964844
2013-03-28,35.91999816894531
2013-04-01,35.34000015258789
2013-04-02,34.880001068115234
2013-04-03,34.310001373291016
2013-04-04,34.599998474121094
2013-04-05,34.33000183105469
2013-04-08,34.65999984741211
2013-04-09,34.779998779296875
2013-04-10,35.380001068115234
2013-04-11,35.630001068115234
2013-04-12,34.90999984741211
2013-04-15,33.779998779296875
2013-04-16,34.58000183105469
2013-04-17,32.400001525878906
2013-04-18,31.3700008392334
2013-04-19,31.260000228881836
2013-04-22,31.579999923706055
2013-04-23,32.369998931884766
2013-04-24,32.619998931884766
2013-04-25,32.630001068115234
2013-04-26,32.11000061035156
2013-04-29,32.529998779296875
2013-04-30,31.959999084472656
2013-05-01,31.31999969482422
2013-05-02,32.09000015258789
2013-05-03,31.8799991607666
2013-05-06,32.79999923706055
2013-05-07,32.540000915527344
2013-05-08,33.5
