,DISCB
2006-09-19,7.107691764831543
2006-09-20,7.128204822540283
2006-09-21,7.15384578704834
2006-09-22,7.15384578704834
2006-09-25,7.276923179626465
2006-09-26,7.276923179626465
2006-09-27,7.338461875915527
2006-09-28,7.441026210784912
2006-09-29,7.441026210784912
2006-10-02,7.369231224060059
2006-10-03,7.4461541175842285
2006-10-04,7.400000095367432
2006-10-05,7.687179088592529
2006-10-06,7.584615230560303
2006-10-09,7.538462162017822
2006-10-10,7.625640869140625
2006-10-11,7.502563953399658
2006-10-12,7.507691860198975
2006-10-13,7.615385055541992
2006-10-16,7.605127811431885
2006-10-17,7.615385055541992
2006-10-18,7.492308139801025
2006-10-19,7.492308139801025
2006-10-20,7.687179088592529
2006-10-23,7.656410217285156
2006-10-24,7.564103126525879
2006-10-25,7.5538458824157715
2006-10-26,7.738461971282959
2006-10-27,7.558973789215088
2006-10-30,7.6666669845581055
2006-10-31,7.605127811431885
2006-11-01,7.574358940124512
2006-11-02,7.630768775939941
2006-11-03,7.615385055541992
2006-11-06,7.615385055541992
2006-11-07,7.656410217285156
2006-11-08,7.712821006774902
2006-11-09,7.615385055541992
2006-11-10,7.615385055541992
2006-11-13,7.671794891357422
2006-11-14,7.84615421295166
2006-11-15,7.97948694229126
2006-11-16,8.020512580871582
2006-11-17,8.082051277160645
2006-11-20,8.082051277160645
2006-11-21,7.871795177459717
2006-11-22,7.897436141967773
2006-11-24,7.876923084259033
2006-11-27,7.717948913574219
2006-11-28,7.723076820373535
2006-11-29,7.779487133026123
2006-11-30,7.779487133026123
2006-12-01,7.779487133026123
2006-12-04,7.779487133026123
2006-12-05,7.779487133026123
2006-12-06,7.774359226226807
2006-12-07,7.8410258293151855
2006-12-08,8.128205299377441
2006-12-11,8.415385246276855
2006-12-12,8.415385246276855
2006-12-13,8.35897445678711
2006-12-14,8.558974266052246
2006-12-15,8.338461875915527
2006-12-18,8.384614944458008
2006-12-19,8.256409645080566
2006-12-20,8.256409645080566
2006-12-21,8.276923179626465
2006-12-22,8.276923179626465
2006-12-26,8.241025924682617
2006-12-27,8.328205108642578
2006-12-28,8.328205108642578
2006-12-29,8.246153831481934
2007-01-03,8.435896873474121
2007-01-04,8.430768966674805
2007-01-05,8.430768966674805
2007-01-08,8.55384635925293
2007-01-09,8.574358940124512
2007-01-10,8.574358940124512
2007-01-11,8.574358940124512
2007-01-12,8.65128231048584
2007-01-16,8.887179374694824
2007-01-17,8.78974437713623
2007-01-18,8.810256004333496
2007-01-19,8.810256004333496
2007-01-22,8.743590354919434
2007-01-23,8.743590354919434
2007-01-24,8.774358749389648
2007-01-25,8.492307662963867
2007-01-26,8.410256385803223
2007-01-29,8.548718452453613
2007-01-30,8.523077011108398
2007-01-31,8.333333015441895
2007-02-01,8.523077011108398
2007-02-02,8.430768966674805
2007-02-05,8.40512752532959
2007-02-06,8.317949295043945
2007-02-07,8.317949295043945
2007-02-08,8.266667366027832
2007-02-09,8.205127716064453
2007-02-12,8.205127716064453
2007-02-13,8.35897445678711
2007-02-14,8.466667175292969
2007-02-15,8.45641040802002
2007-02-16,8.415385246276855
2007-02-20,8.415385246276855
2007-02-21,8.410256385803223
2007-02-22,8.394871711730957
2007-02-23,8.333333015441895
2007-02-26,8.30769157409668
2007-02-27,8.179487228393555
2007-02-28,8.235897064208984
2007-03-01,8.34871768951416
2007-03-02,8.34871768951416
2007-03-05,8.164102554321289
2007-03-06,8.615385055541992
2007-03-07,8.784614562988281
2007-03-08,8.800000190734863
2007-03-09,8.820512771606445
2007-03-12,8.820512771606445
2007-03-13,8.717948913574219
2007-03-14,8.646154403686523
2007-03-15,8.646154403686523
2007-03-16,8.646154403686523
2007-03-19,8.851282119750977
2007-03-20,8.769230842590332
2007-03-21,9.117948532104492
2007-03-22,9.046154022216797
2007-03-23,9.430768966674805
2007-03-26,9.40512752532959
2007-03-27,9.287178993225098
2007-03-28,9.38974380493164
2007-03-29,9.979487419128418
2007-03-30,9.851282119750977
2007-04-02,9.871794700622559
2007-04-03,10.174359321594238
2007-04-04,10.256409645080566
2007-04-05,10.241025924682617
2007-04-09,10.353845596313477
2007-04-10,10.564103126525879
2007-04-11,10.512821197509766
2007-04-12,10.64102554321289
2007-04-13,10.702564239501953
2007-04-16,10.784614562988281
2007-04-17,10.676922798156738
2007-04-18,10.835897445678711
2007-04-19,10.687178611755371
2007-04-20,10.815384864807129
2007-04-23,10.733332633972168
2007-04-24,10.928204536437988
2007-04-25,11.276923179626465
2007-04-26,11.076923370361328
2007-04-27,11.071795463562012
2007-04-30,11.184615135192871
2007-05-01,11.04102611541748
2007-05-02,10.979487419128418
2007-05-03,11.241025924682617
2007-05-04,11.220513343811035
2007-05-07,11.666666984558105
2007-05-08,11.794872283935547
2007-05-09,11.523077011108398
2007-05-10,11.282051086425781
2007-05-11,11.441025733947754
2007-05-14,11.656410217285156
2007-05-15,11.600000381469727
2007-05-16,11.717948913574219
2007-05-17,11.615385055541992
2007-05-18,11.69230842590332
2007-05-21,12.102563858032227
2007-05-22,12.071795463562012
2007-05-23,11.871794700622559
2007-05-24,11.717948913574219
2007-05-25,11.769230842590332
2007-05-29,12.0
2007-05-30,11.912820816040039
2007-05-31,11.974358558654785
2007-06-01,12.066666603088379
2007-06-04,12.19487190246582
2007-06-05,12.09743595123291
2007-06-06,12.117948532104492
2007-06-07,11.871794700622559
2007-06-08,12.051281929016113
2007-06-11,12.035897254943848
2007-06-12,12.399999618530273
2007-06-13,12.282051086425781
2007-06-14,12.394871711730957
2007-06-15,12.441025733947754
2007-06-18,12.220513343811035
2007-06-19,12.297435760498047
2007-06-20,12.184615135192871
2007-06-21,12.020512580871582
2007-06-22,12.035897254943848
2007-06-25,11.717948913574219
2007-06-26,11.712821006774902
2007-06-27,11.64102554321289
2007-06-28,11.64102554321289
2007-06-29,11.820512771606445
2007-07-02,11.953845977783203
2007-07-03,11.953845977783203
2007-07-05,11.969230651855469
2007-07-06,11.892308235168457
2007-07-09,11.892308235168457
2007-07-10,12.076923370361328
2007-07-11,12.061537742614746
2007-07-12,12.174359321594238
2007-07-13,12.230769157409668
2007-07-16,13.102563858032227
2007-07-17,13.19487190246582
2007-07-18,13.220513343811035
2007-07-19,13.302563667297363
2007-07-20,12.897436141967773
2007-07-23,13.0
2007-07-24,12.882051467895508
2007-07-25,12.528204917907715
2007-07-26,12.256409645080566
2007-07-27,12.435896873474121
2007-07-30,12.235897064208984
2007-07-31,12.179487228393555
2007-08-01,11.876922607421875
2007-08-02,12.205127716064453
2007-08-03,12.123077392578125
2007-08-06,12.297435760498047
2007-08-07,12.482050895690918
2007-08-08,13.333333015441895
2007-08-09,13.076923370361328
2007-08-10,12.625640869140625
2007-08-13,12.54358959197998
2007-08-14,12.425641059875488
2007-08-15,12.184615135192871
2007-08-16,11.492307662963867
2007-08-17,11.59487247467041
2007-08-20,12.123077392578125
2007-08-21,12.123077392578125
2007-08-22,12.30769157409668
2007-08-23,12.092308044433594
2007-08-24,12.092308044433594
2007-08-27,12.717948913574219
2007-08-28,12.256409645080566
2007-08-29,12.687178611755371
2007-08-30,12.615385055541992
2007-08-31,12.923076629638672
2007-09-04,13.0
2007-09-05,12.95897388458252
2007-09-06,12.938462257385254
2007-09-07,13.025641441345215
2007-09-10,13.256409645080566
2007-09-11,13.40512752532959
2007-09-12,13.517949104309082
2007-09-13,13.635896682739258
2007-09-14,13.476922988891602
2007-09-17,13.256409645080566
2007-09-18,13.235897064208984
2007-09-19,13.589743614196777
2007-09-20,13.410256385803223
2007-09-21,14.21025562286377
2007-09-24,13.989744186401367
2007-09-25,14.29230785369873
2007-09-26,14.410256385803223
2007-09-27,14.866666793823242
2007-09-28,14.974358558654785
2007-10-01,15.051281929016113
2007-10-02,14.851282119750977
2007-10-03,14.969230651855469
2007-10-04,15.179487228393555
2007-10-05,15.312821388244629
2007-10-08,15.05640983581543
2007-10-09,15.117948532104492
2007-10-10,15.19487190246582
2007-10-11,14.871794700622559
2007-10-12,14.871794700622559
2007-10-15,14.497435569763184
2007-10-16,14.497435569763184
2007-10-17,14.497435569763184
2007-10-18,14.558974266052246
2007-10-19,14.276923179626465
2007-10-22,14.276923179626465
2007-10-23,14.276923179626465
2007-10-24,14.35897445678711
2007-10-25,14.866666793823242
2007-10-26,14.866666793823242
2007-10-29,14.70769214630127
2007-10-30,14.646154403686523
2007-10-31,14.646154403686523
2007-11-01,14.487178802490234
2007-11-02,14.528204917907715
2007-11-05,14.158973693847656
2007-11-06,14.271795272827148
2007-11-07,14.271795272827148
2007-11-08,14.271795272827148
2007-11-09,14.271795272827148
2007-11-12,13.84615421295166
2007-11-13,13.84615421295166
2007-11-14,13.646154403686523
2007-11-15,13.646154403686523
2007-11-16,13.743590354919434
2007-11-19,14.974358558654785
2007-11-20,13.046154022216797
2007-11-21,13.025641441345215
2007-11-23,13.025641441345215
2007-11-26,15.123077392578125
2007-11-27,14.112820625305176
2007-11-28,14.112820625305176
2007-11-29,14.112820625305176
2007-11-30,14.112820625305176
2007-12-03,13.882051467895508
2007-12-04,13.882051467895508
2007-12-05,13.882051467895508
2007-12-06,14.733332633972168
2007-12-07,14.733332633972168
2007-12-10,14.866666793823242
2007-12-11,14.866666793823242
2007-12-12,14.482050895690918
2007-12-13,14.482050895690918
2007-12-14,14.482050895690918
2007-12-17,14.482050895690918
2007-12-18,13.410256385803223
2007-12-19,13.410256385803223
2007-12-20,13.410256385803223
2007-12-21,13.410256385803223
2007-12-24,13.410256385803223
2007-12-26,13.430768966674805
2007-12-27,13.15384578704834
2007-12-28,13.128205299377441
2007-12-31,13.128205299377441
2008-01-02,13.128205299377441
2008-01-03,15.353845596313477
2008-01-04,14.866666793823242
2008-01-07,13.923076629638672
2008-01-08,13.923076629638672
2008-01-09,13.025641441345215
2008-01-10,13.025641441345215
2008-01-11,12.897436141967773
2008-01-14,12.897436141967773
2008-01-15,14.379487037658691
2008-01-16,14.451281547546387
2008-01-17,14.451281547546387
2008-01-18,14.451281547546387
2008-01-22,12.59487247467041
2008-01-23,12.246153831481934
2008-01-24,12.615385055541992
2008-01-25,12.769230842590332
2008-01-28,12.758974075317383
2008-01-29,12.676922798156738
2008-01-30,12.676922798156738
2008-01-31,12.30769157409668
2008-02-01,12.461538314819336
2008-02-04,12.887179374694824
2008-02-05,12.887179374694824
2008-02-06,13.030769348144531
2008-02-07,13.030769348144531
2008-02-08,12.717948913574219
2008-02-11,12.717948913574219
2008-02-12,13.117948532104492
2008-02-13,13.117948532104492
2008-02-14,13.589743614196777
2008-02-15,13.589743614196777
2008-02-19,12.820512771606445
2008-02-20,12.820512771606445
2008-02-21,12.820512771606445
2008-02-22,12.820512771606445
2008-02-25,12.820512771606445
2008-02-26,12.820512771606445
2008-02-27,12.80512809753418
2008-02-28,12.80512809753418
2008-02-29,12.80512809753418
2008-03-03,12.061537742614746
2008-03-04,12.061537742614746
2008-03-05,11.974358558654785
2008-03-06,11.974358558654785
2008-03-07,11.794872283935547
2008-03-10,11.410256385803223
2008-03-11,11.30769157409668
2008-03-12,11.30769157409668
2008-03-13,11.30769157409668
2008-03-14,11.205127716064453
2008-03-17,11.205127716064453
2008-03-18,11.205127716064453
2008-03-19,11.282051086425781
2008-03-20,11.282051086425781
2008-03-24,11.369231224060059
2008-03-25,11.369231224060059
2008-03-26,11.333333015441895
2008-03-27,11.333333015441895
2008-03-28,11.333333015441895
2008-03-31,11.333333015441895
2008-04-01,11.333333015441895
2008-04-02,11.379487037658691
2008-04-03,11.379487037658691
2008-04-04,11.441025733947754
2008-04-07,11.794872283935547
2008-04-08,11.794872283935547
2008-04-09,11.794872283935547
2008-04-10,11.794872283935547
2008-04-11,11.794872283935547
2008-04-14,11.482050895690918
2008-04-15,11.482050895690918
2008-04-16,11.482050895690918
2008-04-17,11.482050895690918
2008-04-18,11.482050895690918
2008-04-21,11.482050895690918
2008-04-22,11.482050895690918
2008-04-23,11.482050895690918
2008-04-24,11.482050895690918
2008-04-25,11.482050895690918
2008-04-28,11.482050895690918
2008-04-29,11.482050895690918
2008-04-30,11.482050895690918
2008-05-01,11.482050895690918
2008-05-02,11.482050895690918
2008-05-05,11.482050895690918
2008-05-06,11.482050895690918
2008-05-07,12.276923179626465
2008-05-08,13.379487037658691
2008-05-09,13.84615421295166
2008-05-12,13.84615421295166
2008-05-13,13.84615421295166
2008-05-14,13.84615421295166
2008-05-15,13.84615421295166
2008-05-16,13.84615421295166
2008-05-19,13.84615421295166
2008-05-20,13.374359130859375
2008-05-21,13.374359130859375
2008-05-22,13.374359130859375
2008-05-23,13.374359130859375
2008-05-27,13.502564430236816
2008-05-28,13.502564430236816
2008-05-29,13.502564430236816
2008-05-30,13.502564430236816
2008-06-02,13.502564430236816
2008-06-03,13.502564430236816
2008-06-04,13.35897445678711
2008-06-05,13.35897445678711
2008-06-06,13.35897445678711
2008-06-09,13.435896873474121
2008-06-10,13.384614944458008
2008-06-11,13.384614944458008
2008-06-12,13.384614944458008
2008-06-13,13.384614944458008
2008-06-16,13.384614944458008
2008-06-17,13.54358959197998
2008-06-18,14.35897445678711
2008-06-19,14.35897445678711
2008-06-20,14.35897445678711
2008-06-23,14.35897445678711
2008-06-24,12.30769157409668
2008-06-25,12.30769157409668
2008-06-26,12.30769157409668
2008-06-27,12.30769157409668
2008-06-30,11.59487247467041
2008-07-01,11.59487247467041
2008-07-02,11.728204727172852
2008-07-03,11.025641441345215
2008-07-07,11.025641441345215
2008-07-08,11.025641441345215
2008-07-09,11.025641441345215
2008-07-10,11.025641441345215
2008-07-11,11.025641441345215
2008-07-14,10.974358558654785
2008-07-15,10.974358558654785
2008-07-16,10.974358558654785
2008-07-17,10.974358558654785
2008-07-18,10.974358558654785
2008-07-21,11.107691764831543
2008-07-22,11.107691764831543
2008-07-23,11.107691764831543
2008-07-24,11.13846206665039
2008-07-25,10.989744186401367
2008-07-28,10.989744186401367
2008-07-29,10.989744186401367
2008-07-30,10.989744186401367
2008-07-31,10.989744186401367
2008-08-01,10.989744186401367
2008-08-04,10.989744186401367
2008-08-05,9.743590354919434
2008-08-06,9.882051467895508
2008-08-07,9.917948722839355
2008-08-08,9.917948722839355
2008-08-11,9.917948722839355
2008-08-12,10.035897254943848
2008-08-13,10.035897254943848
2008-08-14,10.035897254943848
2008-08-15,10.035897254943848
2008-08-18,10.035897254943848
2008-08-19,10.035897254943848
2008-08-20,10.035897254943848
2008-08-21,10.035897254943848
2008-08-22,10.035897254943848
2008-08-25,10.035897254943848
2008-08-26,10.035897254943848
2008-08-27,10.035897254943848
2008-08-28,10.035897254943848
2008-08-29,10.035897254943848
2008-09-02,10.512821197509766
2008-09-03,10.512821197509766
2008-09-04,10.512821197509766
2008-09-05,10.512821197509766
2008-09-08,10.512821197509766
2008-09-09,10.512821197509766
2008-09-10,10.512821197509766
2008-09-11,10.512821197509766
2008-09-12,10.512821197509766
2008-09-15,10.512821197509766
2008-09-16,10.512821197509766
2008-09-17,9.723076820373535
2008-09-18,9.723076820373535
2008-09-19,9.723076820373535
2008-09-22,9.723076820373535
2008-09-23,9.723076820373535
2008-09-24,9.723076820373535
2008-09-25,12.974358558654785
2008-09-26,13.076923370361328
2008-09-29,13.076923370361328
2008-09-30,10.261537551879883
2008-10-01,9.743590354919434
2008-10-02,9.743590354919434
2008-10-03,9.69230842590332
2008-10-06,9.230769157409668
2008-10-07,9.230769157409668
2008-10-08,7.6974358558654785
2008-10-09,7.282051086425781
2008-10-10,7.282051086425781
2008-10-13,7.282051086425781
2008-10-14,7.282051086425781
2008-10-15,7.179487228393555
2008-10-16,7.179487228393555
2008-10-17,7.179487228393555
2008-10-20,6.92307710647583
2008-10-21,7.179487228393555
2008-10-22,7.307692050933838
2008-10-23,7.307692050933838
2008-10-24,6.435896873474121
2008-10-27,6.435896873474121
2008-10-28,4.871795177459717
2008-10-29,5.794871807098389
2008-10-30,6.92307710647583
2008-10-31,6.974359035491943
2008-11-03,7.051281929016113
2008-11-04,8.04102611541748
2008-11-05,7.051281929016113
2008-11-06,6.584615230560303
2008-11-07,7.179487228393555
2008-11-10,7.179487228393555
2008-11-11,7.328205108642578
2008-11-12,7.282051086425781
2008-11-13,7.282051086425781
2008-11-14,7.384614944458008
2008-11-17,7.384614944458008
2008-11-18,6.564103126525879
2008-11-19,6.564103126525879
2008-11-20,6.358973979949951
2008-11-21,6.358973979949951
2008-11-24,6.358973979949951
2008-11-25,6.717948913574219
2008-11-26,6.974359035491943
2008-11-28,6.974359035491943
2008-12-01,6.974359035491943
2008-12-02,7.179487228393555
2008-12-03,7.179487228393555
2008-12-04,7.179487228393555
2008-12-05,7.179487228393555
2008-12-08,7.769230842590332
2008-12-09,7.317948818206787
2008-12-10,7.435896873474121
2008-12-11,7.435896873474121
2008-12-12,6.7846150398254395
2008-12-15,6.7846150398254395
2008-12-16,6.615385055541992
2008-12-17,6.615385055541992
2008-12-18,6.615385055541992
2008-12-19,6.615385055541992
2008-12-22,7.199999809265137
2008-12-23,7.6666669845581055
2008-12-24,7.6666669845581055
2008-12-26,7.6666669845581055
2008-12-29,7.6666669845581055
2008-12-30,7.6666669845581055
2008-12-31,7.635897159576416
2009-01-02,7.635897159576416
2009-01-05,7.564103126525879
2009-01-06,8.189743995666504
2009-01-07,8.143589973449707
2009-01-08,7.502563953399658
2009-01-09,7.502563953399658
2009-01-12,7.502563953399658
2009-01-13,7.656410217285156
2009-01-14,7.538462162017822
2009-01-15,7.538462162017822
2009-01-16,7.712821006774902
2009-01-20,7.2153849601745605
2009-01-21,7.2153849601745605
2009-01-22,7.2153849601745605
2009-01-23,7.2153849601745605
2009-01-26,7.2153849601745605
2009-01-27,7.2153849601745605
2009-01-28,7.2153849601745605
2009-01-29,7.2153849601745605
2009-01-30,7.2153849601745605
2009-02-02,7.2153849601745605
2009-02-03,7.651281833648682
2009-02-04,7.641026020050049
2009-02-05,7.384614944458008
2009-02-06,7.384614944458008
2009-02-09,7.384614944458008
2009-02-10,7.384614944458008
2009-02-11,7.384614944458008
2009-02-12,7.641026020050049
2009-02-13,7.641026020050049
2009-02-17,7.641026020050049
2009-02-18,6.794871807098389
2009-02-19,7.07692289352417
2009-02-20,6.692307949066162
2009-02-23,6.307692050933838
2009-02-24,6.687179088592529
2009-02-25,7.743589878082275
2009-02-26,7.743589878082275
2009-02-27,7.743589878082275
2009-03-02,8.30769157409668
2009-03-03,8.30769157409668
2009-03-04,7.779487133026123
2009-03-05,7.779487133026123
2009-03-06,8.574358940124512
2009-03-09,7.317948818206787
2009-03-10,7.179487228393555
2009-03-11,7.179487228393555
2009-03-12,7.179487228393555
2009-03-13,8.569231033325195
2009-03-16,8.569231033325195
2009-03-17,8.569231033325195
2009-03-18,8.569231033325195
2009-03-19,8.569231033325195
2009-03-20,8.569231033325195
2009-03-23,8.21025562286377
2009-03-24,8.353845596313477
2009-03-25,8.353845596313477
2009-03-26,8.353845596313477
2009-03-27,8.19487190246582
2009-03-30,8.158973693847656
2009-03-31,8.661538124084473
2009-04-01,8.717948913574219
2009-04-02,8.717948913574219
2009-04-03,8.717948913574219
2009-04-06,9.835897445678711
2009-04-07,9.04102611541748
2009-04-08,9.169231414794922
2009-04-09,9.19487190246582
2009-04-13,9.133333206176758
2009-04-14,9.133333206176758
2009-04-15,8.69230842590332
2009-04-16,9.09743595123291
2009-04-17,9.09743595123291
2009-04-20,9.09743595123291
2009-04-21,9.09743595123291
2009-04-22,9.09743595123291
2009-04-23,9.09743595123291
2009-04-24,9.09743595123291
2009-04-27,9.09743595123291
2009-04-28,9.09743595123291
2009-04-29,9.912820816040039
2009-04-30,9.912820816040039
2009-05-01,9.44615364074707
2009-05-04,10.379487037658691
2009-05-05,10.964102745056152
2009-05-06,10.769230842590332
2009-05-07,10.261537551879883
2009-05-08,10.492307662963867
2009-05-11,10.523077011108398
2009-05-12,10.523077011108398
2009-05-13,10.523077011108398
2009-05-14,10.523077011108398
2009-05-15,10.523077011108398
2009-05-18,10.523077011108398
2009-05-19,10.523077011108398
2009-05-20,10.523077011108398
2009-05-21,10.523077011108398
2009-05-22,10.774358749389648
2009-05-26,11.461538314819336
2009-05-27,11.55384635925293
2009-05-28,11.55384635925293
2009-05-29,11.55384635925293
2009-06-01,11.55384635925293
2009-06-02,11.55384635925293
2009-06-03,11.441025733947754
2009-06-04,11.441025733947754
2009-06-05,11.441025733947754
2009-06-08,11.794872283935547
2009-06-09,12.353845596313477
2009-06-10,12.287178993225098
2009-06-11,12.287178993225098
2009-06-12,11.466667175292969
2009-06-15,10.810256004333496
2009-06-16,11.035897254943848
2009-06-17,11.035897254943848
2009-06-18,12.046154022216797
2009-06-19,12.046154022216797
2009-06-22,10.589743614196777
2009-06-23,10.517949104309082
2009-06-24,10.517949104309082
2009-06-25,10.86153793334961
2009-06-26,10.86153793334961
2009-06-29,10.86153793334961
2009-06-30,10.86153793334961
2009-07-01,11.384614944458008
2009-07-02,11.538461685180664
2009-07-06,11.205127716064453
2009-07-07,11.29230785369873
2009-07-08,11.179487228393555
2009-07-09,11.179487228393555
2009-07-10,11.179487228393555
2009-07-13,11.353845596313477
2009-07-14,11.353845596313477
2009-07-15,12.35897445678711
2009-07-16,12.276923179626465
2009-07-17,12.276923179626465
2009-07-20,12.276923179626465
2009-07-21,12.276923179626465
2009-07-22,12.276923179626465
2009-07-23,12.769230842590332
