,FKU
2013-01-02,34.349998474121094
2013-01-03,34.119998931884766
2013-01-04,34.34000015258789
2013-01-07,34.33000183105469
2013-01-08,33.900001525878906
2013-01-09,34.09000015258789
2013-01-10,34.619998931884766
2013-01-11,34.75
2013-01-14,34.65999984741211
2013-01-15,34.45000076293945
2013-01-16,34.22999954223633
2013-01-17,34.43000030517578
2013-01-18,34.40999984741211
2013-01-22,34.369998931884766
2013-01-23,34.11000061035156
2013-01-24,34.38999938964844
2013-01-25,34.70000076293945
2013-01-28,34.540000915527344
2013-01-29,34.5
2013-01-30,34.5
2013-01-31,34.4900016784668
2013-02-01,34.88999938964844
2013-02-04,34.61000061035156
2013-02-05,34.560001373291016
2013-02-06,34.79999923706055
2013-02-07,34.7599983215332
2013-02-08,35.04999923706055
2013-02-11,34.65999984741211
2013-02-12,34.9900016784668
2013-02-13,35.04999923706055
2013-02-14,34.83000183105469
2013-02-15,34.7599983215332
2013-02-19,35.06999969482422
2013-02-20,34.630001068115234
2013-02-21,34.2400016784668
2013-02-22,34.439998626708984
2013-02-25,33.91999816894531
2013-02-26,33.790000915527344
2013-02-27,34.150001525878906
2013-02-28,34.29999923706055
2013-03-01,34.0
2013-03-04,34.099998474121094
2013-03-05,34.54999923706055
2013-03-06,34.59000015258789
2013-03-07,34.5099983215332
2013-03-08,34.369998931884766
2013-03-11,34.369998931884766
2013-03-12,34.22999954223633
2013-03-13,34.459999084472656
2013-03-14,34.939998626708984
2013-03-15,34.77000045776367
2013-03-18,34.86000061035156
2013-03-19,34.56999969482422
2013-03-20,34.7400016784668
2013-03-21,34.630001068115234
2013-03-22,34.84000015258789
2013-03-25,34.41999816894531
2013-03-26,34.779998779296875
2013-03-27,34.52000045776367
2013-03-28,34.86000061035156
2013-04-01,34.77000045776367
2013-04-02,34.75
2013-04-03,34.70000076293945
2013-04-04,34.400001525878906
2013-04-05,33.939998626708984
2013-04-08,33.959999084472656
2013-04-09,34.279998779296875
2013-04-10,35.0099983215332
2013-04-11,35.08000183105469
2013-04-12,35.15999984741211
2013-04-15,34.310001373291016
2013-04-16,34.43000030517578
2013-04-17,34.0
2013-04-18,33.939998626708984
2013-04-19,34.0099983215332
2013-04-22,34.130001068115234
2013-04-23,34.779998779296875
2013-04-24,35.029998779296875
2013-04-25,35.540000915527344
2013-04-26,35.630001068115234
2013-04-29,35.91999816894531
2013-04-30,35.77000045776367
2013-05-01,36.09000015258789
2013-05-02,35.900001525878906
2013-05-03,36.5
2013-05-06,36.560001373291016
2013-05-07,36.47999954223633
2013-05-08,36.65999984741211
2013-05-09,36.77000045776367
2013-05-10,36.59000015258789
2013-05-13,36.459999084472656
2013-05-14,36.47999954223633
2013-05-15,36.709999084472656
2013-05-16,37.099998474121094
2013-05-17,37.16999816894531
2013-05-20,37.33000183105469
2013-05-21,37.4900016784668
2013-05-22,37.06999969482422
2013-05-23,36.66999816894531
2013-05-24,36.279998779296875
2013-05-28,36.70000076293945
2013-05-29,36.470001220703125
2013-05-30,36.9900016784668
2013-05-31,36.040000915527344
2013-06-03,36.630001068115234
2013-06-04,36.349998474121094
2013-06-05,35.97999954223633
2013-06-06,35.97999954223633
2013-06-07,36.279998779296875
2013-06-10,36.279998779296875
2013-06-11,35.91999816894531
2013-06-12,35.7599983215332
2013-06-13,36.06999969482422
2013-06-14,36.36000061035156
2013-06-17,36.58000183105469
2013-06-18,36.7599983215332
2013-06-19,36.52000045776367
2013-06-20,35.290000915527344
2013-06-21,34.369998931884766
2013-06-24,33.349998474121094
2013-06-25,34.04999923706055
2013-06-26,34.20000076293945
2013-06-27,34.45000076293945
2013-06-28,34.43000030517578
2013-07-01,34.849998474121094
2013-07-02,34.5
2013-07-03,34.79999923706055
2013-07-05,35.0
2013-07-08,35.470001220703125
2013-07-09,35.470001220703125
2013-07-10,35.83000183105469
2013-07-11,36.58000183105469
2013-07-12,36.619998931884766
2013-07-15,36.7400016784668
2013-07-16,36.27000045776367
2013-07-17,36.88999938964844
2013-07-18,36.88999938964844
2013-07-19,37.5
2013-07-22,37.709999084472656
2013-07-23,37.65999984741211
2013-07-24,37.540000915527344
2013-07-25,37.29999923706055
2013-07-26,37.38999938964844
2013-07-29,37.2400016784668
2013-07-30,37.380001068115234
2013-07-31,37.540000915527344
2013-08-01,37.869998931884766
2013-08-02,38.22999954223633
2013-08-05,38.599998474121094
2013-08-06,38.310001373291016
2013-08-07,37.959999084472656
2013-08-08,38.56999969482422
2013-08-09,38.68000030517578
2013-08-12,38.68000030517578
2013-08-13,38.4900016784668
2013-08-14,38.58000183105469
2013-08-15,37.61000061035156
2013-08-16,37.75
2013-08-19,37.540000915527344
2013-08-20,37.56999969482422
2013-08-21,37.650001525878906
2013-08-22,37.25
2013-08-23,37.880001068115234
2013-08-26,37.84000015258789
2013-08-27,37.400001525878906
2013-08-28,37.209999084472656
2013-08-29,37.38999938964844
2013-08-30,36.970001220703125
2013-09-03,37.83000183105469
2013-09-04,37.810001373291016
2013-09-05,37.939998626708984
2013-09-06,37.939998626708984
2013-09-09,38.5099983215332
2013-09-10,39.119998931884766
2013-09-11,39.099998474121094
2013-09-12,38.93000030517578
2013-09-13,39.2599983215332
2013-09-16,39.54999923706055
2013-09-17,39.290000915527344
2013-09-18,39.93000030517578
2013-09-19,39.599998474121094
2013-09-20,39.27000045776367
2013-09-23,39.13999938964844
2013-09-24,39.189998626708984
2013-09-25,39.349998474121094
2013-09-26,39.08000183105469
2013-09-27,39.099998474121094
2013-09-30,39.02000045776367
2013-10-01,39.2400016784668
2013-10-02,39.290000915527344
2013-10-03,38.970001220703125
2013-10-04,38.61000061035156
2013-10-07,38.349998474121094
2013-10-08,38.189998626708984
2013-10-09,37.880001068115234
2013-10-10,38.849998474121094
2013-10-11,39.15999984741211
2013-10-14,39.220001220703125
2013-10-15,39.310001373291016
2013-10-16,39.5
2013-10-17,40.27000045776367
2013-10-18,40.7400016784668
2013-10-21,40.90999984741211
2013-10-22,41.2400016784668
2013-10-23,41.029998779296875
2013-10-24,41.099998474121094
2013-10-25,40.959999084472656
2013-10-28,40.79999923706055
2013-10-29,40.869998931884766
2013-10-30,40.91999816894531
2013-10-31,40.650001525878906
2013-11-01,40.439998626708984
2013-11-04,40.52000045776367
2013-11-05,40.400001525878906
2013-11-06,40.540000915527344
2013-11-07,40.130001068115234
2013-11-08,40.31999969482422
2013-11-11,40.209999084472656
2013-11-12,39.83000183105469
2013-11-13,39.75
2013-11-14,40.029998779296875
2013-11-15,40.08000183105469
2013-11-18,39.9900016784668
2013-11-19,40.13999938964844
2013-11-20,39.650001525878906
2013-11-21,40.29999923706055
2013-11-22,40.34000015258789
2013-11-25,40.34000015258789
2013-11-26,40.29999923706055
2013-11-27,40.970001220703125
2013-11-29,41.400001525878906
2013-12-02,40.900001525878906
2013-12-03,40.400001525878906
2013-12-04,40.279998779296875
2013-12-05,40.279998779296875
2013-12-06,40.880001068115234
2013-12-09,41.060001373291016
2013-12-10,41.25
2013-12-11,40.849998474121094
2013-12-12,40.31999969482422
2013-12-13,40.279998779296875
2013-12-16,40.869998931884766
2013-12-17,40.7599983215332
2013-12-18,40.72999954223633
2013-12-19,41.43000030517578
2013-12-20,41.41999816894531
2013-12-23,41.900001525878906
2013-12-24,42.18000030517578
2013-12-26,42.65999984741211
2013-12-27,42.59000015258789
2013-12-30,42.4900016784668
2013-12-31,43.18000030517578
2014-01-02,42.560001373291016
2014-01-03,42.83000183105469
2014-01-06,42.90999984741211
2014-01-07,43.0
2014-01-08,43.099998474121094
2014-01-09,43.0
2014-01-10,43.560001373291016
2014-01-13,43.099998474121094
2014-01-14,43.68000030517578
2014-01-15,43.16999816894531
2014-01-16,43.099998474121094
2014-01-17,43.310001373291016
2014-01-21,43.81999969482422
2014-01-22,44.040000915527344
2014-01-23,43.68000030517578
2014-01-24,42.400001525878906
2014-01-27,41.7400016784668
2014-01-28,42.61000061035156
2014-01-29,42.25
2014-01-30,42.36000061035156
2014-01-31,42.0
2014-02-03,41.02000045776367
2014-02-04,41.5099983215332
2014-02-05,41.72999954223633
2014-02-06,42.2599983215332
2014-02-07,42.93000030517578
2014-02-10,42.849998474121094
2014-02-11,43.72999954223633
2014-02-12,44.060001373291016
2014-02-13,44.209999084472656
2014-02-14,44.63999938964844
2014-02-18,45.119998931884766
2014-02-19,44.9900016784668
2014-02-20,45.369998931884766
2014-02-21,45.310001373291016
2014-02-24,45.650001525878906
2014-02-25,45.33000183105469
2014-02-26,45.16999816894531
2014-02-27,45.650001525878906
2014-02-28,45.900001525878906
2014-03-03,44.79999923706055
2014-03-04,45.810001373291016
2014-03-05,45.810001373291016
2014-03-06,45.900001525878906
2014-03-07,45.54999923706055
2014-03-10,44.88999938964844
2014-03-11,44.5
2014-03-12,44.099998474121094
2014-03-13,43.529998779296875
2014-03-14,43.33000183105469
2014-03-17,43.68000030517578
2014-03-18,44.029998779296875
2014-03-19,43.43000030517578
2014-03-20,43.15999984741211
2014-03-21,42.83000183105469
2014-03-24,42.619998931884766
2014-03-25,42.869998931884766
2014-03-26,43.119998931884766
2014-03-27,43.0099983215332
2014-03-28,42.880001068115234
2014-03-31,43.220001220703125
2014-04-01,43.4900016784668
2014-04-02,43.779998779296875
2014-04-03,43.18000030517578
2014-04-04,43.459999084472656
2014-04-07,42.91999816894531
2014-04-08,42.459999084472656
2014-04-09,43.38999938964844
2014-04-10,42.58000183105469
2014-04-11,42.09000015258789
2014-04-14,41.66999816894531
2014-04-15,41.25
2014-04-16,42.2400016784668
2014-04-17,42.779998779296875
2014-04-21,42.93000030517578
2014-04-22,43.189998626708984
2014-04-23,43.11000061035156
2014-04-24,43.06999969482422
2014-04-25,43.029998779296875
2014-04-28,42.84000015258789
2014-04-29,43.290000915527344
2014-04-30,43.439998626708984
2014-05-01,43.119998931884766
2014-05-02,43.369998931884766
2014-05-05,43.2599983215332
2014-05-06,43.79999923706055
2014-05-07,43.7599983215332
2014-05-08,43.880001068115234
2014-05-09,43.2599983215332
2014-05-12,43.93000030517578
2014-05-13,43.470001220703125
2014-05-14,43.40999984741211
2014-05-15,42.91999816894531
2014-05-16,42.470001220703125
2014-05-19,42.52000045776367
2014-05-20,42.5099983215332
2014-05-21,43.0
2014-05-22,42.59000015258789
2014-05-23,42.93000030517578
2014-05-27,42.7599983215332
2014-05-28,43.09000015258789
2014-05-29,43.060001373291016
2014-05-30,43.279998779296875
2014-06-02,43.36000061035156
2014-06-03,43.040000915527344
2014-06-04,43.150001525878906
2014-06-05,43.349998474121094
2014-06-06,44.119998931884766
2014-06-09,43.970001220703125
2014-06-10,43.68000030517578
2014-06-11,43.52000045776367
2014-06-12,43.29999923706055
2014-06-13,43.029998779296875
2014-06-16,42.869998931884766
2014-06-17,42.61000061035156
2014-06-18,42.939998626708984
2014-06-19,43.06999969482422
2014-06-20,42.81999969482422
2014-06-23,42.70000076293945
2014-06-24,41.900001525878906
2014-06-25,42.029998779296875
2014-06-26,42.619998931884766
2014-06-27,42.54999923706055
2014-06-30,42.220001220703125
2014-07-01,43.040000915527344
2014-07-02,43.31999969482422
2014-07-03,43.68000030517578
2014-07-07,43.189998626708984
2014-07-08,42.25
2014-07-09,42.400001525878906
2014-07-10,41.95000076293945
2014-07-11,41.83000183105469
2014-07-14,41.970001220703125
2014-07-15,41.849998474121094
2014-07-16,42.15999984741211
2014-07-17,41.630001068115234
2014-07-18,41.91999816894531
2014-07-21,41.83000183105469
2014-07-22,41.91999816894531
2014-07-23,41.90999984741211
2014-07-24,42.060001373291016
2014-07-25,41.599998474121094
2014-07-28,41.720001220703125
2014-07-29,41.41999816894531
2014-07-30,41.45000076293945
2014-07-31,40.75
2014-08-01,40.369998931884766
2014-08-04,40.560001373291016
2014-08-05,40.06999969482422
2014-08-06,39.83000183105469
2014-08-07,39.95000076293945
2014-08-08,39.79999923706055
2014-08-11,40.2400016784668
2014-08-12,40.41999816894531
2014-08-13,40.40999984741211
2014-08-14,40.810001373291016
2014-08-15,40.84000015258789
2014-08-18,41.15999984741211
2014-08-19,41.130001068115234
2014-08-20,40.880001068115234
2014-08-21,40.790000915527344
2014-08-22,40.880001068115234
2014-08-25,41.38999938964844
2014-08-26,41.220001220703125
2014-08-27,41.16999816894531
2014-08-28,41.06999969482422
2014-08-29,40.90999984741211
2014-09-02,40.849998474121094
2014-09-03,41.029998779296875
2014-09-04,40.72999954223633
2014-09-05,40.56999969482422
2014-09-08,39.560001373291016
2014-09-09,39.540000915527344
2014-09-10,39.84000015258789
2014-09-11,39.65999984741211
2014-09-12,39.90999984741211
2014-09-15,39.91999816894531
2014-09-16,39.79999923706055
2014-09-17,39.91999816894531
2014-09-18,40.38999938964844
2014-09-19,40.459999084472656
2014-09-22,40.349998474121094
2014-09-23,39.470001220703125
2014-09-24,39.529998779296875
2014-09-25,39.11000061035156
2014-09-26,39.16999816894531
2014-09-29,39.040000915527344
2014-09-30,38.93000030517578
2014-10-01,38.400001525878906
2014-10-02,38.119998931884766
2014-10-03,38.15999984741211
2014-10-06,38.310001373291016
2014-10-07,37.7599983215332
2014-10-08,38.209999084472656
2014-10-09,37.279998779296875
2014-10-10,36.91999816894531
2014-10-13,36.15999984741211
2014-10-14,36.290000915527344
2014-10-15,35.90999984741211
2014-10-16,36.38999938964844
2014-10-17,36.95000076293945
2014-10-20,37.439998626708984
2014-10-21,38.060001373291016
2014-10-22,37.93000030517578
2014-10-23,38.029998779296875
2014-10-24,38.369998931884766
2014-10-27,38.29999923706055
2014-10-28,38.72999954223633
2014-10-29,38.33000183105469
2014-10-30,38.61000061035156
2014-10-31,39.06999969482422
2014-11-03,38.560001373291016
2014-11-04,38.689998626708984
2014-11-05,39.040000915527344
2014-11-06,38.77000045776367
2014-11-07,38.709999084472656
2014-11-10,38.90999984741211
2014-11-11,39.38999938964844
2014-11-12,38.959999084472656
2014-11-13,38.97999954223633
2014-11-14,38.939998626708984
2014-11-17,39.130001068115234
2014-11-18,39.310001373291016
2014-11-19,39.290000915527344
2014-11-20,39.290000915527344
2014-11-21,39.290000915527344
2014-11-24,39.38999938964844
2014-11-25,39.459999084472656
2014-11-26,39.75
2014-11-28,39.470001220703125
2014-12-01,39.4900016784668
2014-12-02,39.65999984741211
2014-12-03,39.61000061035156
2014-12-04,39.75
2014-12-05,39.970001220703125
2014-12-08,39.66999816894531
2014-12-09,39.11000061035156
2014-12-10,39.20000076293945
2014-12-11,38.86000061035156
2014-12-12,37.95000076293945
2014-12-15,37.720001220703125
2014-12-16,38.25
2014-12-17,38.27000045776367
2014-12-18,39.33000183105469
2014-12-19,39.65999984741211
2014-12-22,39.95000076293945
2014-12-23,39.650001525878906
2014-12-24,39.849998474121094
2014-12-26,40.08000183105469
2014-12-29,39.20000076293945
2014-12-30,39.20000076293945
2014-12-31,39.310001373291016
2015-01-02,38.7599983215332
2015-01-05,38.310001373291016
2015-01-06,37.5
2015-01-07,37.7599983215332
2015-01-08,38.5
2015-01-09,38.470001220703125
2015-01-12,38.2400016784668
2015-01-13,38.380001068115234
2015-01-14,38.38999938964844
2015-01-15,38.189998626708984
2015-01-16,38.31999969482422
2015-01-20,39.02000045776367
2015-01-21,39.13999938964844
2015-01-22,39.54999923706055
2015-01-23,39.31999969482422
2015-01-26,40.25
2015-01-27,40.27000045776367
2015-01-28,39.97999954223633
2015-01-29,40.040000915527344
2015-01-30,39.5
2015-02-02,39.470001220703125
2015-02-03,40.540000915527344
2015-02-04,40.439998626708984
2015-02-05,41.040000915527344
2015-02-06,40.470001220703125
2015-02-09,40.349998474121094
2015-02-10,40.880001068115234
2015-02-11,40.7400016784668
2015-02-12,41.75
2015-02-13,41.59000015258789
2015-02-17,41.849998474121094
2015-02-18,42.099998474121094
2015-02-19,42.22999954223633
2015-02-20,42.349998474121094
2015-02-23,42.619998931884766
2015-02-24,42.43000030517578
2015-02-25,42.599998474121094
2015-02-26,42.560001373291016
2015-02-27,42.56999969482422
2015-03-02,42.619998931884766
2015-03-03,42.36000061035156
2015-03-04,42.130001068115234
2015-03-05,42.290000915527344
2015-03-06,41.310001373291016
2015-03-09,41.41999816894531
2015-03-10,40.439998626708984
2015-03-11,40.34000015258789
2015-03-12,40.38999938964844
2015-03-13,40.18000030517578
2015-03-16,40.5099983215332
2015-03-17,40.439998626708984
2015-03-18,41.529998779296875
2015-03-19,41.130001068115234
2015-03-20,42.189998626708984
2015-03-23,42.09000015258789
2015-03-24,41.720001220703125
2015-03-25,41.61000061035156
2015-03-26,41.09000015258789
2015-03-27,41.040000915527344
2015-03-30,40.88999938964844
2015-03-31,40.41999816894531
2015-04-01,40.47999954223633
2015-04-02,40.790000915527344
2015-04-06,41.36000061035156
2015-04-07,41.400001525878906
2015-04-08,41.880001068115234
2015-04-09,41.959999084472656
2015-04-10,42.18000030517578
2015-04-13,41.869998931884766
2015-04-14,42.33000183105469
2015-04-15,42.5
2015-04-16,42.540000915527344
2015-04-17,42.06999969482422
2015-04-20,41.900001525878906
2015-04-21,42.34000015258789
2015-04-22,42.459999084472656
2015-04-23,42.72999954223633
2015-04-24,42.95000076293945
2015-04-27,43.220001220703125
2015-04-28,43.25
2015-04-29,43.150001525878906
2015-04-30,42.810001373291016
2015-05-01,42.47999954223633
2015-05-04,42.58000183105469
2015-05-05,41.900001525878906
2015-05-06,41.90999984741211
2015-05-07,42.04999923706055
2015-05-08,43.9900016784668
2015-05-11,44.25
2015-05-12,44.209999084472656
2015-05-13,44.7400016784668
2015-05-14,45.310001373291016
2015-05-15,45.56999969482422
2015-05-18,45.349998474121094
2015-05-19,45.279998779296875
2015-05-20,45.380001068115234
2015-05-21,45.65999984741211
2015-05-22,45.22999954223633
2015-05-26,44.66999816894531
2015-05-27,44.90999984741211
2015-05-28,44.939998626708984
2015-05-29,44.470001220703125
2015-06-01,44.59000015258789
2015-06-02,44.56999969482422
2015-06-03,44.560001373291016
2015-06-04,44.130001068115234
2015-06-05,43.619998931884766
2015-06-08,43.529998779296875
2015-06-09,43.54999923706055
2015-06-10,44.72999954223633
2015-06-11,44.959999084472656
2015-06-12,44.459999084472656
2015-06-15,44.22999954223633
2015-06-16,44.470001220703125
2015-06-17,44.68000030517578
2015-06-18,44.7599983215332
2015-06-19,44.7599983215332
2015-06-22,45.09000015258789
2015-06-23,45.27000045776367
2015-06-24,44.5
2015-06-25,44.75
2015-06-26,44.599998474121094
2015-06-29,43.529998779296875
2015-06-30,43.4900016784668
2015-07-01,43.79999923706055
2015-07-02,43.86000061035156
2015-07-06,43.0099983215332
2015-07-07,42.709999084472656
2015-07-08,41.400001525878906
2015-07-09,42.11000061035156
2015-07-10,43.40999984741211
2015-07-13,43.88999938964844
2015-07-14,44.439998626708984
2015-07-15,44.09000015258789
2015-07-16,44.40999984741211
2015-07-17,44.38999938964844
2015-07-20,44.38999938964844
2015-07-21,44.11000061035156
2015-07-22,44.0099983215332
2015-07-23,43.400001525878906
2015-07-24,42.81999969482422
2015-07-27,42.41999816894531
2015-07-28,43.130001068115234
2015-07-29,43.400001525878906
2015-07-30,43.36000061035156
2015-07-31,43.790000915527344
2015-08-03,43.5
2015-08-04,43.88999938964844
2015-08-05,44.029998779296875
2015-08-06,43.959999084472656
2015-08-07,43.72999954223633
2015-08-10,44.33000183105469
2015-08-11,43.900001525878906
2015-08-12,43.619998931884766
2015-08-13,43.689998626708984
2015-08-14,44.220001220703125
2015-08-17,43.970001220703125
2015-08-18,44.04999923706055
2015-08-19,43.5099983215332
2015-08-20,42.779998779296875
2015-08-21,41.599998474121094
2015-08-24,40.06999969482422
2015-08-25,40.61000061035156
2015-08-26,41.380001068115234
2015-08-27,41.7400016784668
2015-08-28,41.91999816894531
2015-08-31,41.599998474121094
2015-09-01,40.47999954223633
2015-09-02,41.279998779296875
2015-09-03,41.36000061035156
2015-09-04,40.56999969482422
2015-09-08,41.7599983215332
2015-09-09,41.36000061035156
2015-09-10,42.0
2015-09-11,41.84000015258789
2015-09-14,41.61000061035156
2015-09-15,41.5099983215332
2015-09-16,42.06999969482422
2015-09-17,42.369998931884766
2015-09-18,41.900001525878906
2015-09-21,41.65999984741211
2015-09-22,40.5
2015-09-23,40.18000030517578
2015-09-24,40.5099983215332
2015-09-25,40.40999984741211
2015-09-28,39.86000061035156
2015-09-29,39.41999816894531
2015-09-30,40.11000061035156
2015-10-01,40.279998779296875
2015-10-02,40.88999938964844
2015-10-05,41.29999923706055
2015-10-06,41.41999816894531
2015-10-07,41.380001068115234
2015-10-08,41.72999954223633
2015-10-09,41.20000076293945
2015-10-12,41.06999969482422
2015-10-13,40.470001220703125
2015-10-14,40.77000045776367
2015-10-15,41.54999923706055
2015-10-16,41.47999954223633
2015-10-19,41.4900016784668
2015-10-20,41.689998626708984
2015-10-21,41.70000076293945
2015-10-22,41.97999954223633
2015-10-23,42.369998931884766
2015-10-26,42.279998779296875
2015-10-27,41.72999954223633
2015-10-28,42.08000183105469
2015-10-29,42.029998779296875
2015-10-30,42.2599983215332
2015-11-02,42.540000915527344
2015-11-03,42.33000183105469
2015-11-04,41.779998779296875
2015-11-05,41.5099983215332
2015-11-06,41.150001525878906
2015-11-09,40.939998626708984
2015-11-10,40.95000076293945
2015-11-11,41.16999816894531
2015-11-12,40.47999954223633
2015-11-13,40.349998474121094
2015-11-16,40.86000061035156
2015-11-17,41.0
2015-11-18,41.349998474121094
2015-11-19,41.65999984741211
2015-11-20,41.2599983215332
2015-11-23,40.79999923706055
2015-11-24,40.4900016784668
2015-11-25,41.0
2015-11-27,41.060001373291016
2015-11-30,41.40999984741211
2015-12-01,41.90999984741211
