,FGBI
2013-01-11,10.619834899902344
2013-01-14,10.619834899902344
2013-01-15,10.619834899902344
2013-01-16,10.619834899902344
2013-01-17,10.619834899902344
2013-01-18,10.619834899902344
2013-01-22,10.619834899902344
2013-01-23,11.157025337219238
2013-01-24,11.157025337219238
2013-01-25,11.157025337219238
2013-01-28,11.157025337219238
2013-01-29,11.157025337219238
2013-01-30,11.157025337219238
2013-01-31,11.157025337219238
2013-02-01,11.157025337219238
2013-02-04,11.157025337219238
2013-02-05,11.157025337219238
2013-02-06,11.157025337219238
2013-02-07,11.157025337219238
2013-02-08,11.157025337219238
2013-02-11,11.157025337219238
2013-02-12,11.157025337219238
2013-02-13,11.157025337219238
2013-02-14,11.157025337219238
2013-02-15,11.157025337219238
2013-02-19,11.157025337219238
2013-02-20,11.157025337219238
2013-02-21,11.157025337219238
2013-02-22,11.157025337219238
2013-02-25,10.743802070617676
2013-02-26,10.743802070617676
2013-02-27,10.743802070617676
2013-02-28,10.743802070617676
2013-03-01,10.743802070617676
2013-03-04,10.743802070617676
2013-03-05,10.743802070617676
2013-03-06,10.743802070617676
2013-03-07,10.743802070617676
2013-03-08,10.743802070617676
2013-03-11,10.743802070617676
2013-03-12,10.743802070617676
2013-03-13,10.743802070617676
2013-03-14,10.743802070617676
2013-03-15,10.743802070617676
2013-03-18,10.743802070617676
2013-03-19,10.743802070617676
2013-03-20,10.743802070617676
2013-03-21,10.743802070617676
2013-03-22,10.743802070617676
2013-03-25,10.743802070617676
2013-03-26,10.743802070617676
2013-03-27,10.743802070617676
2013-03-28,10.743802070617676
2013-04-01,10.743802070617676
2013-04-02,10.867769241333008
2013-04-03,10.867769241333008
2013-04-04,10.867769241333008
2013-04-05,12.39669418334961
2013-04-08,12.39669418334961
2013-04-09,12.39669418334961
2013-04-10,12.39669418334961
2013-04-11,12.39669418334961
2013-04-12,12.39669418334961
2013-04-15,12.39669418334961
2013-04-16,12.39669418334961
2013-04-17,12.39669418334961
2013-04-18,12.39669418334961
2013-04-19,12.39669418334961
2013-04-22,12.39669418334961
2013-04-23,12.39669418334961
2013-04-24,12.39669418334961
2013-04-25,12.39669418334961
2013-04-26,12.39669418334961
2013-04-29,12.39669418334961
2013-04-30,12.39669418334961
2013-05-01,12.39669418334961
2013-05-02,12.39669418334961
2013-05-03,12.39669418334961
2013-05-06,12.39669418334961
2013-05-07,12.39669418334961
2013-05-08,12.39669418334961
2013-05-09,12.39669418334961
2013-05-10,12.39669418334961
2013-05-13,12.39669418334961
2013-05-14,12.39669418334961
2013-05-15,12.39669418334961
2013-05-16,12.39669418334961
2013-05-17,12.39669418334961
2013-05-20,12.39669418334961
2013-05-21,12.39669418334961
2013-05-22,12.39669418334961
2013-05-23,12.39669418334961
2013-05-24,12.39669418334961
2013-05-28,12.39669418334961
2013-05-29,12.39669418334961
2013-05-30,12.39669418334961
2013-05-31,12.39669418334961
2013-06-03,12.39669418334961
2013-06-04,12.39669418334961
2013-06-05,12.39669418334961
2013-06-06,12.39669418334961
2013-06-07,12.39669418334961
2013-06-10,10.619834899902344
2013-06-11,10.619834899902344
2013-06-12,11.157025337219238
2013-06-13,11.157025337219238
2013-06-14,11.157025337219238
2013-06-17,11.157025337219238
2013-06-18,11.157025337219238
2013-06-19,11.157025337219238
2013-06-20,11.157025337219238
2013-06-21,11.157025337219238
2013-06-24,11.157025337219238
2013-06-25,11.157025337219238
2013-06-26,11.157025337219238
2013-06-27,11.157025337219238
2013-06-28,11.157025337219238
2013-07-01,11.157025337219238
2013-07-02,11.157025337219238
2013-07-03,11.157025337219238
2013-07-05,11.157025337219238
2013-07-08,11.157025337219238
2013-07-09,11.157025337219238
2013-07-10,11.157025337219238
2013-07-11,11.157025337219238
2013-07-12,11.157025337219238
2013-07-15,11.157025337219238
2013-07-16,11.157025337219238
2013-07-17,11.157025337219238
2013-07-18,11.157025337219238
2013-07-19,11.157025337219238
2013-07-22,11.157025337219238
2013-07-23,11.157025337219238
2013-07-24,11.157025337219238
2013-07-25,11.157025337219238
2013-07-26,11.157025337219238
2013-07-29,11.157025337219238
2013-07-30,11.157025337219238
2013-07-31,12.264463424682617
2013-08-01,12.264463424682617
2013-08-02,12.264463424682617
2013-08-05,12.264463424682617
2013-08-06,12.264463424682617
2013-08-07,12.264463424682617
2013-08-08,12.264463424682617
2013-08-09,12.264463424682617
2013-08-12,12.264463424682617
2013-08-13,12.264463424682617
2013-08-14,11.157025337219238
2013-08-15,11.157025337219238
2013-08-16,11.157025337219238
2013-08-19,11.157025337219238
2013-08-20,11.157025337219238
2013-08-21,11.157025337219238
2013-08-22,11.157025337219238
2013-08-23,11.157025337219238
2013-08-26,11.157025337219238
2013-08-27,11.157025337219238
2013-08-28,11.157025337219238
2013-08-29,11.157025337219238
2013-08-30,11.157025337219238
2013-09-03,11.157025337219238
2013-09-04,11.157025337219238
2013-09-05,11.157025337219238
2013-09-06,11.157025337219238
2013-09-09,11.157025337219238
2013-09-10,11.157025337219238
2013-09-11,11.157025337219238
2013-09-12,11.157025337219238
2013-09-13,11.157025337219238
2013-09-16,11.157025337219238
2013-09-17,11.157025337219238
2013-09-18,11.157025337219238
2013-09-19,11.157025337219238
2013-09-20,11.157025337219238
2013-09-23,11.157025337219238
2013-09-24,11.157025337219238
2013-09-25,11.157025337219238
2013-09-26,11.157025337219238
2013-09-27,11.157025337219238
2013-09-30,11.157025337219238
2013-10-01,11.157025337219238
2013-10-02,11.157025337219238
2013-10-03,11.157025337219238
2013-10-04,11.157025337219238
2013-10-07,11.157025337219238
2013-10-08,11.157025337219238
2013-10-09,11.157025337219238
2013-10-10,11.157025337219238
2013-10-11,10.743802070617676
2013-10-14,10.867769241333008
2013-10-15,10.867769241333008
2013-10-16,10.867769241333008
2013-10-17,10.537190437316895
2013-10-18,10.537190437316895
2013-10-21,10.537190437316895
2013-10-22,11.157025337219238
2013-10-23,11.157025337219238
2013-10-24,11.157025337219238
2013-10-25,11.157025337219238
2013-10-28,11.157025337219238
2013-10-29,11.157025337219238
2013-10-30,11.157025337219238
2013-10-31,11.157025337219238
2013-11-01,11.157025337219238
2013-11-04,12.68595027923584
2013-11-05,12.68595027923584
2013-11-06,12.68595027923584
2013-11-07,12.68595027923584
2013-11-08,12.68595027923584
2013-11-11,12.68595027923584
2013-11-12,12.68595027923584
2013-11-13,12.68595027923584
2013-11-14,12.68595027923584
2013-11-15,12.68595027923584
2013-11-18,12.68595027923584
2013-11-19,12.68595027923584
2013-11-20,11.570247650146484
2013-11-21,11.570247650146484
2013-11-22,11.570247650146484
2013-11-25,11.570247650146484
2013-11-26,11.570247650146484
2013-11-27,11.570247650146484
2013-11-29,11.570247650146484
2013-12-02,11.570247650146484
2013-12-03,11.570247650146484
2013-12-04,11.570247650146484
2013-12-05,11.570247650146484
2013-12-06,11.570247650146484
2013-12-09,11.570247650146484
2013-12-10,11.570247650146484
2013-12-11,11.570247650146484
2013-12-12,11.570247650146484
2013-12-13,11.570247650146484
2013-12-16,11.570247650146484
2013-12-17,11.570247650146484
2013-12-18,11.570247650146484
2013-12-19,11.570247650146484
2013-12-20,11.570247650146484
2013-12-23,11.570247650146484
2013-12-24,11.570247650146484
2013-12-26,11.586776733398438
2013-12-27,11.586776733398438
2013-12-30,11.586776733398438
2013-12-31,11.586776733398438
2014-01-02,11.586776733398438
2014-01-03,11.586776733398438
2014-01-06,11.586776733398438
2014-01-07,11.586776733398438
2014-01-08,11.586776733398438
2014-01-09,11.586776733398438
2014-01-10,11.586776733398438
2014-01-13,11.586776733398438
2014-01-14,11.586776733398438
2014-01-15,11.586776733398438
2014-01-16,11.586776733398438
2014-01-17,11.586776733398438
2014-01-21,11.586776733398438
2014-01-22,11.586776733398438
2014-01-23,11.586776733398438
2014-01-24,11.586776733398438
2014-01-27,11.586776733398438
2014-01-28,11.586776733398438
2014-01-29,11.586776733398438
2014-01-30,11.586776733398438
2014-01-31,11.586776733398438
2014-02-03,11.586776733398438
2014-02-04,11.586776733398438
2014-02-05,11.586776733398438
2014-02-06,11.586776733398438
2014-02-07,11.586776733398438
2014-02-10,11.586776733398438
2014-02-11,11.586776733398438
2014-02-12,11.586776733398438
2014-02-13,11.586776733398438
2014-02-14,11.586776733398438
2014-02-18,11.586776733398438
2014-02-19,11.586776733398438
2014-02-20,11.586776733398438
2014-02-21,11.586776733398438
2014-02-24,11.586776733398438
2014-02-25,11.586776733398438
2014-02-26,11.586776733398438
2014-02-27,11.586776733398438
2014-02-28,11.586776733398438
2014-03-03,11.586776733398438
2014-03-04,11.586776733398438
2014-03-05,11.586776733398438
2014-03-06,11.586776733398438
2014-03-07,11.586776733398438
2014-03-10,11.586776733398438
2014-03-11,11.586776733398438
2014-03-12,11.65289306640625
2014-03-13,11.65289306640625
2014-03-14,11.65289306640625
2014-03-17,11.65289306640625
2014-03-18,11.65289306640625
2014-03-19,11.65289306640625
2014-03-20,11.65289306640625
2014-03-21,11.65289306640625
2014-03-24,11.65289306640625
2014-03-25,11.65289306640625
2014-03-26,11.65289306640625
2014-03-27,11.65289306640625
2014-03-28,11.65289306640625
2014-03-31,11.65289306640625
2014-04-01,11.65289306640625
2014-04-02,11.65289306640625
2014-04-03,11.65289306640625
2014-04-04,11.65289306640625
2014-04-07,11.65289306640625
2014-04-08,11.65289306640625
2014-04-09,11.65289306640625
2014-04-10,11.65289306640625
2014-04-11,11.65289306640625
2014-04-14,11.65289306640625
2014-04-15,11.65289306640625
2014-04-16,11.65289306640625
2014-04-17,11.65289306640625
2014-04-21,11.65289306640625
2014-04-22,11.65289306640625
2014-04-23,11.65289306640625
2014-04-24,11.65289306640625
2014-04-25,11.65289306640625
2014-04-28,11.65289306640625
2014-04-29,11.65289306640625
2014-04-30,11.65289306640625
2014-05-01,11.65289306640625
2014-05-02,11.65289306640625
2014-05-05,11.65289306640625
2014-05-06,11.65289306640625
2014-05-07,11.65289306640625
2014-05-08,11.65289306640625
2014-05-09,11.65289306640625
2014-05-12,11.65289306640625
2014-05-13,11.65289306640625
2014-05-14,11.65289306640625
2014-05-15,11.65289306640625
2014-05-16,11.65289306640625
2014-05-19,11.65289306640625
2014-05-20,11.65289306640625
2014-05-21,11.65289306640625
2014-05-22,11.65289306640625
2014-05-23,11.65289306640625
2014-05-27,11.65289306640625
2014-05-28,11.65289306640625
2014-05-29,11.65289306640625
2014-05-30,11.65289306640625
2014-06-02,11.65289306640625
2014-06-03,11.65289306640625
2014-06-04,11.65289306640625
2014-06-05,11.65289306640625
2014-06-06,11.65289306640625
2014-06-09,11.65289306640625
2014-06-10,11.65289306640625
2014-06-11,11.65289306640625
2014-06-12,11.65289306640625
2014-06-13,11.65289306640625
2014-06-16,11.65289306640625
2014-06-17,11.65289306640625
2014-06-18,11.65289306640625
2014-06-19,11.65289306640625
2014-06-20,11.65289306640625
2014-06-23,11.65289306640625
2014-06-24,11.65289306640625
2014-06-25,11.65289306640625
2014-06-26,11.65289306640625
2014-06-27,11.65289306640625
2014-06-30,11.65289306640625
2014-07-01,11.65289306640625
2014-07-02,11.65289306640625
2014-07-03,11.65289306640625
2014-07-07,11.65289306640625
2014-07-08,11.65289306640625
2014-07-09,11.65289306640625
2014-07-10,11.65289306640625
2014-07-11,11.65289306640625
2014-07-14,11.65289306640625
2014-07-15,11.65289306640625
2014-07-16,11.65289306640625
2014-07-17,11.65289306640625
2014-07-18,11.65289306640625
2014-07-21,11.65289306640625
2014-07-22,11.65289306640625
2014-07-23,11.65289306640625
2014-07-24,12.39669418334961
2014-07-25,12.39669418334961
2014-07-28,12.39669418334961
2014-07-29,12.39669418334961
2014-07-30,12.39669418334961
2014-07-31,12.39669418334961
2014-08-01,12.39669418334961
2014-08-04,12.39669418334961
2014-08-05,12.39669418334961
2014-08-06,12.39669418334961
2014-08-07,12.39669418334961
2014-08-08,12.39669418334961
2014-08-11,12.39669418334961
2014-08-12,12.39669418334961
2014-08-13,12.39669418334961
2014-08-14,12.39669418334961
2014-08-15,12.39669418334961
2014-08-18,12.39669418334961
2014-08-19,12.39669418334961
2014-08-20,12.39669418334961
2014-08-21,12.39669418334961
2014-08-22,12.39669418334961
2014-08-25,12.39669418334961
2014-08-26,12.561983108520508
2014-08-27,12.561983108520508
2014-08-28,12.561983108520508
2014-08-29,12.561983108520508
2014-09-02,12.561983108520508
2014-09-03,12.561983108520508
2014-09-04,12.561983108520508
2014-09-05,12.561983108520508
2014-09-08,12.561983108520508
2014-09-09,12.479338645935059
2014-09-10,12.479338645935059
2014-09-11,12.479338645935059
2014-09-12,12.479338645935059
2014-09-15,12.644627571105957
2014-09-16,12.644627571105957
2014-09-17,12.644627571105957
2014-09-18,12.809917449951172
2014-09-19,12.809917449951172
2014-09-22,12.892561912536621
2014-09-23,12.933883666992188
2014-09-24,15.082645416259766
2014-09-25,15.082645416259766
2014-09-26,15.28925609588623
2014-09-29,15.28925609588623
2014-09-30,15.28925609588623
2014-10-01,15.28925609588623
2014-10-02,15.28925609588623
2014-10-03,15.28925609588623
2014-10-06,15.28925609588623
2014-10-07,15.28925609588623
2014-10-08,15.28925609588623
2014-10-09,12.933883666992188
2014-10-10,12.933883666992188
2014-10-13,12.809917449951172
2014-10-14,12.933883666992188
2014-10-15,12.933883666992188
2014-10-16,12.933883666992188
2014-10-17,12.933883666992188
2014-10-20,12.933883666992188
2014-10-21,12.933883666992188
2014-10-22,12.933883666992188
2014-10-23,12.933883666992188
2014-10-24,12.933883666992188
2014-10-27,12.933883666992188
2014-10-28,12.933883666992188
2014-10-29,12.933883666992188
2014-10-30,12.933883666992188
2014-10-31,15.702479362487793
2014-11-03,15.702479362487793
2014-11-04,15.702479362487793
2014-11-05,15.702479362487793
2014-11-06,15.702479362487793
2014-11-07,16.528926849365234
2014-11-10,16.528926849365234
2014-11-11,16.528926849365234
2014-11-12,16.528926849365234
2014-11-13,16.528926849365234
2014-11-14,16.528926849365234
2014-11-17,16.528926849365234
2014-11-18,16.528926849365234
2014-11-19,16.528926849365234
2014-11-20,16.528926849365234
2014-11-21,16.528926849365234
2014-11-24,16.528926849365234
2014-11-25,16.528926849365234
2014-11-26,16.528926849365234
2014-11-28,16.528926849365234
2014-12-01,16.528926849365234
2014-12-02,16.528926849365234
2014-12-03,16.528926849365234
2014-12-04,16.528926849365234
2014-12-05,16.528926849365234
2014-12-08,16.528926849365234
2014-12-09,16.528926849365234
2014-12-10,16.528926849365234
2014-12-11,16.528926849365234
2014-12-12,16.528926849365234
2014-12-15,16.528926849365234
2014-12-16,16.528926849365234
2014-12-17,16.528926849365234
2014-12-18,16.528926849365234
2014-12-19,16.32231330871582
2014-12-22,15.702479362487793
2014-12-23,15.702479362487793
2014-12-24,15.702479362487793
2014-12-26,15.702479362487793
2014-12-29,15.702479362487793
2014-12-30,15.702479362487793
2014-12-31,15.702479362487793
2015-01-02,15.702479362487793
2015-01-05,15.537190437316895
2015-01-06,15.537190437316895
2015-01-07,15.537190437316895
2015-01-08,15.537190437316895
2015-01-09,15.537190437316895
2015-01-12,15.537190437316895
2015-01-13,15.537190437316895
2015-01-14,15.082645416259766
2015-01-15,15.082645416259766
2015-01-16,15.082645416259766
2015-01-20,15.082645416259766
2015-01-21,15.082645416259766
2015-01-22,15.082645416259766
2015-01-23,15.082645416259766
2015-01-26,15.082645416259766
2015-01-27,14.04958724975586
2015-01-28,14.256197929382324
2015-01-29,14.256197929382324
2015-01-30,14.256197929382324
2015-02-02,14.256197929382324
2015-02-03,14.04958724975586
2015-02-04,14.04958724975586
2015-02-05,14.04958724975586
2015-02-06,14.04958724975586
2015-02-09,14.04958724975586
2015-02-10,14.04958724975586
2015-02-11,14.04958724975586
2015-02-12,14.04958724975586
2015-02-13,14.04958724975586
2015-02-17,14.04958724975586
2015-02-18,14.04958724975586
2015-02-19,14.04958724975586
2015-02-20,13.925620079040527
2015-02-23,13.925620079040527
2015-02-24,13.925620079040527
2015-02-25,13.925620079040527
2015-02-26,13.925620079040527
2015-02-27,14.247934341430664
2015-03-02,13.801652908325195
2015-03-03,13.801652908325195
2015-03-04,13.801652908325195
2015-03-05,13.884298324584961
2015-03-06,13.884298324584961
2015-03-09,14.256197929382324
2015-03-10,14.256197929382324
2015-03-11,14.256197929382324
2015-03-12,14.462809562683105
2015-03-13,14.462809562683105
2015-03-16,15.702479362487793
2015-03-17,15.702479362487793
2015-03-18,15.702479362487793
2015-03-19,15.702479362487793
2015-03-20,15.702479362487793
2015-03-23,15.702479362487793
2015-03-24,15.702479362487793
2015-03-25,15.702479362487793
2015-03-26,15.702479362487793
2015-03-27,15.702479362487793
2015-03-30,15.702479362487793
2015-03-31,15.702479362487793
2015-04-01,15.702479362487793
2015-04-02,15.702479362487793
2015-04-06,15.702479362487793
2015-04-07,15.702479362487793
2015-04-08,15.702479362487793
2015-04-09,14.504132270812988
2015-04-10,14.504132270812988
2015-04-13,14.504132270812988
2015-04-14,14.504132270812988
2015-04-15,14.462809562683105
2015-04-16,14.462809562683105
2015-04-17,14.462809562683105
2015-04-20,14.462809562683105
2015-04-21,14.462809562683105
2015-04-22,14.876032829284668
2015-04-23,14.876032829284668
2015-04-24,14.876032829284668
2015-04-27,14.876032829284668
2015-04-28,14.876032829284668
2015-04-29,14.876032829284668
2015-04-30,14.876032829284668
2015-05-01,14.876032829284668
2015-05-04,14.876032829284668
2015-05-05,14.876032829284668
2015-05-06,14.876032829284668
2015-05-07,14.876032829284668
2015-05-08,14.876032829284668
2015-05-11,14.876032829284668
2015-05-12,14.876032829284668
2015-05-13,14.876032829284668
2015-05-14,14.876032829284668
2015-05-15,14.876032829284668
2015-05-18,14.876032829284668
2015-05-19,14.925620079040527
2015-05-20,14.925620079040527
2015-05-21,14.958678245544434
2015-05-22,14.958678245544434
2015-05-26,15.082645416259766
2015-05-27,15.0
2015-05-28,15.0
2015-05-29,15.0
2015-06-01,15.0
2015-06-02,15.0
2015-06-03,15.0
2015-06-04,15.0
2015-06-05,15.0
2015-06-08,15.0
2015-06-09,15.0
2015-06-10,15.0
2015-06-11,15.0
2015-06-12,15.0
2015-06-15,15.0
2015-06-16,15.0
2015-06-17,15.0
2015-06-18,15.0
2015-06-19,15.0
2015-06-22,15.0
2015-06-23,15.0
2015-06-24,15.0
2015-06-25,15.578512191772461
2015-06-26,15.578512191772461
2015-06-29,15.082645416259766
2015-06-30,15.082645416259766
2015-07-01,15.082645416259766
2015-07-02,15.082645416259766
2015-07-06,15.082645416259766
2015-07-07,15.082645416259766
2015-07-08,15.082645416259766
2015-07-09,15.082645416259766
2015-07-10,15.082645416259766
2015-07-13,15.165288925170898
2015-07-14,15.479338645935059
2015-07-15,15.479338645935059
2015-07-16,15.785123825073242
2015-07-17,15.785123825073242
2015-07-20,15.909090995788574
2015-07-21,15.909090995788574
2015-07-22,15.909090995788574
2015-07-23,15.37190055847168
2015-07-24,15.37190055847168
2015-07-27,15.37190055847168
2015-07-28,15.37190055847168
2015-07-29,15.37190055847168
2015-07-30,15.37190055847168
2015-07-31,15.37190055847168
2015-08-03,15.37190055847168
2015-08-04,15.37190055847168
2015-08-05,15.909090995788574
2015-08-06,15.909090995788574
2015-08-07,15.909090995788574
2015-08-10,15.909090995788574
2015-08-11,15.909090995788574
2015-08-12,15.909090995788574
2015-08-13,15.909090995788574
2015-08-14,15.909090995788574
2015-08-17,15.909090995788574
2015-08-18,15.462809562683105
2015-08-19,15.462809562683105
2015-08-20,15.495867729187012
2015-08-21,15.495867729187012
2015-08-24,15.495867729187012
2015-08-25,15.702479362487793
2015-08-26,15.702479362487793
2015-08-27,15.702479362487793
2015-08-28,15.702479362487793
2015-08-31,15.702479362487793
2015-09-01,15.909090995788574
2015-09-02,15.619834899902344
2015-09-03,15.909090995788574
2015-09-04,15.95041275024414
2015-09-08,16.37190055847168
2015-09-09,16.528926849365234
2015-09-10,15.909090995788574
2015-09-11,15.909090995788574
2015-09-14,15.785123825073242
2015-09-15,15.785123825073242
2015-09-16,16.44628143310547
2015-09-17,16.37190055847168
2015-09-18,16.37190055847168
2015-09-21,15.785123825073242
2015-09-22,15.785123825073242
2015-09-23,15.826445579528809
2015-09-24,15.826445579528809
2015-09-25,15.826445579528809
2015-09-28,15.826445579528809
2015-09-29,15.826445579528809
2015-09-30,15.826445579528809
2015-10-01,15.826445579528809
2015-10-02,15.826445579528809
2015-10-05,15.826445579528809
2015-10-06,15.826445579528809
2015-10-07,15.826445579528809
2015-10-08,15.826445579528809
2015-10-09,15.826445579528809
2015-10-12,15.826445579528809
2015-10-13,15.826445579528809
2015-10-14,15.826445579528809
2015-10-15,15.826445579528809
2015-10-16,15.826445579528809
2015-10-19,16.735536575317383
2015-10-20,17.355371475219727
2015-10-21,17.355371475219727
2015-10-22,17.355371475219727
2015-10-23,17.355371475219727
2015-10-26,17.355371475219727
2015-10-27,17.355371475219727
2015-10-28,17.355371475219727
2015-10-29,17.355371475219727
2015-10-30,16.942148208618164
2015-11-02,16.942148208618164
2015-11-03,17.107437133789062
2015-11-04,17.107437133789062
2015-11-05,15.495867729187012
2015-11-06,15.884298324584961
2015-11-09,16.479339599609375
2015-11-10,15.537190437316895
2015-11-11,15.537190437316895
2015-11-12,15.537190437316895
2015-11-13,16.727190017700195
2015-11-16,15.909090995788574
2015-11-17,16.520660400390625
2015-11-18,16.42148780822754
2015-11-19,16.942148208618164
2015-11-20,16.933883666992188
2015-11-23,16.694215774536133
2015-11-24,16.65289306640625
2015-11-25,16.694215774536133
2015-11-27,16.570247650146484
2015-11-30,16.776859283447266
2015-12-01,17.09090805053711
2015-12-02,17.107437133789062
2015-12-03,17.462810516357422
2015-12-04,17.35504150390625
2015-12-07,17.454544067382812
2015-12-08,16.528926849365234
2015-12-09,15.355372428894043
2015-12-10,16.057851791381836
2015-12-11,16.09917449951172
2015-12-14,16.314050674438477
2015-12-15,16.32231330871582
2015-12-16,16.190082550048828
2015-12-17,16.305784225463867
2015-12-18,16.32231330871582
2015-12-21,17.917354583740234
2015-12-22,16.44628143310547
2015-12-23,16.537189483642578
2015-12-24,16.528926849365234
2015-12-28,16.537189483642578
2015-12-29,16.42148780822754
2015-12-30,16.23892593383789
2015-12-31,15.495867729187012
2016-01-04,15.495867729187012
2016-01-05,16.11570167541504
2016-01-06,16.29743766784668
2016-01-07,15.537190437316895
2016-01-08,15.537190437316895
2016-01-11,15.495867729187012
2016-01-12,15.702479362487793
2016-01-13,15.495867729187012
2016-01-14,15.421487808227539
2016-01-15,15.394379615783691
2016-01-19,14.256197929382324
2016-01-20,14.05785083770752
2016-01-21,13.966941833496094
2016-01-22,13.892561912536621
2016-01-25,13.67776870727539
2016-01-26,13.834711074829102
2016-01-27,13.834711074829102
2016-01-28,12.487603187561035
2016-01-29,13.280991554260254
2016-02-01,13.636363983154297
2016-02-02,13.05785083770752
2016-02-03,13.05785083770752
2016-02-04,13.244627952575684
2016-02-05,13.099173545837402
2016-02-08,13.677685737609863
2016-02-09,13.577025413513184
2016-02-10,13.099173545837402
2016-02-11,14.846941947937012
2016-02-12,13.123967170715332
2016-02-16,13.066116333007812
2016-02-17,13.066116333007812
2016-02-18,13.066116333007812
2016-02-19,13.066116333007812
2016-02-22,13.586776733398438
2016-02-23,13.586776733398438
2016-02-24,13.586776733398438
2016-02-25,13.694214820861816
2016-02-26,13.05785083770752
2016-02-29,12.809917449951172
2016-03-01,12.809917449951172
2016-03-02,13.099173545837402
2016-03-03,13.016529083251953
2016-03-04,13.099173545837402
2016-03-07,13.223057746887207
2016-03-08,13.099173545837402
2016-03-09,13.016529083251953
2016-03-10,13.082645416259766
2016-03-11,13.066198348999023
2016-03-14,13.016529083251953
2016-03-15,13.040578842163086
2016-03-16,13.123967170715332
2016-03-17,13.173967361450195
2016-03-18,13.173967361450195
2016-03-21,13.05785083770752
2016-03-22,13.024792671203613
2016-03-23,12.735536575317383
2016-03-24,12.801569938659668
2016-03-28,12.545454978942871
2016-03-29,12.504132270812988
2016-03-30,12.768594741821289
2016-03-31,12.809917449951172
2016-04-01,12.809917449951172
2016-04-04,12.873306274414062
2016-04-05,12.60330581665039
2016-04-06,12.808181762695312
2016-04-07,12.8100004196167
2016-04-08,13.074379920959473
2016-04-11,12.892561912536621
2016-04-12,12.8100004196167
2016-04-13,12.867769241333008
2016-04-14,12.867769241333008
2016-04-15,12.99181842803955
2016-04-18,12.818181991577148
2016-04-19,12.85727310180664
2016-04-20,12.85727310180664
2016-04-21,12.876032829284668
2016-04-22,12.975207328796387
2016-04-25,12.933883666992188
2016-04-26,13.264463424682617
2016-04-27,13.388429641723633
2016-04-28,13.223057746887207
2016-04-29,13.223057746887207
2016-05-02,13.033058166503906
2016-05-03,13.033058166503906
2016-05-04,13.057933807373047
2016-05-05,13.099173545837402
