,SAFE
2017-12-06,17.729999542236328
2017-12-07,17.940000534057617
2017-12-08,17.68000030517578
2017-12-11,17.75
2017-12-12,18.0
2017-12-13,18.110000610351562
2017-12-14,17.889999389648438
2017-12-15,18.010000228881836
2017-12-18,18.059999465942383
2017-12-19,17.8700008392334
2017-12-20,18.030000686645508
2017-12-21,17.8700008392334
2017-12-22,17.56999969482422
2017-12-26,17.670000076293945
2017-12-27,17.729999542236328
2017-12-28,17.649999618530273
2017-12-29,17.600000381469727
2018-01-02,17.959999084472656
2018-01-03,17.950000762939453
2018-01-04,17.93000030517578
2018-01-05,17.75
2018-01-08,17.920000076293945
2018-01-09,17.84000015258789
2018-01-10,17.799999237060547
2018-01-11,17.920000076293945
2018-01-12,17.93000030517578
2018-01-16,17.729999542236328
2018-01-17,17.829999923706055
2018-01-18,17.790000915527344
2018-01-19,17.809999465942383
2018-01-22,17.68000030517578
2018-01-23,17.790000915527344
2018-01-24,17.959999084472656
2018-01-25,17.84000015258789
2018-01-26,17.739999771118164
2018-01-29,17.739999771118164
2018-01-30,17.600000381469727
2018-01-31,17.610000610351562
2018-02-01,17.420000076293945
2018-02-02,17.06999969482422
2018-02-05,16.56999969482422
2018-02-06,16.799999237060547
2018-02-07,16.670000076293945
2018-02-08,16.260000228881836
2018-02-09,16.530000686645508
2018-02-12,16.68000030517578
2018-02-13,16.809999465942383
2018-02-14,16.790000915527344
2018-02-15,16.889999389648438
2018-02-16,16.31999969482422
2018-02-20,16.139999389648438
2018-02-21,16.309999465942383
2018-02-22,16.40999984741211
2018-02-23,16.600000381469727
2018-02-26,17.329999923706055
2018-02-27,17.6299991607666
2018-02-28,17.420000076293945
2018-03-01,17.079999923706055
2018-03-02,16.959999084472656
2018-03-05,16.829999923706055
2018-03-06,16.790000915527344
2018-03-07,16.850000381469727
2018-03-08,17.06999969482422
2018-03-09,17.079999923706055
2018-03-12,17.010000228881836
2018-03-13,17.010000228881836
2018-03-14,17.309999465942383
2018-03-15,17.219999313354492
2018-03-16,17.09000015258789
2018-03-19,16.690000534057617
2018-03-20,16.700000762939453
2018-03-21,16.68000030517578
2018-03-22,16.809999465942383
2018-03-23,16.1299991607666
2018-03-26,16.469999313354492
2018-03-27,16.06999969482422
2018-03-28,15.880000114440918
2018-03-29,15.989999771118164
2018-04-02,15.630000114440918
2018-04-03,16.15999984741211
2018-04-04,16.469999313354492
2018-04-05,16.510000228881836
2018-04-06,16.540000915527344
2018-04-09,16.75
2018-04-10,16.860000610351562
2018-04-11,17.100000381469727
2018-04-12,17.010000228881836
2018-04-13,17.18000030517578
2018-04-16,17.389999389648438
2018-04-17,17.850000381469727
2018-04-18,17.649999618530273
2018-04-19,17.399999618530273
2018-04-20,17.489999771118164
2018-04-23,17.43000030517578
2018-04-24,17.959999084472656
2018-04-25,17.420000076293945
2018-04-26,18.1200008392334
2018-04-27,18.190000534057617
2018-04-30,17.950000762939453
2018-05-01,17.700000762939453
2018-05-02,17.950000762939453
2018-05-03,17.350000381469727
2018-05-04,17.389999389648438
2018-05-07,17.860000610351562
2018-05-08,17.899999618530273
2018-05-09,18.0
2018-05-10,18.0
2018-05-11,18.0
2018-05-14,18.399999618530273
2018-05-15,18.100000381469727
2018-05-16,18.3799991607666
2018-05-17,18.3799991607666
2018-05-18,18.360000610351562
2018-05-21,18.399999618530273
2018-05-22,18.389999389648438
2018-05-23,18.6200008392334
2018-05-24,18.940000534057617
2018-05-25,18.889999389648438
2018-05-29,19.06999969482422
2018-05-30,19.25
2018-05-31,19.18000030517578
2018-06-01,18.690000534057617
2018-06-04,18.920000076293945
2018-06-05,19.459999084472656
2018-06-06,19.3700008392334
2018-06-07,19.239999771118164
2018-06-08,18.770000457763672
2018-06-11,18.920000076293945
2018-06-12,19.020000457763672
2018-06-13,18.969999313354492
2018-06-14,19.06999969482422
2018-06-15,18.770000457763672
2018-06-18,18.93000030517578
2018-06-19,19.040000915527344
2018-06-20,19.1200008392334
2018-06-21,19.190000534057617
2018-06-22,19.34000015258789
2018-06-25,18.940000534057617
2018-06-26,19.1200008392334
2018-06-27,19.139999389648438
2018-06-28,19.1299991607666
2018-06-29,18.969999313354492
2018-07-02,19.149999618530273
2018-07-03,19.100000381469727
2018-07-05,19.84000015258789
2018-07-06,19.809999465942383
2018-07-09,19.709999084472656
2018-07-10,19.610000610351562
2018-07-11,19.3799991607666
2018-07-12,19.3700008392334
2018-07-13,19.030000686645508
2018-07-16,18.850000381469727
2018-07-17,18.719999313354492
2018-07-18,18.5
2018-07-19,18.610000610351562
2018-07-20,18.469999313354492
2018-07-23,18.420000076293945
2018-07-24,18.3799991607666
2018-07-25,18.31999969482422
2018-07-26,18.239999771118164
2018-07-27,17.68000030517578
2018-07-30,17.899999618530273
2018-07-31,17.799999237060547
2018-08-01,17.450000762939453
2018-08-02,17.290000915527344
2018-08-03,17.06999969482422
2018-08-06,17.360000610351562
2018-08-07,17.420000076293945
2018-08-08,17.309999465942383
2018-08-09,17.229999542236328
2018-08-10,17.139999389648438
2018-08-13,17.270000457763672
2018-08-14,17.170000076293945
2018-08-15,16.860000610351562
2018-08-16,16.90999984741211
2018-08-17,16.850000381469727
2018-08-20,16.639999389648438
2018-08-21,16.6299991607666
2018-08-22,16.489999771118164
2018-08-23,16.540000915527344
2018-08-24,16.209999084472656
2018-08-27,16.3700008392334
2018-08-28,16.670000076293945
2018-08-29,16.479999542236328
2018-08-30,16.479999542236328
2018-08-31,16.5
2018-09-04,16.34000015258789
2018-09-05,16.43000030517578
2018-09-06,16.299999237060547
2018-09-07,16.979999542236328
2018-09-10,17.049999237060547
2018-09-11,16.790000915527344
2018-09-12,16.780000686645508
2018-09-13,17.059999465942383
2018-09-14,17.760000228881836
2018-09-17,18.09000015258789
2018-09-18,17.969999313354492
2018-09-19,17.959999084472656
2018-09-20,18.43000030517578
2018-09-21,18.81999969482422
2018-09-24,18.90999984741211
2018-09-25,18.969999313354492
2018-09-26,18.65999984741211
2018-09-27,18.530000686645508
2018-09-28,18.729999542236328
2018-10-01,18.600000381469727
2018-10-02,18.65999984741211
2018-10-03,18.450000762939453
2018-10-04,18.110000610351562
2018-10-05,17.959999084472656
2018-10-08,17.959999084472656
2018-10-09,17.809999465942383
2018-10-10,17.729999542236328
2018-10-11,17.100000381469727
2018-10-12,17.020000457763672
2018-10-15,16.709999084472656
2018-10-16,17.010000228881836
2018-10-17,17.049999237060547
2018-10-18,16.670000076293945
2018-10-19,16.56999969482422
2018-10-22,16.899999618530273
2018-10-23,17.020000457763672
2018-10-24,16.950000762939453
2018-10-25,17.450000762939453
2018-10-26,17.5
2018-10-29,17.170000076293945
2018-10-30,17.510000228881836
2018-10-31,17.979999542236328
2018-11-01,18.06999969482422
2018-11-02,17.8799991607666
2018-11-05,17.979999542236328
2018-11-06,18.389999389648438
2018-11-07,18.479999542236328
2018-11-08,18.709999084472656
2018-11-09,18.43000030517578
2018-11-12,18.440000534057617
2018-11-13,18.959999084472656
2018-11-14,18.700000762939453
2018-11-15,18.809999465942383
2018-11-16,18.93000030517578
2018-11-19,18.899999618530273
2018-11-20,18.90999984741211
2018-11-21,18.950000762939453
2018-11-23,19.1299991607666
2018-11-26,19.200000762939453
2018-11-27,19.31999969482422
2018-11-28,19.600000381469727
2018-11-29,19.75
2018-11-30,19.739999771118164
2018-12-03,19.139999389648438
2018-12-04,18.65999984741211
2018-12-06,18.959999084472656
2018-12-07,19.010000228881836
2018-12-10,19.219999313354492
2018-12-11,19.030000686645508
2018-12-12,19.110000610351562
2018-12-13,19.1200008392334
2018-12-14,19.229999542236328
2018-12-17,19.09000015258789
2018-12-18,19.15999984741211
2018-12-19,19.5
2018-12-20,19.190000534057617
2018-12-21,19.549999237060547
2018-12-24,19.040000915527344
2018-12-26,18.8799991607666
2018-12-27,18.899999618530273
2018-12-28,19.170000076293945
2018-12-31,18.809999465942383
2019-01-02,18.34000015258789
2019-01-03,17.889999389648438
2019-01-04,17.809999465942383
2019-01-07,17.579999923706055
2019-01-08,17.600000381469727
2019-01-09,17.3799991607666
2019-01-10,17.350000381469727
2019-01-11,17.31999969482422
2019-01-14,17.040000915527344
2019-01-15,17.010000228881836
2019-01-16,17.309999465942383
2019-01-17,17.229999542236328
2019-01-18,17.360000610351562
2019-01-22,17.030000686645508
2019-01-23,17.010000228881836
2019-01-24,16.770000457763672
2019-01-25,16.600000381469727
2019-01-28,16.59000015258789
2019-01-29,16.729999542236328
2019-01-30,17.770000457763672
2019-01-31,17.639999389648438
2019-02-01,17.760000228881836
2019-02-04,18.309999465942383
2019-02-05,18.260000228881836
2019-02-06,18.299999237060547
2019-02-07,18.079999923706055
2019-02-08,18.09000015258789
2019-02-11,18.34000015258789
2019-02-12,18.31999969482422
2019-02-13,18.75
2019-02-14,18.950000762939453
2019-02-15,19.040000915527344
2019-02-19,19.18000030517578
2019-02-20,19.15999984741211
2019-02-21,19.440000534057617
2019-02-22,19.81999969482422
2019-02-25,19.56999969482422
2019-02-26,19.200000762939453
2019-02-27,19.079999923706055
2019-02-28,19.149999618530273
2019-03-01,18.989999771118164
2019-03-04,19.1299991607666
2019-03-05,19.270000457763672
2019-03-06,19.25
2019-03-07,19.31999969482422
2019-03-08,19.25
2019-03-11,19.270000457763672
2019-03-12,19.450000762939453
2019-03-13,19.809999465942383
2019-03-14,19.93000030517578
2019-03-15,20.639999389648438
2019-03-18,20.690000534057617
2019-03-19,20.690000534057617
2019-03-20,20.610000610351562
2019-03-21,20.899999618530273
2019-03-22,20.15999984741211
2019-03-25,20.290000915527344
2019-03-26,20.729999542236328
2019-03-27,21.010000228881836
2019-03-28,21.280000686645508
2019-03-29,21.809999465942383
2019-04-01,21.75
2019-04-02,21.8700008392334
2019-04-03,22.219999313354492
2019-04-04,22.079999923706055
2019-04-05,22.700000762939453
2019-04-08,22.299999237060547
2019-04-09,22.309999465942383
2019-04-10,22.670000076293945
2019-04-11,22.81999969482422
2019-04-12,23.139999389648438
2019-04-15,23.079999923706055
2019-04-16,22.81999969482422
2019-04-17,22.690000534057617
2019-04-18,23.170000076293945
2019-04-22,23.299999237060547
2019-04-23,24.8799991607666
2019-04-24,24.549999237060547
2019-04-25,25.43000030517578
2019-04-26,25.700000762939453
2019-04-29,25.639999389648438
2019-04-30,25.229999542236328
2019-05-01,25.100000381469727
2019-05-02,24.899999618530273
2019-05-03,25.309999465942383
2019-05-06,26.6200008392334
2019-05-07,26.25
2019-05-08,26.229999542236328
2019-05-09,27.190000534057617
2019-05-10,27.3799991607666
2019-05-13,27.68000030517578
2019-05-14,27.459999084472656
2019-05-15,27.479999542236328
2019-05-16,27.989999771118164
2019-05-17,28.31999969482422
2019-05-20,28.200000762939453
2019-05-21,28.31999969482422
2019-05-22,29.209999084472656
2019-05-23,29.020000457763672
2019-05-24,29.170000076293945
2019-05-28,29.0
2019-05-29,28.440000534057617
2019-05-30,27.799999237060547
2019-05-31,27.290000915527344
2019-06-03,27.5
2019-06-04,30.889999389648438
2019-06-05,29.940000534057617
2019-06-06,29.989999771118164
2019-06-07,29.84000015258789
2019-06-10,28.479999542236328
2019-06-11,28.010000228881836
2019-06-12,28.639999389648438
2019-06-13,28.8799991607666
2019-06-14,29.520000457763672
2019-06-17,28.719999313354492
2019-06-18,28.100000381469727
2019-06-19,29.18000030517578
2019-06-20,28.649999618530273
2019-06-21,28.610000610351562
2019-06-24,28.75
2019-06-25,28.440000534057617
2019-06-26,28.329999923706055
2019-06-27,29.059999465942383
2019-06-28,30.200000762939453
2019-07-01,30.290000915527344
2019-07-02,30.489999771118164
2019-07-03,31.200000762939453
2019-07-05,30.989999771118164
2019-07-08,31.469999313354492
2019-07-09,32.22999954223633
2019-07-10,32.630001068115234
2019-07-11,32.220001220703125
2019-07-12,32.52000045776367
2019-07-15,32.20000076293945
2019-07-16,32.119998931884766
2019-07-17,31.6200008392334
2019-07-18,31.739999771118164
2019-07-19,32.97999954223633
2019-07-22,32.880001068115234
2019-07-23,33.15999984741211
2019-07-24,33.40999984741211
2019-07-25,33.0
2019-07-26,33.279998779296875
2019-07-29,33.54999923706055
2019-07-30,33.349998474121094
2019-07-31,32.869998931884766
2019-08-01,33.52000045776367
2019-08-02,33.52000045776367
2019-08-05,32.58000183105469
2019-08-06,32.81999969482422
2019-08-07,29.3700008392334
2019-08-08,28.93000030517578
2019-08-09,29.209999084472656
2019-08-12,29.360000610351562
2019-08-13,29.1299991607666
2019-08-14,28.5
2019-08-15,28.530000686645508
2019-08-16,28.850000381469727
2019-08-19,28.950000762939453
2019-08-20,28.93000030517578
2019-08-21,28.81999969482422
2019-08-22,28.700000762939453
2019-08-23,27.799999237060547
2019-08-26,28.6200008392334
2019-08-27,28.729999542236328
2019-08-28,29.0
2019-08-29,28.8700008392334
2019-08-30,29.299999237060547
2019-09-03,28.90999984741211
2019-09-04,28.850000381469727
2019-09-05,28.709999084472656
2019-09-06,27.670000076293945
2019-09-09,27.219999313354492
2019-09-10,27.639999389648438
2019-09-11,28.770000457763672
2019-09-12,28.889999389648438
2019-09-13,30.43000030517578
2019-09-16,30.020000457763672
2019-09-17,30.06999969482422
2019-09-18,29.940000534057617
2019-09-19,29.850000381469727
2019-09-20,29.579999923706055
2019-09-23,30.020000457763672
2019-09-24,29.959999084472656
2019-09-25,30.0
2019-09-26,29.90999984741211
2019-09-27,30.020000457763672
2019-09-30,30.5
2019-10-01,31.40999984741211
2019-10-02,32.04999923706055
2019-10-03,33.20000076293945
2019-10-04,33.59000015258789
2019-10-07,34.31999969482422
2019-10-08,34.029998779296875
2019-10-09,34.25
2019-10-10,34.290000915527344
2019-10-11,34.27000045776367
2019-10-14,34.279998779296875
2019-10-15,34.38999938964844
2019-10-16,34.15999984741211
2019-10-17,34.099998474121094
2019-10-18,33.97999954223633
2019-10-21,34.400001525878906
2019-10-22,34.08000183105469
2019-10-23,34.11000061035156
2019-10-24,33.90999984741211
2019-10-25,33.540000915527344
2019-10-28,33.709999084472656
2019-10-29,34.66999816894531
2019-10-30,34.709999084472656
2019-10-31,34.58000183105469
2019-11-01,34.279998779296875
2019-11-04,33.439998626708984
2019-11-05,32.849998474121094
2019-11-06,33.22999954223633
2019-11-07,33.97999954223633
2019-11-08,33.75
2019-11-11,34.43000030517578
2019-11-12,34.63999938964844
2019-11-13,35.41999816894531
2019-11-14,36.279998779296875
2019-11-15,35.43000030517578
2019-11-18,35.93000030517578
2019-11-19,34.599998474121094
2019-11-20,36.36000061035156
2019-11-21,37.41999816894531
2019-11-22,37.939998626708984
2019-11-25,38.40999984741211
2019-11-26,41.06999969482422
2019-11-27,40.959999084472656
2019-11-29,40.849998474121094
2019-12-02,39.65999984741211
2019-12-03,42.130001068115234
2019-12-04,42.470001220703125
2019-12-05,42.72999954223633
2019-12-06,41.869998931884766
2019-12-09,41.84000015258789
2019-12-10,41.65999984741211
2019-12-11,41.11000061035156
2019-12-12,39.849998474121094
2019-12-13,39.02000045776367
2019-12-16,38.650001525878906
2019-12-17,38.560001373291016
2019-12-18,39.400001525878906
2019-12-19,39.0
2019-12-20,39.75
2019-12-23,39.16999816894531
2019-12-24,39.540000915527344
2019-12-26,39.52000045776367
2019-12-27,39.810001373291016
2019-12-30,39.970001220703125
2019-12-31,40.29999923706055
2020-01-02,39.41999816894531
2020-01-03,40.34000015258789
2020-01-06,40.400001525878906
2020-01-07,39.83000183105469
2020-01-08,40.25
2020-01-09,40.689998626708984
2020-01-10,40.58000183105469
2020-01-13,41.279998779296875
2020-01-14,40.970001220703125
2020-01-15,41.349998474121094
2020-01-16,41.59000015258789
2020-01-17,42.0099983215332
2020-01-21,43.95000076293945
2020-01-22,43.790000915527344
2020-01-23,45.119998931884766
2020-01-24,45.2599983215332
2020-01-27,45.40999984741211
2020-01-28,47.06999969482422
2020-01-29,46.720001220703125
2020-01-30,45.560001373291016
2020-01-31,44.959999084472656
2020-02-03,46.22999954223633
2020-02-04,48.02000045776367
2020-02-05,48.779998779296875
2020-02-06,49.619998931884766
2020-02-07,49.720001220703125
2020-02-10,51.11000061035156
2020-02-11,51.2599983215332
2020-02-12,51.56999969482422
2020-02-13,52.630001068115234
2020-02-14,53.0
2020-02-18,52.31999969482422
2020-02-19,53.0
2020-02-20,55.099998474121094
2020-02-21,56.68000030517578
2020-02-24,55.90999984741211
2020-02-25,56.900001525878906
2020-02-26,57.40999984741211
2020-02-27,54.790000915527344
2020-02-28,54.619998931884766
2020-03-02,55.52000045776367
2020-03-03,58.400001525878906
2020-03-04,63.91999816894531
2020-03-05,65.73999786376953
2020-03-06,64.23999786376953
2020-03-09,59.900001525878906
2020-03-10,61.15999984741211
2020-03-11,56.0
2020-03-12,46.459999084472656
2020-03-13,51.13999938964844
2020-03-16,41.54999923706055
2020-03-17,49.349998474121094
2020-03-18,46.90999984741211
2020-03-19,47.34000015258789
2020-03-20,52.0
2020-03-23,52.65999984741211
2020-03-24,56.56999969482422
2020-03-25,57.11000061035156
2020-03-26,62.36000061035156
2020-03-27,61.22999954223633
2020-03-30,63.45000076293945
2020-03-31,63.22999954223633
2020-04-01,50.529998779296875
2020-04-02,47.369998931884766
2020-04-03,42.810001373291016
2020-04-06,49.0099983215332
2020-04-07,51.599998474121094
2020-04-08,52.75
2020-04-09,58.439998626708984
2020-04-13,53.13999938964844
2020-04-14,58.310001373291016
2020-04-15,51.5099983215332
2020-04-16,54.529998779296875
2020-04-17,54.220001220703125
2020-04-20,51.15999984741211
2020-04-21,50.91999816894531
2020-04-22,52.61000061035156
2020-04-23,49.84000015258789
2020-04-24,48.59000015258789
2020-04-27,50.33000183105469
2020-04-28,51.34000015258789
2020-04-29,57.15999984741211
2020-04-30,57.7599983215332
2020-05-01,52.38999938964844
2020-05-04,51.939998626708984
2020-05-05,52.77000045776367
2020-05-06,50.90999984741211
2020-05-07,51.5
2020-05-08,51.470001220703125
2020-05-11,50.0099983215332
2020-05-12,48.0099983215332
2020-05-13,46.939998626708984
2020-05-14,46.84000015258789
2020-05-15,48.349998474121094
2020-05-18,49.869998931884766
2020-05-19,48.060001373291016
2020-05-20,50.5099983215332
2020-05-21,50.20000076293945
2020-05-22,51.029998779296875
2020-05-26,53.790000915527344
2020-05-27,53.15999984741211
2020-05-28,54.11000061035156
2020-05-29,54.790000915527344
2020-06-01,54.75
2020-06-02,56.099998474121094
2020-06-03,60.849998474121094
2020-06-04,60.2400016784668
2020-06-05,61.2599983215332
2020-06-08,60.689998626708984
2020-06-09,62.529998779296875
2020-06-10,61.4900016784668
2020-06-11,59.18000030517578
2020-06-12,61.25
2020-06-15,64.08999633789062
2020-06-16,65.18000030517578
2020-06-17,66.01000213623047
2020-06-18,66.0
2020-06-19,64.58000183105469
2020-06-22,65.0199966430664
2020-06-23,62.43000030517578
2020-06-24,60.38999938964844
2020-06-25,59.790000915527344
2020-06-26,54.939998626708984
2020-06-29,55.849998474121094
2020-06-30,57.4900016784668
2020-07-01,58.79999923706055
2020-07-02,56.970001220703125
2020-07-06,55.7599983215332
2020-07-07,53.650001525878906
2020-07-08,53.70000076293945
2020-07-09,52.459999084472656
2020-07-10,52.77000045776367
2020-07-13,51.869998931884766
2020-07-14,53.119998931884766
2020-07-15,53.099998474121094
2020-07-16,52.470001220703125
2020-07-17,52.560001373291016
2020-07-20,52.75
2020-07-21,52.59000015258789
2020-07-22,53.779998779296875
2020-07-23,50.650001525878906
2020-07-24,48.70000076293945
2020-07-27,48.189998626708984
2020-07-28,48.59000015258789
2020-07-29,50.45000076293945
2020-07-30,50.209999084472656
2020-07-31,50.43000030517578
2020-08-03,48.93000030517578
2020-08-04,50.16999816894531
2020-08-05,50.81999969482422
2020-08-06,50.779998779296875
2020-08-07,51.06999969482422
2020-08-10,51.849998474121094
2020-08-11,52.880001068115234
2020-08-12,52.84000015258789
2020-08-13,53.34000015258789
2020-08-14,53.689998626708984
2020-08-17,53.75
2020-08-18,51.83000183105469
2020-08-19,50.31999969482422
2020-08-20,51.56999969482422
2020-08-21,51.45000076293945
2020-08-24,51.75
2020-08-25,53.5099983215332
2020-08-26,53.439998626708984
2020-08-27,53.83000183105469
2020-08-28,55.18000030517578
2020-08-31,55.470001220703125
2020-09-01,54.33000183105469
2020-09-02,54.650001525878906
2020-09-03,57.38999938964844
2020-09-04,58.43000030517578
2020-09-08,56.31999969482422
2020-09-09,59.38999938964844
2020-09-10,57.189998626708984
2020-09-11,58.310001373291016
2020-09-14,59.31999969482422
2020-09-15,61.560001373291016
2020-09-16,63.290000915527344
2020-09-17,58.02000045776367
2020-09-18,57.09000015258789
2020-09-21,52.650001525878906
2020-09-22,53.77000045776367
2020-09-23,53.20000076293945
2020-09-24,55.90999984741211
2020-09-25,57.130001068115234
2020-09-28,62.08000183105469
2020-09-29,62.20000076293945
2020-09-30,62.099998474121094
2020-10-01,63.18000030517578
2020-10-02,64.93000030517578
2020-10-05,65.3499984741211
2020-10-06,65.5999984741211
2020-10-07,62.54999923706055
2020-10-08,64.12000274658203
2020-10-09,64.45999908447266
2020-10-12,65.69999694824219
2020-10-13,65.66000366210938
2020-10-14,64.95999908447266
2020-10-15,66.44999694824219
2020-10-16,65.54000091552734
2020-10-19,65.36000061035156
2020-10-20,65.76000213623047
2020-10-21,65.44999694824219
2020-10-22,65.98999786376953
2020-10-23,71.0
2020-10-26,69.9800033569336
2020-10-27,69.3499984741211
2020-10-28,69.19000244140625
2020-10-29,70.08999633789062
2020-10-30,68.81999969482422
2020-11-02,67.11000061035156
2020-11-03,68.75
2020-11-04,71.0
2020-11-05,68.70999908447266
2020-11-06,67.47000122070312
2020-11-09,64.08999633789062
2020-11-10,64.2699966430664
2020-11-11,69.80999755859375
2020-11-12,67.05999755859375
2020-11-13,66.5
2020-11-16,68.25
2020-11-17,68.83999633789062
2020-11-18,66.70999908447266
2020-11-19,67.55999755859375
2020-11-20,67.63999938964844
2020-11-23,69.13999938964844
2020-11-24,65.5999984741211
2020-11-25,66.5999984741211
2020-11-27,66.7699966430664
2020-11-30,68.06999969482422
2020-12-01,68.37000274658203
2020-12-02,65.37999725341797
2020-12-03,67.18000030517578
2020-12-04,68.16000366210938
2020-12-07,69.80000305175781
2020-12-08,70.56999969482422
2020-12-09,68.2699966430664
2020-12-10,69.36000061035156
2020-12-11,68.81999969482422
2020-12-14,69.45999908447266
2020-12-15,71.91999816894531
2020-12-16,72.0199966430664
2020-12-17,73.87999725341797
2020-12-18,69.87999725341797
2020-12-21,71.70999908447266
2020-12-22,73.19999694824219
2020-12-23,73.04000091552734
2020-12-24,74.0
2020-12-28,72.94000244140625
2020-12-29,72.08000183105469
2020-12-30,72.48999786376953
2020-12-31,72.48999786376953
2021-01-04,70.66000366210938
2021-01-05,72.61000061035156
2021-01-06,72.75
2021-01-07,73.87000274658203
2021-01-08,74.2699966430664
2021-01-11,73.87000274658203
2021-01-12,73.45999908447266
2021-01-13,73.81999969482422
2021-01-14,73.87999725341797
2021-01-15,74.91999816894531
2021-01-19,74.86000061035156
2021-01-20,75.5
2021-01-21,75.05999755859375
2021-01-22,76.0999984741211
2021-01-25,77.25
2021-01-26,77.69000244140625
2021-01-27,77.05000305175781
2021-01-28,76.38999938964844
2021-01-29,73.58000183105469
2021-02-01,74.44000244140625
2021-02-02,76.76000213623047
2021-02-03,76.0199966430664
2021-02-04,77.19000244140625
2021-02-05,79.0199966430664
2021-02-08,79.7300033569336
2021-02-09,79.91999816894531
2021-02-10,80.87000274658203
2021-02-11,80.87000274658203
2021-02-12,82.0999984741211
2021-02-16,84.44999694824219
2021-02-17,83.91000366210938
2021-02-18,83.76000213623047
2021-02-19,83.70999908447266
2021-02-22,81.69000244140625
2021-02-23,82.62000274658203
2021-02-24,81.95999908447266
2021-02-25,77.0
2021-02-26,76.25
2021-03-01,76.41000366210938
2021-03-02,74.22000122070312
2021-03-03,71.0999984741211
2021-03-04,68.62000274658203
2021-03-05,69.9000015258789
2021-03-08,69.47000122070312
2021-03-09,72.8499984741211
2021-03-10,73.94000244140625
2021-03-11,74.8499984741211
2021-03-12,75.58999633789062
2021-03-15,75.81999969482422
2021-03-16,75.23999786376953
2021-03-17,76.4000015258789
2021-03-18,75.2699966430664
2021-03-19,73.93000030517578
2021-03-22,71.72000122070312
2021-03-23,70.98999786376953
2021-03-24,69.27999877929688
2021-03-25,70.04000091552734
2021-03-26,71.58000183105469
2021-03-29,69.51000213623047
2021-03-30,70.55999755859375
2021-03-31,70.0999984741211
2021-04-01,71.0
