,FEM
2011-08-01,29.030000686645508
2011-08-02,28.299999237060547
2011-08-03,28.34000015258789
2011-08-04,26.850000381469727
2011-08-05,26.600000381469727
2011-08-08,24.969999313354492
2011-08-09,25.110000610351562
2011-08-10,24.030000686645508
2011-08-11,25.049999237060547
2011-08-12,25.1200008392334
2011-08-15,25.559999465942383
2011-08-16,25.43000030517578
2011-08-17,25.639999389648438
2011-08-18,24.610000610351562
2011-08-19,24.420000076293945
2011-08-22,24.059999465942383
2011-08-23,24.829999923706055
2011-08-24,24.65999984741211
2011-08-25,24.280000686645508
2011-08-26,24.549999237060547
2011-08-29,25.25
2011-08-30,25.549999237060547
2011-08-31,25.799999237060547
2011-09-01,25.600000381469727
2011-09-02,25.239999771118164
2011-09-06,24.709999084472656
2011-09-07,25.350000381469727
2011-09-08,24.850000381469727
2011-09-09,24.229999542236328
2011-09-12,23.719999313354492
2011-09-13,23.8799991607666
2011-09-14,23.93000030517578
2011-09-15,23.90999984741211
2011-09-16,24.139999389648438
2011-09-19,23.760000228881836
2011-09-20,23.760000228881836
2011-09-21,23.0
2011-09-22,21.5
2011-09-23,21.989999771118164
2011-09-26,21.229999542236328
2011-09-27,22.100000381469727
2011-09-28,21.809999465942383
2011-09-29,21.649999618530273
2011-09-30,21.18000030517578
2011-10-03,20.549999237060547
2011-10-04,20.959999084472656
2011-10-05,21.110000610351562
2011-10-06,21.399999618530273
2011-10-07,21.829999923706055
2011-10-10,22.489999771118164
2011-10-11,22.3700008392334
2011-10-12,23.059999465942383
2011-10-13,23.260000228881836
2011-10-14,23.34000015258789
2011-10-17,22.739999771118164
2011-10-18,23.049999237060547
2011-10-19,22.510000228881836
2011-10-20,21.860000610351562
2011-10-21,22.700000762939453
2011-10-24,23.290000915527344
2011-10-25,23.049999237060547
2011-10-26,23.559999465942383
2011-10-27,24.950000762939453
2011-10-28,24.799999237060547
2011-10-31,24.020000457763672
2011-11-01,23.360000610351562
2011-11-02,24.06999969482422
2011-11-03,24.420000076293945
2011-11-04,24.020000457763672
2011-11-07,24.110000610351562
2011-11-08,24.329999923706055
2011-11-09,23.239999771118164
2011-11-10,23.489999771118164
2011-11-11,23.75
2011-11-14,23.649999618530273
2011-11-15,23.780000686645508
2011-11-16,23.09000015258789
2011-11-17,22.600000381469727
2011-11-18,22.68000030517578
2011-11-21,22.440000534057617
2011-11-22,22.299999237060547
2011-11-23,21.729999542236328
2011-11-25,21.5
2011-11-28,22.139999389648438
2011-11-29,22.399999618530273
2011-11-30,23.709999084472656
2011-12-01,23.610000610351562
2011-12-02,23.489999771118164
2011-12-05,23.65999984741211
2011-12-06,23.450000762939453
2011-12-07,23.559999465942383
2011-12-08,22.850000381469727
2011-12-09,23.18000030517578
2011-12-12,22.290000915527344
2011-12-13,22.270000457763672
2011-12-14,21.989999771118164
2011-12-15,21.90999984741211
2011-12-16,22.190000534057617
2011-12-19,21.760000228881836
2011-12-20,22.450000762939453
2011-12-21,22.1200008392334
2011-12-22,22.559999465942383
2011-12-23,22.690000534057617
2011-12-27,22.600000381469727
2011-12-28,22.219999313354492
2011-12-29,22.450000762939453
2011-12-30,22.34000015258789
2012-01-03,22.899999618530273
2012-01-04,22.809999465942383
2012-01-05,22.790000915527344
2012-01-06,22.6200008392334
2012-01-09,22.700000762939453
2012-01-10,23.209999084472656
2012-01-11,23.200000762939453
2012-01-12,23.43000030517578
2012-01-13,23.219999313354492
2012-01-17,23.639999389648438
2012-01-18,24.15999984741211
2012-01-19,24.290000915527344
2012-01-20,24.260000228881836
2012-01-23,24.530000686645508
2012-01-24,24.510000228881836
2012-01-25,24.760000228881836
2012-01-26,24.709999084472656
2012-01-27,25.0
2012-01-30,24.6200008392334
2012-01-31,24.760000228881836
2012-02-01,25.219999313354492
2012-02-02,25.540000915527344
2012-02-03,26.0
2012-02-06,25.600000381469727
2012-02-07,25.829999923706055
2012-02-08,26.229999542236328
2012-02-09,26.360000610351562
2012-02-10,25.889999389648438
2012-02-13,26.020000457763672
2012-02-14,25.959999084472656
2012-02-15,25.899999618530273
2012-02-16,26.149999618530273
2012-02-17,26.299999237060547
2012-02-21,26.200000762939453
2012-02-22,26.399999618530273
2012-02-23,26.309999465942383
2012-02-24,26.65999984741211
2012-02-27,26.5
2012-02-28,26.799999237060547
2012-02-29,26.950000762939453
2012-03-01,27.030000686645508
2012-03-02,27.079999923706055
2012-03-05,26.6200008392334
2012-03-06,25.719999313354492
2012-03-07,26.25
2012-03-08,26.760000228881836
2012-03-09,26.579999923706055
2012-03-12,26.18000030517578
2012-03-13,26.65999984741211
2012-03-14,26.3799991607666
2012-03-15,26.579999923706055
2012-03-16,26.610000610351562
2012-03-19,26.31999969482422
2012-03-20,25.959999084472656
2012-03-21,25.940000534057617
2012-03-22,25.6200008392334
2012-03-23,25.93000030517578
2012-03-26,26.299999237060547
2012-03-27,26.200000762939453
2012-03-28,25.829999923706055
2012-03-29,25.719999313354492
2012-03-30,26.020000457763672
2012-04-02,26.3700008392334
2012-04-03,26.110000610351562
2012-04-04,25.84000015258789
2012-04-05,26.040000915527344
2012-04-09,25.6299991607666
2012-04-10,25.049999237060547
2012-04-11,25.309999465942383
2012-04-12,25.729999542236328
2012-04-13,25.280000686645508
2012-04-16,25.1299991607666
2012-04-17,25.309999465942383
2012-04-18,25.229999542236328
2012-04-19,25.15999984741211
2012-04-20,25.290000915527344
2012-04-23,24.90999984741211
2012-04-24,24.93000030517578
2012-04-25,25.25
2012-04-26,25.420000076293945
2012-04-27,25.469999313354492
2012-04-30,25.34000015258789
2012-05-01,25.6299991607666
2012-05-02,25.40999984741211
2012-05-03,25.360000610351562
2012-05-04,24.90999984741211
2012-05-07,24.899999618530273
2012-05-08,24.639999389648438
2012-05-09,24.25
2012-05-10,24.31999969482422
2012-05-11,24.15999984741211
2012-05-14,23.270000457763672
2012-05-15,23.0
2012-05-16,22.709999084472656
2012-05-17,22.399999618530273
2012-05-18,21.940000534057617
2012-05-21,22.469999313354492
2012-05-22,22.290000915527344
2012-05-23,22.010000228881836
2012-05-24,21.639999389648438
2012-05-25,21.860000610351562
2012-05-29,22.56999969482422
2012-05-30,22.200000762939453
2012-05-31,22.139999389648438
2012-06-01,21.520000457763672
2012-06-04,21.579999923706055
2012-06-05,21.739999771118164
2012-06-06,22.389999389648438
2012-06-07,22.459999084472656
2012-06-08,22.360000610351562
2012-06-11,22.280000686645508
2012-06-12,22.760000228881836
2012-06-13,22.729999542236328
2012-06-14,22.829999923706055
2012-06-15,23.100000381469727
2012-06-18,23.110000610351562
2012-06-19,23.520000457763672
2012-06-20,23.25
2012-06-21,22.1299991607666
2012-06-22,22.290000915527344
2012-06-25,21.809999465942383
2012-06-26,22.040000915527344
2012-06-27,22.200000762939453
2012-06-28,21.989999771118164
2012-06-29,22.809999465942383
2012-07-02,22.75
2012-07-03,23.079999923706055
2012-07-05,22.969999313354492
2012-07-06,22.719999313354492
2012-07-09,22.610000610351562
2012-07-10,22.389999389648438
2012-07-11,22.649999618530273
2012-07-12,22.420000076293945
2012-07-13,22.739999771118164
2012-07-16,22.729999542236328
2012-07-17,22.989999771118164
2012-07-18,22.81999969482422
2012-07-19,22.90999984741211
2012-07-20,22.559999465942383
2012-07-23,22.059999465942383
2012-07-24,21.860000610351562
2012-07-25,22.0
2012-07-26,22.43000030517578
2012-07-27,23.010000228881836
2012-07-30,22.860000610351562
2012-07-31,22.65999984741211
2012-08-01,22.75
2012-08-02,22.440000534057617
2012-08-03,23.100000381469727
2012-08-06,23.18000030517578
2012-08-07,23.309999465942383
2012-08-08,23.329999923706055
2012-08-09,23.43000030517578
2012-08-10,23.530000686645508
2012-08-13,23.329999923706055
2012-08-14,23.15999984741211
2012-08-15,23.15999984741211
2012-08-16,23.299999237060547
2012-08-17,23.170000076293945
2012-08-20,23.200000762939453
2012-08-21,23.170000076293945
2012-08-22,23.260000228881836
2012-08-23,23.079999923706055
2012-08-24,23.1200008392334
2012-08-27,22.989999771118164
2012-08-28,22.799999237060547
2012-08-29,22.670000076293945
2012-08-30,22.530000686645508
2012-08-31,22.739999771118164
2012-09-04,22.770000457763672
2012-09-05,22.459999084472656
2012-09-06,23.020000457763672
2012-09-07,23.489999771118164
2012-09-10,23.329999923706055
2012-09-11,23.579999923706055
2012-09-12,23.59000015258789
2012-09-13,24.200000762939453
2012-09-14,24.34000015258789
2012-09-17,24.270000457763672
2012-09-18,24.190000534057617
2012-09-19,24.25
2012-09-20,24.110000610351562
2012-09-21,23.979999542236328
2012-09-24,23.969999313354492
2012-09-25,23.729999542236328
2012-09-26,23.559999465942383
2012-09-27,23.920000076293945
2012-09-28,23.84000015258789
2012-10-01,24.110000610351562
2012-10-02,24.25
2012-10-03,24.200000762939453
2012-10-04,24.399999618530273
2012-10-05,24.440000534057617
2012-10-08,24.309999465942383
2012-10-09,24.040000915527344
2012-10-10,24.010000228881836
2012-10-11,24.1299991607666
2012-10-12,24.09000015258789
2012-10-15,24.260000228881836
2012-10-16,24.420000076293945
2012-10-17,24.780000686645508
2012-10-18,24.75
2012-10-19,24.329999923706055
2012-10-22,24.579999923706055
2012-10-23,24.209999084472656
2012-10-24,24.219999313354492
2012-10-25,24.350000381469727
2012-10-26,24.059999465942383
2012-10-31,23.8799991607666
2012-11-01,24.389999389648438
2012-11-02,24.149999618530273
2012-11-05,24.43000030517578
2012-11-06,24.559999465942383
2012-11-07,24.06999969482422
2012-11-08,23.829999923706055
2012-11-09,23.8799991607666
2012-11-12,23.959999084472656
2012-11-13,23.6200008392334
2012-11-14,23.299999237060547
2012-11-15,23.459999084472656
2012-11-16,23.520000457763672
2012-11-19,23.969999313354492
2012-11-20,23.84000015258789
2012-11-21,23.899999618530273
2012-11-23,24.34000015258789
2012-11-26,24.239999771118164
2012-11-27,24.040000915527344
2012-11-28,24.260000228881836
2012-11-29,24.31999969482422
2012-11-30,24.43000030517578
2012-12-03,24.3799991607666
2012-12-04,24.540000915527344
2012-12-05,24.829999923706055
2012-12-06,24.969999313354492
2012-12-07,24.940000534057617
2012-12-10,25.260000228881836
2012-12-11,25.350000381469727
2012-12-12,25.469999313354492
2012-12-13,25.329999923706055
2012-12-14,25.459999084472656
2012-12-17,25.520000457763672
2012-12-18,25.719999313354492
2012-12-19,25.670000076293945
2012-12-20,25.93000030517578
2012-12-21,25.579999923706055
2012-12-24,25.649999618530273
2012-12-26,25.809999465942383
2012-12-27,25.920000076293945
2012-12-28,26.0
2012-12-31,26.389999389648438
2013-01-02,26.969999313354492
2013-01-03,26.940000534057617
2013-01-04,27.09000015258789
2013-01-07,27.040000915527344
2013-01-08,26.799999237060547
2013-01-09,26.989999771118164
2013-01-10,27.15999984741211
2013-01-11,26.979999542236328
2013-01-14,27.149999618530273
2013-01-15,27.059999465942383
2013-01-16,27.1299991607666
2013-01-17,27.200000762939453
2013-01-18,27.229999542236328
2013-01-22,27.270000457763672
2013-01-23,27.1200008392334
2013-01-24,27.200000762939453
2013-01-25,27.100000381469727
2013-01-28,26.920000076293945
2013-01-29,27.350000381469727
2013-01-30,27.299999237060547
2013-01-31,27.280000686645508
2013-02-01,27.489999771118164
2013-02-04,27.040000915527344
2013-02-05,27.270000457763672
2013-02-06,27.200000762939453
2013-02-07,26.809999465942383
2013-02-08,27.040000915527344
2013-02-11,26.950000762939453
2013-02-12,26.989999771118164
2013-02-13,27.170000076293945
2013-02-14,27.219999313354492
2013-02-15,27.149999618530273
2013-02-19,27.030000686645508
2013-02-20,26.56999969482422
2013-02-21,26.329999923706055
2013-02-22,26.510000228881836
2013-02-25,26.079999923706055
2013-02-26,26.25
2013-02-27,26.610000610351562
2013-02-28,26.6200008392334
2013-03-01,26.75
2013-03-04,26.489999771118164
2013-03-05,26.729999542236328
2013-03-06,26.950000762939453
2013-03-07,26.959999084472656
2013-03-08,27.18000030517578
2013-03-11,27.040000915527344
2013-03-12,26.829999923706055
2013-03-13,26.549999237060547
2013-03-14,26.719999313354492
2013-03-15,26.459999084472656
2013-03-18,26.15999984741211
2013-03-19,25.940000534057617
2013-03-20,26.280000686645508
2013-03-21,25.979999542236328
2013-03-22,25.979999542236328
2013-03-25,25.8700008392334
2013-03-26,25.829999923706055
2013-03-27,26.0
2013-03-28,26.020000457763672
2013-04-01,25.790000915527344
2013-04-02,25.81999969482422
2013-04-03,25.350000381469727
2013-04-04,25.450000762939453
2013-04-05,25.3799991607666
2013-04-08,25.399999618530273
2013-04-09,25.68000030517578
2013-04-10,25.860000610351562
2013-04-11,25.75
2013-04-12,25.600000381469727
2013-04-15,24.889999389648438
2013-04-16,25.329999923706055
2013-04-17,25.049999237060547
2013-04-18,24.969999313354492
2013-04-19,25.350000381469727
2013-04-22,25.579999923706055
2013-04-23,25.559999465942383
2013-04-24,25.700000762939453
2013-04-25,25.940000534057617
2013-04-26,25.760000228881836
2013-04-29,25.979999542236328
2013-04-30,26.209999084472656
2013-05-01,25.959999084472656
2013-05-02,26.3700008392334
2013-05-03,26.510000228881836
2013-05-06,26.579999923706055
2013-05-07,26.709999084472656
2013-05-08,26.920000076293945
2013-05-09,26.700000762939453
2013-05-10,26.729999542236328
2013-05-13,26.639999389648438
2013-05-14,26.829999923706055
2013-05-15,26.790000915527344
2013-05-16,26.559999465942383
2013-05-17,26.670000076293945
2013-05-20,26.81999969482422
2013-05-21,26.770000457763672
2013-05-22,26.440000534057617
2013-05-23,26.3700008392334
2013-05-24,26.290000915527344
2013-05-28,26.34000015258789
2013-05-29,25.989999771118164
2013-05-30,25.989999771118164
2013-05-31,25.440000534057617
2013-06-03,25.479999542236328
2013-06-04,25.43000030517578
2013-06-05,25.0
2013-06-06,25.020000457763672
2013-06-07,25.1299991607666
2013-06-10,24.770000457763672
2013-06-11,24.209999084472656
2013-06-12,24.0
2013-06-13,24.420000076293945
2013-06-14,24.219999313354492
2013-06-17,24.420000076293945
2013-06-18,24.479999542236328
2013-06-19,23.75
2013-06-20,22.700000762939453
2013-06-21,22.559999465942383
2013-06-24,21.940000534057617
2013-06-25,22.299999237060547
2013-06-26,22.709999084472656
2013-06-27,22.959999084472656
2013-06-28,23.030000686645508
2013-07-01,23.15999984741211
2013-07-02,22.93000030517578
2013-07-03,22.709999084472656
2013-07-05,22.510000228881836
2013-07-08,22.5
2013-07-09,22.700000762939453
2013-07-10,22.489999771118164
2013-07-11,23.479999542236328
2013-07-12,23.350000381469727
2013-07-15,23.75
2013-07-16,23.84000015258789
2013-07-17,23.940000534057617
2013-07-18,23.889999389648438
2013-07-19,23.8799991607666
2013-07-22,24.190000534057617
2013-07-23,24.530000686645508
2013-07-24,24.270000457763672
2013-07-25,24.34000015258789
2013-07-26,24.149999618530273
2013-07-29,23.899999618530273
2013-07-30,23.739999771118164
2013-07-31,23.56999969482422
2013-08-01,23.989999771118164
2013-08-02,24.110000610351562
2013-08-05,23.889999389648438
2013-08-06,23.719999313354492
2013-08-07,23.540000915527344
2013-08-08,24.030000686645508
2013-08-09,24.079999923706055
2013-08-12,24.290000915527344
2013-08-13,24.420000076293945
2013-08-14,24.5
2013-08-15,24.18000030517578
2013-08-16,24.059999465942383
2013-08-19,23.670000076293945
2013-08-20,23.56999969482422
2013-08-21,23.09000015258789
2013-08-22,23.360000610351562
2013-08-23,23.520000457763672
2013-08-26,23.049999237060547
2013-08-27,22.489999771118164
2013-08-28,22.5
2013-08-29,22.649999618530273
2013-08-30,22.760000228881836
2013-09-03,22.780000686645508
2013-09-04,23.049999237060547
2013-09-05,23.1299991607666
2013-09-06,23.260000228881836
2013-09-09,24.100000381469727
2013-09-10,24.270000457763672
2013-09-11,24.299999237060547
2013-09-12,23.989999771118164
2013-09-13,24.170000076293945
2013-09-16,24.639999389648438
2013-09-17,24.6200008392334
2013-09-18,25.670000076293945
2013-09-19,25.59000015258789
2013-09-20,24.899999618530273
2013-09-23,25.049999237060547
2013-09-24,24.860000610351562
2013-09-25,24.790000915527344
2013-09-26,24.729999542236328
2013-09-27,24.540000915527344
2013-09-30,24.309999465942383
2013-10-01,24.809999465942383
2013-10-02,24.959999084472656
2013-10-03,24.860000610351562
2013-10-04,25.200000762939453
2013-10-07,24.899999618530273
2013-10-08,24.799999237060547
2013-10-09,25.0
2013-10-10,25.530000686645508
2013-10-11,25.489999771118164
2013-10-14,25.540000915527344
2013-10-15,25.229999542236328
2013-10-16,25.440000534057617
2013-10-17,25.59000015258789
2013-10-18,25.670000076293945
2013-10-21,25.739999771118164
2013-10-22,25.950000762939453
2013-10-23,25.350000381469727
2013-10-24,25.309999465942383
2013-10-25,25.309999465942383
2013-10-28,25.31999969482422
2013-10-29,25.270000457763672
2013-10-30,25.1200008392334
2013-10-31,25.030000686645508
2013-11-01,24.979999542236328
2013-11-04,25.190000534057617
2013-11-05,24.860000610351562
2013-11-06,24.8700008392334
2013-11-07,24.389999389648438
2013-11-08,24.350000381469727
2013-11-11,24.34000015258789
2013-11-12,24.229999542236328
2013-11-13,24.43000030517578
2013-11-14,24.760000228881836
2013-11-15,25.149999618530273
2013-11-18,25.329999923706055
2013-11-19,25.15999984741211
2013-11-20,24.829999923706055
2013-11-21,25.0
2013-11-22,25.059999465942383
2013-11-25,24.739999771118164
2013-11-26,24.719999313354492
2013-11-27,24.8700008392334
2013-11-29,25.0
2013-12-02,24.639999389648438
2013-12-03,24.639999389648438
2013-12-04,24.639999389648438
2013-12-05,24.549999237060547
2013-12-06,24.940000534057617
2013-12-09,24.899999618530273
2013-12-10,24.950000762939453
2013-12-11,24.510000228881836
2013-12-12,24.3799991607666
2013-12-13,24.549999237060547
2013-12-16,24.610000610351562
2013-12-17,24.399999618530273
2013-12-18,24.68000030517578
2013-12-19,24.34000015258789
2013-12-20,24.209999084472656
2013-12-23,24.389999389648438
2013-12-24,24.639999389648438
2013-12-26,24.40999984741211
2013-12-27,24.65999984741211
2013-12-30,24.690000534057617
2013-12-31,24.829999923706055
2014-01-02,24.229999542236328
2014-01-03,24.110000610351562
2014-01-06,23.959999084472656
2014-01-07,24.06999969482422
2014-01-08,24.030000686645508
2014-01-09,23.84000015258789
2014-01-10,24.139999389648438
2014-01-13,23.889999389648438
2014-01-14,24.239999771118164
2014-01-15,24.209999084472656
2014-01-16,24.040000915527344
2014-01-17,23.989999771118164
2014-01-21,23.93000030517578
2014-01-22,24.34000015258789
2014-01-23,23.760000228881836
2014-01-24,23.030000686645508
2014-01-27,22.90999984741211
2014-01-28,23.1200008392334
2014-01-29,22.68000030517578
2014-01-30,22.920000076293945
2014-01-31,22.989999771118164
2014-02-03,22.139999389648438
2014-02-04,22.520000457763672
2014-02-05,22.399999618530273
2014-02-06,22.84000015258789
2014-02-07,23.149999618530273
2014-02-10,22.979999542236328
2014-02-11,23.389999389648438
2014-02-12,23.489999771118164
2014-02-13,23.6299991607666
2014-02-14,23.81999969482422
2014-02-18,23.670000076293945
2014-02-19,23.600000381469727
2014-02-20,23.790000915527344
2014-02-21,23.760000228881836
2014-02-24,23.780000686645508
2014-02-25,23.34000015258789
2014-02-26,23.459999084472656
2014-02-27,23.8700008392334
2014-02-28,23.81999969482422
2014-03-03,23.450000762939453
2014-03-04,24.049999237060547
2014-03-05,24.020000457763672
2014-03-06,24.299999237060547
2014-03-07,23.8700008392334
2014-03-10,23.59000015258789
2014-03-11,23.350000381469727
2014-03-12,23.43000030517578
2014-03-13,22.860000610351562
2014-03-14,22.899999618530273
2014-03-17,23.09000015258789
2014-03-18,23.5
2014-03-19,23.190000534057617
2014-03-20,23.1200008392334
2014-03-21,23.31999969482422
2014-03-24,23.290000915527344
2014-03-25,23.399999618530273
2014-03-26,23.309999465942383
2014-03-27,23.510000228881836
2014-03-28,23.549999237060547
2014-03-31,23.940000534057617
2014-04-01,24.219999313354492
2014-04-02,24.399999618530273
2014-04-03,24.229999542236328
2014-04-04,24.049999237060547
2014-04-07,23.940000534057617
2014-04-08,24.260000228881836
2014-04-09,24.5
2014-04-10,24.25
2014-04-11,24.059999465942383
2014-04-14,23.90999984741211
2014-04-15,23.549999237060547
2014-04-16,23.899999618530273
2014-04-17,24.1200008392334
2014-04-21,24.06999969482422
2014-04-22,24.100000381469727
2014-04-23,24.030000686645508
2014-04-24,24.049999237060547
2014-04-25,23.65999984741211
2014-04-28,23.780000686645508
2014-04-29,23.899999618530273
2014-04-30,23.93000030517578
2014-05-01,24.049999237060547
2014-05-02,24.049999237060547
2014-05-05,23.989999771118164
2014-05-06,24.079999923706055
2014-05-07,24.09000015258789
2014-05-08,23.8799991607666
2014-05-09,23.790000915527344
2014-05-12,24.1200008392334
2014-05-13,24.15999984741211
2014-05-14,24.389999389648438
2014-05-15,24.139999389648438
2014-05-16,24.239999771118164
2014-05-19,24.389999389648438
2014-05-20,24.149999618530273
2014-05-21,24.3799991607666
2014-05-22,24.6299991607666
2014-05-23,24.760000228881836
2014-05-27,24.579999923706055
2014-05-28,24.6299991607666
2014-05-29,24.65999984741211
2014-05-30,24.459999084472656
2014-06-02,24.530000686645508
2014-06-03,24.670000076293945
2014-06-04,24.65999984741211
2014-06-05,25.010000228881836
2014-06-06,25.079999923706055
2014-06-09,25.209999084472656
2014-06-10,25.299999237060547
2014-06-11,25.200000762939453
2014-06-12,25.100000381469727
2014-06-13,25.229999542236328
2014-06-16,25.040000915527344
2014-06-17,25.18000030517578
2014-06-18,25.579999923706055
2014-06-19,25.34000015258789
2014-06-20,25.239999771118164
2014-06-23,25.170000076293945
2014-06-24,24.899999618530273
2014-06-25,25.0
2014-06-26,25.09000015258789
2014-06-27,25.100000381469727
2014-06-30,25.18000030517578
2014-07-01,25.260000228881836
2014-07-02,25.40999984741211
2014-07-03,25.65999984741211
2014-07-07,25.760000228881836
2014-07-08,25.719999313354492
2014-07-09,25.84000015258789
2014-07-10,25.770000457763672
2014-07-11,25.809999465942383
2014-07-14,25.950000762939453
2014-07-15,25.93000030517578
2014-07-16,26.139999389648438
2014-07-17,25.56999969482422
2014-07-18,25.799999237060547
2014-07-21,25.950000762939453
2014-07-22,26.25
2014-07-23,26.290000915527344
2014-07-24,26.40999984741211
2014-07-25,26.200000762939453
2014-07-28,26.3700008392334
2014-07-29,26.020000457763672
2014-07-30,25.809999465942383
2014-07-31,25.399999618530273
2014-08-01,25.56999969482422
2014-08-04,25.860000610351562
2014-08-05,25.40999984741211
2014-08-06,25.3799991607666
2014-08-07,25.139999389648438
2014-08-08,25.510000228881836
2014-08-11,25.809999465942383
2014-08-12,25.889999389648438
2014-08-13,26.010000228881836
2014-08-14,25.920000076293945
2014-08-15,25.8799991607666
2014-08-18,26.010000228881836
2014-08-19,26.200000762939453
2014-08-20,26.079999923706055
2014-08-21,26.059999465942383
2014-08-22,26.0
2014-08-25,26.18000030517578
2014-08-26,26.239999771118164
2014-08-27,26.389999389648438
2014-08-28,25.989999771118164
2014-08-29,25.969999313354492
2014-09-02,25.770000457763672
2014-09-03,26.260000228881836
2014-09-04,26.219999313354492
2014-09-05,26.450000762939453
2014-09-08,26.229999542236328
2014-09-09,25.860000610351562
2014-09-10,25.899999618530273
2014-09-11,25.780000686645508
2014-09-12,25.459999084472656
2014-09-15,25.149999618530273
2014-09-16,25.399999618530273
2014-09-17,25.239999771118164
2014-09-18,25.229999542236328
2014-09-19,25.030000686645508
2014-09-22,24.68000030517578
2014-09-23,24.260000228881836
2014-09-24,24.579999923706055
2014-09-25,24.079999923706055
2014-09-26,24.190000534057617
2014-09-29,23.739999771118164
2014-09-30,23.760000228881836
2014-10-01,23.290000915527344
2014-10-02,23.399999618530273
2014-10-03,23.6200008392334
2014-10-06,24.030000686645508
2014-10-07,23.790000915527344
2014-10-08,24.110000610351562
2014-10-09,23.65999984741211
2014-10-10,23.110000610351562
2014-10-13,23.190000534057617
2014-10-14,23.260000228881836
2014-10-15,23.110000610351562
2014-10-16,22.8700008392334
2014-10-17,23.100000381469727
2014-10-20,23.110000610351562
2014-10-21,23.190000534057617
2014-10-22,23.010000228881836
2014-10-23,23.040000915527344
2014-10-24,23.25
2014-10-27,23.010000228881836
2014-10-28,23.40999984741211
2014-10-29,23.309999465942383
2014-10-30,23.639999389648438
2014-10-31,23.739999771118164
2014-11-03,23.719999313354492
2014-11-04,23.850000381469727
2014-11-05,23.600000381469727
2014-11-06,23.299999237060547
2014-11-07,23.540000915527344
2014-11-10,23.65999984741211
2014-11-11,23.6200008392334
2014-11-12,23.559999465942383
2014-11-13,23.459999084472656
2014-11-14,23.809999465942383
2014-11-17,23.489999771118164
2014-11-18,23.530000686645508
2014-11-19,23.510000228881836
2014-11-20,23.43000030517578
2014-11-21,23.989999771118164
2014-11-24,23.8700008392334
2014-11-25,23.68000030517578
2014-11-26,23.899999618530273
2014-11-28,23.43000030517578
2014-12-01,23.100000381469727
2014-12-02,22.950000762939453
2014-12-03,23.06999969482422
2014-12-04,23.020000457763672
2014-12-05,22.889999389648438
2014-12-08,22.3799991607666
2014-12-09,22.18000030517578
2014-12-10,21.889999389648438
2014-12-11,21.610000610351562
2014-12-12,21.389999389648438
2014-12-15,20.920000076293945
2014-12-16,20.850000381469727
2014-12-17,21.25
2014-12-18,21.360000610351562
2014-12-19,21.510000228881836
2014-12-22,21.639999389648438
2014-12-23,21.399999618530273
2014-12-24,21.540000915527344
2014-12-26,21.670000076293945
2014-12-29,21.399999618530273
2014-12-30,21.559999465942383
2014-12-31,21.559999465942383
2015-01-02,21.469999313354492
2015-01-05,21.3700008392334
2015-01-06,21.270000457763672
2015-01-07,21.719999313354492
2015-01-08,21.959999084472656
2015-01-09,21.829999923706055
2015-01-12,21.56999969482422
2015-01-13,21.65999984741211
2015-01-14,21.690000534057617
2015-01-15,21.479999542236328
2015-01-16,21.690000534057617
2015-01-20,21.520000457763672
