,FRGI
2014-08-11,49.58000183105469
2014-08-12,48.72999954223633
2014-08-13,49.27000045776367
2014-08-14,49.0
2014-08-15,49.060001373291016
2014-08-18,50.900001525878906
2014-08-19,51.0099983215332
2014-08-20,49.900001525878906
2014-08-21,49.599998474121094
2014-08-22,49.93000030517578
2014-08-25,50.22999954223633
2014-08-26,50.88999938964844
2014-08-27,49.939998626708984
2014-08-28,49.66999816894531
2014-08-29,49.09000015258789
2014-09-02,49.56999969482422
2014-09-03,48.7400016784668
2014-09-04,49.0
2014-09-05,48.81999969482422
2014-09-08,48.68000030517578
2014-09-09,47.959999084472656
2014-09-10,48.130001068115234
2014-09-11,48.34000015258789
2014-09-12,48.310001373291016
2014-09-15,47.58000183105469
2014-09-16,48.209999084472656
2014-09-17,48.08000183105469
2014-09-18,49.54999923706055
2014-09-19,51.4900016784668
2014-09-22,50.400001525878906
2014-09-23,48.79999923706055
2014-09-24,49.869998931884766
2014-09-25,48.68000030517578
2014-09-26,50.08000183105469
2014-09-29,50.45000076293945
2014-09-30,49.68000030517578
2014-10-01,48.95000076293945
2014-10-02,49.47999954223633
2014-10-03,51.599998474121094
2014-10-06,50.130001068115234
2014-10-07,49.529998779296875
2014-10-08,49.56999969482422
2014-10-09,49.279998779296875
2014-10-10,50.0
2014-10-13,50.5
2014-10-14,51.40999984741211
2014-10-15,50.5
2014-10-16,49.88999938964844
2014-10-17,50.11000061035156
2014-10-20,50.470001220703125
2014-10-21,51.09000015258789
2014-10-22,49.900001525878906
2014-10-23,51.220001220703125
2014-10-24,52.2599983215332
2014-10-27,52.72999954223633
2014-10-28,53.369998931884766
2014-10-29,53.11000061035156
2014-10-30,54.36000061035156
2014-10-31,55.150001525878906
2014-11-03,55.220001220703125
2014-11-04,55.41999816894531
2014-11-05,58.0
2014-11-06,55.47999954223633
2014-11-07,55.59000015258789
2014-11-10,56.5099983215332
2014-11-11,55.869998931884766
2014-11-12,56.66999816894531
2014-11-13,56.43000030517578
2014-11-14,56.97999954223633
2014-11-17,55.65999984741211
2014-11-18,56.02000045776367
2014-11-19,55.2599983215332
2014-11-20,54.97999954223633
2014-11-21,54.31999969482422
2014-11-24,57.18000030517578
2014-11-25,56.06999969482422
2014-11-26,55.38999938964844
2014-11-28,56.060001373291016
2014-12-01,55.720001220703125
2014-12-02,58.22999954223633
2014-12-03,57.68000030517578
2014-12-04,56.970001220703125
2014-12-05,57.459999084472656
2014-12-08,58.459999084472656
2014-12-09,62.029998779296875
2014-12-10,60.040000915527344
2014-12-11,61.25
2014-12-12,62.849998474121094
2014-12-15,60.279998779296875
2014-12-16,55.81999969482422
2014-12-17,57.43000030517578
2014-12-18,57.93000030517578
2014-12-19,56.5099983215332
2014-12-22,56.900001525878906
2014-12-23,56.5
2014-12-24,56.970001220703125
2014-12-26,58.31999969482422
2014-12-29,58.2400016784668
2014-12-30,60.779998779296875
2014-12-31,60.79999923706055
2015-01-02,59.060001373291016
2015-01-05,56.31999969482422
2015-01-06,55.31999969482422
2015-01-07,59.06999969482422
2015-01-08,59.560001373291016
2015-01-09,59.0
2015-01-12,58.209999084472656
2015-01-13,58.040000915527344
2015-01-14,58.400001525878906
2015-01-15,58.08000183105469
2015-01-16,59.25
2015-01-20,58.83000183105469
2015-01-21,57.779998779296875
2015-01-22,58.54999923706055
2015-01-23,59.41999816894531
2015-01-26,59.5
2015-01-27,59.2599983215332
2015-01-28,58.970001220703125
2015-01-29,59.439998626708984
2015-01-30,59.06999969482422
2015-02-02,59.47999954223633
2015-02-03,61.70000076293945
2015-02-04,62.470001220703125
2015-02-05,63.04999923706055
2015-02-06,63.439998626708984
2015-02-09,62.5
2015-02-10,64.33000183105469
2015-02-11,64.04000091552734
2015-02-12,62.130001068115234
2015-02-13,61.79999923706055
2015-02-17,62.04999923706055
2015-02-18,64.04000091552734
2015-02-19,66.98999786376953
2015-02-20,64.95999908447266
2015-02-23,65.77999877929688
2015-02-24,65.94000244140625
2015-02-25,65.66000366210938
2015-02-26,66.47000122070312
2015-02-27,65.01000213623047
2015-03-02,65.37999725341797
2015-03-03,65.7699966430664
2015-03-04,65.33999633789062
2015-03-05,65.55999755859375
2015-03-06,64.88999938964844
2015-03-09,64.91000366210938
2015-03-10,63.540000915527344
2015-03-11,63.959999084472656
2015-03-12,64.8499984741211
2015-03-13,64.93000030517578
2015-03-16,64.6500015258789
2015-03-17,64.41000366210938
2015-03-18,64.55999755859375
2015-03-19,65.30000305175781
2015-03-20,65.55999755859375
2015-03-23,66.05000305175781
2015-03-24,66.58000183105469
2015-03-25,65.2300033569336
2015-03-26,61.689998626708984
2015-03-27,61.970001220703125
2015-03-30,62.029998779296875
2015-03-31,61.0
2015-04-01,59.9900016784668
2015-04-02,60.77000045776367
2015-04-06,61.209999084472656
2015-04-07,60.79999923706055
2015-04-08,62.31999969482422
2015-04-09,61.25
2015-04-10,61.2400016784668
2015-04-13,61.599998474121094
2015-04-14,60.689998626708984
2015-04-15,60.79999923706055
2015-04-16,60.95000076293945
2015-04-17,58.099998474121094
2015-04-20,58.630001068115234
2015-04-21,59.61000061035156
2015-04-22,59.38999938964844
2015-04-23,59.09000015258789
2015-04-24,54.900001525878906
2015-04-27,53.13999938964844
2015-04-28,54.060001373291016
2015-04-29,52.43000030517578
2015-04-30,50.54999923706055
2015-05-01,49.95000076293945
2015-05-04,51.56999969482422
2015-05-05,50.29999923706055
2015-05-06,49.849998474121094
2015-05-07,50.66999816894531
2015-05-08,51.650001525878906
2015-05-11,52.279998779296875
2015-05-12,52.029998779296875
2015-05-13,51.61000061035156
2015-05-14,51.36000061035156
2015-05-15,49.720001220703125
2015-05-18,48.5
2015-05-19,49.72999954223633
2015-05-20,49.27000045776367
2015-05-21,49.02000045776367
2015-05-22,48.22999954223633
2015-05-26,47.09000015258789
2015-05-27,47.369998931884766
2015-05-28,47.720001220703125
2015-05-29,46.529998779296875
2015-06-01,46.529998779296875
2015-06-02,46.5099983215332
2015-06-03,47.189998626708984
2015-06-04,46.45000076293945
2015-06-05,48.04999923706055
2015-06-08,48.040000915527344
2015-06-09,48.66999816894531
2015-06-10,50.470001220703125
2015-06-11,51.060001373291016
2015-06-12,52.29999923706055
2015-06-15,52.08000183105469
2015-06-16,50.95000076293945
2015-06-17,51.5
2015-06-18,52.060001373291016
2015-06-19,53.0099983215332
2015-06-22,53.380001068115234
2015-06-23,51.52000045776367
2015-06-24,50.33000183105469
2015-06-25,49.939998626708984
2015-06-26,49.939998626708984
2015-06-29,49.220001220703125
2015-06-30,50.0
2015-07-01,50.0
2015-07-02,49.529998779296875
2015-07-06,49.119998931884766
2015-07-07,48.97999954223633
2015-07-08,48.209999084472656
2015-07-09,48.34000015258789
2015-07-10,49.369998931884766
2015-07-13,50.0
2015-07-14,49.7400016784668
2015-07-15,49.15999984741211
2015-07-16,50.349998474121094
2015-07-17,50.0099983215332
2015-07-20,51.400001525878906
2015-07-21,52.4900016784668
2015-07-22,53.68000030517578
2015-07-23,51.33000183105469
2015-07-24,50.630001068115234
2015-07-27,50.599998474121094
2015-07-28,51.36000061035156
2015-07-29,52.630001068115234
2015-07-30,53.72999954223633
2015-07-31,58.130001068115234
2015-08-03,58.34000015258789
2015-08-04,58.470001220703125
2015-08-05,58.310001373291016
2015-08-06,55.40999984741211
2015-08-07,55.63999938964844
2015-08-10,55.31999969482422
2015-08-11,55.79999923706055
2015-08-12,54.790000915527344
2015-08-13,54.9900016784668
2015-08-14,54.97999954223633
2015-08-17,55.5
2015-08-18,54.47999954223633
2015-08-19,54.209999084472656
2015-08-20,53.209999084472656
2015-08-21,51.56999969482422
2015-08-24,50.5
2015-08-25,51.0099983215332
2015-08-26,51.2599983215332
2015-08-27,52.2599983215332
2015-08-28,52.209999084472656
2015-08-31,51.63999938964844
2015-09-01,50.58000183105469
2015-09-02,52.119998931884766
2015-09-03,51.58000183105469
2015-09-04,51.2599983215332
2015-09-08,52.380001068115234
2015-09-09,51.08000183105469
2015-09-10,50.65999984741211
2015-09-11,50.970001220703125
2015-09-14,50.709999084472656
2015-09-15,50.650001525878906
2015-09-16,51.04999923706055
2015-09-17,50.7400016784668
2015-09-18,49.4900016784668
2015-09-21,49.22999954223633
2015-09-22,47.91999816894531
2015-09-23,47.939998626708984
2015-09-24,47.31999969482422
2015-09-25,46.349998474121094
2015-09-28,45.650001525878906
2015-09-29,45.709999084472656
2015-09-30,45.369998931884766
2015-10-01,42.720001220703125
2015-10-02,43.04999923706055
2015-10-05,44.18000030517578
2015-10-06,43.209999084472656
2015-10-07,43.619998931884766
2015-10-08,43.349998474121094
2015-10-09,43.34000015258789
2015-10-12,43.599998474121094
2015-10-13,42.849998474121094
2015-10-14,41.31999969482422
2015-10-15,42.04999923706055
2015-10-16,42.0099983215332
2015-10-19,42.189998626708984
2015-10-20,42.220001220703125
2015-10-21,39.689998626708984
2015-10-22,40.0
2015-10-23,40.08000183105469
2015-10-26,39.70000076293945
2015-10-27,38.310001373291016
2015-10-28,39.59000015258789
2015-10-29,38.09000015258789
2015-10-30,35.36000061035156
2015-11-02,36.470001220703125
2015-11-03,36.630001068115234
2015-11-04,36.0
2015-11-05,35.540000915527344
2015-11-06,36.04999923706055
2015-11-09,34.97999954223633
2015-11-10,35.41999816894531
2015-11-11,34.97999954223633
2015-11-12,34.09000015258789
2015-11-13,32.61000061035156
2015-11-16,33.189998626708984
2015-11-17,32.11000061035156
2015-11-18,32.0099983215332
2015-11-19,33.970001220703125
2015-11-20,35.97999954223633
2015-11-23,37.29999923706055
2015-11-24,37.9900016784668
2015-11-25,38.18000030517578
2015-11-27,38.150001525878906
2015-11-30,38.43000030517578
2015-12-01,37.66999816894531
2015-12-02,37.52000045776367
2015-12-03,36.77000045776367
2015-12-04,36.81999969482422
2015-12-07,36.540000915527344
2015-12-08,36.290000915527344
2015-12-09,36.11000061035156
2015-12-10,36.130001068115234
2015-12-11,35.130001068115234
2015-12-14,35.29999923706055
2015-12-15,34.540000915527344
2015-12-16,35.119998931884766
2015-12-17,33.7400016784668
2015-12-18,33.029998779296875
2015-12-21,34.22999954223633
2015-12-22,34.459999084472656
2015-12-23,34.52000045776367
2015-12-24,34.459999084472656
2015-12-28,34.0
2015-12-29,34.0099983215332
2015-12-30,33.56999969482422
2015-12-31,33.599998474121094
2016-01-04,33.189998626708984
2016-01-05,33.68000030517578
2016-01-06,33.56999969482422
2016-01-07,33.720001220703125
2016-01-08,33.08000183105469
2016-01-11,33.189998626708984
2016-01-12,33.58000183105469
2016-01-13,35.7599983215332
2016-01-14,37.130001068115234
2016-01-15,37.040000915527344
2016-01-19,37.41999816894531
2016-01-20,36.72999954223633
2016-01-21,37.31999969482422
2016-01-22,37.34000015258789
2016-01-25,35.72999954223633
2016-01-26,36.060001373291016
2016-01-27,35.7599983215332
2016-01-28,35.86000061035156
2016-01-29,36.400001525878906
2016-02-01,37.369998931884766
2016-02-02,36.38999938964844
2016-02-03,35.43000030517578
