,DWAT
2015-06-09,10.390000343322754
2015-06-10,10.51099967956543
2015-06-11,10.529000282287598
2015-06-12,10.479999542236328
2015-06-15,10.479999542236328
2015-06-16,10.487000465393066
2015-06-17,10.503000259399414
2015-06-18,10.5600004196167
2015-06-19,10.555999755859375
2015-06-22,10.640000343322754
2015-06-23,10.649999618530273
2015-06-24,10.642000198364258
2015-06-25,10.619999885559082
2015-06-26,10.5600004196167
2015-06-29,10.449999809265137
2015-06-30,10.381999969482422
2015-07-01,10.434000015258789
2015-07-02,10.420000076293945
2015-07-06,10.399999618530273
2015-07-07,10.465999603271484
2015-07-08,10.465999603271484
2015-07-09,10.289999961853027
2015-07-10,10.392000198364258
2015-07-13,10.520000457763672
2015-07-14,10.569999694824219
2015-07-15,10.545000076293945
2015-07-16,10.65999984741211
2015-07-17,10.616000175476074
2015-07-20,10.638999938964844
2015-07-21,10.5600004196167
2015-07-22,10.550000190734863
2015-07-23,10.550000190734863
2015-07-24,10.420000076293945
2015-07-27,10.34000015258789
2015-07-28,10.380000114440918
2015-07-29,10.477999687194824
2015-07-30,10.520000457763672
2015-07-31,10.59000015258789
2015-08-03,10.53600025177002
2015-08-04,10.489999771118164
2015-08-05,10.557999610900879
2015-08-06,10.399999618530273
2015-08-07,10.399999618530273
2015-08-10,10.399999618530273
2015-08-11,10.399999618530273
2015-08-12,10.395000457763672
2015-08-13,10.4399995803833
2015-08-14,10.46399974822998
2015-08-17,10.515000343322754
2015-08-18,10.520000457763672
2015-08-19,10.40999984741211
2015-08-20,10.180000305175781
2015-08-21,9.920000076293945
2015-08-24,9.569999694824219
2015-08-25,9.739999771118164
2015-08-26,9.619999885559082
2015-08-27,9.920000076293945
2015-08-28,9.949999809265137
2015-08-31,9.949999809265137
2015-09-01,9.644000053405762
2015-09-02,9.75
2015-09-03,9.75
2015-09-04,9.640000343322754
2015-09-08,9.774999618530273
2015-09-09,9.899999618530273
2015-09-10,9.836999893188477
2015-09-11,9.795999526977539
2015-09-14,9.781999588012695
2015-09-15,9.869999885559082
2015-09-16,9.927000045776367
2015-09-17,9.930000305175781
2015-09-18,9.82800006866455
2015-09-21,9.82800006866455
2015-09-22,9.729999542236328
2015-09-23,9.734000205993652
2015-09-24,9.720000267028809
2015-09-25,9.720000267028809
2015-09-28,9.4399995803833
2015-09-29,9.4399995803833
2015-09-30,9.539999961853027
2015-10-01,9.54699993133545
2015-10-02,9.656999588012695
2015-10-05,9.739999771118164
2015-10-06,9.739999771118164
2015-10-07,9.739999771118164
2015-10-08,9.8100004196167
2015-10-09,9.819999694824219
2015-10-12,9.829999923706055
2015-10-13,9.805999755859375
2015-10-14,9.805999755859375
2015-10-15,9.805999755859375
2015-10-16,9.850000381469727
2015-10-19,9.850000381469727
2015-10-20,9.850000381469727
2015-10-21,9.829999923706055
2015-10-22,9.859999656677246
2015-10-23,9.890000343322754
2015-10-26,9.942000389099121
2015-10-27,9.960000038146973
2015-10-28,10.010000228881836
2015-10-29,9.979999542236328
2015-10-30,9.960000038146973
2015-11-02,10.020000457763672
2015-11-03,10.01200008392334
2015-11-04,10.0
2015-11-05,9.989999771118164
2015-11-06,9.979000091552734
2015-11-09,9.899999618530273
2015-11-10,9.920000076293945
2015-11-11,9.90999984741211
2015-11-12,9.890000343322754
2015-11-13,9.760000228881836
2015-11-16,9.812000274658203
2015-11-17,9.812000274658203
2015-11-18,9.920000076293945
2015-11-19,9.91100025177002
2015-11-20,9.979999542236328
2015-11-23,10.0
2015-11-24,9.989999771118164
2015-11-25,10.010000228881836
2015-11-27,10.020000457763672
2015-11-30,9.779999732971191
2015-12-01,10.036999702453613
2015-12-02,9.989999771118164
2015-12-03,9.835000038146973
2015-12-04,9.970000267028809
2015-12-07,9.954999923706055
2015-12-08,9.65999984741211
2015-12-09,9.850000381469727
2015-12-10,9.850000381469727
2015-12-11,9.763999938964844
2015-12-14,9.75
2015-12-15,9.821999549865723
2015-12-16,9.821999549865723
2015-12-17,9.869999885559082
2015-12-18,9.770000457763672
2015-12-21,9.770000457763672
2015-12-22,9.829999923706055
2015-12-23,9.920000076293945
2015-12-24,9.920000076293945
2015-12-28,9.894000053405762
2015-12-29,9.989999771118164
2015-12-30,9.968000411987305
2015-12-31,9.899999618530273
2016-01-04,9.899999618530273
2016-01-05,9.899999618530273
2016-01-06,9.899999618530273
2016-01-07,9.600000381469727
2016-01-08,9.609999656677246
2016-01-11,9.51200008392334
2016-01-12,9.522000312805176
2016-01-13,9.440999984741211
2016-01-14,9.522000312805176
2016-01-15,9.39799976348877
2016-01-19,9.40999984741211
2016-01-20,9.196999549865723
2016-01-21,9.40999984741211
2016-01-22,9.510000228881836
2016-01-25,9.460000038146973
2016-01-26,9.520000457763672
2016-01-27,9.40999984741211
2016-01-28,9.449999809265137
2016-01-29,9.640000343322754
2016-02-01,9.609999656677246
2016-02-02,9.600000381469727
2016-02-03,9.545000076293945
2016-02-04,9.52400016784668
2016-02-05,9.470000267028809
2016-02-08,9.303000450134277
2016-02-09,9.289999961853027
2016-02-10,9.354999542236328
2016-02-11,9.260000228881836
2016-02-12,9.34000015258789
2016-02-16,9.399999618530273
2016-02-17,9.5
2016-02-18,9.510000228881836
2016-02-19,9.510000228881836
2016-02-22,9.510000228881836
2016-02-23,9.550000190734863
2016-02-24,9.520000457763672
2016-02-25,9.520000457763672
2016-02-26,9.520000457763672
2016-02-29,9.520000457763672
2016-03-01,9.520000457763672
2016-03-02,9.663000106811523
2016-03-03,9.739999771118164
2016-03-04,9.760000228881836
2016-03-07,9.760000228881836
2016-03-08,9.779999732971191
2016-03-09,9.779999732971191
2016-03-10,9.779999732971191
2016-03-11,9.819000244140625
2016-03-14,9.829999923706055
2016-03-15,9.817999839782715
2016-03-16,9.880000114440918
2016-03-17,9.932000160217285
2016-03-18,9.916000366210938
2016-03-21,9.90999984741211
2016-03-22,9.913000106811523
2016-03-23,9.913000106811523
2016-03-24,9.859999656677246
2016-03-28,9.869999885559082
2016-03-29,9.972000122070312
2016-03-30,9.979999542236328
2016-03-31,10.0
2016-04-01,10.020000457763672
2016-04-04,9.979999542236328
2016-04-05,9.930999755859375
2016-04-06,9.947999954223633
2016-04-07,9.913999557495117
2016-04-08,9.970000267028809
2016-04-11,9.989999771118164
2016-04-12,9.979999542236328
2016-04-13,9.967000007629395
2016-04-14,9.949999809265137
2016-04-15,9.949999809265137
2016-04-18,10.010000228881836
2016-04-19,10.029999732971191
2016-04-20,10.029999732971191
2016-04-21,9.925999641418457
2016-04-22,9.890000343322754
2016-04-25,9.90999984741211
2016-04-26,9.930000305175781
2016-04-27,10.0
2016-04-28,9.984999656677246
2016-04-29,9.934000015258789
2016-05-02,10.050000190734863
2016-05-03,10.0
2016-05-04,10.0
2016-05-05,10.050000190734863
2016-05-06,10.020000457763672
2016-05-09,10.029999732971191
2016-05-10,10.029999732971191
2016-05-11,10.029999732971191
2016-05-12,10.071999549865723
2016-05-13,10.010000228881836
2016-05-16,10.100000381469727
2016-05-17,10.100000381469727
2016-05-18,9.890000343322754
2016-05-19,9.899999618530273
2016-05-20,9.880000114440918
2016-05-23,9.930000305175781
2016-05-24,9.930000305175781
2016-05-25,9.979999542236328
2016-05-26,10.010000228881836
2016-05-27,9.967000007629395
2016-05-31,9.967000007629395
2016-06-01,10.003999710083008
2016-06-02,10.039999961853027
2016-06-03,10.09000015258789
2016-06-06,10.119999885559082
2016-06-07,10.168000221252441
2016-06-08,10.149999618530273
2016-06-09,10.229999542236328
2016-06-10,10.229999542236328
2016-06-13,10.15999984741211
2016-06-14,10.126999855041504
2016-06-15,10.170000076293945
2016-06-16,10.180000305175781
2016-06-17,10.15999984741211
2016-06-20,10.21500015258789
2016-06-21,10.25
2016-06-22,10.210000038146973
2016-06-23,10.210000038146973
2016-06-24,10.170000076293945
2016-06-27,10.09000015258789
2016-06-28,10.152000427246094
2016-06-29,10.152000427246094
2016-06-30,10.380000114440918
2016-07-01,10.380000114440918
2016-07-05,10.520000457763672
2016-07-06,10.520000457763672
2016-07-07,10.449999809265137
2016-07-08,10.539999961853027
2016-07-11,10.619999885559082
2016-07-12,10.569999694824219
2016-07-13,10.619999885559082
2016-07-14,10.593999862670898
2016-07-15,10.593999862670898
2016-07-18,10.609999656677246
2016-07-19,10.59000015258789
2016-07-20,10.550000190734863
2016-07-21,10.539999961853027
2016-07-22,10.630000114440918
2016-07-25,10.59000015258789
2016-07-26,10.59000015258789
2016-07-27,10.569999694824219
2016-07-28,10.569999694824219
2016-07-29,10.710000038146973
2016-08-01,10.581999778747559
2016-08-02,10.579000473022461
2016-08-03,10.529999732971191
2016-08-04,10.529999732971191
2016-08-05,10.510000228881836
2016-08-08,10.630000114440918
2016-08-09,10.517999649047852
2016-08-10,10.529999732971191
2016-08-11,10.510000228881836
2016-08-12,10.510000228881836
2016-08-15,10.479999542236328
2016-08-16,10.479999542236328
2016-08-17,10.470000267028809
2016-08-18,10.510000228881836
2016-08-19,10.449999809265137
2016-08-22,10.449999809265137
2016-08-23,10.460000038146973
2016-08-24,10.380000114440918
2016-08-25,10.40999984741211
2016-08-26,10.319999694824219
2016-08-29,10.371999740600586
2016-08-30,10.34000015258789
2016-08-31,10.279999732971191
2016-09-01,10.3100004196167
2016-09-02,10.359999656677246
2016-09-06,10.489999771118164
2016-09-07,10.475000381469727
2016-09-08,10.4399995803833
2016-09-09,10.140000343322754
2016-09-12,10.121000289916992
2016-09-13,10.069999694824219
2016-09-14,10.100000381469727
2016-09-15,10.088000297546387
2016-09-16,10.069999694824219
2016-09-19,10.069999694824219
2016-09-20,10.069999694824219
2016-09-21,10.140000343322754
2016-09-22,10.380000114440918
2016-09-23,10.34000015258789
2016-09-26,10.300000190734863
2016-09-27,10.274999618530273
2016-09-28,10.274999618530273
2016-09-29,10.274999618530273
2016-09-30,10.300000190734863
2016-10-03,10.220000267028809
2016-10-04,10.039999961853027
2016-10-05,10.069999694824219
2016-10-06,10.069999694824219
2016-10-07,10.029999732971191
2016-10-10,10.109999656677246
2016-10-11,9.979999542236328
2016-10-12,10.0
2016-10-13,9.994000434875488
2016-10-14,10.0
2016-10-17,9.979999542236328
2016-10-18,10.0649995803833
2016-10-19,10.100000381469727
2016-10-20,10.09000015258789
2016-10-21,10.050000190734863
2016-10-24,10.154999732971191
2016-10-25,10.154999732971191
2016-10-26,10.020000457763672
2016-10-27,9.979999542236328
2016-10-28,9.970000267028809
2016-10-31,9.970000267028809
2016-11-01,9.970000267028809
2016-11-02,9.84000015258789
2016-11-03,9.829999923706055
2016-11-04,9.803999900817871
2016-11-07,9.984000205993652
2016-11-08,9.984000205993652
2016-11-09,10.085000038146973
2016-11-10,10.079999923706055
2016-11-11,9.949999809265137
2016-11-14,9.949999809265137
2016-11-15,10.119999885559082
2016-11-16,10.071999549865723
2016-11-17,10.119999885559082
2016-11-18,10.109999656677246
2016-11-21,10.180000305175781
2016-11-22,10.180000305175781
2016-11-23,10.276000022888184
2016-11-25,10.276000022888184
2016-11-28,10.289999961853027
2016-11-29,10.289999961853027
2016-11-30,10.289999961853027
2016-12-01,10.289999961853027
2016-12-02,10.289999961853027
2016-12-05,10.265999794006348
2016-12-06,10.28600025177002
2016-12-07,10.28600025177002
2016-12-08,10.28600025177002
2016-12-09,10.550999641418457
2016-12-12,10.479999542236328
2016-12-13,10.479999542236328
2016-12-14,10.515999794006348
2016-12-15,10.515999794006348
2016-12-16,10.515999794006348
2016-12-19,10.515999794006348
2016-12-20,10.515999794006348
2016-12-21,10.435999870300293
2016-12-22,10.375
2016-12-23,10.390000343322754
2016-12-27,10.449999809265137
2016-12-28,10.305000305175781
2016-12-29,10.303999900817871
2016-12-30,10.303999900817871
2017-01-03,10.335000038146973
2017-01-04,10.470000267028809
2017-01-05,10.463000297546387
2017-01-06,10.465999603271484
2017-01-09,10.465999603271484
2017-01-10,10.418000221252441
2017-01-11,10.489999771118164
2017-01-12,10.470999717712402
2017-01-13,10.53499984741211
2017-01-17,10.53499984741211
2017-01-18,10.460000038146973
2017-01-19,10.430000305175781
2017-01-20,10.491000175476074
2017-01-23,10.496999740600586
2017-01-24,10.618000030517578
2017-01-25,10.8100004196167
2017-01-26,10.661999702453613
2017-01-27,10.661999702453613
2017-01-30,10.661999702453613
2017-01-31,10.510000228881836
2017-02-01,10.532999992370605
2017-02-02,10.5
2017-02-03,10.5
2017-02-06,10.569999694824219
2017-02-07,10.541999816894531
2017-02-08,10.579999923706055
2017-02-09,10.649999618530273
2017-02-10,10.75
2017-02-13,10.8149995803833
2017-02-14,10.819999694824219
2017-02-15,10.880000114440918
2017-02-16,10.826000213623047
2017-02-17,10.800000190734863
2017-02-21,10.906999588012695
2017-02-22,10.906999588012695
2017-02-23,10.890000343322754
2017-02-24,10.890000343322754
2017-02-27,10.854999542236328
2017-02-28,10.800000190734863
2017-03-01,10.949999809265137
2017-03-02,10.859999656677246
2017-03-03,10.850000381469727
2017-03-06,10.77400016784668
2017-03-07,10.75
2017-03-08,10.6899995803833
2017-03-09,10.619999885559082
2017-03-10,10.640000343322754
2017-03-13,10.680000305175781
2017-03-14,10.640000343322754
2017-03-15,10.765000343322754
2017-03-16,10.770000457763672
2017-03-17,10.760000228881836
2017-03-20,10.751999855041504
2017-03-21,10.581000328063965
2017-03-22,10.527999877929688
2017-03-23,10.618000030517578
2017-03-24,10.605999946594238
2017-03-27,10.605999946594238
2017-03-28,10.605999946594238
2017-03-29,10.605999946594238
2017-03-30,10.739999771118164
2017-03-31,10.729999542236328
2017-04-03,10.628000259399414
2017-04-04,10.628000259399414
2017-04-05,10.631999969482422
2017-04-06,10.668999671936035
2017-04-07,10.678000450134277
2017-04-10,10.678000450134277
2017-04-11,10.59000015258789
2017-04-12,10.59000015258789
2017-04-13,10.529000282287598
2017-04-17,10.609999656677246
2017-04-18,10.609999656677246
2017-04-19,10.520000457763672
2017-04-20,10.635000228881836
2017-04-21,10.59000015258789
2017-04-24,10.739999771118164
2017-04-25,10.774999618530273
2017-04-26,10.782999992370605
2017-04-27,10.782999992370605
2017-04-28,10.725000381469727
2017-05-01,10.75
2017-05-02,10.75
2017-05-03,10.734000205993652
2017-05-04,10.734000205993652
2017-05-05,10.734000205993652
2017-05-08,10.734000205993652
2017-05-09,10.734000205993652
2017-05-10,10.772000312805176
2017-05-11,10.720000267028809
2017-05-12,10.789999961853027
2017-05-15,10.829999923706055
2017-05-16,10.824999809265137
2017-05-17,10.680000305175781
2017-05-18,10.59000015258789
2017-05-19,10.670000076293945
2017-05-22,10.699999809265137
2017-05-23,10.71500015258789
2017-05-24,10.751999855041504
2017-05-25,10.8100004196167
2017-05-26,10.8149995803833
2017-05-30,10.795000076293945
2017-05-31,10.765999794006348
2017-06-01,10.840999603271484
2017-06-02,10.859999656677246
2017-06-05,10.949999809265137
2017-06-06,10.949999809265137
2017-06-07,10.904999732971191
2017-06-08,10.920000076293945
2017-06-09,10.869999885559082
2017-06-12,10.814000129699707
2017-06-13,10.814000129699707
2017-06-14,10.899999618530273
2017-06-15,10.8100004196167
2017-06-16,10.84000015258789
2017-06-19,10.979999542236328
2017-06-20,10.859999656677246
2017-06-21,10.859999656677246
2017-06-22,10.87399959564209
2017-06-23,10.880000114440918
2017-06-26,10.918000221252441
2017-06-27,10.9399995803833
2017-06-28,10.9399995803833
2017-06-29,10.803000450134277
2017-06-30,10.803000450134277
2017-07-03,10.88599967956543
2017-07-05,10.88599967956543
2017-07-06,10.854999542236328
2017-07-07,10.854999542236328
2017-07-10,10.902000427246094
2017-07-11,10.916000366210938
2017-07-12,11.01200008392334
2017-07-13,10.996999740600586
2017-07-14,11.083999633789062
2017-07-17,11.074000358581543
2017-07-18,11.100000381469727
2017-07-19,11.100000381469727
2017-07-20,11.152000427246094
2017-07-21,11.149999618530273
2017-07-24,11.149999618530273
2017-07-25,11.152999877929688
2017-07-26,11.192999839782715
2017-07-27,11.199999809265137
2017-07-28,11.199999809265137
2017-07-31,11.199999809265137
2017-08-01,11.189000129699707
2017-08-02,11.189000129699707
2017-08-03,11.189000129699707
2017-08-04,11.189000129699707
2017-08-07,11.239999771118164
2017-08-08,11.260000228881836
2017-08-09,11.095000267028809
2017-08-10,11.015000343322754
2017-08-11,10.930000305175781
2017-08-14,10.930000305175781
2017-08-15,11.09000015258789
2017-08-16,11.178999900817871
2017-08-17,11.029000282287598
2017-08-18,11.029000282287598
2017-08-21,10.9399995803833
2017-08-22,10.9399995803833
2017-08-23,10.9399995803833
2017-08-24,10.9399995803833
2017-08-25,10.9399995803833
2017-08-28,11.045999526977539
2017-08-29,11.060999870300293
2017-08-30,11.100000381469727
2017-08-31,11.151000022888184
2017-09-01,11.151000022888184
2017-09-05,11.109999656677246
2017-09-06,11.14799976348877
2017-09-07,11.149999618530273
2017-09-08,11.149999618530273
2017-09-11,11.220000267028809
2017-09-12,11.289999961853027
2017-09-13,11.303000450134277
2017-09-14,11.25
2017-09-15,11.3100004196167
2017-09-18,11.394000053405762
2017-09-19,11.399999618530273
2017-09-20,11.399999618530273
2017-09-21,11.3149995803833
2017-09-22,11.3149995803833
2017-09-25,11.204999923706055
2017-09-26,11.420000076293945
2017-09-27,11.258000373840332
2017-09-28,11.258000373840332
2017-09-29,11.340999603271484
2017-10-02,11.375
2017-10-03,11.414999961853027
2017-10-04,11.420000076293945
2017-10-05,11.484999656677246
2017-10-06,11.46500015258789
2017-10-09,11.5
2017-10-10,11.5
2017-10-11,11.5600004196167
2017-10-12,11.562000274658203
2017-10-13,11.57800006866455
2017-10-16,11.571999549865723
2017-10-17,11.529999732971191
2017-10-18,11.579999923706055
2017-10-19,11.579999923706055
2017-10-20,11.609999656677246
2017-10-23,11.609999656677246
2017-10-24,11.638999938964844
2017-10-25,11.638999938964844
2017-10-26,11.638999938964844
2017-10-27,11.638999938964844
2017-10-30,11.626999855041504
2017-10-31,11.619999885559082
2017-11-01,11.619999885559082
2017-11-02,11.619999885559082
2017-11-03,11.699999809265137
2017-11-06,11.682999610900879
2017-11-07,11.687999725341797
2017-11-08,11.699999809265137
2017-11-09,11.600000381469727
2017-11-10,11.75
2017-11-13,11.75
2017-11-14,11.75
2017-11-15,11.75
2017-11-16,11.680000305175781
2017-11-17,11.63599967956543
2017-11-20,11.625
2017-11-21,11.727999687194824
2017-11-22,11.734999656677246
2017-11-24,11.75
2017-11-27,11.75
2017-11-28,11.833000183105469
2017-11-29,11.800000190734863
2017-11-30,11.829999923706055
2017-12-01,11.774999618530273
2017-12-04,11.815999984741211
2017-12-05,11.74899959564209
2017-12-06,11.74899959564209
2017-12-07,11.74899959564209
2017-12-08,11.819999694824219
2017-12-11,11.8100004196167
2017-12-12,11.8100004196167
2017-12-13,11.8100004196167
2017-12-14,11.819999694824219
2017-12-15,11.85099983215332
2017-12-18,12.0
2017-12-19,12.0
2017-12-20,11.989999771118164
2017-12-21,12.0
2017-12-22,12.0
2017-12-26,11.59000015258789
2017-12-27,11.614999771118164
2017-12-28,11.6899995803833
2017-12-29,11.640000343322754
2018-01-02,11.65999984741211
2018-01-03,11.79800033569336
2018-01-04,11.869999885559082
2018-01-05,11.95300006866455
2018-01-08,11.994000434875488
2018-01-09,12.03499984741211
2018-01-10,11.996000289916992
2018-01-11,12.100000381469727
2018-01-12,12.15999984741211
2018-01-16,12.234999656677246
2018-01-17,12.25
2018-01-18,12.25
2018-01-19,12.25
2018-01-22,12.300000190734863
2018-01-23,12.300000190734863
2018-01-24,12.402999877929688
2018-01-25,12.404999732971191
2018-01-26,12.5
2018-01-29,12.470000267028809
2018-01-30,12.317999839782715
2018-01-31,12.28499984741211
2018-02-01,12.329000473022461
2018-02-02,12.140000343322754
2018-02-05,11.83899974822998
2018-02-06,11.640000343322754
2018-02-07,11.770000457763672
2018-02-08,11.359999656677246
2018-02-09,11.289999961853027
2018-02-12,11.569000244140625
2018-02-13,11.569000244140625
2018-02-14,11.829000473022461
2018-02-15,11.869999885559082
2018-02-16,11.869999885559082
2018-02-20,11.97599983215332
2018-02-21,12.00100040435791
2018-02-22,11.975000381469727
2018-02-23,12.039999961853027
2018-02-26,12.137999534606934
2018-02-27,12.15999984741211
2018-02-28,12.029999732971191
2018-03-01,11.722999572753906
2018-03-02,11.739999771118164
2018-03-05,11.850000381469727
2018-03-06,11.88700008392334
2018-03-07,11.960000038146973
2018-03-08,11.960000038146973
2018-03-09,12.170000076293945
2018-03-12,12.222999572753906
2018-03-13,12.119999885559082
2018-03-14,12.119999885559082
2018-03-15,12.119999885559082
2018-03-16,12.0600004196167
2018-03-19,11.880000114440918
2018-03-20,11.954000473022461
2018-03-21,11.954999923706055
2018-03-22,11.800000190734863
2018-03-23,11.539999961853027
2018-03-26,11.670000076293945
2018-03-27,11.460000038146973
2018-03-28,11.460000038146973
2018-03-29,11.460000038146973
2018-04-02,11.319999694824219
2018-04-03,11.430999755859375
2018-04-04,11.539999961853027
2018-04-05,11.670000076293945
2018-04-06,11.394000053405762
2018-04-09,11.394000053405762
2018-04-10,11.682999610900879
2018-04-11,11.64900016784668
2018-04-12,11.788999557495117
2018-04-13,11.708999633789062
2018-04-16,11.708999633789062
2018-04-17,11.826000213623047
2018-04-18,11.826000213623047
2018-04-19,11.826000213623047
2018-04-20,11.755000114440918
2018-04-23,11.720000267028809
2018-04-24,11.720000267028809
2018-04-25,11.63700008392334
2018-04-26,11.756999969482422
2018-04-27,11.756999969482422
2018-04-30,11.760000228881836
2018-05-01,11.640000343322754
2018-05-02,11.710000038146973
2018-05-03,11.600000381469727
2018-05-04,11.600000381469727
2018-05-07,11.800000190734863
2018-05-08,11.800000190734863
2018-05-09,11.852999687194824
2018-05-10,12.0600004196167
2018-05-11,12.0600004196167
2018-05-14,12.055000305175781
2018-05-15,11.925000190734863
2018-05-16,12.00100040435791
2018-05-17,12.048999786376953
2018-05-18,11.907999992370605
2018-05-21,12.029999732971191
2018-05-22,12.029999732971191
2018-05-23,12.029999732971191
2018-05-24,11.946999549865723
2018-05-25,11.946999549865723
2018-05-29,11.767999649047852
2018-05-30,11.869999885559082
2018-05-31,11.869999885559082
2018-06-01,11.831000328063965
2018-06-04,11.920000076293945
2018-06-05,11.90999984741211
2018-06-06,11.90999984741211
2018-06-07,11.90999984741211
2018-06-08,11.90999984741211
2018-06-11,12.03600025177002
2018-06-12,12.03600025177002
2018-06-13,12.050000190734863
2018-06-14,12.03499984741211
2018-06-15,12.03499984741211
2018-06-18,12.03499984741211
2018-06-19,12.03499984741211
2018-06-20,12.020000457763672
2018-06-21,11.914999961853027
2018-06-22,11.934000015258789
2018-06-25,11.934000015258789
2018-06-26,11.934000015258789
2018-06-27,11.934000015258789
2018-06-28,11.869999885559082
2018-06-29,11.869999885559082
