,CSSE
2018-02-13,8.220000267028809
2018-02-14,7.840000152587891
2018-02-15,7.519999980926514
2018-02-16,7.579999923706055
2018-02-20,7.340000152587891
2018-02-21,8.0
2018-02-22,7.949999809265137
2018-02-23,7.989999771118164
2018-02-26,7.989999771118164
2018-02-27,7.980000019073486
2018-02-28,7.800000190734863
2018-03-01,7.789999961853027
2018-03-02,8.350000381469727
2018-03-05,7.96999979019165
2018-03-06,7.940000057220459
2018-03-07,8.09000015258789
2018-03-08,7.980000019073486
2018-03-09,7.809999942779541
2018-03-12,7.519999980926514
2018-03-13,7.829999923706055
2018-03-14,7.260000228881836
2018-03-15,6.909999847412109
2018-03-16,7.949999809265137
2018-03-19,7.679999828338623
2018-03-20,7.739999771118164
2018-03-21,7.75
2018-03-22,7.559999942779541
2018-03-23,7.119999885559082
2018-03-26,7.349999904632568
2018-03-27,7.329999923706055
2018-03-28,7.019999980926514
2018-03-29,7.119999885559082
2018-04-02,7.019999980926514
2018-04-03,6.960000038146973
2018-04-04,6.849999904632568
2018-04-05,7.0
2018-04-06,6.730000019073486
2018-04-09,6.639999866485596
2018-04-10,6.789999961853027
2018-04-11,6.699999809265137
2018-04-12,6.960000038146973
2018-04-13,6.880000114440918
2018-04-16,7.170000076293945
2018-04-17,6.900000095367432
2018-04-18,6.760000228881836
2018-04-19,6.829999923706055
2018-04-20,6.539999961853027
2018-04-23,6.860000133514404
2018-04-24,6.840000152587891
2018-04-25,7.25
2018-04-26,7.380000114440918
2018-04-27,7.349999904632568
2018-04-30,7.619999885559082
2018-05-01,7.599999904632568
2018-05-02,7.539999961853027
2018-05-03,7.21999979019165
2018-05-04,7.690000057220459
2018-05-07,7.920000076293945
2018-05-08,8.180000305175781
2018-05-09,8.199999809265137
2018-05-10,8.380000114440918
2018-05-11,8.5
2018-05-14,8.680000305175781
2018-05-15,8.720000267028809
2018-05-16,8.770000457763672
2018-05-17,9.029999732971191
2018-05-18,9.050000190734863
2018-05-21,9.25
2018-05-22,9.279999732971191
2018-05-23,9.109999656677246
2018-05-24,9.479999542236328
2018-05-25,10.149999618530273
2018-05-29,10.130000114440918
2018-05-30,10.989999771118164
2018-05-31,10.369999885559082
2018-06-01,10.40999984741211
2018-06-04,9.819999694824219
2018-06-05,10.109999656677246
2018-06-06,9.920000076293945
2018-06-07,10.029999732971191
2018-06-08,9.649999618530273
2018-06-11,9.819999694824219
2018-06-12,9.850000381469727
2018-06-13,9.979999542236328
2018-06-14,10.399999618530273
2018-06-15,10.680000305175781
2018-06-18,10.180000305175781
2018-06-19,10.25
2018-06-20,10.449999809265137
2018-06-21,10.4399995803833
2018-06-22,10.3100004196167
2018-06-25,9.789999961853027
2018-06-26,9.739999771118164
2018-06-27,9.460000038146973
2018-06-28,9.5600004196167
2018-06-29,9.579999923706055
2018-07-02,9.300000190734863
2018-07-03,9.260000228881836
2018-07-05,9.920000076293945
2018-07-06,9.729999542236328
2018-07-09,9.720000267028809
2018-07-10,9.720000267028809
2018-07-11,9.380000114440918
2018-07-12,9.550000190734863
2018-07-13,9.510000228881836
2018-07-16,9.390000343322754
2018-07-17,9.300000190734863
2018-07-18,9.550000190734863
2018-07-19,9.270000457763672
2018-07-20,9.319999694824219
2018-07-23,9.65999984741211
2018-07-24,9.600000381469727
2018-07-25,9.65999984741211
2018-07-26,9.550000190734863
2018-07-27,9.399999618530273
2018-07-30,10.449999809265137
2018-07-31,10.449999809265137
2018-08-01,10.850000381469727
2018-08-02,10.800000190734863
2018-08-03,10.569999694824219
2018-08-06,9.470000267028809
2018-08-07,10.130000114440918
2018-08-08,9.350000381469727
2018-08-09,9.109999656677246
2018-08-10,9.130000114440918
2018-08-13,8.859999656677246
2018-08-14,9.170000076293945
2018-08-15,9.220000267028809
2018-08-16,9.270000457763672
2018-08-17,9.069999694824219
2018-08-20,9.40999984741211
2018-08-21,9.75
2018-08-22,9.859999656677246
2018-08-23,9.770000457763672
2018-08-24,9.800000190734863
2018-08-27,10.039999961853027
2018-08-28,10.229999542236328
2018-08-29,10.289999961853027
2018-08-30,10.289999961853027
2018-08-31,10.25
2018-09-04,10.350000381469727
2018-09-05,10.350000381469727
2018-09-06,10.25
2018-09-07,10.289999961853027
2018-09-10,9.869999885559082
2018-09-11,10.239999771118164
2018-09-12,10.300000190734863
2018-09-13,10.770000457763672
2018-09-14,10.739999771118164
2018-09-17,10.800000190734863
2018-09-18,10.449999809265137
2018-09-19,10.680000305175781
2018-09-20,10.010000228881836
2018-09-21,9.770000457763672
2018-09-24,9.729999542236328
2018-09-25,9.619999885559082
2018-09-26,9.869999885559082
2018-09-27,10.739999771118164
2018-09-28,10.199999809265137
2018-10-01,10.25
2018-10-02,10.100000381469727
2018-10-03,10.229999542236328
2018-10-04,9.720000267028809
2018-10-05,9.550000190734863
2018-10-08,9.930000305175781
2018-10-09,9.279999732971191
2018-10-10,9.199999809265137
2018-10-11,9.239999771118164
2018-10-12,9.149999618530273
2018-10-15,8.880000114440918
2018-10-16,8.850000381469727
2018-10-17,9.0
2018-10-18,9.0
2018-10-19,9.15999984741211
2018-10-22,8.930000305175781
2018-10-23,8.869000434875488
2018-10-24,8.3100004196167
2018-10-25,8.300000190734863
2018-10-26,8.359999656677246
2018-10-29,8.680000305175781
2018-10-30,9.300000190734863
2018-10-31,9.109999656677246
2018-11-01,9.880000114440918
2018-11-02,9.100000381469727
2018-11-05,9.270000457763672
2018-11-06,9.109999656677246
2018-11-07,9.350000381469727
2018-11-08,9.010000228881836
2018-11-09,8.850000381469727
2018-11-12,8.892000198364258
2018-11-13,8.840999603271484
2018-11-14,9.149999618530273
2018-11-15,9.529999732971191
2018-11-16,9.5
2018-11-19,8.800000190734863
2018-11-20,9.199999809265137
2018-11-21,9.510000228881836
2018-11-23,9.210000038146973
2018-11-26,9.449999809265137
2018-11-27,9.180000305175781
2018-11-28,8.770000457763672
2018-11-29,8.699999809265137
2018-11-30,8.25
2018-12-03,8.550000190734863
2018-12-04,8.170000076293945
2018-12-06,8.0
2018-12-07,7.949999809265137
2018-12-10,7.929999828338623
2018-12-11,8.0
2018-12-12,8.649999618530273
2018-12-13,8.579999923706055
2018-12-14,8.9399995803833
2018-12-17,9.25
2018-12-18,9.460000038146973
2018-12-19,9.779999732971191
2018-12-20,9.699999809265137
2018-12-21,8.649999618530273
2018-12-24,8.470000267028809
2018-12-26,8.399999618530273
2018-12-27,8.15999984741211
2018-12-28,8.069999694824219
2018-12-31,7.519999980926514
2019-01-02,7.800000190734863
2019-01-03,7.949999809265137
2019-01-04,8.069999694824219
2019-01-07,8.029999732971191
2019-01-08,8.100000381469727
2019-01-09,8.0
2019-01-10,7.929999828338623
2019-01-11,8.069999694824219
2019-01-14,8.25
2019-01-15,8.079999923706055
2019-01-16,7.920000076293945
2019-01-17,8.15999984741211
2019-01-18,8.100000381469727
2019-01-22,7.929999828338623
2019-01-23,7.769999980926514
2019-01-24,7.920000076293945
2019-01-25,7.949999809265137
2019-01-28,7.769999980926514
2019-01-29,7.861000061035156
2019-01-30,7.749000072479248
2019-01-31,7.920000076293945
2019-02-01,7.800000190734863
2019-02-04,8.010000228881836
2019-02-05,7.949999809265137
2019-02-06,7.78000020980835
2019-02-07,7.78000020980835
2019-02-08,7.809999942779541
2019-02-11,7.800000190734863
2019-02-12,7.900000095367432
2019-02-13,7.71999979019165
2019-02-14,7.630000114440918
2019-02-15,7.699999809265137
2019-02-19,7.690000057220459
2019-02-20,7.610000133514404
2019-02-21,7.619999885559082
2019-02-22,7.53000020980835
2019-02-25,7.53000020980835
2019-02-26,7.429999828338623
2019-02-27,7.380000114440918
2019-02-28,7.679999828338623
2019-03-01,7.380000114440918
2019-03-04,7.360000133514404
2019-03-05,7.360000133514404
2019-03-06,7.389999866485596
2019-03-07,7.989999771118164
2019-03-08,8.199999809265137
2019-03-11,8.180000305175781
2019-03-12,8.149999618530273
2019-03-13,8.140000343322754
2019-03-14,8.180000305175781
2019-03-15,8.0
2019-03-18,8.0
2019-03-19,7.75
2019-03-20,7.989999771118164
2019-03-21,8.079999923706055
2019-03-22,7.980000019073486
2019-03-25,8.029999732971191
2019-03-26,7.980000019073486
2019-03-27,8.010000228881836
2019-03-28,9.064000129699707
2019-03-29,12.359999656677246
2019-04-01,10.819999694824219
2019-04-02,10.520000457763672
2019-04-03,10.350000381469727
2019-04-04,10.6899995803833
2019-04-05,10.779999732971191
2019-04-08,10.149999618530273
2019-04-09,9.979999542236328
2019-04-10,9.850000381469727
2019-04-11,10.050000190734863
2019-04-12,10.039999961853027
2019-04-15,10.109999656677246
2019-04-16,10.130000114440918
2019-04-17,9.600000381469727
2019-04-18,9.84000015258789
2019-04-22,9.770000457763672
2019-04-23,9.890000343322754
2019-04-24,10.0
2019-04-25,9.989999771118164
2019-04-26,10.069999694824219
2019-04-29,9.880000114440918
2019-04-30,9.800000190734863
2019-05-01,9.75
2019-05-02,9.529999732971191
2019-05-03,9.399999618530273
2019-05-06,9.479999542236328
2019-05-07,9.109999656677246
2019-05-08,9.3100004196167
2019-05-09,9.354999542236328
2019-05-10,9.350000381469727
2019-05-13,9.319999694824219
2019-05-14,9.510000228881836
2019-05-15,9.1899995803833
2019-05-16,8.220000267028809
2019-05-17,8.350000381469727
2019-05-20,8.289999961853027
2019-05-21,8.260000228881836
2019-05-22,8.630000114440918
2019-05-23,8.430000305175781
2019-05-24,8.170000076293945
2019-05-28,8.380000114440918
2019-05-29,8.199999809265137
2019-05-30,8.079999923706055
2019-05-31,8.050000190734863
2019-06-03,8.050000190734863
2019-06-04,8.050000190734863
2019-06-05,7.679999828338623
2019-06-06,7.539999961853027
2019-06-07,7.630000114440918
2019-06-10,7.599999904632568
2019-06-11,7.309999942779541
2019-06-12,7.190000057220459
2019-06-13,7.25
2019-06-14,7.349999904632568
2019-06-17,7.190000057220459
2019-06-18,7.309999942779541
2019-06-19,7.570000171661377
2019-06-20,7.400000095367432
2019-06-21,7.349999904632568
2019-06-24,7.489999771118164
2019-06-25,7.425000190734863
2019-06-26,7.489999771118164
2019-06-27,7.349999904632568
2019-06-28,7.5
2019-07-01,7.559999942779541
2019-07-02,7.670000076293945
2019-07-03,7.599999904632568
2019-07-05,7.5
2019-07-08,7.489999771118164
2019-07-09,7.309999942779541
2019-07-10,7.389999866485596
2019-07-11,7.159999847412109
2019-07-12,7.019999980926514
2019-07-15,8.399999618530273
2019-07-16,8.25
2019-07-17,8.399999618530273
2019-07-18,8.831999778747559
2019-07-19,8.670000076293945
2019-07-22,8.675000190734863
2019-07-23,8.0
2019-07-24,8.25
2019-07-25,7.960000038146973
2019-07-26,8.489999771118164
2019-07-29,8.699999809265137
2019-07-30,9.050000190734863
2019-07-31,9.279999732971191
2019-08-01,9.399999618530273
2019-08-02,9.369999885559082
2019-08-05,9.324999809265137
2019-08-06,9.010000228881836
2019-08-07,9.300000190734863
2019-08-08,8.819999694824219
2019-08-09,9.0
2019-08-12,9.029999732971191
2019-08-13,9.28499984741211
2019-08-14,9.369999885559082
2019-08-15,9.199999809265137
2019-08-16,9.350000381469727
2019-08-19,9.199999809265137
2019-08-20,9.069999694824219
2019-08-21,9.020000457763672
2019-08-22,9.0
2019-08-23,9.210000038146973
2019-08-26,9.300000190734863
2019-08-27,9.25
2019-08-28,9.1899995803833
2019-08-29,9.220000267028809
2019-08-30,9.119999885559082
2019-09-03,9.010000228881836
2019-09-04,9.0
2019-09-05,9.010000228881836
2019-09-06,9.279999732971191
2019-09-09,9.199999809265137
2019-09-10,9.220000267028809
2019-09-11,9.829999923706055
2019-09-12,9.5
2019-09-13,9.520000457763672
2019-09-16,9.449999809265137
2019-09-17,9.670000076293945
2019-09-18,9.779999732971191
2019-09-19,9.359999656677246
2019-09-20,9.850000381469727
2019-09-23,9.670000076293945
2019-09-24,9.609999656677246
2019-09-25,9.600000381469727
2019-09-26,9.5
2019-09-27,9.600000381469727
2019-09-30,9.649999618530273
2019-10-01,9.739999771118164
2019-10-02,9.460000038146973
2019-10-03,9.270000457763672
2019-10-04,9.460000038146973
2019-10-07,9.300000190734863
2019-10-08,9.5600004196167
2019-10-09,9.850000381469727
2019-10-10,9.300000190734863
2019-10-11,9.260000228881836
2019-10-14,9.479999542236328
2019-10-15,9.1899995803833
2019-10-16,9.40999984741211
2019-10-17,9.130000114440918
2019-10-18,9.0
2019-10-21,8.798999786376953
2019-10-22,9.260000228881836
2019-10-23,9.119999885559082
2019-10-24,9.539999961853027
2019-10-25,9.850000381469727
2019-10-28,9.739999771118164
2019-10-29,9.5
2019-10-30,9.640000343322754
2019-10-31,9.25
2019-11-01,9.739999771118164
2019-11-04,9.800000190734863
2019-11-05,9.550000190734863
2019-11-06,9.75
2019-11-07,9.550000190734863
2019-11-08,9.600000381469727
2019-11-11,9.710000038146973
2019-11-12,9.710000038146973
2019-11-13,9.699999809265137
2019-11-14,10.140000343322754
2019-11-15,8.930000305175781
2019-11-18,8.640000343322754
2019-11-19,8.729999542236328
2019-11-20,7.949999809265137
2019-11-21,8.0
2019-11-22,7.650000095367432
2019-11-25,7.730000019073486
2019-11-26,7.630000114440918
2019-11-27,7.599999904632568
2019-11-29,7.840000152587891
2019-12-02,7.909999847412109
2019-12-03,7.789999961853027
2019-12-04,7.5
2019-12-05,7.650000095367432
2019-12-06,7.03000020980835
2019-12-09,7.400000095367432
2019-12-10,8.100000381469727
2019-12-11,7.900000095367432
2019-12-12,8.050000190734863
2019-12-13,8.350000381469727
2019-12-16,8.210000038146973
2019-12-17,8.149999618530273
2019-12-18,8.09000015258789
2019-12-19,8.130000114440918
2019-12-20,8.199999809265137
2019-12-23,8.09000015258789
2019-12-24,8.135000228881836
2019-12-26,7.949999809265137
2019-12-27,7.989999771118164
2019-12-30,7.78000020980835
2019-12-31,8.0
2020-01-02,7.940000057220459
2020-01-03,7.96999979019165
2020-01-06,8.029999732971191
2020-01-07,8.1850004196167
2020-01-08,8.109999656677246
2020-01-09,8.100000381469727
2020-01-10,8.050000190734863
2020-01-13,8.220000267028809
2020-01-14,8.289999961853027
2020-01-15,8.239999771118164
2020-01-16,8.34000015258789
2020-01-17,8.600000381469727
2020-01-21,8.84000015258789
2020-01-22,8.654999732971191
2020-01-23,8.75
2020-01-24,8.729999542236328
2020-01-27,8.199999809265137
2020-01-28,8.199999809265137
2020-01-29,8.053999900817871
2020-01-30,8.140000343322754
2020-01-31,8.010000228881836
2020-02-03,8.039999961853027
2020-02-04,8.199999809265137
2020-02-05,8.199999809265137
2020-02-06,8.25
2020-02-07,8.359999656677246
2020-02-10,8.300000190734863
2020-02-11,8.460000038146973
2020-02-12,8.489999771118164
2020-02-13,8.350000381469727
2020-02-14,8.670000076293945
2020-02-18,8.989999771118164
2020-02-19,9.25
2020-02-20,9.100000381469727
2020-02-21,9.140000343322754
2020-02-24,9.399999618530273
2020-02-25,10.039999961853027
2020-02-26,10.210000038146973
2020-02-27,9.600000381469727
2020-02-28,8.859999656677246
2020-03-02,9.470000267028809
2020-03-03,8.5600004196167
2020-03-04,8.529999732971191
2020-03-05,8.689000129699707
2020-03-06,8.069999694824219
2020-03-09,7.989999771118164
2020-03-10,8.15999984741211
2020-03-11,7.429999828338623
2020-03-12,6.71999979019165
2020-03-13,6.46999979019165
2020-03-16,5.369999885559082
2020-03-17,6.070000171661377
2020-03-18,5.093999862670898
2020-03-19,5.5
2020-03-20,5.110000133514404
2020-03-23,5.010000228881836
2020-03-24,5.372000217437744
2020-03-25,5.989999771118164
2020-03-26,5.909999847412109
2020-03-27,5.71999979019165
2020-03-30,6.25
2020-03-31,6.570000171661377
2020-04-01,5.820000171661377
2020-04-02,6.03000020980835
2020-04-03,6.550000190734863
2020-04-06,6.659999847412109
2020-04-07,6.800000190734863
2020-04-08,7.5970001220703125
2020-04-09,7.7789998054504395
2020-04-13,8.050000190734863
2020-04-14,8.324999809265137
2020-04-15,8.520000457763672
2020-04-16,8.210000038146973
2020-04-17,8.789999961853027
2020-04-20,8.899999618530273
2020-04-21,8.529999732971191
2020-04-22,8.670000076293945
2020-04-23,8.670000076293945
2020-04-24,8.75
2020-04-27,8.739999771118164
2020-04-28,8.6899995803833
2020-04-29,8.770000457763672
2020-04-30,8.8100004196167
2020-05-01,8.880000114440918
2020-05-04,8.4399995803833
2020-05-05,8.380000114440918
2020-05-06,8.380000114440918
2020-05-07,8.8100004196167
2020-05-08,8.449999809265137
2020-05-11,8.199999809265137
2020-05-12,8.199999809265137
2020-05-13,7.900000095367432
2020-05-14,8.199999809265137
2020-05-15,7.25
2020-05-18,7.489999771118164
2020-05-19,7.269999980926514
2020-05-20,7.699999809265137
2020-05-21,7.75
2020-05-22,7.989999771118164
2020-05-26,7.659999847412109
2020-05-27,7.300000190734863
2020-05-28,7.5
2020-05-29,7.400000095367432
2020-06-01,7.579999923706055
2020-06-02,7.505000114440918
2020-06-03,7.360000133514404
2020-06-04,8.0600004196167
2020-06-05,8.210000038146973
2020-06-08,8.369999885559082
2020-06-09,7.800000190734863
2020-06-10,7.369999885559082
2020-06-11,6.809999942779541
2020-06-12,7.130000114440918
2020-06-15,7.1570000648498535
2020-06-16,7.985000133514404
2020-06-17,7.815000057220459
2020-06-18,7.349999904632568
2020-06-19,7.380000114440918
2020-06-22,7.260000228881836
2020-06-23,7.260000228881836
2020-06-24,6.96999979019165
2020-06-25,6.78000020980835
2020-06-26,7.050000190734863
2020-06-29,6.860000133514404
2020-06-30,6.949999809265137
2020-07-01,7.239999771118164
2020-07-02,7.179999828338623
2020-07-06,9.010000228881836
2020-07-07,8.460000038146973
2020-07-08,8.520000457763672
2020-07-09,8.232999801635742
2020-07-10,8.550000190734863
2020-07-13,8.539999961853027
2020-07-14,8.619999885559082
2020-07-15,9.079999923706055
2020-07-16,9.505999565124512
2020-07-17,9.359999656677246
2020-07-20,9.300000190734863
2020-07-21,8.935999870300293
2020-07-22,9.039999961853027
2020-07-23,9.050000190734863
2020-07-24,9.15999984741211
2020-07-27,9.1899995803833
2020-07-28,9.149999618530273
2020-07-29,9.25
2020-07-30,9.470000267028809
2020-07-31,9.65999984741211
2020-08-03,9.850000381469727
2020-08-04,9.635000228881836
2020-08-05,9.609999656677246
2020-08-06,9.020000457763672
2020-08-07,8.779999732971191
2020-08-10,9.399999618530273
2020-08-11,9.520000457763672
2020-08-12,9.630000114440918
2020-08-13,11.020000457763672
2020-08-14,10.930000305175781
2020-08-17,11.489999771118164
2020-08-18,11.678000450134277
2020-08-19,12.149999618530273
2020-08-20,12.550000190734863
2020-08-21,12.0
2020-08-24,12.520000457763672
2020-08-25,12.579999923706055
2020-08-26,13.380000114440918
2020-08-27,14.029999732971191
2020-08-28,15.859999656677246
2020-08-31,14.960000038146973
2020-09-01,13.130000114440918
2020-09-02,14.0
2020-09-03,13.050000190734863
2020-09-04,12.960000038146973
2020-09-08,13.359999656677246
2020-09-09,13.600000381469727
2020-09-10,13.09000015258789
2020-09-11,12.760000228881836
2020-09-14,13.15999984741211
2020-09-15,13.149999618530273
2020-09-16,13.069999694824219
2020-09-17,12.8100004196167
2020-09-18,13.380000114440918
2020-09-21,13.390000343322754
2020-09-22,14.199999809265137
2020-09-23,13.739999771118164
2020-09-24,13.529999732971191
2020-09-25,14.100000381469727
2020-09-28,14.5
2020-09-29,14.390000343322754
2020-09-30,14.430000305175781
2020-10-01,14.59000015258789
2020-10-02,14.880000114440918
2020-10-05,14.6899995803833
2020-10-06,14.949999809265137
2020-10-07,16.200000762939453
2020-10-08,15.6899995803833
2020-10-09,14.75
2020-10-12,13.949999809265137
2020-10-13,13.859999656677246
2020-10-14,13.90999984741211
2020-10-15,14.319999694824219
2020-10-16,14.1899995803833
2020-10-19,13.850000381469727
2020-10-20,13.779999732971191
2020-10-21,14.520000457763672
2020-10-22,14.40999984741211
2020-10-23,14.680000305175781
2020-10-26,14.479999542236328
2020-10-27,14.899999618530273
2020-10-28,15.0
2020-10-29,15.479999542236328
2020-10-30,14.819999694824219
2020-11-02,13.449999809265137
2020-11-03,13.630000114440918
2020-11-04,13.300000190734863
2020-11-05,13.920000076293945
2020-11-06,14.600000381469727
2020-11-09,14.470000267028809
2020-11-10,14.5
2020-11-11,15.720000267028809
2020-11-12,15.4399995803833
2020-11-13,14.859999656677246
2020-11-16,14.529999732971191
2020-11-17,15.0600004196167
2020-11-18,15.800000190734863
2020-11-19,15.880000114440918
2020-11-20,16.15999984741211
2020-11-23,16.170000076293945
2020-11-24,15.920000076293945
2020-11-25,16.1299991607666
2020-11-27,16.600000381469727
2020-11-30,17.200000762939453
2020-12-01,17.0
2020-12-02,16.200000762939453
2020-12-03,16.489999771118164
2020-12-04,16.440000534057617
2020-12-07,15.989999771118164
2020-12-08,15.84000015258789
2020-12-09,16.149999618530273
2020-12-10,18.600000381469727
2020-12-11,18.25
2020-12-14,18.049999237060547
2020-12-15,19.0
2020-12-16,17.989999771118164
2020-12-17,17.3799991607666
2020-12-18,17.75
2020-12-21,18.440000534057617
2020-12-22,18.540000915527344
2020-12-23,19.899999618530273
2020-12-24,19.829999923706055
2020-12-28,19.3799991607666
2020-12-29,19.280000686645508
2020-12-30,20.020000457763672
2020-12-31,19.989999771118164
2021-01-04,18.6299991607666
2021-01-05,19.0
2021-01-06,18.899999618530273
2021-01-07,19.040000915527344
2021-01-08,19.309999465942383
2021-01-11,19.469999313354492
2021-01-12,21.719999313354492
2021-01-13,22.3700008392334
2021-01-14,24.420000076293945
2021-01-15,25.530000686645508
2021-01-19,26.309999465942383
2021-01-20,24.799999237060547
2021-01-21,24.399999618530273
2021-01-22,24.0
2021-01-25,23.75
2021-01-26,23.809999465942383
2021-01-27,22.229999542236328
2021-01-28,23.020000457763672
2021-01-29,23.280000686645508
2021-02-01,25.059999465942383
2021-02-02,26.479999542236328
2021-02-03,27.299999237060547
2021-02-04,27.760000228881836
2021-02-05,27.790000915527344
2021-02-08,28.170000076293945
2021-02-09,28.200000762939453
2021-02-10,32.189998626708984
2021-02-11,31.950000762939453
2021-02-12,32.599998474121094
2021-02-16,31.8799991607666
2021-02-17,32.20000076293945
2021-02-18,31.520000457763672
2021-02-19,31.18000030517578
2021-02-22,29.079999923706055
2021-02-23,27.260000228881836
2021-02-24,27.530000686645508
2021-02-25,25.489999771118164
2021-02-26,25.56999969482422
2021-03-01,27.459999084472656
2021-03-02,27.479999542236328
2021-03-03,26.149999618530273
2021-03-04,24.170000076293945
2021-03-05,23.56999969482422
2021-03-08,23.719999313354492
2021-03-09,24.899999618530273
2021-03-10,24.75
2021-03-11,25.43000030517578
2021-03-12,24.920000076293945
2021-03-15,24.559999465942383
2021-03-16,25.8700008392334
2021-03-17,27.469999313354492
2021-03-18,28.3700008392334
2021-03-19,27.200000762939453
2021-03-22,27.489999771118164
2021-03-23,27.65999984741211
2021-03-24,25.149999618530273
2021-03-25,24.469999313354492
2021-03-26,23.979999542236328
2021-03-29,23.489999771118164
2021-03-30,23.979999542236328
2021-03-31,24.059999465942383
2021-04-01,27.969999313354492
2021-04-05,27.860000610351562
2021-04-06,27.959999084472656
2021-04-07,27.93000030517578
2021-04-08,29.520000457763672
2021-04-09,32.56999969482422
2021-04-12,33.0
2021-04-13,36.56999969482422
2021-04-14,36.08000183105469
2021-04-15,36.72999954223633
2021-04-16,34.529998779296875
2021-04-19,31.309999465942383
2021-04-20,30.219999313354492
2021-04-21,29.540000915527344
2021-04-22,30.270000457763672
2021-04-23,31.329999923706055
2021-04-26,31.989999771118164
2021-04-27,31.360000610351562
2021-04-28,31.110000610351562
2021-04-29,30.530000686645508
2021-04-30,30.479999542236328
2021-05-03,33.11000061035156
2021-05-04,34.189998626708984
2021-05-05,33.97999954223633
2021-05-06,34.369998931884766
2021-05-07,35.41999816894531
2021-05-10,35.400001525878906
2021-05-11,35.20000076293945
2021-05-12,33.9900016784668
2021-05-13,32.619998931884766
2021-05-14,34.81999969482422
