,CMTL
1987-08-21,2.037036895751953
1987-08-24,2.037036895751953
1987-08-25,2.037036895751953
1987-08-26,2.037036895751953
1987-08-27,2.037036895751953
1987-08-28,2.037036895751953
1987-08-31,2.037036895751953
1987-09-01,2.037036895751953
1987-09-02,2.037036895751953
1987-09-03,2.037036895751953
1987-09-04,2.037036895751953
1987-09-08,2.037036895751953
1987-09-09,2.037036895751953
1987-09-10,2.037036895751953
1987-09-11,2.037036895751953
1987-09-14,2.037036895751953
1987-09-15,2.037036895751953
1987-09-16,2.037036895751953
1987-09-17,2.037036895751953
1987-09-18,2.037036895751953
1987-09-21,2.037036895751953
1987-09-22,2.037036895751953
1987-09-23,2.037036895751953
1987-09-24,2.037036895751953
1987-09-25,2.037036895751953
1987-09-28,2.037036895751953
1987-09-29,2.037036895751953
1987-09-30,2.037036895751953
1987-10-01,2.037036895751953
1987-10-02,2.037036895751953
1987-10-05,2.037036895751953
1987-10-06,2.037036895751953
1987-10-07,2.037036895751953
1987-10-08,2.037036895751953
1987-10-09,2.037036895751953
1987-10-12,2.037036895751953
1987-10-13,2.037036895751953
1987-10-14,2.037036895751953
1987-10-15,2.037036895751953
1987-10-16,2.037036895751953
1987-10-19,2.037036895751953
1987-10-20,2.037036895751953
1987-10-21,2.037036895751953
1987-10-22,2.037036895751953
1987-10-23,2.037036895751953
1987-10-26,2.037036895751953
1987-10-27,2.037036895751953
1987-10-28,2.037036895751953
1987-10-29,2.037036895751953
1987-10-30,2.037036895751953
1987-11-02,2.037036895751953
1987-11-03,2.037036895751953
1987-11-04,2.037036895751953
1987-11-05,2.037036895751953
1987-11-06,2.037036895751953
1987-11-09,2.037036895751953
1987-11-10,2.037036895751953
1987-11-11,2.037036895751953
1987-11-12,2.037036895751953
1987-11-13,2.037036895751953
1987-11-16,2.037036895751953
1987-11-17,2.037036895751953
1987-11-18,2.037036895751953
1987-11-19,2.037036895751953
1987-11-20,2.037036895751953
1987-11-23,2.037036895751953
1987-11-24,2.037036895751953
1987-11-25,2.037036895751953
1987-11-27,2.037036895751953
1987-11-30,2.037036895751953
1987-12-01,2.037036895751953
1987-12-02,2.037036895751953
1987-12-03,2.037036895751953
1987-12-04,2.037036895751953
1987-12-07,2.037036895751953
1987-12-08,2.037036895751953
1987-12-09,2.037036895751953
1987-12-10,2.037036895751953
1987-12-11,2.037036895751953
1987-12-14,2.037036895751953
1987-12-15,2.037036895751953
1987-12-16,2.037036895751953
1987-12-17,2.037036895751953
1987-12-18,2.037036895751953
1987-12-21,2.037036895751953
1987-12-22,2.037036895751953
1987-12-23,2.037036895751953
1987-12-24,2.037036895751953
1987-12-28,2.037036895751953
1987-12-29,2.037036895751953
1987-12-30,2.037036895751953
1987-12-31,2.037036895751953
1988-01-04,2.037036895751953
1988-01-05,2.037036895751953
1988-01-06,2.037036895751953
1988-01-07,2.037036895751953
1988-01-08,2.037036895751953
1988-01-11,2.037036895751953
1988-01-12,2.037036895751953
1988-01-13,2.037036895751953
1988-01-14,2.037036895751953
1988-01-15,2.037036895751953
1988-01-18,2.037036895751953
1988-01-19,2.037036895751953
1988-01-20,2.222222089767456
1988-01-21,2.222222089767456
1988-01-22,2.037036895751953
1988-01-25,2.037036895751953
1988-01-26,1.8518520593643188
1988-01-27,1.8518520593643188
1988-01-28,1.8518520593643188
1988-01-29,1.6666669845581055
1988-02-01,1.6666669845581055
1988-02-02,1.4814809560775757
1988-02-03,1.4814809560775757
1988-02-04,1.4814809560775757
1988-02-05,1.4814809560775757
1988-02-08,1.4814809560775757
1988-02-09,1.4814809560775757
1988-02-10,1.4814809560775757
1988-02-11,1.6666669845581055
1988-02-12,1.8518520593643188
1988-02-16,1.8518520593643188
1988-02-17,1.8518520593643188
1988-02-18,1.6666669845581055
1988-02-19,1.6666669845581055
1988-02-22,1.6666669845581055
1988-02-23,1.6666669845581055
1988-02-24,1.6666669845581055
1988-02-25,1.6666669845581055
1988-02-26,1.6666669845581055
1988-02-29,1.6666669845581055
1988-03-01,1.6666669845581055
1988-03-02,1.6666669845581055
1988-03-03,1.4814809560775757
1988-03-04,1.4814809560775757
1988-03-07,1.4814809560775757
1988-03-08,1.4814809560775757
1988-03-09,1.4814809560775757
1988-03-10,1.6666669845581055
1988-03-11,1.6666669845581055
1988-03-14,1.6666669845581055
1988-03-15,1.6666669845581055
1988-03-16,1.4814809560775757
1988-03-17,1.4814809560775757
1988-03-18,1.4814809560775757
1988-03-21,1.4814809560775757
1988-03-22,1.4814809560775757
1988-03-23,1.4814809560775757
1988-03-24,1.4814809560775757
1988-03-25,1.4814809560775757
1988-03-28,1.4814809560775757
1988-03-29,1.4814809560775757
1988-03-30,1.4814809560775757
1988-03-31,1.4814809560775757
1988-04-04,1.4814809560775757
1988-04-05,1.4814809560775757
1988-04-06,1.2962960004806519
1988-04-07,1.2962960004806519
1988-04-08,1.2962960004806519
1988-04-11,1.2962960004806519
1988-04-12,1.2962960004806519
1988-04-13,1.2962960004806519
1988-04-14,1.2962960004806519
1988-04-15,1.2962960004806519
1988-04-18,1.2962960004806519
1988-04-19,1.2962960004806519
1988-04-20,1.2962960004806519
1988-04-21,1.2962960004806519
1988-04-22,1.2962960004806519
1988-04-25,1.2962960004806519
1988-04-26,1.2962960004806519
1988-04-27,1.2962960004806519
1988-04-28,1.2962960004806519
1988-04-29,1.2962960004806519
1988-05-02,1.2962960004806519
1988-05-03,1.2962960004806519
1988-05-04,1.2962960004806519
1988-05-05,1.111111044883728
1988-05-06,1.111111044883728
1988-05-09,1.111111044883728
1988-05-10,1.111111044883728
1988-05-11,1.111111044883728
1988-05-12,1.111111044883728
1988-05-13,1.111111044883728
1988-05-16,1.111111044883728
1988-05-17,1.111111044883728
1988-05-18,1.111111044883728
1988-05-19,1.111111044883728
1988-05-20,1.111111044883728
1988-05-23,1.111111044883728
1988-05-24,1.111111044883728
1988-05-25,1.111111044883728
1988-05-26,1.111111044883728
1988-05-27,1.111111044883728
1988-05-31,1.111111044883728
1988-06-01,1.111111044883728
1988-06-02,1.111111044883728
1988-06-03,1.111111044883728
1988-06-06,1.111111044883728
1988-06-07,1.111111044883728
1988-06-08,1.111111044883728
1988-06-09,1.111111044883728
1988-06-10,1.111111044883728
1988-06-13,1.111111044883728
1988-06-14,1.2962960004806519
1988-06-15,1.2962960004806519
1988-06-16,1.4814809560775757
1988-06-17,1.4814809560775757
1988-06-20,1.6666669845581055
1988-06-21,1.6666669845581055
1988-06-22,1.6666669845581055
1988-06-23,1.6666669845581055
1988-06-24,2.037036895751953
1988-06-27,2.037036895751953
1988-06-28,2.037036895751953
1988-06-29,1.8518520593643188
1988-06-30,1.8518520593643188
1988-07-01,1.8518520593643188
1988-07-05,1.4814809560775757
1988-07-06,1.111111044883728
1988-07-07,1.2962960004806519
1988-07-08,1.2962960004806519
1988-07-11,1.2962960004806519
1988-07-12,1.2962960004806519
1988-07-13,1.2962960004806519
1988-07-14,1.2962960004806519
1988-07-15,1.2962960004806519
1988-07-18,1.2962960004806519
1988-07-19,1.2962960004806519
1988-07-20,1.2962960004806519
1988-07-21,1.111111044883728
1988-07-22,1.111111044883728
1988-07-25,1.111111044883728
1988-07-26,1.111111044883728
1988-07-27,1.111111044883728
1988-07-28,1.111111044883728
1988-07-29,1.111111044883728
1988-08-01,1.111111044883728
1988-08-02,1.111111044883728
1988-08-03,1.111111044883728
1988-08-04,1.111111044883728
1988-08-05,1.111111044883728
1988-08-08,1.111111044883728
1988-08-09,1.111111044883728
1988-08-10,1.111111044883728
1988-08-11,1.111111044883728
1988-08-12,1.111111044883728
1988-08-15,1.2962960004806519
1988-08-16,1.2962960004806519
1988-08-17,1.2962960004806519
1988-08-18,1.2962960004806519
1988-08-19,1.2962960004806519
1988-08-22,1.2962960004806519
1988-08-23,1.2962960004806519
1988-08-24,1.2962960004806519
1988-08-25,1.2962960004806519
1988-08-26,1.4814809560775757
1988-08-29,1.2962960004806519
1988-08-30,1.2962960004806519
1988-08-31,1.2962960004806519
1988-09-01,1.2962960004806519
1988-09-02,1.2962960004806519
1988-09-06,1.2962960004806519
1988-09-07,1.2962960004806519
1988-09-08,1.111111044883728
1988-09-09,1.111111044883728
1988-09-12,1.2962960004806519
1988-09-13,1.2962960004806519
1988-09-14,1.2962960004806519
1988-09-15,1.2962960004806519
1988-09-16,1.2962960004806519
1988-09-19,1.2962960004806519
1988-09-20,1.4814809560775757
1988-09-21,1.4814809560775757
1988-09-22,1.4814809560775757
1988-09-23,1.4814809560775757
1988-09-26,1.4814809560775757
1988-09-27,1.4814809560775757
1988-09-28,1.4814809560775757
1988-09-29,1.4814809560775757
1988-09-30,1.2962960004806519
1988-10-03,1.2962960004806519
1988-10-04,1.2962960004806519
1988-10-05,1.2962960004806519
1988-10-06,1.2962960004806519
1988-10-07,1.2962960004806519
1988-10-10,1.2962960004806519
1988-10-11,1.2962960004806519
1988-10-12,1.2962960004806519
1988-10-13,1.2962960004806519
1988-10-14,1.2962960004806519
1988-10-17,1.2962960004806519
1988-10-18,1.2962960004806519
1988-10-19,1.2962960004806519
1988-10-20,1.2962960004806519
1988-10-21,1.2962960004806519
1988-10-24,1.2962960004806519
1988-10-25,0.9259260296821594
1988-10-26,0.9259260296821594
1988-10-27,0.9259260296821594
1988-10-28,0.9259260296821594
1988-10-31,0.9259260296821594
1988-11-01,0.9259260296821594
1988-11-02,0.9259260296821594
1988-11-03,1.111111044883728
1988-11-04,1.111111044883728
1988-11-07,1.111111044883728
1988-11-08,1.111111044883728
1988-11-09,1.111111044883728
1988-11-10,1.111111044883728
1988-11-11,1.111111044883728
1988-11-14,1.111111044883728
1988-11-15,1.111111044883728
1988-11-16,1.111111044883728
1988-11-17,1.111111044883728
1988-11-18,1.111111044883728
1988-11-21,1.111111044883728
1988-11-22,1.111111044883728
1988-11-23,1.111111044883728
1988-11-25,1.111111044883728
1988-11-28,1.111111044883728
1988-11-29,1.111111044883728
1988-11-30,0.9259260296821594
1988-12-01,0.9259260296821594
1988-12-02,0.9259260296821594
1988-12-05,0.9259260296821594
1988-12-06,0.9259260296821594
1988-12-07,0.9259260296821594
1988-12-08,1.111111044883728
1988-12-09,1.111111044883728
1988-12-12,1.111111044883728
1988-12-13,1.111111044883728
1988-12-14,1.111111044883728
1988-12-15,1.111111044883728
1988-12-16,0.9259260296821594
1988-12-19,0.9259260296821594
1988-12-20,0.9259260296821594
1988-12-21,0.9259260296821594
1988-12-22,0.9259260296821594
1988-12-23,0.9259260296821594
1988-12-27,0.9259260296821594
1988-12-28,0.9259260296821594
1988-12-29,0.9259260296821594
1988-12-30,1.111111044883728
1989-01-03,0.9259260296821594
1989-01-04,0.9259260296821594
1989-01-05,0.9259260296821594
1989-01-06,0.9259260296821594
1989-01-09,0.9259260296821594
1989-01-10,0.9259260296821594
1989-01-11,0.9259260296821594
1989-01-12,0.9259260296821594
1989-01-13,0.9259260296821594
1989-01-16,0.9259260296821594
1989-01-17,0.9259260296821594
1989-01-18,0.9259260296821594
1989-01-19,0.9259260296821594
1989-01-20,0.9259260296821594
1989-01-23,0.9259260296821594
1989-01-24,0.9259260296821594
1989-01-25,0.9259260296821594
1989-01-26,0.9259260296821594
1989-01-27,0.9259260296821594
1989-01-30,0.9259260296821594
1989-01-31,0.9259260296821594
1989-02-01,0.7407410144805908
1989-02-02,0.7407410144805908
1989-02-03,0.7407410144805908
1989-02-06,0.7407410144805908
1989-02-07,0.7407410144805908
1989-02-08,0.7407410144805908
1989-02-09,0.7407410144805908
1989-02-10,0.7407410144805908
1989-02-13,0.7407410144805908
1989-02-14,0.7407410144805908
1989-02-15,0.7407410144805908
1989-02-16,0.7407410144805908
1989-02-17,0.7407410144805908
1989-02-21,0.7407410144805908
1989-02-22,0.7407410144805908
1989-02-23,0.7407410144805908
1989-02-24,0.7407410144805908
1989-02-27,0.7407410144805908
1989-02-28,0.7407410144805908
1989-03-01,0.7407410144805908
1989-03-02,0.9259260296821594
1989-03-03,0.9259260296821594
1989-03-06,0.9259260296821594
1989-03-07,0.9259260296821594
1989-03-08,0.9259260296821594
1989-03-09,0.9259260296821594
1989-03-10,0.9259260296821594
1989-03-13,0.9259260296821594
1989-03-14,0.9259260296821594
1989-03-15,0.9259260296821594
1989-03-16,1.111111044883728
1989-03-17,1.111111044883728
1989-03-20,1.111111044883728
1989-03-21,1.111111044883728
1989-03-22,1.111111044883728
1989-03-23,1.111111044883728
1989-03-27,1.111111044883728
1989-03-28,1.111111044883728
1989-03-29,1.111111044883728
1989-03-30,1.111111044883728
1989-03-31,1.111111044883728
1989-04-03,1.111111044883728
1989-04-04,1.111111044883728
1989-04-05,1.111111044883728
1989-04-06,0.9259260296821594
1989-04-07,0.9259260296821594
1989-04-10,0.9259260296821594
1989-04-11,0.7407410144805908
1989-04-12,0.7407410144805908
1989-04-13,0.7407410144805908
1989-04-14,0.7407410144805908
1989-04-17,0.9259260296821594
1989-04-18,0.9259260296821594
1989-04-19,0.9259260296821594
1989-04-20,0.9259260296821594
1989-04-21,0.9259260296821594
1989-04-24,0.9259260296821594
1989-04-25,0.9259260296821594
1989-04-26,0.9259260296821594
1989-04-27,0.9259260296821594
1989-04-28,0.9259260296821594
1989-05-01,0.9259260296821594
1989-05-02,1.111111044883728
1989-05-03,1.111111044883728
1989-05-04,1.111111044883728
1989-05-05,1.111111044883728
1989-05-08,1.111111044883728
1989-05-09,1.111111044883728
1989-05-10,0.9259260296821594
1989-05-11,0.9259260296821594
1989-05-12,0.9259260296821594
1989-05-15,0.9259260296821594
1989-05-16,0.9259260296821594
1989-05-17,0.9259260296821594
1989-05-18,0.9259260296821594
1989-05-19,0.9259260296821594
1989-05-22,0.9259260296821594
1989-05-23,0.9259260296821594
1989-05-24,0.9259260296821594
1989-05-25,0.9259260296821594
1989-05-26,0.9259260296821594
1989-05-30,0.9259260296821594
1989-05-31,0.9259260296821594
1989-06-01,0.9259260296821594
1989-06-02,0.9259260296821594
1989-06-05,0.9259260296821594
1989-06-06,0.9259260296821594
1989-06-07,0.9259260296821594
1989-06-08,0.9259260296821594
1989-06-09,0.9259260296821594
1989-06-12,0.9259260296821594
1989-06-13,0.9259260296821594
1989-06-14,0.9259260296821594
1989-06-15,0.7407410144805908
1989-06-16,0.7407410144805908
1989-06-19,0.7407410144805908
1989-06-20,0.7407410144805908
1989-06-21,0.7407410144805908
1989-06-22,0.7407410144805908
1989-06-23,0.7407410144805908
1989-06-26,0.7407410144805908
1989-06-27,0.7407410144805908
1989-06-28,0.7407410144805908
1989-06-29,0.7407410144805908
1989-06-30,0.7407410144805908
1989-07-03,0.7407410144805908
1989-07-05,0.7407410144805908
1989-07-06,0.9259260296821594
1989-07-07,0.9259260296821594
1989-07-10,0.9259260296821594
1989-07-11,0.9259260296821594
1989-07-12,0.9259260296821594
1989-07-13,0.9259260296821594
1989-07-14,0.9259260296821594
1989-07-17,0.7407410144805908
1989-07-18,0.9259260296821594
1989-07-19,0.9259260296821594
1989-07-20,0.9259260296821594
1989-07-21,0.9259260296821594
1989-07-24,0.9259260296821594
1989-07-25,0.9259260296821594
1989-07-26,0.7407410144805908
1989-07-27,0.7407410144805908
1989-07-28,0.7407410144805908
1989-07-31,0.7407410144805908
1989-08-01,0.7407410144805908
1989-08-02,0.7407410144805908
1989-08-03,0.7407410144805908
1989-08-04,0.7407410144805908
1989-08-07,1.111111044883728
1989-08-08,1.111111044883728
1989-08-09,1.111111044883728
1989-08-10,1.111111044883728
1989-08-11,1.111111044883728
1989-08-14,1.111111044883728
1989-08-15,1.111111044883728
1989-08-16,1.111111044883728
1989-08-17,0.9259260296821594
1989-08-18,0.9259260296821594
1989-08-21,0.9259260296821594
1989-08-22,0.9259260296821594
1989-08-23,0.7407410144805908
1989-08-24,0.7407410144805908
1989-08-25,0.7407410144805908
1989-08-28,0.7407410144805908
1989-08-29,0.7407410144805908
1989-08-30,0.7407410144805908
1989-08-31,0.7407410144805908
1989-09-01,0.7407410144805908
1989-09-05,0.7407410144805908
1989-09-06,0.7407410144805908
1989-09-07,0.7407410144805908
1989-09-08,0.7407410144805908
1989-09-11,0.7407410144805908
1989-09-12,0.7407410144805908
1989-09-13,0.7407410144805908
1989-09-14,0.7407410144805908
1989-09-15,0.7407410144805908
1989-09-18,0.7407410144805908
1989-09-19,0.7407410144805908
1989-09-20,0.7407410144805908
1989-09-21,0.7407410144805908
1989-09-22,0.7407410144805908
1989-09-25,0.7407410144805908
1989-09-26,0.7407410144805908
1989-09-27,0.7407410144805908
1989-09-28,0.7407410144805908
1989-09-29,0.7407410144805908
1989-10-02,0.7407410144805908
1989-10-03,0.7407410144805908
1989-10-04,0.7407410144805908
1989-10-05,0.7407410144805908
1989-10-06,0.7407410144805908
1989-10-09,0.7407410144805908
1989-10-10,0.7407410144805908
1989-10-11,0.7407410144805908
1989-10-12,0.7407410144805908
1989-10-13,0.7407410144805908
1989-10-16,0.7407410144805908
1989-10-17,0.7407410144805908
1989-10-18,0.7407410144805908
1989-10-19,0.7407410144805908
1989-10-20,0.7407410144805908
1989-10-23,0.7407410144805908
1989-10-24,0.7407410144805908
1989-10-25,0.7407410144805908
1989-10-26,0.7407410144805908
1989-10-27,0.7407410144805908
1989-10-30,0.7407410144805908
1989-10-31,0.7407410144805908
1989-11-01,0.7407410144805908
1989-11-02,0.7407410144805908
1989-11-03,0.7407410144805908
1989-11-06,0.7407410144805908
1989-11-07,0.7407410144805908
1989-11-08,0.7407410144805908
1989-11-09,0.7407410144805908
1989-11-10,0.7407410144805908
1989-11-13,0.7407410144805908
1989-11-14,0.7407410144805908
1989-11-15,0.7407410144805908
1989-11-16,0.7407410144805908
1989-11-17,0.7407410144805908
1989-11-20,0.5555559992790222
1989-11-21,0.5555559992790222
1989-11-22,0.5555559992790222
1989-11-24,0.5555559992790222
1989-11-27,0.5555559992790222
1989-11-28,0.5555559992790222
1989-11-29,0.5555559992790222
1989-11-30,0.5555559992790222
1989-12-01,0.5555559992790222
1989-12-04,0.5555559992790222
1989-12-05,0.5555559992790222
1989-12-06,0.5555559992790222
1989-12-07,0.5555559992790222
1989-12-08,0.5555559992790222
1989-12-11,0.5555559992790222
1989-12-12,0.5555559992790222
1989-12-13,0.5555559992790222
1989-12-14,0.5555559992790222
1989-12-15,0.5555559992790222
1989-12-18,0.5555559992790222
1989-12-19,0.5555559992790222
1989-12-20,0.5555559992790222
1989-12-21,0.5555559992790222
1989-12-22,0.5555559992790222
1989-12-26,0.5555559992790222
1989-12-27,0.5555559992790222
1989-12-28,0.5555559992790222
1989-12-29,0.9259260296821594
1990-01-02,0.9259260296821594
1990-01-03,0.9259260296821594
1990-01-04,0.9259260296821594
1990-01-05,1.111111044883728
1990-01-08,1.111111044883728
1990-01-09,1.111111044883728
1990-01-10,1.111111044883728
1990-01-11,0.9259260296821594
1990-01-12,0.9259260296821594
1990-01-15,0.9259260296821594
1990-01-16,0.9259260296821594
1990-01-17,0.9259260296821594
1990-01-18,0.9259260296821594
1990-01-19,0.9259260296821594
1990-01-22,0.9259260296821594
1990-01-23,0.9259260296821594
1990-01-24,0.9259260296821594
1990-01-25,0.7407410144805908
1990-01-26,0.7407410144805908
1990-01-29,0.7407410144805908
1990-01-30,0.7407410144805908
1990-01-31,0.7407410144805908
1990-02-01,0.7407410144805908
1990-02-02,0.7407410144805908
1990-02-05,0.7407410144805908
1990-02-06,0.7407410144805908
1990-02-07,0.7407410144805908
1990-02-08,0.7407410144805908
1990-02-09,0.7407410144805908
1990-02-12,0.7407410144805908
1990-02-13,0.7407410144805908
1990-02-14,0.7407410144805908
1990-02-15,0.7407410144805908
1990-02-16,0.7407410144805908
1990-02-20,0.7407410144805908
1990-02-21,0.7407410144805908
1990-02-22,0.7407410144805908
1990-02-23,0.7407410144805908
1990-02-26,0.7407410144805908
1990-02-27,0.7407410144805908
1990-02-28,0.7407410144805908
1990-03-01,0.7407410144805908
1990-03-02,0.7407410144805908
1990-03-05,0.7407410144805908
1990-03-06,0.7407410144805908
1990-03-07,0.7407410144805908
1990-03-08,0.7407410144805908
1990-03-09,0.7407410144805908
1990-03-12,0.7407410144805908
1990-03-13,0.7407410144805908
1990-03-14,0.7407410144805908
1990-03-15,0.5555559992790222
1990-03-16,0.5555559992790222
1990-03-19,0.5555559992790222
1990-03-20,0.5555559992790222
1990-03-21,0.5555559992790222
1990-03-22,0.5555559992790222
1990-03-23,0.5555559992790222
1990-03-26,0.5555559992790222
1990-03-27,0.5555559992790222
1990-03-28,0.5555559992790222
1990-03-29,0.5555559992790222
1990-03-30,0.5555559992790222
1990-04-02,0.5555559992790222
1990-04-03,0.5555559992790222
1990-04-04,0.5555559992790222
1990-04-05,0.5555559992790222
1990-04-06,0.5555559992790222
1990-04-09,0.5555559992790222
1990-04-10,0.5555559992790222
1990-04-11,0.5555559992790222
1990-04-12,0.5555559992790222
1990-04-16,0.5555559992790222
1990-04-17,0.5555559992790222
1990-04-18,0.5555559992790222
1990-04-19,0.5555559992790222
1990-04-20,0.5555559992790222
1990-04-23,0.5555559992790222
1990-04-24,0.5555559992790222
1990-04-25,0.5555559992790222
1990-04-26,0.5555559992790222
1990-04-27,0.5555559992790222
1990-04-30,0.5555559992790222
1990-05-01,0.5555559992790222
1990-05-02,0.5555559992790222
1990-05-03,0.5555559992790222
1990-05-04,0.5555559992790222
1990-05-07,0.5555559992790222
1990-05-08,0.5555559992790222
1990-05-09,0.5555559992790222
1990-05-10,0.5555559992790222
1990-05-11,0.5555559992790222
1990-05-14,0.5555559992790222
1990-05-15,0.5555559992790222
1990-05-16,0.5555559992790222
1990-05-17,0.5555559992790222
1990-05-18,0.7407410144805908
1990-05-21,0.7407410144805908
1990-05-22,0.7407410144805908
1990-05-23,0.7407410144805908
1990-05-24,0.7407410144805908
1990-05-25,0.9259260296821594
1990-05-29,0.9259260296821594
1990-05-30,0.9259260296821594
1990-05-31,0.9259260296821594
1990-06-01,0.9259260296821594
1990-06-04,0.9259260296821594
1990-06-05,0.9259260296821594
1990-06-06,0.9259260296821594
1990-06-07,0.9259260296821594
1990-06-08,0.9259260296821594
1990-06-11,0.9259260296821594
1990-06-12,0.9259260296821594
1990-06-13,0.7407410144805908
1990-06-14,0.9259260296821594
1990-06-15,1.4814809560775757
1990-06-18,1.2962960004806519
1990-06-19,1.111111044883728
1990-06-20,1.111111044883728
1990-06-21,1.111111044883728
1990-06-22,1.111111044883728
1990-06-25,1.111111044883728
1990-06-26,1.111111044883728
1990-06-27,1.111111044883728
1990-06-28,1.111111044883728
1990-06-29,1.111111044883728
1990-07-02,1.111111044883728
1990-07-03,1.111111044883728
1990-07-05,1.111111044883728
1990-07-06,1.111111044883728
1990-07-09,1.111111044883728
1990-07-10,1.111111044883728
1990-07-11,1.111111044883728
1990-07-12,1.111111044883728
1990-07-13,1.111111044883728
1990-07-16,1.111111044883728
1990-07-17,1.111111044883728
1990-07-18,1.111111044883728
1990-07-19,0.9259260296821594
1990-07-20,0.9259260296821594
1990-07-23,0.9259260296821594
1990-07-24,0.9259260296821594
1990-07-25,0.9259260296821594
1990-07-26,0.9259260296821594
1990-07-27,0.9259260296821594
1990-07-30,0.9259260296821594
1990-07-31,0.7407410144805908
1990-08-01,0.7407410144805908
1990-08-02,0.7407410144805908
1990-08-03,0.7407410144805908
1990-08-06,0.7407410144805908
1990-08-07,0.7407410144805908
1990-08-08,0.7407410144805908
1990-08-09,0.7407410144805908
1990-08-10,0.7407410144805908
1990-08-13,0.7407410144805908
1990-08-14,0.7407410144805908
1990-08-15,0.7407410144805908
1990-08-16,0.7407410144805908
1990-08-17,0.7407410144805908
1990-08-20,0.7407410144805908
1990-08-21,0.7407410144805908
1990-08-22,0.7407410144805908
1990-08-23,0.7407410144805908
1990-08-24,0.7407410144805908
1990-08-27,0.7407410144805908
1990-08-28,0.7407410144805908
1990-08-29,0.7407410144805908
1990-08-30,0.7407410144805908
1990-08-31,0.7407410144805908
1990-09-04,0.7407410144805908
1990-09-05,0.7407410144805908
1990-09-06,0.7407410144805908
1990-09-07,0.7407410144805908
1990-09-10,0.7407410144805908
1990-09-11,0.7407410144805908
1990-09-12,0.7407410144805908
1990-09-13,0.7407410144805908
1990-09-14,0.7407410144805908
1990-09-17,0.7407410144805908
1990-09-18,0.7407410144805908
1990-09-19,0.7407410144805908
1990-09-20,0.7407410144805908
1990-09-21,0.7407410144805908
1990-09-24,0.7407410144805908
1990-09-25,0.7407410144805908
1990-09-26,0.7407410144805908
1990-09-27,0.7407410144805908
1990-09-28,0.7407410144805908
1990-10-01,0.7407410144805908
1990-10-02,0.7407410144805908
1990-10-03,0.7407410144805908
1990-10-04,0.7407410144805908
1990-10-05,0.7407410144805908
1990-10-08,0.7407410144805908
1990-10-09,0.7407410144805908
1990-10-10,0.7407410144805908
1990-10-11,0.5555559992790222
1990-10-12,0.5555559992790222
1990-10-15,0.5555559992790222
1990-10-16,0.5555559992790222
1990-10-17,0.5555559992790222
1990-10-18,0.5555559992790222
1990-10-19,0.5555559992790222
1990-10-22,0.5555559992790222
1990-10-23,0.5555559992790222
1990-10-24,0.5555559992790222
1990-10-25,0.5555559992790222
1990-10-26,0.5555559992790222
1990-10-29,0.5555559992790222
1990-10-30,0.5555559992790222
1990-10-31,0.5555559992790222
1990-11-01,0.5555559992790222
1990-11-02,0.5555559992790222
1990-11-05,0.5555559992790222
1990-11-06,0.5555559992790222
1990-11-07,0.3703700006008148
1990-11-08,0.3703700006008148
1990-11-09,0.3703700006008148
1990-11-12,0.5555559992790222
1990-11-13,0.5555559992790222
1990-11-14,0.5555559992790222
1990-11-15,0.5555559992790222
1990-11-16,0.5555559992790222
1990-11-19,0.5555559992790222
1990-11-20,0.5555559992790222
1990-11-21,0.5555559992790222
1990-11-23,0.5555559992790222
1990-11-26,0.5555559992790222
1990-11-27,0.5555559992790222
1990-11-28,0.5555559992790222
1990-11-29,0.5555559992790222
1990-11-30,0.5555559992790222
1990-12-03,0.5555559992790222
1990-12-04,0.5555559992790222
1990-12-05,0.5555559992790222
1990-12-06,0.5555559992790222
1990-12-07,0.5555559992790222
1990-12-10,0.5555559992790222
1990-12-11,0.5555559992790222
1990-12-12,0.5555559992790222
1990-12-13,0.5555559992790222
1990-12-14,0.5555559992790222
1990-12-17,0.5555559992790222
1990-12-18,0.5555559992790222
1990-12-19,0.5555559992790222
1990-12-20,0.5555559992790222
1990-12-21,0.5555559992790222
1990-12-24,0.5555559992790222
1990-12-26,0.5555559992790222
1990-12-27,0.5555559992790222
1990-12-28,0.5555559992790222
1990-12-31,0.5555559992790222
1991-01-02,0.5555559992790222
1991-01-03,0.5555559992790222
1991-01-04,0.5555559992790222
1991-01-07,0.5555559992790222
1991-01-08,0.6296300292015076
1991-01-09,0.6296300292015076
1991-01-10,0.6296300292015076
1991-01-11,0.6296300292015076
1991-01-14,0.6296300292015076
1991-01-15,0.6296300292015076
1991-01-16,0.5185189843177795
1991-01-17,0.5185189843177795
1991-01-18,0.5185189843177795
1991-01-21,0.5185189843177795
1991-01-22,0.5185189843177795
1991-01-23,0.5185189843177795
1991-01-24,0.5185189843177795
1991-01-25,0.5185189843177795
1991-01-28,0.5185189843177795
1991-01-29,0.5185189843177795
1991-01-30,0.5185189843177795
1991-01-31,0.5185189843177795
1991-02-01,0.5185189843177795
1991-02-04,0.5185189843177795
1991-02-05,0.5185189843177795
1991-02-06,0.5185189843177795
1991-02-07,0.5185189843177795
1991-02-08,0.5185189843177795
1991-02-11,0.5185189843177795
1991-02-12,0.5555559992790222
1991-02-13,0.5555559992790222
1991-02-14,0.5555559992790222
1991-02-15,0.5555559992790222
1991-02-19,0.5555559992790222
1991-02-20,0.5555559992790222
1991-02-21,0.5555559992790222
1991-02-22,0.5555559992790222
1991-02-25,0.5555559992790222
1991-02-26,0.5555559992790222
