,XPP
2010-05-20,53.439998626708984
2010-05-21,56.77000045776367
2010-05-24,57.45000076293945
2010-05-25,56.150001525878906
2010-05-26,56.150001525878906
2010-05-27,61.400001525878906
2010-05-28,60.34000015258789
2010-06-01,57.70000076293945
2010-06-02,60.77000045776367
2010-06-03,60.13999938964844
2010-06-04,57.22999954223633
2010-06-07,56.130001068115234
2010-06-08,58.5099983215332
2010-06-09,59.34000015258789
2010-06-10,62.29999923706055
2010-06-11,63.060001373291016
2010-06-14,62.27000045776367
2010-06-15,65.38999938964844
2010-06-16,65.56999969482422
2010-06-17,64.05000305175781
2010-06-18,64.19999694824219
2010-06-21,68.58999633789062
2010-06-22,66.44999694824219
2010-06-23,67.5
2010-06-24,65.94999694824219
2010-06-25,67.2699966430664
2010-06-28,66.72000122070312
2010-06-29,61.060001373291016
2010-06-30,60.61000061035156
2010-07-01,61.439998626708984
2010-07-02,60.29999923706055
2010-07-06,62.47999954223633
2010-07-07,63.470001220703125
2010-07-08,63.130001068115234
2010-07-09,65.5199966430664
2010-07-12,64.91000366210938
2010-07-13,66.0
2010-07-14,64.93000030517578
2010-07-15,62.88999938964844
2010-07-16,59.369998931884766
2010-07-19,60.25
2010-07-20,63.54999923706055
2010-07-21,63.310001373291016
2010-07-22,66.95999908447266
2010-07-23,67.87999725341797
2010-07-26,67.62000274658203
2010-07-27,67.02999877929688
2010-07-28,67.01000213623047
2010-07-29,66.79000091552734
2010-07-30,67.41000366210938
2010-08-02,70.9000015258789
2010-08-03,69.68000030517578
2010-08-04,70.02999877929688
2010-08-05,69.69999694824219
2010-08-06,69.63999938964844
2010-08-09,70.30000305175781
2010-08-10,67.41000366210938
2010-08-11,63.650001525878906
2010-08-12,63.040000915527344
2010-08-13,63.20000076293945
2010-08-16,64.68000030517578
2010-08-17,65.77999877929688
2010-08-18,65.41000366210938
2010-08-19,64.6500015258789
2010-08-20,64.7699966430664
2010-08-23,63.060001373291016
2010-08-24,61.86000061035156
2010-08-25,61.68000030517578
2010-08-26,60.7599983215332
2010-08-27,62.959999084472656
2010-08-30,61.18000030517578
2010-08-31,60.91999816894531
2010-09-01,64.0
2010-09-02,65.30000305175781
2010-09-03,66.06999969482422
2010-09-07,64.73999786376953
2010-09-08,65.30000305175781
2010-09-09,65.91000366210938
2010-09-10,65.4800033569336
2010-09-13,69.20999908447266
2010-09-14,69.77999877929688
2010-09-15,68.94999694824219
2010-09-16,68.1500015258789
2010-09-17,69.41000366210938
2010-09-20,71.01000213623047
2010-09-21,71.01000213623047
2010-09-22,70.26000213623047
2010-09-23,69.13999938964844
2010-09-24,72.30000305175781
2010-09-27,71.38999938964844
2010-09-28,71.02999877929688
2010-09-29,71.94999694824219
2010-09-30,72.20999908447266
2010-10-01,73.41000366210938
2010-10-04,74.12999725341797
2010-10-05,77.13999938964844
2010-10-06,76.98999786376953
2010-10-07,75.62000274658203
2010-10-08,77.69000244140625
2010-10-11,79.18000030517578
2010-10-12,78.58999633789062
2010-10-13,82.3499984741211
2010-10-14,82.66999816894531
2010-10-15,84.0
2010-10-18,84.80000305175781
2010-10-19,80.61000061035156
2010-10-20,83.8499984741211
2010-10-21,83.6500015258789
2010-10-22,81.95999908447266
2010-10-25,83.93000030517578
2010-10-26,83.70999908447266
2010-10-27,79.94000244140625
2010-10-28,80.0999984741211
2010-10-29,79.52999877929688
2010-11-01,80.95999908447266
2010-11-02,83.16000366210938
2010-11-03,86.81999969482422
2010-11-04,89.91999816894531
2010-11-05,89.87999725341797
2010-11-08,89.8499984741211
2010-11-09,86.48999786376953
2010-11-10,87.58000183105469
2010-11-11,88.5
2010-11-12,83.12999725341797
2010-11-15,81.05000305175781
2010-11-16,76.1500015258789
2010-11-17,76.33000183105469
2010-11-18,79.5999984741211
2010-11-19,78.16999816894531
2010-11-22,77.44999694824219
2010-11-23,73.91000366210938
2010-11-24,76.52999877929688
2010-11-26,73.4800033569336
2010-11-29,75.25
2010-11-30,73.62999725341797
2010-12-01,77.04000091552734
2010-12-02,79.4000015258789
2010-12-03,77.06999969482422
2010-12-06,75.08999633789062
2010-12-07,75.55000305175781
2010-12-08,73.48999786376953
2010-12-09,73.37000274658203
2010-12-10,73.77999877929688
2010-12-13,75.22000122070312
2010-12-14,75.04000091552734
2010-12-15,71.54000091552734
2010-12-16,71.0199966430664
2010-12-17,70.9000015258789
2010-12-20,70.7300033569336
2010-12-21,73.61000061035156
2010-12-22,73.37000274658203
2010-12-23,71.5999984741211
2010-12-27,71.26000213623047
2010-12-28,70.25
2010-12-29,71.98999786376953
2010-12-30,71.66000366210938
2010-12-31,73.12000274658203
2011-01-03,75.27999877929688
2011-01-04,77.2300033569336
2011-01-05,77.29000091552734
2011-01-06,76.2699966430664
2011-01-07,75.02999877929688
2011-01-10,73.7699966430664
2011-01-11,75.4000015258789
2011-01-12,78.41999816894531
2011-01-13,78.16999816894531
2011-01-14,78.20999908447266
2011-01-18,77.01000213623047
2011-01-19,77.30999755859375
2011-01-20,74.97000122070312
2011-01-21,73.55000305175781
2011-01-24,73.11000061035156
2011-01-25,72.22000122070312
2011-01-26,72.94000244140625
2011-01-27,73.44000244140625
2011-01-28,69.54000091552734
2011-01-31,71.43000030517578
2011-02-01,72.23999786376953
2011-02-02,72.19000244140625
2011-02-03,71.73999786376953
2011-02-04,72.30000305175781
2011-02-07,71.01000213623047
2011-02-08,71.36000061035156
2011-02-09,67.6500015258789
2011-02-10,67.05999755859375
2011-02-11,68.25
2011-02-14,69.0999984741211
2011-02-15,68.69000244140625
2011-02-16,70.45999908447266
2011-02-17,71.5199966430664
2011-02-18,71.87000274658203
2011-02-22,66.7699966430664
2011-02-23,66.79000091552734
2011-02-24,66.54000091552734
2011-02-25,68.76000213623047
2011-02-28,70.80000305175781
2011-03-01,69.87000274658203
2011-03-02,71.2300033569336
2011-03-03,73.66999816894531
2011-03-04,73.9800033569336
2011-03-07,73.1500015258789
2011-03-08,76.38999938964844
2011-03-09,77.3499984741211
2011-03-10,74.72000122070312
2011-03-11,74.23999786376953
2011-03-14,74.68000030517578
2011-03-15,71.91999816894531
2011-03-16,68.41999816894531
2011-03-17,69.1500015258789
2011-03-18,68.18000030517578
2011-03-21,71.58999633789062
2011-03-22,71.91999816894531
2011-03-23,73.20999908447266
2011-03-24,74.63999938964844
2011-03-25,74.72000122070312
2011-03-28,73.62999725341797
2011-03-29,74.91000366210938
2011-03-30,77.1500015258789
2011-03-31,78.91999816894531
2011-04-01,80.94000244140625
2011-04-04,83.94000244140625
2011-04-05,82.69999694824219
2011-04-06,83.2699966430664
2011-04-07,82.77999877929688
2011-04-08,82.94000244140625
2011-04-11,81.4000015258789
2011-04-12,79.3499984741211
2011-04-13,80.94999694824219
2011-04-14,81.16000366210938
2011-04-15,82.08000183105469
2011-04-18,78.93000030517578
2011-04-19,78.76000213623047
2011-04-20,82.58000183105469
2011-04-21,84.12000274658203
2011-04-25,82.30999755859375
2011-04-26,82.79000091552734
2011-04-27,81.26000213623047
2011-04-28,79.94000244140625
2011-04-29,79.94000244140625
2011-05-02,79.37000274658203
2011-05-03,77.58000183105469
2011-05-04,74.7300033569336
2011-05-05,73.7699966430664
2011-05-06,74.94999694824219
2011-05-09,75.25
2011-05-10,76.58000183105469
2011-05-11,74.4000015258789
2011-05-12,74.86000061035156
2011-05-13,72.87000274658203
2011-05-16,72.61000061035156
2011-05-17,72.75
2011-05-18,76.02999877929688
2011-05-19,76.0199966430664
2011-05-20,75.70999908447266
2011-05-23,72.13999938964844
2011-05-24,73.12999725341797
2011-05-25,73.97000122070312
2011-05-26,74.61000061035156
2011-05-27,76.25
2011-05-31,80.13999938964844
2011-06-01,77.22000122070312
2011-06-02,77.55000305175781
2011-06-03,74.52999877929688
2011-06-06,73.08999633789062
2011-06-07,74.0199966430664
2011-06-08,73.16999816894531
2011-06-09,73.41000366210938
2011-06-10,69.83999633789062
2011-06-13,70.77999877929688
2011-06-14,72.5199966430664
2011-06-15,69.9000015258789
2011-06-16,69.02999877929688
2011-06-17,69.01000213623047
2011-06-20,68.81999969482422
2011-06-21,70.72000122070312
2011-06-22,68.0
2011-06-23,68.58000183105469
2011-06-24,69.9000015258789
2011-06-27,72.23999786376953
2011-06-28,73.0199966430664
2011-06-29,72.55999755859375
2011-06-30,74.29000091552734
2011-07-01,75.47000122070312
2011-07-05,74.27999877929688
2011-07-06,72.41000366210938
2011-07-07,73.68000030517578
2011-07-08,72.0
2011-07-11,68.47000122070312
2011-07-12,67.30999755859375
2011-07-13,69.19000244140625
2011-07-14,68.33000183105469
2011-07-15,68.75
2011-07-18,68.19000244140625
2011-07-19,69.91000366210938
2011-07-20,70.75
2011-07-21,71.38999938964844
2011-07-22,72.41999816894531
2011-07-25,71.44999694824219
2011-07-26,73.2300033569336
2011-07-27,71.12000274658203
2011-07-28,72.26000213623047
2011-07-29,72.30000305175781
2011-08-01,71.66000366210938
2011-08-02,67.93000030517578
2011-08-03,67.3499984741211
2011-08-04,61.869998931884766
2011-08-05,60.13999938964844
2011-08-08,51.560001373291016
2011-08-09,55.369998931884766
2011-08-10,49.060001373291016
2011-08-11,53.959999084472656
2011-08-12,53.349998474121094
2011-08-15,57.209999084472656
2011-08-16,56.5099983215332
2011-08-17,56.20000076293945
2011-08-18,51.81999969482422
2011-08-19,51.0
2011-08-22,50.279998779296875
2011-08-23,54.810001373291016
2011-08-24,53.58000183105469
2011-08-25,52.869998931884766
2011-08-26,53.650001525878906
2011-08-29,56.77000045776367
2011-08-30,56.88999938964844
2011-08-31,58.7400016784668
2011-09-01,57.09000015258789
2011-09-02,54.41999816894531
2011-09-06,54.290000915527344
2011-09-07,56.4900016784668
2011-09-08,53.810001373291016
2011-09-09,50.790000915527344
2011-09-12,50.27000045776367
2011-09-13,50.72999954223633
2011-09-14,50.81999969482422
2011-09-15,52.060001373291016
2011-09-16,52.650001525878906
2011-09-19,49.2599983215332
2011-09-20,48.790000915527344
2011-09-21,44.43000030517578
2011-09-22,40.45000076293945
2011-09-23,40.599998474121094
2011-09-26,40.209999084472656
2011-09-27,44.2599983215332
2011-09-28,40.959999084472656
2011-09-29,41.939998626708984
2011-09-30,37.22999954223633
2011-10-03,34.2599983215332
2011-10-04,34.4900016784668
2011-10-05,37.11000061035156
2011-10-06,38.06999969482422
2011-10-07,37.22999954223633
2011-10-10,41.08000183105469
2011-10-11,42.790000915527344
2011-10-12,46.369998931884766
2011-10-13,45.209999084472656
2011-10-14,46.119998931884766
2011-10-17,43.29999923706055
2011-10-18,44.65999984741211
2011-10-19,42.0099983215332
2011-10-20,40.66999816894531
2011-10-21,42.86000061035156
2011-10-24,47.41999816894531
2011-10-25,46.029998779296875
2011-10-26,49.72999954223633
2011-10-27,55.52000045776367
2011-10-28,54.290000915527344
2011-10-31,49.290000915527344
2011-11-01,47.880001068115234
2011-11-02,53.02000045776367
2011-11-03,54.779998779296875
2011-11-04,53.58000183105469
2011-11-07,55.08000183105469
2011-11-08,57.36000061035156
2011-11-09,50.970001220703125
2011-11-10,51.59000015258789
2011-11-11,53.75
2011-11-14,52.400001525878906
2011-11-15,53.66999816894531
2011-11-16,49.36000061035156
2011-11-17,46.61000061035156
2011-11-18,46.900001525878906
2011-11-21,43.9900016784668
2011-11-22,44.060001373291016
2011-11-23,41.84000015258789
2011-11-25,41.7400016784668
2011-11-28,44.77000045776367
2011-11-29,44.029998779296875
2011-11-30,49.08000183105469
2011-12-01,50.0
2011-12-02,49.43000030517578
2011-12-05,50.7599983215332
2011-12-06,49.900001525878906
2011-12-07,50.54999923706055
2011-12-08,47.540000915527344
2011-12-09,49.04999923706055
2011-12-12,45.38999938964844
2011-12-13,44.869998931884766
2011-12-14,43.849998474121094
2011-12-15,43.27000045776367
2011-12-16,44.349998474121094
2011-12-19,42.189998626708984
2011-12-20,45.70000076293945
2011-12-21,45.060001373291016
2011-12-22,46.47999954223633
2011-12-23,46.58000183105469
2011-12-27,46.08000183105469
2011-12-28,44.439998626708984
2011-12-29,45.29999923706055
2011-12-30,45.400001525878906
2012-01-03,48.189998626708984
2012-01-04,46.970001220703125
2012-01-05,47.45000076293945
2012-01-06,45.959999084472656
2012-01-09,48.040000915527344
2012-01-10,50.380001068115234
2012-01-11,50.220001220703125
2012-01-12,50.439998626708984
2012-01-13,50.25
2012-01-17,52.599998474121094
2012-01-18,54.470001220703125
2012-01-19,55.400001525878906
2012-01-20,55.5099983215332
2012-01-23,56.119998931884766
2012-01-24,56.34000015258789
2012-01-25,57.790000915527344
2012-01-26,56.9900016784668
2012-01-27,58.27000045776367
2012-01-30,55.11000061035156
2012-01-31,55.880001068115234
2012-02-01,57.75
2012-02-02,59.279998779296875
2012-02-03,60.88999938964844
2012-02-06,59.04999923706055
2012-02-07,58.58000183105469
2012-02-08,60.56999969482422
2012-02-09,59.720001220703125
2012-02-10,56.22999954223633
2012-02-13,57.65999984741211
2012-02-14,57.54999923706055
2012-02-15,58.70000076293945
2012-02-16,60.27000045776367
2012-02-17,60.119998931884766
2012-02-21,59.16999816894531
2012-02-22,60.16999816894531
2012-02-23,59.70000076293945
2012-02-24,59.86000061035156
2012-02-27,58.5
2012-02-28,60.220001220703125
2012-02-29,60.119998931884766
2012-03-01,60.33000183105469
2012-03-02,60.09000015258789
2012-03-05,56.95000076293945
2012-03-06,52.849998474121094
2012-03-07,53.2599983215332
2012-03-08,55.70000076293945
2012-03-09,56.349998474121094
2012-03-12,55.720001220703125
2012-03-13,59.08000183105469
2012-03-14,55.279998779296875
2012-03-15,55.869998931884766
2012-03-16,55.599998474121094
2012-03-19,53.310001373291016
2012-03-20,51.33000183105469
2012-03-21,51.720001220703125
2012-03-22,50.25
2012-03-23,50.36000061035156
2012-03-26,51.43000030517578
2012-03-27,51.189998626708984
2012-03-28,49.7599983215332
2012-03-29,48.599998474121094
2012-03-30,49.560001373291016
2012-04-02,50.72999954223633
2012-04-03,51.08000183105469
2012-04-04,49.529998779296875
2012-04-05,50.560001373291016
2012-04-09,48.75
2012-04-10,47.130001068115234
2012-04-11,48.22999954223633
2012-04-12,51.619998931884766
2012-04-13,51.619998931884766
2012-04-16,50.65999984741211
2012-04-17,51.849998474121094
2012-04-18,51.91999816894531
2012-04-19,52.54999923706055
2012-04-20,53.189998626708984
2012-04-23,50.43000030517578
2012-04-24,50.90999984741211
2012-04-25,51.810001373291016
2012-04-26,52.540000915527344
2012-04-27,52.79999923706055
2012-04-30,52.959999084472656
2012-05-01,54.130001068115234
2012-05-02,53.959999084472656
2012-05-03,52.939998626708984
2012-05-04,51.290000915527344
2012-05-07,50.97999954223633
2012-05-08,48.869998931884766
2012-05-09,47.4900016784668
2012-05-10,47.119998931884766
2012-05-11,46.0099983215332
2012-05-14,44.380001068115234
2012-05-15,44.349998474121094
2012-05-16,42.349998474121094
2012-05-17,40.540000915527344
2012-05-18,40.08000183105469
2012-05-21,42.04999923706055
2012-05-22,41.470001220703125
2012-05-23,40.650001525878906
2012-05-24,39.36000061035156
2012-05-25,39.02000045776367
2012-05-29,42.060001373291016
2012-05-30,40.599998474121094
2012-05-31,41.20000076293945
2012-06-01,39.099998474121094
2012-06-04,38.91999816894531
2012-06-05,39.040000915527344
2012-06-06,41.130001068115234
2012-06-07,41.7599983215332
2012-06-08,39.439998626708984
2012-06-11,39.31999969482422
2012-06-12,41.16999816894531
2012-06-13,41.470001220703125
2012-06-14,41.709999084472656
2012-06-15,43.47999954223633
2012-06-18,43.849998474121094
2012-06-19,44.689998626708984
2012-06-20,44.22999954223633
2012-06-21,40.4900016784668
2012-06-22,40.650001525878906
2012-06-25,38.849998474121094
2012-06-26,39.75
2012-06-27,40.88999938964844
2012-06-28,40.459999084472656
2012-06-29,43.4900016784668
2012-07-02,43.349998474121094
2012-07-03,44.79999923706055
2012-07-05,44.4900016784668
2012-07-06,42.849998474121094
2012-07-09,41.83000183105469
2012-07-10,40.25
2012-07-11,40.959999084472656
2012-07-12,39.41999816894531
2012-07-13,40.65999984741211
2012-07-16,40.290000915527344
2012-07-17,42.08000183105469
2012-07-18,41.56999969482422
2012-07-19,43.439998626708984
2012-07-20,42.33000183105469
2012-07-23,40.650001525878906
2012-07-24,40.34000015258789
2012-07-25,40.83000183105469
2012-07-26,42.22999954223633
2012-07-27,44.52000045776367
2012-07-30,44.36000061035156
2012-07-31,44.7400016784668
2012-08-01,44.90999984741211
2012-08-02,44.119998931884766
2012-08-03,46.18000030517578
2012-08-06,46.709999084472656
2012-08-07,47.31999969482422
2012-08-08,47.290000915527344
2012-08-09,47.599998474121094
2012-08-10,47.34000015258789
2012-08-13,46.689998626708984
2012-08-14,47.2400016784668
2012-08-15,46.7599983215332
2012-08-16,45.779998779296875
2012-08-17,45.45000076293945
2012-08-20,45.31999969482422
2012-08-21,44.9900016784668
2012-08-22,44.900001525878906
2012-08-23,44.66999816894531
2012-08-24,44.209999084472656
2012-08-27,43.0099983215332
2012-08-28,43.189998626708984
2012-08-29,42.849998474121094
2012-08-30,41.560001373291016
2012-08-31,41.709999084472656
2012-09-04,40.20000076293945
2012-09-05,39.560001373291016
2012-09-06,40.869998931884766
2012-09-07,43.20000076293945
2012-09-10,41.630001068115234
2012-09-11,42.72999954223633
2012-09-12,43.45000076293945
2012-09-13,45.599998474121094
2012-09-14,47.2400016784668
2012-09-17,46.029998779296875
2012-09-18,45.41999816894531
2012-09-19,46.880001068115234
2012-09-20,45.47999954223633
2012-09-21,45.959999084472656
2012-09-24,45.84000015258789
2012-09-25,44.52000045776367
2012-09-26,43.7599983215332
2012-09-27,45.939998626708984
2012-09-28,45.61000061035156
2012-10-01,46.47999954223633
2012-10-02,46.41999816894531
2012-10-03,46.47999954223633
2012-10-04,47.099998474121094
2012-10-05,47.630001068115234
2012-10-08,46.63999938964844
2012-10-09,46.709999084472656
2012-10-10,47.43000030517578
2012-10-11,49.61000061035156
2012-10-12,50.31999969482422
2012-10-15,51.22999954223633
2012-10-16,51.849998474121094
2012-10-17,53.09000015258789
2012-10-18,53.369998931884766
2012-10-19,52.5
2012-10-22,53.939998626708984
2012-10-23,52.130001068115234
2012-10-24,52.720001220703125
2012-10-25,53.529998779296875
2012-10-26,51.95000076293945
2012-10-31,51.439998626708984
2012-11-01,54.20000076293945
2012-11-02,53.400001525878906
2012-11-05,54.18000030517578
2012-11-06,55.18000030517578
2012-11-07,52.810001373291016
2012-11-08,50.880001068115234
2012-11-09,50.599998474121094
2012-11-12,50.83000183105469
2012-11-13,49.20000076293945
2012-11-14,48.68000030517578
2012-11-15,48.5099983215332
2012-11-16,48.650001525878906
2012-11-19,50.790000915527344
2012-11-20,49.77000045776367
2012-11-21,50.88999938964844
2012-11-23,53.25
2012-11-26,52.91999816894531
2012-11-27,51.70000076293945
2012-11-28,51.56999969482422
2012-11-29,51.5
2012-11-30,52.34000015258789
2012-12-03,51.349998474121094
2012-12-04,52.08000183105469
2012-12-05,55.119998931884766
2012-12-06,55.689998626708984
2012-12-07,56.09000015258789
2012-12-10,57.02000045776367
2012-12-11,57.220001220703125
2012-12-12,57.7400016784668
2012-12-13,56.689998626708984
2012-12-14,58.619998931884766
2012-12-17,59.0099983215332
2012-12-18,59.599998474121094
2012-12-19,59.38999938964844
2012-12-20,60.2400016784668
2012-12-21,58.61000061035156
2012-12-24,58.380001068115234
2012-12-26,59.369998931884766
2012-12-27,59.4900016784668
2012-12-28,59.7400016784668
2012-12-31,62.369998931884766
2013-01-02,66.66999816894531
2013-01-03,65.88999938964844
2013-01-04,65.97000122070312
2013-01-07,64.9000015258789
2013-01-08,62.83000183105469
2013-01-09,64.0
2013-01-10,65.5999984741211
2013-01-11,64.16000366210938
2013-01-14,64.98999786376953
2013-01-15,64.86000061035156
2013-01-16,64.62999725341797
2013-01-17,65.16999816894531
2013-01-18,66.30999755859375
2013-01-22,66.33000183105469
2013-01-23,65.69999694824219
2013-01-24,65.5999984741211
2013-01-25,64.36000061035156
2013-01-28,63.880001068115234
2013-01-29,65.69999694824219
2013-01-30,65.83999633789062
2013-01-31,65.4800033569336
2013-02-01,66.5999984741211
2013-02-04,62.93000030517578
2013-02-05,62.75
2013-02-06,62.45000076293945
2013-02-07,59.52000045776367
2013-02-08,60.40999984741211
2013-02-11,60.150001525878906
2013-02-12,60.310001373291016
2013-02-13,60.97999954223633
2013-02-14,61.56999969482422
2013-02-15,61.7599983215332
2013-02-19,59.18000030517578
2013-02-20,58.029998779296875
2013-02-21,56.36000061035156
2013-02-22,56.47999954223633
2013-02-25,55.130001068115234
2013-02-26,55.18000030517578
2013-02-27,56.29999923706055
2013-02-28,57.68000030517578
2013-03-01,56.619998931884766
2013-03-04,54.689998626708984
2013-03-05,55.310001373291016
2013-03-06,56.220001220703125
2013-03-07,56.54999923706055
2013-03-08,58.0
2013-03-11,56.720001220703125
2013-03-12,54.84000015258789
2013-03-13,53.0
2013-03-14,54.08000183105469
2013-03-15,53.290000915527344
2013-03-18,51.33000183105469
2013-03-19,50.11000061035156
2013-03-20,52.66999816894531
2013-03-21,51.45000076293945
2013-03-22,51.77000045776367
2013-03-25,51.189998626708984
2013-03-26,52.68000030517578
2013-03-27,52.810001373291016
2013-03-28,51.77000045776367
2013-04-01,50.400001525878906
2013-04-02,50.4900016784668
2013-04-03,48.779998779296875
2013-04-04,49.119998931884766
2013-04-05,48.220001220703125
2013-04-08,48.150001525878906
2013-04-09,49.790000915527344
2013-04-10,50.349998474121094
2013-04-11,49.88999938964844
2013-04-12,49.06999969482422
2013-04-15,46.189998626708984
2013-04-16,47.970001220703125
2013-04-17,45.939998626708984
2013-04-18,46.18000030517578
2013-04-19,49.150001525878906
2013-04-22,49.650001525878906
2013-04-23,49.130001068115234
2013-04-24,50.34000015258789
2013-04-25,51.869998931884766
2013-04-26,51.56999969482422
2013-04-29,52.959999084472656
2013-04-30,53.9900016784668
2013-05-01,52.150001525878906
2013-05-02,52.9900016784668
2013-05-03,53.849998474121094
2013-05-06,54.279998779296875
2013-05-07,55.4900016784668
2013-05-08,56.47999954223633
2013-05-09,55.220001220703125
2013-05-10,55.75
2013-05-13,53.90999984741211
2013-05-14,54.040000915527344
2013-05-15,53.959999084472656
2013-05-16,53.279998779296875
2013-05-17,54.38999938964844
2013-05-20,55.77000045776367
2013-05-21,55.04999923706055
2013-05-22,53.27000045776367
2013-05-23,52.349998474121094
2013-05-24,50.529998779296875
2013-05-28,52.15999984741211
2013-05-29,50.58000183105469
2013-05-30,51.0
2013-05-31,48.95000076293945
2013-06-03,50.5099983215332
2013-06-04,49.470001220703125
2013-06-05,48.150001525878906
2013-06-06,48.79999923706055
2013-06-07,48.06999969482422
2013-06-10,47.130001068115234
2013-06-11,45.75
2013-06-12,45.16999816894531
2013-06-13,46.13999938964844
2013-06-14,43.650001525878906
2013-06-17,44.91999816894531
2013-06-18,45.0099983215332
2013-06-19,42.720001220703125
2013-06-20,39.099998474121094
2013-06-21,40.63999938964844
2013-06-24,38.470001220703125
2013-06-25,39.86000061035156
2013-06-26,41.2400016784668
2013-06-27,41.84000015258789
2013-06-28,42.02000045776367
2013-07-01,41.7400016784668
2013-07-02,40.720001220703125
2013-07-03,39.90999984741211
2013-07-05,40.86000061035156
2013-07-08,41.15999984741211
2013-07-09,41.529998779296875
2013-07-10,41.70000076293945
2013-07-11,46.06999969482422
2013-07-12,43.720001220703125
2013-07-15,44.38999938964844
2013-07-16,44.630001068115234
2013-07-17,45.20000076293945
2013-07-18,44.70000076293945
2013-07-19,44.91999816894531
2013-07-22,45.060001373291016
2013-07-23,47.47999954223633
2013-07-24,46.59000015258789
2013-07-25,47.400001525878906
2013-07-26,47.689998626708984
2013-07-29,46.540000915527344
2013-07-30,46.81999969482422
2013-07-31,46.290000915527344
2013-08-01,48.130001068115234
2013-08-02,48.209999084472656
2013-08-05,47.47999954223633
2013-08-06,46.70000076293945
2013-08-07,45.150001525878906
2013-08-08,46.72999954223633
2013-08-09,47.02000045776367
2013-08-12,50.06999969482422
2013-08-13,52.27000045776367
2013-08-14,52.31999969482422
2013-08-15,51.56999969482422
2013-08-16,51.650001525878906
2013-08-19,51.25
2013-08-20,49.95000076293945
2013-08-21,47.97999954223633
2013-08-22,50.560001373291016
2013-08-23,50.130001068115234
2013-08-26,50.13999938964844
2013-08-27,48.41999816894531
2013-08-28,48.27000045776367
2013-08-29,48.529998779296875
2013-08-30,48.65999984741211
2013-09-03,51.689998626708984
2013-09-04,53.40999984741211
2013-09-05,54.540000915527344
2013-09-06,54.95000076293945
2013-09-09,57.650001525878906
2013-09-10,59.2599983215332
2013-09-11,58.33000183105469
2013-09-12,57.060001373291016
2013-09-13,57.33000183105469
2013-09-16,58.540000915527344
2013-09-17,58.040000915527344
2013-09-18,60.33000183105469
2013-09-19,59.439998626708984
2013-09-20,58.08000183105469
2013-09-23,58.720001220703125
2013-09-24,57.16999816894531
2013-09-25,56.47999954223633
2013-09-26,56.529998779296875
2013-09-27,55.81999969482422
2013-09-30,53.84000015258789
2013-10-01,55.470001220703125
2013-10-02,55.599998474121094
2013-10-03,55.31999969482422
2013-10-04,56.81999969482422
2013-10-07,55.66999816894531
2013-10-08,55.34000015258789
2013-10-09,55.88999938964844
2013-10-10,57.15999984741211
2013-10-11,57.880001068115234
2013-10-14,58.220001220703125
2013-10-15,57.099998474121094
2013-10-16,57.34000015258789
2013-10-17,57.08000183105469
2013-10-18,57.290000915527344
2013-10-21,57.25
2013-10-22,57.2599983215332
2013-10-23,53.5099983215332
2013-10-24,52.220001220703125
2013-10-25,52.13999938964844
2013-10-28,52.45000076293945
2013-10-29,53.779998779296875
2013-10-30,55.290000915527344
2013-10-31,55.36000061035156
2013-11-01,56.16999816894531
2013-11-04,56.36000061035156
2013-11-05,54.61000061035156
2013-11-06,54.459999084472656
2013-11-07,52.72999954223633
2013-11-08,53.34000015258789
2013-11-11,54.369998931884766
2013-11-12,53.400001525878906
2013-11-13,52.209999084472656
2013-11-14,53.2599983215332
2013-11-15,57.939998626708984
2013-11-18,62.040000915527344
2013-11-19,62.189998626708984
2013-11-20,61.20000076293945
2013-11-21,61.65999984741211
2013-11-22,62.33000183105469
2013-11-25,60.02000045776367
2013-11-26,60.630001068115234
2013-11-27,63.09000015258789
2013-11-29,62.93000030517578
2013-12-02,61.86000061035156
2013-12-03,60.83000183105469
2013-12-04,61.380001068115234
2013-12-05,60.720001220703125
2013-12-06,62.869998931884766
2013-12-09,62.13999938964844
2013-12-10,61.939998626708984
2013-12-11,57.900001525878906
2013-12-12,56.81999969482422
2013-12-13,57.619998931884766
2013-12-16,57.470001220703125
2013-12-17,56.06999969482422
2013-12-18,58.150001525878906
2013-12-19,55.56999969482422
2013-12-20,54.880001068115234
2013-12-23,54.709999084472656
2013-12-24,56.599998474121094
2013-12-26,55.83000183105469
2013-12-27,57.33000183105469
2013-12-30,56.7599983215332
2013-12-31,57.880001068115234
2014-01-02,54.130001068115234
2014-01-03,52.779998779296875
2014-01-06,50.95000076293945
2014-01-07,50.959999084472656
2014-01-08,52.13999938964844
2014-01-09,50.349998474121094
2014-01-10,52.040000915527344
2014-01-13,50.099998474121094
2014-01-14,51.56999969482422
2014-01-15,51.369998931884766
2014-01-16,50.43000030517578
2014-01-17,50.22999954223633
2014-01-21,50.34000015258789
2014-01-22,52.65999984741211
2014-01-23,48.0099983215332
2014-01-24,45.88999938964844
2014-01-27,45.66999816894531
2014-01-28,46.630001068115234
2014-01-29,46.58000183105469
2014-01-30,46.900001525878906
2014-01-31,46.65999984741211
2014-02-03,44.33000183105469
2014-02-04,45.540000915527344
2014-02-05,44.380001068115234
2014-02-06,45.84000015258789
2014-02-07,46.16999816894531
2014-02-10,45.41999816894531
2014-02-11,48.900001525878906
2014-02-12,48.79999923706055
2014-02-13,49.060001373291016
2014-02-14,49.810001373291016
2014-02-18,49.93000030517578
