,CELH
2007-06-22,26.0
2007-06-25,25.600000381469727
2007-06-26,22.399999618530273
2007-06-27,23.600000381469727
2007-06-28,24.399999618530273
2007-06-29,25.600000381469727
2007-07-02,25.799999237060547
2007-07-03,25.600000381469727
2007-07-05,25.399999618530273
2007-07-06,25.399999618530273
2007-07-09,24.200000762939453
2007-07-10,22.200000762939453
2007-07-11,21.600000381469727
2007-07-12,21.399999618530273
2007-07-13,22.0
2007-07-16,22.200000762939453
2007-07-17,20.600000381469727
2007-07-18,20.200000762939453
2007-07-19,19.799999237060547
2007-07-20,19.600000381469727
2007-07-23,19.600000381469727
2007-07-24,18.799999237060547
2007-07-25,16.200000762939453
2007-07-26,16.799999237060547
2007-07-27,16.799999237060547
2007-07-30,16.0
2007-07-31,16.799999237060547
2007-08-01,16.0
2007-08-02,15.0
2007-08-03,15.199999809265137
2007-08-06,14.399999618530273
2007-08-07,14.800000190734863
2007-08-08,15.600000381469727
2007-08-09,15.800000190734863
2007-08-10,16.0
2007-08-13,15.600000381469727
2007-08-14,14.800000190734863
2007-08-15,15.399999618530273
2007-08-16,15.399999618530273
2007-08-17,15.0
2007-08-20,14.800000190734863
2007-08-21,14.800000190734863
2007-08-22,14.800000190734863
2007-08-23,14.399999618530273
2007-08-24,14.199999809265137
2007-08-27,14.600000381469727
2007-08-28,12.199999809265137
2007-08-29,12.800000190734863
2007-08-30,12.600000381469727
2007-08-31,11.600000381469727
2007-09-04,10.600000381469727
2007-09-05,10.0
2007-09-06,9.399999618530273
2007-09-07,10.199999809265137
2007-09-10,13.0
2007-09-11,12.399999618530273
2007-09-12,12.600000381469727
2007-09-13,14.399999618530273
2007-09-14,14.399999618530273
2007-09-17,14.0
2007-09-18,12.600000381469727
2007-09-19,13.399999618530273
2007-09-20,12.0
2007-09-21,13.800000190734863
2007-09-24,12.600000381469727
2007-09-25,12.0
2007-09-26,11.199999809265137
2007-09-27,12.0
2007-09-28,11.0
2007-10-01,11.0
2007-10-02,10.399999618530273
2007-10-03,11.0
2007-10-04,10.399999618530273
2007-10-05,10.600000381469727
2007-10-08,12.0
2007-10-09,11.600000381469727
2007-10-10,11.199999809265137
2007-10-11,11.800000190734863
2007-10-12,12.0
2007-10-15,12.199999809265137
2007-10-16,12.800000190734863
2007-10-17,12.399999618530273
2007-10-18,11.199999809265137
2007-10-19,10.800000190734863
2007-10-22,10.199999809265137
2007-10-23,10.800000190734863
2007-10-24,11.199999809265137
2007-10-25,10.600000381469727
2007-10-26,10.199999809265137
2007-10-29,10.0
2007-10-30,9.600000381469727
2007-10-31,10.399999618530273
2007-11-01,9.800000190734863
2007-11-02,9.600000381469727
2007-11-05,8.800000190734863
2007-11-06,8.600000381469727
2007-11-07,8.399999618530273
2007-11-08,7.199999809265137
2007-11-09,5.400000095367432
2007-11-12,5.800000190734863
2007-11-13,5.0
2007-11-14,6.0
2007-11-15,6.199999809265137
2007-11-16,5.400000095367432
2007-11-19,5.199999809265137
2007-11-20,5.599999904632568
2007-11-21,5.0
2007-11-23,5.199999809265137
2007-11-26,4.599999904632568
2007-11-27,4.400000095367432
2007-11-28,4.0
2007-11-29,4.0
2007-11-30,4.199999809265137
2007-12-03,5.0
2007-12-04,5.199999809265137
2007-12-05,4.599999904632568
2007-12-06,5.599999904632568
2007-12-07,4.599999904632568
2007-12-10,4.199999809265137
2007-12-11,4.199999809265137
2007-12-12,4.0
2007-12-13,4.0
2007-12-14,4.0
2007-12-17,3.200000047683716
2007-12-18,3.5999999046325684
2007-12-19,3.200000047683716
2007-12-20,3.200000047683716
2007-12-21,3.0
2007-12-24,3.200000047683716
2007-12-26,2.799999952316284
2007-12-27,2.5999999046325684
2007-12-28,2.799999952316284
2007-12-31,3.200000047683716
2008-01-02,3.799999952316284
2008-01-03,3.799999952316284
2008-01-04,3.4000000953674316
2008-01-07,2.5999999046325684
2008-01-08,3.0
2008-01-09,3.200000047683716
2008-01-10,3.4000000953674316
2008-01-11,3.0
2008-01-14,3.0
2008-01-15,2.799999952316284
2008-01-16,2.799999952316284
2008-01-17,2.5999999046325684
2008-01-18,2.200000047683716
2008-01-22,2.4000000953674316
2008-01-23,2.4000000953674316
2008-01-24,2.200000047683716
2008-01-25,2.0
2008-01-28,2.200000047683716
2008-01-29,3.4000000953674316
2008-01-30,4.800000190734863
2008-01-31,3.4000000953674316
2008-02-01,3.4000000953674316
2008-02-04,3.5999999046325684
2008-02-05,3.200000047683716
2008-02-06,3.0
2008-02-07,3.0
2008-02-08,3.200000047683716
2008-02-11,4.0
2008-02-12,3.799999952316284
2008-02-13,3.799999952316284
2008-02-14,3.5999999046325684
2008-02-15,3.799999952316284
2008-02-19,3.799999952316284
2008-02-20,4.0
2008-02-21,3.5999999046325684
2008-02-22,3.4000000953674316
2008-02-25,3.5999999046325684
2008-02-26,3.200000047683716
2008-02-27,3.200000047683716
2008-02-28,3.4000000953674316
2008-02-29,3.200000047683716
2008-03-03,2.799999952316284
2008-03-04,2.799999952316284
2008-03-05,2.5999999046325684
2008-03-06,2.4000000953674316
2008-03-07,2.4000000953674316
2008-03-10,2.4000000953674316
2008-03-11,2.4000000953674316
2008-03-12,2.4000000953674316
2008-03-13,2.200000047683716
2008-03-14,2.200000047683716
2008-03-17,2.200000047683716
2008-03-18,2.5999999046325684
2008-03-19,2.4000000953674316
2008-03-20,2.4000000953674316
2008-03-24,2.200000047683716
2008-03-25,2.4000000953674316
2008-03-26,2.4000000953674316
2008-03-27,2.4000000953674316
2008-03-28,2.4000000953674316
2008-03-31,2.200000047683716
2008-04-01,2.0
2008-04-02,2.200000047683716
2008-04-03,2.200000047683716
2008-04-04,2.0
2008-04-07,2.4000000953674316
2008-04-08,2.200000047683716
2008-04-09,2.200000047683716
2008-04-10,2.200000047683716
2008-04-11,2.200000047683716
2008-04-14,2.200000047683716
2008-04-15,2.0
2008-04-16,1.7999999523162842
2008-04-17,2.0
2008-04-18,2.200000047683716
2008-04-21,2.200000047683716
2008-04-22,2.200000047683716
2008-04-23,2.0
2008-04-24,1.7999999523162842
2008-04-25,1.7999999523162842
2008-04-28,2.0
2008-04-29,2.0
2008-04-30,1.7999999523162842
2008-05-01,1.7999999523162842
2008-05-02,1.7999999523162842
2008-05-05,1.7999999523162842
2008-05-06,1.7999999523162842
2008-05-07,1.7999999523162842
2008-05-08,2.0
2008-05-09,1.7999999523162842
2008-05-12,1.7999999523162842
2008-05-13,1.7999999523162842
2008-05-14,1.7999999523162842
2008-05-15,1.7999999523162842
2008-05-16,1.7999999523162842
2008-05-19,1.7999999523162842
2008-05-20,1.7999999523162842
2008-05-21,1.600000023841858
2008-05-22,1.7999999523162842
2008-05-23,1.600000023841858
2008-05-27,1.7999999523162842
2008-05-28,1.7999999523162842
2008-05-29,1.7999999523162842
2008-05-30,1.7999999523162842
2008-06-02,1.600000023841858
2008-06-03,1.7999999523162842
2008-06-04,1.600000023841858
2008-06-05,1.7999999523162842
2008-06-06,1.7999999523162842
2008-06-09,2.200000047683716
2008-06-10,2.4000000953674316
2008-06-11,3.5999999046325684
2008-06-12,2.799999952316284
2008-06-13,2.799999952316284
2008-06-16,3.4000000953674316
2008-06-17,3.200000047683716
2008-06-18,3.4000000953674316
2008-06-19,3.0
2008-06-20,3.200000047683716
2008-06-23,3.4000000953674316
2008-06-24,3.4000000953674316
2008-06-25,3.200000047683716
2008-06-26,3.200000047683716
2008-06-27,3.200000047683716
2008-06-30,2.5999999046325684
2008-07-01,2.799999952316284
2008-07-02,2.799999952316284
2008-07-03,2.799999952316284
2008-07-07,2.799999952316284
2008-07-08,2.5999999046325684
2008-07-09,2.5999999046325684
2008-07-10,2.200000047683716
2008-07-11,2.200000047683716
2008-07-14,2.200000047683716
2008-07-15,2.200000047683716
2008-07-16,2.200000047683716
2008-07-17,2.0
2008-07-18,2.0
2008-07-21,1.7999999523162842
2008-07-22,1.7999999523162842
2008-07-23,1.7999999523162842
2008-07-24,2.0
2008-07-25,2.0
2008-07-28,2.4000000953674316
2008-07-29,2.4000000953674316
2008-07-30,2.4000000953674316
2008-07-31,2.200000047683716
2008-08-01,2.4000000953674316
2008-08-04,2.200000047683716
2008-08-05,2.200000047683716
2008-08-06,2.0
2008-08-07,2.0
2008-08-08,2.0
2008-08-11,2.0
2008-08-12,1.7999999523162842
2008-08-13,1.7999999523162842
2008-08-14,1.7999999523162842
2008-08-15,1.7999999523162842
2008-08-18,1.7999999523162842
2008-08-19,1.7999999523162842
2008-08-20,1.7999999523162842
2008-08-21,1.600000023841858
2008-08-22,1.7999999523162842
2008-08-25,1.600000023841858
2008-08-26,1.600000023841858
2008-08-27,1.600000023841858
2008-08-28,1.600000023841858
2008-08-29,1.600000023841858
2008-09-02,1.600000023841858
2008-09-03,1.600000023841858
2008-09-04,1.399999976158142
2008-09-05,1.399999976158142
2008-09-08,1.600000023841858
2008-09-09,1.399999976158142
2008-09-10,1.399999976158142
2008-09-11,1.399999976158142
2008-09-12,1.399999976158142
2008-09-15,1.399999976158142
2008-09-16,1.399999976158142
2008-09-17,1.2000000476837158
2008-09-18,1.2000000476837158
2008-09-19,1.399999976158142
2008-09-22,1.2000000476837158
2008-09-23,1.2000000476837158
2008-09-24,1.2000000476837158
2008-09-25,1.2000000476837158
2008-09-26,1.2000000476837158
2008-09-29,1.2000000476837158
2008-09-30,1.2000000476837158
2008-10-01,1.2000000476837158
2008-10-02,1.2000000476837158
2008-10-03,1.0
2008-10-06,0.800000011920929
2008-10-07,0.800000011920929
2008-10-08,0.800000011920929
2008-10-09,0.800000011920929
2008-10-10,0.800000011920929
2008-10-13,0.6000000238418579
2008-10-14,0.6000000238418579
2008-10-15,0.6000000238418579
2008-10-16,0.6000000238418579
2008-10-17,0.6000000238418579
2008-10-20,1.399999976158142
2008-10-21,1.2000000476837158
2008-10-22,1.2000000476837158
2008-10-23,1.600000023841858
2008-10-24,1.2000000476837158
2008-10-27,1.2000000476837158
2008-10-28,1.2000000476837158
2008-10-29,1.399999976158142
2008-10-30,1.2000000476837158
2008-10-31,1.2000000476837158
2008-11-03,1.0
2008-11-04,1.2000000476837158
2008-11-05,1.0
2008-11-06,1.0
2008-11-07,1.0
2008-11-10,1.0
2008-11-11,1.0
2008-11-12,1.0
2008-11-13,1.2000000476837158
2008-11-14,1.2000000476837158
2008-11-17,1.2000000476837158
2008-11-18,1.2000000476837158
2008-11-19,1.0
2008-11-20,0.800000011920929
2008-11-21,0.800000011920929
2008-11-24,0.800000011920929
2008-11-25,0.800000011920929
2008-11-26,0.800000011920929
2008-11-28,0.800000011920929
2008-12-01,0.800000011920929
2008-12-02,0.800000011920929
2008-12-03,0.800000011920929
2008-12-04,0.800000011920929
2008-12-05,0.800000011920929
2008-12-08,0.6000000238418579
2008-12-09,0.6000000238418579
2008-12-10,0.800000011920929
2008-12-11,0.800000011920929
2008-12-12,0.800000011920929
2008-12-15,0.800000011920929
2008-12-16,0.800000011920929
2008-12-17,0.800000011920929
2008-12-18,0.800000011920929
2008-12-19,0.800000011920929
2008-12-22,0.800000011920929
2008-12-23,0.800000011920929
2008-12-24,0.800000011920929
2008-12-26,0.6000000238418579
2008-12-29,0.6000000238418579
2008-12-30,0.800000011920929
2008-12-31,0.800000011920929
2009-01-02,0.800000011920929
2009-01-05,1.0
2009-01-06,1.0
2009-01-07,1.0
2009-01-08,1.2000000476837158
2009-01-09,1.399999976158142
2009-01-12,1.2000000476837158
2009-01-13,1.399999976158142
2009-01-14,1.2000000476837158
2009-01-15,1.2000000476837158
2009-01-16,1.2000000476837158
2009-01-20,1.2000000476837158
2009-01-21,1.2000000476837158
2009-01-22,1.2000000476837158
2009-01-23,1.2000000476837158
2009-01-26,1.0
2009-01-27,1.2000000476837158
2009-01-28,1.2000000476837158
2009-01-29,1.2000000476837158
2009-01-30,1.2000000476837158
2009-02-02,1.2000000476837158
2009-02-03,1.0
2009-02-04,0.800000011920929
2009-02-05,1.0
2009-02-06,1.0
2009-02-09,1.0
2009-02-10,1.0
2009-02-11,1.0
2009-02-12,1.0
2009-02-13,1.0
2009-02-17,1.2000000476837158
2009-02-18,1.2000000476837158
2009-02-19,1.2000000476837158
2009-02-20,1.2000000476837158
2009-02-23,1.0
2009-02-24,1.0
2009-02-25,1.0
2009-02-26,1.0
2009-02-27,1.2000000476837158
2009-03-02,1.0
2009-03-03,1.0
2009-03-04,1.0
2009-03-05,0.800000011920929
2009-03-06,0.800000011920929
2009-03-09,1.0
2009-03-10,1.0
2009-03-11,1.0
2009-03-12,1.0
2009-03-13,1.2000000476837158
2009-03-16,1.2000000476837158
2009-03-17,1.2000000476837158
2009-03-18,1.2000000476837158
2009-03-19,1.2000000476837158
2009-03-20,1.2000000476837158
2009-03-23,1.2000000476837158
2009-03-24,1.600000023841858
2009-03-25,1.600000023841858
2009-03-26,1.600000023841858
2009-03-27,1.7999999523162842
2009-03-30,2.4000000953674316
2009-03-31,2.799999952316284
2009-04-01,2.799999952316284
2009-04-02,2.5999999046325684
2009-04-03,2.4000000953674316
2009-04-06,2.4000000953674316
2009-04-07,2.5999999046325684
2009-04-08,2.5999999046325684
2009-04-09,2.4000000953674316
2009-04-13,2.799999952316284
2009-04-14,2.799999952316284
2009-04-15,2.799999952316284
2009-04-16,2.5999999046325684
2009-04-17,2.5999999046325684
2009-04-20,2.4000000953674316
2009-04-21,2.4000000953674316
2009-04-22,2.200000047683716
2009-04-23,2.4000000953674316
2009-04-24,2.4000000953674316
2009-04-27,2.5999999046325684
2009-04-28,2.5999999046325684
2009-04-29,2.5999999046325684
2009-04-30,2.5999999046325684
2009-05-01,2.5999999046325684
2009-05-04,2.799999952316284
2009-05-05,2.799999952316284
2009-05-06,2.799999952316284
2009-05-07,2.799999952316284
2009-05-08,2.799999952316284
2009-05-11,2.799999952316284
2009-05-12,2.799999952316284
2009-05-13,3.4000000953674316
2009-05-14,3.5999999046325684
2009-05-15,4.0
2009-05-18,3.799999952316284
2009-05-19,3.200000047683716
2009-05-20,3.5999999046325684
2009-05-21,3.4000000953674316
2009-05-22,3.4000000953674316
2009-05-26,3.799999952316284
2009-05-27,3.799999952316284
2009-05-28,3.799999952316284
2009-05-29,4.0
2009-06-01,4.0
2009-06-02,4.0
2009-06-03,3.799999952316284
2009-06-04,4.0
2009-06-05,4.0
2009-06-08,3.799999952316284
2009-06-09,3.799999952316284
2009-06-10,3.799999952316284
2009-06-11,3.799999952316284
2009-06-12,3.5999999046325684
2009-06-15,3.5999999046325684
2009-06-16,3.799999952316284
2009-06-17,3.5999999046325684
2009-06-18,3.799999952316284
2009-06-19,3.799999952316284
2009-06-22,3.799999952316284
2009-06-23,3.799999952316284
2009-06-24,3.799999952316284
2009-06-25,3.799999952316284
2009-06-26,3.5999999046325684
2009-06-29,4.0
2009-06-30,3.799999952316284
2009-07-01,4.800000190734863
2009-07-02,7.199999809265137
2009-07-06,6.0
2009-07-07,5.400000095367432
2009-07-08,6.0
2009-07-09,6.0
2009-07-10,6.199999809265137
2009-07-13,7.199999809265137
2009-07-14,8.800000190734863
2009-07-15,8.199999809265137
2009-07-16,8.800000190734863
2009-07-17,10.800000190734863
2009-07-20,13.600000381469727
2009-07-21,12.0
2009-07-22,11.600000381469727
2009-07-23,9.0
2009-07-24,10.0
2009-07-27,10.0
2009-07-28,11.0
2009-07-29,10.600000381469727
2009-07-30,10.199999809265137
2009-07-31,9.199999809265137
2009-08-03,10.399999618530273
2009-08-04,10.600000381469727
2009-08-05,11.199999809265137
2009-08-06,10.800000190734863
2009-08-07,10.800000190734863
2009-08-10,11.0
2009-08-11,10.800000190734863
2009-08-12,11.0
2009-08-13,10.399999618530273
2009-08-14,10.0
2009-08-17,9.600000381469727
2009-08-18,10.399999618530273
2009-08-19,10.199999809265137
2009-08-20,10.600000381469727
2009-08-21,10.800000190734863
2009-08-24,10.800000190734863
2009-08-25,10.600000381469727
2009-08-26,10.199999809265137
2009-08-27,10.0
2009-08-28,10.0
2009-08-31,9.600000381469727
2009-09-01,9.199999809265137
2009-09-02,9.600000381469727
2009-09-03,10.0
2009-09-04,10.399999618530273
2009-09-08,10.399999618530273
2009-09-09,10.399999618530273
2009-09-10,10.0
2009-09-11,9.0
2009-09-14,8.800000190734863
2009-09-15,9.0
2009-09-16,9.399999618530273
2009-09-17,9.600000381469727
2009-09-18,9.800000190734863
2009-09-21,9.199999809265137
2009-09-22,9.399999618530273
2009-09-23,8.399999618530273
2009-09-24,9.0
2009-09-25,8.800000190734863
2009-09-28,8.800000190734863
2009-09-29,8.600000381469727
2009-09-30,8.600000381469727
2009-10-01,8.399999618530273
2009-10-02,7.599999904632568
2009-10-05,7.800000190734863
2009-10-06,7.800000190734863
2009-10-07,7.800000190734863
2009-10-08,7.800000190734863
2009-10-09,8.0
2009-10-12,9.0
2009-10-13,10.0
2009-10-14,10.0
2009-10-15,9.800000190734863
2009-10-16,9.199999809265137
2009-10-19,9.600000381469727
2009-10-20,9.600000381469727
2009-10-21,9.399999618530273
2009-10-22,9.800000190734863
2009-10-23,9.399999618530273
2009-10-26,9.199999809265137
2009-10-27,9.199999809265137
2009-10-28,8.600000381469727
2009-10-29,8.800000190734863
2009-10-30,9.0
2009-11-02,8.399999618530273
2009-11-03,8.600000381469727
2009-11-04,8.399999618530273
2009-11-05,8.600000381469727
2009-11-06,8.0
2009-11-09,7.199999809265137
2009-11-10,7.199999809265137
2009-11-11,7.0
2009-11-12,7.199999809265137
2009-11-13,7.400000095367432
2009-11-16,7.199999809265137
2009-11-17,7.0
2009-11-18,6.800000190734863
2009-11-19,5.800000190734863
2009-11-20,5.800000190734863
2009-11-23,5.199999809265137
2009-11-24,4.800000190734863
2009-11-25,4.599999904632568
2009-11-27,4.599999904632568
2009-11-30,4.400000095367432
2009-12-01,4.599999904632568
2009-12-02,4.800000190734863
2009-12-03,5.199999809265137
2009-12-04,6.0
2009-12-07,5.800000190734863
2009-12-08,5.199999809265137
2009-12-09,5.400000095367432
2009-12-10,5.400000095367432
2009-12-11,5.199999809265137
2009-12-14,5.400000095367432
2009-12-15,5.199999809265137
2009-12-16,5.0
2009-12-17,4.800000190734863
2009-12-18,5.0
2009-12-21,4.800000190734863
2009-12-22,4.599999904632568
2009-12-23,4.599999904632568
2009-12-24,4.0
2009-12-28,6.0
2009-12-29,6.300000190734863
2009-12-30,5.5
2009-12-31,5.059999942779541
2010-01-04,5.0
2010-01-05,5.369999885559082
2010-01-06,5.349999904632568
2010-01-07,5.050000190734863
2010-01-08,5.320000171661377
2010-01-11,5.099999904632568
2010-01-12,4.949999809265137
2010-01-13,4.800000190734863
2010-01-14,4.800000190734863
2010-01-15,4.75
2010-01-19,4.389999866485596
2010-01-20,4.25
2010-01-21,5.0
2010-01-22,4.900000095367432
2010-01-25,4.75
2010-01-26,4.599999904632568
2010-01-27,4.309999942779541
2010-01-28,4.489999771118164
2010-01-29,5.0
2010-02-01,4.900000095367432
2010-02-02,4.840000152587891
2010-02-03,4.900000095367432
2010-02-04,4.650000095367432
2010-02-05,4.5
2010-02-08,4.599999904632568
2010-02-09,4.599999904632568
2010-02-10,3.799999952316284
2010-02-11,3.700000047683716
2010-02-12,3.799999952316284
2010-02-16,3.5899999141693115
2010-02-17,3.5999999046325684
2010-02-18,3.5999999046325684
2010-02-19,3.6500000953674316
2010-02-22,3.5199999809265137
2010-02-23,3.440000057220459
2010-02-24,3.5
2010-02-25,3.430000066757202
2010-02-26,3.380000114440918
2010-03-01,3.4000000953674316
2010-03-02,3.299999952316284
2010-03-03,3.2699999809265137
2010-03-04,3.259999990463257
2010-03-05,3.0999999046325684
2010-03-08,3.119999885559082
2010-03-09,2.9800000190734863
2010-03-10,3.200000047683716
2010-03-11,3.3399999141693115
2010-03-12,3.309999942779541
2010-03-15,3.200000047683716
2010-03-16,3.1500000953674316
2010-03-17,3.0799999237060547
2010-03-18,3.0199999809265137
2010-03-19,2.950000047683716
2010-03-22,3.0
2010-03-23,3.0199999809265137
2010-03-24,3.5899999141693115
2010-03-25,3.559999942779541
2010-03-26,3.3299999237060547
2010-03-29,3.1600000858306885
2010-03-30,3.0999999046325684
2010-03-31,3.25
2010-04-01,3.25
2010-04-05,3.5999999046325684
2010-04-06,3.809999942779541
2010-04-07,3.690000057220459
2010-04-08,3.559999942779541
2010-04-09,3.950000047683716
2010-04-12,4.199999809265137
2010-04-13,4.079999923706055
2010-04-14,4.119999885559082
2010-04-15,3.990000009536743
2010-04-16,3.9200000762939453
2010-04-19,3.690000057220459
2010-04-20,3.640000104904175
2010-04-21,3.6500000953674316
2010-04-22,3.799999952316284
2010-04-23,3.640000104904175
2010-04-26,3.2300000190734863
2010-04-27,3.2100000381469727
2010-04-28,3.369999885559082
2010-04-29,3.259999990463257
2010-04-30,3.2899999618530273
2010-05-03,3.3299999237060547
2010-05-04,3.200000047683716
2010-05-05,3.2899999618530273
2010-05-06,3.0
2010-05-07,3.0
2010-05-10,3.1600000858306885
2010-05-11,3.0999999046325684
2010-05-12,3.25
2010-05-13,2.759999990463257
2010-05-14,2.740000009536743
2010-05-17,2.8399999141693115
2010-05-18,2.930000066757202
2010-05-19,2.859999895095825
2010-05-20,2.75
2010-05-21,2.740000009536743
2010-05-24,2.6700000762939453
2010-05-25,2.559999942779541
2010-05-26,2.4800000190734863
2010-05-27,2.390000104904175
2010-05-28,2.3299999237060547
2010-06-01,2.299999952316284
2010-06-02,2.259999990463257
2010-06-03,2.2699999809265137
2010-06-04,2.200000047683716
2010-06-07,2.0999999046325684
2010-06-08,1.9700000286102295
2010-06-09,1.850000023841858
2010-06-10,1.850000023841858
2010-06-11,1.9900000095367432
2010-06-14,1.9900000095367432
2010-06-15,2.0
2010-06-16,2.0
2010-06-17,1.909999966621399
2010-06-18,1.659999966621399
2010-06-21,1.5399999618530273
2010-06-22,1.5099999904632568
2010-06-23,1.559999942779541
2010-06-24,1.590000033378601
2010-06-25,1.8300000429153442
2010-06-28,1.840000033378601
2010-06-29,1.7999999523162842
2010-06-30,1.8300000429153442
2010-07-01,1.7200000286102295
2010-07-02,1.7899999618530273
2010-07-06,1.7599999904632568
2010-07-07,1.7999999523162842
2010-07-08,1.940000057220459
2010-07-09,1.9500000476837158
2010-07-12,1.9500000476837158
2010-07-13,2.0299999713897705
2010-07-14,2.4000000953674316
2010-07-15,2.3499999046325684
2010-07-16,2.0199999809265137
2010-07-19,2.049999952316284
2010-07-20,2.049999952316284
2010-07-21,1.850000023841858
2010-07-22,1.9500000476837158
2010-07-23,2.0
2010-07-26,1.9199999570846558
2010-07-27,1.9900000095367432
2010-07-28,2.049999952316284
2010-07-29,2.1600000858306885
2010-07-30,2.1500000953674316
2010-08-02,2.109999895095825
2010-08-03,2.2799999713897705
2010-08-04,2.299999952316284
2010-08-05,2.4200000762939453
2010-08-06,2.3399999141693115
2010-08-09,2.2100000381469727
2010-08-10,2.200000047683716
2010-08-11,2.2300000190734863
2010-08-12,1.899999976158142
2010-08-13,1.9500000476837158
2010-08-16,1.9500000476837158
2010-08-17,2.0199999809265137
2010-08-18,2.0
2010-08-19,1.9600000381469727
2010-08-20,2.0
2010-08-23,1.9500000476837158
2010-08-24,1.850000023841858
2010-08-25,1.850000023841858
2010-08-26,1.8700000047683716
2010-08-27,1.8600000143051147
2010-08-30,1.75
2010-08-31,1.6799999475479126
2010-09-01,1.7000000476837158
2010-09-02,1.6699999570846558
2010-09-03,1.649999976158142
2010-09-07,1.659999966621399
2010-09-08,1.75
2010-09-09,1.690000057220459
2010-09-10,1.6100000143051147
2010-09-13,1.7200000286102295
2010-09-14,1.649999976158142
2010-09-15,1.6299999952316284
2010-09-16,1.600000023841858
2010-09-17,1.3700000047683716
2010-09-20,1.3600000143051147
2010-09-21,1.350000023841858
2010-09-22,1.399999976158142
2010-09-23,1.350000023841858
2010-09-24,1.3700000047683716
2010-09-27,1.399999976158142
2010-09-28,1.2799999713897705
2010-09-29,1.350000023841858
2010-09-30,1.350000023841858
2010-10-01,1.4299999475479126
2010-10-04,1.4500000476837158
2010-10-05,1.4299999475479126
2010-10-06,1.4199999570846558
2010-10-07,1.4299999475479126
2010-10-08,1.440000057220459
2010-10-11,1.4199999570846558
2010-10-12,1.4500000476837158
2010-10-13,1.4900000095367432
2010-10-14,1.4500000476837158
2010-10-15,1.4199999570846558
2010-10-18,1.350000023841858
2010-10-19,1.4299999475479126
2010-10-20,1.4500000476837158
2010-10-21,1.4600000381469727
2010-10-22,1.4800000190734863
2010-10-25,1.5499999523162842
2010-10-26,1.5499999523162842
2010-10-27,1.5
2010-10-28,1.4500000476837158
2010-10-29,1.399999976158142
2010-11-01,1.3600000143051147
2010-11-02,1.4199999570846558
2010-11-03,1.3799999952316284
2010-11-04,1.3700000047683716
2010-11-05,1.350000023841858
2010-11-08,1.4199999570846558
2010-11-09,1.4600000381469727
2010-11-10,1.3700000047683716
2010-11-11,0.8700000047683716
2010-11-12,0.9200000166893005
2010-11-15,0.75
2010-11-16,0.6399999856948853
2010-11-17,0.5799999833106995
2010-11-18,0.6000000238418579
2010-11-19,0.6200000047683716
2010-11-22,0.6200000047683716
2010-11-23,0.6600000262260437
2010-11-24,0.800000011920929
2010-11-26,0.7799999713897705
2010-11-29,0.7799999713897705
2010-11-30,0.7400000095367432
2010-12-01,0.6800000071525574
2010-12-02,0.7099999785423279
2010-12-03,0.6800000071525574
2010-12-06,0.6499999761581421
2010-12-07,0.6200000047683716
2010-12-08,0.5799999833106995
2010-12-09,0.6000000238418579
2010-12-10,0.6200000047683716
2010-12-13,0.6000000238418579
2010-12-14,0.5400000214576721
2010-12-15,0.5400000214576721
2010-12-16,0.5799999833106995
2010-12-17,0.6299999952316284
2010-12-20,0.6200000047683716
2010-12-21,0.6499999761581421
2010-12-22,0.6200000047683716
2010-12-23,0.3700000047683716
2010-12-27,0.3499999940395355
2010-12-28,0.3799999952316284
2010-12-29,0.41999998688697815
2010-12-30,0.4099999964237213
2010-12-31,0.41999998688697815
2011-01-03,0.3799999952316284
2011-01-04,0.3799999952316284
2011-01-05,0.38999998569488525
2011-01-06,0.4000000059604645
2011-01-07,0.38999998569488525
2011-01-10,0.4300000071525574
2011-01-11,0.38999998569488525
2011-01-12,0.3799999952316284
2011-01-13,0.4000000059604645
2011-01-14,0.4000000059604645
2011-01-18,0.28999999165534973
2011-01-19,0.25
2011-01-20,0.23999999463558197
2011-01-21,0.25
2011-01-24,0.2800000011920929
2011-01-25,0.2800000011920929
2011-01-26,0.27000001072883606
2011-01-27,0.28999999165534973
2011-01-28,0.25999999046325684
2011-01-31,0.3199999928474426
2011-02-01,0.3199999928474426
2011-02-02,0.27000001072883606
2011-02-03,0.27000001072883606
2011-02-04,0.27000001072883606
2011-02-07,0.3100000023841858
2011-02-08,0.3100000023841858
2011-02-09,0.30000001192092896
2011-02-10,0.3199999928474426
2011-02-11,0.33000001311302185
2011-02-14,0.3199999928474426
2011-02-15,0.33000001311302185
2011-02-16,0.36000001430511475
2011-02-17,0.36000001430511475
2011-02-18,0.3499999940395355
2011-02-22,0.36000001430511475
2011-02-23,0.3499999940395355
2011-02-24,0.3400000035762787
2011-02-25,0.33000001311302185
2011-02-28,0.3199999928474426
2011-03-01,0.3199999928474426
2011-03-02,0.38999998569488525
2011-03-03,0.3799999952316284
2011-03-04,0.4000000059604645
2011-03-07,0.6000000238418579
2011-03-08,0.5099999904632568
2011-03-09,0.5299999713897705
2011-03-10,0.5
2011-03-11,0.4000000059604645
2011-03-14,0.5
2011-03-15,0.44999998807907104
2011-03-16,0.4699999988079071
2011-03-17,0.49000000953674316
2011-03-18,0.4699999988079071
2011-03-21,0.3799999952316284
2011-03-22,0.3799999952316284
2011-03-23,0.46000000834465027
2011-03-24,0.46000000834465027
2011-03-25,0.46000000834465027
2011-03-28,0.4300000071525574
