,BCPC
1987-03-19,0.4543209969997406
1987-03-20,0.5465019941329956
1987-03-23,0.5135800242424011
1987-03-24,0.55308598279953
1987-03-25,0.6123459935188293
1987-03-26,0.6189299821853638
1987-03-27,0.55308598279953
1987-03-30,0.55308598279953
1987-03-31,0.5794240236282349
1987-04-01,0.5860080122947693
1987-04-02,0.5860080122947693
1987-04-03,0.6123459935188293
1987-04-06,0.5925930142402649
1987-04-07,0.5728399753570557
1987-04-08,0.5069959759712219
1987-04-09,0.5596709847450256
1987-04-10,0.5794240236282349
1987-04-13,0.5991770029067993
1987-04-14,0.5794240236282349
1987-04-15,0.55308598279953
1987-04-16,0.55308598279953
1987-04-20,0.55308598279953
1987-04-21,0.55308598279953
1987-04-22,0.5135800242424011
1987-04-23,0.5267490148544312
1987-04-24,0.5399180054664612
1987-04-27,0.5465019941329956
1987-04-28,0.5135800242424011
1987-04-29,0.5662549734115601
1987-04-30,0.5991770029067993
1987-05-01,0.5991770029067993
1987-05-04,0.6057609915733337
1987-05-05,0.55308598279953
1987-05-06,0.55308598279953
1987-05-07,0.5794240236282349
1987-05-08,0.5465019941329956
1987-05-11,0.5267490148544312
1987-05-12,0.5267490148544312
1987-05-13,0.5201650261878967
1987-05-14,0.5201650261878967
1987-05-15,0.5267490148544312
1987-05-18,0.5399180054664612
1987-05-19,0.5465019941329956
1987-05-20,0.5399180054664612
1987-05-21,0.5399180054664612
1987-05-22,0.55308598279953
1987-05-26,0.5596709847450256
1987-05-27,0.5596709847450256
1987-05-28,0.5333330035209656
1987-05-29,0.5267490148544312
1987-06-01,0.5333330035209656
1987-06-02,0.5267490148544312
1987-06-03,0.5135800242424011
1987-06-04,0.5201650261878967
1987-06-05,0.5267490148544312
1987-06-08,0.5069959759712219
1987-06-09,0.5004119873046875
1987-06-10,0.5004119873046875
1987-06-11,0.48065799474716187
1987-06-12,0.48065799474716187
1987-06-15,0.47407400608062744
1987-06-16,0.5135800242424011
1987-06-17,0.5465019941329956
1987-06-18,0.5662549734115601
1987-06-19,0.5596709847450256
1987-06-22,0.5333330035209656
1987-06-23,0.5596709847450256
1987-06-24,0.5267490148544312
1987-06-25,0.5399180054664612
1987-06-26,0.5465019941329956
1987-06-29,0.5399180054664612
1987-06-30,0.55308598279953
1987-07-01,0.55308598279953
1987-07-02,0.5662549734115601
1987-07-06,0.6189299821853638
1987-07-07,0.6320989727973938
1987-07-08,0.6320989727973938
1987-07-09,0.5925930142402649
1987-07-10,0.5794240236282349
1987-07-13,0.47407400608062744
1987-07-14,0.5201650261878967
1987-07-15,0.5135800242424011
1987-07-16,0.5135800242424011
1987-07-17,0.5135800242424011
1987-07-20,0.48724299669265747
1987-07-21,0.4938269853591919
1987-07-22,0.5135800242424011
1987-07-23,0.5333330035209656
1987-07-24,0.5004119873046875
1987-07-27,0.5135800242424011
1987-07-28,0.48724299669265747
1987-07-29,0.48724299669265747
1987-07-30,0.48724299669265747
1987-07-31,0.4938269853591919
1987-08-03,0.4938269853591919
1987-08-04,0.4938269853591919
1987-08-05,0.48724299669265747
1987-08-06,0.5004119873046875
1987-08-07,0.4938269853591919
1987-08-10,0.4938269853591919
1987-08-11,0.48724299669265747
1987-08-12,0.48724299669265747
1987-08-13,0.48724299669265747
1987-08-14,0.5069959759712219
1987-08-17,0.5267490148544312
1987-08-18,0.5399180054664612
1987-08-19,0.5465019941329956
1987-08-20,0.5465019941329956
1987-08-21,0.5267490148544312
1987-08-24,0.5201650261878967
1987-08-25,0.5069959759712219
1987-08-26,0.5135800242424011
1987-08-27,0.5069959759712219
1987-08-28,0.47407400608062744
1987-08-31,0.48724299669265747
1987-09-01,0.47407400608062744
1987-09-02,0.47407400608062744
1987-09-03,0.47407400608062744
1987-09-04,0.48724299669265747
1987-09-08,0.48724299669265747
1987-09-09,0.4543209969997406
1987-09-10,0.4543209969997406
1987-09-11,0.44115200638771057
1987-09-14,0.44115200638771057
1987-09-15,0.46748998761177063
1987-09-16,0.460904985666275
1987-09-17,0.46748998761177063
1987-09-18,0.46748998761177063
1987-09-21,0.4477370083332062
1987-09-22,0.4477370083332062
1987-09-23,0.4543209969997406
1987-09-24,0.4543209969997406
1987-09-25,0.4543209969997406
1987-09-28,0.44115200638771057
1987-09-29,0.42139899730682373
1987-09-30,0.43456798791885376
1987-10-01,0.42798399925231934
1987-10-02,0.42798399925231934
1987-10-05,0.42139899730682373
1987-10-06,0.39506199955940247
1987-10-07,0.4016459882259369
1987-10-08,0.4016459882259369
1987-10-09,0.36872398853302
1987-10-12,0.36872398853302
1987-10-13,0.38189300894737244
1987-10-14,0.38189300894737244
1987-10-15,0.3753089904785156
1987-10-16,0.4082300066947937
1987-10-19,0.3094649910926819
1987-10-20,0.28971201181411743
1987-10-21,0.3292180001735687
1987-10-22,0.2831279933452606
1987-10-23,0.276542991399765
1987-10-26,0.25679001212120056
1987-10-27,0.21728399395942688
1987-10-28,0.19094699621200562
1987-10-29,0.2238679975271225
1987-10-30,0.28971201181411743
1987-11-02,0.30288100242614746
1987-11-03,0.2831279933452606
1987-11-04,0.2699590027332306
1987-11-05,0.28971201181411743
1987-11-06,0.276542991399765
1987-11-09,0.276542991399765
1987-11-10,0.276542991399765
1987-11-11,0.2699590027332306
1987-11-12,0.24362100660800934
1987-11-13,0.24362100660800934
1987-11-16,0.21728399395942688
1987-11-17,0.2238679975271225
1987-11-18,0.23703700304031372
1987-11-19,0.2304529994726181
1987-11-20,0.2304529994726181
1987-11-23,0.2238679975271225
1987-11-24,0.21070000529289246
1987-11-25,0.21728399395942688
1987-11-27,0.21728399395942688
1987-11-30,0.2238679975271225
1987-12-01,0.21070000529289246
1987-12-02,0.21728399395942688
1987-12-03,0.21728399395942688
1987-12-04,0.17777800559997559
1987-12-07,0.19753099977970123
1987-12-08,0.18436199426651
1987-12-09,0.18436199426651
1987-12-10,0.18436199426651
1987-12-11,0.19094699621200562
1987-12-14,0.19094699621200562
1987-12-15,0.20411500334739685
1987-12-16,0.18436199426651
1987-12-17,0.19094699621200562
1987-12-18,0.18436199426651
1987-12-21,0.18436199426651
1987-12-22,0.18436199426651
1987-12-23,0.16460900008678436
1987-12-24,0.16460900008678436
1987-12-28,0.16460900008678436
1987-12-29,0.16460900008678436
1987-12-30,0.16460900008678436
1987-12-31,0.21728399395942688
1988-01-04,0.21728399395942688
1988-01-05,0.24362100660800934
1988-01-06,0.23703700304031372
1988-01-07,0.24362100660800934
1988-01-08,0.23703700304031372
1988-01-11,0.2238679975271225
1988-01-12,0.2238679975271225
1988-01-13,0.2238679975271225
1988-01-14,0.23703700304031372
1988-01-15,0.2238679975271225
1988-01-18,0.2238679975271225
1988-01-19,0.2238679975271225
1988-01-20,0.2304529994726181
1988-01-21,0.2304529994726181
1988-01-22,0.2238679975271225
1988-01-25,0.2238679975271225
1988-01-26,0.2238679975271225
1988-01-27,0.2238679975271225
1988-01-28,0.2238679975271225
1988-01-29,0.2238679975271225
1988-02-01,0.2238679975271225
1988-02-02,0.21070000529289246
1988-02-03,0.21728399395942688
1988-02-04,0.19753099977970123
1988-02-05,0.19753099977970123
1988-02-08,0.19753099977970123
1988-02-09,0.19753099977970123
1988-02-10,0.19753099977970123
1988-02-11,0.19753099977970123
1988-02-12,0.19753099977970123
1988-02-16,0.18765400350093842
1988-02-17,0.18765400350093842
1988-02-18,0.18436199426651
1988-02-19,0.18436199426651
1988-02-22,0.17777800559997559
1988-02-23,0.20411500334739685
1988-02-24,0.21070000529289246
1988-02-25,0.21070000529289246
1988-02-26,0.21070000529289246
1988-02-29,0.21728399395942688
1988-03-01,0.21070000529289246
1988-03-02,0.21070000529289246
1988-03-03,0.21070000529289246
1988-03-04,0.21070000529289246
1988-03-07,0.2238679975271225
1988-03-08,0.263374000787735
1988-03-09,0.29629600048065186
1988-03-10,0.2699590027332306
1988-03-11,0.28971201181411743
1988-03-14,0.263374000787735
1988-03-15,0.25679001212120056
1988-03-16,0.25020599365234375
1988-03-17,0.25679001212120056
1988-03-18,0.2699590027332306
1988-03-21,0.25679001212120056
1988-03-22,0.25020599365234375
1988-03-23,0.263374000787735
1988-03-24,0.2304529994726181
1988-03-25,0.25020599365234375
1988-03-28,0.2304529994726181
1988-03-29,0.25020599365234375
1988-03-30,0.2304529994726181
1988-03-31,0.2304529994726181
1988-04-04,0.2304529994726181
1988-04-05,0.2304529994726181
1988-04-06,0.24362100660800934
1988-04-07,0.24362100660800934
1988-04-08,0.25020599365234375
1988-04-11,0.2238679975271225
1988-04-12,0.2238679975271225
1988-04-13,0.23703700304031372
1988-04-14,0.24362100660800934
1988-04-15,0.24362100660800934
1988-04-18,0.25679001212120056
1988-04-19,0.25679001212120056
1988-04-20,0.29629600048065186
1988-04-21,0.2831279933452606
1988-04-22,0.29629600048065186
1988-04-25,0.29629600048065186
1988-04-26,0.2699590027332306
1988-04-27,0.2699590027332306
1988-04-28,0.2831279933452606
1988-04-29,0.263374000787735
1988-05-02,0.263374000787735
1988-05-03,0.263374000787735
1988-05-04,0.263374000787735
1988-05-05,0.263374000787735
1988-05-06,0.2304529994726181
1988-05-09,0.2304529994726181
1988-05-10,0.2304529994726181
1988-05-11,0.2238679975271225
1988-05-12,0.20411500334739685
1988-05-13,0.2238679975271225
1988-05-16,0.20411500334739685
1988-05-17,0.21070000529289246
1988-05-18,0.2238679975271225
1988-05-19,0.2238679975271225
1988-05-20,0.24362100660800934
1988-05-23,0.24362100660800934
1988-05-24,0.23703700304031372
1988-05-25,0.2238679975271225
1988-05-26,0.2238679975271225
1988-05-27,0.2238679975271225
1988-05-31,0.2238679975271225
1988-06-01,0.2304529994726181
1988-06-02,0.21728399395942688
1988-06-03,0.21728399395942688
1988-06-06,0.21728399395942688
1988-06-07,0.21728399395942688
1988-06-08,0.20411500334739685
1988-06-09,0.21070000529289246
1988-06-10,0.21070000529289246
1988-06-13,0.21070000529289246
1988-06-14,0.21070000529289246
1988-06-15,0.21070000529289246
1988-06-16,0.21070000529289246
1988-06-17,0.21070000529289246
1988-06-20,0.20411500334739685
1988-06-21,0.19753099977970123
1988-06-22,0.19753099977970123
1988-06-23,0.19094699621200562
1988-06-24,0.19094699621200562
1988-06-27,0.21070000529289246
1988-06-28,0.21070000529289246
1988-06-29,0.19753099977970123
1988-06-30,0.21070000529289246
1988-07-01,0.21070000529289246
1988-07-05,0.21070000529289246
1988-07-06,0.18765400350093842
1988-07-07,0.18765400350093842
1988-07-08,0.18436199426651
1988-07-11,0.18436199426651
1988-07-12,0.18436199426651
1988-07-13,0.17777800559997559
1988-07-14,0.20411500334739685
1988-07-15,0.18436199426651
1988-07-18,0.19753099977970123
1988-07-19,0.19753099977970123
1988-07-20,0.19753099977970123
1988-07-21,0.19753099977970123
1988-07-22,0.20411500334739685
1988-07-25,0.21070000529289246
1988-07-26,0.21070000529289246
1988-07-27,0.19094699621200562
1988-07-28,0.19094699621200562
1988-07-29,0.19094699621200562
1988-08-01,0.21070000529289246
1988-08-02,0.21070000529289246
1988-08-03,0.2238679975271225
1988-08-04,0.21070000529289246
1988-08-05,0.21070000529289246
1988-08-08,0.21728399395942688
1988-08-09,0.21728399395942688
1988-08-10,0.21399199962615967
1988-08-11,0.21070000529289246
1988-08-12,0.21728399395942688
1988-08-15,0.21070000529289246
1988-08-16,0.21070000529289246
1988-08-17,0.21070000529289246
1988-08-18,0.21070000529289246
1988-08-19,0.21728399395942688
1988-08-22,0.21728399395942688
1988-08-23,0.20411500334739685
1988-08-24,0.21728399395942688
1988-08-25,0.21728399395942688
1988-08-26,0.20740699768066406
1988-08-29,0.21728399395942688
1988-08-30,0.21728399395942688
1988-08-31,0.21070000529289246
1988-09-01,0.21070000529289246
1988-09-02,0.2238679975271225
1988-09-06,0.2304529994726181
1988-09-07,0.2304529994726181
1988-09-08,0.2238679975271225
1988-09-09,0.2238679975271225
1988-09-12,0.2238679975271225
1988-09-13,0.2238679975271225
1988-09-14,0.24362100660800934
1988-09-15,0.2699590027332306
1988-09-16,0.2831279933452606
1988-09-19,0.276542991399765
1988-09-20,0.2831279933452606
1988-09-21,0.2699590027332306
1988-09-22,0.2699590027332306
1988-09-23,0.263374000787735
1988-09-26,0.25679001212120056
1988-09-27,0.25679001212120056
1988-09-28,0.25679001212120056
1988-09-29,0.263374000787735
1988-09-30,0.25679001212120056
1988-10-03,0.2699590027332306
1988-10-04,0.25679001212120056
1988-10-05,0.2666670083999634
1988-10-06,0.2666670083999634
1988-10-07,0.2666670083999634
1988-10-10,0.23703700304031372
1988-10-11,0.23703700304031372
1988-10-12,0.23703700304031372
1988-10-13,0.2238679975271225
1988-10-14,0.2304529994726181
1988-10-17,0.2304529994726181
1988-10-18,0.21070000529289246
1988-10-19,0.24362100660800934
1988-10-20,0.23703700304031372
1988-10-21,0.24362100660800934
1988-10-24,0.24362100660800934
1988-10-25,0.2304529994726181
1988-10-26,0.23703700304031372
1988-10-27,0.23703700304031372
1988-10-28,0.23703700304031372
1988-10-31,0.23703700304031372
1988-11-01,0.23703700304031372
1988-11-02,0.2238679975271225
1988-11-03,0.2238679975271225
1988-11-04,0.2238679975271225
1988-11-07,0.2238679975271225
1988-11-08,0.19753099977970123
1988-11-09,0.19753099977970123
1988-11-10,0.19753099977970123
1988-11-11,0.19753099977970123
1988-11-14,0.19753099977970123
1988-11-15,0.19753099977970123
1988-11-16,0.2238679975271225
1988-11-17,0.2238679975271225
1988-11-18,0.2238679975271225
1988-11-21,0.21070000529289246
1988-11-22,0.21728399395942688
1988-11-23,0.21728399395942688
1988-11-25,0.21728399395942688
1988-11-28,0.21728399395942688
1988-11-29,0.23703700304031372
1988-11-30,0.23703700304031372
1988-12-01,0.21728399395942688
1988-12-02,0.21728399395942688
1988-12-05,0.21728399395942688
1988-12-06,0.21728399395942688
1988-12-07,0.21070000529289246
1988-12-08,0.21070000529289246
1988-12-09,0.2238679975271225
1988-12-12,0.23703700304031372
1988-12-13,0.23703700304031372
1988-12-14,0.2238679975271225
1988-12-15,0.2238679975271225
1988-12-16,0.2238679975271225
1988-12-19,0.21728399395942688
1988-12-20,0.21728399395942688
1988-12-21,0.21728399395942688
1988-12-22,0.21070000529289246
1988-12-23,0.21070000529289246
1988-12-27,0.2238679975271225
1988-12-28,0.2238679975271225
1988-12-29,0.21728399395942688
1988-12-30,0.2304529994726181
1989-01-03,0.21728399395942688
1989-01-04,0.24362100660800934
1989-01-05,0.24362100660800934
1989-01-06,0.2238679975271225
1989-01-09,0.2238679975271225
1989-01-10,0.2238679975271225
1989-01-11,0.23703700304031372
1989-01-12,0.2304529994726181
1989-01-13,0.2304529994726181
1989-01-16,0.23703700304031372
1989-01-17,0.23703700304031372
1989-01-18,0.2238679975271225
1989-01-19,0.2238679975271225
1989-01-20,0.2238679975271225
1989-01-23,0.2238679975271225
1989-01-24,0.2238679975271225
1989-01-25,0.2238679975271225
1989-01-26,0.23374499380588531
1989-01-27,0.2238679975271225
1989-01-30,0.2238679975271225
1989-01-31,0.24362100660800934
1989-02-01,0.23703700304031372
1989-02-02,0.23703700304031372
1989-02-03,0.23703700304031372
1989-02-06,0.23703700304031372
1989-02-07,0.24362100660800934
1989-02-08,0.24362100660800934
1989-02-09,0.24362100660800934
1989-02-10,0.24362100660800934
1989-02-13,0.25679001212120056
1989-02-14,0.25679001212120056
1989-02-15,0.25020599365234375
1989-02-16,0.25020599365234375
1989-02-17,0.25679001212120056
1989-02-21,0.276542991399765
1989-02-22,0.263374000787735
1989-02-23,0.25020599365234375
1989-02-24,0.263374000787735
1989-02-27,0.24362100660800934
1989-02-28,0.24362100660800934
1989-03-01,0.24362100660800934
1989-03-02,0.24362100660800934
1989-03-03,0.24362100660800934
1989-03-06,0.24362100660800934
1989-03-07,0.24362100660800934
1989-03-08,0.24362100660800934
1989-03-09,0.24362100660800934
1989-03-10,0.24362100660800934
1989-03-13,0.24362100660800934
1989-03-14,0.24362100660800934
1989-03-15,0.24362100660800934
1989-03-16,0.24362100660800934
1989-03-17,0.25679001212120056
1989-03-20,0.25679001212120056
1989-03-21,0.25679001212120056
1989-03-22,0.25679001212120056
1989-03-23,0.25679001212120056
1989-03-27,0.25679001212120056
1989-03-28,0.25679001212120056
1989-03-29,0.25020599365234375
1989-03-30,0.25020599365234375
1989-03-31,0.24362100660800934
1989-04-03,0.2699590027332306
1989-04-04,0.25020599365234375
1989-04-05,0.25020599365234375
1989-04-06,0.25020599365234375
1989-04-07,0.25020599365234375
1989-04-10,0.25020599365234375
1989-04-11,0.25020599365234375
1989-04-12,0.2600820064544678
1989-04-13,0.24362100660800934
1989-04-14,0.24362100660800934
1989-04-17,0.24362100660800934
1989-04-18,0.24362100660800934
1989-04-19,0.2238679975271225
1989-04-20,0.21728399395942688
1989-04-21,0.21728399395942688
1989-04-24,0.21728399395942688
1989-04-25,0.263374000787735
1989-04-26,0.263374000787735
1989-04-27,0.263374000787735
1989-04-28,0.25020599365234375
1989-05-01,0.25020599365234375
1989-05-02,0.23703700304031372
1989-05-03,0.2304529994726181
1989-05-04,0.2304529994726181
1989-05-05,0.23703700304031372
1989-05-08,0.23703700304031372
1989-05-09,0.23703700304031372
1989-05-10,0.23703700304031372
1989-05-11,0.263374000787735
1989-05-12,0.263374000787735
1989-05-15,0.2304529994726181
1989-05-16,0.2304529994726181
1989-05-17,0.263374000787735
1989-05-18,0.25679001212120056
1989-05-19,0.25679001212120056
1989-05-22,0.263374000787735
1989-05-23,0.23703700304031372
1989-05-24,0.25679001212120056
1989-05-25,0.263374000787735
1989-05-26,0.263374000787735
1989-05-30,0.263374000787735
1989-05-31,0.24362100660800934
1989-06-01,0.24362100660800934
1989-06-02,0.24362100660800934
1989-06-05,0.24362100660800934
1989-06-06,0.24362100660800934
1989-06-07,0.24362100660800934
1989-06-08,0.24362100660800934
1989-06-09,0.24362100660800934
1989-06-12,0.24362100660800934
1989-06-13,0.24362100660800934
1989-06-14,0.24362100660800934
1989-06-15,0.24362100660800934
1989-06-16,0.24362100660800934
1989-06-19,0.24362100660800934
1989-06-20,0.24362100660800934
1989-06-21,0.23703700304031372
1989-06-22,0.24362100660800934
1989-06-23,0.24362100660800934
1989-06-26,0.24362100660800934
1989-06-27,0.24362100660800934
1989-06-28,0.24362100660800934
1989-06-29,0.2238679975271225
1989-06-30,0.2238679975271225
1989-07-03,0.2238679975271225
1989-07-05,0.2238679975271225
1989-07-06,0.2238679975271225
1989-07-07,0.2304529994726181
1989-07-10,0.2304529994726181
1989-07-11,0.2304529994726181
1989-07-12,0.2304529994726181
1989-07-13,0.23703700304031372
1989-07-14,0.23703700304031372
1989-07-17,0.23703700304031372
1989-07-18,0.23703700304031372
1989-07-19,0.23703700304031372
1989-07-20,0.23703700304031372
1989-07-21,0.263374000787735
1989-07-24,0.23703700304031372
1989-07-25,0.25020599365234375
1989-07-26,0.23703700304031372
1989-07-27,0.24362100660800934
1989-07-28,0.25020599365234375
1989-07-31,0.25020599365234375
1989-08-01,0.25020599365234375
1989-08-02,0.24362100660800934
1989-08-03,0.24362100660800934
1989-08-04,0.24362100660800934
1989-08-07,0.24362100660800934
1989-08-08,0.23703700304031372
1989-08-09,0.21070000529289246
1989-08-10,0.23703700304031372
1989-08-11,0.23703700304031372
1989-08-14,0.21070000529289246
1989-08-15,0.21070000529289246
1989-08-16,0.21070000529289246
1989-08-17,0.2238679975271225
1989-08-18,0.2238679975271225
1989-08-21,0.21070000529289246
1989-08-22,0.21070000529289246
1989-08-23,0.21070000529289246
1989-08-24,0.21070000529289246
1989-08-25,0.21070000529289246
1989-08-28,0.21070000529289246
1989-08-29,0.21728399395942688
1989-08-30,0.21070000529289246
1989-08-31,0.18436199426651
1989-09-01,0.18436199426651
1989-09-05,0.21070000529289246
1989-09-06,0.20411500334739685
1989-09-07,0.20411500334739685
1989-09-08,0.19094699621200562
1989-09-11,0.19094699621200562
1989-09-12,0.21070000529289246
1989-09-13,0.21070000529289246
1989-09-14,0.21728399395942688
1989-09-15,0.21728399395942688
1989-09-18,0.21728399395942688
1989-09-19,0.21728399395942688
1989-09-20,0.21728399395942688
1989-09-21,0.21728399395942688
1989-09-22,0.19753099977970123
1989-09-25,0.19753099977970123
1989-09-26,0.19753099977970123
1989-09-27,0.21070000529289246
1989-09-28,0.21070000529289246
1989-09-29,0.21070000529289246
1989-10-02,0.21070000529289246
1989-10-03,0.21070000529289246
1989-10-04,0.18436199426651
1989-10-05,0.18436199426651
1989-10-06,0.17777800559997559
1989-10-09,0.20411500334739685
1989-10-10,0.20411500334739685
1989-10-11,0.20411500334739685
1989-10-12,0.20411500334739685
1989-10-13,0.20411500334739685
1989-10-16,0.20411500334739685
1989-10-17,0.20411500334739685
1989-10-18,0.18436199426651
1989-10-19,0.18436199426651
1989-10-20,0.18436199426651
1989-10-23,0.18436199426651
1989-10-24,0.17777800559997559
1989-10-25,0.17777800559997559
1989-10-26,0.17777800559997559
1989-10-27,0.17777800559997559
1989-10-30,0.14485600590705872
1989-10-31,0.14485600590705872
1989-11-01,0.17119300365447998
1989-11-02,0.19094699621200562
1989-11-03,0.19094699621200562
1989-11-06,0.16460900008678436
1989-11-07,0.17119300365447998
1989-11-08,0.17119300365447998
1989-11-09,0.17119300365447998
1989-11-10,0.17119300365447998
1989-11-13,0.18436199426651
1989-11-14,0.18436199426651
1989-11-15,0.15802499651908875
1989-11-16,0.15802499651908875
1989-11-17,0.15802499651908875
1989-11-20,0.15802499651908875
