,DWCR
2018-06-07,29.670000076293945
2018-06-08,29.670000076293945
2018-06-11,29.670000076293945
2018-06-12,29.945999145507812
2018-06-13,29.945999145507812
2018-06-14,29.945999145507812
2018-06-15,29.945999145507812
2018-06-18,29.945999145507812
2018-06-19,29.945999145507812
2018-06-20,29.945999145507812
2018-06-21,29.945999145507812
2018-06-22,29.945999145507812
2018-06-25,28.1200008392334
2018-06-26,28.1200008392334
2018-06-27,28.1200008392334
2018-06-28,27.549999237060547
2018-06-29,28.375999450683594
2018-07-02,28.29199981689453
2018-07-03,28.489999771118164
2018-07-05,28.489999771118164
2018-07-06,28.489999771118164
2018-07-09,29.049999237060547
2018-07-10,29.219999313354492
2018-07-11,29.219999313354492
2018-07-12,29.134000778198242
2018-07-13,29.020000457763672
2018-07-16,29.020000457763672
2018-07-17,29.020000457763672
2018-07-18,28.8700008392334
2018-07-19,28.670000076293945
2018-07-20,28.829999923706055
2018-07-23,28.829999923706055
2018-07-24,29.110000610351562
2018-07-25,29.110000610351562
2018-07-26,29.25
2018-07-27,29.25
2018-07-30,29.299999237060547
2018-07-31,29.299999237060547
2018-08-01,29.299999237060547
2018-08-02,29.299999237060547
2018-08-03,28.834999084472656
2018-08-06,28.489999771118164
2018-08-07,28.8799991607666
2018-08-08,28.780000686645508
2018-08-09,29.1200008392334
2018-08-10,29.1200008392334
2018-08-13,29.1200008392334
2018-08-14,28.391000747680664
2018-08-15,27.6200008392334
2018-08-16,27.65999984741211
2018-08-17,27.889999389648438
2018-08-20,27.959999084472656
2018-08-21,28.239999771118164
2018-08-22,28.239999771118164
2018-08-23,28.239999771118164
2018-08-24,28.889999389648438
2018-08-27,28.889999389648438
2018-08-28,28.889999389648438
2018-08-29,28.889999389648438
2018-08-30,28.889999389648438
2018-08-31,28.469999313354492
2018-09-04,28.469999313354492
2018-09-05,27.90999984741211
2018-09-06,27.990999221801758
2018-09-07,27.80900001525879
2018-09-10,27.579999923706055
2018-09-11,27.670000076293945
2018-09-12,27.829999923706055
2018-09-13,28.249000549316406
2018-09-14,28.249000549316406
2018-09-17,28.334999084472656
2018-09-18,28.43000030517578
2018-09-19,28.84000015258789
2018-09-20,28.84000015258789
2018-09-21,28.84000015258789
2018-09-24,28.84000015258789
2018-09-25,28.84000015258789
2018-09-26,28.84000015258789
2018-09-27,28.84000015258789
2018-09-28,28.690000534057617
2018-10-01,28.690000534057617
2018-10-02,28.56999969482422
2018-10-03,28.56999969482422
2018-10-04,27.959999084472656
2018-10-05,27.69300079345703
2018-10-08,27.469999313354492
2018-10-09,27.510000228881836
2018-10-10,27.510000228881836
2018-10-11,26.329999923706055
2018-10-12,26.889999389648438
2018-10-15,27.040000915527344
2018-10-16,27.420000076293945
2018-10-17,27.1299991607666
2018-10-18,27.1299991607666
2018-10-19,26.719999313354492
2018-10-22,26.6200008392334
2018-10-23,26.6200008392334
2018-10-24,26.280000686645508
2018-10-25,26.280000686645508
2018-10-26,26.280000686645508
2018-10-29,26.280000686645508
2018-10-30,26.280000686645508
2018-10-31,26.229999542236328
2018-11-01,26.690000534057617
2018-11-02,26.8700008392334
2018-11-05,27.010000228881836
2018-11-06,27.000999450683594
2018-11-07,27.000999450683594
2018-11-08,27.000999450683594
2018-11-09,26.809999465942383
2018-11-12,26.56999969482422
2018-11-13,26.649999618530273
2018-11-14,26.719999313354492
2018-11-15,27.020000457763672
2018-11-16,27.079999923706055
2018-11-19,26.8700008392334
2018-11-20,26.336999893188477
2018-11-21,26.336999893188477
2018-11-23,26.336999893188477
2018-11-26,26.336999893188477
2018-11-27,26.336999893188477
2018-11-28,26.850000381469727
2018-11-29,26.867000579833984
2018-11-30,26.68199920654297
2018-12-03,26.68199920654297
2018-12-04,26.68199920654297
2018-12-06,26.31999969482422
2018-12-07,26.108999252319336
2018-12-10,26.108999252319336
2018-12-11,26.108999252319336
2018-12-12,26.395999908447266
2018-12-13,26.34000015258789
2018-12-14,26.34000015258789
2018-12-17,25.6299991607666
2018-12-18,25.933000564575195
2018-12-19,25.704999923706055
2018-12-20,25.768999099731445
2018-12-21,25.530000686645508
2018-12-24,25.530000686645508
2018-12-26,25.299999237060547
2018-12-27,25.209999084472656
2018-12-28,24.724000930786133
2018-12-31,24.780000686645508
2019-01-02,24.829999923706055
2019-01-03,24.700000762939453
2019-01-04,24.700000762939453
2019-01-07,25.56399917602539
2019-01-08,25.56399917602539
2019-01-09,25.93899917602539
2019-01-10,26.082000732421875
2019-01-11,26.082000732421875
2019-01-14,26.082000732421875
2019-01-15,26.01099967956543
2019-01-16,26.270000457763672
2019-01-17,26.270000457763672
2019-01-18,26.270000457763672
2019-01-22,25.959999084472656
2019-01-23,26.239999771118164
2019-01-24,26.239999771118164
2019-01-25,26.239999771118164
2019-01-28,26.239999771118164
2019-01-29,26.239999771118164
2019-01-30,26.239999771118164
2019-01-31,27.076000213623047
2019-02-01,27.076000213623047
2019-02-04,27.076000213623047
2019-02-05,27.076000213623047
2019-02-06,27.149999618530273
2019-02-07,26.631000518798828
2019-02-08,26.469999313354492
2019-02-11,26.469999313354492
2019-02-12,26.469999313354492
2019-02-13,26.469999313354492
2019-02-14,26.469999313354492
2019-02-15,26.469999313354492
2019-02-19,26.155000686645508
2019-02-20,26.155000686645508
2019-02-21,26.66900062561035
2019-02-22,27.020000457763672
2019-02-25,27.020000457763672
2019-02-26,28.079999923706055
2019-02-27,28.079999923706055
2019-02-28,28.079999923706055
2019-03-01,28.079999923706055
2019-03-04,26.489999771118164
2019-03-05,26.489999771118164
2019-03-06,26.707000732421875
2019-03-07,26.707000732421875
2019-03-08,26.15999984741211
2019-03-11,26.15999984741211
2019-03-12,26.15999984741211
2019-03-13,26.80900001525879
2019-03-14,26.80900001525879
2019-03-15,26.80900001525879
2019-03-18,27.195999145507812
2019-03-19,27.195999145507812
2019-03-20,27.195999145507812
2019-03-21,27.195999145507812
2019-03-22,26.950000762939453
2019-03-25,26.950000762939453
2019-03-26,26.950000762939453
2019-03-27,26.950000762939453
2019-03-28,26.950000762939453
2019-03-29,26.959999084472656
2019-04-01,26.959999084472656
2019-04-02,26.940000534057617
2019-04-03,27.048999786376953
2019-04-04,27.048999786376953
2019-04-05,27.041000366210938
2019-04-08,27.079999923706055
2019-04-09,27.040000915527344
2019-04-10,27.040000915527344
2019-04-11,27.128999710083008
2019-04-12,27.128999710083008
2019-04-15,27.128999710083008
2019-04-16,27.128999710083008
2019-04-17,27.375
2019-04-18,27.31999969482422
2019-04-22,27.32200050354004
2019-04-23,27.32200050354004
2019-04-24,26.989999771118164
2019-04-25,26.954999923706055
2019-04-26,26.954999923706055
2019-04-29,26.954999923706055
2019-04-30,27.200000762939453
2019-05-01,27.200000762939453
2019-05-02,27.200000762939453
2019-05-03,27.200000762939453
2019-05-06,26.8700008392334
2019-05-07,26.520000457763672
2019-05-08,26.520000457763672
2019-05-09,26.360000610351562
2019-05-10,26.360000610351562
2019-05-13,25.520000457763672
2019-05-14,25.600000381469727
2019-05-15,25.600000381469727
2019-05-16,26.200000762939453
2019-05-17,26.200000762939453
2019-05-20,26.200000762939453
2019-05-21,26.200000762939453
2019-05-22,26.197999954223633
2019-05-23,26.197999954223633
2019-05-24,26.197999954223633
2019-05-28,26.197999954223633
2019-05-29,26.197999954223633
2019-05-30,26.197999954223633
2019-05-31,26.197999954223633
2019-06-03,26.197999954223633
2019-06-04,26.575000762939453
2019-06-05,26.575000762939453
2019-06-06,26.575000762939453
2019-06-07,26.575000762939453
2019-06-10,26.575000762939453
2019-06-11,26.575000762939453
2019-06-12,26.575000762939453
2019-06-13,26.575000762939453
2019-06-14,26.774999618530273
2019-06-17,26.774999618530273
2019-06-18,26.774999618530273
2019-06-19,26.990999221801758
2019-06-20,26.990999221801758
2019-06-21,26.990999221801758
2019-06-24,26.990999221801758
2019-06-25,26.990999221801758
2019-06-26,26.990999221801758
2019-06-27,26.990999221801758
2019-06-28,26.990999221801758
2019-07-01,26.990999221801758
2019-07-02,27.6200008392334
2019-07-03,27.6200008392334
2019-07-05,27.6200008392334
2019-07-08,27.6200008392334
2019-07-09,27.357999801635742
2019-07-10,27.357999801635742
2019-07-11,27.357999801635742
2019-07-12,27.3700008392334
2019-07-15,27.51799964904785
2019-07-16,27.51799964904785
2019-07-17,27.3799991607666
2019-07-18,27.450000762939453
2019-07-19,27.510000228881836
2019-07-22,27.510000228881836
2019-07-23,27.510000228881836
2019-07-24,27.510000228881836
2019-07-25,27.510000228881836
2019-07-26,27.510000228881836
2019-07-29,27.510000228881836
2019-07-30,26.829999923706055
2019-07-31,26.68000030517578
2019-08-01,26.68000030517578
2019-08-02,26.68000030517578
2019-08-05,26.68000030517578
2019-08-06,25.711000442504883
2019-08-07,25.711000442504883
2019-08-08,25.711000442504883
2019-08-09,25.711000442504883
2019-08-12,25.690000534057617
2019-08-13,25.75
2019-08-14,25.75
2019-08-15,25.75
2019-08-16,25.75
2019-08-19,25.75
2019-08-20,25.95800018310547
2019-08-21,25.899999618530273
2019-08-22,25.899999618530273
2019-08-23,25.899999618530273
2019-08-26,25.601999282836914
2019-08-27,25.601999282836914
2019-08-28,25.65999984741211
2019-08-29,25.979999542236328
2019-08-30,25.979999542236328
2019-09-03,25.979999542236328
2019-09-04,25.979999542236328
2019-09-05,25.979999542236328
2019-09-06,25.979999542236328
2019-09-09,25.979999542236328
2019-09-10,25.979999542236328
2019-09-11,25.979999542236328
2019-09-12,25.979999542236328
2019-09-13,25.979999542236328
2019-09-16,25.920000076293945
2019-09-17,25.920000076293945
2019-09-18,25.920000076293945
2019-09-19,26.049999237060547
2019-09-20,26.51799964904785
2019-09-23,26.51799964904785
2019-09-24,26.51799964904785
2019-09-25,26.267000198364258
2019-09-26,26.31999969482422
2019-09-27,26.31999969482422
2019-09-30,26.31999969482422
2019-10-01,26.31999969482422
2019-10-02,26.31999969482422
2019-10-03,26.31999969482422
2019-10-04,26.31999969482422
2019-10-07,26.31999969482422
2019-10-08,26.31999969482422
2019-10-09,26.31999969482422
2019-10-10,26.31999969482422
2019-10-11,26.31999969482422
2019-10-14,26.31999969482422
2019-10-15,26.31999969482422
2019-10-16,26.31999969482422
2019-10-17,26.31999969482422
2019-10-18,26.700000762939453
2019-10-21,26.858999252319336
2019-10-22,26.989999771118164
2019-10-23,26.989999771118164
2019-10-24,26.989999771118164
2019-10-25,26.989999771118164
2019-10-28,26.989999771118164
2019-10-29,26.898000717163086
2019-10-30,26.898000717163086
2019-10-31,26.700000762939453
2019-11-01,26.700000762939453
2019-11-04,27.27199935913086
2019-11-05,27.31399917602539
2019-11-06,27.31399917602539
2019-11-07,27.31399917602539
2019-11-08,27.31399917602539
2019-11-11,27.114999771118164
2019-11-12,27.114999771118164
2019-11-13,27.114999771118164
2019-11-14,27.114999771118164
2019-11-15,26.799999237060547
2019-11-18,26.799999237060547
2019-11-19,26.799999237060547
2019-11-20,26.799999237060547
2019-11-21,26.799999237060547
2019-11-22,26.799999237060547
2019-11-25,27.160999298095703
2019-11-26,27.0049991607666
2019-11-27,27.0049991607666
2019-11-29,27.0049991607666
2019-12-02,27.0049991607666
2019-12-03,27.059999465942383
2019-12-04,27.059999465942383
2019-12-05,27.155000686645508
2019-12-06,27.170000076293945
2019-12-09,27.0
2019-12-10,27.0
2019-12-11,27.413000106811523
2019-12-12,27.413000106811523
2019-12-13,27.413000106811523
2019-12-16,28.09600067138672
2019-12-17,28.09600067138672
2019-12-18,28.09600067138672
2019-12-19,28.09600067138672
2019-12-20,28.299999237060547
2019-12-23,28.299999237060547
2019-12-24,28.299999237060547
2019-12-26,28.299999237060547
2019-12-27,28.299999237060547
2019-12-30,28.299999237060547
2019-12-31,28.299999237060547
2020-01-02,28.299999237060547
2020-01-03,28.260000228881836
2020-01-06,28.06999969482422
2020-01-07,28.163000106811523
2020-01-08,28.163000106811523
2020-01-09,28.163000106811523
2020-01-10,28.163000106811523
2020-01-13,28.163000106811523
2020-01-14,28.163000106811523
2020-01-15,28.163000106811523
2020-01-16,28.871000289916992
2020-01-17,28.871000289916992
2020-01-21,28.871000289916992
2020-01-22,28.871000289916992
2020-01-23,28.871000289916992
2020-01-24,28.871000289916992
2020-01-27,28.871000289916992
2020-01-28,28.3799991607666
2020-01-29,28.36199951171875
2020-01-30,27.92099952697754
2020-01-31,27.92099952697754
2020-02-03,27.92099952697754
2020-02-04,27.92099952697754
2020-02-05,27.92099952697754
2020-02-06,27.92099952697754
2020-02-07,27.707000732421875
2020-02-10,27.707000732421875
2020-02-11,27.707000732421875
2020-02-12,27.707000732421875
2020-02-13,27.707000732421875
2020-02-14,27.707000732421875
2020-02-18,27.707000732421875
2020-02-19,27.707000732421875
2020-02-20,27.707000732421875
2020-02-21,27.707000732421875
2020-02-24,27.707000732421875
2020-02-25,27.707000732421875
2020-02-26,27.707000732421875
2020-02-27,27.707000732421875
2020-02-28,25.63599967956543
2020-03-02,26.04800033569336
2020-03-03,26.284000396728516
2020-03-04,26.450000762939453
2020-03-05,26.450000762939453
2020-03-06,25.076000213623047
2020-03-09,25.076000213623047
2020-03-10,25.076000213623047
2020-03-11,22.843000411987305
2020-03-12,22.843000411987305
2020-03-13,22.843000411987305
2020-03-16,18.802000045776367
2020-03-17,18.802000045776367
2020-03-18,17.493999481201172
2020-03-19,18.110000610351562
2020-03-20,17.89900016784668
2020-03-23,17.89900016784668
2020-03-24,17.89900016784668
2020-03-25,17.89900016784668
2020-03-26,17.89900016784668
2020-03-27,19.670000076293945
2020-03-30,19.670000076293945
2020-03-31,19.670000076293945
2020-04-01,19.670000076293945
2020-04-02,19.670000076293945
2020-04-03,19.670000076293945
2020-04-06,19.670000076293945
2020-04-07,19.670000076293945
2020-04-08,19.670000076293945
2020-04-09,19.670000076293945
2020-04-13,19.670000076293945
2020-04-14,19.670000076293945
2020-04-15,19.670000076293945
2020-04-16,19.670000076293945
2020-04-17,19.670000076293945
2020-04-20,19.670000076293945
2020-04-21,19.670000076293945
2020-04-22,20.690000534057617
2020-04-23,20.690000534057617
2020-04-24,20.690000534057617
2020-04-27,20.690000534057617
2020-04-28,21.0
2020-04-29,21.0
2020-04-30,21.0
2020-05-01,21.0
2020-05-04,21.0
2020-05-05,21.0
2020-05-06,21.0
2020-05-07,21.0
2020-05-08,21.0
2020-05-11,21.0
2020-05-12,21.0
2020-05-13,21.0
2020-05-14,22.950000762939453
2020-05-15,22.950000762939453
2020-05-18,23.139999389648438
2020-05-19,23.35700035095215
2020-05-20,23.35700035095215
2020-05-21,23.35700035095215
2020-05-22,23.35700035095215
2020-05-26,23.929000854492188
2020-05-27,23.929000854492188
2020-05-28,23.929000854492188
2020-05-29,23.929000854492188
2020-06-01,23.929000854492188
2020-06-02,23.929000854492188
2020-06-03,23.929000854492188
2020-06-04,23.929000854492188
2020-06-05,24.90999984741211
2020-06-08,24.90999984741211
2020-06-09,24.90999984741211
2020-06-10,24.90999984741211
2020-06-11,24.90999984741211
2020-06-12,24.90999984741211
2020-06-15,24.260000228881836
2020-06-16,24.260000228881836
2020-06-17,24.260000228881836
2020-06-18,24.260000228881836
2020-06-19,24.260000228881836
2020-06-22,24.950000762939453
2020-06-23,24.950000762939453
2020-06-24,24.950000762939453
2020-06-25,24.950000762939453
2020-06-26,25.43000030517578
2020-06-29,24.929000854492188
2020-06-30,24.929000854492188
2020-07-01,24.929000854492188
2020-07-02,24.929000854492188
2020-07-06,24.929000854492188
2020-07-07,24.929000854492188
2020-07-08,24.929000854492188
2020-07-09,24.929000854492188
2020-07-10,24.929000854492188
2020-07-13,24.929000854492188
2020-07-14,26.280000686645508
2020-07-15,26.280000686645508
2020-07-16,26.280000686645508
2020-07-17,26.280000686645508
2020-07-20,26.667999267578125
2020-07-21,26.667999267578125
2020-07-22,26.667999267578125
2020-07-23,26.667999267578125
2020-07-24,26.667999267578125
2020-07-27,26.667999267578125
2020-07-28,26.667999267578125
2020-07-29,26.667999267578125
2020-07-30,26.667999267578125
2020-07-31,26.667999267578125
2020-08-03,26.667999267578125
2020-08-04,26.667999267578125
2020-08-05,26.667999267578125
2020-08-06,26.667999267578125
2020-08-07,26.667999267578125
2020-08-10,26.667999267578125
2020-08-11,26.667999267578125
2020-08-12,26.667999267578125
2020-08-13,26.667999267578125
2020-08-14,26.667999267578125
2020-08-17,26.667999267578125
2020-08-18,26.667999267578125
2020-08-19,26.667999267578125
2020-08-20,27.850000381469727
2020-08-21,27.850000381469727
2020-08-24,27.850000381469727
2020-08-25,27.850000381469727
2020-08-26,27.850000381469727
2020-08-27,27.850000381469727
2020-08-28,27.850000381469727
2020-08-31,27.850000381469727
2020-09-01,27.850000381469727
2020-09-02,27.850000381469727
2020-09-03,27.850000381469727
2020-09-04,27.850000381469727
2020-09-08,27.850000381469727
2020-09-09,27.850000381469727
2020-09-10,27.850000381469727
2020-09-11,27.850000381469727
2020-09-14,27.850000381469727
2020-09-15,27.850000381469727
2020-09-16,27.850000381469727
2020-09-17,27.850000381469727
2020-09-18,27.850000381469727
2020-09-21,27.850000381469727
2020-09-22,27.242000579833984
2020-09-23,27.242000579833984
2020-09-24,27.242000579833984
2020-09-25,27.242000579833984
2020-09-28,27.242000579833984
2020-09-29,27.304000854492188
2020-09-30,27.304000854492188
2020-10-01,27.304000854492188
2020-10-02,27.304000854492188
2020-10-05,27.304000854492188
2020-10-06,27.304000854492188
2020-10-07,27.304000854492188
2020-10-08,27.304000854492188
2020-10-09,27.304000854492188
2020-10-12,27.304000854492188
2020-10-13,27.304000854492188
2020-10-14,27.304000854492188
2020-10-15,27.304000854492188
2020-10-16,27.304000854492188
2020-10-19,27.304000854492188
2020-10-20,27.304000854492188
2020-10-21,27.304000854492188
2020-10-22,27.304000854492188
2020-10-23,27.304000854492188
2020-10-26,27.304000854492188
2020-10-27,27.304000854492188
2020-10-28,27.304000854492188
2020-10-29,27.304000854492188
2020-10-30,27.304000854492188
2020-11-02,27.304000854492188
2020-11-03,27.304000854492188
2020-11-04,27.304000854492188
2020-11-05,27.304000854492188
2020-11-06,27.304000854492188
2020-11-09,27.304000854492188
2020-11-10,27.304000854492188
2020-11-11,27.304000854492188
2020-11-12,27.304000854492188
2020-11-13,27.304000854492188
2020-11-16,27.304000854492188
2020-11-17,27.304000854492188
2020-11-18,27.304000854492188
2020-11-19,27.304000854492188
2020-11-20,27.304000854492188
2020-11-23,27.304000854492188
2020-11-24,27.304000854492188
2020-11-25,27.304000854492188
2020-11-27,27.304000854492188
2020-11-30,27.304000854492188
2020-12-01,27.304000854492188
2020-12-02,27.304000854492188
2020-12-03,27.304000854492188
2020-12-04,27.304000854492188
2020-12-07,27.304000854492188
2020-12-08,27.304000854492188
2020-12-09,27.304000854492188
2020-12-10,27.304000854492188
2020-12-11,27.304000854492188
2020-12-14,30.777000427246094
2020-12-15,30.777000427246094
2020-12-16,30.777000427246094
2020-12-17,30.777000427246094
2020-12-18,31.8700008392334
2020-12-21,31.8700008392334
2020-12-22,31.8700008392334
2020-12-23,31.8700008392334
2020-12-24,31.8700008392334
2020-12-28,31.700000762939453
2020-12-29,32.25
2020-12-30,32.4900016784668
2020-12-31,32.4900016784668
2021-01-04,32.83700180053711
2021-01-05,32.83700180053711
2021-01-06,32.79999923706055
2021-01-07,32.79999923706055
2021-01-08,32.79999923706055
2021-01-11,32.79999923706055
2021-01-12,33.292999267578125
2021-01-13,33.292999267578125
2021-01-14,33.292999267578125
2021-01-15,32.70000076293945
2021-01-19,32.70000076293945
2021-01-20,32.70000076293945
2021-01-21,32.70000076293945
2021-01-22,32.70000076293945
2021-01-25,32.70000076293945
2021-01-26,32.70000076293945
2021-01-27,32.70000076293945
2021-01-28,32.70000076293945
2021-01-29,32.2400016784668
2021-02-01,32.2400016784668
2021-02-02,32.2400016784668
2021-02-03,32.2400016784668
2021-02-04,32.2400016784668
2021-02-05,32.2400016784668
2021-02-08,32.2400016784668
2021-02-09,32.2400016784668
2021-02-10,32.2400016784668
2021-02-11,32.2400016784668
2021-02-12,33.939998626708984
2021-02-16,34.16999816894531
2021-02-17,34.16999816894531
2021-02-18,34.16999816894531
2021-02-19,34.16999816894531
2021-02-22,34.16999816894531
2021-02-23,34.16999816894531
2021-02-24,34.16999816894531
2021-02-25,34.16999816894531
2021-02-26,34.16999816894531
2021-03-01,33.132999420166016
2021-03-02,33.263999938964844
2021-03-03,33.263999938964844
2021-03-04,33.263999938964844
2021-03-05,33.263999938964844
2021-03-08,32.18899917602539
2021-03-09,32.59000015258789
2021-03-10,32.59000015258789
2021-03-11,32.59000015258789
2021-03-12,32.59000015258789
2021-03-15,32.59000015258789
2021-03-16,32.59000015258789
2021-03-17,33.23099899291992
2021-03-18,33.23099899291992
2021-03-19,33.23099899291992
2021-03-22,33.23099899291992
2021-03-23,32.98699951171875
2021-03-24,32.98699951171875
2021-03-25,32.98699951171875
2021-03-26,33.46799850463867
2021-03-29,33.46799850463867
2021-03-30,33.46799850463867
2021-03-31,33.46799850463867
2021-04-01,33.83000183105469
2021-04-05,33.64699935913086
2021-04-06,34.08300018310547
2021-04-07,34.08300018310547
2021-04-08,34.08300018310547
2021-04-09,34.334999084472656
2021-04-12,34.334999084472656
2021-04-13,34.334999084472656
2021-04-14,34.334999084472656
2021-04-15,34.334999084472656
2021-04-16,35.07400131225586
2021-04-19,35.07400131225586
2021-04-20,35.07400131225586
2021-04-21,35.07400131225586
2021-04-22,35.07400131225586
2021-04-23,35.07400131225586
2021-04-26,35.07400131225586
2021-04-27,35.07400131225586
2021-04-28,35.07400131225586
2021-04-29,35.07400131225586
2021-04-30,35.07400131225586
2021-05-03,35.07400131225586
2021-05-04,35.07400131225586
2021-05-05,35.07400131225586
2021-05-06,35.099998474121094
2021-05-07,35.099998474121094
2021-05-10,35.099998474121094
2021-05-11,34.994998931884766
2021-05-12,34.994998931884766
2021-05-13,34.5629997253418
2021-05-14,34.5629997253418
