,CCNC
2016-06-01,4.849999904632568
2016-06-02,4.849999904632568
2016-06-03,4.849999904632568
2016-06-06,4.849999904632568
2016-06-07,4.860000133514404
2016-06-08,4.860000133514404
2016-06-09,4.875
2016-06-10,4.875
2016-06-13,4.889999866485596
2016-06-14,4.889999866485596
2016-06-15,4.889999866485596
2016-06-16,4.889999866485596
2016-06-17,4.889999866485596
2016-06-20,4.889999866485596
2016-06-21,4.889999866485596
2016-06-22,4.889999866485596
2016-06-23,4.889999866485596
2016-06-24,4.889999866485596
2016-06-27,4.889999866485596
2016-06-28,4.889999866485596
2016-06-29,4.875
2016-06-30,4.875
2016-07-01,4.875
2016-07-05,4.875
2016-07-06,4.875
2016-07-07,4.875
2016-07-08,4.889999866485596
2016-07-11,4.889999866485596
