,ESGD
2020-03-11,55.720001220703125
2020-03-12,49.56999969482422
2020-03-13,52.40999984741211
2020-03-16,47.08000183105469
2020-03-17,49.040000915527344
2020-03-18,46.40999984741211
2020-03-19,47.380001068115234
2020-03-20,46.880001068115234
2020-03-23,46.15999984741211
2020-03-24,50.220001220703125
2020-03-25,51.84000015258789
2020-03-26,54.047000885009766
2020-03-27,52.7400016784668
2020-03-30,53.7599983215332
2020-03-31,53.15999984741211
2020-04-01,50.83000183105469
2020-04-02,51.630001068115234
2020-04-03,50.540000915527344
2020-04-06,53.15999984741211
2020-04-07,53.40999984741211
2020-04-08,53.90999984741211
2020-04-09,55.189998626708984
2020-04-13,54.70000076293945
2020-04-14,55.66999816894531
2020-04-15,53.9900016784668
2020-04-16,53.91999816894531
2020-04-17,55.189998626708984
2020-04-20,54.54999923706055
2020-04-21,53.49800109863281
2020-04-22,54.349998474121094
2020-04-23,54.04999923706055
2020-04-24,54.68000030517578
2020-04-27,55.47999954223633
2020-04-28,55.81999969482422
2020-04-29,57.25
2020-04-30,56.150001525878906
2020-05-01,55.02000045776367
2020-05-04,54.86000061035156
2020-05-05,54.95000076293945
2020-05-06,54.56999969482422
2020-05-07,55.43000030517578
2020-05-08,56.310001373291016
2020-05-11,56.290000915527344
2020-05-12,55.61000061035156
