,DLN
2006-10-13,55.709999084472656
2006-10-16,55.95000076293945
2006-10-17,55.689998626708984
2006-10-18,55.81999969482422
2006-10-19,55.86000061035156
2006-10-20,56.0099983215332
2006-10-23,56.34000015258789
2006-10-24,56.310001373291016
2006-10-25,56.560001373291016
2006-10-26,56.70000076293945
2006-10-27,56.349998474121094
2006-10-30,56.27000045776367
2006-10-31,56.209999084472656
2006-11-01,56.0099983215332
2006-11-02,55.91999816894531
2006-11-03,55.849998474121094
2006-11-06,56.36000061035156
2006-11-07,56.47999954223633
2006-11-08,56.58000183105469
2006-11-09,56.25
2006-11-10,56.2400016784668
2006-11-13,56.349998474121094
2006-11-14,56.61000061035156
2006-11-15,56.70000076293945
2006-11-16,56.83000183105469
2006-11-17,56.97999954223633
2006-11-20,56.970001220703125
2006-11-21,56.95000076293945
2006-11-22,57.0
2006-11-24,56.869998931884766
2006-11-27,56.209999084472656
2006-11-28,56.380001068115234
2006-11-29,56.93000030517578
2006-11-30,56.90999984741211
2006-12-01,56.88999938964844
2006-12-04,57.16999816894531
2006-12-05,57.400001525878906
2006-12-06,57.29999923706055
2006-12-07,57.150001525878906
2006-12-08,57.2599983215332
2006-12-11,57.4900016784668
2006-12-12,57.540000915527344
2006-12-13,57.619998931884766
2006-12-14,58.11000061035156
2006-12-15,58.27000045776367
2006-12-18,58.25
2006-12-19,58.45000076293945
2006-12-20,58.31999969482422
2006-12-21,57.790000915527344
2006-12-22,57.619998931884766
2006-12-26,57.709999084472656
2006-12-27,58.2599983215332
2006-12-28,58.099998474121094
2006-12-29,57.88999938964844
2007-01-03,57.880001068115234
2007-01-04,57.91999816894531
2007-01-05,57.43000030517578
2007-01-08,57.560001373291016
2007-01-09,57.58000183105469
2007-01-10,57.599998474121094
2007-01-11,57.93000030517578
2007-01-12,58.119998931884766
2007-01-16,58.209999084472656
2007-01-17,58.150001525878906
2007-01-18,58.209999084472656
2007-01-19,58.349998474121094
2007-01-22,58.08000183105469
2007-01-23,58.27000045776367
2007-01-24,58.720001220703125
2007-01-25,58.150001525878906
2007-01-26,58.119998931884766
2007-01-29,58.0
2007-01-30,58.279998779296875
2007-01-31,58.72999954223633
2007-02-01,59.060001373291016
2007-02-02,59.16999816894531
2007-02-05,59.099998474121094
2007-02-06,59.18000030517578
2007-02-07,59.18000030517578
2007-02-08,58.9900016784668
2007-02-09,58.720001220703125
2007-02-12,58.56999969482422
2007-02-13,59.13999938964844
2007-02-14,59.54999923706055
2007-02-15,59.540000915527344
2007-02-16,59.5099983215332
2007-02-20,59.61000061035156
2007-02-21,59.47999954223633
2007-02-22,59.400001525878906
2007-02-23,59.20000076293945
2007-02-26,59.290000915527344
2007-02-27,57.380001068115234
2007-02-28,57.630001068115234
2007-03-01,57.43000030517578
2007-03-02,56.7400016784668
2007-03-05,56.18000030517578
2007-03-06,57.09000015258789
2007-03-07,56.91999816894531
2007-03-08,57.29999923706055
2007-03-09,57.439998626708984
2007-03-12,57.529998779296875
2007-03-13,56.279998779296875
2007-03-14,56.599998474121094
2007-03-15,56.9900016784668
2007-03-16,56.7400016784668
2007-03-19,57.29999923706055
2007-03-20,57.72999954223633
2007-03-21,58.63999938964844
2007-03-22,58.70000076293945
2007-03-23,58.7400016784668
2007-03-26,58.439998626708984
2007-03-27,58.20000076293945
2007-03-28,57.900001525878906
2007-03-29,57.91999816894531
2007-03-30,58.0
2007-04-02,58.06999969482422
2007-04-03,58.59000015258789
2007-04-04,58.61000061035156
2007-04-05,58.779998779296875
2007-04-09,58.81999969482422
2007-04-10,59.029998779296875
2007-04-11,58.689998626708984
2007-04-12,58.86000061035156
2007-04-13,59.060001373291016
2007-04-16,59.70000076293945
2007-04-17,59.81999969482422
2007-04-18,59.939998626708984
2007-04-19,59.88999938964844
2007-04-20,60.5
2007-04-23,60.2599983215332
2007-04-24,60.20000076293945
2007-04-25,60.79999923706055
2007-04-26,60.66999816894531
2007-04-27,60.66999816894531
2007-04-30,60.41999816894531
2007-05-01,60.470001220703125
2007-05-02,60.79999923706055
2007-05-03,61.09000015258789
2007-05-04,61.20000076293945
2007-05-07,61.4900016784668
2007-05-08,61.380001068115234
2007-05-09,61.65999984741211
2007-05-10,60.880001068115234
2007-05-11,61.400001525878906
2007-05-14,61.310001373291016
2007-05-15,61.369998931884766
2007-05-16,61.849998474121094
2007-05-17,61.79999923706055
2007-05-18,62.150001525878906
2007-05-21,62.13999938964844
2007-05-22,62.11000061035156
2007-05-23,62.04999923706055
2007-05-24,61.45000076293945
2007-05-25,61.7599983215332
2007-05-29,61.880001068115234
2007-05-30,62.2400016784668
2007-05-31,62.209999084472656
2007-06-01,62.470001220703125
2007-06-04,62.47999954223633
2007-06-05,62.060001373291016
2007-06-06,61.45000076293945
2007-06-07,60.31999969482422
2007-06-08,61.08000183105469
2007-06-11,61.15999984741211
2007-06-12,60.54999923706055
2007-06-13,61.349998474121094
2007-06-14,61.63999938964844
2007-06-15,62.04999923706055
2007-06-18,61.90999984741211
2007-06-19,62.08000183105469
2007-06-20,61.16999816894531
2007-06-21,61.52000045776367
2007-06-22,60.7400016784668
2007-06-25,60.040000915527344
2007-06-26,59.88999938964844
2007-06-27,60.5
2007-06-28,60.54999923706055
2007-06-29,60.43000030517578
2007-07-02,61.119998931884766
2007-07-03,61.400001525878906
2007-07-05,61.290000915527344
2007-07-06,61.47999954223633
2007-07-09,61.47999954223633
2007-07-10,60.470001220703125
2007-07-11,60.95000076293945
2007-07-12,62.220001220703125
2007-07-13,62.400001525878906
2007-07-16,62.36000061035156
2007-07-17,62.34000015258789
2007-07-18,62.06999969482422
2007-07-19,62.25
2007-07-20,61.400001525878906
2007-07-23,61.849998474121094
2007-07-24,60.58000183105469
2007-07-25,60.939998626708984
2007-07-26,59.47999954223633
2007-07-27,58.279998779296875
2007-07-30,59.13999938964844
2007-07-31,58.439998626708984
2007-08-01,59.150001525878906
2007-08-02,59.310001373291016
2007-08-03,57.90999984741211
2007-08-06,59.33000183105469
2007-08-07,59.849998474121094
2007-08-08,60.529998779296875
2007-08-09,58.869998931884766
2007-08-10,58.77000045776367
2007-08-13,58.959999084472656
2007-08-14,57.7400016784668
2007-08-15,56.93000030517578
2007-08-16,57.66999816894531
2007-08-17,59.04999923706055
2007-08-20,58.939998626708984
2007-08-21,59.040000915527344
2007-08-22,59.54999923706055
2007-08-23,59.5099983215332
2007-08-24,60.13999938964844
2007-08-27,59.58000183105469
2007-08-28,58.18000030517578
2007-08-29,59.40999984741211
2007-08-30,59.09000015258789
2007-08-31,59.619998931884766
2007-09-04,60.15999984741211
2007-09-05,59.45000076293945
2007-09-06,59.7400016784668
2007-09-07,58.77000045776367
2007-09-10,58.650001525878906
2007-09-11,59.470001220703125
2007-09-12,59.689998626708984
2007-09-13,60.09000015258789
2007-09-14,60.150001525878906
2007-09-17,59.88999938964844
2007-09-18,61.540000915527344
2007-09-19,62.0
2007-09-20,61.689998626708984
2007-09-21,61.810001373291016
2007-09-24,61.06999969482422
2007-09-25,60.970001220703125
2007-09-26,61.189998626708984
2007-09-27,61.5099983215332
2007-09-28,61.18000030517578
2007-10-01,62.099998474121094
2007-10-02,62.099998474121094
2007-10-03,61.88999938964844
2007-10-04,62.0
2007-10-05,62.529998779296875
2007-10-08,62.22999954223633
2007-10-09,62.709999084472656
2007-10-10,62.5099983215332
2007-10-11,62.290000915527344
2007-10-12,62.4900016784668
2007-10-15,61.95000076293945
2007-10-16,61.470001220703125
2007-10-17,61.45000076293945
2007-10-18,61.2400016784668
2007-10-19,59.75
2007-10-22,60.0099983215332
2007-10-23,60.40999984741211
2007-10-24,60.29999923706055
2007-10-25,60.29999923706055
2007-10-26,61.150001525878906
2007-10-29,61.439998626708984
2007-10-30,61.09000015258789
2007-10-31,61.70000076293945
2007-11-01,59.880001068115234
2007-11-02,59.90999984741211
2007-11-05,59.40999984741211
2007-11-06,60.08000183105469
2007-11-07,58.400001525878906
2007-11-08,58.61000061035156
2007-11-09,57.959999084472656
2007-11-12,57.56999969482422
2007-11-13,59.279998779296875
2007-11-14,58.88999938964844
2007-11-15,58.189998626708984
2007-11-16,58.220001220703125
2007-11-19,57.18000030517578
2007-11-20,57.36000061035156
2007-11-21,56.43000030517578
2007-11-23,57.380001068115234
2007-11-26,56.08000183105469
2007-11-27,56.959999084472656
2007-11-28,58.599998474121094
2007-11-29,58.59000015258789
2007-11-30,59.349998474121094
2007-12-03,58.91999816894531
2007-12-04,58.560001373291016
2007-12-05,59.4900016784668
2007-12-06,60.290000915527344
2007-12-07,60.209999084472656
2007-12-10,60.7400016784668
2007-12-11,59.20000076293945
2007-12-12,59.58000183105469
2007-12-13,59.59000015258789
2007-12-14,58.68000030517578
2007-12-17,57.38999938964844
2007-12-18,57.7599983215332
2007-12-19,57.630001068115234
2007-12-20,57.849998474121094
2007-12-21,58.599998474121094
2007-12-24,59.209999084472656
2007-12-26,59.11000061035156
2007-12-27,58.33000183105469
2007-12-28,58.209999084472656
2007-12-31,57.7599983215332
2008-01-02,57.029998779296875
2008-01-03,57.099998474121094
2008-01-04,55.90999984741211
2008-01-07,56.2599983215332
2008-01-08,55.13999938964844
2008-01-09,55.900001525878906
2008-01-10,56.4900016784668
2008-01-11,55.959999084472656
2008-01-14,56.31999969482422
2008-01-15,54.97999954223633
2008-01-16,54.86000061035156
2008-01-17,53.09000015258789
2008-01-18,52.61000061035156
2008-01-22,52.5
2008-01-23,54.2599983215332
2008-01-24,54.61000061035156
2008-01-25,53.779998779296875
2008-01-28,54.849998474121094
2008-01-29,55.400001525878906
2008-01-30,55.029998779296875
2008-01-31,56.08000183105469
2008-02-01,56.95000076293945
2008-02-04,56.150001525878906
2008-02-05,54.290000915527344
2008-02-06,53.900001525878906
2008-02-07,54.400001525878906
2008-02-08,53.849998474121094
2008-02-11,54.02000045776367
2008-02-12,54.599998474121094
2008-02-13,55.189998626708984
2008-02-14,54.31999969482422
2008-02-15,54.439998626708984
2008-02-19,54.29999923706055
2008-02-20,54.63999938964844
2008-02-21,54.0099983215332
2008-02-22,54.41999816894531
2008-02-25,55.150001525878906
2008-02-26,55.470001220703125
2008-02-27,55.369998931884766
2008-02-28,54.720001220703125
2008-02-29,53.2400016784668
2008-03-03,53.150001525878906
2008-03-04,52.880001068115234
2008-03-05,53.09000015258789
2008-03-06,51.79999923706055
2008-03-07,51.5099983215332
2008-03-10,50.65999984741211
2008-03-11,52.869998931884766
2008-03-12,52.369998931884766
2008-03-13,52.380001068115234
2008-03-14,51.310001373291016
2008-03-17,51.0099983215332
2008-03-18,53.25
2008-03-19,52.36000061035156
2008-03-20,54.060001373291016
2008-03-24,54.34000015258789
2008-03-25,54.2599983215332
2008-03-26,53.4900016784668
2008-03-27,53.0
2008-03-28,52.41999816894531
2008-03-31,52.63999938964844
2008-04-01,54.810001373291016
2008-04-02,54.720001220703125
2008-04-03,54.79999923706055
2008-04-04,54.599998474121094
2008-04-07,54.79999923706055
2008-04-08,54.400001525878906
2008-04-09,53.86000061035156
2008-04-10,54.02000045776367
2008-04-11,52.91999816894531
2008-04-14,52.380001068115234
2008-04-15,52.689998626708984
2008-04-16,53.869998931884766
2008-04-17,54.0099983215332
2008-04-18,54.810001373291016
2008-04-21,54.439998626708984
2008-04-22,54.06999969482422
2008-04-23,54.02000045776367
2008-04-24,54.709999084472656
2008-04-25,55.290000915527344
2008-04-28,55.099998474121094
2008-04-29,54.84000015258789
2008-04-30,54.619998931884766
2008-05-01,55.77000045776367
2008-05-02,55.93000030517578
2008-05-05,55.560001373291016
2008-05-06,55.84000015258789
2008-05-07,54.59000015258789
2008-05-08,54.54999923706055
2008-05-09,54.150001525878906
2008-05-12,54.790000915527344
2008-05-13,54.65999984741211
2008-05-14,54.959999084472656
2008-05-15,55.45000076293945
2008-05-16,55.29999923706055
2008-05-19,55.400001525878906
2008-05-20,54.61000061035156
2008-05-21,53.810001373291016
2008-05-22,53.93000030517578
2008-05-23,53.2400016784668
2008-05-27,53.470001220703125
2008-05-28,53.52000045776367
2008-05-29,54.040000915527344
2008-05-30,53.810001373291016
2008-06-02,53.27000045776367
2008-06-03,52.959999084472656
2008-06-04,52.779998779296875
2008-06-05,53.66999816894531
2008-06-06,51.90999984741211
2008-06-09,51.61000061035156
2008-06-10,51.72999954223633
2008-06-11,50.689998626708984
2008-06-12,51.09000015258789
2008-06-13,51.61000061035156
2008-06-16,51.630001068115234
2008-06-17,51.04999923706055
2008-06-18,50.529998779296875
2008-06-19,50.70000076293945
2008-06-20,49.779998779296875
2008-06-23,49.189998626708984
2008-06-24,49.27000045776367
2008-06-25,49.5
2008-06-26,47.939998626708984
2008-06-27,47.58000183105469
2008-06-30,47.560001373291016
2008-07-01,47.77000045776367
2008-07-02,47.15999984741211
2008-07-03,47.16999816894531
2008-07-07,46.59000015258789
2008-07-08,47.83000183105469
2008-07-09,46.66999816894531
2008-07-10,46.849998474121094
2008-07-11,46.290000915527344
2008-07-14,45.40999984741211
2008-07-15,44.849998474121094
2008-07-16,46.59000015258789
2008-07-17,47.56999969482422
2008-07-18,47.95000076293945
2008-07-21,47.79999923706055
2008-07-22,48.97999954223633
2008-07-23,49.47999954223633
2008-07-24,48.0099983215332
2008-07-25,47.84000015258789
2008-07-28,46.790000915527344
2008-07-29,48.27000045776367
2008-07-30,49.099998474121094
2008-07-31,48.470001220703125
2008-08-01,48.41999816894531
2008-08-04,48.09000015258789
2008-08-05,49.52000045776367
2008-08-06,49.54999923706055
2008-08-07,48.439998626708984
2008-08-08,49.66999816894531
2008-08-11,50.130001068115234
2008-08-12,49.22999954223633
2008-08-13,48.790000915527344
2008-08-14,49.13999938964844
2008-08-15,49.47999954223633
2008-08-18,48.66999816894531
2008-08-19,48.029998779296875
2008-08-20,48.18000030517578
2008-08-21,48.310001373291016
2008-08-22,49.09000015258789
2008-08-25,48.130001068115234
2008-08-26,48.20000076293945
2008-08-27,48.619998931884766
2008-08-28,49.68000030517578
2008-08-29,49.15999984741211
2008-09-02,49.2599983215332
2008-09-03,49.54999923706055
2008-09-04,48.130001068115234
2008-09-05,48.40999984741211
2008-09-08,49.84000015258789
2008-09-09,48.18000030517578
2008-09-10,48.290000915527344
2008-09-11,48.41999816894531
2008-09-12,48.869998931884766
2008-09-15,46.54999923706055
2008-09-16,47.2400016784668
2008-09-17,44.97999954223633
2008-09-18,47.31999969482422
2008-09-19,50.08000183105469
2008-09-22,47.83000183105469
2008-09-23,46.650001525878906
2008-09-24,46.54999923706055
2008-09-25,47.68000030517578
2008-09-26,48.220001220703125
2008-09-29,45.130001068115234
2008-09-30,45.9900016784668
2008-10-01,46.630001068115234
2008-10-02,45.220001220703125
2008-10-03,44.52000045776367
2008-10-06,42.58000183105469
2008-10-07,40.060001373291016
2008-10-08,39.41999816894531
2008-10-09,37.22999954223633
2008-10-10,36.52000045776367
2008-10-13,39.939998626708984
2008-10-14,40.439998626708984
2008-10-15,37.08000183105469
2008-10-16,38.31999969482422
2008-10-17,38.470001220703125
2008-10-20,39.599998474121094
2008-10-21,38.4900016784668
2008-10-22,36.20000076293945
2008-10-23,36.9900016784668
2008-10-24,35.63999938964844
2008-10-27,34.75
2008-10-28,38.2400016784668
2008-10-29,37.52000045776367
2008-10-30,38.65999984741211
2008-10-31,39.040000915527344
2008-11-03,39.36000061035156
2008-11-04,40.9900016784668
2008-11-05,38.5
2008-11-06,36.59000015258789
2008-11-07,37.84000015258789
2008-11-10,37.18000030517578
2008-11-11,36.470001220703125
2008-11-12,34.77000045776367
2008-11-13,36.79999923706055
2008-11-14,35.75
2008-11-17,34.68000030517578
2008-11-18,34.68000030517578
2008-11-19,32.540000915527344
2008-11-20,30.280000686645508
2008-11-21,31.65999984741211
2008-11-24,34.220001220703125
2008-11-25,34.810001373291016
2008-11-26,35.81999969482422
2008-11-28,36.349998474121094
2008-12-01,32.81999969482422
2008-12-02,34.40999984741211
2008-12-03,35.52000045776367
2008-12-04,34.70000076293945
2008-12-05,36.0
2008-12-08,37.11000061035156
2008-12-09,36.15999984741211
2008-12-10,36.58000183105469
2008-12-11,35.36000061035156
2008-12-12,35.33000183105469
2008-12-15,35.09000015258789
2008-12-16,36.810001373291016
2008-12-17,36.79999923706055
2008-12-18,35.709999084472656
2008-12-19,35.7599983215332
2008-12-22,34.880001068115234
2008-12-23,34.369998931884766
2008-12-24,34.58000183105469
2008-12-26,34.91999816894531
2008-12-29,34.5099983215332
2008-12-30,35.70000076293945
2008-12-31,36.34000015258789
2009-01-02,37.189998626708984
2009-01-05,36.720001220703125
2009-01-06,36.88999938964844
2009-01-07,35.88999938964844
2009-01-08,35.869998931884766
2009-01-09,35.150001525878906
2009-01-12,34.40999984741211
2009-01-13,34.279998779296875
2009-01-14,33.20000076293945
2009-01-15,32.97999954223633
2009-01-16,33.150001525878906
2009-01-20,31.229999542236328
2009-01-21,32.45000076293945
2009-01-22,31.979999542236328
2009-01-23,32.15999984741211
2009-01-26,32.02000045776367
2009-01-27,32.470001220703125
2009-01-28,33.529998779296875
2009-01-29,32.36000061035156
2009-01-30,31.56999969482422
2009-02-02,31.450000762939453
2009-02-03,31.790000915527344
2009-02-04,31.5
2009-02-05,31.780000686645508
2009-02-06,32.810001373291016
2009-02-09,33.02000045776367
2009-02-10,31.170000076293945
2009-02-11,31.56999969482422
2009-02-12,31.479999542236328
2009-02-13,31.049999237060547
2009-02-17,29.639999389648438
2009-02-18,29.559999465942383
2009-02-19,29.18000030517578
2009-02-20,28.719999313354492
2009-02-23,27.760000228881836
2009-02-24,28.90999984741211
2009-02-25,28.729999542236328
2009-02-26,28.40999984741211
2009-02-27,27.600000381469727
2009-03-02,26.31999969482422
2009-03-03,26.09000015258789
2009-03-04,26.489999771118164
2009-03-05,25.399999618530273
2009-03-06,25.530000686645508
2009-03-09,25.389999389648438
2009-03-10,27.110000610351562
2009-03-11,27.1299991607666
2009-03-12,28.3700008392334
2009-03-13,28.639999389648438
2009-03-16,28.639999389648438
2009-03-17,29.510000228881836
2009-03-18,30.239999771118164
2009-03-19,29.690000534057617
2009-03-20,29.1200008392334
2009-03-23,30.850000381469727
2009-03-24,30.209999084472656
2009-03-25,30.65999984741211
2009-03-26,31.229999542236328
2009-03-27,30.520000457763672
2009-03-30,29.3700008392334
2009-03-31,29.799999237060547
2009-04-01,30.399999618530273
2009-04-02,31.09000015258789
2009-04-03,31.43000030517578
2009-04-06,31.309999465942383
2009-04-07,30.559999465942383
2009-04-08,30.760000228881836
2009-04-09,32.189998626708984
2009-04-13,32.5099983215332
2009-04-14,31.639999389648438
2009-04-15,32.2400016784668
2009-04-16,32.58000183105469
2009-04-17,32.869998931884766
2009-04-20,31.190000534057617
2009-04-21,31.829999923706055
2009-04-22,31.450000762939453
2009-04-23,31.93000030517578
2009-04-24,32.29999923706055
2009-04-27,31.959999084472656
2009-04-28,31.84000015258789
2009-04-29,32.45000076293945
2009-04-30,32.529998779296875
2009-05-01,32.66999816894531
2009-05-04,33.9900016784668
2009-05-05,33.84000015258789
2009-05-06,34.65999984741211
2009-05-07,34.31999969482422
2009-05-08,35.2599983215332
2009-05-11,34.43000030517578
2009-05-12,34.439998626708984
2009-05-13,33.52000045776367
2009-05-14,33.79999923706055
2009-05-15,33.380001068115234
2009-05-18,34.439998626708984
2009-05-19,34.349998474121094
2009-05-20,34.150001525878906
2009-05-21,33.59000015258789
2009-05-22,33.54999923706055
2009-05-26,34.279998779296875
2009-05-27,33.599998474121094
2009-05-28,34.130001068115234
2009-05-29,34.540000915527344
2009-06-01,35.40999984741211
2009-06-02,35.38999938964844
2009-06-03,34.939998626708984
2009-06-04,35.33000183105469
2009-06-05,35.22999954223633
2009-06-08,35.150001525878906
2009-06-09,35.34000015258789
2009-06-10,35.13999938964844
2009-06-11,35.619998931884766
2009-06-12,35.66999816894531
2009-06-15,34.84000015258789
2009-06-16,34.310001373291016
2009-06-17,34.150001525878906
2009-06-18,34.4900016784668
2009-06-19,34.70000076293945
2009-06-22,33.41999816894531
2009-06-23,33.470001220703125
2009-06-24,33.66999816894531
2009-06-25,34.279998779296875
2009-06-26,34.290000915527344
2009-06-29,34.650001525878906
2009-06-30,34.380001068115234
2009-07-01,34.5099983215332
2009-07-02,33.650001525878906
2009-07-06,33.68000030517578
2009-07-07,33.040000915527344
2009-07-08,32.900001525878906
2009-07-09,32.880001068115234
2009-07-10,32.810001373291016
2009-07-13,33.7400016784668
2009-07-14,33.90999984741211
2009-07-15,34.91999816894531
2009-07-16,35.130001068115234
2009-07-17,35.029998779296875
2009-07-20,35.279998779296875
2009-07-21,35.470001220703125
2009-07-22,35.439998626708984
2009-07-23,36.279998779296875
2009-07-24,36.36000061035156
2009-07-27,36.58000183105469
2009-07-28,36.47999954223633
2009-07-29,36.29999923706055
2009-07-30,36.869998931884766
2009-07-31,36.9900016784668
2009-08-03,37.529998779296875
2009-08-04,37.709999084472656
2009-08-05,37.79999923706055
2009-08-06,37.66999816894531
2009-08-07,38.13999938964844
2009-08-10,38.099998474121094
2009-08-11,37.5
2009-08-12,37.84000015258789
2009-08-13,38.04999923706055
2009-08-14,37.81999969482422
2009-08-17,36.97999954223633
2009-08-18,37.279998779296875
2009-08-19,37.63999938964844
2009-08-20,37.9900016784668
2009-08-21,38.70000076293945
2009-08-24,38.68000030517578
2009-08-25,38.810001373291016
2009-08-26,38.79999923706055
2009-08-27,38.86000061035156
2009-08-28,38.84000015258789
2009-08-31,38.54999923706055
2009-09-01,37.61000061035156
2009-09-02,37.380001068115234
2009-09-03,37.720001220703125
2009-09-04,38.15999984741211
2009-09-08,38.4900016784668
2009-09-09,38.790000915527344
2009-09-10,39.060001373291016
2009-09-11,38.9900016784668
2009-09-14,39.310001373291016
2009-09-15,39.560001373291016
2009-09-16,40.08000183105469
2009-09-17,39.97999954223633
2009-09-18,40.189998626708984
2009-09-21,39.720001220703125
2009-09-22,40.0
2009-09-23,39.68000030517578
2009-09-24,39.290000915527344
2009-09-25,38.9900016784668
2009-09-28,39.709999084472656
2009-09-29,39.65999984741211
2009-09-30,39.38999938964844
2009-10-01,38.4900016784668
2009-10-02,38.290000915527344
2009-10-05,38.880001068115234
2009-10-06,39.459999084472656
2009-10-07,39.47999954223633
2009-10-08,39.75
2009-10-09,40.02000045776367
2009-10-12,40.25
2009-10-13,40.130001068115234
2009-10-14,40.79999923706055
2009-10-15,41.06999969482422
2009-10-16,40.599998474121094
2009-10-19,40.93000030517578
2009-10-20,40.66999816894531
2009-10-21,40.220001220703125
2009-10-22,40.66999816894531
2009-10-23,40.18000030517578
2009-10-26,39.63999938964844
2009-10-27,39.61000061035156
2009-10-28,39.0099983215332
2009-10-29,39.779998779296875
2009-10-30,38.68000030517578
2009-11-02,38.91999816894531
2009-11-03,38.869998931884766
2009-11-04,39.33000183105469
2009-11-05,39.7599983215332
2009-11-06,39.810001373291016
2009-11-09,40.7599983215332
2009-11-10,40.849998474121094
2009-11-11,41.029998779296875
2009-11-12,40.70000076293945
2009-11-13,40.869998931884766
2009-11-16,41.36000061035156
2009-11-17,41.38999938964844
2009-11-18,41.5099983215332
2009-11-19,41.04999923706055
2009-11-20,40.93000030517578
2009-11-23,41.45000076293945
2009-11-24,41.4900016784668
2009-11-25,41.65999984741211
2009-11-27,40.939998626708984
2009-11-30,41.220001220703125
2009-12-01,41.63999938964844
2009-12-02,41.720001220703125
2009-12-03,41.439998626708984
2009-12-04,41.63999938964844
2009-12-07,41.5099983215332
2009-12-08,41.11000061035156
2009-12-09,41.209999084472656
2009-12-10,41.33000183105469
2009-12-11,41.619998931884766
2009-12-14,41.84000015258789
2009-12-15,41.560001373291016
2009-12-16,41.529998779296875
2009-12-17,41.119998931884766
2009-12-18,41.15999984741211
2009-12-21,41.20000076293945
2009-12-22,41.38999938964844
2009-12-23,41.439998626708984
2009-12-24,41.59000015258789
2009-12-28,41.70000076293945
2009-12-29,41.72999954223633
2009-12-30,41.65999984741211
2009-12-31,41.279998779296875
2010-01-04,41.79999923706055
2010-01-05,41.77000045776367
2010-01-06,41.790000915527344
2010-01-07,41.86000061035156
2010-01-08,41.939998626708984
2010-01-11,42.119998931884766
2010-01-12,41.880001068115234
2010-01-13,42.220001220703125
2010-01-14,42.15999984741211
2010-01-15,41.810001373291016
2010-01-19,42.29999923706055
2010-01-20,41.90999984741211
2010-01-21,41.15999984741211
2010-01-22,40.439998626708984
2010-01-25,40.63999938964844
2010-01-26,40.47999954223633
2010-01-27,40.599998474121094
2010-01-28,40.20000076293945
2010-01-29,39.90999984741211
2010-02-01,40.310001373291016
2010-02-02,40.91999816894531
2010-02-03,40.630001068115234
2010-02-04,39.540000915527344
2010-02-05,39.5
2010-02-08,39.189998626708984
2010-02-09,39.68000030517578
2010-02-10,39.540000915527344
2010-02-11,40.0099983215332
2010-02-12,39.84000015258789
2010-02-16,40.59000015258789
2010-02-17,40.689998626708984
2010-02-18,40.93000030517578
2010-02-19,41.040000915527344
2010-02-22,40.959999084472656
2010-02-23,40.540000915527344
2010-02-24,40.86000061035156
2010-02-25,40.7400016784668
2010-02-26,40.72999954223633
2010-03-01,40.9900016784668
2010-03-02,41.13999938964844
2010-03-03,41.099998474121094
2010-03-04,41.27000045776367
2010-03-05,41.7400016784668
2010-03-08,41.7400016784668
2010-03-09,41.7400016784668
2010-03-10,41.88999938964844
