,AVAV
2007-07-17,21.649999618530273
2007-07-18,22.579999923706055
2007-07-19,22.31999969482422
2007-07-20,21.68000030517578
2007-07-23,20.920000076293945
2007-07-24,20.649999618530273
2007-07-25,20.950000762939453
2007-07-26,20.579999923706055
2007-07-27,20.049999237060547
2007-07-30,19.950000762939453
2007-07-31,19.59000015258789
2007-08-01,18.43000030517578
2007-08-02,18.649999618530273
2007-08-03,18.90999984741211
2007-08-06,20.280000686645508
2007-08-07,20.260000228881836
2007-08-08,20.799999237060547
2007-08-09,20.309999465942383
2007-08-10,19.889999389648438
2007-08-13,19.610000610351562
2007-08-14,19.469999313354492
2007-08-15,19.440000534057617
2007-08-16,19.81999969482422
2007-08-17,19.850000381469727
2007-08-20,19.06999969482422
2007-08-21,18.93000030517578
2007-08-22,19.040000915527344
2007-08-23,19.059999465942383
2007-08-24,19.170000076293945
2007-08-27,19.780000686645508
2007-08-28,19.559999465942383
2007-08-29,19.899999618530273
2007-08-30,19.600000381469727
2007-08-31,19.760000228881836
2007-09-04,19.90999984741211
2007-09-05,19.90999984741211
2007-09-06,20.040000915527344
2007-09-07,20.290000915527344
2007-09-10,20.079999923706055
2007-09-11,20.209999084472656
2007-09-12,20.399999618530273
2007-09-13,20.450000762939453
2007-09-14,20.200000762939453
2007-09-17,20.110000610351562
2007-09-18,20.940000534057617
2007-09-19,21.020000457763672
2007-09-20,21.5
2007-09-21,21.969999313354492
2007-09-24,21.6200008392334
2007-09-25,22.43000030517578
2007-09-26,24.299999237060547
2007-09-27,23.260000228881836
2007-09-28,23.010000228881836
2007-10-01,23.6200008392334
2007-10-02,24.489999771118164
2007-10-03,24.059999465942383
2007-10-04,24.729999542236328
2007-10-05,24.860000610351562
2007-10-08,25.190000534057617
2007-10-09,26.09000015258789
2007-10-10,26.239999771118164
2007-10-11,25.510000228881836
2007-10-12,25.530000686645508
2007-10-15,25.170000076293945
2007-10-16,24.75
2007-10-17,24.280000686645508
2007-10-18,23.75
2007-10-19,23.799999237060547
2007-10-22,24.770000457763672
2007-10-23,24.989999771118164
2007-10-24,25.15999984741211
2007-10-25,25.8700008392334
2007-10-26,25.5
2007-10-29,25.950000762939453
2007-10-30,25.690000534057617
2007-10-31,25.729999542236328
2007-11-01,24.110000610351562
2007-11-02,24.65999984741211
2007-11-05,24.59000015258789
2007-11-06,25.170000076293945
2007-11-07,25.18000030517578
2007-11-08,23.93000030517578
2007-11-09,23.040000915527344
2007-11-12,23.420000076293945
2007-11-13,23.809999465942383
2007-11-14,24.75
2007-11-15,24.610000610351562
2007-11-16,25.40999984741211
2007-11-19,25.350000381469727
2007-11-20,24.6299991607666
2007-11-21,24.100000381469727
2007-11-23,24.06999969482422
2007-11-26,23.31999969482422
2007-11-27,23.040000915527344
2007-11-28,24.09000015258789
2007-11-29,23.3700008392334
2007-11-30,24.09000015258789
2007-12-03,24.0
2007-12-04,23.709999084472656
2007-12-05,25.299999237060547
2007-12-06,26.139999389648438
2007-12-07,24.969999313354492
2007-12-10,25.719999313354492
2007-12-11,25.450000762939453
2007-12-12,25.100000381469727
2007-12-13,25.040000915527344
2007-12-14,25.200000762939453
2007-12-17,24.049999237060547
2007-12-18,24.15999984741211
2007-12-19,24.399999618530273
2007-12-20,24.549999237060547
2007-12-21,25.040000915527344
2007-12-24,25.469999313354492
2007-12-26,25.030000686645508
2007-12-27,24.200000762939453
2007-12-28,24.520000457763672
2007-12-31,24.200000762939453
2008-01-02,24.020000457763672
2008-01-03,24.799999237060547
2008-01-04,23.079999923706055
2008-01-07,23.290000915527344
2008-01-08,23.030000686645508
2008-01-09,22.1299991607666
2008-01-10,23.489999771118164
2008-01-11,23.420000076293945
2008-01-14,23.690000534057617
2008-01-15,23.34000015258789
2008-01-16,24.700000762939453
2008-01-17,24.489999771118164
2008-01-18,22.950000762939453
2008-01-22,22.799999237060547
2008-01-23,23.59000015258789
2008-01-24,23.049999237060547
2008-01-25,23.299999237060547
2008-01-28,23.790000915527344
2008-01-29,23.260000228881836
2008-01-30,23.0
2008-01-31,23.010000228881836
2008-02-01,23.469999313354492
2008-02-04,23.0
2008-02-05,23.299999237060547
2008-02-06,22.920000076293945
2008-02-07,23.09000015258789
2008-02-08,23.1200008392334
2008-02-11,23.329999923706055
2008-02-12,23.469999313354492
2008-02-13,23.65999984741211
2008-02-14,23.209999084472656
2008-02-15,23.100000381469727
2008-02-19,23.34000015258789
2008-02-20,23.940000534057617
2008-02-21,23.760000228881836
2008-02-22,23.459999084472656
2008-02-25,23.239999771118164
2008-02-26,22.6200008392334
2008-02-27,22.149999618530273
2008-02-28,21.90999984741211
2008-02-29,21.239999771118164
2008-03-03,21.139999389648438
2008-03-04,20.020000457763672
2008-03-05,19.93000030517578
2008-03-06,19.84000015258789
2008-03-07,20.0
2008-03-10,19.979999542236328
2008-03-11,20.299999237060547
2008-03-12,20.360000610351562
2008-03-13,20.479999542236328
2008-03-14,20.219999313354492
2008-03-17,20.0
2008-03-18,20.43000030517578
2008-03-19,19.959999084472656
2008-03-20,20.040000915527344
2008-03-24,20.1299991607666
2008-03-25,21.420000076293945
2008-03-26,21.18000030517578
2008-03-27,20.709999084472656
2008-03-28,20.420000076293945
2008-03-31,20.450000762939453
2008-04-01,20.030000686645508
2008-04-02,20.440000534057617
2008-04-03,21.1200008392334
2008-04-04,21.709999084472656
2008-04-07,21.6200008392334
2008-04-08,21.399999618530273
2008-04-09,20.889999389648438
2008-04-10,21.040000915527344
2008-04-11,20.690000534057617
2008-04-14,20.59000015258789
2008-04-15,20.260000228881836
2008-04-16,20.850000381469727
2008-04-17,20.709999084472656
2008-04-18,21.350000381469727
2008-04-21,21.780000686645508
2008-04-22,22.200000762939453
2008-04-23,23.010000228881836
2008-04-24,23.889999389648438
2008-04-25,24.25
2008-04-28,24.229999542236328
2008-04-29,24.139999389648438
2008-04-30,23.90999984741211
2008-05-01,24.389999389648438
2008-05-02,24.360000610351562
2008-05-05,23.989999771118164
2008-05-06,23.90999984741211
2008-05-07,23.200000762939453
2008-05-08,23.270000457763672
2008-05-09,23.530000686645508
2008-05-12,24.049999237060547
2008-05-13,23.969999313354492
2008-05-14,24.079999923706055
2008-05-15,24.530000686645508
2008-05-16,24.40999984741211
2008-05-19,24.260000228881836
2008-05-20,23.850000381469727
2008-05-21,23.459999084472656
2008-05-22,24.030000686645508
2008-05-23,25.239999771118164
2008-05-27,25.639999389648438
2008-05-28,25.59000015258789
2008-05-29,25.670000076293945
2008-05-30,26.579999923706055
2008-06-02,26.25
2008-06-03,26.329999923706055
2008-06-04,25.989999771118164
2008-06-05,26.5
2008-06-06,25.850000381469727
2008-06-09,25.65999984741211
2008-06-10,25.850000381469727
2008-06-11,25.610000610351562
2008-06-12,25.520000457763672
2008-06-13,25.600000381469727
2008-06-16,25.510000228881836
2008-06-17,25.06999969482422
2008-06-18,24.770000457763672
2008-06-19,24.959999084472656
2008-06-20,25.0
2008-06-23,24.770000457763672
2008-06-24,24.950000762939453
2008-06-25,28.639999389648438
2008-06-26,27.709999084472656
2008-06-27,28.3799991607666
2008-06-30,27.18000030517578
2008-07-01,27.84000015258789
2008-07-02,29.020000457763672
2008-07-03,28.31999969482422
2008-07-07,30.5
2008-07-08,30.719999313354492
2008-07-09,30.18000030517578
2008-07-10,30.079999923706055
2008-07-11,30.0
2008-07-14,29.459999084472656
2008-07-15,30.3799991607666
2008-07-16,31.3700008392334
2008-07-17,30.690000534057617
2008-07-18,30.260000228881836
2008-07-21,30.969999313354492
2008-07-22,31.489999771118164
2008-07-23,32.400001525878906
2008-07-24,30.020000457763672
2008-07-25,30.209999084472656
2008-07-28,31.56999969482422
2008-07-29,32.189998626708984
2008-07-30,32.52000045776367
2008-07-31,32.630001068115234
2008-08-01,32.66999816894531
2008-08-04,31.459999084472656
2008-08-05,31.299999237060547
2008-08-06,31.010000228881836
2008-08-07,31.059999465942383
2008-08-08,31.90999984741211
2008-08-11,32.88999938964844
2008-08-12,32.0
2008-08-13,32.2400016784668
2008-08-14,33.2400016784668
2008-08-15,32.68000030517578
2008-08-18,32.040000915527344
2008-08-19,31.920000076293945
2008-08-20,32.95000076293945
2008-08-21,33.88999938964844
2008-08-22,33.0099983215332
2008-08-25,33.310001373291016
2008-08-26,33.38999938964844
2008-08-27,33.849998474121094
2008-08-28,33.79999923706055
2008-08-29,33.459999084472656
2008-09-02,32.849998474121094
2008-09-03,34.5
2008-09-04,31.6200008392334
2008-09-05,31.149999618530273
2008-09-08,31.520000457763672
2008-09-09,29.389999389648438
2008-09-10,34.72999954223633
2008-09-11,35.04999923706055
2008-09-12,34.54999923706055
2008-09-15,33.95000076293945
2008-09-16,32.400001525878906
2008-09-17,30.1299991607666
2008-09-18,31.65999984741211
2008-09-19,32.38999938964844
2008-09-22,32.9900016784668
2008-09-23,32.849998474121094
2008-09-24,31.56999969482422
2008-09-25,32.7400016784668
2008-09-26,30.989999771118164
2008-09-29,30.170000076293945
2008-09-30,31.950000762939453
2008-10-01,30.899999618530273
2008-10-02,30.469999313354492
2008-10-03,31.25
2008-10-06,31.829999923706055
2008-10-07,30.43000030517578
2008-10-08,30.579999923706055
2008-10-09,28.440000534057617
2008-10-10,30.239999771118164
2008-10-13,34.02000045776367
2008-10-14,33.33000183105469
2008-10-15,31.989999771118164
2008-10-16,31.200000762939453
2008-10-17,30.920000076293945
2008-10-20,30.299999237060547
2008-10-21,29.829999923706055
2008-10-22,28.25
2008-10-23,29.09000015258789
2008-10-24,27.979999542236328
2008-10-27,27.8799991607666
2008-10-28,30.579999923706055
2008-10-29,33.7599983215332
2008-10-30,36.189998626708984
2008-10-31,35.91999816894531
2008-11-03,37.380001068115234
2008-11-04,35.0
2008-11-05,33.56999969482422
2008-11-06,32.150001525878906
2008-11-07,32.31999969482422
2008-11-10,32.95000076293945
2008-11-11,33.06999969482422
2008-11-12,31.600000381469727
2008-11-13,31.8799991607666
2008-11-14,29.84000015258789
2008-11-17,29.610000610351562
2008-11-18,31.270000457763672
2008-11-19,29.59000015258789
2008-11-20,29.079999923706055
2008-11-21,32.40999984741211
2008-11-24,31.420000076293945
2008-11-25,30.25
2008-11-26,31.530000686645508
2008-11-28,32.22999954223633
2008-12-01,30.8799991607666
2008-12-02,31.239999771118164
2008-12-03,30.90999984741211
2008-12-04,30.209999084472656
2008-12-05,32.2400016784668
2008-12-08,33.06999969482422
2008-12-09,33.5
2008-12-10,34.779998779296875
2008-12-11,33.0
2008-12-12,34.279998779296875
2008-12-15,33.58000183105469
2008-12-16,34.04999923706055
2008-12-17,34.810001373291016
2008-12-18,36.0
2008-12-19,34.0
2008-12-22,33.709999084472656
2008-12-23,33.779998779296875
2008-12-24,32.81999969482422
2008-12-26,32.88999938964844
2008-12-29,34.400001525878906
2008-12-30,35.40999984741211
2008-12-31,36.810001373291016
2009-01-02,38.2599983215332
2009-01-05,39.380001068115234
2009-01-06,37.779998779296875
2009-01-07,36.75
2009-01-08,36.88999938964844
2009-01-09,35.650001525878906
2009-01-12,35.61000061035156
2009-01-13,35.95000076293945
2009-01-14,34.2400016784668
2009-01-15,38.20000076293945
2009-01-16,39.2400016784668
2009-01-20,38.310001373291016
2009-01-21,39.849998474121094
2009-01-22,39.349998474121094
2009-01-23,39.369998931884766
2009-01-26,38.45000076293945
2009-01-27,38.220001220703125
2009-01-28,38.20000076293945
2009-01-29,37.36000061035156
2009-01-30,37.060001373291016
2009-02-02,37.18000030517578
2009-02-03,36.09000015258789
2009-02-04,36.25
2009-02-05,38.84000015258789
2009-02-06,39.20000076293945
2009-02-09,38.709999084472656
2009-02-10,37.68000030517578
2009-02-11,38.11000061035156
2009-02-12,39.130001068115234
2009-02-13,40.029998779296875
2009-02-17,38.56999969482422
2009-02-18,38.88999938964844
2009-02-19,37.59000015258789
2009-02-20,37.25
2009-02-23,35.25
2009-02-24,35.34000015258789
2009-02-25,35.119998931884766
2009-02-26,33.900001525878906
2009-02-27,31.219999313354492
2009-03-02,30.3799991607666
2009-03-03,30.520000457763672
2009-03-04,33.34000015258789
2009-03-05,32.209999084472656
2009-03-06,31.780000686645508
2009-03-09,30.579999923706055
2009-03-10,20.299999237060547
2009-03-11,19.6200008392334
2009-03-12,21.139999389648438
2009-03-13,20.56999969482422
2009-03-16,19.520000457763672
2009-03-17,19.559999465942383
2009-03-18,19.270000457763672
2009-03-19,19.639999389648438
2009-03-20,19.799999237060547
2009-03-23,20.389999389648438
2009-03-24,19.59000015258789
2009-03-25,19.700000762939453
2009-03-26,21.450000762939453
2009-03-27,22.510000228881836
2009-03-30,21.280000686645508
2009-03-31,20.899999618530273
2009-04-01,21.780000686645508
2009-04-02,23.309999465942383
2009-04-03,22.690000534057617
2009-04-06,24.149999618530273
2009-04-07,25.219999313354492
2009-04-08,23.829999923706055
2009-04-09,24.65999984741211
2009-04-13,23.899999618530273
2009-04-14,23.25
2009-04-15,23.3799991607666
2009-04-16,23.670000076293945
2009-04-17,23.299999237060547
2009-04-20,23.0
2009-04-21,22.639999389648438
2009-04-22,22.56999969482422
2009-04-23,22.31999969482422
2009-04-24,23.56999969482422
2009-04-27,24.25
2009-04-28,24.3700008392334
2009-04-29,22.56999969482422
2009-04-30,23.65999984741211
2009-05-01,24.020000457763672
2009-05-04,24.209999084472656
2009-05-05,24.56999969482422
2009-05-06,24.610000610351562
2009-05-07,28.989999771118164
2009-05-08,28.09000015258789
2009-05-11,28.43000030517578
2009-05-12,28.600000381469727
2009-05-13,27.729999542236328
2009-05-14,27.6299991607666
2009-05-15,26.940000534057617
2009-05-18,27.479999542236328
2009-05-19,27.100000381469727
2009-05-20,26.809999465942383
2009-05-21,26.690000534057617
2009-05-22,26.639999389648438
2009-05-26,27.450000762939453
2009-05-27,27.15999984741211
2009-05-28,27.8799991607666
2009-05-29,27.920000076293945
2009-06-01,28.540000915527344
2009-06-02,27.270000457763672
2009-06-03,26.65999984741211
2009-06-04,27.200000762939453
2009-06-05,27.729999542236328
2009-06-08,27.75
2009-06-09,27.3799991607666
2009-06-10,27.209999084472656
2009-06-11,27.09000015258789
2009-06-12,27.280000686645508
2009-06-15,26.81999969482422
2009-06-16,26.719999313354492
2009-06-17,27.229999542236328
2009-06-18,27.600000381469727
2009-06-19,28.100000381469727
2009-06-22,27.850000381469727
2009-06-23,27.360000610351562
2009-06-24,28.43000030517578
2009-06-25,28.5
2009-06-26,30.049999237060547
2009-06-29,31.25
2009-06-30,30.860000610351562
2009-07-01,32.099998474121094
2009-07-02,31.68000030517578
2009-07-06,30.139999389648438
2009-07-07,30.1299991607666
2009-07-08,30.06999969482422
2009-07-09,29.959999084472656
2009-07-10,30.229999542236328
2009-07-13,30.790000915527344
2009-07-14,31.200000762939453
2009-07-15,31.520000457763672
2009-07-16,31.600000381469727
2009-07-17,31.25
2009-07-20,31.200000762939453
2009-07-21,31.149999618530273
2009-07-22,30.600000381469727
2009-07-23,30.299999237060547
2009-07-24,30.329999923706055
2009-07-27,29.520000457763672
2009-07-28,28.450000762939453
2009-07-29,28.270000457763672
2009-07-30,29.18000030517578
2009-07-31,28.440000534057617
2009-08-03,28.06999969482422
2009-08-04,28.0
2009-08-05,27.850000381469727
2009-08-06,28.479999542236328
2009-08-07,29.530000686645508
2009-08-10,29.420000076293945
2009-08-11,29.729999542236328
2009-08-12,29.510000228881836
2009-08-13,29.649999618530273
2009-08-14,29.100000381469727
2009-08-17,28.200000762939453
2009-08-18,28.06999969482422
2009-08-19,27.8799991607666
2009-08-20,27.8799991607666
2009-08-21,28.5
2009-08-24,28.8799991607666
2009-08-25,28.549999237060547
2009-08-26,27.979999542236328
2009-08-27,28.5
2009-08-28,28.520000457763672
2009-08-31,28.1299991607666
2009-09-01,28.459999084472656
2009-09-02,28.6200008392334
2009-09-03,28.989999771118164
2009-09-04,29.540000915527344
2009-09-08,30.420000076293945
2009-09-09,28.040000915527344
2009-09-10,26.8799991607666
2009-09-11,26.790000915527344
2009-09-14,27.190000534057617
2009-09-15,27.450000762939453
2009-09-16,27.809999465942383
2009-09-17,28.5
2009-09-18,29.399999618530273
2009-09-21,29.049999237060547
2009-09-22,28.670000076293945
2009-09-23,29.25
2009-09-24,28.860000610351562
2009-09-25,28.229999542236328
2009-09-28,28.43000030517578
2009-09-29,28.200000762939453
2009-09-30,28.09000015258789
2009-10-01,27.56999969482422
2009-10-02,27.399999618530273
2009-10-05,27.030000686645508
2009-10-06,28.15999984741211
2009-10-07,28.030000686645508
2009-10-08,28.459999084472656
2009-10-09,28.579999923706055
2009-10-12,28.229999542236328
2009-10-13,28.18000030517578
2009-10-14,28.729999542236328
2009-10-15,28.760000228881836
2009-10-16,28.520000457763672
2009-10-19,30.190000534057617
2009-10-20,30.950000762939453
2009-10-21,30.260000228881836
2009-10-22,29.6200008392334
2009-10-23,28.979999542236328
2009-10-26,28.360000610351562
2009-10-27,27.950000762939453
2009-10-28,26.809999465942383
2009-10-29,27.459999084472656
2009-10-30,26.65999984741211
2009-11-02,26.540000915527344
2009-11-03,25.969999313354492
2009-11-04,27.219999313354492
2009-11-05,27.959999084472656
2009-11-06,27.940000534057617
2009-11-09,28.549999237060547
2009-11-10,27.989999771118164
2009-11-11,28.239999771118164
2009-11-12,27.81999969482422
2009-11-13,28.15999984741211
2009-11-16,29.700000762939453
2009-11-17,29.3799991607666
2009-11-18,29.040000915527344
2009-11-19,28.049999237060547
2009-11-20,28.149999618530273
2009-11-23,28.690000534057617
2009-11-24,28.920000076293945
2009-11-25,29.059999465942383
2009-11-27,28.950000762939453
2009-11-30,28.739999771118164
2009-12-01,29.260000228881836
2009-12-02,30.190000534057617
2009-12-03,29.729999542236328
2009-12-04,29.100000381469727
2009-12-07,28.8799991607666
2009-12-08,28.93000030517578
2009-12-09,30.15999984741211
2009-12-10,29.670000076293945
2009-12-11,29.520000457763672
2009-12-14,29.979999542236328
2009-12-15,29.84000015258789
2009-12-16,29.510000228881836
2009-12-17,29.1299991607666
2009-12-18,28.399999618530273
2009-12-21,29.06999969482422
2009-12-22,28.959999084472656
2009-12-23,28.979999542236328
2009-12-24,29.020000457763672
2009-12-28,28.770000457763672
2009-12-29,29.959999084472656
2009-12-30,29.65999984741211
2009-12-31,29.079999923706055
2010-01-04,29.610000610351562
2010-01-05,29.0
2010-01-06,28.59000015258789
2010-01-07,28.719999313354492
2010-01-08,29.079999923706055
2010-01-11,30.850000381469727
2010-01-12,31.709999084472656
2010-01-13,31.649999618530273
2010-01-14,34.810001373291016
2010-01-15,33.31999969482422
2010-01-19,33.75
2010-01-20,33.70000076293945
2010-01-21,33.75
2010-01-22,33.790000915527344
2010-01-25,33.7599983215332
2010-01-26,33.75
2010-01-27,34.810001373291016
2010-01-28,34.5
2010-01-29,34.06999969482422
2010-02-01,31.65999984741211
2010-02-02,30.1200008392334
2010-02-03,28.670000076293945
2010-02-04,25.200000762939453
2010-02-05,24.149999618530273
2010-02-08,23.06999969482422
2010-02-09,23.100000381469727
2010-02-10,22.950000762939453
2010-02-11,23.690000534057617
2010-02-12,24.3700008392334
2010-02-16,24.469999313354492
2010-02-17,24.709999084472656
2010-02-18,25.260000228881836
2010-02-19,25.350000381469727
2010-02-22,24.90999984741211
2010-02-23,26.34000015258789
2010-02-24,25.190000534057617
2010-02-25,24.479999542236328
2010-02-26,24.25
2010-03-01,24.469999313354492
2010-03-02,23.75
2010-03-03,24.34000015258789
2010-03-04,24.450000762939453
2010-03-05,24.959999084472656
2010-03-08,24.770000457763672
2010-03-09,23.799999237060547
2010-03-10,23.059999465942383
2010-03-11,24.670000076293945
2010-03-12,24.270000457763672
2010-03-15,24.049999237060547
2010-03-16,23.920000076293945
2010-03-17,23.600000381469727
2010-03-18,24.75
2010-03-19,24.239999771118164
2010-03-22,24.520000457763672
2010-03-23,24.399999618530273
2010-03-24,24.239999771118164
2010-03-25,24.719999313354492
2010-03-26,24.479999542236328
2010-03-29,24.649999618530273
2010-03-30,26.969999313354492
2010-03-31,26.110000610351562
2010-04-01,25.989999771118164
2010-04-05,25.350000381469727
2010-04-06,25.18000030517578
2010-04-07,24.56999969482422
2010-04-08,24.15999984741211
2010-04-09,24.639999389648438
2010-04-12,25.079999923706055
2010-04-13,24.56999969482422
2010-04-14,25.68000030517578
2010-04-15,25.510000228881836
2010-04-16,25.110000610351562
2010-04-19,26.059999465942383
2010-04-20,27.040000915527344
2010-04-21,27.959999084472656
2010-04-22,27.690000534057617
2010-04-23,27.34000015258789
2010-04-26,26.579999923706055
2010-04-27,26.200000762939453
2010-04-28,26.760000228881836
2010-04-29,26.709999084472656
2010-04-30,26.18000030517578
2010-05-03,26.899999618530273
2010-05-04,26.260000228881836
2010-05-05,25.950000762939453
2010-05-06,25.270000457763672
2010-05-07,24.520000457763672
2010-05-10,25.09000015258789
2010-05-11,25.479999542236328
2010-05-12,26.690000534057617
2010-05-13,26.989999771118164
2010-05-14,26.760000228881836
2010-05-17,27.510000228881836
2010-05-18,26.690000534057617
2010-05-19,26.329999923706055
2010-05-20,24.969999313354492
2010-05-21,25.350000381469727
2010-05-24,24.84000015258789
2010-05-25,24.709999084472656
2010-05-26,24.860000610351562
2010-05-27,25.209999084472656
2010-05-28,25.040000915527344
2010-06-01,24.6200008392334
2010-06-02,25.520000457763672
2010-06-03,25.600000381469727
2010-06-04,25.479999542236328
2010-06-07,24.81999969482422
2010-06-08,24.719999313354492
2010-06-09,24.530000686645508
2010-06-10,24.68000030517578
2010-06-11,25.020000457763672
2010-06-14,25.260000228881836
2010-06-15,25.290000915527344
2010-06-16,25.15999984741211
2010-06-17,25.0
2010-06-18,24.770000457763672
2010-06-21,24.649999618530273
2010-06-22,24.56999969482422
2010-06-23,23.420000076293945
2010-06-24,23.260000228881836
2010-06-25,21.43000030517578
2010-06-28,22.579999923706055
2010-06-29,21.299999237060547
2010-06-30,21.729999542236328
2010-07-01,21.959999084472656
2010-07-02,21.3799991607666
2010-07-06,22.229999542236328
2010-07-07,22.469999313354492
2010-07-08,22.65999984741211
2010-07-09,22.959999084472656
2010-07-12,23.190000534057617
2010-07-13,24.0
2010-07-14,25.299999237060547
2010-07-15,24.510000228881836
2010-07-16,23.299999237060547
2010-07-19,23.399999618530273
2010-07-20,23.809999465942383
2010-07-21,23.65999984741211
2010-07-22,23.899999618530273
2010-07-23,24.489999771118164
2010-07-26,24.850000381469727
2010-07-27,24.139999389648438
2010-07-28,24.049999237060547
2010-07-29,24.229999542236328
2010-07-30,23.90999984741211
2010-08-02,23.739999771118164
2010-08-03,23.75
2010-08-04,23.860000610351562
2010-08-05,23.709999084472656
2010-08-06,23.739999771118164
2010-08-09,24.110000610351562
2010-08-10,23.639999389648438
2010-08-11,23.030000686645508
2010-08-12,22.8700008392334
2010-08-13,22.56999969482422
2010-08-16,22.920000076293945
2010-08-17,23.420000076293945
2010-08-18,23.670000076293945
2010-08-19,23.399999618530273
2010-08-20,23.209999084472656
2010-08-23,22.8799991607666
2010-08-24,22.850000381469727
2010-08-25,23.200000762939453
2010-08-26,22.93000030517578
2010-08-27,23.110000610351562
2010-08-30,22.68000030517578
2010-08-31,22.600000381469727
2010-09-01,24.110000610351562
2010-09-02,23.969999313354492
2010-09-03,23.989999771118164
2010-09-07,23.100000381469727
2010-09-08,23.350000381469727
2010-09-09,22.520000457763672
2010-09-10,22.09000015258789
2010-09-13,22.0
2010-09-14,21.639999389648438
2010-09-15,21.6299991607666
2010-09-16,21.489999771118164
2010-09-17,21.90999984741211
2010-09-20,22.510000228881836
2010-09-21,22.540000915527344
2010-09-22,21.899999618530273
2010-09-23,21.350000381469727
2010-09-24,22.260000228881836
2010-09-27,22.309999465942383
2010-09-28,22.270000457763672
2010-09-29,22.399999618530273
2010-09-30,22.25
2010-10-01,22.59000015258789
2010-10-04,22.149999618530273
2010-10-05,22.81999969482422
2010-10-06,22.979999542236328
2010-10-07,22.84000015258789
2010-10-08,23.389999389648438
2010-10-11,23.360000610351562
2010-10-12,22.920000076293945
2010-10-13,23.510000228881836
2010-10-14,22.8799991607666
2010-10-15,22.510000228881836
2010-10-18,22.690000534057617
2010-10-19,21.979999542236328
2010-10-20,22.290000915527344
2010-10-21,22.770000457763672
2010-10-22,22.799999237060547
2010-10-25,23.579999923706055
2010-10-26,23.81999969482422
2010-10-27,23.420000076293945
2010-10-28,23.299999237060547
