,CNCR
2017-08-08,23.559999465942383
2017-08-09,23.040000915527344
2017-08-10,22.066999435424805
2017-08-11,22.360000610351562
2017-08-14,22.6299991607666
2017-08-15,22.590999603271484
2017-08-16,22.489999771118164
2017-08-17,22.05900001525879
2017-08-18,21.95599937438965
2017-08-21,21.829999923706055
2017-08-22,22.40999984741211
2017-08-23,22.565000534057617
2017-08-24,23.16200065612793
2017-08-25,23.01799964904785
2017-08-28,24.450000762939453
2017-08-29,24.790000915527344
2017-08-30,24.809999465942383
2017-08-31,25.719999313354492
2017-09-01,25.847000122070312
2017-09-05,25.760000228881836
2017-09-06,25.709999084472656
2017-09-07,26.327999114990234
2017-09-08,26.489999771118164
2017-09-11,26.530000686645508
2017-09-12,26.045000076293945
2017-09-13,26.31999969482422
2017-09-14,26.23699951171875
2017-09-15,26.719999313354492
2017-09-18,26.670000076293945
2017-09-19,26.649999618530273
2017-09-20,26.361000061035156
2017-09-21,26.020000457763672
2017-09-22,26.18899917602539
2017-09-25,26.429000854492188
2017-09-26,26.110000610351562
2017-09-27,26.729999542236328
2017-09-28,26.969999313354492
2017-09-29,27.059999465942383
2017-10-02,27.733999252319336
2017-10-03,27.81999969482422
2017-10-04,28.520000457763672
2017-10-05,28.350000381469727
2017-10-06,27.700000762939453
2017-10-09,27.719999313354492
2017-10-10,27.799999237060547
2017-10-11,27.459999084472656
2017-10-12,27.145000457763672
2017-10-13,26.799999237060547
2017-10-16,26.84000015258789
2017-10-17,26.469999313354492
2017-10-18,26.280000686645508
2017-10-19,26.18000030517578
2017-10-20,26.15999984741211
2017-10-23,25.639999389648438
2017-10-24,25.260000228881836
2017-10-25,25.17300033569336
2017-10-26,24.75200080871582
2017-10-27,25.399999618530273
2017-10-30,25.889999389648438
2017-10-31,25.700000762939453
2017-11-01,25.110000610351562
2017-11-02,25.3799991607666
2017-11-03,25.8799991607666
2017-11-06,25.8799991607666
2017-11-07,24.82900047302246
2017-11-08,24.75
2017-11-09,24.399999618530273
2017-11-10,24.739999771118164
2017-11-13,24.110000610351562
2017-11-14,23.593000411987305
2017-11-15,23.99799919128418
2017-11-16,24.43000030517578
2017-11-17,24.6299991607666
2017-11-20,24.56999969482422
2017-11-21,24.600000381469727
2017-11-22,24.969999313354492
2017-11-24,25.01300048828125
2017-11-27,24.8799991607666
2017-11-28,24.790000915527344
2017-11-29,24.559999465942383
2017-11-30,24.899999618530273
2017-12-01,24.8799991607666
2017-12-04,24.520000457763672
2017-12-05,24.350000381469727
2017-12-06,23.8700008392334
2017-12-07,24.280000686645508
2017-12-08,24.780000686645508
2017-12-11,24.63800048828125
2017-12-12,24.079999923706055
2017-12-13,24.540000915527344
2017-12-14,24.076000213623047
2017-12-15,24.15999984741211
2017-12-18,24.309999465942383
2017-12-19,24.100000381469727
2017-12-20,24.110000610351562
2017-12-21,24.320999145507812
2017-12-22,24.166000366210938
2017-12-26,24.110000610351562
2017-12-27,24.1200008392334
2017-12-28,23.84000015258789
2017-12-29,23.777000427246094
2018-01-02,24.479999542236328
2018-01-03,24.84000015258789
2018-01-04,24.979999542236328
2018-01-05,24.889999389648438
2018-01-08,24.65999984741211
2018-01-09,24.899999618530273
2018-01-10,25.009000778198242
2018-01-11,25.079999923706055
2018-01-12,25.700000762939453
2018-01-16,25.025999069213867
2018-01-17,25.957000732421875
2018-01-18,26.065000534057617
2018-01-19,26.559999465942383
2018-01-22,27.979999542236328
2018-01-23,28.700000762939453
2018-01-24,28.09000015258789
2018-01-25,28.645999908447266
2018-01-26,28.799999237060547
2018-01-29,29.020000457763672
2018-01-30,28.760000228881836
2018-01-31,28.1299991607666
2018-02-01,28.030000686645508
2018-02-02,27.450000762939453
2018-02-05,26.790000915527344
2018-02-06,27.450000762939453
2018-02-07,27.920000076293945
2018-02-08,27.010000228881836
2018-02-09,27.299999237060547
2018-02-12,27.5
2018-02-13,27.86199951171875
2018-02-14,28.600000381469727
2018-02-15,28.733999252319336
2018-02-16,28.979999542236328
2018-02-20,28.548999786376953
2018-02-21,28.760000228881836
2018-02-22,28.8700008392334
2018-02-23,29.349000930786133
2018-02-26,29.56999969482422
2018-02-27,29.219999313354492
2018-02-28,28.645999908447266
2018-03-01,28.538999557495117
2018-03-02,29.78499984741211
2018-03-05,30.597999572753906
2018-03-06,30.600000381469727
2018-03-07,30.959999084472656
2018-03-08,31.229999542236328
2018-03-09,31.58099937438965
2018-03-12,31.969999313354492
2018-03-13,31.209999084472656
2018-03-14,31.100000381469727
2018-03-15,30.760000228881836
2018-03-16,30.645000457763672
2018-03-19,30.229999542236328
2018-03-20,30.400999069213867
2018-03-21,30.540000915527344
2018-03-22,29.98900032043457
2018-03-23,29.56999969482422
2018-03-26,30.290000915527344
2018-03-27,28.934999465942383
2018-03-28,28.610000610351562
2018-03-29,29.049999237060547
2018-04-02,27.760000228881836
2018-04-03,28.010000228881836
2018-04-04,28.5
2018-04-05,27.959999084472656
2018-04-06,26.649999618530273
2018-04-09,26.986000061035156
2018-04-10,27.899999618530273
2018-04-11,28.06999969482422
2018-04-12,28.690000534057617
2018-04-13,28.280000686645508
2018-04-16,27.420000076293945
2018-04-17,27.579999923706055
2018-04-18,27.239999771118164
2018-04-19,26.809999465942383
2018-04-20,26.549999237060547
2018-04-23,26.378999710083008
2018-04-24,26.059999465942383
2018-04-25,26.18000030517578
2018-04-26,26.709999084472656
2018-04-27,26.65999984741211
2018-04-30,26.200000762939453
2018-05-01,26.3799991607666
2018-05-02,26.68000030517578
2018-05-03,26.3799991607666
2018-05-04,26.399999618530273
2018-05-07,26.739999771118164
2018-05-08,26.040000915527344
2018-05-09,26.350000381469727
2018-05-10,26.68000030517578
2018-05-11,27.3700008392334
2018-05-14,27.8799991607666
2018-05-15,27.892000198364258
2018-05-16,28.34000015258789
2018-05-17,27.639999389648438
2018-05-18,28.059999465942383
2018-05-21,27.81999969482422
2018-05-22,28.055999755859375
2018-05-23,28.145000457763672
2018-05-24,28.280000686645508
2018-05-25,28.350000381469727
2018-05-29,27.849000930786133
2018-05-30,28.104999542236328
2018-05-31,28.100000381469727
2018-06-01,28.520000457763672
2018-06-04,27.190000534057617
2018-06-05,27.31999969482422
2018-06-06,27.34000015258789
2018-06-07,26.75
2018-06-08,26.969999313354492
2018-06-11,26.610000610351562
2018-06-12,26.65999984741211
2018-06-13,26.649999618530273
2018-06-14,26.65999984741211
2018-06-15,26.549999237060547
2018-06-18,26.059999465942383
2018-06-19,25.709999084472656
2018-06-20,26.219999313354492
2018-06-21,25.790000915527344
2018-06-22,25.649999618530273
2018-06-25,25.010000228881836
2018-06-26,25.079999923706055
2018-06-27,24.020000457763672
2018-06-28,24.0
2018-06-29,24.139999389648438
2018-07-02,24.280000686645508
2018-07-03,24.450000762939453
2018-07-05,24.610000610351562
2018-07-06,25.139999389648438
2018-07-09,25.110000610351562
2018-07-10,24.889999389648438
2018-07-11,24.739999771118164
2018-07-12,25.149999618530273
2018-07-13,25.040000915527344
2018-07-16,24.739999771118164
2018-07-17,25.09000015258789
2018-07-18,24.989999771118164
2018-07-19,25.1299991607666
2018-07-20,25.049999237060547
2018-07-23,24.969999313354492
2018-07-24,24.43000030517578
2018-07-25,24.510000228881836
2018-07-26,24.549999237060547
2018-07-27,23.899999618530273
2018-07-30,23.708999633789062
2018-07-31,24.253999710083008
2018-08-01,23.969999313354492
2018-08-02,24.149999618530273
2018-08-03,23.548999786376953
2018-08-06,23.850000381469727
2018-08-07,24.350000381469727
2018-08-08,24.280000686645508
2018-08-09,24.43000030517578
2018-08-10,24.420000076293945
2018-08-13,24.209999084472656
2018-08-14,24.190000534057617
2018-08-15,23.90999984741211
2018-08-16,24.049999237060547
2018-08-17,24.059999465942383
2018-08-20,23.959999084472656
2018-08-21,24.260000228881836
2018-08-22,24.65999984741211
2018-08-23,24.530000686645508
2018-08-24,24.739999771118164
2018-08-27,25.149999618530273
2018-08-28,25.350000381469727
2018-08-29,25.31999969482422
2018-08-30,25.56999969482422
2018-08-31,25.68000030517578
2018-09-04,25.437999725341797
2018-09-05,25.09000015258789
2018-09-06,24.100000381469727
2018-09-07,24.020000457763672
2018-09-10,24.299999237060547
2018-09-11,24.559999465942383
2018-09-12,24.3799991607666
2018-09-13,24.43000030517578
2018-09-14,24.31999969482422
2018-09-17,23.899999618530273
2018-09-18,24.34000015258789
2018-09-19,24.570999145507812
2018-09-20,24.959999084472656
2018-09-21,24.770000457763672
2018-09-24,24.850000381469727
2018-09-25,24.93000030517578
2018-09-26,24.59000015258789
2018-09-27,24.770000457763672
2018-09-28,24.829999923706055
2018-10-01,24.690000534057617
2018-10-02,24.3700008392334
2018-10-03,24.559999465942383
2018-10-04,24.040000915527344
2018-10-05,23.600000381469727
2018-10-08,23.15999984741211
2018-10-09,23.010000228881836
2018-10-10,22.139999389648438
2018-10-11,21.809999465942383
2018-10-12,22.139999389648438
2018-10-15,21.93000030517578
2018-10-16,22.799999237060547
2018-10-17,22.700000762939453
2018-10-18,22.14900016784668
2018-10-19,21.799999237060547
2018-10-22,20.520000457763672
2018-10-23,20.62700080871582
2018-10-24,19.3799991607666
2018-10-25,19.850000381469727
2018-10-26,19.959999084472656
2018-10-29,19.350000381469727
2018-10-30,19.530000686645508
2018-10-31,19.799999237060547
2018-11-01,20.950000762939453
2018-11-02,21.075000762939453
2018-11-05,21.084999084472656
2018-11-06,20.889999389648438
2018-11-07,21.525999069213867
2018-11-08,21.6200008392334
2018-11-09,21.020000457763672
2018-11-12,20.579999923706055
2018-11-13,20.59000015258789
2018-11-14,20.37700080871582
2018-11-15,20.698999404907227
2018-11-16,20.974000930786133
2018-11-19,20.402999877929688
2018-11-20,20.134000778198242
2018-11-21,20.3700008392334
2018-11-23,20.674999237060547
2018-11-26,20.799999237060547
2018-11-27,20.559999465942383
2018-11-28,21.100000381469727
2018-11-29,21.139999389648438
2018-11-30,21.45599937438965
2018-12-03,21.93000030517578
2018-12-04,21.1299991607666
2018-12-06,20.940000534057617
2018-12-07,20.660999298095703
2018-12-10,20.79800033569336
2018-12-11,20.788000106811523
2018-12-12,21.0
2018-12-13,20.68000030517578
2018-12-14,20.225000381469727
2018-12-17,19.5
2018-12-18,19.076000213623047
2018-12-19,18.469999313354492
2018-12-20,17.8700008392334
2018-12-21,17.209999084472656
2018-12-24,17.368999481201172
2018-12-26,18.040000915527344
2018-12-27,18.15999984741211
2018-12-28,18.3700008392334
2018-12-31,18.874000549316406
2019-01-02,18.979999542236328
2019-01-03,18.469999313354492
2019-01-04,19.469999313354492
2019-01-07,20.200000762939453
2019-01-08,20.709999084472656
2019-01-09,20.726999282836914
2019-01-10,21.02400016784668
2019-01-11,21.03700065612793
2019-01-14,20.559999465942383
2019-01-15,20.940000534057617
2019-01-16,20.93000030517578
2019-01-17,20.889999389648438
2019-01-18,20.836000442504883
2019-01-22,20.17799949645996
2019-01-23,19.95400047302246
2019-01-24,19.889999389648438
2019-01-25,20.344999313354492
2019-01-28,19.81999969482422
2019-01-29,19.895000457763672
2019-01-30,20.149999618530273
2019-01-31,20.663000106811523
2019-02-01,20.860000610351562
2019-02-04,20.97800064086914
2019-02-05,20.989999771118164
2019-02-06,21.969999313354492
2019-02-07,21.327999114990234
2019-02-08,21.275999069213867
2019-02-11,21.440000534057617
2019-02-12,21.6200008392334
2019-02-13,21.610000610351562
2019-02-14,21.780000686645508
2019-02-15,22.1299991607666
2019-02-19,22.1200008392334
2019-02-20,21.94700050354004
2019-02-21,21.611000061035156
2019-02-22,21.667999267578125
2019-02-25,22.530000686645508
2019-02-26,22.170000076293945
2019-02-27,22.118000030517578
2019-02-28,21.732999801635742
2019-03-01,22.055999755859375
2019-03-04,21.850000381469727
2019-03-05,21.8799991607666
2019-03-06,20.94499969482422
2019-03-07,20.68000030517578
2019-03-08,20.37299919128418
2019-03-11,20.780000686645508
2019-03-12,21.0049991607666
2019-03-13,21.280000686645508
2019-03-14,21.12299919128418
2019-03-15,21.389999389648438
2019-03-18,21.447999954223633
2019-03-19,21.25
2019-03-20,21.23699951171875
2019-03-21,21.32699966430664
2019-03-22,20.5
2019-03-25,20.5049991607666
2019-03-26,20.739999771118164
2019-03-27,20.547000885009766
2019-03-28,20.579999923706055
2019-03-29,21.020000457763672
2019-04-01,21.18000030517578
2019-04-02,21.479999542236328
2019-04-03,21.90999984741211
2019-04-04,21.854999542236328
2019-04-05,22.360000610351562
2019-04-08,22.28700065612793
2019-04-09,21.75
2019-04-10,21.81999969482422
2019-04-11,21.360000610351562
2019-04-12,21.070999145507812
2019-04-15,21.020000457763672
2019-04-16,20.85700035095215
2019-04-17,20.05699920654297
2019-04-18,19.844999313354492
2019-04-22,19.834999084472656
2019-04-23,20.304000854492188
2019-04-24,20.15999984741211
2019-04-25,20.465999603271484
2019-04-26,20.55299949645996
2019-04-29,20.711999893188477
2019-04-30,20.479999542236328
2019-05-01,20.479000091552734
2019-05-02,20.549999237060547
2019-05-03,20.899999618530273
2019-05-06,21.06999969482422
2019-05-07,20.44300079345703
2019-05-08,20.5
2019-05-09,20.38800048828125
2019-05-10,20.600000381469727
2019-05-13,19.559999465942383
2019-05-14,19.87700080871582
2019-05-15,19.889999389648438
2019-05-16,20.530000686645508
2019-05-17,20.415000915527344
2019-05-20,20.225000381469727
2019-05-21,20.707000732421875
2019-05-22,20.66699981689453
2019-05-23,20.44300079345703
2019-05-24,20.600000381469727
2019-05-28,20.284000396728516
2019-05-29,20.040000915527344
2019-05-30,19.90999984741211
2019-05-31,19.364999771118164
2019-06-03,20.10099983215332
2019-06-04,20.149999618530273
2019-06-05,20.08300018310547
2019-06-06,19.8799991607666
2019-06-07,20.136999130249023
2019-06-10,20.29199981689453
2019-06-11,19.940000534057617
2019-06-12,19.9060001373291
2019-06-13,20.18000030517578
2019-06-14,19.940000534057617
2019-06-17,20.559999465942383
2019-06-18,20.969999313354492
2019-06-19,20.959999084472656
2019-06-20,20.93600082397461
2019-06-21,20.979999542236328
2019-06-24,20.459999084472656
2019-06-25,20.70199966430664
2019-06-26,20.29400062561035
2019-06-27,20.780000686645508
2019-06-28,21.110000610351562
2019-07-01,21.350000381469727
2019-07-02,21.229999542236328
2019-07-03,21.639999389648438
2019-07-05,21.440000534057617
2019-07-08,21.06999969482422
2019-07-09,21.31999969482422
