,DGICA
2004-02-11,13.106249809265137
2004-02-12,13.336874961853027
2004-02-13,13.055624961853027
2004-02-17,13.314374923706055
2004-02-18,12.526874542236328
2004-02-19,12.521249771118164
2004-02-20,12.4087495803833
2004-02-23,12.386249542236328
2004-02-24,12.110625267028809
2004-02-25,12.273750305175781
2004-02-26,11.925000190734863
2004-02-27,11.953125
2004-03-01,12.194999694824219
2004-03-02,12.14437484741211
2004-03-03,12.009374618530273
2004-03-04,11.891249656677246
2004-03-05,11.90250015258789
2004-03-08,11.958749771118164
2004-03-09,12.18375015258789
2004-03-10,11.953125
2004-03-11,12.037500381469727
2004-03-12,11.964374542236328
2004-03-15,11.880000114440918
2004-03-16,11.840624809265137
2004-03-17,11.8125
2004-03-18,11.508749961853027
2004-03-19,11.306249618530273
2004-03-22,10.614375114440918
2004-03-23,10.715624809265137
2004-03-24,10.366874694824219
2004-03-25,10.366874694824219
2004-03-26,10.321874618530273
2004-03-29,10.59749984741211
2004-03-30,11.086874961853027
2004-03-31,11.272500038146973
2004-04-01,11.351249694824219
2004-04-02,11.379375457763672
2004-04-05,11.789999961853027
2004-04-06,12.082500457763672
2004-04-07,11.970000267028809
2004-04-08,12.363750457763672
2004-04-12,12.5493745803833
2004-04-13,12.60562515258789
2004-04-14,12.6899995803833
2004-04-15,12.346875190734863
2004-04-16,12.510000228881836
2004-04-19,12.386249542236328
2004-04-20,12.487500190734863
2004-04-21,12.470624923706055
2004-04-22,12.346875190734863
2004-04-23,12.346875190734863
2004-04-26,11.818124771118164
2004-04-27,12.363750457763672
2004-04-28,11.8125
2004-04-29,11.744999885559082
2004-04-30,11.671875
2004-05-03,11.8125
2004-05-04,11.53125
2004-05-05,11.559374809265137
2004-05-06,11.699999809265137
2004-05-07,11.475000381469727
2004-05-10,11.345624923706055
2004-05-11,10.996874809265137
2004-05-12,10.96875
2004-05-13,10.771875381469727
2004-05-14,10.659375190734863
2004-05-17,10.87874984741211
2004-05-18,11.086874961853027
2004-05-19,10.743749618530273
2004-05-20,10.856249809265137
2004-05-21,11.244375228881836
2004-05-24,11.806875228881836
2004-05-25,11.699999809265137
2004-05-26,11.789999961853027
2004-05-27,11.44124984741211
2004-05-28,11.6381254196167
2004-06-01,11.671875
2004-06-02,11.503125190734863
2004-06-03,11.643750190734863
2004-06-04,11.744999885559082
2004-06-07,11.767499923706055
2004-06-08,11.72249984741211
2004-06-09,11.559374809265137
2004-06-10,11.53125
2004-06-14,11.835000038146973
2004-06-15,11.896875381469727
2004-06-16,11.677499771118164
2004-06-17,11.553750038146973
2004-06-18,11.8125
2004-06-21,11.5649995803833
2004-06-22,12.194999694824219
2004-06-23,11.857500076293945
2004-06-24,11.970000267028809
2004-06-25,9.309374809265137
2004-06-28,11.756250381469727
2004-06-29,11.306249618530273
2004-06-30,11.255624771118164
2004-07-01,11.8125
2004-07-02,11.311875343322754
2004-07-06,11.114999771118164
2004-07-07,11.390625
2004-07-08,11.0024995803833
2004-07-09,11.514374732971191
2004-07-12,11.137499809265137
2004-07-13,11.311875343322754
2004-07-14,11.446874618530273
2004-07-15,11.379375457763672
2004-07-16,11.120624542236328
2004-07-19,11.131875038146973
2004-07-20,11.204999923706055
2004-07-21,11.306249618530273
2004-07-22,11.44124984741211
2004-07-23,11.390625
2004-07-26,11.385000228881836
2004-07-27,11.744999885559082
2004-07-28,11.801250457763672
2004-07-29,11.452500343322754
2004-07-30,11.8125
2004-08-02,11.744999885559082
2004-08-03,11.390625
2004-08-04,11.514374732971191
2004-08-05,11.2837495803833
2004-08-06,11.193750381469727
2004-08-09,11.013750076293945
2004-08-10,11.390625
2004-08-11,11.699999809265137
2004-08-12,11.643750190734863
2004-08-13,11.278124809265137
2004-08-16,11.131875038146973
2004-08-17,11.3568754196167
2004-08-18,11.109375
2004-08-19,11.486249923706055
2004-08-20,11.503125190734863
2004-08-23,11.2837495803833
2004-08-24,11.081250190734863
2004-08-25,11.05875015258789
2004-08-26,10.574999809265137
2004-08-27,10.6875
2004-08-30,10.828125
2004-08-31,11.086874961853027
2004-09-01,10.828125
2004-09-02,10.603124618530273
2004-09-03,10.462499618530273
2004-09-07,10.518750190734863
2004-09-08,10.462499618530273
2004-09-09,10.6875
2004-09-10,10.693124771118164
2004-09-13,10.715624809265137
2004-09-14,10.63687515258789
2004-09-15,10.850625038146973
2004-09-16,10.828125
2004-09-17,10.800000190734863
2004-09-20,10.828125
2004-09-21,10.856249809265137
2004-09-22,10.912500381469727
2004-09-23,10.87874984741211
2004-09-24,10.87874984741211
2004-09-27,10.771875381469727
2004-09-28,10.6875
2004-09-29,10.693124771118164
2004-09-30,10.800000190734863
2004-10-01,10.743749618530273
2004-10-04,10.7212495803833
2004-10-05,10.732500076293945
2004-10-06,10.800000190734863
2004-10-07,10.619999885559082
2004-10-08,10.715624809265137
2004-10-11,10.828125
2004-10-12,10.884374618530273
2004-10-13,10.906874656677246
2004-10-14,10.659375190734863
2004-10-15,10.608750343322754
2004-10-18,10.574999809265137
2004-10-19,10.591875076293945
2004-10-20,10.676250457763672
2004-10-21,10.912500381469727
2004-10-22,10.963125228881836
2004-10-25,11.013750076293945
2004-10-26,11.677499771118164
2004-10-27,12.774374961853027
2004-10-28,12.178125381469727
2004-10-29,12.138750076293945
2004-11-01,11.941875457763672
2004-11-02,11.4243745803833
2004-11-03,11.514374732971191
2004-11-04,11.626874923706055
2004-11-05,11.699999809265137
2004-11-08,11.699999809265137
2004-11-09,11.25
2004-11-10,11.362500190734863
2004-11-11,11.716875076293945
2004-11-12,12.09375
2004-11-15,12.09375
2004-11-16,11.964374542236328
2004-11-17,12.065625190734863
2004-11-18,11.615625381469727
2004-11-19,11.829375267028809
2004-11-22,12.09375
2004-11-23,12.149999618530273
2004-11-24,12.09375
2004-11-26,12.104999542236328
2004-11-29,11.908124923706055
2004-11-30,12.09375
2004-12-01,12.015000343322754
2004-12-02,12.46500015258789
2004-12-03,12.532500267028809
2004-12-06,12.470624923706055
2004-12-07,11.874375343322754
2004-12-08,11.925000190734863
2004-12-09,11.857500076293945
2004-12-10,12.211874961853027
2004-12-13,12.239999771118164
2004-12-14,12.071249961853027
2004-12-15,11.958749771118164
2004-12-16,12.138750076293945
2004-12-17,12.009374618530273
2004-12-20,12.037500381469727
2004-12-21,12.223125457763672
2004-12-22,12.628125190734863
2004-12-23,13.381875038146973
2004-12-27,13.319999694824219
2004-12-28,13.584375381469727
2004-12-29,13.173749923706055
2004-12-30,12.948749542236328
2004-12-31,12.898124694824219
2005-01-03,13.066875457763672
2005-01-04,12.498749732971191
2005-01-05,12.363750457763672
2005-01-06,12.037500381469727
2005-01-07,11.733750343322754
2005-01-10,11.9868745803833
2005-01-11,12.054374694824219
2005-01-12,12.099374771118164
2005-01-13,11.896875381469727
2005-01-14,12.375
2005-01-18,12.571874618530273
2005-01-19,12.121874809265137
2005-01-20,12.245624542236328
2005-01-21,12.04312515258789
2005-01-24,12.071249961853027
2005-01-25,11.936249732971191
2005-01-26,11.981249809265137
2005-01-27,11.784375190734863
2005-01-28,11.908124923706055
2005-01-31,12.234375
2005-02-01,12.211874961853027
2005-02-02,12.211874961853027
2005-02-03,12.42562484741211
2005-02-04,12.779999732971191
2005-02-07,12.813750267028809
2005-02-08,13.145625114440918
2005-02-09,12.611249923706055
2005-02-10,13.483124732971191
2005-02-11,13.97249984741211
2005-02-14,14.928750038146973
2005-02-15,15.058124542236328
2005-02-16,15.806249618530273
2005-02-17,14.596875190734863
2005-02-18,13.522500038146973
2005-02-22,13.488750457763672
2005-02-23,13.44937515258789
2005-02-24,13.336874961853027
2005-02-25,13.426875114440918
2005-02-28,13.477499961853027
2005-03-01,13.370624542236328
2005-03-02,13.454999923706055
2005-03-03,13.483124732971191
2005-03-04,13.618124961853027
2005-03-07,13.618124961853027
2005-03-08,13.623749732971191
2005-03-09,13.505624771118164
2005-03-10,13.539375305175781
2005-03-11,13.370624542236328
2005-03-14,13.303125381469727
2005-03-15,13.421250343322754
2005-03-16,13.376250267028809
2005-03-17,13.370624542236328
2005-03-18,13.528124809265137
2005-03-21,14.349374771118164
2005-03-22,13.994999885559082
2005-03-23,14.163749694824219
2005-03-24,14.130000114440918
2005-03-28,13.820625305175781
2005-03-29,13.522500038146973
2005-03-30,13.5
2005-03-31,13.6274995803833
2005-04-01,13.5
2005-04-04,13.327500343322754
2005-04-05,13.582500457763672
2005-04-06,13.612500190734863
2005-04-07,13.574999809265137
2005-04-08,13.380000114440918
2005-04-11,13.267499923706055
2005-04-12,13.3725004196167
2005-04-13,13.199999809265137
2005-04-14,12.914999961853027
2005-04-15,12.787500381469727
2005-04-18,12.712499618530273
2005-04-19,12.6899995803833
2005-04-20,13.005000114440918
2005-04-21,13.387499809265137
2005-04-22,13.875
2005-04-25,13.912500381469727
2005-04-26,13.957500457763672
2005-04-27,13.994999885559082
2005-04-28,13.875
2005-04-29,13.979999542236328
2005-05-02,14.032500267028809
2005-05-03,13.859999656677246
2005-05-04,14.092499732971191
2005-05-05,13.987500190734863
2005-05-06,13.912500381469727
2005-05-09,14.010000228881836
2005-05-10,13.96500015258789
2005-05-11,13.725000381469727
2005-05-12,13.77750015258789
2005-05-13,13.612500190734863
2005-05-16,13.432499885559082
2005-05-17,13.274999618530273
2005-05-18,13.702500343322754
2005-05-19,13.3725004196167
2005-05-20,13.515000343322754
2005-05-23,13.545000076293945
2005-05-24,13.59000015258789
2005-05-25,13.529999732971191
2005-05-26,13.890000343322754
2005-05-27,13.875
2005-05-31,13.845000267028809
2005-06-01,13.867500305175781
2005-06-02,13.792499542236328
2005-06-03,13.9350004196167
2005-06-06,13.927499771118164
2005-06-07,14.279999732971191
2005-06-08,14.167499542236328
2005-06-09,14.475000381469727
2005-06-10,14.414999961853027
2005-06-13,14.550000190734863
2005-06-14,14.4975004196167
2005-06-15,14.572500228881836
2005-06-16,14.632499694824219
2005-06-17,14.4975004196167
2005-06-20,14.520000457763672
2005-06-21,14.5649995803833
2005-06-22,14.625
2005-06-23,14.414999961853027
2005-06-24,14.827500343322754
2005-06-27,14.234999656677246
2005-06-28,14.962499618530273
2005-06-29,15.074999809265137
2005-06-30,14.970000267028809
2005-07-01,14.797499656677246
2005-07-05,15.074999809265137
2005-07-06,14.977499961853027
2005-07-07,14.977499961853027
2005-07-08,15.262499809265137
2005-07-11,15.412500381469727
2005-07-12,15.3149995803833
2005-07-13,15.217499732971191
2005-07-14,14.850000381469727
2005-07-15,14.8125
2005-07-18,14.520000457763672
2005-07-19,15.015000343322754
2005-07-20,15.487500190734863
2005-07-21,15.539999961853027
2005-07-22,15.975000381469727
2005-07-25,15.9375
2005-07-26,15.765000343322754
2005-07-27,15.899999618530273
2005-07-28,16.31999969482422
2005-07-29,16.559999465942383
2005-08-01,16.552499771118164
2005-08-02,17.287500381469727
2005-08-03,17.520000457763672
2005-08-04,17.0625
2005-08-05,17.190000534057617
2005-08-08,16.8075008392334
2005-08-09,17.077499389648438
2005-08-10,17.43000030517578
2005-08-11,17.489999771118164
2005-08-12,17.399999618530273
2005-08-15,17.309999465942383
2005-08-16,16.477500915527344
2005-08-17,16.020000457763672
2005-08-18,16.072500228881836
2005-08-19,15.779999732971191
2005-08-22,16.087499618530273
2005-08-23,16.582500457763672
2005-08-24,16.642499923706055
2005-08-25,16.709999084472656
2005-08-26,16.31999969482422
2005-08-29,16.5674991607666
2005-08-30,16.635000228881836
2005-08-31,17.06999969482422
2005-09-01,16.139999389648438
2005-09-02,16.357500076293945
2005-09-06,16.9424991607666
2005-09-07,16.88249969482422
2005-09-08,16.725000381469727
2005-09-09,16.514999389648438
2005-09-12,16.8075008392334
2005-09-13,16.725000381469727
2005-09-14,16.649999618530273
2005-09-15,16.40999984741211
2005-09-16,16.709999084472656
2005-09-19,16.49250030517578
2005-09-20,16.59749984741211
2005-09-21,16.13249969482422
2005-09-22,16.252500534057617
2005-09-23,16.6875
2005-09-26,16.69499969482422
2005-09-27,16.0575008392334
2005-09-28,16.087499618530273
2005-09-29,16.237499237060547
2005-09-30,16.274999618530273
2005-10-03,16.537500381469727
2005-10-04,16.260000228881836
2005-10-05,15.885000228881836
2005-10-06,15.239999771118164
2005-10-07,15.329999923706055
2005-10-10,15.614999771118164
2005-10-11,15.547499656677246
2005-10-12,15.8100004196167
2005-10-13,16.072500228881836
2005-10-14,16.5674991607666
2005-10-17,16.612499237060547
2005-10-18,16.387500762939453
2005-10-19,16.649999618530273
2005-10-20,16.575000762939453
2005-10-21,16.6875
2005-10-24,16.860000610351562
2005-10-25,16.59000015258789
2005-10-26,16.125
2005-10-27,16.1924991607666
2005-10-28,16.6200008392334
2005-10-31,16.6200008392334
2005-11-01,16.582500457763672
2005-11-02,16.537500381469727
2005-11-03,16.582500457763672
2005-11-04,16.86750030517578
2005-11-07,16.860000610351562
2005-11-08,16.447500228881836
2005-11-09,16.582500457763672
2005-11-10,16.927499771118164
2005-11-11,17.235000610351562
2005-11-14,17.227500915527344
2005-11-15,17.309999465942383
2005-11-16,17.61750030517578
2005-11-17,17.625
2005-11-18,17.602500915527344
2005-11-21,17.497499465942383
2005-11-22,17.34749984741211
2005-11-23,17.572500228881836
2005-11-25,17.610000610351562
2005-11-28,17.5049991607666
2005-11-29,17.887500762939453
2005-11-30,18.172500610351562
2005-12-01,18.412500381469727
2005-12-02,18.4424991607666
2005-12-05,17.834999084472656
2005-12-06,18.450000762939453
2005-12-07,18.434999465942383
2005-12-08,18.165000915527344
2005-12-09,18.270000457763672
2005-12-12,18.059999465942383
2005-12-13,17.684999465942383
2005-12-14,17.760000228881836
2005-12-15,17.594999313354492
2005-12-16,17.625
2005-12-19,17.579999923706055
2005-12-20,17.25749969482422
2005-12-21,17.204999923706055
2005-12-22,17.24250030517578
2005-12-23,17.25
2005-12-27,17.107500076293945
2005-12-28,17.174999237060547
2005-12-29,17.1299991607666
2005-12-30,17.43000030517578
2006-01-03,17.212499618530273
2006-01-04,17.63249969482422
2006-01-05,17.864999771118164
2006-01-06,17.962499618530273
2006-01-09,18.135000228881836
2006-01-10,18.0
2006-01-11,17.587499618530273
2006-01-12,17.489999771118164
2006-01-13,17.3174991607666
2006-01-17,17.114999771118164
2006-01-18,17.010000228881836
2006-01-19,17.295000076293945
2006-01-20,17.15250015258789
2006-01-23,17.482500076293945
2006-01-24,17.670000076293945
2006-01-25,17.647499084472656
2006-01-26,17.542499542236328
2006-01-27,17.302499771118164
2006-01-30,17.040000915527344
2006-01-31,17.4375
2006-02-01,17.475000381469727
2006-02-02,17.3700008392334
2006-02-03,17.625
2006-02-06,17.737499237060547
2006-02-07,17.5575008392334
2006-02-08,17.602500915527344
2006-02-09,17.602500915527344
2006-02-10,17.512500762939453
2006-02-13,17.6924991607666
2006-02-14,18.225000381469727
2006-02-15,18.532499313354492
2006-02-16,18.787500381469727
2006-02-17,19.11750030517578
2006-02-21,18.412500381469727
2006-02-22,19.072500228881836
2006-02-23,18.8700008392334
2006-02-24,18.9375
2006-02-27,18.809999465942383
2006-02-28,18.337499618530273
2006-03-01,18.46500015258789
2006-03-02,17.737499237060547
2006-03-03,17.700000762939453
2006-03-06,17.145000457763672
2006-03-07,16.844999313354492
2006-03-08,16.635000228881836
2006-03-09,16.799999237060547
2006-03-10,16.829999923706055
2006-03-13,16.957500457763672
2006-03-14,17.737499237060547
2006-03-15,17.655000686645508
2006-03-16,17.760000228881836
2006-03-17,18.030000686645508
2006-03-20,18.082500457763672
2006-03-21,17.684999465942383
2006-03-22,17.760000228881836
2006-03-23,18.0
2006-03-24,18.142499923706055
2006-03-27,18.135000228881836
2006-03-28,18.375
2006-03-29,18.375
2006-03-30,18.9375
2006-03-31,19.5674991607666
2006-04-03,20.107500076293945
2006-04-04,19.665000915527344
2006-04-05,19.837499618530273
2006-04-06,20.295000076293945
2006-04-07,20.227500915527344
2006-04-10,20.145000457763672
2006-04-11,19.852500915527344
2006-04-12,20.040000915527344
2006-04-13,20.399999618530273
2006-04-17,20.3700008392334
2006-04-18,20.850000381469727
2006-04-19,21.375
2006-04-20,21.360000610351562
2006-04-21,21.09000015258789
2006-04-24,19.462499618530273
2006-04-25,18.389999389648438
2006-04-26,18.217500686645508
2006-04-27,17.950000762939453
2006-04-28,18.549999237060547
2006-05-01,17.959999084472656
2006-05-02,18.600000381469727
2006-05-03,19.149999618530273
2006-05-04,18.479999542236328
2006-05-05,19.190000534057617
2006-05-08,19.420000076293945
2006-05-09,19.770000457763672
2006-05-10,20.290000915527344
2006-05-11,19.0
2006-05-12,19.0
2006-05-15,19.110000610351562
2006-05-16,18.889999389648438
2006-05-17,18.8700008392334
2006-05-18,18.34000015258789
2006-05-19,18.649999618530273
2006-05-22,18.889999389648438
2006-05-23,18.729999542236328
2006-05-24,18.68000030517578
2006-05-25,18.40999984741211
2006-05-26,18.40999984741211
2006-05-30,17.610000610351562
2006-05-31,17.670000076293945
2006-06-01,18.389999389648438
2006-06-02,18.799999237060547
2006-06-05,18.079999923706055
2006-06-06,17.81999969482422
2006-06-07,17.93000030517578
2006-06-08,18.18000030517578
2006-06-09,18.479999542236328
2006-06-12,18.610000610351562
2006-06-13,18.899999618530273
2006-06-14,18.459999084472656
2006-06-15,19.1200008392334
2006-06-16,18.8799991607666
2006-06-19,18.690000534057617
2006-06-20,18.290000915527344
2006-06-21,18.270000457763672
2006-06-22,18.43000030517578
2006-06-23,18.65999984741211
2006-06-26,19.0
2006-06-27,18.90999984741211
2006-06-28,19.270000457763672
2006-06-29,20.049999237060547
2006-06-30,19.40999984741211
2006-07-03,18.860000610351562
2006-07-05,18.579999923706055
2006-07-06,18.579999923706055
2006-07-07,19.049999237060547
2006-07-10,18.530000686645508
2006-07-11,18.799999237060547
2006-07-12,18.030000686645508
2006-07-13,17.8700008392334
2006-07-14,17.780000686645508
2006-07-17,17.93000030517578
2006-07-18,17.81999969482422
2006-07-19,18.68000030517578
2006-07-20,18.530000686645508
2006-07-21,17.959999084472656
2006-07-24,18.690000534057617
2006-07-25,19.059999465942383
2006-07-26,19.149999618530273
2006-07-27,19.18000030517578
2006-07-28,19.440000534057617
2006-07-31,19.420000076293945
2006-08-01,18.850000381469727
2006-08-02,19.1200008392334
2006-08-03,19.479999542236328
2006-08-04,18.829999923706055
2006-08-07,18.639999389648438
2006-08-08,18.149999618530273
2006-08-09,18.030000686645508
2006-08-10,18.219999313354492
2006-08-11,17.93000030517578
2006-08-14,17.979999542236328
2006-08-15,18.399999618530273
2006-08-16,18.68000030517578
2006-08-17,18.450000762939453
2006-08-18,18.56999969482422
2006-08-21,18.100000381469727
2006-08-22,18.209999084472656
2006-08-23,17.75
2006-08-24,17.75
2006-08-25,17.25
2006-08-28,17.170000076293945
2006-08-29,18.219999313354492
2006-08-30,18.40999984741211
2006-08-31,18.59000015258789
2006-09-01,18.030000686645508
2006-09-05,18.780000686645508
2006-09-06,18.479999542236328
2006-09-07,19.489999771118164
2006-09-08,20.0
2006-09-11,20.25
2006-09-12,20.799999237060547
2006-09-13,20.950000762939453
2006-09-14,20.0
2006-09-15,20.15999984741211
2006-09-18,19.209999084472656
2006-09-19,19.309999465942383
2006-09-20,19.829999923706055
2006-09-21,19.520000457763672
2006-09-22,18.829999923706055
2006-09-25,19.84000015258789
2006-09-26,19.950000762939453
2006-09-27,19.850000381469727
2006-09-28,20.059999465942383
2006-09-29,20.219999313354492
2006-10-02,19.25
2006-10-03,18.8700008392334
2006-10-04,19.719999313354492
2006-10-05,20.040000915527344
2006-10-06,20.06999969482422
2006-10-09,20.040000915527344
2006-10-10,20.09000015258789
2006-10-11,19.40999984741211
2006-10-12,20.1299991607666
2006-10-13,20.1200008392334
2006-10-16,20.110000610351562
2006-10-17,19.8700008392334
2006-10-18,19.700000762939453
2006-10-19,20.329999923706055
2006-10-20,20.18000030517578
2006-10-23,19.8799991607666
2006-10-24,18.8799991607666
2006-10-25,20.15999984741211
2006-10-26,20.3700008392334
2006-10-27,20.18000030517578
2006-10-30,20.329999923706055
2006-10-31,20.309999465942383
2006-11-01,19.649999618530273
2006-11-02,20.219999313354492
2006-11-03,19.940000534057617
2006-11-06,20.0
2006-11-07,19.709999084472656
2006-11-08,20.079999923706055
2006-11-09,19.299999237060547
2006-11-10,19.639999389648438
2006-11-13,19.440000534057617
2006-11-14,19.549999237060547
2006-11-15,19.90999984741211
2006-11-16,19.56999969482422
2006-11-17,19.479999542236328
2006-11-20,19.540000915527344
2006-11-21,19.68000030517578
2006-11-22,19.65999984741211
2006-11-24,19.670000076293945
2006-11-27,19.110000610351562
2006-11-28,19.5
2006-11-29,19.399999618530273
2006-11-30,19.190000534057617
2006-12-01,19.219999313354492
2006-12-04,19.760000228881836
2006-12-05,19.780000686645508
2006-12-06,19.81999969482422
2006-12-07,19.309999465942383
2006-12-08,19.270000457763672
2006-12-11,19.579999923706055
2006-12-12,19.399999618530273
2006-12-13,19.399999618530273
2006-12-14,19.889999389648438
2006-12-15,19.8799991607666
2006-12-18,19.780000686645508
2006-12-19,19.979999542236328
2006-12-20,20.079999923706055
2006-12-21,19.940000534057617
2006-12-22,19.959999084472656
2006-12-26,20.0
2006-12-27,20.06999969482422
2006-12-28,19.790000915527344
2006-12-29,19.59000015258789
2007-01-03,19.989999771118164
2007-01-04,20.0
2007-01-05,19.020000457763672
2007-01-08,18.579999923706055
2007-01-09,18.56999969482422
2007-01-10,17.790000915527344
2007-01-11,18.049999237060547
2007-01-12,17.950000762939453
2007-01-16,18.1299991607666
2007-01-17,17.959999084472656
2007-01-18,17.950000762939453
2007-01-19,18.360000610351562
2007-01-22,17.950000762939453
2007-01-23,18.059999465942383
2007-01-24,18.18000030517578
2007-01-25,18.0
2007-01-26,18.209999084472656
2007-01-29,18.459999084472656
2007-01-30,18.639999389648438
2007-01-31,18.969999313354492
2007-02-01,19.170000076293945
2007-02-02,19.190000534057617
2007-02-05,18.989999771118164
2007-02-06,18.8799991607666
2007-02-07,18.549999237060547
2007-02-08,18.389999389648438
2007-02-09,18.100000381469727
2007-02-12,18.260000228881836
2007-02-13,18.84000015258789
2007-02-14,19.049999237060547
2007-02-15,18.739999771118164
2007-02-16,18.200000762939453
2007-02-20,18.1200008392334
2007-02-21,18.270000457763672
2007-02-22,18.170000076293945
2007-02-23,18.079999923706055
2007-02-26,17.84000015258789
2007-02-27,17.25
2007-02-28,17.15999984741211
2007-03-01,17.360000610351562
2007-03-02,16.700000762939453
2007-03-05,16.799999237060547
2007-03-06,17.489999771118164
2007-03-07,17.299999237060547
2007-03-08,17.34000015258789
2007-03-09,17.329999923706055
2007-03-12,17.459999084472656
2007-03-13,17.329999923706055
2007-03-14,17.190000534057617
2007-03-15,17.389999389648438
2007-03-16,16.950000762939453
2007-03-19,17.010000228881836
2007-03-20,17.18000030517578
2007-03-21,17.559999465942383
2007-03-22,17.670000076293945
2007-03-23,18.0
2007-03-26,17.790000915527344
2007-03-27,16.989999771118164
2007-03-28,16.969999313354492
2007-03-29,16.899999618530273
2007-03-30,16.979999542236328
2007-04-02,17.0
2007-04-03,17.770000457763672
2007-04-04,17.489999771118164
2007-04-05,17.350000381469727
2007-04-09,17.020000457763672
2007-04-10,17.25
2007-04-11,17.18000030517578
2007-04-12,17.190000534057617
2007-04-13,17.18000030517578
2007-04-16,17.010000228881836
2007-04-17,16.829999923706055
2007-04-18,16.610000610351562
2007-04-19,16.6299991607666
2007-04-20,17.049999237060547
