,BGS
2008-03-14,10.010000228881836
2008-03-17,10.029999732971191
2008-03-18,10.430000305175781
2008-03-19,10.600000381469727
2008-03-20,11.149999618530273
2008-03-24,11.369999885559082
2008-03-25,11.760000228881836
2008-03-26,11.680000305175781
2008-03-27,11.199999809265137
2008-03-28,11.229999542236328
2008-03-31,11.0
2008-04-01,10.630000114440918
2008-04-02,10.149999618530273
2008-04-03,10.199999809265137
2008-04-04,10.260000228881836
2008-04-07,9.930000305175781
2008-04-08,9.890000343322754
2008-04-09,9.619999885559082
2008-04-10,9.569999694824219
2008-04-11,9.34000015258789
2008-04-14,9.25
2008-04-15,9.25
2008-04-16,8.989999771118164
2008-04-17,8.920000076293945
2008-04-18,8.989999771118164
2008-04-21,8.869999885559082
2008-04-22,8.670000076293945
2008-04-23,8.289999961853027
2008-04-24,8.149999618530273
2008-04-25,8.09000015258789
2008-04-28,8.020000457763672
2008-04-29,8.020000457763672
2008-04-30,8.079999923706055
2008-05-01,8.6899995803833
2008-05-02,9.069999694824219
2008-05-05,9.140000343322754
2008-05-06,9.109999656677246
2008-05-07,9.140000343322754
2008-05-08,9.15999984741211
2008-05-09,9.109999656677246
2008-05-12,9.130000114440918
2008-05-13,9.40999984741211
2008-05-14,9.479999542236328
2008-05-15,9.640000343322754
2008-05-16,9.699999809265137
2008-05-19,9.640000343322754
2008-05-20,9.600000381469727
2008-05-21,9.529999732971191
2008-05-22,9.680000305175781
2008-05-23,9.649999618530273
2008-05-27,9.600000381469727
2008-05-28,9.569999694824219
2008-05-29,9.619999885559082
2008-05-30,9.720000267028809
2008-06-02,9.880000114440918
2008-06-03,9.899999618530273
2008-06-04,9.899999618530273
2008-06-05,9.899999618530273
2008-06-06,9.819999694824219
2008-06-09,9.720000267028809
2008-06-10,9.8100004196167
2008-06-11,9.739999771118164
2008-06-12,9.829999923706055
2008-06-13,9.84000015258789
2008-06-16,9.770000457763672
2008-06-17,9.770000457763672
2008-06-18,9.65999984741211
2008-06-19,9.65999984741211
2008-06-20,9.609999656677246
2008-06-23,9.640000343322754
2008-06-24,9.380000114440918
2008-06-25,9.34000015258789
2008-06-26,9.09000015258789
2008-06-27,9.100000381469727
2008-06-30,9.34000015258789
2008-07-01,9.029999732971191
2008-07-02,8.84000015258789
2008-07-03,8.75
2008-07-07,8.800000190734863
2008-07-08,9.25
2008-07-09,9.15999984741211
2008-07-10,9.4399995803833
2008-07-11,9.470000267028809
2008-07-14,9.550000190734863
2008-07-15,9.539999961853027
2008-07-16,9.75
2008-07-17,9.649999618530273
2008-07-18,9.609999656677246
2008-07-21,9.460000038146973
2008-07-22,9.75
2008-07-23,9.779999732971191
2008-07-24,10.039999961853027
2008-07-25,10.319999694824219
2008-07-28,10.029999732971191
2008-07-29,8.989999771118164
2008-07-30,8.850000381469727
2008-07-31,8.899999618530273
2008-08-01,8.829999923706055
2008-08-04,8.529999732971191
2008-08-05,8.470000267028809
2008-08-06,8.529999732971191
2008-08-07,8.359999656677246
2008-08-08,8.59000015258789
2008-08-11,8.779999732971191
2008-08-12,8.470000267028809
2008-08-13,8.489999771118164
2008-08-14,8.529999732971191
2008-08-15,8.640000343322754
2008-08-18,8.539999961853027
2008-08-19,8.470000267028809
2008-08-20,8.4399995803833
2008-08-21,8.270000457763672
2008-08-22,8.300000190734863
2008-08-25,8.069999694824219
2008-08-26,8.050000190734863
2008-08-27,8.050000190734863
2008-08-28,8.100000381469727
2008-08-29,8.0600004196167
2008-09-02,8.1899995803833
2008-09-03,8.390000343322754
2008-09-04,8.140000343322754
2008-09-05,8.09000015258789
2008-09-08,8.279999732971191
2008-09-09,8.109999656677246
2008-09-10,8.109999656677246
2008-09-11,8.0600004196167
2008-09-12,8.029999732971191
2008-09-15,7.949999809265137
2008-09-16,7.639999866485596
2008-09-17,6.739999771118164
2008-09-18,7.320000171661377
2008-09-19,7.590000152587891
2008-09-22,7.590000152587891
2008-09-23,7.349999904632568
2008-09-24,7.400000095367432
2008-09-25,7.78000020980835
2008-09-26,7.5
2008-09-29,7.210000038146973
2008-09-30,7.150000095367432
2008-10-01,6.909999847412109
2008-10-02,6.760000228881836
2008-10-03,6.28000020980835
2008-10-06,5.730000019073486
2008-10-07,4.960000038146973
2008-10-08,4.980000019073486
2008-10-09,4.5
2008-10-10,4.710000038146973
2008-10-13,5.230000019073486
2008-10-14,5.059999942779541
2008-10-15,4.409999847412109
2008-10-16,5.010000228881836
2008-10-17,5.010000228881836
2008-10-20,5.21999979019165
2008-10-21,4.75
2008-10-22,4.809999942779541
2008-10-23,2.8299999237060547
2008-10-24,2.559999942779541
2008-10-27,2.859999895095825
2008-10-28,2.990000009536743
2008-10-29,2.7799999713897705
2008-10-30,2.8499999046325684
2008-10-31,3.7300000190734863
2008-11-03,3.7100000381469727
2008-11-04,4.340000152587891
2008-11-05,4.429999828338623
2008-11-06,4.360000133514404
2008-11-07,4.650000095367432
2008-11-10,4.769999980926514
2008-11-11,4.730000019073486
2008-11-12,4.380000114440918
2008-11-13,4.849999904632568
2008-11-14,4.900000095367432
2008-11-17,4.880000114440918
2008-11-18,5.119999885559082
2008-11-19,4.550000190734863
2008-11-20,4.369999885559082
2008-11-21,4.650000095367432
2008-11-24,5.210000038146973
2008-11-25,5.159999847412109
2008-11-26,5.46999979019165
2008-11-28,5.380000114440918
2008-12-01,4.78000020980835
2008-12-02,5.199999809265137
2008-12-03,5.139999866485596
2008-12-04,5.150000095367432
2008-12-05,5.380000114440918
2008-12-08,5.730000019073486
2008-12-09,5.340000152587891
2008-12-10,5.230000019073486
2008-12-11,5.199999809265137
2008-12-12,5.420000076293945
2008-12-15,5.119999885559082
2008-12-16,5.289999961853027
2008-12-17,5.230000019073486
2008-12-18,5.329999923706055
2008-12-19,5.139999866485596
2008-12-22,5.059999942779541
2008-12-23,5.179999828338623
2008-12-24,5.449999809265137
2008-12-26,5.5
2008-12-29,5.369999885559082
2008-12-30,5.010000228881836
2008-12-31,5.400000095367432
2009-01-02,5.489999771118164
2009-01-05,5.559999942779541
2009-01-06,5.579999923706055
2009-01-07,5.230000019073486
2009-01-08,5.5
2009-01-09,5.239999771118164
2009-01-12,5.039999961853027
2009-01-13,5.039999961853027
2009-01-14,4.860000133514404
2009-01-15,4.789999961853027
2009-01-16,4.690000057220459
2009-01-20,4.269999980926514
2009-01-21,4.619999885559082
2009-01-22,4.369999885559082
2009-01-23,4.46999979019165
2009-01-26,4.570000171661377
2009-01-27,4.679999828338623
2009-01-28,4.769999980926514
2009-01-29,4.809999942779541
2009-01-30,4.639999866485596
2009-02-02,4.849999904632568
2009-02-03,4.960000038146973
2009-02-04,4.809999942779541
2009-02-05,4.860000133514404
2009-02-06,4.929999828338623
2009-02-09,4.96999979019165
2009-02-10,4.78000020980835
2009-02-11,4.849999904632568
2009-02-12,4.849999904632568
2009-02-13,4.800000190734863
2009-02-17,4.46999979019165
2009-02-18,4.420000076293945
2009-02-19,4.340000152587891
2009-02-20,3.7100000381469727
2009-02-23,3.549999952316284
2009-02-24,3.9000000953674316
2009-02-25,3.7200000286102295
2009-02-26,3.740000009536743
2009-02-27,3.799999952316284
2009-03-02,3.9700000286102295
2009-03-03,4.0
2009-03-04,4.039999961853027
2009-03-05,3.9200000762939453
2009-03-06,3.990000009536743
2009-03-09,3.859999895095825
2009-03-10,3.9800000190734863
2009-03-11,4.03000020980835
2009-03-12,4.420000076293945
2009-03-13,4.489999771118164
2009-03-16,4.670000076293945
2009-03-17,4.909999847412109
2009-03-18,5.0
2009-03-19,4.989999771118164
2009-03-20,4.949999809265137
2009-03-23,5.179999828338623
2009-03-24,5.03000020980835
2009-03-25,5.119999885559082
2009-03-26,5.369999885559082
2009-03-27,5.0
2009-03-30,4.650000095367432
2009-03-31,5.199999809265137
2009-04-01,5.139999866485596
2009-04-02,5.210000038146973
2009-04-03,5.090000152587891
2009-04-06,5.010000228881836
2009-04-07,4.960000038146973
2009-04-08,5.139999866485596
2009-04-09,5.210000038146973
2009-04-13,5.190000057220459
2009-04-14,5.079999923706055
2009-04-15,5.179999828338623
2009-04-16,5.289999961853027
2009-04-17,5.25
2009-04-20,5.099999904632568
2009-04-21,5.199999809265137
2009-04-22,5.079999923706055
2009-04-23,5.03000020980835
2009-04-24,5.239999771118164
2009-04-27,5.159999847412109
2009-04-28,5.269999980926514
2009-04-29,6.400000095367432
2009-04-30,6.119999885559082
2009-05-01,6.070000171661377
2009-05-04,6.110000133514404
2009-05-05,5.96999979019165
2009-05-06,6.010000228881836
2009-05-07,6.400000095367432
2009-05-08,6.960000038146973
2009-05-11,7.019999980926514
2009-05-12,7.039999961853027
2009-05-13,6.809999942779541
2009-05-14,7.039999961853027
2009-05-15,7.03000020980835
2009-05-18,7.190000057220459
2009-05-19,7.239999771118164
2009-05-20,7.179999828338623
2009-05-21,7.210000038146973
2009-05-22,7.349999904632568
2009-05-26,7.690000057220459
2009-05-27,7.559999942779541
2009-05-28,7.539999961853027
2009-05-29,7.25
2009-06-01,7.659999847412109
2009-06-02,7.949999809265137
2009-06-03,7.869999885559082
2009-06-04,8.039999961853027
2009-06-05,8.0600004196167
2009-06-08,7.800000190734863
2009-06-09,7.880000114440918
2009-06-10,7.739999771118164
2009-06-11,7.909999847412109
2009-06-12,7.869999885559082
2009-06-15,7.619999885559082
2009-06-16,7.400000095367432
2009-06-17,7.570000171661377
2009-06-18,7.860000133514404
2009-06-19,7.949999809265137
2009-06-22,7.800000190734863
2009-06-23,7.929999828338623
2009-06-24,8.100000381469727
2009-06-25,8.300000190734863
2009-06-26,8.430000305175781
2009-06-29,8.470000267028809
2009-06-30,8.40999984741211
2009-07-01,8.449999809265137
2009-07-02,7.960000038146973
2009-07-06,8.34000015258789
2009-07-07,8.0600004196167
2009-07-08,7.949999809265137
2009-07-09,7.489999771118164
2009-07-10,7.5
2009-07-13,7.769999980926514
2009-07-14,7.820000171661377
2009-07-15,7.940000057220459
2009-07-16,7.980000019073486
2009-07-17,8.069999694824219
2009-07-20,8.5
2009-07-21,8.399999618530273
2009-07-22,8.350000381469727
2009-07-23,8.390000343322754
2009-07-24,8.380000114440918
2009-07-27,8.5
2009-07-28,8.399999618530273
2009-07-29,8.130000114440918
2009-07-30,8.210000038146973
2009-07-31,8.350000381469727
2009-08-03,8.59000015258789
2009-08-04,8.600000381469727
2009-08-05,8.5
2009-08-06,8.420000076293945
2009-08-07,8.569999694824219
2009-08-10,8.40999984741211
2009-08-11,8.180000305175781
2009-08-12,8.25
2009-08-13,8.270000457763672
2009-08-14,8.300000190734863
2009-08-17,8.100000381469727
2009-08-18,8.3100004196167
2009-08-19,8.880000114440918
2009-08-20,9.300000190734863
2009-08-21,9.449999809265137
2009-08-24,9.399999618530273
2009-08-25,9.779999732971191
2009-08-26,9.5
2009-08-27,9.5
2009-08-28,9.34000015258789
2009-08-31,9.119999885559082
2009-09-01,9.3100004196167
2009-09-02,9.350000381469727
2009-09-03,9.300000190734863
2009-09-04,9.319999694824219
2009-09-08,9.4399995803833
2009-09-09,9.720000267028809
2009-09-10,9.59000015258789
2009-09-11,9.319999694824219
2009-09-14,8.489999771118164
2009-09-15,8.0
2009-09-16,8.010000228881836
2009-09-17,8.020000457763672
2009-09-18,8.270000457763672
2009-09-21,8.359999656677246
2009-09-22,8.520000457763672
2009-09-23,8.5
2009-09-24,8.079999923706055
2009-09-25,8.380000114440918
2009-09-28,8.350000381469727
2009-09-29,8.260000228881836
2009-09-30,8.1899995803833
2009-10-01,7.829999923706055
2009-10-02,7.840000152587891
2009-10-05,7.869999885559082
2009-10-06,7.889999866485596
2009-10-07,7.980000019073486
2009-10-08,8.029999732971191
2009-10-09,8.020000457763672
2009-10-12,7.840000152587891
2009-10-13,7.940000057220459
2009-10-14,7.889999866485596
2009-10-15,7.949999809265137
2009-10-16,7.920000076293945
2009-10-19,8.029999732971191
2009-10-20,7.980000019073486
2009-10-21,7.96999979019165
2009-10-22,8.050000190734863
2009-10-23,7.800000190734863
2009-10-26,7.840000152587891
2009-10-27,7.860000133514404
2009-10-28,7.590000152587891
2009-10-29,7.730000019073486
2009-10-30,7.809999942779541
2009-11-02,7.670000076293945
2009-11-03,7.880000114440918
2009-11-04,8.010000228881836
2009-11-05,8.050000190734863
2009-11-06,7.989999771118164
2009-11-09,8.029999732971191
2009-11-10,8.180000305175781
2009-11-11,8.079999923706055
2009-11-12,7.929999828338623
2009-11-13,7.989999771118164
2009-11-16,8.109999656677246
2009-11-17,8.1899995803833
2009-11-18,8.199999809265137
2009-11-19,8.140000343322754
2009-11-20,8.220000267028809
2009-11-23,8.260000228881836
2009-11-24,8.579999923706055
2009-11-25,8.699999809265137
2009-11-27,8.569999694824219
2009-11-30,8.5600004196167
2009-12-01,8.369999885559082
2009-12-02,8.550000190734863
2009-12-03,8.529999732971191
2009-12-04,8.510000228881836
2009-12-07,8.680000305175781
2009-12-08,8.6899995803833
2009-12-09,8.699999809265137
2009-12-10,8.760000228881836
2009-12-11,8.930000305175781
2009-12-14,8.989999771118164
2009-12-15,8.930000305175781
2009-12-16,9.039999961853027
2009-12-17,9.0600004196167
2009-12-18,9.289999961853027
2009-12-21,9.239999771118164
2009-12-22,9.489999771118164
2009-12-23,9.670000076293945
2009-12-24,9.670000076293945
2009-12-28,9.770000457763672
2009-12-29,9.600000381469727
2009-12-30,9.359999656677246
2009-12-31,9.180000305175781
2010-01-04,9.260000228881836
2010-01-05,9.479999542236328
2010-01-06,9.59000015258789
2010-01-07,9.539999961853027
2010-01-08,9.34000015258789
2010-01-11,9.260000228881836
2010-01-12,9.300000190734863
2010-01-13,9.460000038146973
2010-01-14,9.529999732971191
2010-01-15,9.489999771118164
2010-01-19,9.609999656677246
2010-01-20,9.470000267028809
2010-01-21,9.300000190734863
2010-01-22,9.15999984741211
2010-01-25,9.180000305175781
2010-01-26,9.100000381469727
2010-01-27,9.130000114440918
2010-01-28,9.109999656677246
2010-01-29,8.979999542236328
2010-02-01,9.0600004196167
2010-02-02,9.029999732971191
2010-02-03,8.970000267028809
2010-02-04,8.899999618530273
2010-02-05,8.6899995803833
2010-02-08,8.819999694824219
2010-02-09,8.989999771118164
2010-02-10,9.109999656677246
2010-02-11,9.130000114440918
2010-02-12,9.40999984741211
2010-02-16,9.479999542236328
2010-02-17,9.619999885559082
2010-02-18,9.59000015258789
2010-02-19,9.630000114440918
2010-02-22,9.59000015258789
2010-02-23,9.6899995803833
2010-02-24,9.649999618530273
2010-02-25,9.369999885559082
2010-02-26,9.3100004196167
2010-03-01,9.289999961853027
2010-03-02,9.489999771118164
2010-03-03,9.59000015258789
2010-03-04,9.75
2010-03-05,9.6899995803833
2010-03-08,9.789999961853027
2010-03-09,9.829999923706055
2010-03-10,9.779999732971191
2010-03-11,9.680000305175781
2010-03-12,9.920000076293945
2010-03-15,9.9399995803833
2010-03-16,9.989999771118164
2010-03-17,10.109999656677246
2010-03-18,10.180000305175781
2010-03-19,9.710000038146973
2010-03-22,9.819999694824219
2010-03-23,10.0600004196167
2010-03-24,9.970000267028809
2010-03-25,9.949999809265137
2010-03-26,9.930000305175781
2010-03-29,9.819999694824219
2010-03-30,10.390000343322754
2010-03-31,10.479999542236328
2010-04-01,10.350000381469727
2010-04-05,10.390000343322754
2010-04-06,10.539999961853027
2010-04-07,10.520000457763672
2010-04-08,10.420000076293945
2010-04-09,10.3100004196167
2010-04-12,10.270000457763672
2010-04-13,10.369999885559082
2010-04-14,10.40999984741211
2010-04-15,10.449999809265137
2010-04-16,10.199999809265137
2010-04-19,10.180000305175781
2010-04-20,10.350000381469727
2010-04-21,10.359999656677246
2010-04-22,10.359999656677246
2010-04-23,10.170000076293945
2010-04-26,10.15999984741211
2010-04-27,9.949999809265137
2010-04-28,10.300000190734863
2010-04-29,10.5
2010-04-30,10.329999923706055
2010-05-03,10.520000457763672
2010-05-04,10.59000015258789
2010-05-05,11.0
2010-05-06,10.069999694824219
2010-05-07,9.989999771118164
2010-05-10,10.609999656677246
2010-05-11,10.699999809265137
2010-05-12,10.930000305175781
2010-05-13,10.949999809265137
2010-05-14,10.789999961853027
2010-05-17,10.789999961853027
2010-05-18,10.6899995803833
2010-05-19,10.789999961853027
2010-05-20,10.140000343322754
2010-05-21,10.270000457763672
2010-05-24,10.369999885559082
2010-05-25,10.239999771118164
2010-05-26,10.25
2010-05-27,10.670000076293945
2010-05-28,10.600000381469727
2010-06-01,10.779999732971191
2010-06-02,10.989999771118164
2010-06-03,11.010000228881836
2010-06-04,10.470000267028809
2010-06-07,10.539999961853027
2010-06-08,10.84000015258789
2010-06-09,10.869999885559082
2010-06-10,11.0600004196167
2010-06-11,11.109999656677246
2010-06-14,11.020000457763672
2010-06-15,11.270000457763672
2010-06-16,11.329999923706055
2010-06-17,11.350000381469727
2010-06-18,11.350000381469727
2010-06-21,11.15999984741211
2010-06-22,11.109999656677246
2010-06-23,11.050000190734863
2010-06-24,11.119999885559082
2010-06-25,11.520000457763672
2010-06-28,11.260000228881836
2010-06-29,10.960000038146973
2010-06-30,10.779999732971191
2010-07-01,10.579999923706055
2010-07-02,10.460000038146973
2010-07-06,10.319999694824219
2010-07-07,10.829999923706055
2010-07-08,10.760000228881836
2010-07-09,10.949999809265137
2010-07-12,10.899999618530273
2010-07-13,11.119999885559082
2010-07-14,11.079999923706055
2010-07-15,11.140000343322754
2010-07-16,11.0
2010-07-19,10.949999809265137
2010-07-20,10.84000015258789
2010-07-21,10.65999984741211
2010-07-22,10.949999809265137
2010-07-23,11.0
2010-07-26,11.020000457763672
2010-07-27,11.25
2010-07-28,11.279999732971191
2010-07-29,11.3100004196167
2010-07-30,11.470000267028809
2010-08-02,11.300000190734863
2010-08-03,11.420000076293945
2010-08-04,11.430000305175781
2010-08-05,11.300000190734863
2010-08-06,11.34000015258789
2010-08-09,11.149999618530273
2010-08-10,10.989999771118164
2010-08-11,10.720000267028809
2010-08-12,10.760000228881836
2010-08-13,10.619999885559082
2010-08-16,10.979999542236328
2010-08-17,11.180000305175781
2010-08-18,11.020000457763672
2010-08-19,10.619999885559082
2010-08-20,10.579999923706055
2010-08-23,10.800000190734863
2010-08-24,10.670000076293945
2010-08-25,10.869999885559082
2010-08-26,10.670000076293945
2010-08-27,10.90999984741211
2010-08-30,10.59000015258789
2010-08-31,10.680000305175781
2010-09-01,11.0
2010-09-02,11.010000228881836
2010-09-03,11.029999732971191
2010-09-07,10.859999656677246
2010-09-08,10.859999656677246
2010-09-09,11.010000228881836
2010-09-10,11.079999923706055
2010-09-13,11.229999542236328
2010-09-14,11.199999809265137
2010-09-15,11.380000114440918
2010-09-16,11.350000381469727
2010-09-17,11.430000305175781
2010-09-20,11.5
2010-09-21,11.350000381469727
2010-09-22,11.25
2010-09-23,11.130000114440918
2010-09-24,11.210000038146973
2010-09-27,11.270000457763672
2010-09-28,11.079999923706055
2010-09-29,11.039999961853027
2010-09-30,10.920000076293945
2010-10-01,10.800000190734863
2010-10-04,10.6899995803833
2010-10-05,10.949999809265137
2010-10-06,11.109999656677246
2010-10-07,11.0600004196167
2010-10-08,11.210000038146973
2010-10-11,11.130000114440918
2010-10-12,11.199999809265137
2010-10-13,11.369999885559082
2010-10-14,11.34000015258789
2010-10-15,11.359999656677246
2010-10-18,11.329999923706055
2010-10-19,11.170000076293945
2010-10-20,11.260000228881836
2010-10-21,11.140000343322754
2010-10-22,11.279999732971191
2010-10-25,11.210000038146973
2010-10-26,11.199999809265137
2010-10-27,11.979999542236328
2010-10-28,12.279999732971191
2010-10-29,12.25
2010-11-01,12.239999771118164
2010-11-02,12.359999656677246
2010-11-03,12.449999809265137
2010-11-04,12.59000015258789
2010-11-05,12.619999885559082
2010-11-08,12.65999984741211
2010-11-09,12.65999984741211
2010-11-10,12.710000038146973
2010-11-11,12.710000038146973
2010-11-12,12.609999656677246
2010-11-15,12.619999885559082
2010-11-16,12.420000076293945
2010-11-17,12.239999771118164
2010-11-18,12.5
2010-11-19,12.5600004196167
2010-11-22,12.680000305175781
2010-11-23,12.529999732971191
2010-11-24,12.680000305175781
2010-11-26,12.850000381469727
2010-11-29,12.899999618530273
2010-11-30,12.779999732971191
2010-12-01,12.899999618530273
2010-12-02,12.979999542236328
2010-12-03,13.0
2010-12-06,13.029999732971191
2010-12-07,13.3100004196167
2010-12-08,13.5
2010-12-09,13.489999771118164
2010-12-10,13.479999542236328
2010-12-13,13.489999771118164
2010-12-14,13.630000114440918
2010-12-15,13.640000343322754
2010-12-16,13.680000305175781
2010-12-17,13.609999656677246
2010-12-20,13.739999771118164
2010-12-21,13.8100004196167
2010-12-22,13.649999618530273
2010-12-23,13.6899995803833
2010-12-27,13.59000015258789
2010-12-28,13.739999771118164
2010-12-29,13.710000038146973
2010-12-30,13.680000305175781
2010-12-31,13.729999542236328
2011-01-03,13.729999542236328
2011-01-04,13.40999984741211
2011-01-05,13.4399995803833
2011-01-06,13.430000305175781
2011-01-07,13.5600004196167
2011-01-10,13.479999542236328
2011-01-11,13.550000190734863
2011-01-12,13.770000457763672
2011-01-13,13.829999923706055
2011-01-14,13.640000343322754
2011-01-18,13.670000076293945
2011-01-19,13.729999542236328
2011-01-20,13.65999984741211
2011-01-21,13.579999923706055
2011-01-24,13.779999732971191
2011-01-25,13.710000038146973
2011-01-26,14.020000457763672
2011-01-27,13.800000190734863
2011-01-28,13.5
2011-01-31,13.430000305175781
2011-02-01,13.600000381469727
2011-02-02,13.539999961853027
2011-02-03,13.579999923706055
2011-02-04,13.630000114440918
2011-02-07,13.859999656677246
2011-02-08,13.890000343322754
2011-02-09,13.850000381469727
2011-02-10,13.680000305175781
2011-02-11,13.720000267028809
2011-02-14,13.710000038146973
2011-02-15,13.619999885559082
2011-02-16,13.670000076293945
2011-02-17,14.300000190734863
2011-02-18,14.25
2011-02-22,14.149999618530273
2011-02-23,13.979999542236328
2011-02-24,13.890000343322754
