,BLBD
2015-10-09,11.050000190734863
2015-10-12,11.119999885559082
2015-10-13,11.199999809265137
2015-10-14,10.760000228881836
2015-10-15,10.970000267028809
2015-10-16,10.699999809265137
2015-10-19,10.5
2015-10-20,10.640000343322754
2015-10-21,10.529999732971191
2015-10-22,10.699999809265137
2015-10-23,10.84000015258789
2015-10-26,10.75
2015-10-27,10.40999984741211
2015-10-28,10.720000267028809
2015-10-29,10.739999771118164
2015-10-30,10.819999694824219
2015-11-02,10.8100004196167
2015-11-03,10.84000015258789
2015-11-04,10.789999961853027
2015-11-05,10.829999923706055
2015-11-06,10.829999923706055
2015-11-09,10.649999618530273
2015-11-10,10.680000305175781
2015-11-11,10.770000457763672
2015-11-12,10.739999771118164
2015-11-13,10.75
2015-11-16,10.84000015258789
2015-11-17,10.680000305175781
2015-11-18,10.5
2015-11-19,10.470000267028809
2015-11-20,10.479999542236328
2015-11-23,10.489999771118164
2015-11-24,10.5
2015-11-25,10.539999961853027
2015-11-27,10.699999809265137
2015-11-30,10.880000114440918
2015-12-01,10.520000457763672
2015-12-02,10.649999618530273
2015-12-03,10.430000305175781
2015-12-04,10.390000343322754
2015-12-07,10.3100004196167
2015-12-08,10.289999961853027
2015-12-09,10.430000305175781
2015-12-10,10.399999618530273
2015-12-11,10.279999732971191
2015-12-14,10.279999732971191
2015-12-15,10.399999618530273
2015-12-16,10.319999694824219
2015-12-17,10.319999694824219
2015-12-18,10.270000457763672
2015-12-21,10.140000343322754
2015-12-22,10.300000190734863
2015-12-23,10.369999885559082
2015-12-24,10.289999961853027
2015-12-28,10.270000457763672
2015-12-29,10.170000076293945
2015-12-30,10.170000076293945
2015-12-31,10.140000343322754
2016-01-04,10.0
2016-01-05,9.930000305175781
2016-01-06,9.970000267028809
2016-01-07,9.670000076293945
2016-01-08,9.680000305175781
2016-01-11,9.8100004196167
2016-01-12,9.680000305175781
2016-01-13,9.529999732971191
2016-01-14,9.470000267028809
2016-01-15,9.430000305175781
2016-01-19,9.359999656677246
2016-01-20,9.239999771118164
2016-01-21,9.270000457763672
2016-01-22,9.760000228881836
2016-01-25,9.59000015258789
2016-01-26,9.710000038146973
2016-01-27,9.460000038146973
2016-01-28,9.40999984741211
2016-01-29,9.800000190734863
2016-02-01,9.970000267028809
2016-02-02,9.609999656677246
2016-02-03,9.630000114440918
2016-02-04,9.6899995803833
2016-02-05,9.600000381469727
2016-02-08,9.529999732971191
2016-02-09,9.0
2016-02-10,8.970000267028809
2016-02-11,8.899999618530273
2016-02-12,8.899999618530273
2016-02-16,8.75
2016-02-17,9.670000076293945
2016-02-18,8.859999656677246
2016-02-19,8.800000190734863
2016-02-22,8.8100004196167
2016-02-23,8.5
2016-02-24,8.5600004196167
2016-02-25,8.59000015258789
2016-02-26,8.710000038146973
2016-02-29,9.029999732971191
2016-03-01,9.039999961853027
2016-03-02,9.609999656677246
2016-03-03,9.550000190734863
2016-03-04,9.869999885559082
2016-03-07,10.0600004196167
2016-03-08,9.880000114440918
2016-03-09,10.010000228881836
2016-03-10,9.9399995803833
2016-03-11,9.960000038146973
2016-03-14,9.829999923706055
2016-03-15,10.050000190734863
2016-03-16,10.109999656677246
2016-03-17,10.210000038146973
2016-03-18,10.039999961853027
2016-03-21,10.149999618530273
2016-03-22,10.279999732971191
2016-03-23,10.329999923706055
2016-03-24,10.399999618530273
2016-03-28,10.380000114440918
2016-03-29,10.479999542236328
2016-03-30,10.640000343322754
2016-03-31,10.850000381469727
2016-04-01,10.800000190734863
2016-04-04,10.829999923706055
2016-04-05,10.779999732971191
2016-04-06,10.880000114440918
2016-04-07,10.609999656677246
2016-04-08,10.640000343322754
2016-04-11,10.770000457763672
2016-04-12,10.84000015258789
2016-04-13,10.829999923706055
2016-04-14,10.779999732971191
2016-04-15,10.789999961853027
2016-04-18,10.8100004196167
2016-04-19,10.880000114440918
2016-04-20,10.880000114440918
2016-04-21,10.850000381469727
2016-04-22,10.899999618530273
2016-04-25,10.789999961853027
2016-04-26,10.800000190734863
2016-04-27,10.869999885559082
2016-04-28,10.789999961853027
2016-04-29,10.8100004196167
2016-05-02,10.920000076293945
2016-05-03,10.880000114440918
2016-05-04,10.859999656677246
2016-05-05,10.84000015258789
2016-05-06,10.850000381469727
2016-05-09,10.770000457763672
2016-05-10,10.770000457763672
2016-05-11,10.609999656677246
2016-05-12,10.350000381469727
2016-05-13,10.119999885559082
2016-05-16,10.09000015258789
2016-05-17,10.0
2016-05-18,10.119999885559082
2016-05-19,10.039999961853027
2016-05-20,9.949999809265137
2016-05-23,10.079999923706055
2016-05-24,10.170000076293945
2016-05-25,10.739999771118164
2016-05-26,10.699999809265137
2016-05-27,11.050000190734863
2016-05-31,10.949999809265137
2016-06-01,10.920000076293945
2016-06-02,10.989999771118164
2016-06-03,11.0
2016-06-06,10.930000305175781
2016-06-07,10.949999809265137
2016-06-08,11.109999656677246
2016-06-09,11.109999656677246
2016-06-10,11.239999771118164
2016-06-13,10.90999984741211
2016-06-14,11.050000190734863
2016-06-15,11.09000015258789
2016-06-16,11.279999732971191
2016-06-17,11.359999656677246
2016-06-20,11.510000228881836
2016-06-21,11.710000038146973
2016-06-22,11.550000190734863
2016-06-23,11.850000381469727
2016-06-24,11.720000267028809
2016-06-27,11.75
2016-06-28,11.529999732971191
2016-06-29,11.699999809265137
2016-06-30,11.899999618530273
2016-07-01,11.899999618530273
2016-07-05,11.800000190734863
2016-07-06,11.84000015258789
2016-07-07,11.770000457763672
2016-07-08,11.949999809265137
2016-07-11,12.079999923706055
2016-07-12,12.289999961853027
2016-07-13,12.609999656677246
2016-07-14,12.5600004196167
2016-07-15,12.59000015258789
2016-07-18,12.800000190734863
2016-07-19,12.8100004196167
2016-07-20,12.670000076293945
2016-07-21,13.539999961853027
2016-07-22,14.010000228881836
2016-07-25,13.899999618530273
2016-07-26,13.979999542236328
2016-07-27,13.930000305175781
2016-07-28,13.970000267028809
2016-07-29,14.09000015258789
2016-08-01,14.0
2016-08-02,14.59000015258789
2016-08-03,14.6899995803833
2016-08-04,14.100000381469727
2016-08-05,14.449999809265137
2016-08-08,14.4399995803833
2016-08-09,14.529999732971191
2016-08-10,14.489999771118164
2016-08-11,14.430000305175781
2016-08-12,14.4399995803833
2016-08-15,14.539999961853027
2016-08-16,14.460000038146973
2016-08-17,14.5
2016-08-18,14.489999771118164
2016-08-19,14.479999542236328
2016-08-22,14.569999694824219
2016-08-23,14.609999656677246
2016-08-24,14.550000190734863
2016-08-25,14.550000190734863
2016-08-26,14.449999809265137
2016-08-29,14.510000228881836
2016-08-30,14.539999961853027
2016-08-31,14.489999771118164
2016-09-01,14.520000457763672
2016-09-02,14.520000457763672
2016-09-06,14.710000038146973
2016-09-07,14.949999809265137
2016-09-08,15.069999694824219
2016-09-09,14.920000076293945
2016-09-12,15.050000190734863
2016-09-13,14.699999809265137
2016-09-14,14.579999923706055
2016-09-15,14.670000076293945
2016-09-16,14.449999809265137
2016-09-19,14.720000267028809
2016-09-20,13.529999732971191
2016-09-21,13.8100004196167
2016-09-22,14.220000267028809
2016-09-23,14.600000381469727
2016-09-26,14.640000343322754
2016-09-27,14.529999732971191
2016-09-28,14.609999656677246
2016-09-29,14.600000381469727
2016-09-30,14.609999656677246
2016-10-03,14.739999771118164
2016-10-04,14.75
2016-10-05,14.779999732971191
2016-10-06,14.869999885559082
2016-10-07,14.760000228881836
2016-10-10,14.90999984741211
2016-10-11,14.899999618530273
2016-10-12,14.960000038146973
2016-10-13,14.880000114440918
2016-10-14,14.760000228881836
2016-10-17,14.979999542236328
2016-10-18,14.760000228881836
2016-10-19,14.880000114440918
2016-10-20,14.720000267028809
2016-10-21,14.899999618530273
2016-10-24,14.890000343322754
2016-10-25,14.869999885559082
2016-10-26,14.710000038146973
2016-10-27,14.84000015258789
2016-10-28,14.850000381469727
2016-10-31,14.75
2016-11-01,14.399999618530273
2016-11-02,14.100000381469727
2016-11-03,14.100000381469727
2016-11-04,14.5
2016-11-07,14.899999618530273
2016-11-08,14.850000381469727
2016-11-09,14.850000381469727
2016-11-10,14.899999618530273
2016-11-11,14.899999618530273
2016-11-14,15.0
2016-11-15,14.949999809265137
2016-11-16,14.949999809265137
2016-11-17,15.100000381469727
2016-11-18,15.149999618530273
2016-11-21,15.800000190734863
2016-11-22,16.299999237060547
2016-11-23,16.5
2016-11-25,16.5
2016-11-28,16.5
2016-11-29,16.049999237060547
2016-11-30,16.299999237060547
2016-12-01,16.399999618530273
2016-12-02,16.450000762939453
2016-12-05,16.549999237060547
2016-12-06,16.450000762939453
2016-12-07,16.649999618530273
2016-12-08,16.75
2016-12-09,17.049999237060547
2016-12-12,17.049999237060547
2016-12-13,17.350000381469727
2016-12-14,17.25
2016-12-15,17.149999618530273
2016-12-16,16.450000762939453
2016-12-19,16.649999618530273
2016-12-20,16.950000762939453
2016-12-21,16.600000381469727
2016-12-22,16.649999618530273
2016-12-23,16.450000762939453
2016-12-27,16.350000381469727
2016-12-28,15.899999618530273
2016-12-29,16.0
2016-12-30,15.449999809265137
2017-01-03,15.5
2017-01-04,15.699999809265137
2017-01-05,15.75
2017-01-06,16.100000381469727
2017-01-09,15.899999618530273
2017-01-10,16.049999237060547
2017-01-11,16.399999618530273
2017-01-12,15.850000381469727
2017-01-13,16.049999237060547
2017-01-17,16.299999237060547
2017-01-18,16.25
2017-01-19,16.25
2017-01-20,16.0
2017-01-23,16.25
2017-01-24,16.25
2017-01-25,16.700000762939453
2017-01-26,16.700000762939453
2017-01-27,16.950000762939453
2017-01-30,16.950000762939453
2017-01-31,16.850000381469727
2017-02-01,17.049999237060547
2017-02-02,16.899999618530273
2017-02-03,17.0
2017-02-06,16.950000762939453
2017-02-07,16.899999618530273
2017-02-08,16.549999237060547
2017-02-09,16.649999618530273
2017-02-10,16.950000762939453
2017-02-13,17.0
2017-02-14,17.0
2017-02-15,17.0
2017-02-16,16.850000381469727
2017-02-17,16.950000762939453
2017-02-21,17.0
2017-02-22,16.950000762939453
2017-02-23,16.700000762939453
2017-02-24,16.700000762939453
2017-02-27,16.950000762939453
2017-02-28,17.0
2017-03-01,17.049999237060547
2017-03-02,16.899999618530273
2017-03-03,16.899999618530273
2017-03-06,16.799999237060547
2017-03-07,16.899999618530273
2017-03-08,16.899999618530273
2017-03-09,16.649999618530273
2017-03-10,16.549999237060547
2017-03-13,16.100000381469727
2017-03-14,16.0
2017-03-15,16.399999618530273
2017-03-16,16.649999618530273
2017-03-17,16.850000381469727
2017-03-20,16.899999618530273
2017-03-21,16.299999237060547
2017-03-22,16.299999237060547
2017-03-23,16.549999237060547
2017-03-24,16.950000762939453
2017-03-27,16.950000762939453
2017-03-28,17.049999237060547
2017-03-29,17.049999237060547
2017-03-30,17.149999618530273
2017-03-31,17.149999618530273
2017-04-03,17.200000762939453
2017-04-04,17.399999618530273
2017-04-05,17.450000762939453
2017-04-06,17.600000381469727
2017-04-07,17.700000762939453
2017-04-10,18.149999618530273
2017-04-11,18.5
2017-04-12,18.149999618530273
2017-04-13,17.649999618530273
2017-04-17,17.850000381469727
2017-04-18,18.0
2017-04-19,18.049999237060547
2017-04-20,18.100000381469727
2017-04-21,18.0
2017-04-24,18.399999618530273
2017-04-25,18.75
2017-04-26,18.799999237060547
2017-04-27,18.700000762939453
2017-04-28,18.600000381469727
2017-05-01,18.75
2017-05-02,18.950000762939453
2017-05-03,18.899999618530273
2017-05-04,18.700000762939453
2017-05-05,18.899999618530273
2017-05-08,18.950000762939453
2017-05-09,18.950000762939453
2017-05-10,18.899999618530273
2017-05-11,19.350000381469727
2017-05-12,18.649999618530273
2017-05-15,18.799999237060547
2017-05-16,18.700000762939453
2017-05-17,18.350000381469727
2017-05-18,17.850000381469727
2017-05-19,17.950000762939453
2017-05-22,18.149999618530273
2017-05-23,17.950000762939453
2017-05-24,17.899999618530273
2017-05-25,18.049999237060547
2017-05-26,17.950000762939453
2017-05-30,18.049999237060547
2017-05-31,18.25
2017-06-01,18.100000381469727
2017-06-02,18.149999618530273
2017-06-05,18.100000381469727
2017-06-06,18.200000762939453
2017-06-07,18.049999237060547
2017-06-08,18.100000381469727
2017-06-09,17.899999618530273
2017-06-12,18.149999618530273
2017-06-13,18.149999618530273
2017-06-14,17.950000762939453
2017-06-15,17.649999618530273
2017-06-16,17.75
2017-06-19,17.75
2017-06-20,17.25
2017-06-21,17.100000381469727
2017-06-22,17.0
2017-06-23,16.75
2017-06-26,17.200000762939453
2017-06-27,16.700000762939453
2017-06-28,17.100000381469727
2017-06-29,16.899999618530273
2017-06-30,17.0
2017-07-03,17.200000762939453
2017-07-05,17.049999237060547
2017-07-06,16.950000762939453
2017-07-07,17.350000381469727
2017-07-10,17.25
2017-07-11,17.350000381469727
2017-07-12,17.450000762939453
2017-07-13,17.549999237060547
2017-07-14,17.549999237060547
2017-07-17,17.75
2017-07-18,17.450000762939453
2017-07-19,17.25
2017-07-20,17.649999618530273
2017-07-21,17.5
2017-07-24,17.75
2017-07-25,17.850000381469727
2017-07-26,17.75
2017-07-27,17.549999237060547
2017-07-28,17.549999237060547
2017-07-31,17.75
2017-08-01,17.799999237060547
2017-08-02,17.600000381469727
2017-08-03,17.75
2017-08-04,17.899999618530273
2017-08-07,18.100000381469727
2017-08-08,17.799999237060547
2017-08-09,17.700000762939453
2017-08-10,17.549999237060547
2017-08-11,17.200000762939453
2017-08-14,17.5
2017-08-15,18.0
2017-08-16,18.0
2017-08-17,17.799999237060547
2017-08-18,17.899999618530273
2017-08-21,17.700000762939453
2017-08-22,17.75
2017-08-23,17.899999618530273
2017-08-24,17.75
2017-08-25,17.899999618530273
2017-08-28,17.799999237060547
2017-08-29,18.049999237060547
2017-08-30,18.049999237060547
2017-08-31,18.200000762939453
2017-09-01,18.200000762939453
2017-09-05,17.950000762939453
2017-09-06,18.0
2017-09-07,18.149999618530273
2017-09-08,18.200000762939453
2017-09-11,18.149999618530273
2017-09-12,18.200000762939453
2017-09-13,18.25
2017-09-14,18.399999618530273
2017-09-15,18.299999237060547
2017-09-18,18.649999618530273
2017-09-19,18.450000762939453
2017-09-20,18.600000381469727
2017-09-21,18.600000381469727
2017-09-22,18.75
2017-09-25,18.649999618530273
2017-09-26,18.850000381469727
2017-09-27,19.649999618530273
2017-09-28,19.850000381469727
2017-09-29,20.600000381469727
2017-10-02,20.799999237060547
2017-10-03,20.700000762939453
2017-10-04,20.850000381469727
2017-10-05,20.899999618530273
2017-10-06,21.200000762939453
2017-10-09,21.149999618530273
2017-10-10,21.149999618530273
2017-10-11,21.0
2017-10-12,21.0
2017-10-13,20.799999237060547
2017-10-16,21.149999618530273
2017-10-17,21.049999237060547
2017-10-18,21.350000381469727
2017-10-19,21.25
2017-10-20,21.399999618530273
2017-10-23,21.549999237060547
2017-10-24,21.549999237060547
2017-10-25,21.649999618530273
2017-10-26,21.399999618530273
2017-10-27,21.399999618530273
2017-10-30,20.600000381469727
2017-10-31,20.649999618530273
2017-11-01,20.25
2017-11-02,20.5
2017-11-03,20.5
2017-11-06,20.299999237060547
2017-11-07,19.549999237060547
2017-11-08,19.700000762939453
2017-11-09,19.450000762939453
2017-11-10,19.350000381469727
2017-11-13,18.899999618530273
2017-11-14,18.649999618530273
2017-11-15,18.5
2017-11-16,18.25
2017-11-17,18.299999237060547
2017-11-20,18.5
2017-11-21,18.549999237060547
2017-11-22,18.649999618530273
2017-11-24,18.850000381469727
2017-11-27,18.799999237060547
2017-11-28,19.200000762939453
2017-11-29,19.450000762939453
2017-11-30,19.5
2017-12-01,19.350000381469727
2017-12-04,19.5
2017-12-05,19.299999237060547
2017-12-06,18.75
2017-12-07,17.950000762939453
2017-12-08,18.200000762939453
2017-12-11,18.100000381469727
2017-12-12,18.049999237060547
2017-12-13,18.049999237060547
2017-12-14,18.100000381469727
2017-12-15,18.25
2017-12-18,18.5
2017-12-19,18.549999237060547
2017-12-20,18.700000762939453
2017-12-21,19.350000381469727
2017-12-22,19.5
2017-12-26,20.25
2017-12-27,20.350000381469727
2017-12-28,20.100000381469727
2017-12-29,19.899999618530273
2018-01-02,19.25
2018-01-03,19.100000381469727
2018-01-04,18.899999618530273
2018-01-05,18.850000381469727
2018-01-08,18.75
2018-01-09,19.25
2018-01-10,18.350000381469727
