,CHUY
2013-12-13,32.84000015258789
2013-12-16,33.470001220703125
2013-12-17,33.41999816894531
2013-12-18,35.13999938964844
2013-12-19,36.310001373291016
2013-12-20,35.93000030517578
2013-12-23,35.93000030517578
2013-12-24,35.59000015258789
2013-12-26,36.20000076293945
2013-12-27,36.630001068115234
2013-12-30,36.290000915527344
2013-12-31,36.02000045776367
2014-01-02,35.91999816894531
2014-01-03,36.720001220703125
2014-01-06,36.33000183105469
2014-01-07,36.95000076293945
2014-01-08,37.959999084472656
2014-01-09,37.90999984741211
2014-01-10,37.58000183105469
2014-01-13,36.400001525878906
2014-01-14,37.0099983215332
2014-01-15,37.38999938964844
2014-01-16,39.2400016784668
2014-01-17,39.36000061035156
2014-01-21,40.029998779296875
2014-01-22,40.4900016784668
2014-01-23,38.939998626708984
2014-01-24,38.630001068115234
2014-01-27,36.68000030517578
2014-01-28,36.040000915527344
2014-01-29,36.099998474121094
2014-01-30,36.31999969482422
2014-01-31,36.119998931884766
2014-02-03,34.630001068115234
2014-02-04,34.31999969482422
2014-02-05,34.41999816894531
2014-02-06,35.459999084472656
2014-02-07,37.83000183105469
2014-02-10,38.540000915527344
2014-02-11,39.56999969482422
2014-02-12,39.150001525878906
2014-02-13,39.77000045776367
2014-02-14,40.220001220703125
2014-02-18,39.84000015258789
2014-02-19,40.099998474121094
2014-02-20,39.72999954223633
2014-02-21,39.5
2014-02-24,40.310001373291016
2014-02-25,40.72999954223633
2014-02-26,41.38999938964844
2014-02-27,42.099998474121094
2014-02-28,39.810001373291016
2014-03-03,39.95000076293945
2014-03-04,40.68000030517578
2014-03-05,39.150001525878906
2014-03-06,38.650001525878906
2014-03-07,39.63999938964844
2014-03-10,38.900001525878906
2014-03-11,39.119998931884766
2014-03-12,39.29999923706055
2014-03-13,38.279998779296875
2014-03-14,38.779998779296875
2014-03-17,39.31999969482422
2014-03-18,39.439998626708984
2014-03-19,39.68000030517578
2014-03-20,39.95000076293945
2014-03-21,40.0099983215332
2014-03-24,40.060001373291016
2014-03-25,42.18000030517578
2014-03-26,42.04999923706055
2014-03-27,41.349998474121094
2014-03-28,41.060001373291016
2014-03-31,43.13999938964844
2014-04-01,42.06999969482422
2014-04-02,41.79999923706055
2014-04-03,40.810001373291016
2014-04-04,39.31999969482422
2014-04-07,38.540000915527344
2014-04-08,40.45000076293945
2014-04-09,41.189998626708984
2014-04-10,39.849998474121094
2014-04-11,38.459999084472656
2014-04-14,39.66999816894531
2014-04-15,40.209999084472656
2014-04-16,40.369998931884766
2014-04-17,38.29999923706055
2014-04-21,38.060001373291016
2014-04-22,38.5
2014-04-23,38.470001220703125
2014-04-24,38.43000030517578
2014-04-25,38.34000015258789
2014-04-28,38.119998931884766
2014-04-29,37.459999084472656
2014-04-30,35.95000076293945
2014-05-01,35.349998474121094
2014-05-02,35.79999923706055
2014-05-05,35.13999938964844
2014-05-06,35.13999938964844
2014-05-07,32.66999816894531
2014-05-08,31.979999542236328
2014-05-09,32.63999938964844
2014-05-12,32.72999954223633
2014-05-13,32.040000915527344
2014-05-14,31.010000228881836
2014-05-15,30.950000762939453
2014-05-16,31.969999313354492
2014-05-19,32.810001373291016
2014-05-20,31.889999389648438
2014-05-21,32.779998779296875
2014-05-22,32.810001373291016
2014-05-23,32.7599983215332
2014-05-27,33.56999969482422
2014-05-28,33.540000915527344
2014-05-29,33.040000915527344
2014-05-30,32.66999816894531
2014-06-02,31.860000610351562
2014-06-03,32.470001220703125
2014-06-04,33.0
2014-06-05,34.470001220703125
2014-06-06,33.81999969482422
2014-06-09,33.16999816894531
2014-06-10,33.13999938964844
2014-06-11,33.18000030517578
2014-06-12,33.11000061035156
2014-06-13,32.77000045776367
2014-06-16,32.810001373291016
2014-06-17,32.540000915527344
2014-06-18,33.209999084472656
2014-06-19,33.4900016784668
2014-06-20,34.0
2014-06-23,34.09000015258789
2014-06-24,34.29999923706055
2014-06-25,34.709999084472656
2014-06-26,35.7400016784668
2014-06-27,35.599998474121094
2014-06-30,36.29999923706055
2014-07-01,35.84000015258789
2014-07-02,35.97999954223633
2014-07-03,36.31999969482422
2014-07-07,35.099998474121094
2014-07-08,34.68000030517578
2014-07-09,33.650001525878906
2014-07-10,31.06999969482422
2014-07-11,29.989999771118164
2014-07-14,28.030000686645508
2014-07-15,27.690000534057617
2014-07-16,27.43000030517578
2014-07-17,26.1299991607666
2014-07-18,26.219999313354492
2014-07-21,26.56999969482422
2014-07-22,27.290000915527344
2014-07-23,28.190000534057617
2014-07-24,27.899999618530273
2014-07-25,28.239999771118164
2014-07-28,28.489999771118164
2014-07-29,28.950000762939453
2014-07-30,28.989999771118164
2014-07-31,28.649999618530273
2014-08-01,26.639999389648438
2014-08-04,26.510000228881836
2014-08-05,26.010000228881836
2014-08-06,28.1299991607666
2014-08-07,27.690000534057617
2014-08-08,27.81999969482422
2014-08-11,29.3700008392334
2014-08-12,29.209999084472656
2014-08-13,29.489999771118164
2014-08-14,28.049999237060547
2014-08-15,28.030000686645508
2014-08-18,28.690000534057617
2014-08-19,27.969999313354492
2014-08-20,27.489999771118164
2014-08-21,27.34000015258789
2014-08-22,27.239999771118164
2014-08-25,27.329999923706055
2014-08-26,27.290000915527344
2014-08-27,26.6299991607666
2014-08-28,26.100000381469727
2014-08-29,26.299999237060547
2014-09-02,26.209999084472656
2014-09-03,25.90999984741211
2014-09-04,27.139999389648438
2014-09-05,27.450000762939453
2014-09-08,27.600000381469727
2014-09-09,27.360000610351562
2014-09-10,28.110000610351562
2014-09-11,28.940000534057617
2014-09-12,28.75
2014-09-15,31.229999542236328
2014-09-16,31.149999618530273
2014-09-17,31.299999237060547
2014-09-18,31.190000534057617
2014-09-19,31.299999237060547
2014-09-22,30.940000534057617
2014-09-23,30.649999618530273
2014-09-24,30.979999542236328
2014-09-25,30.75
2014-09-26,31.350000381469727
2014-09-29,31.31999969482422
2014-09-30,31.389999389648438
2014-10-01,31.149999618530273
2014-10-02,31.420000076293945
2014-10-03,32.36000061035156
2014-10-06,31.950000762939453
2014-10-07,31.700000762939453
2014-10-08,32.189998626708984
2014-10-09,31.889999389648438
2014-10-10,30.520000457763672
2014-10-13,30.59000015258789
2014-10-14,30.09000015258789
2014-10-15,29.520000457763672
2014-10-16,29.600000381469727
2014-10-17,29.950000762939453
2014-10-20,29.040000915527344
2014-10-21,28.950000762939453
2014-10-22,29.90999984741211
2014-10-23,29.299999237060547
2014-10-24,29.6200008392334
2014-10-27,30.209999084472656
2014-10-28,31.309999465942383
2014-10-29,31.049999237060547
2014-10-30,30.440000534057617
2014-10-31,29.90999984741211
2014-11-03,29.350000381469727
2014-11-04,30.170000076293945
2014-11-05,20.68000030517578
2014-11-06,22.0
2014-11-07,22.020000457763672
2014-11-10,23.260000228881836
2014-11-11,22.399999618530273
2014-11-12,22.489999771118164
2014-11-13,22.25
2014-11-14,21.770000457763672
2014-11-17,21.600000381469727
2014-11-18,21.93000030517578
2014-11-19,21.239999771118164
2014-11-20,21.770000457763672
2014-11-21,21.809999465942383
2014-11-24,21.850000381469727
2014-11-25,21.75
2014-11-26,21.56999969482422
2014-11-28,21.40999984741211
2014-12-01,21.100000381469727
2014-12-02,21.309999465942383
2014-12-03,20.8799991607666
2014-12-04,21.09000015258789
2014-12-05,21.1200008392334
2014-12-08,20.860000610351562
2014-12-09,21.260000228881836
2014-12-10,19.860000610351562
2014-12-11,19.469999313354492
2014-12-12,19.809999465942383
2014-12-15,19.81999969482422
2014-12-16,19.040000915527344
2014-12-17,19.360000610351562
2014-12-18,19.959999084472656
2014-12-19,19.899999618530273
2014-12-22,19.479999542236328
2014-12-23,19.469999313354492
2014-12-24,19.280000686645508
2014-12-26,19.489999771118164
2014-12-29,19.940000534057617
2014-12-30,19.280000686645508
2014-12-31,19.670000076293945
2015-01-02,19.81999969482422
2015-01-05,19.520000457763672
2015-01-06,19.170000076293945
2015-01-07,19.729999542236328
2015-01-08,20.350000381469727
2015-01-09,20.3799991607666
2015-01-12,19.389999389648438
2015-01-13,20.6200008392334
2015-01-14,20.84000015258789
2015-01-15,21.450000762939453
2015-01-16,22.030000686645508
2015-01-20,20.270000457763672
2015-01-21,19.950000762939453
2015-01-22,22.31999969482422
2015-01-23,21.670000076293945
2015-01-26,22.610000610351562
2015-01-27,22.780000686645508
2015-01-28,21.829999923706055
2015-01-29,22.15999984741211
2015-01-30,21.3700008392334
2015-02-02,21.489999771118164
2015-02-03,22.18000030517578
2015-02-04,21.729999542236328
2015-02-05,21.829999923706055
2015-02-06,22.139999389648438
2015-02-09,21.56999969482422
2015-02-10,21.540000915527344
2015-02-11,22.790000915527344
2015-02-12,22.389999389648438
2015-02-13,22.040000915527344
2015-02-17,21.809999465942383
2015-02-18,23.079999923706055
2015-02-19,24.760000228881836
2015-02-20,23.350000381469727
2015-02-23,22.829999923706055
2015-02-24,23.209999084472656
2015-02-25,23.110000610351562
2015-02-26,22.809999465942383
2015-02-27,22.469999313354492
2015-03-02,22.780000686645508
2015-03-03,23.979999542236328
2015-03-04,23.219999313354492
2015-03-05,23.1200008392334
2015-03-06,22.479999542236328
2015-03-09,22.31999969482422
2015-03-10,21.489999771118164
2015-03-11,20.979999542236328
2015-03-12,22.049999237060547
2015-03-13,22.059999465942383
2015-03-16,22.579999923706055
2015-03-17,23.0
2015-03-18,22.690000534057617
2015-03-19,22.559999465942383
2015-03-20,22.739999771118164
2015-03-23,22.920000076293945
2015-03-24,23.209999084472656
2015-03-25,22.440000534057617
2015-03-26,22.079999923706055
2015-03-27,21.989999771118164
2015-03-30,21.809999465942383
2015-03-31,22.530000686645508
2015-04-01,22.329999923706055
2015-04-02,22.940000534057617
2015-04-06,22.90999984741211
2015-04-07,22.75
2015-04-08,23.09000015258789
2015-04-09,23.25
2015-04-10,23.649999618530273
2015-04-13,24.1200008392334
2015-04-14,24.030000686645508
2015-04-15,24.3700008392334
2015-04-16,24.670000076293945
2015-04-17,24.190000534057617
2015-04-20,24.700000762939453
2015-04-21,24.110000610351562
2015-04-22,24.139999389648438
2015-04-23,24.020000457763672
2015-04-24,24.469999313354492
2015-04-27,23.899999618530273
2015-04-28,24.760000228881836
2015-04-29,23.40999984741211
2015-04-30,22.6200008392334
2015-05-01,22.530000686645508
2015-05-04,22.149999618530273
2015-05-05,26.059999465942383
2015-05-06,25.5
2015-05-07,25.530000686645508
2015-05-08,25.239999771118164
2015-05-11,25.809999465942383
2015-05-12,25.75
2015-05-13,25.8799991607666
2015-05-14,26.75
2015-05-15,26.0
2015-05-18,26.920000076293945
2015-05-19,27.309999465942383
2015-05-20,27.469999313354492
2015-05-21,27.6200008392334
2015-05-22,27.260000228881836
2015-05-26,26.709999084472656
2015-05-27,26.540000915527344
2015-05-28,26.25
2015-05-29,25.989999771118164
2015-06-01,25.950000762939453
2015-06-02,26.260000228881836
2015-06-03,26.639999389648438
2015-06-04,26.600000381469727
2015-06-05,27.06999969482422
2015-06-08,26.510000228881836
2015-06-09,26.010000228881836
2015-06-10,26.65999984741211
2015-06-11,26.75
2015-06-12,26.809999465942383
2015-06-15,26.899999618530273
2015-06-16,26.75
2015-06-17,26.729999542236328
2015-06-18,27.190000534057617
2015-06-19,27.56999969482422
2015-06-22,27.040000915527344
2015-06-23,26.18000030517578
2015-06-24,25.920000076293945
2015-06-25,25.93000030517578
2015-06-26,26.579999923706055
2015-06-29,26.610000610351562
2015-06-30,26.790000915527344
2015-07-01,26.65999984741211
2015-07-02,26.739999771118164
2015-07-06,27.399999618530273
2015-07-07,27.649999618530273
2015-07-08,27.399999618530273
2015-07-09,28.030000686645508
2015-07-10,28.420000076293945
2015-07-13,28.649999618530273
2015-07-14,28.31999969482422
2015-07-15,27.1200008392334
2015-07-16,27.040000915527344
2015-07-17,27.209999084472656
2015-07-20,26.739999771118164
2015-07-21,26.670000076293945
2015-07-22,27.18000030517578
2015-07-23,27.239999771118164
2015-07-24,26.8799991607666
2015-07-27,26.700000762939453
2015-07-28,26.84000015258789
2015-07-29,27.170000076293945
2015-07-30,27.100000381469727
2015-07-31,28.40999984741211
2015-08-03,28.1200008392334
2015-08-04,27.829999923706055
2015-08-05,34.220001220703125
2015-08-06,34.40999984741211
2015-08-07,31.969999313354492
2015-08-10,32.7400016784668
2015-08-11,32.45000076293945
2015-08-12,32.83000183105469
2015-08-13,33.650001525878906
2015-08-14,32.95000076293945
2015-08-17,33.54999923706055
2015-08-18,32.540000915527344
2015-08-19,32.45000076293945
2015-08-20,31.780000686645508
2015-08-21,31.270000457763672
2015-08-24,30.34000015258789
2015-08-25,29.899999618530273
2015-08-26,30.90999984741211
2015-08-27,30.8700008392334
2015-08-28,31.56999969482422
2015-08-31,30.639999389648438
2015-09-01,30.90999984741211
2015-09-02,31.8799991607666
2015-09-03,30.940000534057617
2015-09-04,31.350000381469727
2015-09-08,31.530000686645508
2015-09-09,30.280000686645508
2015-09-10,30.25
2015-09-11,30.950000762939453
2015-09-14,31.010000228881836
2015-09-15,30.979999542236328
2015-09-16,31.360000610351562
2015-09-17,31.110000610351562
2015-09-18,31.229999542236328
2015-09-21,29.81999969482422
2015-09-22,29.530000686645508
2015-09-23,29.829999923706055
2015-09-24,28.329999923706055
2015-09-25,27.690000534057617
2015-09-28,26.450000762939453
2015-09-29,27.0
2015-09-30,28.399999618530273
2015-10-01,29.049999237060547
2015-10-02,29.68000030517578
2015-10-05,29.979999542236328
2015-10-06,29.850000381469727
2015-10-07,30.040000915527344
2015-10-08,30.260000228881836
2015-10-09,33.150001525878906
2015-10-12,33.220001220703125
2015-10-13,32.65999984741211
2015-10-14,31.530000686645508
2015-10-15,32.439998626708984
2015-10-16,32.119998931884766
2015-10-19,32.439998626708984
2015-10-20,30.510000228881836
2015-10-21,28.940000534057617
2015-10-22,29.06999969482422
2015-10-23,28.989999771118164
2015-10-26,27.889999389648438
2015-10-27,27.860000610351562
2015-10-28,28.510000228881836
2015-10-29,27.739999771118164
2015-10-30,27.209999084472656
2015-11-02,27.40999984741211
2015-11-03,28.610000610351562
2015-11-04,30.559999465942383
2015-11-05,29.729999542236328
2015-11-06,29.8700008392334
2015-11-09,29.780000686645508
2015-11-10,29.8700008392334
2015-11-11,30.18000030517578
2015-11-12,30.079999923706055
2015-11-13,29.979999542236328
2015-11-16,29.489999771118164
2015-11-17,29.329999923706055
2015-11-18,29.59000015258789
2015-11-19,30.0
2015-11-20,30.670000076293945
2015-11-23,31.469999313354492
2015-11-24,33.33000183105469
2015-11-25,33.15999984741211
2015-11-27,33.189998626708984
2015-11-30,33.25
2015-12-01,33.599998474121094
2015-12-02,33.310001373291016
2015-12-03,32.13999938964844
2015-12-04,32.77000045776367
2015-12-07,33.310001373291016
2015-12-08,33.59000015258789
2015-12-09,32.849998474121094
2015-12-10,32.84000015258789
2015-12-11,31.6299991607666
2015-12-14,30.799999237060547
2015-12-15,30.540000915527344
2015-12-16,31.510000228881836
2015-12-17,31.020000457763672
2015-12-18,30.780000686645508
2015-12-21,30.280000686645508
2015-12-22,31.030000686645508
2015-12-23,31.299999237060547
2015-12-24,31.139999389648438
2015-12-28,31.290000915527344
2015-12-29,31.5
2015-12-30,31.329999923706055
2015-12-31,31.34000015258789
2016-01-04,32.970001220703125
2016-01-05,34.790000915527344
2016-01-06,33.63999938964844
2016-01-07,33.970001220703125
2016-01-08,34.040000915527344
2016-01-11,34.560001373291016
2016-01-12,36.459999084472656
2016-01-13,35.9900016784668
2016-01-14,35.7599983215332
2016-01-15,35.13999938964844
2016-01-19,35.2400016784668
2016-01-20,33.15999984741211
2016-01-21,33.720001220703125
2016-01-22,34.540000915527344
2016-01-25,33.900001525878906
2016-01-26,35.470001220703125
2016-01-27,34.459999084472656
2016-01-28,35.25
2016-01-29,34.189998626708984
2016-02-01,33.95000076293945
2016-02-02,32.22999954223633
2016-02-03,30.84000015258789
2016-02-04,31.43000030517578
2016-02-05,30.06999969482422
2016-02-08,29.219999313354492
2016-02-09,28.799999237060547
2016-02-10,27.899999618530273
2016-02-11,28.290000915527344
2016-02-12,28.950000762939453
2016-02-16,30.15999984741211
2016-02-17,30.790000915527344
2016-02-18,29.829999923706055
2016-02-19,30.219999313354492
2016-02-22,30.6299991607666
2016-02-23,31.079999923706055
2016-02-24,31.059999465942383
2016-02-25,31.6299991607666
2016-02-26,31.739999771118164
2016-02-29,32.040000915527344
2016-03-01,32.790000915527344
2016-03-02,33.95000076293945
2016-03-03,34.060001373291016
2016-03-04,34.54999923706055
2016-03-07,33.619998931884766
2016-03-08,32.869998931884766
2016-03-09,32.97999954223633
2016-03-10,32.18000030517578
2016-03-11,32.66999816894531
2016-03-14,32.33000183105469
2016-03-15,31.270000457763672
2016-03-16,31.799999237060547
2016-03-17,31.799999237060547
2016-03-18,32.02000045776367
2016-03-21,31.079999923706055
2016-03-22,31.0
2016-03-23,30.440000534057617
2016-03-24,30.040000915527344
2016-03-28,30.639999389648438
2016-03-29,31.290000915527344
2016-03-30,31.709999084472656
2016-03-31,31.06999969482422
2016-04-01,31.1200008392334
2016-04-04,30.889999389648438
2016-04-05,30.760000228881836
2016-04-06,30.850000381469727
2016-04-07,29.75
2016-04-08,29.420000076293945
2016-04-11,29.68000030517578
2016-04-12,29.809999465942383
2016-04-13,29.770000457763672
2016-04-14,29.540000915527344
2016-04-15,30.030000686645508
2016-04-18,29.479999542236328
2016-04-19,29.149999618530273
2016-04-20,30.719999313354492
2016-04-21,30.760000228881836
2016-04-22,30.450000762939453
2016-04-25,29.889999389648438
2016-04-26,29.889999389648438
