,ACNB
1994-12-15,14.852607727050781
1994-12-16,14.512472152709961
1994-12-19,13.60544204711914
1994-12-20,13.718820571899414
1994-12-21,13.60544204711914
1994-12-22,14.512472152709961
1994-12-23,14.852607727050781
1994-12-27,14.965986251831055
1994-12-28,14.852607727050781
1994-12-29,14.852607727050781
1994-12-30,13.945577621459961
1995-01-03,14.965986251831055
1995-01-04,14.739229202270508
1995-01-05,14.739229202270508
1995-01-06,14.739229202270508
1995-01-09,14.739229202270508
1995-01-10,14.739229202270508
1995-01-11,14.05895709991455
1995-01-12,14.05895709991455
1995-01-13,14.739229202270508
1995-01-16,14.739229202270508
1995-01-17,14.739229202270508
1995-01-18,14.739229202270508
1995-01-19,14.739229202270508
1995-01-20,14.739229202270508
1995-01-23,14.739229202270508
1995-01-24,14.512472152709961
1995-01-25,14.05895709991455
1995-01-26,14.512472152709961
1995-01-27,13.832200050354004
1995-01-30,14.285714149475098
1995-01-31,13.378684997558594
1995-02-01,14.05895709991455
1995-02-02,13.15192699432373
1995-02-03,13.60544204711914
1995-02-06,14.05895709991455
1995-02-07,13.60544204711914
1995-02-08,13.60544204711914
1995-02-09,14.05895709991455
1995-02-10,13.832200050354004
1995-02-13,13.832200050354004
1995-02-14,13.60544204711914
1995-02-15,13.60544204711914
1995-02-16,13.60544204711914
1995-02-17,13.60544204711914
1995-02-21,13.60544204711914
1995-02-22,13.60544204711914
1995-02-23,13.60544204711914
1995-02-24,13.60544204711914
1995-02-27,13.832200050354004
1995-02-28,13.832200050354004
1995-03-01,13.832200050354004
1995-03-02,13.832200050354004
1995-03-03,13.15192699432373
1995-03-06,13.378684997558594
1995-03-07,12.925169944763184
1995-03-08,13.832200050354004
1995-03-09,13.60544204711914
1995-03-10,13.60544204711914
1995-03-13,13.60544204711914
1995-03-14,13.832200050354004
1995-03-15,13.60544204711914
1995-03-16,13.60544204711914
1995-03-17,14.05895709991455
1995-03-20,14.512472152709961
1995-03-21,13.718820571899414
1995-03-22,14.965986251831055
1995-03-23,15.419501304626465
1995-03-24,15.419501304626465
1995-03-27,15.419501304626465
1995-03-28,15.419501304626465
1995-03-29,15.419501304626465
1995-03-30,14.965986251831055
1995-03-31,16.32653045654297
1995-04-03,15.419501304626465
1995-04-04,16.32653045654297
1995-04-05,16.32653045654297
1995-04-06,16.553287506103516
1995-04-07,16.32653045654297
1995-04-10,15.873016357421875
1995-04-11,17.23356056213379
1995-04-12,17.23356056213379
1995-04-13,17.23356056213379
1995-04-17,16.780044555664062
1995-04-18,16.780044555664062
1995-04-19,16.780044555664062
1995-04-20,18.367347717285156
1995-04-21,18.594104766845703
1995-04-24,18.367347717285156
1995-04-25,18.14059066772461
1995-04-26,17.687074661254883
1995-04-27,18.48072624206543
1995-04-28,18.594104766845703
1995-05-01,18.367347717285156
1995-05-02,18.367347717285156
1995-05-03,19.047618865966797
1995-05-04,19.047618865966797
1995-05-05,19.047618865966797
1995-05-08,18.14059066772461
1995-05-09,18.14059066772461
1995-05-10,18.14059066772461
1995-05-11,19.047618865966797
1995-05-12,19.047618865966797
1995-05-15,19.501134872436523
1995-05-16,19.501134872436523
1995-05-17,18.594104766845703
1995-05-18,18.594104766845703
1995-05-19,18.594104766845703
1995-05-22,19.274375915527344
1995-05-23,18.48072624206543
1995-05-24,18.14059066772461
1995-05-25,18.594104766845703
1995-05-26,18.48072624206543
1995-05-30,18.48072624206543
1995-05-31,18.367347717285156
1995-06-01,18.367347717285156
1995-06-02,18.367347717285156
1995-06-05,18.367347717285156
1995-06-06,18.367347717285156
1995-06-07,18.367347717285156
1995-06-08,18.367347717285156
1995-06-09,18.367347717285156
1995-06-12,18.367347717285156
1995-06-13,18.367347717285156
1995-06-14,18.367347717285156
1995-06-15,18.367347717285156
1995-06-16,17.91383171081543
1995-06-19,17.91383171081543
1995-06-20,17.91383171081543
1995-06-21,18.82086181640625
1995-06-22,18.82086181640625
1995-06-23,18.82086181640625
1995-06-26,18.82086181640625
1995-06-27,18.25396728515625
1995-06-28,18.14059066772461
1995-06-29,18.367347717285156
1995-06-30,17.800453186035156
1995-07-03,17.800453186035156
1995-07-05,17.23356056213379
1995-07-06,17.800453186035156
1995-07-07,18.14059066772461
1995-07-10,18.14059066772461
1995-07-11,18.14059066772461
1995-07-12,17.23356056213379
1995-07-13,18.25396728515625
1995-07-14,17.800453186035156
1995-07-17,17.23356056213379
1995-07-18,17.23356056213379
1995-07-19,17.23356056213379
1995-07-20,17.006803512573242
1995-07-21,16.32653045654297
1995-07-24,17.687074661254883
1995-07-25,17.687074661254883
1995-07-26,17.687074661254883
1995-07-27,17.687074661254883
1995-07-28,17.687074661254883
1995-07-31,17.687074661254883
1995-08-01,17.23356056213379
1995-08-02,16.32653045654297
1995-08-03,16.780044555664062
1995-08-04,16.780044555664062
1995-08-07,15.419501304626465
1995-08-08,16.780044555664062
1995-08-09,16.099773406982422
1995-08-10,16.099773406982422
1995-08-11,15.646259307861328
1995-08-14,15.192744255065918
1995-08-15,15.646259307861328
1995-08-16,15.873016357421875
1995-08-17,14.512472152709961
1995-08-18,14.739229202270508
1995-08-21,14.965986251831055
1995-08-22,15.419501304626465
1995-08-23,14.965986251831055
1995-08-24,15.192744255065918
1995-08-25,14.285714149475098
1995-08-28,14.739229202270508
1995-08-29,14.739229202270508
1995-08-30,14.512472152709961
1995-08-31,14.512472152709961
1995-09-01,13.832200050354004
1995-09-05,14.739229202270508
1995-09-06,14.965986251831055
1995-09-07,14.965986251831055
1995-09-08,14.965986251831055
1995-09-11,14.965986251831055
1995-09-12,14.965986251831055
1995-09-13,14.965986251831055
1995-09-14,15.192744255065918
1995-09-15,15.192744255065918
1995-09-18,14.285714149475098
1995-09-19,14.285714149475098
1995-09-20,15.419501304626465
1995-09-21,15.419501304626465
1995-09-22,14.512472152709961
1995-09-25,14.512472152709961
1995-09-26,14.512472152709961
1995-09-27,14.512472152709961
1995-09-28,14.965986251831055
1995-09-29,14.512472152709961
1995-10-02,14.512472152709961
1995-10-03,14.739229202270508
1995-10-04,14.512472152709961
1995-10-05,14.512472152709961
1995-10-06,14.965986251831055
1995-10-09,15.192744255065918
1995-10-10,14.965986251831055
1995-10-11,15.419501304626465
1995-10-12,15.419501304626465
1995-10-13,15.419501304626465
1995-10-16,15.419501304626465
1995-10-17,15.419501304626465
1995-10-18,15.419501304626465
1995-10-19,15.419501304626465
1995-10-20,15.419501304626465
1995-10-23,14.965986251831055
1995-10-24,14.965986251831055
1995-10-25,14.965986251831055
1995-10-26,15.419501304626465
1995-10-27,15.192744255065918
1995-10-30,15.192744255065918
1995-10-31,14.965986251831055
1995-11-01,14.965986251831055
1995-11-02,15.192744255065918
1995-11-03,15.419501304626465
1995-11-06,15.419501304626465
1995-11-07,14.965986251831055
1995-11-08,14.965986251831055
1995-11-09,14.965986251831055
1995-11-10,14.965986251831055
1995-11-13,14.739229202270508
1995-11-14,14.965986251831055
1995-11-15,14.625849723815918
1995-11-16,14.965986251831055
1995-11-17,15.419501304626465
1995-11-20,15.419501304626465
1995-11-21,15.419501304626465
1995-11-22,15.646259307861328
1995-11-24,15.646259307861328
1995-11-27,16.553287506103516
1995-11-28,16.553287506103516
1995-11-29,16.32653045654297
1995-11-30,17.460317611694336
1995-12-01,16.553287506103516
1995-12-04,16.553287506103516
1995-12-05,17.006803512573242
1995-12-06,17.006803512573242
1995-12-07,17.006803512573242
1995-12-08,17.687074661254883
1995-12-11,17.687074661254883
1995-12-12,16.780044555664062
1995-12-13,17.23356056213379
1995-12-14,17.23356056213379
1995-12-15,17.460317611694336
1995-12-18,17.687074661254883
1995-12-19,17.687074661254883
1995-12-20,16.780044555664062
1995-12-21,17.23356056213379
1995-12-22,17.687074661254883
1995-12-26,16.780044555664062
1995-12-27,16.780044555664062
1995-12-28,17.687074661254883
1995-12-29,17.687074661254883
1996-01-02,16.553287506103516
1996-01-03,15.419501304626465
1996-01-04,15.419501304626465
1996-01-05,16.553287506103516
1996-01-08,16.553287506103516
1996-01-09,16.553287506103516
1996-01-10,16.553287506103516
1996-01-11,16.32653045654297
1996-01-12,16.425737380981445
1996-01-15,16.553287506103516
1996-01-16,16.553287506103516
1996-01-17,16.553287506103516
1996-01-18,16.099773406982422
1996-01-19,15.646259307861328
1996-01-22,16.780044555664062
1996-01-23,15.873016357421875
1996-01-24,16.32653045654297
1996-01-25,16.553287506103516
1996-01-26,15.873016357421875
1996-01-29,16.32653045654297
1996-01-30,15.646259307861328
1996-01-31,16.553287506103516
1996-02-01,16.553287506103516
1996-02-02,16.553287506103516
1996-02-05,16.553287506103516
1996-02-06,16.553287506103516
1996-02-07,15.419501304626465
1996-02-08,15.873016357421875
1996-02-09,15.745465278625488
1996-02-12,15.745465278625488
1996-02-13,15.745465278625488
1996-02-14,15.419501304626465
1996-02-15,16.099773406982422
1996-02-16,16.099773406982422
1996-02-20,16.099773406982422
1996-02-21,16.099773406982422
1996-02-22,15.745465278625488
1996-02-23,15.646259307861328
1996-02-26,15.873016357421875
1996-02-27,15.419501304626465
1996-02-28,15.419501304626465
1996-02-29,16.099773406982422
1996-03-01,16.099773406982422
1996-03-04,16.099773406982422
1996-03-05,16.099773406982422
1996-03-06,16.099773406982422
1996-03-07,16.099773406982422
1996-03-08,15.419501304626465
1996-03-11,15.873016357421875
1996-03-12,15.518707275390625
1996-03-13,15.192744255065918
1996-03-14,15.065193176269531
1996-03-15,14.965986251831055
1996-03-18,15.419501304626465
1996-03-19,15.419501304626465
1996-03-20,15.419501304626465
1996-03-21,15.192744255065918
1996-03-22,15.192744255065918
1996-03-25,15.192744255065918
1996-03-26,15.192744255065918
1996-03-27,15.419501304626465
1996-03-28,15.419501304626465
1996-03-29,15.419501304626465
1996-04-01,14.512472152709961
1996-04-02,14.512472152709961
1996-04-03,14.512472152709961
1996-04-04,14.512472152709961
1996-04-08,14.512472152709961
1996-04-09,14.554988861083984
1996-04-10,14.739229202270508
1996-04-11,15.192744255065918
1996-04-12,15.192744255065918
1996-04-15,15.192744255065918
1996-04-16,14.512472152709961
1996-04-17,15.192744255065918
1996-04-18,15.419501304626465
1996-04-19,15.192744255065918
1996-04-22,15.873016357421875
1996-04-23,15.873016357421875
1996-04-24,15.873016357421875
1996-04-25,15.065193176269531
1996-04-26,15.065193176269531
1996-04-29,15.065193176269531
1996-04-30,15.291950225830078
1996-05-01,15.291950225830078
1996-05-02,15.291950225830078
1996-05-03,15.646259307861328
1996-05-06,14.838435173034668
1996-05-07,14.838435173034668
1996-05-08,15.192744255065918
1996-05-09,15.192744255065918
1996-05-10,15.192744255065918
1996-05-13,15.192744255065918
1996-05-14,15.192744255065918
1996-05-15,14.965986251831055
1996-05-16,14.739229202270508
1996-05-17,14.838435173034668
1996-05-20,14.739229202270508
1996-05-21,14.965986251831055
1996-05-22,14.965986251831055
1996-05-23,14.965986251831055
1996-05-24,14.739229202270508
1996-05-28,14.739229202270508
1996-05-29,14.739229202270508
1996-05-30,14.965986251831055
1996-05-31,14.965986251831055
1996-06-03,14.739229202270508
1996-06-04,15.419501304626465
1996-06-05,15.419501304626465
1996-06-06,15.419501304626465
1996-06-07,15.419501304626465
1996-06-10,15.419501304626465
1996-06-11,15.419501304626465
1996-06-12,15.065193176269531
1996-06-13,15.065193176269531
1996-06-14,15.065193176269531
1996-06-17,15.065193176269531
1996-06-18,15.192744255065918
1996-06-19,15.192744255065918
1996-06-20,15.192744255065918
1996-06-21,14.739229202270508
1996-06-24,15.646259307861328
1996-06-25,14.739229202270508
1996-06-26,14.739229202270508
1996-06-27,14.739229202270508
1996-06-28,15.192744255065918
1996-07-01,15.192744255065918
1996-07-02,15.192744255065918
1996-07-03,14.739229202270508
1996-07-05,14.739229202270508
1996-07-08,15.646259307861328
1996-07-09,15.646259307861328
1996-07-10,15.192744255065918
1996-07-11,14.739229202270508
1996-07-12,14.739229202270508
1996-07-15,14.739229202270508
1996-07-16,14.739229202270508
1996-07-17,15.419501304626465
1996-07-18,15.065193176269531
1996-07-19,15.419501304626465
1996-07-22,15.419501304626465
1996-07-23,15.419501304626465
1996-07-24,14.512472152709961
1996-07-25,14.838435173034668
1996-07-26,14.838435173034668
1996-07-29,14.512472152709961
1996-07-30,14.838435173034668
1996-07-31,14.838435173034668
1996-08-01,15.192744255065918
1996-08-02,14.838435173034668
1996-08-05,14.739229202270508
1996-08-06,14.895125389099121
1996-08-07,14.739229202270508
1996-08-08,14.965986251831055
1996-08-09,14.965986251831055
1996-08-12,14.838435173034668
1996-08-13,14.512472152709961
1996-08-14,14.965986251831055
1996-08-15,14.965986251831055
1996-08-16,15.419501304626465
1996-08-19,15.419501304626465
1996-08-20,15.419501304626465
1996-08-21,15.419501304626465
1996-08-22,15.419501304626465
1996-08-23,15.419501304626465
1996-08-26,14.512472152709961
1996-08-27,15.419501304626465
1996-08-28,15.419501304626465
1996-08-29,14.739229202270508
1996-08-30,14.739229202270508
1996-09-03,14.739229202270508
1996-09-04,14.739229202270508
1996-09-05,14.739229202270508
1996-09-06,14.739229202270508
1996-09-09,15.419501304626465
1996-09-10,15.419501304626465
1996-09-11,15.419501304626465
1996-09-12,15.419501304626465
1996-09-13,14.739229202270508
1996-09-16,15.419501304626465
1996-09-17,14.739229202270508
1996-09-18,15.192744255065918
1996-09-19,14.512472152709961
1996-09-20,15.192744255065918
1996-09-23,15.192744255065918
1996-09-24,15.192744255065918
1996-09-25,14.512472152709961
1996-09-26,14.965986251831055
1996-09-27,14.965986251831055
1996-09-30,14.965986251831055
1996-10-01,14.965986251831055
1996-10-02,14.965986251831055
1996-10-03,15.192744255065918
1996-10-04,15.192744255065918
1996-10-07,15.192744255065918
1996-10-08,15.192744255065918
1996-10-09,15.192744255065918
1996-10-10,15.192744255065918
1996-10-11,15.192744255065918
1996-10-14,15.192744255065918
1996-10-15,14.512472152709961
1996-10-16,14.909296989440918
1996-10-17,14.739229202270508
1996-10-18,14.739229202270508
1996-10-21,15.306121826171875
1996-10-22,15.306121826171875
1996-10-23,14.965986251831055
1996-10-24,14.965986251831055
1996-10-25,14.909296989440918
1996-10-28,14.512472152709961
1996-10-29,14.512472152709961
1996-10-30,14.512472152709961
1996-10-31,14.512472152709961
1996-11-01,14.739229202270508
1996-11-04,14.512472152709961
1996-11-05,14.739229202270508
1996-11-06,14.739229202270508
1996-11-07,14.852607727050781
1996-11-08,14.625849723815918
1996-11-11,14.625849723815918
1996-11-12,14.625849723815918
1996-11-13,14.852607727050781
1996-11-14,14.739229202270508
1996-11-15,14.739229202270508
1996-11-18,14.512472152709961
1996-11-19,14.739229202270508
1996-11-20,14.512472152709961
1996-11-21,14.739229202270508
1996-11-22,14.739229202270508
1996-11-25,14.739229202270508
1996-11-26,14.739229202270508
1996-11-27,14.512472152709961
1996-11-29,14.512472152709961
1996-12-02,14.512472152709961
1996-12-03,14.625849723815918
1996-12-04,14.625849723815918
1996-12-05,14.739229202270508
1996-12-06,14.512472152709961
1996-12-09,14.739229202270508
1996-12-10,14.512472152709961
1996-12-11,14.512472152709961
1996-12-12,14.739229202270508
1996-12-13,14.739229202270508
1996-12-16,14.739229202270508
1996-12-17,14.739229202270508
1996-12-18,14.739229202270508
1996-12-19,14.739229202270508
1996-12-20,14.739229202270508
1996-12-23,14.739229202270508
1996-12-24,14.739229202270508
1996-12-26,14.512472152709961
1996-12-27,14.965986251831055
1996-12-30,14.739229202270508
1996-12-31,14.512472152709961
1997-01-02,14.512472152709961
1997-01-03,14.965986251831055
1997-01-06,14.965986251831055
1997-01-07,14.965986251831055
1997-01-08,14.512472152709961
1997-01-09,14.512472152709961
1997-01-10,15.192744255065918
1997-01-13,14.512472152709961
1997-01-14,14.852607727050781
1997-01-15,14.852607727050781
1997-01-16,14.739229202270508
1997-01-17,14.739229202270508
1997-01-20,14.965986251831055
1997-01-21,14.965986251831055
1997-01-22,15.192744255065918
1997-01-23,15.079364776611328
1997-01-24,15.306121826171875
1997-01-27,15.419501304626465
1997-01-28,15.419501304626465
1997-01-29,15.419501304626465
1997-01-30,15.419501304626465
1997-01-31,15.419501304626465
1997-02-03,15.306121826171875
1997-02-04,15.306121826171875
1997-02-05,15.532879829406738
1997-02-06,15.419501304626465
1997-02-07,15.873016357421875
1997-02-10,15.873016357421875
1997-02-11,15.873016357421875
1997-02-12,14.965986251831055
1997-02-13,14.965986251831055
1997-02-14,15.419501304626465
1997-02-18,15.065193176269531
1997-02-19,15.065193176269531
1997-02-20,15.065193176269531
1997-02-21,15.419501304626465
1997-02-24,15.873016357421875
1997-02-25,15.873016357421875
1997-02-26,15.065193176269531
1997-02-27,15.646259307861328
1997-02-28,15.646259307861328
1997-03-03,15.291950225830078
1997-03-04,15.291950225830078
1997-03-05,14.838435173034668
1997-03-06,15.065193176269531
1997-03-07,15.065193176269531
1997-03-10,15.419501304626465
1997-03-11,15.065193176269531
1997-03-12,15.065193176269531
1997-03-13,15.065193176269531
1997-03-14,15.646259307861328
1997-03-17,15.065193176269531
1997-03-18,15.065193176269531
1997-03-19,15.192744255065918
1997-03-20,15.291950225830078
1997-03-21,15.646259307861328
1997-03-24,15.419501304626465
1997-03-25,15.192744255065918
1997-03-26,15.065193176269531
1997-03-27,15.065193176269531
1997-03-31,15.065193176269531
1997-04-01,15.646259307861328
1997-04-02,15.192744255065918
1997-04-03,15.192744255065918
1997-04-04,15.065193176269531
1997-04-07,15.065193176269531
1997-04-08,15.065193176269531
1997-04-09,14.965986251831055
1997-04-10,15.518707275390625
1997-04-11,15.192744255065918
1997-04-14,15.192744255065918
1997-04-15,15.192744255065918
1997-04-16,15.192744255065918
1997-04-17,15.646259307861328
1997-04-18,15.646259307861328
1997-04-21,15.646259307861328
1997-04-22,15.419501304626465
1997-04-23,15.419501304626465
1997-04-24,15.646259307861328
1997-04-25,15.419501304626465
1997-04-28,15.192744255065918
1997-04-29,15.192744255065918
1997-04-30,15.192744255065918
1997-05-01,15.745465278625488
1997-05-02,15.745465278625488
1997-05-05,15.419501304626465
1997-05-06,15.419501304626465
1997-05-07,15.745465278625488
1997-05-08,15.518707275390625
1997-05-09,15.518707275390625
1997-05-12,15.518707275390625
1997-05-13,15.646259307861328
1997-05-14,15.646259307861328
1997-05-15,17.006803512573242
1997-05-16,15.646259307861328
1997-05-19,16.553287506103516
1997-05-20,16.553287506103516
1997-05-21,16.1989803314209
1997-05-22,16.652494430541992
1997-05-23,15.646259307861328
1997-05-27,15.646259307861328
1997-05-28,15.646259307861328
1997-05-29,15.873016357421875
1997-05-30,16.099773406982422
1997-06-02,15.646259307861328
1997-06-03,17.006803512573242
1997-06-04,17.006803512573242
1997-06-05,17.006803512573242
1997-06-06,16.87925148010254
1997-06-09,16.32653045654297
1997-06-10,16.32653045654297
1997-06-11,16.099773406982422
1997-06-12,16.099773406982422
1997-06-13,17.332765579223633
1997-06-16,17.91383171081543
1997-06-17,17.006803512573242
1997-06-18,16.425737380981445
1997-06-19,16.425737380981445
1997-06-20,17.006803512573242
1997-06-23,17.460317611694336
1997-06-24,17.006803512573242
1997-06-25,17.006803512573242
1997-06-26,17.006803512573242
1997-06-27,17.006803512573242
1997-06-30,17.460317611694336
1997-07-01,17.460317611694336
1997-07-02,17.460317611694336
1997-07-03,17.106008529663086
1997-07-07,16.780044555664062
1997-07-08,16.553287506103516
1997-07-09,16.553287506103516
1997-07-10,16.553287506103516
1997-07-11,17.006803512573242
1997-07-14,17.460317611694336
1997-07-15,17.559524536132812
1997-07-16,17.559524536132812
1997-07-17,17.559524536132812
1997-07-18,17.460317611694336
1997-07-21,17.687074661254883
1997-07-22,17.687074661254883
1997-07-23,16.780044555664062
1997-07-24,17.687074661254883
1997-07-25,17.23356056213379
1997-07-28,17.23356056213379
1997-07-29,17.559524536132812
1997-07-30,17.559524536132812
1997-07-31,18.14059066772461
1997-08-01,17.57369613647461
1997-08-04,18.14059066772461
1997-08-05,18.14059066772461
1997-08-06,17.687074661254883
1997-08-07,17.687074661254883
1997-08-08,17.687074661254883
1997-08-11,17.687074661254883
1997-08-12,17.687074661254883
1997-08-13,17.23356056213379
1997-08-14,18.594104766845703
1997-08-15,17.23356056213379
1997-08-18,17.460317611694336
1997-08-19,17.687074661254883
1997-08-20,18.82086181640625
1997-08-21,20.40816307067871
1997-08-22,18.82086181640625
1997-08-25,19.954648971557617
1997-08-26,19.954648971557617
1997-08-27,20.40816307067871
1997-08-28,19.274375915527344
1997-08-29,19.274375915527344
1997-09-02,20.40816307067871
1997-09-03,20.40816307067871
1997-09-04,20.634920120239258
1997-09-05,20.181406021118164
1997-09-08,20.40816307067871
1997-09-09,20.634920120239258
1997-09-10,21.08843421936035
1997-09-11,20.861677169799805
1997-09-12,20.40816307067871
1997-09-15,19.501134872436523
1997-09-16,20.181406021118164
1997-09-17,20.181406021118164
1997-09-18,20.40816307067871
1997-09-19,20.40816307067871
1997-09-22,20.634920120239258
1997-09-23,20.181406021118164
1997-09-24,20.96088409423828
1997-09-25,21.768707275390625
1997-09-26,20.181406021118164
1997-09-29,20.861677169799805
1997-09-30,20.634920120239258
1997-10-01,21.31519317626953
1997-10-02,21.31519317626953
1997-10-03,20.861677169799805
1997-10-06,21.08843421936035
1997-10-07,21.08843421936035
1997-10-08,21.541950225830078
1997-10-09,21.414398193359375
1997-10-10,21.768707275390625
1997-10-13,20.861677169799805
1997-10-14,21.768707275390625
1997-10-15,21.541950225830078
1997-10-16,21.541950225830078
1997-10-17,21.995464324951172
1997-10-20,21.995464324951172
1997-10-21,21.541950225830078
1997-10-22,21.08843421936035
1997-10-23,21.31519317626953
1997-10-24,21.31519317626953
1997-10-27,20.861677169799805
1997-10-28,21.08843421936035
1997-10-29,20.96088409423828
1997-10-30,20.96088409423828
1997-10-31,21.31519317626953
1997-11-03,21.541950225830078
1997-11-04,21.541950225830078
1997-11-05,20.861677169799805
1997-11-06,21.08843421936035
1997-11-07,21.08843421936035
1997-11-10,21.08843421936035
1997-11-11,21.31519317626953
1997-11-12,20.861677169799805
1997-11-13,21.08843421936035
1997-11-14,21.31519317626953
1997-11-17,20.634920120239258
1997-11-18,20.634920120239258
1997-11-19,21.31519317626953
1997-11-20,21.31519317626953
1997-11-21,21.31519317626953
1997-11-24,21.31519317626953
1997-11-25,21.31519317626953
1997-11-26,21.31519317626953
1997-11-28,21.187641143798828
1997-12-01,21.187641143798828
1997-12-02,20.861677169799805
1997-12-03,20.96088409423828
1997-12-04,20.96088409423828
1997-12-05,20.96088409423828
1997-12-08,20.96088409423828
