,AMAT
1980-08-18,0.15625
1980-08-19,0.15755200386047363
1980-08-20,0.16276000440120697
1980-08-21,0.16276000440120697
1980-08-22,0.1679690033197403
1980-08-25,0.1640630066394806
1980-08-26,0.16536499559879303
1980-08-27,0.16276000440120697
1980-08-28,0.16145800054073334
1980-08-29,0.1601559966802597
1980-09-02,0.16145800054073334
1980-09-03,0.16927100718021393
1980-09-04,0.17447899281978607
1980-09-05,0.1757809966802597
1980-09-08,0.1757809966802597
1980-09-09,0.1757809966802597
1980-09-10,0.17708300054073334
1980-09-11,0.18489600718021393
1980-09-12,0.18619799613952637
1980-09-15,0.17838500440120697
1980-09-16,0.1796880066394806
1980-09-17,0.1835940033197403
1980-09-18,0.1835940033197403
1980-09-19,0.19010399281978607
1980-09-22,0.1875
1980-09-23,0.1835940033197403
1980-09-24,0.18098999559879303
1980-09-25,0.17838500440120697
1980-09-26,0.16666699945926666
1980-09-29,0.15625
1980-09-30,0.1640630066394806
1980-10-01,0.1757809966802597
1980-10-02,0.17447899281978607
1980-10-03,0.1796880066394806
1980-10-06,0.19010399281978607
1980-10-07,0.18880200386047363
1980-10-08,0.1992190033197403
1980-10-09,0.20052100718021393
1980-10-10,0.20182299613952637
1980-10-13,0.21614600718021393
1980-10-14,0.21223999559879303
1980-10-15,0.2148440033197403
1980-10-16,0.2070309966802597
1980-10-17,0.20572899281978607
1980-10-20,0.203125
1980-10-21,0.203125
1980-10-22,0.203125
1980-10-23,0.20052100718021393
1980-10-24,0.1953130066394806
1980-10-27,0.18489600718021393
1980-10-28,0.18489600718021393
1980-10-29,0.18619799613952637
1980-10-30,0.1796880066394806
1980-10-31,0.18098999559879303
1980-11-03,0.18489600718021393
1980-11-05,0.1953130066394806
1980-11-06,0.19270800054073334
1980-11-07,0.19270800054073334
1980-11-10,0.19010399281978607
1980-11-11,0.19010399281978607
1980-11-12,0.20572899281978607
1980-11-13,0.20833300054073334
1980-11-14,0.20963500440120697
1980-11-17,0.20963500440120697
1980-11-18,0.21614600718021393
1980-11-19,0.2148440033197403
1980-11-20,0.21614600718021393
1980-11-21,0.21614600718021393
1980-11-24,0.2148440033197403
1980-11-25,0.22395800054073334
1980-11-26,0.2304690033197403
1980-11-28,0.23567700386047363
1980-12-01,0.22786499559879303
1980-12-02,0.2265630066394806
1980-12-03,0.2226559966802597
1980-12-04,0.22526000440120697
1980-12-05,0.21614600718021393
1980-12-08,0.20182299613952637
1980-12-09,0.20182299613952637
1980-12-10,0.19401000440120697
1980-12-11,0.19010399281978607
1980-12-12,0.19401000440120697
1980-12-15,0.20182299613952637
1980-12-16,0.203125
1980-12-17,0.203125
1980-12-18,0.20572899281978607
1980-12-19,0.20442700386047363
1980-12-22,0.20442700386047363
1980-12-23,0.2070309966802597
1980-12-24,0.20833300054073334
1980-12-26,0.21354199945926666
1980-12-29,0.21354199945926666
1980-12-30,0.2148440033197403
1980-12-31,0.21614600718021393
1981-01-02,0.21614600718021393
1981-01-05,0.2265630066394806
1981-01-06,0.24739600718021393
1981-01-07,0.23307299613952637
1981-01-08,0.23177100718021393
1981-01-09,0.23567700386047363
1981-01-12,0.23177100718021393
1981-01-13,0.22786499559879303
1981-01-14,0.21744799613952637
1981-01-15,0.22005200386047363
1981-01-16,0.22005200386047363
1981-01-19,0.2226559966802597
1981-01-20,0.2148440033197403
1981-01-21,0.2148440033197403
1981-01-22,0.20442700386047363
1981-01-23,0.20442700386047363
1981-01-26,0.20442700386047363
1981-01-27,0.20442700386047363
1981-01-28,0.19791699945926666
1981-01-29,0.19401000440120697
1981-01-30,0.17838500440120697
1981-02-02,0.1640630066394806
1981-02-03,0.16927100718021393
1981-02-04,0.171875
1981-02-05,0.1796880066394806
1981-02-06,0.18554699420928955
1981-02-09,0.18945300579071045
1981-02-10,0.1953130066394806
1981-02-11,0.1953130066394806
1981-02-12,0.18945300579071045
1981-02-13,0.18554699420928955
1981-02-17,0.18554699420928955
1981-02-18,0.1796880066394806
1981-02-19,0.1679690033197403
1981-02-20,0.17382800579071045
1981-02-23,0.16992199420928955
1981-02-24,0.16601599752902985
1981-02-25,0.16210900247097015
1981-02-26,0.15820300579071045
1981-02-27,0.1601559966802597
1981-03-02,0.171875
1981-03-03,0.17382800579071045
1981-03-04,0.1757809966802597
1981-03-05,0.1640630066394806
1981-03-06,0.1523440033197403
1981-03-09,0.16210900247097015
1981-03-10,0.15429699420928955
1981-03-11,0.14648400247097015
1981-03-12,0.1484380066394806
1981-03-13,0.1484380066394806
1981-03-16,0.1445309966802597
1981-03-17,0.1484380066394806
1981-03-18,0.15820300579071045
1981-03-19,0.16210900247097015
1981-03-20,0.16601599752902985
1981-03-23,0.16601599752902985
1981-03-24,0.16601599752902985
1981-03-25,0.1679690033197403
1981-03-26,0.16992199420928955
1981-03-27,0.17382800579071045
1981-03-30,0.17773400247097015
1981-03-31,0.18164099752902985
1981-04-01,0.1835940033197403
1981-04-02,0.1835940033197403
1981-04-03,0.1757809966802597
1981-04-06,0.16992199420928955
1981-04-07,0.1679690033197403
1981-04-08,0.1679690033197403
1981-04-09,0.1757809966802597
1981-04-10,0.1875
1981-04-13,0.1914059966802597
1981-04-14,0.1914059966802597
1981-04-15,0.18945300579071045
1981-04-16,0.1914059966802597
1981-04-20,0.1914059966802597
1981-04-21,0.19335900247097015
1981-04-22,0.1992190033197403
1981-04-23,0.20117199420928955
1981-04-24,0.20898400247097015
1981-04-27,0.2109380066394806
1981-04-28,0.20507800579071045
1981-04-29,0.20898400247097015
1981-04-30,0.21875
1981-05-01,0.2148440033197403
1981-05-04,0.2070309966802597
1981-05-05,0.21289099752902985
1981-05-06,0.20898400247097015
1981-05-07,0.22070300579071045
1981-05-08,0.2226559966802597
1981-05-11,0.2148440033197403
1981-05-12,0.2148440033197403
1981-05-13,0.21679699420928955
1981-05-14,0.21875
1981-05-15,0.2226559966802597
1981-05-18,0.21875
1981-05-19,0.2148440033197403
1981-05-20,0.2148440033197403
1981-05-21,0.2148440033197403
1981-05-22,0.21289099752902985
1981-05-26,0.2148440033197403
1981-05-27,0.22460900247097015
1981-05-28,0.25
1981-05-29,0.2539060115814209
1981-06-01,0.25195300579071045
1981-06-02,0.2421880066394806
1981-06-03,0.23632800579071045
1981-06-04,0.2382809966802597
1981-06-05,0.24023400247097015
1981-06-08,0.234375
1981-06-09,0.2265630066394806
1981-06-10,0.2304690033197403
1981-06-11,0.2304690033197403
1981-06-12,0.2226559966802597
1981-06-15,0.22460900247097015
1981-06-16,0.2109380066394806
1981-06-17,0.20898400247097015
1981-06-18,0.20507800579071045
1981-06-19,0.1992190033197403
1981-06-22,0.1914059966802597
1981-06-23,0.1796880066394806
1981-06-24,0.18164099752902985
1981-06-25,0.1835940033197403
1981-06-26,0.1914059966802597
1981-06-29,0.1914059966802597
1981-06-30,0.18945300579071045
1981-07-01,0.1914059966802597
1981-07-02,0.1835940033197403
1981-07-06,0.18164099752902985
1981-07-07,0.18164099752902985
1981-07-08,0.171875
1981-07-09,0.16992199420928955
1981-07-10,0.16601599752902985
1981-07-13,0.1640630066394806
1981-07-14,0.15625
1981-07-15,0.1523440033197403
1981-07-16,0.1523440033197403
1981-07-17,0.1484380066394806
1981-07-20,0.1484380066394806
1981-07-21,0.1484380066394806
1981-07-22,0.1484380066394806
1981-07-23,0.1523440033197403
1981-07-24,0.15625
1981-07-27,0.15429699420928955
1981-07-28,0.1523440033197403
1981-07-29,0.15039099752902985
1981-07-30,0.15039099752902985
1981-07-31,0.15625
1981-08-03,0.15625
1981-08-04,0.1601559966802597
1981-08-05,0.1601559966802597
1981-08-06,0.15820300579071045
1981-08-07,0.15429699420928955
1981-08-10,0.15429699420928955
1981-08-11,0.1523440033197403
1981-08-12,0.1484380066394806
1981-08-13,0.1484380066394806
1981-08-14,0.1484380066394806
1981-08-17,0.140625
1981-08-18,0.140625
1981-08-19,0.14257800579071045
1981-08-20,0.140625
1981-08-21,0.13476599752902985
1981-08-24,0.12695300579071045
1981-08-25,0.1289059966802597
1981-08-26,0.13085900247097015
1981-08-27,0.125
1981-08-28,0.1289059966802597
1981-08-31,0.125
1981-09-01,0.12695300579071045
1981-09-02,0.1289059966802597
1981-09-03,0.125
1981-09-04,0.12304700165987015
1981-09-08,0.1171879991889
1981-09-09,0.1171879991889
1981-09-10,0.12304700165987015
1981-09-11,0.12304700165987015
1981-09-14,0.12304700165987015
1981-09-15,0.1210940033197403
1981-09-16,0.11914099752902985
1981-09-17,0.11523400247097015
1981-09-18,0.1171879991889
1981-09-21,0.11523400247097015
1981-09-22,0.11523400247097015
1981-09-23,0.11132799834012985
1981-09-24,0.11132799834012985
1981-09-25,0.11132799834012985
1981-09-28,0.1132809966802597
1981-09-29,0.11523400247097015
1981-09-30,0.1171879991889
1981-10-01,0.1171879991889
1981-10-02,0.1210940033197403
1981-10-05,0.12304700165987015
1981-10-06,0.125
1981-10-07,0.13085900247097015
1981-10-08,0.13085900247097015
1981-10-09,0.13085900247097015
1981-10-12,0.13085900247097015
1981-10-13,0.13085900247097015
1981-10-14,0.12304700165987015
1981-10-15,0.1171879991889
1981-10-16,0.11914099752902985
1981-10-19,0.1171879991889
1981-10-20,0.125
1981-10-21,0.13085900247097015
1981-10-22,0.1289059966802597
1981-10-23,0.12695300579071045
1981-10-26,0.12695300579071045
1981-10-27,0.13085900247097015
1981-10-28,0.1328130066394806
1981-10-29,0.13085900247097015
1981-10-30,0.13085900247097015
1981-11-02,0.13085900247097015
1981-11-03,0.1289059966802597
1981-11-04,0.125
1981-11-05,0.125
1981-11-06,0.125
1981-11-09,0.12695300579071045
1981-11-10,0.1328130066394806
1981-11-11,0.1328130066394806
1981-11-12,0.1367190033197403
1981-11-13,0.13476599752902985
1981-11-16,0.13085900247097015
1981-11-17,0.13085900247097015
1981-11-18,0.12695300579071045
1981-11-19,0.12695300579071045
1981-11-20,0.12695300579071045
1981-11-23,0.12695300579071045
1981-11-24,0.12695300579071045
1981-11-25,0.1210940033197403
1981-11-27,0.11914099752902985
1981-11-30,0.1171879991889
1981-12-01,0.1171879991889
1981-12-02,0.1171879991889
1981-12-03,0.11523400247097015
1981-12-04,0.11523400247097015
1981-12-07,0.11132799834012985
1981-12-08,0.1054690033197403
1981-12-09,0.1054690033197403
1981-12-10,0.10742200165987015
1981-12-11,0.11132799834012985
1981-12-14,0.10742200165987015
1981-12-15,0.11132799834012985
1981-12-16,0.11132799834012985
1981-12-17,0.11132799834012985
1981-12-18,0.1132809966802597
1981-12-21,0.1132809966802597
1981-12-22,0.1132809966802597
1981-12-23,0.11132799834012985
1981-12-24,0.109375
1981-12-28,0.10742200165987015
1981-12-29,0.1054690033197403
1981-12-30,0.10742200165987015
1981-12-31,0.109375
1982-01-04,0.109375
1982-01-05,0.1015629991889
1982-01-06,0.1054690033197403
1982-01-07,0.1054690033197403
1982-01-08,0.10351599752902985
1982-01-11,0.10351599752902985
1982-01-12,0.10351599752902985
1982-01-13,0.09960900247097015
1982-01-14,0.09960900247097015
1982-01-15,0.10351599752902985
1982-01-18,0.11132799834012985
1982-01-19,0.10742200165987015
1982-01-20,0.11132799834012985
1982-01-21,0.1132809966802597
1982-01-22,0.11132799834012985
1982-01-25,0.109375
1982-01-26,0.1171879991889
1982-01-27,0.1210940033197403
1982-01-28,0.12695300579071045
1982-01-29,0.1289059966802597
1982-02-01,0.12695300579071045
1982-02-02,0.12695300579071045
1982-02-03,0.13085900247097015
1982-02-04,0.13085900247097015
1982-02-05,0.13085900247097015
1982-02-08,0.125
1982-02-09,0.1210940033197403
1982-02-10,0.11914099752902985
1982-02-11,0.11914099752902985
1982-02-12,0.11914099752902985
1982-02-16,0.1132809966802597
1982-02-17,0.1132809966802597
1982-02-18,0.1132809966802597
1982-02-19,0.11132799834012985
1982-02-22,0.109375
1982-02-23,0.1054690033197403
1982-02-24,0.10351599752902985
1982-02-25,0.10351599752902985
1982-02-26,0.10742200165987015
1982-03-01,0.1132809966802597
1982-03-02,0.1132809966802597
1982-03-03,0.10351599752902985
1982-03-04,0.09375
1982-03-05,0.09179700165987015
1982-03-08,0.0898440033197403
1982-03-09,0.0898440033197403
1982-03-10,0.09179700165987015
1982-03-11,0.09375
1982-03-12,0.09375
1982-03-15,0.1015629991889
1982-03-16,0.1015629991889
1982-03-17,0.1015629991889
1982-03-18,0.11132799834012985
1982-03-19,0.109375
1982-03-22,0.109375
1982-03-23,0.109375
1982-03-24,0.1054690033197403
1982-03-25,0.10351599752902985
1982-03-26,0.10351599752902985
1982-03-29,0.10351599752902985
1982-03-30,0.10351599752902985
1982-03-31,0.1054690033197403
1982-04-01,0.10742200165987015
1982-04-02,0.109375
1982-04-05,0.1132809966802597
1982-04-06,0.1132809966802597
1982-04-07,0.11621099710464478
1982-04-08,0.125
1982-04-12,0.125
1982-04-13,0.13085900247097015
1982-04-14,0.1289059966802597
1982-04-15,0.1289059966802597
1982-04-16,0.13085900247097015
1982-04-19,0.13085900247097015
1982-04-20,0.125
1982-04-21,0.12304700165987015
1982-04-22,0.1289059966802597
1982-04-23,0.1289059966802597
1982-04-26,0.13085900247097015
1982-04-27,0.12695300579071045
1982-04-28,0.12695300579071045
1982-04-29,0.12304700165987015
1982-04-30,0.12304700165987015
1982-05-03,0.12695300579071045
1982-05-04,0.1289059966802597
1982-05-05,0.1289059966802597
1982-05-06,0.1289059966802597
1982-05-07,0.13085900247097015
1982-05-10,0.1289059966802597
1982-05-11,0.13085900247097015
1982-05-12,0.12695300579071045
1982-05-13,0.13476599752902985
1982-05-14,0.1367190033197403
1982-05-17,0.13476599752902985
1982-05-18,0.13085900247097015
1982-05-19,0.12304700165987015
1982-05-20,0.12304700165987015
1982-05-21,0.11523400247097015
1982-05-24,0.1171879991889
1982-05-25,0.1210940033197403
1982-05-26,0.1210940033197403
1982-05-27,0.1210940033197403
1982-05-28,0.1210940033197403
1982-06-01,0.11914099752902985
1982-06-02,0.1132809966802597
1982-06-03,0.1171879991889
1982-06-04,0.1132809966802597
1982-06-07,0.11132799834012985
1982-06-08,0.11132799834012985
1982-06-09,0.109375
1982-06-10,0.1132809966802597
1982-06-11,0.11914099752902985
1982-06-14,0.1210940033197403
1982-06-15,0.1210940033197403
1982-06-16,0.125
1982-06-17,0.11914099752902985
1982-06-18,0.11132799834012985
1982-06-21,0.109375
1982-06-22,0.11132799834012985
1982-06-23,0.1171879991889
1982-06-24,0.1171879991889
1982-06-25,0.1171879991889
1982-06-28,0.11523400247097015
1982-06-29,0.1132809966802597
1982-06-30,0.1132809966802597
1982-07-01,0.1132809966802597
1982-07-02,0.1132809966802597
1982-07-06,0.1132809966802597
1982-07-07,0.1132809966802597
1982-07-08,0.11132799834012985
1982-07-09,0.1132809966802597
1982-07-12,0.1132809966802597
1982-07-13,0.1171879991889
1982-07-14,0.1171879991889
1982-07-15,0.1132809966802597
1982-07-16,0.1132809966802597
1982-07-19,0.1171879991889
1982-07-20,0.12695300579071045
1982-07-21,0.12304700165987015
1982-07-22,0.12304700165987015
1982-07-23,0.12304700165987015
1982-07-26,0.12304700165987015
1982-07-27,0.12304700165987015
1982-07-28,0.11914099752902985
1982-07-29,0.1171879991889
1982-07-30,0.11914099752902985
1982-08-02,0.1210940033197403
1982-08-03,0.11914099752902985
1982-08-04,0.11914099752902985
1982-08-05,0.11523400247097015
1982-08-06,0.11523400247097015
1982-08-09,0.1132809966802597
1982-08-10,0.11523400247097015
1982-08-11,0.11523400247097015
1982-08-12,0.11523400247097015
1982-08-13,0.1132809966802597
1982-08-16,0.1054690033197403
1982-08-17,0.109375
1982-08-18,0.11523400247097015
1982-08-19,0.11132799834012985
1982-08-20,0.11132799834012985
1982-08-23,0.1132809966802597
1982-08-24,0.1171879991889
1982-08-25,0.12304700165987015
1982-08-26,0.125
1982-08-27,0.12304700165987015
1982-08-30,0.12304700165987015
1982-08-31,0.125
1982-09-01,0.12304700165987015
1982-09-02,0.1289059966802597
1982-09-03,0.1367190033197403
1982-09-07,0.1328130066394806
1982-09-08,0.1367190033197403
1982-09-09,0.13867199420928955
1982-09-10,0.13867199420928955
1982-09-13,0.1367190033197403
1982-09-14,0.1328130066394806
1982-09-15,0.1289059966802597
1982-09-16,0.12695300579071045
1982-09-17,0.12695300579071045
1982-09-20,0.1289059966802597
1982-09-21,0.1328130066394806
1982-09-22,0.13867199420928955
1982-09-23,0.13867199420928955
1982-09-24,0.13867199420928955
1982-09-27,0.1367190033197403
1982-09-28,0.1367190033197403
1982-09-29,0.1328130066394806
1982-09-30,0.13085900247097015
1982-10-01,0.13085900247097015
1982-10-04,0.1289059966802597
1982-10-05,0.1289059966802597
1982-10-06,0.1328130066394806
1982-10-07,0.13476599752902985
1982-10-08,0.140625
1982-10-11,0.14257800579071045
1982-10-12,0.13867199420928955
1982-10-13,0.140625
1982-10-14,0.1367190033197403
1982-10-15,0.1367190033197403
1982-10-18,0.13867199420928955
1982-10-19,0.14648400247097015
1982-10-20,0.1601559966802597
1982-10-21,0.16601599752902985
1982-10-22,0.16601599752902985
1982-10-25,0.16210900247097015
1982-10-26,0.16210900247097015
1982-10-27,0.1679690033197403
1982-10-28,0.17382800579071045
1982-10-29,0.17382800579071045
1982-11-01,0.17773400247097015
1982-11-02,0.18554699420928955
1982-11-03,0.18554699420928955
1982-11-04,0.1796880066394806
1982-11-05,0.17773400247097015
1982-11-08,0.17382800579071045
1982-11-09,0.16992199420928955
1982-11-10,0.16601599752902985
1982-11-11,0.1640630066394806
1982-11-12,0.17382800579071045
1982-11-15,0.1679690033197403
1982-11-16,0.16601599752902985
1982-11-17,0.1679690033197403
1982-11-18,0.1679690033197403
1982-11-19,0.1679690033197403
1982-11-22,0.1601559966802597
1982-11-23,0.1601559966802597
1982-11-24,0.1601559966802597
1982-11-26,0.1640630066394806
1982-11-29,0.16601599752902985
1982-11-30,0.16992199420928955
1982-12-01,0.18164099752902985
1982-12-02,0.18554699420928955
1982-12-03,0.1835940033197403
1982-12-06,0.1835940033197403
1982-12-07,0.18164099752902985
1982-12-08,0.17773400247097015
1982-12-09,0.1640630066394806
1982-12-10,0.15820300579071045
1982-12-13,0.15820300579071045
1982-12-14,0.15625
1982-12-15,0.15429699420928955
1982-12-16,0.15625
1982-12-17,0.16210900247097015
1982-12-20,0.1601559966802597
1982-12-21,0.1601559966802597
1982-12-22,0.16210900247097015
1982-12-23,0.1640630066394806
1982-12-27,0.1679690033197403
1982-12-28,0.17382800579071045
1982-12-29,0.1796880066394806
1982-12-30,0.1796880066394806
1982-12-31,0.17773400247097015
1983-01-03,0.17382800579071045
1983-01-04,0.17382800579071045
1983-01-05,0.1757809966802597
1983-01-06,0.17773400247097015
1983-01-07,0.17773400247097015
1983-01-10,0.17773400247097015
1983-01-11,0.17773400247097015
1983-01-12,0.1835940033197403
1983-01-13,0.1914059966802597
1983-01-14,0.203125
1983-01-17,0.2070309966802597
1983-01-18,0.2070309966802597
1983-01-19,0.20507800579071045
1983-01-20,0.20507800579071045
1983-01-21,0.203125
1983-01-24,0.19726599752902985
1983-01-25,0.19726599752902985
1983-01-26,0.1992190033197403
1983-01-27,0.2070309966802597
1983-01-28,0.22070300579071045
1983-01-31,0.23242199420928955
1983-02-01,0.2265630066394806
1983-02-02,0.22851599752902985
1983-02-03,0.2265630066394806
1983-02-04,0.2382809966802597
1983-02-07,0.24023400247097015
1983-02-08,0.2382809966802597
1983-02-09,0.23632800579071045
1983-02-10,0.2382809966802597
1983-02-11,0.24023400247097015
1983-02-14,0.25
1983-02-15,0.2578130066394806
1983-02-16,0.25585898756980896
1983-02-17,0.2539060115814209
1983-02-18,0.2539060115814209
1983-02-22,0.24804699420928955
1983-02-23,0.25
1983-02-24,0.25
1983-02-25,0.25195300579071045
1983-02-28,0.2578130066394806
1983-03-01,0.25585898756980896
1983-03-02,0.2460940033197403
1983-03-03,0.2382809966802597
1983-03-04,0.2265630066394806
1983-03-07,0.2265630066394806
1983-03-08,0.22460900247097015
1983-03-09,0.2304690033197403
1983-03-10,0.23242199420928955
1983-03-11,0.23242199420928955
1983-03-14,0.2304690033197403
1983-03-15,0.2304690033197403
1983-03-16,0.23242199420928955
1983-03-17,0.2304690033197403
1983-03-18,0.23242199420928955
1983-03-21,0.23242199420928955
1983-03-22,0.23242199420928955
1983-03-23,0.25
1983-03-24,0.2539060115814209
1983-03-25,0.2548829913139343
1983-03-28,0.25585898756980896
1983-03-29,0.2539060115814209
1983-03-30,0.25195300579071045
1983-03-31,0.25
1983-04-04,0.23242199420928955
1983-04-05,0.23632800579071045
1983-04-06,0.23632800579071045
1983-04-07,0.23632800579071045
1983-04-08,0.24121099710464478
1983-04-11,0.24316400289535522
1983-04-12,0.24804699420928955
1983-04-13,0.2421880066394806
1983-04-14,0.24414099752902985
1983-04-15,0.24804699420928955
1983-04-18,0.24804699420928955
1983-04-19,0.2421880066394806
1983-04-20,0.2460940033197403
1983-04-21,0.2460940033197403
1983-04-22,0.2460940033197403
1983-04-25,0.2460940033197403
1983-04-26,0.24804699420928955
1983-04-27,0.24804699420928955
1983-04-28,0.25195300579071045
1983-04-29,0.25585898756980896
1983-05-02,0.2539060115814209
1983-05-03,0.25976601243019104
1983-05-04,0.27929699420928955
1983-05-05,0.29882800579071045
1983-05-06,0.31054699420928955
1983-05-09,0.3007810115814209
1983-05-10,0.3007810115814209
1983-05-11,0.3007810115814209
1983-05-12,0.3007810115814209
1983-05-13,0.29492199420928955
1983-05-16,0.29101601243019104
1983-05-17,0.3007810115814209
1983-05-18,0.3085939884185791
1983-05-19,0.30273398756980896
1983-05-20,0.3046880066394806
1983-05-23,0.3046880066394806
1983-05-24,0.31054699420928955
1983-05-25,0.3164060115814209
1983-05-26,0.31445300579071045
1983-05-27,0.3164060115814209
1983-05-31,0.3164060115814209
1983-06-01,0.31445300579071045
1983-06-02,0.3164060115814209
1983-06-03,0.31445300579071045
1983-06-06,0.3164060115814209
1983-06-07,0.3164060115814209
1983-06-08,0.3085939884185791
1983-06-09,0.3085939884185791
1983-06-10,0.32226601243019104
1983-06-13,0.3242189884185791
1983-06-14,0.3291020095348358
1983-06-15,0.3359380066394806
1983-06-16,0.3476560115814209
1983-06-17,0.3476560115814209
1983-06-20,0.34570300579071045
1983-06-21,0.35351601243019104
1983-06-22,0.3671880066394806
1983-06-23,0.3710939884185791
1983-06-24,0.3789060115814209
1983-06-27,0.36914101243019104
1983-06-28,0.328125
1983-06-29,0.33789101243019104
1983-06-30,0.3515630066394806
1983-07-01,0.35742199420928955
1983-07-05,0.35351601243019104
1983-07-06,0.36523398756980896
1983-07-07,0.36914101243019104
1983-07-08,0.3671880066394806
1983-07-11,0.3671880066394806
1983-07-12,0.3671880066394806
1983-07-13,0.359375
1983-07-14,0.3554689884185791
1983-07-15,0.3476560115814209
1983-07-18,0.33789101243019104
1983-07-19,0.34375
1983-07-20,0.3525390028953552
1983-07-21,0.36523398756980896
1983-07-22,0.36914101243019104
1983-07-25,0.3671880066394806
1983-07-26,0.36914101243019104
1983-07-27,0.3671880066394806
1983-07-28,0.33398398756980896
1983-07-29,0.3320310115814209
1983-08-01,0.3359380066394806
1983-08-02,0.33398398756980896
1983-08-03,0.3398439884185791
1983-08-04,0.3320310115814209
1983-08-05,0.3242189884185791
1983-08-08,0.29101601243019104
1983-08-09,0.28710898756980896
1983-08-10,0.296875
1983-08-11,0.3007810115814209
1983-08-12,0.30273398756980896
1983-08-15,0.30273398756980896
1983-08-16,0.3007810115814209
1983-08-17,0.3007810115814209
1983-08-18,0.29101601243019104
1983-08-19,0.2890630066394806
1983-08-22,0.29101601243019104
1983-08-23,0.2900390028953552
1983-08-24,0.29101601243019104
1983-08-25,0.2929689884185791
1983-08-26,0.2929689884185791
1983-08-29,0.296875
1983-08-30,0.29882800579071045
1983-08-31,0.29882800579071045
1983-09-01,0.30273398756980896
1983-09-02,0.3164060115814209
1983-09-06,0.31445300579071045
1983-09-07,0.3164060115814209
1983-09-08,0.3085939884185791
1983-09-09,0.3085939884185791
1983-09-12,0.3085939884185791
1983-09-13,0.30664101243019104
1983-09-14,0.30664101243019104
1983-09-15,0.31445300579071045
1983-09-16,0.31054699420928955
1983-09-19,0.3125
1983-09-20,0.32617199420928955
1983-09-21,0.3242189884185791
1983-09-22,0.328125
1983-09-23,0.32617199420928955
1983-09-26,0.32617199420928955
1983-09-27,0.32617199420928955
1983-09-28,0.32617199420928955
1983-09-29,0.3320310115814209
1983-09-30,0.328125
1983-10-03,0.32226601243019104
