,ACWI
2008-10-07,35.349998474121094
2008-10-08,34.59000015258789
2008-10-09,32.439998626708984
2008-10-10,31.739999771118164
2008-10-13,35.68000030517578
2008-10-14,35.45000076293945
2008-10-15,32.06999969482422
2008-10-16,33.310001373291016
2008-10-17,32.779998779296875
2008-10-20,34.66999816894531
2008-10-21,33.189998626708984
2008-10-22,30.770000457763672
2008-10-23,30.959999084472656
2008-10-24,29.610000610351562
2008-10-27,28.190000534057617
2008-10-28,31.200000762939453
2008-10-29,31.709999084472656
2008-10-30,33.209999084472656
2008-10-31,33.689998626708984
2008-11-03,33.5
2008-11-04,35.310001373291016
2008-11-05,33.45000076293945
2008-11-06,31.260000228881836
2008-11-07,32.810001373291016
2008-11-10,32.470001220703125
2008-11-11,31.6299991607666
2008-11-12,29.899999618530273
2008-11-13,32.0
2008-11-14,30.34000015258789
2008-11-17,30.0
2008-11-18,29.719999313354492
2008-11-19,28.1299991607666
2008-11-20,26.270000457763672
2008-11-21,27.829999923706055
2008-11-24,29.860000610351562
2008-11-25,29.899999618530273
2008-11-26,30.639999389648438
2008-11-28,30.739999771118164
2008-12-01,28.139999389648438
2008-12-02,29.5
2008-12-03,29.829999923706055
2008-12-04,29.290000915527344
2008-12-05,29.780000686645508
2008-12-08,30.979999542236328
2008-12-09,30.610000610351562
2008-12-10,31.450000762939453
2008-12-11,31.1299991607666
2008-12-12,31.31999969482422
2008-12-15,31.149999618530273
2008-12-16,32.91999816894531
2008-12-17,32.75
2008-12-18,31.579999923706055
2008-12-19,31.6200008392334
2008-12-22,31.139999389648438
2008-12-23,30.719999313354492
2008-12-24,30.950000762939453
2008-12-26,31.18000030517578
2008-12-29,30.989999771118164
2008-12-30,31.920000076293945
2008-12-31,32.41999816894531
2009-01-02,33.130001068115234
2009-01-05,32.97999954223633
2009-01-06,33.400001525878906
2009-01-07,32.47999954223633
2009-01-08,32.5
2009-01-09,31.65999984741211
2009-01-12,30.93000030517578
2009-01-13,30.6200008392334
2009-01-14,29.59000015258789
2009-01-15,29.739999771118164
2009-01-16,29.979999542236328
2009-01-20,27.969999313354492
2009-01-21,29.209999084472656
2009-01-22,28.530000686645508
2009-01-23,28.65999984741211
2009-01-26,29.020000457763672
2009-01-27,29.479999542236328
2009-01-28,30.540000915527344
2009-01-29,29.260000228881836
2009-01-30,28.729999542236328
2009-02-02,28.690000534057617
2009-02-03,29.270000457763672
2009-02-04,29.34000015258789
2009-02-05,29.68000030517578
2009-02-06,30.479999542236328
2009-02-09,30.5
2009-02-10,29.100000381469727
2009-02-11,29.290000915527344
2009-02-12,29.350000381469727
2009-02-13,28.979999542236328
2009-02-17,27.600000381469727
2009-02-18,27.40999984741211
2009-02-19,27.190000534057617
2009-02-20,26.850000381469727
2009-02-23,25.969999313354492
2009-02-24,26.920000076293945
2009-02-25,26.469999313354492
2009-02-26,26.229999542236328
2009-02-27,25.940000534057617
2009-03-02,24.489999771118164
2009-03-03,24.389999389648438
2009-03-04,25.3700008392334
2009-03-05,24.350000381469727
2009-03-06,24.299999237060547
2009-03-09,23.93000030517578
2009-03-10,25.440000534057617
2009-03-11,25.549999237060547
2009-03-12,26.420000076293945
2009-03-13,26.56999969482422
2009-03-16,26.709999084472656
2009-03-17,27.520000457763672
2009-03-18,28.110000610351562
2009-03-19,27.940000534057617
2009-03-20,27.489999771118164
2009-03-23,29.59000015258789
2009-03-24,28.790000915527344
2009-03-25,29.15999984741211
2009-03-26,29.799999237060547
2009-03-27,28.899999618530273
2009-03-30,27.799999237060547
2009-03-31,28.329999923706055
2009-04-01,29.0
2009-04-02,30.15999984741211
2009-04-03,30.420000076293945
2009-04-06,30.110000610351562
2009-04-07,29.43000030517578
2009-04-08,29.729999542236328
2009-04-09,30.75
2009-04-13,31.209999084472656
2009-04-14,30.790000915527344
2009-04-15,30.959999084472656
2009-04-16,31.399999618530273
2009-04-17,31.31999969482422
2009-04-20,30.040000915527344
2009-04-21,30.639999389648438
2009-04-22,30.420000076293945
2009-04-23,30.989999771118164
2009-04-24,31.6200008392334
2009-04-27,31.059999465942383
2009-04-28,30.979999542236328
2009-04-29,31.700000762939453
2009-04-30,31.950000762939453
2009-05-01,32.130001068115234
2009-05-04,33.61000061035156
2009-05-05,33.36000061035156
2009-05-06,34.06999969482422
2009-05-07,33.540000915527344
2009-05-08,34.630001068115234
2009-05-11,33.810001373291016
2009-05-12,33.97999954223633
2009-05-13,32.900001525878906
2009-05-14,33.220001220703125
2009-05-15,32.97999954223633
2009-05-18,34.119998931884766
2009-05-19,34.2599983215332
2009-05-20,34.36000061035156
2009-05-21,33.90999984741211
2009-05-22,34.0099983215332
2009-05-26,34.75
2009-05-27,34.16999816894531
2009-05-28,34.619998931884766
2009-05-29,35.29999923706055
2009-06-01,36.11000061035156
2009-06-02,36.13999938964844
2009-06-03,35.439998626708984
2009-06-04,35.75
2009-06-05,35.54999923706055
2009-06-08,35.5
2009-06-09,35.86000061035156
2009-06-10,35.810001373291016
2009-06-11,36.27000045776367
2009-06-12,36.220001220703125
2009-06-15,35.06999969482422
2009-06-16,34.619998931884766
2009-06-17,34.47999954223633
2009-06-18,34.56999969482422
2009-06-19,34.7599983215332
2009-06-22,33.720001220703125
2009-06-23,33.58000183105469
2009-06-24,33.7400016784668
2009-06-25,34.630001068115234
2009-06-26,34.52000045776367
2009-06-29,34.77000045776367
2009-06-30,34.4900016784668
2009-07-01,34.959999084472656
2009-07-02,33.900001525878906
2009-07-06,33.869998931884766
2009-07-07,33.189998626708984
2009-07-08,33.099998474121094
2009-07-09,33.38999938964844
2009-07-10,33.11000061035156
2009-07-13,33.66999816894531
2009-07-14,33.939998626708984
2009-07-15,35.150001525878906
2009-07-16,35.439998626708984
2009-07-17,35.439998626708984
2009-07-20,36.130001068115234
2009-07-21,36.290000915527344
2009-07-22,36.15999984741211
2009-07-23,37.04999923706055
2009-07-24,37.209999084472656
2009-07-27,37.310001373291016
2009-07-28,37.09000015258789
2009-07-29,36.810001373291016
2009-07-30,37.540000915527344
2009-07-31,37.7400016784668
2009-08-03,38.63999938964844
2009-08-04,38.54999923706055
2009-08-05,38.439998626708984
2009-08-06,38.18000030517578
2009-08-07,38.470001220703125
2009-08-10,38.18000030517578
2009-08-11,37.84000015258789
2009-08-12,38.27000045776367
2009-08-13,38.720001220703125
2009-08-14,38.369998931884766
2009-08-17,37.150001525878906
2009-08-18,37.58000183105469
2009-08-19,38.0
2009-08-20,38.369998931884766
2009-08-21,39.13999938964844
2009-08-24,39.13999938964844
2009-08-25,39.310001373291016
2009-08-26,39.18000030517578
2009-08-27,39.310001373291016
2009-08-28,39.310001373291016
2009-08-31,38.86000061035156
2009-09-01,38.040000915527344
2009-09-02,38.06999969482422
2009-09-03,38.380001068115234
2009-09-04,38.91999816894531
2009-09-08,39.540000915527344
2009-09-09,39.93000030517578
2009-09-10,40.380001068115234
2009-09-11,40.33000183105469
2009-09-14,40.41999816894531
2009-09-15,40.58000183105469
2009-09-16,41.31999969482422
2009-09-17,41.20000076293945
2009-09-18,41.25
2009-09-21,40.900001525878906
2009-09-22,41.380001068115234
2009-09-23,40.900001525878906
2009-09-24,40.459999084472656
2009-09-25,40.25
2009-09-28,40.77000045776367
2009-09-29,40.79999923706055
2009-09-30,40.75
2009-10-01,39.689998626708984
2009-10-02,39.369998931884766
2009-10-05,40.0
2009-10-06,40.68000030517578
2009-10-07,40.810001373291016
2009-10-08,41.34000015258789
2009-10-09,41.38999938964844
2009-10-12,41.380001068115234
2009-10-13,41.40999984741211
2009-10-14,42.2599983215332
2009-10-15,42.41999816894531
2009-10-16,42.029998779296875
2009-10-19,42.4900016784668
2009-10-20,42.220001220703125
2009-10-21,42.029998779296875
2009-10-22,42.459999084472656
2009-10-23,41.72999954223633
2009-10-26,41.27000045776367
2009-10-27,41.06999969482422
2009-10-28,39.880001068115234
2009-10-29,41.06999969482422
2009-10-30,39.650001525878906
2009-11-02,40.09000015258789
2009-11-03,40.040000915527344
2009-11-04,40.56999969482422
2009-11-05,41.20000076293945
2009-11-06,41.279998779296875
2009-11-09,42.400001525878906
2009-11-10,42.279998779296875
2009-11-11,42.45000076293945
2009-11-12,41.880001068115234
2009-11-13,42.29999923706055
2009-11-16,43.0
2009-11-17,42.880001068115234
2009-11-18,42.90999984741211
2009-11-19,42.02000045776367
2009-11-20,41.880001068115234
2009-11-23,42.529998779296875
2009-11-24,42.349998474121094
2009-11-25,42.77000045776367
2009-11-27,41.75
2009-11-30,41.790000915527344
2009-12-01,42.689998626708984
2009-12-02,42.88999938964844
2009-12-03,42.540000915527344
2009-12-04,42.72999954223633
2009-12-07,42.540000915527344
2009-12-08,41.939998626708984
2009-12-09,41.81999969482422
2009-12-10,42.119998931884766
2009-12-11,42.220001220703125
2009-12-14,42.5
2009-12-15,42.15999984741211
2009-12-16,42.43000030517578
2009-12-17,41.75
2009-12-18,41.86000061035156
2009-12-21,42.099998474121094
2009-12-22,42.08000183105469
2009-12-23,42.31999969482422
2009-12-24,42.4900016784668
2009-12-28,42.4900016784668
2009-12-29,42.61000061035156
2009-12-30,42.36000061035156
2009-12-31,42.290000915527344
2010-01-04,43.15999984741211
2010-01-05,43.52000045776367
2010-01-06,43.5099983215332
2010-01-07,43.29999923706055
2010-01-08,43.56999969482422
2010-01-11,43.849998474121094
2010-01-12,43.29999923706055
2010-01-13,43.65999984741211
2010-01-14,43.75
2010-01-15,43.31999969482422
2010-01-19,43.81999969482422
2010-01-20,42.869998931884766
2010-01-21,42.060001373291016
2010-01-22,41.09000015258789
2010-01-25,41.529998779296875
2010-01-26,41.279998779296875
2010-01-27,41.279998779296875
2010-01-28,40.58000183105469
2010-01-29,40.04999923706055
2010-02-01,40.790000915527344
2010-02-02,41.45000076293945
2010-02-03,41.099998474121094
2010-02-04,39.61000061035156
2010-02-05,39.4900016784668
2010-02-08,39.189998626708984
2010-02-09,39.9900016784668
2010-02-10,39.97999954223633
2010-02-11,40.369998931884766
2010-02-12,40.18000030517578
2010-02-16,41.02000045776367
2010-02-17,41.119998931884766
2010-02-18,41.33000183105469
2010-02-19,41.18000030517578
2010-02-22,41.2400016784668
2010-02-23,40.779998779296875
2010-02-24,40.970001220703125
2010-02-25,40.70000076293945
2010-02-26,40.91999816894531
2010-03-01,41.4900016784668
2010-03-02,41.63999938964844
2010-03-03,41.900001525878906
2010-03-04,41.77000045776367
2010-03-05,42.61000061035156
2010-03-08,42.56999969482422
2010-03-09,42.5099983215332
2010-03-10,42.68000030517578
2010-03-11,42.900001525878906
2010-03-12,43.04999923706055
2010-03-15,42.93000030517578
2010-03-16,43.36000061035156
2010-03-17,43.68000030517578
2010-03-18,43.40999984741211
2010-03-19,43.04999923706055
2010-03-22,43.220001220703125
2010-03-23,43.5
2010-03-24,42.970001220703125
2010-03-25,42.95000076293945
2010-03-26,43.18000030517578
2010-03-29,43.630001068115234
2010-03-30,43.68000030517578
2010-03-31,43.5099983215332
2010-04-01,44.130001068115234
2010-04-05,44.41999816894531
2010-04-06,44.52000045776367
2010-04-07,44.20000076293945
2010-04-08,44.33000183105469
2010-04-09,44.68000030517578
2010-04-12,44.7599983215332
2010-04-13,44.650001525878906
2010-04-14,45.290000915527344
2010-04-15,45.119998931884766
2010-04-16,44.34000015258789
2010-04-19,44.2599983215332
2010-04-20,44.7599983215332
2010-04-21,44.5
2010-04-22,44.540000915527344
2010-04-23,44.93000030517578
2010-04-26,44.68000030517578
2010-04-27,43.41999816894531
2010-04-28,43.5099983215332
2010-04-29,44.13999938964844
2010-04-30,43.40999984741211
2010-05-03,43.93000030517578
2010-05-04,42.47999954223633
2010-05-05,41.65999984741211
2010-05-06,40.29999923706055
2010-05-07,39.75
2010-05-10,41.95000076293945
2010-05-11,41.65999984741211
2010-05-12,42.290000915527344
2010-05-13,41.900001525878906
2010-05-14,40.95000076293945
2010-05-17,40.970001220703125
2010-05-18,40.25
2010-05-19,40.130001068115234
2010-05-20,38.4900016784668
2010-05-21,39.279998779296875
2010-05-24,38.61000061035156
2010-05-25,38.52000045776367
2010-05-26,38.22999954223633
2010-05-27,39.900001525878906
2010-05-28,39.34000015258789
2010-06-01,38.79999923706055
2010-06-02,40.0
2010-06-03,40.0
2010-06-04,38.43000030517578
2010-06-07,37.900001525878906
2010-06-08,38.47999954223633
2010-06-09,38.349998474121094
2010-06-10,39.619998931884766
2010-06-11,39.7599983215332
2010-06-14,39.7599983215332
2010-06-15,40.79999923706055
2010-06-16,40.790000915527344
2010-06-17,40.84000015258789
2010-06-18,40.779998779296875
2010-06-21,40.90999984741211
2010-06-22,40.369998931884766
2010-06-23,39.93000030517578
2010-06-24,39.279998779296875
2010-06-25,39.540000915527344
2010-06-28,39.209999084472656
2010-06-29,37.970001220703125
2010-06-30,37.599998474121094
2010-07-01,37.83000183105469
2010-07-02,37.68000030517578
2010-07-06,38.15999984741211
2010-07-07,39.22999954223633
2010-07-08,39.650001525878906
2010-07-09,39.88999938964844
2010-07-12,39.689998626708984
2010-07-13,40.310001373291016
2010-07-14,40.459999084472656
2010-07-15,40.5
2010-07-16,39.380001068115234
2010-07-19,39.630001068115234
2010-07-20,40.029998779296875
2010-07-21,39.34000015258789
2010-07-22,40.4900016784668
2010-07-23,40.79999923706055
2010-07-26,41.16999816894531
2010-07-27,41.27000045776367
2010-07-28,40.970001220703125
2010-07-29,41.099998474121094
2010-07-30,41.11000061035156
2010-08-02,42.27000045776367
2010-08-03,42.18000030517578
2010-08-04,42.2400016784668
2010-08-05,42.130001068115234
2010-08-06,42.08000183105469
2010-08-09,42.27000045776367
2010-08-10,42.08000183105469
2010-08-11,40.439998626708984
2010-08-12,40.31999969482422
2010-08-13,40.279998779296875
2010-08-16,40.4900016784668
2010-08-17,40.939998626708984
2010-08-18,41.0099983215332
2010-08-19,40.36000061035156
2010-08-20,40.029998779296875
2010-08-23,39.83000183105469
2010-08-24,39.25
2010-08-25,39.25
2010-08-26,39.11000061035156
2010-08-27,39.900001525878906
2010-08-30,39.27000045776367
2010-08-31,39.349998474121094
2010-09-01,40.560001373291016
2010-09-02,41.029998779296875
2010-09-03,41.38999938964844
2010-09-07,40.86000061035156
2010-09-08,41.18000030517578
2010-09-09,41.459999084472656
2010-09-10,41.54999923706055
2010-09-13,42.2599983215332
2010-09-14,42.400001525878906
2010-09-15,42.4900016784668
2010-09-16,42.400001525878906
2010-09-17,42.22999954223633
2010-09-20,42.970001220703125
2010-09-21,42.810001373291016
2010-09-22,42.70000076293945
2010-09-23,42.33000183105469
2010-09-24,43.31999969482422
2010-09-27,43.16999816894531
2010-09-28,43.2599983215332
2010-09-29,43.29999923706055
2010-09-30,43.209999084472656
2010-10-01,43.599998474121094
2010-10-04,43.15999984741211
2010-10-05,44.189998626708984
2010-10-06,44.38999938964844
2010-10-07,44.16999816894531
2010-10-08,44.529998779296875
2010-10-11,44.560001373291016
2010-10-12,44.5099983215332
2010-10-13,45.060001373291016
2010-10-14,45.130001068115234
2010-10-15,45.0
2010-10-18,45.119998931884766
2010-10-19,44.20000076293945
2010-10-20,44.84000015258789
2010-10-21,44.79999923706055
2010-10-22,44.90999984741211
2010-10-25,45.060001373291016
2010-10-26,44.900001525878906
2010-10-27,44.599998474121094
2010-10-28,44.83000183105469
2010-10-29,44.83000183105469
2010-11-01,44.88999938964844
2010-11-02,45.31999969482422
2010-11-03,45.56999969482422
2010-11-04,46.599998474121094
2010-11-05,46.5099983215332
2010-11-08,46.33000183105469
2010-11-09,45.95000076293945
2010-11-10,46.06999969482422
2010-11-11,45.849998474121094
2010-11-12,45.380001068115234
2010-11-15,45.34000015258789
2010-11-16,44.380001068115234
2010-11-17,44.47999954223633
2010-11-18,45.459999084472656
2010-11-19,45.540000915527344
2010-11-22,45.33000183105469
2010-11-23,44.2599983215332
2010-11-24,44.86000061035156
2010-11-26,44.45000076293945
2010-11-29,44.20000076293945
2010-11-30,43.849998474121094
2010-12-01,44.97999954223633
2010-12-02,45.75
2010-12-03,45.9900016784668
2010-12-06,45.91999816894531
2010-12-07,45.79999923706055
2010-12-08,45.88999938964844
2010-12-09,46.08000183105469
2010-12-10,46.13999938964844
2010-12-13,46.470001220703125
2010-12-14,46.540000915527344
2010-12-15,46.099998474121094
2010-12-16,46.31999969482422
2010-12-17,46.41999816894531
2010-12-20,46.349998474121094
2010-12-21,46.29999923706055
2010-12-22,46.38999938964844
2010-12-23,46.369998931884766
2010-12-27,46.36000061035156
2010-12-28,46.439998626708984
2010-12-29,46.61000061035156
2010-12-30,46.65999984741211
2010-12-31,46.810001373291016
2011-01-03,47.15999984741211
2011-01-04,47.11000061035156
2011-01-05,47.11000061035156
2011-01-06,46.810001373291016
2011-01-07,46.63999938964844
2011-01-10,46.529998779296875
2011-01-11,46.68000030517578
2011-01-12,47.439998626708984
2011-01-13,47.40999984741211
2011-01-14,47.77000045776367
2011-01-18,47.91999816894531
2011-01-19,47.54999923706055
2011-01-20,47.2400016784668
2011-01-21,47.34000015258789
2011-01-24,47.63999938964844
2011-01-25,47.619998931884766
2011-01-26,47.83000183105469
2011-01-27,47.95000076293945
2011-01-28,46.83000183105469
2011-01-31,47.310001373291016
2011-02-01,48.27000045776367
2011-02-02,48.16999816894531
2011-02-03,48.2599983215332
2011-02-04,48.209999084472656
2011-02-07,48.43000030517578
2011-02-08,48.689998626708984
2011-02-09,48.459999084472656
2011-02-10,48.22999954223633
2011-02-11,48.439998626708984
2011-02-14,48.47999954223633
2011-02-15,48.470001220703125
2011-02-16,48.86000061035156
2011-02-17,49.0099983215332
2011-02-18,49.2400016784668
2011-02-22,47.91999816894531
2011-02-23,47.7599983215332
2011-02-24,47.810001373291016
2011-02-25,48.400001525878906
2011-02-28,48.779998779296875
2011-03-01,48.11000061035156
2011-03-02,48.33000183105469
2011-03-03,49.119998931884766
2011-03-04,48.709999084472656
2011-03-07,48.20000076293945
2011-03-08,48.599998474121094
2011-03-09,48.58000183105469
2011-03-10,47.52000045776367
2011-03-11,47.650001525878906
2011-03-14,47.22999954223633
2011-03-15,46.47999954223633
2011-03-16,45.34000015258789
2011-03-17,46.04999923706055
2011-03-18,46.59000015258789
2011-03-21,47.400001525878906
2011-03-22,47.459999084472656
2011-03-23,47.5
2011-03-24,48.02000045776367
2011-03-25,47.77000045776367
2011-03-28,47.630001068115234
2011-03-29,48.02000045776367
2011-03-30,48.41999816894531
2011-03-31,48.36000061035156
2011-04-01,48.72999954223633
2011-04-04,48.869998931884766
2011-04-05,48.90999984741211
2011-04-06,49.15999984741211
2011-04-07,48.970001220703125
2011-04-08,49.04999923706055
2011-04-11,48.83000183105469
2011-04-12,48.400001525878906
2011-04-13,48.560001373291016
2011-04-14,48.619998931884766
2011-04-15,48.56999969482422
2011-04-18,47.880001068115234
2011-04-19,48.279998779296875
2011-04-20,49.130001068115234
2011-04-21,49.470001220703125
2011-04-25,49.369998931884766
2011-04-26,49.86000061035156
2011-04-27,50.369998931884766
2011-04-28,50.540000915527344
2011-04-29,50.689998626708984
2011-05-02,50.619998931884766
2011-05-03,50.209999084472656
2011-05-04,49.779998779296875
2011-05-05,49.08000183105469
2011-05-06,49.25
2011-05-09,49.58000183105469
2011-05-10,49.959999084472656
2011-05-11,49.2400016784668
2011-05-12,49.41999816894531
2011-05-13,48.63999938964844
2011-05-16,48.459999084472656
2011-05-17,48.58000183105469
2011-05-18,48.97999954223633
2011-05-19,49.189998626708984
2011-05-20,48.65999984741211
2011-05-23,47.7599983215332
2011-05-24,47.900001525878906
2011-05-25,48.09000015258789
2011-05-26,48.58000183105469
2011-05-27,48.83000183105469
2011-05-31,49.70000076293945
2011-06-01,48.560001373291016
2011-06-02,48.72999954223633
2011-06-03,48.459999084472656
2011-06-06,47.83000183105469
2011-06-07,48.06999969482422
2011-06-08,47.61000061035156
2011-06-09,48.119998931884766
2011-06-10,47.209999084472656
2011-06-13,47.25
2011-06-14,47.81999969482422
2011-06-15,46.7599983215332
2011-06-16,46.650001525878906
2011-06-17,46.7599983215332
2011-06-20,46.939998626708984
2011-06-21,47.7400016784668
2011-06-22,46.81999969482422
2011-06-23,46.5
2011-06-24,46.119998931884766
2011-06-27,46.4900016784668
2011-06-28,47.06999969482422
2011-06-29,47.689998626708984
2011-06-30,48.25
2011-07-01,48.900001525878906
2011-07-05,48.75
2011-07-06,48.61000061035156
2011-07-07,49.04999923706055
2011-07-08,48.619998931884766
2011-07-11,47.400001525878906
2011-07-12,47.11000061035156
2011-07-13,47.68000030517578
2011-07-14,47.279998779296875
2011-07-15,47.58000183105469
2011-07-18,46.95000076293945
2011-07-19,47.689998626708984
2011-07-20,47.84000015258789
2011-07-21,48.66999816894531
2011-07-22,48.7599983215332
2011-07-25,48.470001220703125
2011-07-26,48.540000915527344
2011-07-27,47.4900016784668
2011-07-28,47.279998779296875
2011-07-29,47.150001525878906
2011-08-01,46.72999954223633
2011-08-02,45.650001525878906
2011-08-03,45.779998779296875
2011-08-04,43.22999954223633
2011-08-05,43.380001068115234
2011-08-08,40.380001068115234
2011-08-09,42.4900016784668
2011-08-10,40.5099983215332
2011-08-11,42.349998474121094
2011-08-12,42.709999084472656
2011-08-15,43.720001220703125
2011-08-16,43.040000915527344
2011-08-17,43.310001373291016
2011-08-18,41.349998474121094
2011-08-19,40.560001373291016
2011-08-22,40.779998779296875
2011-08-23,42.150001525878906
2011-08-24,42.31999969482422
2011-08-25,41.56999969482422
2011-08-26,42.06999969482422
2011-08-29,43.2599983215332
2011-08-30,43.279998779296875
2011-08-31,43.68000030517578
2011-09-01,43.380001068115234
2011-09-02,42.349998474121094
2011-09-06,41.61000061035156
2011-09-07,42.790000915527344
2011-09-08,42.15999984741211
2011-09-09,40.900001525878906
2011-09-12,40.880001068115234
2011-09-13,41.220001220703125
2011-09-14,41.709999084472656
2011-09-15,42.400001525878906
2011-09-16,42.5
2011-09-19,41.79999923706055
2011-09-20,41.709999084472656
2011-09-21,40.5099983215332
2011-09-22,38.84000015258789
2011-09-23,39.209999084472656
2011-09-26,40.02000045776367
2011-09-27,40.779998779296875
2011-09-28,39.970001220703125
2011-09-29,40.52000045776367
2011-09-30,39.119998931884766
2011-10-03,38.0
2011-10-04,38.72999954223633
2011-10-05,39.52000045776367
2011-10-06,40.439998626708984
2011-10-07,40.06999969482422
2011-10-10,41.619998931884766
2011-10-11,41.58000183105469
2011-10-12,42.22999954223633
2011-10-13,42.13999938964844
2011-10-14,42.939998626708984
2011-10-17,41.959999084472656
2011-10-18,42.779998779296875
2011-10-19,42.13999938964844
2011-10-20,42.06999969482422
2011-10-21,43.040000915527344
2011-10-24,43.70000076293945
2011-10-25,42.91999816894531
2011-10-26,43.54999923706055
2011-10-27,45.33000183105469
2011-10-28,45.18000030517578
2011-10-31,43.54999923706055
2011-11-01,42.22999954223633
2011-11-02,42.9900016784668
2011-11-03,43.88999938964844
2011-11-04,43.45000076293945
2011-11-07,43.7599983215332
2011-11-08,44.22999954223633
2011-11-09,42.2400016784668
2011-11-10,42.599998474121094
2011-11-11,43.58000183105469
2011-11-14,43.060001373291016
2011-11-15,43.18000030517578
2011-11-16,42.45000076293945
2011-11-17,41.650001525878906
2011-11-18,41.709999084472656
2011-11-21,40.66999816894531
2011-11-22,40.59000015258789
2011-11-23,39.63999938964844
2011-11-25,39.45000076293945
2011-11-28,40.91999816894531
2011-11-29,41.08000183105469
2011-11-30,43.04999923706055
2011-12-01,42.90999984741211
2011-12-02,42.88999938964844
2011-12-05,43.310001373291016
2011-12-06,43.22999954223633
2011-12-07,43.470001220703125
2011-12-08,42.29999923706055
2011-12-09,43.11000061035156
2011-12-12,42.150001525878906
2011-12-13,41.59000015258789
2011-12-14,41.13999938964844
2011-12-15,41.400001525878906
2011-12-16,41.349998474121094
2011-12-19,40.84000015258789
2011-12-20,41.720001220703125
2011-12-21,41.689998626708984
2011-12-22,42.06999969482422
