,NKE
1981-09-04,0.14648400247097015
1981-09-08,0.1445309966802597
1981-09-09,0.14648400247097015
1981-09-10,0.15039099752902985
1981-09-11,0.15429699420928955
1981-09-14,0.15820300579071045
1981-09-15,0.16601599752902985
1981-09-16,0.15625
1981-09-17,0.15429699420928955
1981-09-18,0.15429699420928955
1981-09-21,0.15625
1981-09-22,0.15039099752902985
1981-09-23,0.15039099752902985
1981-09-24,0.15039099752902985
1981-09-25,0.14648400247097015
1981-09-28,0.1445309966802597
1981-09-29,0.14648400247097015
1981-09-30,0.1484380066394806
1981-10-01,0.1484380066394806
1981-10-02,0.1523440033197403
1981-10-05,0.15625
1981-10-06,0.15429699420928955
1981-10-07,0.15429699420928955
1981-10-08,0.15625
1981-10-09,0.14648400247097015
1981-10-12,0.15429699420928955
1981-10-13,0.16992199420928955
1981-10-14,0.1757809966802597
1981-10-15,0.1757809966802597
1981-10-16,0.17773400247097015
1981-10-19,0.1835940033197403
1981-10-20,0.1875
1981-10-21,0.1914059966802597
1981-10-22,0.18945300579071045
1981-10-23,0.1875
1981-10-26,0.1875
1981-10-27,0.1914059966802597
1981-10-28,0.20507800579071045
1981-10-29,0.20898400247097015
1981-10-30,0.2070309966802597
1981-11-02,0.20117199420928955
1981-11-03,0.203125
1981-11-04,0.203125
1981-11-05,0.203125
1981-11-06,0.1992190033197403
1981-11-09,0.20117199420928955
1981-11-10,0.203125
1981-11-11,0.20507800579071045
1981-11-12,0.21289099752902985
1981-11-13,0.2109380066394806
1981-11-16,0.2070309966802597
1981-11-17,0.20507800579071045
1981-11-18,0.203125
1981-11-19,0.20605500042438507
1981-11-20,0.2070309966802597
1981-11-23,0.2070309966802597
1981-11-24,0.2109380066394806
1981-11-25,0.21289099752902985
1981-11-27,0.2148440033197403
1981-11-30,0.21679699420928955
1981-12-01,0.2226559966802597
1981-12-02,0.2226559966802597
1981-12-03,0.21875
1981-12-04,0.21875
1981-12-07,0.21875
1981-12-08,0.21679699420928955
1981-12-09,0.2148440033197403
1981-12-10,0.2148440033197403
1981-12-11,0.2148440033197403
1981-12-14,0.21289099752902985
1981-12-15,0.2148440033197403
1981-12-16,0.2148440033197403
1981-12-17,0.2148440033197403
1981-12-18,0.21875
1981-12-21,0.21679699420928955
1981-12-22,0.2148440033197403
1981-12-23,0.2148440033197403
1981-12-24,0.2109380066394806
1981-12-28,0.2109380066394806
1981-12-29,0.21289099752902985
1981-12-30,0.2226559966802597
1981-12-31,0.22070300579071045
1982-01-04,0.22070300579071045
1982-01-05,0.2148440033197403
1982-01-06,0.2109380066394806
1982-01-07,0.21289099752902985
1982-01-08,0.2226559966802597
1982-01-11,0.22460900247097015
1982-01-12,0.22851599752902985
1982-01-13,0.2226559966802597
1982-01-14,0.22460900247097015
1982-01-15,0.22460900247097015
1982-01-18,0.2265630066394806
1982-01-19,0.2226559966802597
1982-01-20,0.22070300579071045
1982-01-21,0.2226559966802597
1982-01-22,0.22070300579071045
1982-01-25,0.2148440033197403
1982-01-26,0.21679699420928955
1982-01-27,0.21679699420928955
1982-01-28,0.21875
1982-01-29,0.22851599752902985
1982-02-01,0.2265630066394806
1982-02-02,0.22851599752902985
1982-02-03,0.23242199420928955
1982-02-04,0.234375
1982-02-05,0.23730500042438507
1982-02-08,0.2304690033197403
1982-02-09,0.22460900247097015
1982-02-10,0.22460900247097015
1982-02-11,0.22460900247097015
1982-02-12,0.22363300621509552
1982-02-16,0.21875
1982-02-17,0.22070300579071045
1982-02-18,0.2226559966802597
1982-02-19,0.2226559966802597
1982-02-22,0.22363300621509552
1982-02-23,0.21777300536632538
1982-02-24,0.21679699420928955
1982-02-25,0.22168000042438507
1982-02-26,0.22168000042438507
1982-03-01,0.22168000042438507
1982-03-02,0.2226559966802597
1982-03-03,0.2226559966802597
1982-03-04,0.22168000042438507
1982-03-05,0.2226559966802597
1982-03-08,0.21777300536632538
1982-03-09,0.1992190033197403
1982-03-10,0.20605500042438507
1982-03-11,0.20410199463367462
1982-03-12,0.1992190033197403
1982-03-15,0.19726599752902985
1982-03-16,0.19726599752902985
1982-03-17,0.19433599710464478
1982-03-18,0.203125
1982-03-19,0.20898400247097015
1982-03-22,0.21679699420928955
1982-03-23,0.2226559966802597
1982-03-24,0.22558599710464478
1982-03-25,0.2304690033197403
1982-03-26,0.22753900289535522
1982-03-29,0.22949199378490448
1982-03-30,0.22949199378490448
1982-03-31,0.22949199378490448
1982-04-01,0.2304690033197403
1982-04-02,0.234375
1982-04-05,0.23339800536632538
1982-04-06,0.23535199463367462
1982-04-07,0.23535199463367462
1982-04-08,0.23632800579071045
1982-04-12,0.23535199463367462
1982-04-13,0.23339800536632538
1982-04-14,0.23242199420928955
1982-04-15,0.234375
1982-04-16,0.23632800579071045
1982-04-19,0.23632800579071045
1982-04-20,0.23632800579071045
1982-04-21,0.234375
1982-04-22,0.234375
1982-04-23,0.23339800536632538
1982-04-26,0.22753900289535522
1982-04-27,0.22363300621509552
1982-04-28,0.22363300621509552
1982-04-29,0.21875
1982-04-30,0.21875
1982-05-03,0.21875
1982-05-04,0.22460900247097015
1982-05-05,0.23144499957561493
1982-05-06,0.234375
1982-05-07,0.234375
1982-05-10,0.234375
1982-05-11,0.23535199463367462
1982-05-12,0.23535199463367462
1982-05-13,0.23535199463367462
1982-05-14,0.23535199463367462
1982-05-17,0.23535199463367462
1982-05-18,0.23144499957561493
1982-05-19,0.22949199378490448
1982-05-20,0.22949199378490448
1982-05-21,0.234375
1982-05-24,0.234375
1982-05-25,0.234375
1982-05-26,0.23242199420928955
1982-05-27,0.23339800536632538
1982-05-28,0.23339800536632538
1982-06-01,0.23339800536632538
1982-06-02,0.23339800536632538
1982-06-03,0.23339800536632538
1982-06-04,0.23339800536632538
1982-06-07,0.23339800536632538
1982-06-08,0.23339800536632538
1982-06-09,0.23242199420928955
1982-06-10,0.2304690033197403
1982-06-11,0.23144499957561493
1982-06-14,0.23242199420928955
1982-06-15,0.23339800536632538
1982-06-16,0.23925800621509552
1982-06-17,0.23925800621509552
1982-06-18,0.24023400247097015
1982-06-21,0.23925800621509552
1982-06-22,0.23925800621509552
1982-06-23,0.2382809966802597
1982-06-24,0.2382809966802597
1982-06-25,0.2382809966802597
1982-06-28,0.2382809966802597
1982-06-29,0.24121099710464478
1982-06-30,0.24414099752902985
1982-07-01,0.24414099752902985
1982-07-02,0.24414099752902985
1982-07-06,0.24414099752902985
1982-07-07,0.24414099752902985
1982-07-08,0.24414099752902985
1982-07-09,0.24414099752902985
1982-07-12,0.24804699420928955
1982-07-13,0.2626950144767761
1982-07-14,0.26367199420928955
1982-07-15,0.2734380066394806
1982-07-16,0.27539101243019104
1982-07-19,0.2802729904651642
1982-07-20,0.27148398756980896
1982-07-21,0.27148398756980896
1982-07-22,0.27148398756980896
1982-07-23,0.2724609971046448
1982-07-26,0.2724609971046448
1982-07-27,0.2744140028953552
1982-07-28,0.2763670086860657
1982-07-29,0.2705079913139343
1982-07-30,0.27148398756980896
1982-08-02,0.27148398756980896
1982-08-03,0.2744140028953552
1982-08-04,0.2744140028953552
1982-08-05,0.2744140028953552
1982-08-06,0.2705079913139343
1982-08-09,0.26367199420928955
1982-08-10,0.2617189884185791
1982-08-11,0.2587890028953552
1982-08-12,0.2529299855232239
1982-08-13,0.24706999957561493
1982-08-16,0.24706999957561493
1982-08-17,0.2617189884185791
1982-08-18,0.2734380066394806
1982-08-19,0.28320300579071045
1982-08-20,0.29882800579071045
1982-08-23,0.2978520095348358
1982-08-24,0.3007810115814209
1982-08-25,0.30664101243019104
1982-08-26,0.3115229904651642
1982-08-27,0.3125
1982-08-30,0.31054699420928955
1982-08-31,0.3134770095348358
1982-09-01,0.3125
1982-09-02,0.3125
1982-09-03,0.3164060115814209
1982-09-07,0.3203130066394806
1982-09-08,0.3251950144767761
1982-09-09,0.3349609971046448
1982-09-10,0.33398398756980896
1982-09-13,0.3447270095348358
1982-09-14,0.3515630066394806
1982-09-15,0.3466799855232239
1982-09-16,0.3359380066394806
1982-09-17,0.3349609971046448
1982-09-20,0.33398398756980896
1982-09-21,0.3583979904651642
1982-09-22,0.36132800579071045
1982-09-23,0.3515630066394806
1982-09-24,0.3544920086860657
1982-09-27,0.36132800579071045
1982-09-28,0.3681640028953552
1982-09-29,0.36132800579071045
1982-09-30,0.3632810115814209
1982-10-01,0.3623049855232239
1982-10-04,0.34570300579071045
1982-10-05,0.3359380066394806
1982-10-06,0.33789101243019104
1982-10-07,0.359375
1982-10-08,0.37695300579071045
1982-10-11,0.3779299855232239
1982-10-12,0.3740229904651642
1982-10-13,0.3798829913139343
1982-10-14,0.3720700144767761
1982-10-15,0.3671880066394806
1982-10-18,0.375
1982-10-19,0.359375
1982-10-20,0.3554689884185791
1982-10-21,0.3632810115814209
1982-10-22,0.3642579913139343
1982-10-25,0.3632810115814209
1982-10-26,0.36914101243019104
1982-10-27,0.3720700144767761
1982-10-28,0.3720700144767761
1982-10-29,0.3671880066394806
1982-11-01,0.3671880066394806
1982-11-02,0.37695300579071045
1982-11-03,0.390625
1982-11-04,0.39257800579071045
1982-11-05,0.3945310115814209
1982-11-08,0.3974609971046448
1982-11-09,0.40039101243019104
1982-11-10,0.4208979904651642
1982-11-11,0.4013670086860657
1982-11-12,0.3789060115814209
1982-11-15,0.3632810115814209
1982-11-16,0.3505859971046448
1982-11-17,0.35742199420928955
1982-11-18,0.359375
1982-11-19,0.36523398756980896
1982-11-22,0.3642579913139343
1982-11-23,0.3662109971046448
1982-11-24,0.3710939884185791
1982-11-26,0.3818359971046448
1982-11-29,0.3867189884185791
1982-11-30,0.4072270095348358
1982-12-01,0.41601601243019104
1982-12-02,0.41601601243019104
1982-12-03,0.4169920086860657
1982-12-06,0.4257810115814209
1982-12-07,0.43164101243019104
1982-12-08,0.4326170086860657
1982-12-09,0.41992199420928955
1982-12-10,0.4179689884185791
1982-12-13,0.4101560115814209
1982-12-14,0.40429699420928955
1982-12-15,0.3828130066394806
1982-12-16,0.3759770095348358
1982-12-17,0.38476601243019104
1982-12-20,0.3789060115814209
1982-12-21,0.3779299855232239
1982-12-22,0.3798829913139343
1982-12-23,0.3896479904651642
1982-12-27,0.3837890028953552
1982-12-28,0.3740229904651642
1982-12-29,0.3710939884185791
1982-12-30,0.3681640028953552
1982-12-31,0.3525390028953552
1983-01-03,0.34375
1983-01-04,0.3408200144767761
1983-01-05,0.3359380066394806
1983-01-06,0.36132800579071045
1983-01-07,0.3320310115814209
1983-01-10,0.3085939884185791
1983-01-11,0.30273398756980896
1983-01-12,0.32617199420928955
1983-01-13,0.3359380066394806
1983-01-14,0.34375
1983-01-17,0.32617199420928955
1983-01-18,0.3203130066394806
1983-01-19,0.3242189884185791
1983-01-20,0.33789101243019104
1983-01-21,0.33398398756980896
1983-01-24,0.3242189884185791
1983-01-25,0.3242189884185791
1983-01-26,0.3203130066394806
1983-01-27,0.3125
1983-01-28,0.3125
1983-01-31,0.3125
1983-02-01,0.31054699420928955
1983-02-02,0.30273398756980896
1983-02-03,0.3046880066394806
1983-02-04,0.31445300579071045
1983-02-07,0.3125
1983-02-08,0.30664101243019104
1983-02-09,0.31445300579071045
1983-02-10,0.3164060115814209
1983-02-11,0.3359380066394806
1983-02-14,0.3554689884185791
1983-02-15,0.359375
1983-02-16,0.35351601243019104
1983-02-17,0.36132800579071045
1983-02-18,0.36132800579071045
1983-02-22,0.35351601243019104
1983-02-23,0.35742199420928955
1983-02-24,0.29882800579071045
1983-02-25,0.265625
1983-02-28,0.27929699420928955
1983-03-01,0.27539101243019104
1983-03-02,0.26757800579071045
1983-03-03,0.25976601243019104
1983-03-04,0.2539060115814209
1983-03-07,0.25
1983-03-08,0.24414099752902985
1983-03-09,0.25
1983-03-10,0.25585898756980896
1983-03-11,0.2539060115814209
1983-03-14,0.25195300579071045
1983-03-15,0.25195300579071045
1983-03-16,0.25195300579071045
1983-03-17,0.25
1983-03-18,0.24414099752902985
1983-03-21,0.24804699420928955
1983-03-22,0.25
1983-03-23,0.2539060115814209
1983-03-24,0.24804699420928955
1983-03-25,0.25195300579071045
1983-03-28,0.25
1983-03-29,0.25195300579071045
1983-03-30,0.2539060115814209
1983-03-31,0.2617189884185791
1983-04-04,0.2617189884185791
1983-04-05,0.2617189884185791
1983-04-06,0.2578130066394806
1983-04-07,0.25976601243019104
1983-04-08,0.25585898756980896
1983-04-11,0.2539060115814209
1983-04-12,0.2539060115814209
1983-04-13,0.2539060115814209
1983-04-14,0.2539060115814209
1983-04-15,0.26367199420928955
1983-04-18,0.26367199420928955
1983-04-19,0.2617189884185791
1983-04-20,0.26367199420928955
1983-04-21,0.265625
1983-04-22,0.27929699420928955
1983-04-25,0.2890630066394806
1983-04-26,0.31835898756980896
1983-04-27,0.3125
1983-04-28,0.30273398756980896
1983-04-29,0.31054699420928955
1983-05-02,0.3125
1983-05-03,0.3046880066394806
1983-05-04,0.30664101243019104
1983-05-05,0.30664101243019104
1983-05-06,0.3046880066394806
1983-05-09,0.30664101243019104
1983-05-10,0.30273398756980896
1983-05-11,0.2929689884185791
1983-05-12,0.296875
1983-05-13,0.29882800579071045
1983-05-16,0.2851560115814209
1983-05-17,0.2929689884185791
1983-05-18,0.30273398756980896
1983-05-19,0.3085939884185791
1983-05-20,0.30664101243019104
1983-05-23,0.30664101243019104
1983-05-24,0.31445300579071045
1983-05-25,0.3085939884185791
1983-05-26,0.3085939884185791
1983-05-27,0.30664101243019104
1983-05-31,0.30664101243019104
1983-06-01,0.3085939884185791
1983-06-02,0.3085939884185791
1983-06-03,0.3085939884185791
1983-06-06,0.3046880066394806
1983-06-07,0.29882800579071045
1983-06-08,0.2929689884185791
1983-06-09,0.2890630066394806
1983-06-10,0.2929689884185791
1983-06-13,0.29101601243019104
1983-06-14,0.2890630066394806
1983-06-15,0.28320300579071045
1983-06-16,0.27929699420928955
1983-06-17,0.27929699420928955
1983-06-20,0.27539101243019104
1983-06-21,0.27539101243019104
1983-06-22,0.27148398756980896
1983-06-23,0.2695310115814209
1983-06-24,0.27148398756980896
1983-06-27,0.27148398756980896
1983-06-28,0.2695310115814209
1983-06-29,0.26757800579071045
1983-06-30,0.26757800579071045
1983-07-01,0.2734380066394806
1983-07-05,0.2734380066394806
1983-07-06,0.2695310115814209
1983-07-07,0.265625
1983-07-08,0.2578130066394806
1983-07-11,0.2617189884185791
1983-07-12,0.25976601243019104
1983-07-13,0.2539060115814209
1983-07-14,0.25585898756980896
1983-07-15,0.2539060115814209
1983-07-18,0.25
1983-07-19,0.2539060115814209
1983-07-20,0.2734380066394806
1983-07-21,0.28710898756980896
1983-07-22,0.29492199420928955
1983-07-25,0.2929689884185791
1983-07-26,0.2929689884185791
1983-07-27,0.2734380066394806
1983-07-28,0.25976601243019104
1983-07-29,0.2617189884185791
1983-08-01,0.25976601243019104
1983-08-02,0.2617189884185791
1983-08-03,0.26757800579071045
1983-08-04,0.265625
1983-08-05,0.265625
1983-08-08,0.265625
1983-08-09,0.26367199420928955
1983-08-10,0.2617189884185791
1983-08-11,0.25976601243019104
1983-08-12,0.26367199420928955
1983-08-15,0.27929699420928955
1983-08-16,0.2773439884185791
1983-08-17,0.27539101243019104
1983-08-18,0.2695310115814209
1983-08-19,0.265625
1983-08-22,0.2695310115814209
1983-08-23,0.265625
1983-08-24,0.2617189884185791
1983-08-25,0.26367199420928955
1983-08-26,0.25976601243019104
1983-08-29,0.25976601243019104
1983-08-30,0.2578130066394806
1983-08-31,0.265625
1983-09-01,0.265625
1983-09-02,0.2695310115814209
1983-09-06,0.27148398756980896
1983-09-07,0.27148398756980896
1983-09-08,0.27148398756980896
1983-09-09,0.2695310115814209
1983-09-12,0.2578130066394806
1983-09-13,0.25195300579071045
1983-09-14,0.25
1983-09-15,0.25195300579071045
1983-09-16,0.2539060115814209
1983-09-19,0.27148398756980896
1983-09-20,0.27539101243019104
1983-09-21,0.27539101243019104
1983-09-22,0.28125
1983-09-23,0.27929699420928955
1983-09-26,0.2734380066394806
1983-09-27,0.26757800579071045
1983-09-28,0.26757800579071045
1983-09-29,0.2617189884185791
1983-09-30,0.26367199420928955
1983-10-03,0.2617189884185791
1983-10-04,0.2734380066394806
1983-10-05,0.28125
1983-10-06,0.28125
1983-10-07,0.28125
1983-10-10,0.28320300579071045
1983-10-11,0.28125
1983-10-12,0.28710898756980896
1983-10-13,0.2890630066394806
1983-10-14,0.28710898756980896
1983-10-17,0.28710898756980896
1983-10-18,0.2890630066394806
1983-10-19,0.28125
1983-10-20,0.28320300579071045
1983-10-21,0.28125
1983-10-24,0.28125
1983-10-25,0.2851560115814209
1983-10-26,0.28710898756980896
1983-10-27,0.2851560115814209
1983-10-28,0.2851560115814209
1983-10-31,0.2851560115814209
1983-11-01,0.28710898756980896
1983-11-02,0.2851560115814209
1983-11-03,0.2851560115814209
1983-11-04,0.2851560115814209
1983-11-07,0.28710898756980896
1983-11-08,0.27929699420928955
1983-11-09,0.2773439884185791
1983-11-10,0.2773439884185791
1983-11-11,0.2773439884185791
1983-11-14,0.28125
1983-11-15,0.27929699420928955
1983-11-16,0.2851560115814209
1983-11-17,0.2617189884185791
1983-11-18,0.25976601243019104
1983-11-21,0.2578130066394806
1983-11-22,0.2539060115814209
1983-11-23,0.24804699420928955
1983-11-25,0.24023400247097015
1983-11-28,0.23242199420928955
1983-11-29,0.23632800579071045
1983-11-30,0.2382809966802597
1983-12-01,0.24023400247097015
1983-12-02,0.2382809966802597
1983-12-05,0.23242199420928955
1983-12-06,0.23242199420928955
1983-12-07,0.2304690033197403
1983-12-08,0.2304690033197403
1983-12-09,0.2304690033197403
1983-12-12,0.22851599752902985
1983-12-13,0.2382809966802597
1983-12-14,0.234375
1983-12-15,0.23632800579071045
1983-12-16,0.2304690033197403
1983-12-19,0.2304690033197403
1983-12-20,0.22851599752902985
1983-12-21,0.23242199420928955
1983-12-22,0.2304690033197403
1983-12-23,0.234375
1983-12-27,0.234375
1983-12-28,0.23242199420928955
1983-12-29,0.2304690033197403
1983-12-30,0.2265630066394806
1984-01-03,0.23242199420928955
1984-01-04,0.24023400247097015
1984-01-05,0.24804699420928955
1984-01-06,0.25585898756980896
1984-01-09,0.2539060115814209
1984-01-10,0.24023400247097015
1984-01-11,0.23242199420928955
1984-01-12,0.2265630066394806
1984-01-13,0.22851599752902985
1984-01-16,0.234375
1984-01-17,0.234375
1984-01-18,0.234375
1984-01-19,0.234375
1984-01-20,0.2304690033197403
1984-01-23,0.2304690033197403
1984-01-24,0.22851599752902985
1984-01-25,0.2265630066394806
1984-01-26,0.22851599752902985
1984-01-27,0.22851599752902985
1984-01-30,0.2226559966802597
1984-01-31,0.22070300579071045
1984-02-01,0.2148440033197403
1984-02-02,0.20898400247097015
1984-02-03,0.20898400247097015
1984-02-06,0.203125
1984-02-07,0.19726599752902985
1984-02-08,0.18554699420928955
1984-02-09,0.1875
1984-02-10,0.1875
1984-02-13,0.1835940033197403
1984-02-14,0.203125
1984-02-15,0.2070309966802597
1984-02-16,0.1992190033197403
1984-02-17,0.1992190033197403
1984-02-21,0.19335900247097015
1984-02-22,0.1914059966802597
1984-02-23,0.1875
1984-02-24,0.1835940033197403
1984-02-27,0.1875
1984-02-28,0.1796880066394806
1984-02-29,0.1796880066394806
1984-03-01,0.18164099752902985
1984-03-02,0.1835940033197403
1984-03-05,0.18164099752902985
1984-03-06,0.18554699420928955
1984-03-07,0.17773400247097015
1984-03-08,0.18164099752902985
1984-03-09,0.18164099752902985
1984-03-12,0.1835940033197403
1984-03-13,0.1835940033197403
1984-03-14,0.18554699420928955
1984-03-15,0.1875
1984-03-16,0.1875
1984-03-19,0.1875
1984-03-20,0.1835940033197403
1984-03-21,0.1835940033197403
1984-03-22,0.1796880066394806
1984-03-23,0.1796880066394806
1984-03-26,0.17773400247097015
1984-03-27,0.17773400247097015
1984-03-28,0.18164099752902985
1984-03-29,0.1796880066394806
1984-03-30,0.1796880066394806
1984-04-02,0.17773400247097015
1984-04-03,0.17382800579071045
1984-04-04,0.171875
1984-04-05,0.15820300579071045
1984-04-06,0.15625
1984-04-09,0.15625
1984-04-10,0.15429699420928955
1984-04-11,0.15039099752902985
1984-04-12,0.1523440033197403
1984-04-13,0.15625
1984-04-16,0.15625
1984-04-17,0.15625
1984-04-18,0.15429699420928955
1984-04-19,0.15820300579071045
1984-04-23,0.15820300579071045
1984-04-24,0.15625
1984-04-25,0.15820300579071045
1984-04-26,0.15820300579071045
1984-04-27,0.15625
1984-04-30,0.15625
1984-05-01,0.15820300579071045
1984-05-02,0.1640630066394806
1984-05-03,0.1640630066394806
1984-05-04,0.16210900247097015
1984-05-07,0.1640630066394806
1984-05-08,0.1640630066394806
1984-05-09,0.16601599752902985
1984-05-10,0.17382800579071045
1984-05-11,0.16992199420928955
1984-05-14,0.171875
1984-05-15,0.17382800579071045
1984-05-16,0.17382800579071045
1984-05-17,0.1679690033197403
1984-05-18,0.1640630066394806
1984-05-21,0.15820300579071045
1984-05-22,0.1601559966802597
1984-05-23,0.15625
1984-05-24,0.15429699420928955
1984-05-25,0.15625
1984-05-29,0.1523440033197403
1984-05-30,0.1523440033197403
1984-05-31,0.1523440033197403
1984-06-01,0.15625
1984-06-04,0.15625
1984-06-05,0.1523440033197403
1984-06-06,0.15429699420928955
1984-06-07,0.15429699420928955
1984-06-08,0.16210900247097015
1984-06-11,0.15820300579071045
1984-06-12,0.15820300579071045
1984-06-13,0.15820300579071045
1984-06-14,0.1601559966802597
1984-06-15,0.16210900247097015
1984-06-18,0.1601559966802597
1984-06-19,0.15820300579071045
1984-06-20,0.16210900247097015
1984-06-21,0.1601559966802597
1984-06-22,0.15625
1984-06-25,0.1523440033197403
1984-06-26,0.15039099752902985
1984-06-27,0.15039099752902985
1984-06-28,0.15429699420928955
1984-06-29,0.15625
1984-07-02,0.15625
1984-07-03,0.15625
1984-07-05,0.15625
1984-07-06,0.15625
