,AMGN
1983-12-09,0.140625
1983-12-12,0.140625
1983-12-13,0.14322899281978607
1983-12-14,0.140625
1983-12-15,0.140625
1983-12-16,0.13802100718021393
1983-12-19,0.14322899281978607
1983-12-20,0.140625
1983-12-21,0.14322899281978607
1983-12-22,0.14322899281978607
1983-12-23,0.140625
1983-12-27,0.14583300054073334
1983-12-28,0.1484380066394806
1983-12-29,0.1484380066394806
1983-12-30,0.15104199945926666
1984-01-03,0.15104199945926666
1984-01-04,0.1484380066394806
1984-01-05,0.15625
1984-01-06,0.16666699945926666
1984-01-09,0.1640630066394806
1984-01-10,0.16927100718021393
1984-01-11,0.171875
1984-01-12,0.16666699945926666
1984-01-13,0.16666699945926666
1984-01-16,0.16927100718021393
1984-01-17,0.16666699945926666
1984-01-18,0.16145800054073334
1984-01-19,0.16666699945926666
1984-01-20,0.16145800054073334
1984-01-23,0.15625
1984-01-24,0.16666699945926666
1984-01-25,0.1640630066394806
1984-01-26,0.16927100718021393
1984-01-27,0.16666699945926666
1984-01-30,0.16666699945926666
1984-01-31,0.16145800054073334
1984-02-01,0.15885399281978607
1984-02-02,0.15885399281978607
1984-02-03,0.15625
1984-02-06,0.1484380066394806
1984-02-07,0.1484380066394806
1984-02-08,0.14583300054073334
1984-02-09,0.140625
1984-02-10,0.14322899281978607
1984-02-13,0.1328130066394806
1984-02-14,0.13802100718021393
1984-02-15,0.13802100718021393
1984-02-16,0.12760399281978607
1984-02-17,0.1328130066394806
1984-02-21,0.12760399281978607
1984-02-22,0.1328130066394806
1984-02-23,0.12760399281978607
1984-02-24,0.1328130066394806
1984-02-27,0.13541699945926666
1984-02-28,0.13020800054073334
1984-02-29,0.125
1984-03-01,0.125
1984-03-02,0.13020800054073334
1984-03-05,0.12760399281978607
1984-03-06,0.13020800054073334
1984-03-07,0.13020800054073334
1984-03-08,0.1328130066394806
1984-03-09,0.13020800054073334
1984-03-12,0.13020800054073334
1984-03-13,0.12760399281978607
1984-03-14,0.13020800054073334
1984-03-15,0.12760399281978607
1984-03-16,0.12760399281978607
1984-03-19,0.13020800054073334
1984-03-20,0.1328130066394806
1984-03-21,0.13020800054073334
1984-03-22,0.12760399281978607
1984-03-23,0.13020800054073334
1984-03-26,0.125
1984-03-27,0.125
1984-03-28,0.12760399281978607
1984-03-29,0.12760399281978607
1984-03-30,0.125
1984-04-02,0.12239599972963333
1984-04-03,0.12239599972963333
1984-04-04,0.11979199945926666
1984-04-05,0.125
1984-04-06,0.11979199945926666
1984-04-09,0.11979199945926666
1984-04-10,0.11458300054073334
1984-04-11,0.11979199945926666
1984-04-12,0.11458300054073334
1984-04-13,0.11197900027036667
1984-04-16,0.10677099972963333
1984-04-17,0.10677099972963333
1984-04-18,0.10416699945926666
1984-04-19,0.10677099972963333
1984-04-23,0.109375
1984-04-24,0.10677099972963333
1984-04-25,0.10677099972963333
1984-04-26,0.11197900027036667
1984-04-27,0.11197900027036667
1984-04-30,0.11197900027036667
1984-05-01,0.109375
1984-05-02,0.11458300054073334
1984-05-03,0.109375
1984-05-04,0.109375
1984-05-07,0.109375
1984-05-08,0.10677099972963333
1984-05-09,0.10416699945926666
1984-05-10,0.09895800054073334
1984-05-11,0.10416699945926666
1984-05-14,0.10677099972963333
1984-05-15,0.109375
1984-05-16,0.11458300054073334
1984-05-17,0.11458300054073334
1984-05-18,0.11458300054073334
1984-05-21,0.1171879991889
1984-05-22,0.11458300054073334
1984-05-23,0.1171879991889
1984-05-24,0.1171879991889
1984-05-25,0.1171879991889
1984-05-29,0.11197900027036667
1984-05-30,0.11197900027036667
1984-05-31,0.11197900027036667
1984-06-01,0.11458300054073334
1984-06-04,0.1171879991889
1984-06-05,0.11197900027036667
1984-06-06,0.11197900027036667
1984-06-07,0.11458300054073334
1984-06-08,0.1171879991889
1984-06-11,0.11197900027036667
1984-06-12,0.11197900027036667
1984-06-13,0.11458300054073334
1984-06-14,0.11197900027036667
1984-06-15,0.11197900027036667
1984-06-18,0.11197900027036667
1984-06-19,0.11458300054073334
1984-06-20,0.11197900027036667
1984-06-21,0.1171879991889
1984-06-22,0.12239599972963333
1984-06-25,0.12239599972963333
1984-06-26,0.11979199945926666
1984-06-27,0.11979199945926666
1984-06-28,0.11979199945926666
1984-06-29,0.11979199945926666
1984-07-02,0.12239599972963333
1984-07-03,0.11458300054073334
1984-07-05,0.11979199945926666
1984-07-06,0.11979199945926666
1984-07-09,0.11458300054073334
1984-07-10,0.1171879991889
1984-07-11,0.11197900027036667
1984-07-12,0.11197900027036667
1984-07-13,0.109375
1984-07-16,0.109375
1984-07-17,0.109375
1984-07-18,0.109375
1984-07-19,0.109375
1984-07-20,0.10677099972963333
1984-07-23,0.10416699945926666
1984-07-24,0.10416699945926666
1984-07-25,0.1015629991889
1984-07-26,0.10416699945926666
1984-07-27,0.10416699945926666
1984-07-30,0.09895800054073334
1984-07-31,0.09895800054073334
1984-08-01,0.1015629991889
1984-08-02,0.1015629991889
1984-08-03,0.10677099972963333
1984-08-06,0.11458300054073334
1984-08-07,0.10416699945926666
1984-08-08,0.109375
1984-08-09,0.10677099972963333
1984-08-10,0.10416699945926666
1984-08-13,0.10677099972963333
1984-08-14,0.10416699945926666
1984-08-15,0.1015629991889
1984-08-16,0.10416699945926666
1984-08-17,0.09895800054073334
1984-08-20,0.09635400027036667
1984-08-21,0.1015629991889
1984-08-22,0.1015629991889
1984-08-23,0.1015629991889
1984-08-24,0.1015629991889
1984-08-27,0.10677099972963333
1984-08-28,0.10677099972963333
1984-08-29,0.10416699945926666
1984-08-30,0.10677099972963333
1984-08-31,0.10677099972963333
1984-09-04,0.10416699945926666
1984-09-05,0.10677099972963333
1984-09-06,0.10416699945926666
1984-09-07,0.10416699945926666
1984-09-10,0.10677099972963333
1984-09-11,0.10416699945926666
1984-09-12,0.10416699945926666
1984-09-13,0.10416699945926666
1984-09-14,0.10416699945926666
1984-09-17,0.10677099972963333
1984-09-18,0.10677099972963333
1984-09-19,0.10416699945926666
1984-09-20,0.1015629991889
1984-09-21,0.10416699945926666
1984-09-24,0.1015629991889
1984-09-25,0.1015629991889
1984-09-26,0.1015629991889
1984-09-27,0.1015629991889
1984-09-28,0.10416699945926666
1984-10-01,0.1015629991889
1984-10-02,0.09895800054073334
1984-10-03,0.09895800054073334
1984-10-04,0.09635400027036667
1984-10-05,0.09375
1984-10-08,0.09635400027036667
1984-10-09,0.09114599972963333
1984-10-10,0.09114599972963333
1984-10-11,0.09375
1984-10-12,0.09635400027036667
1984-10-15,0.10416699945926666
1984-10-16,0.09895800054073334
1984-10-17,0.09635400027036667
1984-10-18,0.09635400027036667
1984-10-19,0.09635400027036667
1984-10-22,0.1015629991889
1984-10-23,0.1015629991889
1984-10-24,0.09635400027036667
1984-10-25,0.1015629991889
1984-10-26,0.1015629991889
1984-10-29,0.09895800054073334
1984-10-30,0.09895800054073334
1984-10-31,0.09375
1984-11-01,0.09635400027036667
1984-11-02,0.09375
1984-11-05,0.09375
1984-11-06,0.09375
1984-11-07,0.09375
1984-11-08,0.09375
1984-11-09,0.09114599972963333
1984-11-12,0.09114599972963333
1984-11-13,0.09114599972963333
1984-11-14,0.08854199945926666
1984-11-15,0.08854199945926666
1984-11-16,0.08333300054073334
1984-11-19,0.07552099972963333
1984-11-20,0.08333300054073334
1984-11-21,0.0859379991889
1984-11-23,0.08854199945926666
1984-11-26,0.09375
1984-11-27,0.09375
1984-11-28,0.09114599972963333
1984-11-29,0.08854199945926666
1984-11-30,0.09114599972963333
1984-12-03,0.08854199945926666
1984-12-04,0.09635400027036667
1984-12-05,0.09375
1984-12-06,0.09114599972963333
1984-12-07,0.09375
1984-12-10,0.09375
1984-12-11,0.09375
1984-12-12,0.09375
1984-12-13,0.09635400027036667
1984-12-14,0.09895800054073334
1984-12-17,0.09375
1984-12-18,0.09375
1984-12-19,0.09375
1984-12-20,0.09375
1984-12-21,0.09375
1984-12-24,0.09895800054073334
1984-12-26,0.10416699945926666
1984-12-27,0.10416699945926666
1984-12-28,0.09895800054073334
1984-12-31,0.10416699945926666
1985-01-02,0.09895800054073334
1985-01-03,0.1015629991889
1985-01-04,0.1015629991889
1985-01-07,0.1015629991889
1985-01-08,0.09635400027036667
1985-01-09,0.09895800054073334
1985-01-10,0.09895800054073334
1985-01-11,0.1015629991889
1985-01-14,0.09895800054073334
1985-01-15,0.1015629991889
1985-01-16,0.10416699945926666
1985-01-17,0.09895800054073334
1985-01-18,0.10416699945926666
1985-01-21,0.10677099972963333
1985-01-22,0.10416699945926666
1985-01-23,0.10677099972963333
1985-01-24,0.1171879991889
1985-01-25,0.13541699945926666
1985-01-28,0.140625
1985-01-29,0.1484380066394806
1985-01-30,0.15104199945926666
1985-01-31,0.14583300054073334
1985-02-01,0.14583300054073334
1985-02-04,0.140625
1985-02-05,0.13541699945926666
1985-02-06,0.1328130066394806
1985-02-07,0.1328130066394806
1985-02-08,0.13020800054073334
1985-02-11,0.12760399281978607
1985-02-12,0.125
1985-02-13,0.12760399281978607
1985-02-14,0.12239599972963333
1985-02-15,0.1171879991889
1985-02-19,0.12239599972963333
1985-02-20,0.11979199945926666
1985-02-21,0.12239599972963333
1985-02-22,0.12239599972963333
1985-02-25,0.11979199945926666
1985-02-26,0.11979199945926666
1985-02-27,0.11979199945926666
1985-02-28,0.11458300054073334
1985-03-01,0.11458300054073334
1985-03-04,0.1171879991889
1985-03-05,0.11979199945926666
1985-03-06,0.12239599972963333
1985-03-07,0.12239599972963333
1985-03-08,0.11979199945926666
1985-03-11,0.11458300054073334
1985-03-12,0.11458300054073334
1985-03-13,0.12239599972963333
1985-03-14,0.12239599972963333
1985-03-15,0.11979199945926666
1985-03-18,0.1171879991889
1985-03-19,0.11458300054073334
1985-03-20,0.1171879991889
1985-03-21,0.109375
1985-03-22,0.10416699945926666
1985-03-25,0.1015629991889
1985-03-26,0.10416699945926666
1985-03-27,0.10677099972963333
1985-03-28,0.11458300054073334
1985-03-29,0.11458300054073334
1985-04-01,0.11458300054073334
1985-04-02,0.11458300054073334
1985-04-03,0.11458300054073334
1985-04-04,0.1171879991889
1985-04-08,0.11458300054073334
1985-04-09,0.109375
1985-04-10,0.11458300054073334
1985-04-11,0.109375
1985-04-12,0.11458300054073334
1985-04-15,0.109375
1985-04-16,0.10677099972963333
1985-04-17,0.10677099972963333
1985-04-18,0.10677099972963333
1985-04-19,0.109375
1985-04-22,0.11458300054073334
1985-04-23,0.125
1985-04-24,0.12239599972963333
1985-04-25,0.125
1985-04-26,0.125
1985-04-29,0.125
1985-04-30,0.12760399281978607
1985-05-01,0.13541699945926666
1985-05-02,0.13541699945926666
1985-05-03,0.13802100718021393
1985-05-06,0.1328130066394806
1985-05-07,0.1328130066394806
1985-05-08,0.1328130066394806
1985-05-09,0.13541699945926666
1985-05-10,0.13802100718021393
1985-05-13,0.13541699945926666
1985-05-14,0.13802100718021393
1985-05-15,0.13802100718021393
1985-05-16,0.140625
1985-05-17,0.1484380066394806
1985-05-20,0.1640630066394806
1985-05-21,0.171875
1985-05-22,0.16927100718021393
1985-05-23,0.16145800054073334
1985-05-24,0.15885399281978607
1985-05-28,0.16145800054073334
1985-05-29,0.1640630066394806
1985-05-30,0.1640630066394806
1985-05-31,0.16145800054073334
1985-06-03,0.16145800054073334
1985-06-04,0.16145800054073334
1985-06-05,0.15625
1985-06-06,0.15104199945926666
1985-06-07,0.15364600718021393
1985-06-10,0.15104199945926666
1985-06-11,0.1484380066394806
1985-06-12,0.14583300054073334
1985-06-13,0.14583300054073334
1985-06-14,0.1484380066394806
1985-06-17,0.15104199945926666
1985-06-18,0.15625
1985-06-19,0.15625
1985-06-20,0.15885399281978607
1985-06-21,0.15625
1985-06-24,0.15885399281978607
1985-06-25,0.15885399281978607
1985-06-26,0.15885399281978607
1985-06-27,0.15885399281978607
1985-06-28,0.16666699945926666
1985-07-01,0.16145800054073334
1985-07-02,0.15625
1985-07-03,0.15885399281978607
1985-07-05,0.15885399281978607
1985-07-08,0.15885399281978607
1985-07-09,0.15364600718021393
1985-07-10,0.14583300054073334
1985-07-11,0.140625
1985-07-12,0.1484380066394806
1985-07-15,0.140625
1985-07-16,0.140625
1985-07-17,0.1484380066394806
1985-07-18,0.1484380066394806
1985-07-19,0.140625
1985-07-22,0.140625
1985-07-23,0.140625
1985-07-24,0.140625
1985-07-25,0.14583300054073334
1985-07-26,0.1484380066394806
1985-07-29,0.1484380066394806
1985-07-30,0.1484380066394806
1985-07-31,0.15104199945926666
1985-08-01,0.15104199945926666
1985-08-02,0.15364600718021393
1985-08-05,0.1484380066394806
1985-08-06,0.1484380066394806
1985-08-07,0.1484380066394806
1985-08-08,0.14583300054073334
1985-08-09,0.14583300054073334
1985-08-12,0.1484380066394806
1985-08-13,0.14583300054073334
1985-08-14,0.1484380066394806
1985-08-15,0.14583300054073334
1985-08-16,0.14583300054073334
1985-08-19,0.14583300054073334
1985-08-20,0.15625
1985-08-21,0.15885399281978607
1985-08-22,0.15885399281978607
1985-08-23,0.16145800054073334
1985-08-26,0.16145800054073334
1985-08-27,0.16666699945926666
1985-08-28,0.16145800054073334
1985-08-29,0.15885399281978607
1985-08-30,0.15885399281978607
1985-09-03,0.15625
1985-09-04,0.15885399281978607
1985-09-05,0.15885399281978607
1985-09-06,0.15885399281978607
1985-09-09,0.16145800054073334
1985-09-10,0.16927100718021393
1985-09-11,0.16666699945926666
1985-09-12,0.15885399281978607
1985-09-13,0.15885399281978607
1985-09-16,0.15625
1985-09-17,0.15104199945926666
1985-09-18,0.1484380066394806
1985-09-19,0.15364600718021393
1985-09-20,0.15364600718021393
1985-09-23,0.15625
1985-09-24,0.15625
1985-09-25,0.16666699945926666
1985-09-26,0.16927100718021393
1985-09-30,0.16666699945926666
1985-10-01,0.16927100718021393
1985-10-02,0.17708300054073334
1985-10-03,0.16927100718021393
1985-10-04,0.171875
1985-10-07,0.16927100718021393
1985-10-08,0.16927100718021393
1985-10-09,0.171875
1985-10-10,0.171875
1985-10-11,0.171875
1985-10-14,0.16927100718021393
1985-10-15,0.171875
1985-10-16,0.1796880066394806
1985-10-17,0.19010399281978607
1985-10-18,0.21354199945926666
1985-10-21,0.20052100718021393
1985-10-22,0.20833300054073334
1985-10-23,0.20833300054073334
1985-10-24,0.20833300054073334
1985-10-25,0.203125
1985-10-28,0.20833300054073334
1985-10-29,0.2109380066394806
1985-10-30,0.21614600718021393
1985-10-31,0.21875
1985-11-01,0.22395800054073334
1985-11-04,0.22135399281978607
1985-11-05,0.22395800054073334
1985-11-06,0.2265630066394806
1985-11-07,0.22916699945926666
1985-11-08,0.23177100718021393
1985-11-11,0.22916699945926666
1985-11-12,0.2265630066394806
1985-11-13,0.22916699945926666
1985-11-14,0.23177100718021393
1985-11-15,0.22916699945926666
1985-11-18,0.23177100718021393
1985-11-19,0.23177100718021393
1985-11-20,0.23177100718021393
1985-11-21,0.23177100718021393
1985-11-22,0.23177100718021393
1985-11-25,0.23177100718021393
1985-11-26,0.23177100718021393
1985-11-27,0.234375
1985-11-29,0.23177100718021393
1985-12-02,0.23958300054073334
1985-12-03,0.234375
1985-12-04,0.28385400772094727
1985-12-05,0.30208298563957214
1985-12-06,0.2890630066394806
1985-12-09,0.265625
1985-12-10,0.24739600718021393
1985-12-11,0.24479199945926666
1985-12-12,0.23177100718021393
1985-12-13,0.25
1985-12-16,0.25520798563957214
1985-12-17,0.25260400772094727
1985-12-18,0.25520798563957214
1985-12-19,0.27604201436042786
1985-12-20,0.28645798563957214
1985-12-23,0.2890630066394806
1985-12-24,0.28125
1985-12-26,0.28125
1985-12-27,0.28385400772094727
1985-12-30,0.27604201436042786
1985-12-31,0.28125
1986-01-02,0.26302099227905273
1986-01-03,0.265625
1986-01-06,0.26302099227905273
1986-01-07,0.26041701436042786
1986-01-08,0.26302099227905273
1986-01-09,0.26302099227905273
1986-01-10,0.27083298563957214
1986-01-13,0.27083298563957214
1986-01-14,0.26302099227905273
1986-01-15,0.27083298563957214
1986-01-16,0.27083298563957214
1986-01-17,0.26302099227905273
1986-01-20,0.27083298563957214
1986-01-21,0.265625
1986-01-22,0.26041701436042786
1986-01-23,0.26041701436042786
1986-01-24,0.26302099227905273
1986-01-27,0.27083298563957214
1986-01-28,0.27604201436042786
1986-01-29,0.29166701436042786
1986-01-30,0.28385400772094727
1986-01-31,0.29427099227905273
1986-02-03,0.27083298563957214
1986-02-04,0.27864599227905273
1986-02-05,0.28125
1986-02-06,0.296875
1986-02-07,0.29166701436042786
1986-02-10,0.2890630066394806
1986-02-11,0.28385400772094727
1986-02-12,0.28385400772094727
1986-02-13,0.28125
1986-02-14,0.27083298563957214
1986-02-18,0.27083298563957214
1986-02-19,0.26302099227905273
1986-02-20,0.26302099227905273
1986-02-21,0.27083298563957214
1986-02-24,0.27083298563957214
1986-02-25,0.27604201436042786
1986-02-26,0.28645798563957214
1986-02-27,0.296875
1986-02-28,0.3125
1986-03-03,0.30208298563957214
1986-03-04,0.30208298563957214
1986-03-05,0.296875
1986-03-06,0.296875
1986-03-07,0.29427099227905273
1986-03-10,0.296875
1986-03-11,0.29427099227905273
1986-03-12,0.3125
1986-03-13,0.3125
1986-03-14,0.32291701436042786
1986-03-17,0.3125
1986-03-18,0.31510400772094727
1986-03-19,0.32552099227905273
1986-03-20,0.34114599227905273
1986-03-21,0.35677099227905273
1986-03-24,0.359375
1986-03-25,0.359375
1986-03-26,0.3671880066394806
1986-03-27,0.37760400772094727
1986-03-31,0.38541701436042786
1986-04-01,0.390625
1986-04-02,0.38541701436042786
1986-04-03,0.3828130066394806
1986-04-04,0.38020798563957214
1986-04-07,0.38541701436042786
1986-04-08,0.38802099227905273
1986-04-09,0.40625
1986-04-10,0.48958298563957214
1986-04-11,0.48177099227905273
1986-04-14,0.5
1986-04-15,0.515625
1986-04-16,0.5598959922790527
1986-04-17,0.53125
1986-04-18,0.5078129768371582
1986-04-21,0.46614599227905273
1986-04-22,0.48177099227905273
1986-04-23,0.4921880066394806
1986-04-24,0.48958298563957214
1986-04-25,0.47916701436042786
1986-04-28,0.48177099227905273
1986-04-29,0.47916701436042786
1986-04-30,0.42708298563957214
1986-05-01,0.43489599227905273
1986-05-02,0.49739599227905273
1986-05-05,0.5546879768371582
1986-05-06,0.5416669845581055
1986-05-07,0.5286459922790527
1986-05-08,0.5416669845581055
1986-05-09,0.5364580154418945
1986-05-12,0.5338540077209473
1986-05-13,0.5130209922790527
1986-05-14,0.5520830154418945
1986-05-15,0.5390629768371582
1986-05-16,0.5416669845581055
1986-05-19,0.53125
1986-05-20,0.5416669845581055
1986-05-21,0.5651040077209473
1986-05-22,0.5859379768371582
1986-05-23,0.5833330154418945
1986-05-27,0.5833330154418945
1986-05-28,0.5833330154418945
1986-05-29,0.5520830154418945
1986-05-30,0.5364580154418945
1986-06-02,0.5442709922790527
1986-06-03,0.5546879768371582
1986-06-04,0.5859379768371582
1986-06-05,0.5911459922790527
1986-06-06,0.5859379768371582
1986-06-09,0.5651040077209473
1986-06-10,0.5703129768371582
1986-06-11,0.5833330154418945
1986-06-12,0.5729169845581055
1986-06-13,0.5520830154418945
1986-06-16,0.5442709922790527
1986-06-17,0.5520830154418945
1986-06-18,0.5338540077209473
1986-06-19,0.5520830154418945
1986-06-20,0.5390629768371582
1986-06-23,0.5416669845581055
1986-06-24,0.5286459922790527
1986-06-25,0.5260419845581055
1986-06-26,0.5130209922790527
1986-06-27,0.5130209922790527
1986-06-30,0.515625
1986-07-01,0.5052080154418945
1986-07-02,0.5052080154418945
1986-07-03,0.53125
1986-07-07,0.48958298563957214
1986-07-08,0.44791701436042786
1986-07-09,0.45833298563957214
1986-07-10,0.46614599227905273
1986-07-11,0.47395798563957214
1986-07-14,0.46875
1986-07-15,0.45052099227905273
1986-07-16,0.46614599227905273
1986-07-17,0.48958298563957214
1986-07-18,0.4921880066394806
1986-07-21,0.5104169845581055
1986-07-22,0.5208330154418945
1986-07-23,0.53125
1986-07-24,0.5286459922790527
1986-07-25,0.53125
1986-07-28,0.5130209922790527
1986-07-29,0.49739599227905273
1986-07-30,0.4765630066394806
1986-07-31,0.46614599227905273
1986-08-01,0.45052099227905273
1986-08-04,0.44791701436042786
1986-08-05,0.44791701436042786
1986-08-06,0.45052099227905273
1986-08-07,0.44270798563957214
1986-08-08,0.42708298563957214
1986-08-11,0.45052099227905273
1986-08-12,0.47395798563957214
1986-08-13,0.48177099227905273
1986-08-14,0.5052080154418945
1986-08-15,0.5026040077209473
1986-08-18,0.47916701436042786
1986-08-19,0.45833298563957214
1986-08-20,0.47135400772094727
1986-08-21,0.46614599227905273
1986-08-22,0.45833298563957214
1986-08-25,0.4609380066394806
1986-08-26,0.4609380066394806
1986-08-27,0.45833298563957214
1986-08-28,0.45833298563957214
1986-08-29,0.45052099227905273
1986-09-02,0.44010400772094727
1986-09-03,0.453125
1986-09-04,0.44270798563957214
1986-09-05,0.40625
1986-09-08,0.35677099227905273
1986-09-09,0.33333298563957214
1986-09-10,0.32552099227905273
1986-09-11,0.32291701436042786
1986-09-12,0.29427099227905273
1986-09-15,0.29427099227905273
1986-09-16,0.2890630066394806
1986-09-17,0.29427099227905273
1986-09-18,0.32552099227905273
1986-09-19,0.34114599227905273
1986-09-22,0.36458298563957214
1986-09-23,0.38020798563957214
1986-09-24,0.36458298563957214
1986-09-25,0.35677099227905273
1986-09-26,0.36458298563957214
1986-09-29,0.35677099227905273
1986-09-30,0.36458298563957214
1986-10-01,0.375
1986-10-02,0.38802099227905273
1986-10-03,0.390625
1986-10-06,0.38802099227905273
1986-10-07,0.37239599227905273
1986-10-08,0.37239599227905273
1986-10-09,0.37239599227905273
1986-10-10,0.38020798563957214
1986-10-13,0.38802099227905273
1986-10-14,0.38541701436042786
1986-10-15,0.375
1986-10-16,0.37239599227905273
1986-10-17,0.375
1986-10-20,0.3671880066394806
1986-10-21,0.37760400772094727
1986-10-22,0.38802099227905273
1986-10-23,0.40625
1986-10-24,0.4296880066394806
1986-10-27,0.4375
1986-10-28,0.4765630066394806
1986-10-29,0.45833298563957214
1986-10-30,0.4609380066394806
1986-10-31,0.47135400772094727
1986-11-03,0.4609380066394806
1986-11-04,0.4375
1986-11-05,0.41927099227905273
1986-11-06,0.38802099227905273
1986-11-07,0.38802099227905273
1986-11-10,0.4296880066394806
1986-11-11,0.484375
1986-11-12,0.48177099227905273
1986-11-13,0.484375
1986-11-14,0.47916701436042786
1986-11-17,0.4609380066394806
1986-11-18,0.44791701436042786
1986-11-19,0.45833298563957214
1986-11-20,0.48177099227905273
1986-11-21,0.48177099227905273
1986-11-24,0.5
1986-11-25,0.4921880066394806
1986-11-26,0.49739599227905273
1986-11-28,0.49739599227905273
1986-12-01,0.47395798563957214
1986-12-02,0.46614599227905273
1986-12-03,0.453125
1986-12-04,0.45833298563957214
1986-12-05,0.45833298563957214
1986-12-08,0.45052099227905273
1986-12-09,0.44270798563957214
1986-12-10,0.421875
1986-12-11,0.41927099227905273
1986-12-12,0.40885400772094727
1986-12-15,0.4140630066394806
1986-12-16,0.4296880066394806
1986-12-17,0.41666701436042786
1986-12-18,0.4140630066394806
1986-12-19,0.42708298563957214
1986-12-22,0.44270798563957214
1986-12-23,0.453125
1986-12-24,0.47916701436042786
1986-12-26,0.47916701436042786
1986-12-29,0.47395798563957214
1986-12-30,0.46875
1986-12-31,0.45833298563957214
1987-01-02,0.4921880066394806
1987-01-05,0.5416669845581055
1987-01-06,0.5546879768371582
1987-01-07,0.5520830154418945
1987-01-08,0.5859379768371582
1987-01-09,0.5546879768371582
1987-01-12,0.578125
1987-01-13,0.5651040077209473
1987-01-14,0.5651040077209473
1987-01-15,0.5651040077209473
1987-01-16,0.5286459922790527
1987-01-19,0.5677080154418945
1987-01-20,0.5546879768371582
1987-01-21,0.546875
1987-01-22,0.5729169845581055
1987-01-23,0.5416669845581055
1987-01-26,0.515625
1987-01-27,0.5442709922790527
1987-01-28,0.5520830154418945
1987-01-29,0.53125
1987-01-30,0.5442709922790527
1987-02-02,0.5390629768371582
1987-02-03,0.5416669845581055
1987-02-04,0.5729169845581055
