,AMRK
2019-11-29,9.460000038146973
2019-12-02,9.199999809265137
2019-12-03,9.100000381469727
2019-12-04,8.960000038146973
2019-12-05,9.380000114440918
2019-12-06,9.149999618530273
2019-12-09,9.140000343322754
2019-12-10,9.03499984741211
2019-12-11,9.100000381469727
2019-12-12,9.09000015258789
2019-12-13,9.010000228881836
2019-12-16,8.800000190734863
2019-12-17,8.399999618530273
2019-12-18,8.180000305175781
2019-12-19,8.029999732971191
2019-12-20,8.239999771118164
2019-12-23,8.199999809265137
2019-12-24,8.0
2019-12-26,8.210000038146973
2019-12-27,8.149999618530273
2019-12-30,8.199999809265137
2019-12-31,8.270000457763672
2020-01-02,8.192000389099121
