,CCXI
2013-03-05,14.0
2013-03-06,13.9399995803833
2013-03-07,13.9399995803833
2013-03-08,14.0
2013-03-11,14.039999961853027
2013-03-12,13.970000267028809
2013-03-13,14.0
2013-03-14,13.949999809265137
2013-03-15,14.0
2013-03-18,13.619999885559082
2013-03-19,13.680000305175781
2013-03-20,13.9399995803833
2013-03-21,13.789999961853027
2013-03-22,13.930000305175781
2013-03-25,13.770000457763672
2013-03-26,13.869999885559082
2013-03-27,13.800000190734863
2013-03-28,13.819999694824219
2013-04-01,13.989999771118164
2013-04-02,13.789999961853027
2013-04-03,13.449999809265137
2013-04-04,13.6899995803833
2013-04-05,13.729999542236328
2013-04-08,13.720000267028809
2013-04-09,13.800000190734863
2013-04-10,13.930000305175781
2013-04-11,14.130000114440918
2013-04-12,13.90999984741211
2013-04-15,13.579999923706055
2013-04-16,12.260000228881836
2013-04-17,12.039999961853027
2013-04-18,11.3100004196167
2013-04-19,11.65999984741211
2013-04-22,12.350000381469727
2013-04-23,12.899999618530273
2013-04-24,12.920000076293945
2013-04-25,13.050000190734863
2013-04-26,12.720000267028809
2013-04-29,12.5600004196167
2013-04-30,12.430000305175781
2013-05-01,11.489999771118164
2013-05-02,11.739999771118164
2013-05-03,11.880000114440918
2013-05-06,12.039999961853027
2013-05-07,12.109999656677246
2013-05-08,12.119999885559082
2013-05-09,12.100000381469727
2013-05-10,12.210000038146973
2013-05-13,13.260000228881836
2013-05-14,14.739999771118164
2013-05-15,14.079999923706055
2013-05-16,13.770000457763672
2013-05-17,13.609999656677246
2013-05-20,13.600000381469727
2013-05-21,13.350000381469727
2013-05-22,13.520000457763672
2013-05-23,13.9399995803833
2013-05-24,13.920000076293945
2013-05-28,14.050000190734863
2013-05-29,14.15999984741211
2013-05-30,14.199999809265137
2013-05-31,13.510000228881836
2013-06-03,12.770000457763672
2013-06-04,12.079999923706055
2013-06-05,11.859999656677246
2013-06-06,12.0
2013-06-07,12.460000038146973
2013-06-10,11.760000228881836
2013-06-11,11.479999542236328
2013-06-12,11.329999923706055
2013-06-13,11.680000305175781
2013-06-14,11.630000114440918
2013-06-17,12.600000381469727
2013-06-18,12.579999923706055
2013-06-19,12.649999618530273
2013-06-20,12.470000267028809
2013-06-21,13.039999961853027
2013-06-24,13.8100004196167
2013-06-25,13.930000305175781
2013-06-26,13.920000076293945
2013-06-27,13.930000305175781
2013-06-28,14.140000343322754
2013-07-01,14.300000190734863
2013-07-02,13.890000343322754
2013-07-03,13.4399995803833
2013-07-05,13.319999694824219
2013-07-08,13.619999885559082
2013-07-09,14.180000305175781
2013-07-10,14.09000015258789
2013-07-11,13.949999809265137
2013-07-12,14.140000343322754
2013-07-15,14.460000038146973
2013-07-16,14.579999923706055
2013-07-17,14.510000228881836
2013-07-18,14.510000228881836
2013-07-19,14.350000381469727
2013-07-22,14.430000305175781
2013-07-23,14.279999732971191
2013-07-24,13.989999771118164
2013-07-25,14.069999694824219
2013-07-26,14.029999732971191
2013-07-29,13.680000305175781
2013-07-30,13.979999542236328
2013-07-31,13.979999542236328
2013-08-01,14.0
2013-08-02,13.649999618530273
2013-08-05,13.470000267028809
2013-08-06,13.329999923706055
2013-08-07,13.130000114440918
2013-08-08,12.850000381469727
2013-08-09,12.800000190734863
2013-08-12,12.65999984741211
2013-08-13,12.9399995803833
2013-08-14,13.5
2013-08-15,12.680000305175781
2013-08-16,12.029999732971191
2013-08-19,11.529999732971191
2013-08-20,11.470000267028809
2013-08-21,11.390000343322754
2013-08-22,11.6899995803833
2013-08-23,8.319999694824219
2013-08-26,8.100000381469727
2013-08-27,7.75
2013-08-28,8.180000305175781
2013-08-29,8.5
2013-08-30,8.100000381469727
2013-09-03,8.25
2013-09-04,8.270000457763672
2013-09-05,8.3100004196167
2013-09-06,8.260000228881836
2013-09-09,8.260000228881836
2013-09-10,6.25
2013-09-11,6.079999923706055
2013-09-12,6.059999942779541
2013-09-13,6.190000057220459
2013-09-16,5.989999771118164
2013-09-17,6.420000076293945
2013-09-18,6.079999923706055
2013-09-19,6.03000020980835
2013-09-20,5.889999866485596
2013-09-23,5.800000190734863
2013-09-24,5.78000020980835
2013-09-25,5.510000228881836
2013-09-26,5.53000020980835
2013-09-27,5.670000076293945
2013-09-30,5.559999942779541
2013-10-01,5.46999979019165
2013-10-02,5.570000171661377
2013-10-03,5.46999979019165
2013-10-04,5.409999847412109
2013-10-07,5.269999980926514
2013-10-08,5.400000095367432
2013-10-09,5.28000020980835
2013-10-10,5.150000095367432
2013-10-11,5.199999809265137
2013-10-14,5.239999771118164
2013-10-15,5.190000057220459
2013-10-16,5.150000095367432
2013-10-17,5.400000095367432
2013-10-18,5.340000152587891
2013-10-21,5.28000020980835
2013-10-22,5.239999771118164
2013-10-23,5.199999809265137
2013-10-24,5.150000095367432
2013-10-25,5.050000190734863
2013-10-28,5.099999904632568
2013-10-29,5.110000133514404
2013-10-30,5.03000020980835
2013-10-31,4.980000019073486
2013-11-01,4.960000038146973
2013-11-04,4.989999771118164
2013-11-05,4.989999771118164
2013-11-06,4.710000038146973
2013-11-07,4.670000076293945
2013-11-08,4.849999904632568
2013-11-11,4.710000038146973
2013-11-12,4.699999809265137
2013-11-13,4.679999828338623
2013-11-14,4.949999809265137
2013-11-15,4.789999961853027
2013-11-18,4.860000133514404
2013-11-19,4.760000228881836
2013-11-20,4.800000190734863
2013-11-21,5.010000228881836
2013-11-22,5.010000228881836
2013-11-25,4.980000019073486
2013-11-26,4.989999771118164
2013-11-27,5.150000095367432
2013-11-29,5.170000076293945
2013-12-02,5.019999980926514
2013-12-03,5.019999980926514
2013-12-04,5.159999847412109
2013-12-05,5.039999961853027
2013-12-06,5.150000095367432
2013-12-09,5.119999885559082
2013-12-10,5.079999923706055
2013-12-11,5.190000057220459
2013-12-12,5.309999942779541
2013-12-13,5.260000228881836
2013-12-16,5.519999980926514
2013-12-17,5.53000020980835
2013-12-18,5.400000095367432
2013-12-19,5.389999866485596
2013-12-20,5.409999847412109
2013-12-23,5.389999866485596
2013-12-24,5.429999828338623
2013-12-26,5.440000057220459
2013-12-27,5.429999828338623
2013-12-30,5.480000019073486
2013-12-31,5.789999961853027
2014-01-02,6.079999923706055
2014-01-03,6.179999828338623
2014-01-06,6.059999942779541
2014-01-07,6.099999904632568
2014-01-08,6.079999923706055
2014-01-09,6.389999866485596
2014-01-10,6.260000228881836
2014-01-13,6.050000190734863
2014-01-14,5.909999847412109
2014-01-15,6.099999904632568
2014-01-16,6.480000019073486
2014-01-17,7.139999866485596
2014-01-21,7.440000057220459
2014-01-22,7.539999961853027
2014-01-23,7.699999809265137
2014-01-24,7.019999980926514
2014-01-27,6.789999961853027
2014-01-28,6.769999980926514
2014-01-29,6.260000228881836
2014-01-30,6.449999809265137
2014-01-31,6.210000038146973
2014-02-03,6.25
2014-02-04,6.349999904632568
2014-02-05,6.360000133514404
2014-02-06,6.349999904632568
2014-02-07,6.53000020980835
2014-02-10,7.050000190734863
2014-02-11,7.079999923706055
2014-02-12,7.070000171661377
2014-02-13,7.090000152587891
2014-02-14,7.059999942779541
2014-02-18,7.110000133514404
2014-02-19,7.099999904632568
2014-02-20,7.449999809265137
2014-02-21,7.360000133514404
2014-02-24,7.480000019073486
2014-02-25,7.809999942779541
2014-02-26,7.78000020980835
2014-02-27,7.739999771118164
2014-02-28,7.599999904632568
2014-03-03,7.349999904632568
2014-03-04,7.489999771118164
2014-03-05,7.159999847412109
2014-03-06,7.25
2014-03-07,7.119999885559082
2014-03-10,7.139999866485596
2014-03-11,7.150000095367432
2014-03-12,7.130000114440918
2014-03-13,6.909999847412109
2014-03-14,7.130000114440918
2014-03-17,7.320000171661377
2014-03-18,8.039999961853027
2014-03-19,8.220000267028809
2014-03-20,8.109999656677246
2014-03-21,7.650000095367432
2014-03-24,7.369999885559082
2014-03-25,7.059999942779541
2014-03-26,6.75
2014-03-27,6.710000038146973
2014-03-28,6.539999961853027
2014-03-31,6.630000114440918
2014-04-01,6.869999885559082
2014-04-02,6.599999904632568
2014-04-03,6.440000057220459
2014-04-04,6.130000114440918
2014-04-07,6.130000114440918
2014-04-08,6.289999961853027
2014-04-09,6.78000020980835
2014-04-10,6.019999980926514
2014-04-11,5.539999961853027
2014-04-14,5.409999847412109
2014-04-15,5.25
2014-04-16,5.300000190734863
2014-04-17,5.349999904632568
2014-04-21,5.480000019073486
2014-04-22,5.980000019073486
2014-04-23,5.800000190734863
2014-04-24,5.78000020980835
2014-04-25,5.5
2014-04-28,5.380000114440918
2014-04-29,5.400000095367432
2014-04-30,5.480000019073486
2014-05-01,5.849999904632568
2014-05-02,5.690000057220459
2014-05-05,5.960000038146973
2014-05-06,5.760000228881836
2014-05-07,5.789999961853027
2014-05-08,5.389999866485596
2014-05-09,5.110000133514404
2014-05-12,5.420000076293945
2014-05-13,5.239999771118164
2014-05-14,5.170000076293945
2014-05-15,5.03000020980835
2014-05-16,4.940000057220459
2014-05-19,5.21999979019165
2014-05-20,5.010000228881836
2014-05-21,4.849999904632568
2014-05-22,4.809999942779541
2014-05-23,4.849999904632568
2014-05-27,5.03000020980835
2014-05-28,5.300000190734863
2014-05-29,5.349999904632568
2014-05-30,5.380000114440918
2014-06-02,5.28000020980835
2014-06-03,5.190000057220459
2014-06-04,5.25
2014-06-05,5.420000076293945
2014-06-06,5.53000020980835
2014-06-09,5.900000095367432
2014-06-10,5.900000095367432
2014-06-11,5.849999904632568
2014-06-12,5.760000228881836
2014-06-13,5.590000152587891
2014-06-16,6.050000190734863
2014-06-17,5.940000057220459
2014-06-18,6.03000020980835
2014-06-19,6.039999961853027
2014-06-20,6.0
2014-06-23,5.78000020980835
2014-06-24,5.630000114440918
2014-06-25,5.590000152587891
2014-06-26,5.460000038146973
2014-06-27,5.489999771118164
2014-06-30,5.849999904632568
2014-07-01,6.03000020980835
2014-07-02,5.989999771118164
2014-07-03,6.039999961853027
2014-07-07,5.760000228881836
2014-07-08,5.610000133514404
2014-07-09,5.659999847412109
2014-07-10,5.599999904632568
2014-07-11,5.699999809265137
2014-07-14,5.619999885559082
2014-07-15,5.550000190734863
2014-07-16,5.739999771118164
2014-07-17,5.559999942779541
2014-07-18,5.639999866485596
2014-07-21,5.619999885559082
2014-07-22,5.75
2014-07-23,5.769999980926514
2014-07-24,5.519999980926514
2014-07-25,5.639999866485596
2014-07-28,5.489999771118164
2014-07-29,5.679999828338623
2014-07-30,5.699999809265137
2014-07-31,5.5
2014-08-01,5.619999885559082
2014-08-04,5.420000076293945
2014-08-05,5.510000228881836
2014-08-06,5.559999942779541
2014-08-07,5.28000020980835
2014-08-08,5.199999809265137
2014-08-11,5.230000019073486
2014-08-12,4.980000019073486
2014-08-13,5.130000114440918
2014-08-14,5.150000095367432
2014-08-15,5.090000152587891
2014-08-18,5.210000038146973
2014-08-19,5.139999866485596
2014-08-20,5.010000228881836
2014-08-21,4.989999771118164
2014-08-22,4.949999809265137
2014-08-25,5.0
2014-08-26,5.099999904632568
2014-08-27,5.099999904632568
2014-08-28,5.03000020980835
2014-08-29,5.110000133514404
2014-09-02,5.210000038146973
2014-09-03,5.090000152587891
2014-09-04,5.070000171661377
2014-09-05,5.059999942779541
2014-09-08,5.170000076293945
2014-09-09,5.079999923706055
2014-09-10,5.199999809265137
2014-09-11,5.239999771118164
2014-09-12,5.050000190734863
2014-09-15,4.980000019073486
2014-09-16,5.079999923706055
2014-09-17,5.190000057220459
2014-09-18,5.070000171661377
2014-09-19,4.869999885559082
2014-09-22,4.760000228881836
2014-09-23,4.75
2014-09-24,4.900000095367432
2014-09-25,4.670000076293945
2014-09-26,4.829999923706055
2014-09-29,4.550000190734863
2014-09-30,4.5
2014-10-01,4.289999961853027
2014-10-02,4.320000171661377
2014-10-03,4.639999866485596
2014-10-06,4.570000171661377
2014-10-07,4.480000019073486
2014-10-08,4.880000114440918
2014-10-09,4.559999942779541
2014-10-10,4.460000038146973
2014-10-13,4.420000076293945
2014-10-14,4.550000190734863
2014-10-15,4.679999828338623
2014-10-16,5.130000114440918
2014-10-17,5.28000020980835
2014-10-20,5.340000152587891
2014-10-21,5.559999942779541
2014-10-22,5.690000057220459
2014-10-23,5.949999809265137
2014-10-24,5.71999979019165
2014-10-27,5.75
2014-10-28,5.940000057220459
2014-10-29,5.869999885559082
2014-10-30,5.960000038146973
2014-10-31,5.619999885559082
2014-11-03,5.599999904632568
2014-11-04,5.53000020980835
2014-11-05,5.53000020980835
2014-11-06,4.840000152587891
2014-11-07,4.699999809265137
2014-11-10,4.989999771118164
2014-11-11,5.099999904632568
2014-11-12,5.130000114440918
2014-11-13,5.039999961853027
2014-11-14,4.929999828338623
2014-11-17,4.730000019073486
2014-11-18,4.699999809265137
2014-11-19,4.659999847412109
2014-11-20,4.860000133514404
2014-11-21,4.699999809265137
2014-11-24,4.71999979019165
2014-11-25,4.75
2014-11-26,4.78000020980835
2014-11-28,4.610000133514404
2014-12-01,4.559999942779541
2014-12-02,4.46999979019165
2014-12-03,4.25
2014-12-04,4.139999866485596
2014-12-05,4.369999885559082
2014-12-08,4.409999847412109
2014-12-09,4.690000057220459
2014-12-10,4.400000095367432
2014-12-11,4.489999771118164
2014-12-12,5.599999904632568
2014-12-15,6.710000038146973
2014-12-16,6.760000228881836
2014-12-17,6.78000020980835
2014-12-18,6.710000038146973
2014-12-19,7.199999809265137
2014-12-22,7.190000057220459
2014-12-23,6.679999828338623
2014-12-24,6.639999866485596
2014-12-26,6.670000076293945
2014-12-29,6.679999828338623
2014-12-30,6.630000114440918
2014-12-31,6.829999923706055
2015-01-02,6.820000171661377
2015-01-05,6.809999942779541
2015-01-06,6.639999866485596
2015-01-07,6.960000038146973
2015-01-08,7.099999904632568
2015-01-09,7.039999961853027
2015-01-12,6.920000076293945
2015-01-13,7.090000152587891
2015-01-14,6.889999866485596
2015-01-15,7.010000228881836
2015-01-16,7.349999904632568
2015-01-20,7.809999942779541
2015-01-21,7.659999847412109
2015-01-22,8.34000015258789
2015-01-23,8.489999771118164
2015-01-26,8.75
2015-01-27,8.829999923706055
2015-01-28,8.770000457763672
2015-01-29,8.819999694824219
2015-01-30,8.220000267028809
2015-02-02,7.96999979019165
2015-02-03,7.5
2015-02-04,7.440000057220459
2015-02-05,7.670000076293945
2015-02-06,7.489999771118164
2015-02-09,7.539999961853027
2015-02-10,7.659999847412109
2015-02-11,7.559999942779541
2015-02-12,7.809999942779541
2015-02-13,7.849999904632568
2015-02-17,8.25
2015-02-18,8.239999771118164
2015-02-19,8.369999885559082
2015-02-20,8.270000457763672
2015-02-23,8.1899995803833
2015-02-24,7.989999771118164
2015-02-25,8.210000038146973
2015-02-26,8.260000228881836
2015-02-27,8.140000343322754
2015-03-02,8.119999885559082
2015-03-03,7.840000152587891
2015-03-04,8.010000228881836
2015-03-05,7.980000019073486
2015-03-06,7.739999771118164
2015-03-09,7.800000190734863
2015-03-10,8.079999923706055
2015-03-11,7.75
2015-03-12,8.0600004196167
2015-03-13,8.890000343322754
2015-03-16,8.579999923706055
2015-03-17,8.6899995803833
2015-03-18,8.359999656677246
2015-03-19,8.369999885559082
2015-03-20,7.789999961853027
2015-03-23,7.880000114440918
2015-03-24,7.670000076293945
2015-03-25,7.079999923706055
2015-03-26,6.989999771118164
2015-03-27,7.230000019073486
2015-03-30,7.449999809265137
2015-03-31,7.550000190734863
2015-04-01,7.610000133514404
2015-04-02,7.539999961853027
2015-04-06,7.429999828338623
2015-04-07,7.28000020980835
2015-04-08,7.670000076293945
2015-04-09,7.71999979019165
2015-04-10,7.920000076293945
2015-04-13,8.020000457763672
2015-04-14,7.760000228881836
2015-04-15,7.920000076293945
2015-04-16,7.869999885559082
2015-04-17,7.730000019073486
2015-04-20,7.889999866485596
2015-04-21,7.880000114440918
2015-04-22,7.860000133514404
2015-04-23,7.889999866485596
2015-04-24,7.619999885559082
2015-04-27,7.210000038146973
2015-04-28,7.150000095367432
2015-04-29,6.989999771118164
2015-04-30,6.690000057220459
2015-05-01,7.099999904632568
2015-05-04,7.25
2015-05-05,6.989999771118164
2015-05-06,6.679999828338623
2015-05-07,7.0
2015-05-08,7.210000038146973
2015-05-11,7.199999809265137
2015-05-12,7.179999828338623
2015-05-13,7.239999771118164
2015-05-14,7.300000190734863
2015-05-15,7.210000038146973
2015-05-18,7.840000152587891
2015-05-19,7.679999828338623
2015-05-20,7.730000019073486
2015-05-21,7.630000114440918
2015-05-22,7.489999771118164
2015-05-26,7.369999885559082
2015-05-27,7.739999771118164
2015-05-28,7.800000190734863
2015-05-29,8.670000076293945
2015-06-01,8.5600004196167
2015-06-02,8.720000267028809
2015-06-03,8.9399995803833
2015-06-04,8.899999618530273
2015-06-05,9.350000381469727
2015-06-08,9.199999809265137
2015-06-09,8.960000038146973
2015-06-10,8.989999771118164
2015-06-11,8.930000305175781
2015-06-12,8.800000190734863
2015-06-15,8.829999923706055
2015-06-16,8.699999809265137
2015-06-17,8.649999618530273
2015-06-18,8.970000267028809
2015-06-19,8.979999542236328
2015-06-22,9.109999656677246
2015-06-23,8.819999694824219
2015-06-24,8.390000343322754
2015-06-25,8.390000343322754
2015-06-26,8.279999732971191
2015-06-29,7.809999942779541
2015-06-30,8.229999542236328
2015-07-01,7.900000095367432
2015-07-02,8.0
2015-07-06,8.199999809265137
2015-07-07,8.130000114440918
2015-07-08,8.199999809265137
2015-07-09,8.40999984741211
2015-07-10,8.600000381469727
2015-07-13,8.789999961853027
2015-07-14,8.979999542236328
2015-07-15,8.850000381469727
2015-07-16,8.979999542236328
2015-07-17,9.010000228881836
2015-07-20,8.720000267028809
2015-07-21,8.729999542236328
2015-07-22,8.699999809265137
2015-07-23,8.399999618530273
2015-07-24,8.270000457763672
2015-07-27,8.289999961853027
2015-07-28,8.619999885559082
2015-07-29,8.5600004196167
2015-07-30,8.539999961853027
2015-07-31,8.239999771118164
2015-08-03,8.039999961853027
2015-08-04,7.989999771118164
2015-08-05,7.980000019073486
2015-08-06,7.539999961853027
2015-08-07,6.679999828338623
2015-08-10,6.510000228881836
2015-08-11,6.340000152587891
2015-08-12,6.550000190734863
2015-08-13,6.239999771118164
2015-08-14,6.53000020980835
2015-08-17,6.789999961853027
2015-08-18,7.03000020980835
2015-08-19,6.900000095367432
2015-08-20,6.75
2015-08-21,6.659999847412109
2015-08-24,6.480000019073486
2015-08-25,6.639999866485596
2015-08-26,7.090000152587891
2015-08-27,6.889999866485596
2015-08-28,6.5
2015-08-31,6.579999923706055
2015-09-01,6.190000057220459
2015-09-02,6.590000152587891
2015-09-03,6.170000076293945
2015-09-04,6.190000057220459
2015-09-08,6.409999847412109
2015-09-09,6.25
2015-09-10,6.400000095367432
2015-09-11,6.400000095367432
2015-09-14,6.260000228881836
2015-09-15,6.269999980926514
2015-09-16,5.949999809265137
2015-09-17,6.130000114440918
2015-09-18,6.650000095367432
2015-09-21,6.230000019073486
2015-09-22,6.230000019073486
2015-09-23,6.349999904632568
2015-09-24,6.489999771118164
2015-09-25,6.03000020980835
2015-09-28,5.869999885559082
2015-09-29,5.820000171661377
2015-09-30,6.050000190734863
2015-10-01,6.139999866485596
2015-10-02,6.449999809265137
2015-10-05,6.829999923706055
2015-10-06,6.389999866485596
2015-10-07,6.550000190734863
2015-10-08,6.429999828338623
2015-10-09,6.449999809265137
2015-10-12,6.480000019073486
2015-10-13,6.239999771118164
2015-10-14,6.170000076293945
2015-10-15,6.570000171661377
2015-10-16,6.380000114440918
2015-10-19,6.900000095367432
2015-10-20,6.860000133514404
2015-10-21,6.869999885559082
2015-10-22,6.849999904632568
2015-10-23,7.150000095367432
2015-10-26,7.099999904632568
2015-10-27,7.119999885559082
2015-10-28,7.210000038146973
2015-10-29,6.940000057220459
2015-10-30,6.989999771118164
2015-11-02,6.909999847412109
2015-11-03,6.880000114440918
2015-11-04,6.789999961853027
2015-11-05,6.690000057220459
2015-11-06,6.769999980926514
2015-11-09,6.670000076293945
2015-11-10,6.559999942779541
2015-11-11,6.489999771118164
2015-11-12,6.349999904632568
2015-11-13,6.679999828338623
