,AVCT
2019-01-23,10.1899995803833
2019-01-24,10.1899995803833
2019-01-25,10.15999984741211
2019-01-28,10.1899995803833
2019-01-29,10.187999725341797
2019-01-30,10.182999610900879
2019-01-31,10.180000305175781
2019-02-01,10.199999809265137
2019-02-04,10.199999809265137
2019-02-05,10.199999809265137
2019-02-06,10.1899995803833
2019-02-07,10.180000305175781
2019-02-08,10.20199966430664
2019-02-11,10.180000305175781
2019-02-12,10.220000267028809
2019-02-13,10.220000267028809
2019-02-14,10.210000038146973
2019-02-15,10.246000289916992
2019-02-19,10.246000289916992
2019-02-20,10.25
2019-02-21,10.25
2019-02-22,10.25
2019-02-25,10.25
2019-02-26,10.25
2019-02-27,10.239999771118164
2019-02-28,10.25
2019-03-01,10.229999542236328
2019-03-04,10.229999542236328
2019-03-05,10.229999542236328
2019-03-06,10.25
2019-03-07,10.239999771118164
2019-03-08,10.229000091552734
2019-03-11,10.239999771118164
2019-03-12,10.25
2019-03-13,10.229999542236328
2019-03-14,10.260000228881836
2019-03-15,10.25
2019-03-18,10.25
2019-03-19,10.239999771118164
2019-03-20,10.25
2019-03-21,10.239999771118164
2019-03-22,10.25
2019-03-25,10.25
2019-03-26,10.25
2019-03-27,10.25
2019-03-28,10.270000457763672
2019-03-29,10.25
2019-04-01,10.260000228881836
2019-04-02,10.260000228881836
2019-04-03,10.260000228881836
2019-04-04,10.289999961853027
2019-04-05,10.295000076293945
2019-04-08,10.289999961853027
2019-04-09,10.286999702453613
2019-04-10,10.300000190734863
2019-04-11,10.270000457763672
2019-04-12,10.300000190734863
2019-04-15,10.300000190734863
2019-04-16,10.270000457763672
2019-04-17,10.28499984741211
2019-04-18,10.289999961853027
2019-04-22,10.279999732971191
2019-04-23,10.319999694824219
2019-04-24,10.329999923706055
2019-04-25,10.329999923706055
2019-04-26,10.329999923706055
2019-04-29,10.319999694824219
2019-04-30,10.380000114440918
2019-05-01,10.34000015258789
2019-05-02,10.34000015258789
2019-05-03,10.319999694824219
2019-05-06,10.319999694824219
2019-05-07,10.319999694824219
2019-05-08,10.319999694824219
2019-05-09,10.319999694824219
2019-05-10,10.335000038146973
2019-05-13,10.329999923706055
2019-05-14,10.319999694824219
2019-05-15,10.319999694824219
2019-05-16,10.319999694824219
2019-05-17,10.319999694824219
2019-05-20,10.321000099182129
2019-05-21,10.34000015258789
2019-05-22,10.380000114440918
2019-05-23,10.369999885559082
2019-05-24,10.348999977111816
2019-05-28,10.348999977111816
2019-05-29,10.348999977111816
2019-05-30,10.34000015258789
2019-05-31,10.34000015258789
2019-06-03,10.359999656677246
2019-06-04,10.359999656677246
2019-06-05,10.359999656677246
2019-06-06,10.359999656677246
2019-06-07,10.399999618530273
2019-06-10,10.359999656677246
2019-06-11,10.359999656677246
2019-06-12,10.359999656677246
2019-06-13,10.359999656677246
2019-06-14,10.5
2019-06-17,10.5
2019-06-18,10.5
2019-06-19,10.5
2019-06-20,10.5
2019-06-21,10.699999809265137
2019-06-24,10.359999656677246
2019-06-25,10.359999656677246
2019-06-26,10.390000343322754
2019-06-27,10.390000343322754
2019-06-28,10.380000114440918
2019-07-01,10.4350004196167
2019-07-02,10.4350004196167
2019-07-03,10.380000114440918
2019-07-05,10.380000114440918
2019-07-08,10.449999809265137
2019-07-09,10.300000190734863
2019-07-10,10.359999656677246
2019-07-11,10.359999656677246
2019-07-12,10.359999656677246
2019-07-15,10.359999656677246
2019-07-16,10.380000114440918
2019-07-17,10.380000114440918
2019-07-18,10.380000114440918
2019-07-19,10.380000114440918
2019-07-22,10.380000114440918
2019-07-23,10.380000114440918
2019-07-24,10.489999771118164
2019-07-25,10.430000305175781
2019-07-26,10.430000305175781
2019-07-29,10.430000305175781
2019-07-30,10.430000305175781
2019-07-31,10.430000305175781
2019-08-01,10.430000305175781
2019-08-02,10.430000305175781
2019-08-05,10.430000305175781
2019-08-06,10.430000305175781
2019-08-07,10.369000434875488
2019-08-08,10.369000434875488
2019-08-09,10.3100004196167
2019-08-12,10.3100004196167
2019-08-13,10.3100004196167
2019-08-14,10.380000114440918
2019-08-15,10.380000114440918
2019-08-16,10.319999694824219
2019-08-19,10.319999694824219
2019-08-20,10.319999694824219
2019-08-21,10.319999694824219
2019-08-22,10.319999694824219
2019-08-23,10.319999694824219
2019-08-26,10.319999694824219
2019-08-27,9.5
2019-08-28,10.25
2019-08-29,10.25
2019-08-30,10.25
2019-09-03,10.25
2019-09-04,8.0600004196167
2019-09-05,8.0600004196167
2019-09-06,8.0600004196167
2019-09-09,8.0600004196167
2019-09-10,8.0600004196167
2019-09-11,8.0600004196167
2019-09-12,10.331000328063965
2019-09-13,10.331000328063965
2019-09-16,10.331000328063965
2019-09-17,10.331000328063965
2019-09-18,10.331000328063965
2019-09-19,10.329999923706055
2019-09-20,10.329999923706055
2019-09-23,10.159000396728516
2019-09-24,10.159000396728516
2019-09-25,10.159000396728516
2019-09-26,10.159000396728516
2019-09-27,10.159000396728516
2019-09-30,10.159000396728516
2019-10-01,10.159000396728516
2019-10-02,10.069999694824219
2019-10-03,10.010000228881836
2019-10-04,10.020000457763672
2019-10-07,10.020000457763672
2019-10-08,10.020000457763672
2019-10-09,10.050000190734863
2019-10-10,10.300000190734863
2019-10-11,10.300000190734863
2019-10-14,10.300000190734863
2019-10-15,10.300000190734863
2019-10-16,10.300000190734863
2019-10-17,10.300000190734863
2019-10-18,10.300000190734863
2019-10-21,10.300000190734863
2019-10-22,10.300000190734863
2019-10-23,10.300000190734863
2019-10-24,10.319999694824219
2019-10-25,10.319999694824219
2019-10-28,10.829999923706055
2019-10-29,10.829999923706055
2019-10-30,10.611000061035156
2019-10-31,10.350000381469727
2019-11-01,10.829999923706055
2019-11-04,10.829999923706055
2019-11-05,10.829999923706055
2019-11-06,10.829999923706055
2019-11-07,10.829999923706055
2019-11-08,10.829999923706055
2019-11-11,10.829999923706055
2019-11-12,10.829999923706055
2019-11-13,10.829999923706055
2019-11-14,10.829999923706055
2019-11-15,10.829999923706055
2019-11-18,10.829999923706055
2019-11-19,10.829999923706055
2019-11-20,10.829999923706055
2019-11-21,10.829999923706055
2019-11-22,10.300000190734863
2019-11-25,10.300000190734863
2019-11-26,10.300000190734863
2019-11-27,10.300000190734863
2019-11-29,10.300000190734863
2019-12-02,10.300000190734863
2019-12-03,10.300000190734863
2019-12-04,10.300000190734863
2019-12-05,10.300000190734863
2019-12-06,10.300000190734863
2019-12-09,10.300000190734863
2019-12-10,11.210000038146973
2019-12-11,10.550000190734863
2019-12-12,10.550000190734863
2019-12-13,10.550000190734863
2019-12-16,10.550000190734863
2019-12-17,10.550000190734863
2019-12-18,10.550000190734863
2019-12-19,10.550000190734863
2019-12-20,10.25
2019-12-23,10.25
2019-12-24,10.25
2019-12-26,9.399999618530273
2019-12-27,9.399999618530273
2019-12-30,10.199999809265137
2019-12-31,10.63700008392334
2020-01-02,10.63700008392334
2020-01-03,10.63700008392334
2020-01-06,8.805000305175781
2020-01-07,8.805000305175781
2020-01-08,8.805000305175781
2020-01-09,8.805000305175781
2020-01-10,8.805000305175781
2020-01-13,8.805000305175781
2020-01-14,10.050000190734863
2020-01-15,10.050000190734863
2020-01-16,10.050000190734863
2020-01-17,10.050000190734863
2020-01-21,10.050000190734863
2020-01-22,10.050000190734863
2020-01-23,10.050000190734863
2020-01-24,10.050000190734863
2020-01-27,10.50100040435791
2020-01-28,10.50100040435791
2020-01-29,10.50100040435791
2020-01-30,10.5
2020-01-31,10.5
2020-02-03,10.5
2020-02-04,10.5
2020-02-05,10.5
2020-02-06,10.5
2020-02-07,10.5
2020-02-10,10.538000106811523
2020-02-11,10.538000106811523
2020-02-12,10.538000106811523
2020-02-13,10.538000106811523
2020-02-14,10.538000106811523
2020-02-18,10.788000106811523
2020-02-19,10.788000106811523
2020-02-20,10.788000106811523
2020-02-21,10.788000106811523
2020-02-24,9.927000045776367
2020-02-25,9.927000045776367
2020-02-26,10.899999618530273
2020-02-27,11.25
2020-02-28,11.25
2020-03-02,11.25
2020-03-03,11.25
2020-03-04,11.25
2020-03-05,11.25
2020-03-06,11.25
2020-03-09,11.25
2020-03-10,11.25
2020-03-11,11.0
2020-03-12,9.029999732971191
2020-03-13,9.899999618530273
2020-03-16,7.489999771118164
2020-03-17,7.489999771118164
2020-03-18,7.489999771118164
2020-03-19,7.489999771118164
2020-03-20,4.800000190734863
2020-03-23,5.0
2020-03-24,5.0
2020-03-25,5.0
2020-03-26,5.0
2020-03-27,5.099999904632568
2020-03-30,5.099999904632568
2020-03-31,5.099999904632568
2020-04-01,5.099999904632568
2020-04-02,5.099999904632568
2020-04-03,2.700000047683716
2020-04-06,3.880000114440918
2020-04-07,2.680000066757202
2020-04-08,2.0
2020-04-09,1.8700000047683716
2020-04-13,1.722000002861023
2020-04-14,2.180000066757202
2020-04-15,2.1500000953674316
2020-04-16,2.0299999713897705
2020-04-17,2.055000066757202
2020-04-20,1.850000023841858
2020-04-21,1.7699999809265137
2020-04-22,1.7740000486373901
2020-04-23,1.6699999570846558
2020-04-24,1.75
2020-04-27,2.0
2020-04-28,1.9900000095367432
2020-04-29,1.850000023841858
2020-04-30,1.7799999713897705
2020-05-01,1.6699999570846558
2020-05-04,1.715000033378601
2020-05-05,1.7100000381469727
2020-05-06,1.690000057220459
2020-05-07,1.600000023841858
2020-05-08,1.6299999952316284
2020-05-11,1.7000000476837158
2020-05-12,1.6399999856948853
2020-05-13,1.5700000524520874
2020-05-14,1.5700000524520874
2020-05-15,1.5800000429153442
2020-05-18,1.6399999856948853
2020-05-19,1.5800000429153442
2020-05-20,1.5800000429153442
2020-05-21,1.5800000429153442
2020-05-22,1.5800000429153442
2020-05-26,1.5499999523162842
2020-05-27,1.5360000133514404
2020-05-28,1.5700000524520874
2020-05-29,1.6200000047683716
2020-06-01,1.7599999904632568
2020-06-02,1.840000033378601
2020-06-03,1.7599999904632568
2020-06-04,1.9700000286102295
2020-06-05,2.119999885559082
2020-06-08,2.109999895095825
2020-06-09,2.180000066757202
2020-06-10,3.359999895095825
2020-06-11,4.059999942779541
2020-06-12,4.550000190734863
2020-06-15,3.9600000381469727
2020-06-16,4.0
2020-06-17,3.75
2020-06-18,3.5199999809265137
2020-06-19,4.079999923706055
2020-06-22,3.950000047683716
2020-06-23,3.9700000286102295
2020-06-24,3.859999895095825
2020-06-25,3.740000009536743
2020-06-26,3.859999895095825
2020-06-29,3.6600000858306885
2020-06-30,3.309999942779541
2020-07-01,3.180000066757202
2020-07-02,3.549999952316284
2020-07-06,3.430000066757202
2020-07-07,3.0899999141693115
2020-07-08,3.1500000953674316
2020-07-09,3.1500000953674316
2020-07-10,3.0399999618530273
2020-07-13,3.009999990463257
2020-07-14,2.8299999237060547
2020-07-15,3.2899999618530273
2020-07-16,3.2799999713897705
2020-07-17,3.4800000190734863
2020-07-20,3.490000009536743
2020-07-21,4.119999885559082
2020-07-22,4.039999961853027
2020-07-23,3.740000009536743
2020-07-24,3.6500000953674316
2020-07-27,3.9600000381469727
2020-07-28,4.059999942779541
2020-07-29,4.329999923706055
2020-07-30,4.230000019073486
2020-07-31,4.25
2020-08-03,4.349999904632568
2020-08-04,4.550000190734863
2020-08-05,4.840000152587891
2020-08-06,8.350000381469727
2020-08-07,7.840000152587891
2020-08-10,6.579999923706055
2020-08-11,7.03000020980835
2020-08-12,6.829999923706055
2020-08-13,6.289999961853027
2020-08-14,5.010000228881836
2020-08-17,4.989999771118164
2020-08-18,4.900000095367432
2020-08-19,4.519999980926514
2020-08-20,4.619999885559082
2020-08-21,4.809999942779541
2020-08-24,5.440000057220459
2020-08-25,5.590000152587891
2020-08-26,5.480000019073486
2020-08-27,4.619999885559082
2020-08-28,4.75
2020-08-31,4.980000019073486
2020-09-01,5.190000057220459
2020-09-02,4.869999885559082
2020-09-03,4.639999866485596
2020-09-04,4.96999979019165
2020-09-08,4.840000152587891
2020-09-09,4.610000133514404
2020-09-10,4.230000019073486
2020-09-11,4.090000152587891
2020-09-14,3.940000057220459
2020-09-15,3.9600000381469727
2020-09-16,4.070000171661377
2020-09-17,4.309999942779541
2020-09-18,4.159999847412109
2020-09-21,4.360000133514404
2020-09-22,4.260000228881836
2020-09-23,3.950000047683716
2020-09-24,3.8499999046325684
2020-09-25,4.0
2020-09-28,4.010000228881836
2020-09-29,4.050000190734863
2020-09-30,4.190000057220459
2020-10-01,4.340000152587891
2020-10-02,4.360000133514404
2020-10-05,4.150000095367432
2020-10-06,4.239999771118164
2020-10-07,4.170000076293945
2020-10-08,4.179999828338623
2020-10-09,4.150000095367432
2020-10-12,4.28000020980835
2020-10-13,4.190000057220459
2020-10-14,4.349999904632568
2020-10-15,4.369999885559082
2020-10-16,4.179999828338623
2020-10-19,4.309999942779541
2020-10-20,4.300000190734863
2020-10-21,4.25
2020-10-22,4.170000076293945
2020-10-23,4.369999885559082
2020-10-26,4.130000114440918
2020-10-27,4.119999885559082
2020-10-28,3.7899999618530273
2020-10-29,3.940000057220459
2020-10-30,3.9000000953674316
2020-11-02,3.9800000190734863
2020-11-03,4.010000228881836
2020-11-04,3.9000000953674316
2020-11-05,4.150000095367432
2020-11-06,4.139999866485596
2020-11-09,4.090000152587891
2020-11-10,3.9200000762939453
2020-11-11,3.9600000381469727
2020-11-12,3.950000047683716
2020-11-13,3.9800000190734863
2020-11-16,4.150000095367432
2020-11-17,4.179999828338623
2020-11-18,5.289999961853027
2020-11-19,4.690000057220459
2020-11-20,4.489999771118164
2020-11-23,4.519999980926514
2020-11-24,4.639999866485596
2020-11-25,5.099999904632568
2020-11-27,4.920000076293945
2020-11-30,4.960000038146973
2020-12-01,4.789999961853027
2020-12-02,5.239999771118164
2020-12-03,4.960000038146973
2020-12-04,5.170000076293945
2020-12-07,5.670000076293945
2020-12-08,5.340000152587891
2020-12-09,5.0
2020-12-10,5.070000171661377
2020-12-11,5.139999866485596
2020-12-14,5.03000020980835
2020-12-15,5.25
2020-12-16,5.400000095367432
2020-12-17,5.400000095367432
2020-12-18,5.190000057220459
2020-12-21,5.699999809265137
2020-12-22,6.739999771118164
2020-12-23,6.210000038146973
2020-12-24,6.869999885559082
2020-12-28,7.619999885559082
2020-12-29,7.289999961853027
2020-12-30,7.409999847412109
2020-12-31,7.199999809265137
2021-01-04,7.449999809265137
2021-01-05,7.829999923706055
2021-01-06,7.440000057220459
2021-01-07,7.710000038146973
2021-01-08,7.730000019073486
2021-01-11,7.78000020980835
2021-01-12,7.889999866485596
2021-01-13,8.239999771118164
2021-01-14,8.569999694824219
2021-01-15,8.90999984741211
2021-01-19,9.119999885559082
2021-01-20,8.65999984741211
2021-01-21,8.550000190734863
2021-01-22,9.079999923706055
2021-01-25,9.260000228881836
2021-01-26,8.739999771118164
2021-01-27,9.140000343322754
2021-01-28,8.699999809265137
2021-01-29,8.09000015258789
2021-02-01,8.020000457763672
2021-02-02,7.940000057220459
2021-02-03,8.149999618530273
2021-02-04,8.260000228881836
2021-02-05,8.0600004196167
2021-02-08,8.130000114440918
2021-02-09,7.900000095367432
2021-02-10,7.860000133514404
2021-02-11,7.860000133514404
2021-02-12,7.815000057220459
2021-02-16,7.820000171661377
2021-02-17,7.699999809265137
2021-02-18,7.260000228881836
2021-02-19,7.860000133514404
2021-02-22,7.980000019073486
2021-02-23,7.300000190734863
2021-02-24,7.28000020980835
2021-02-25,6.590000152587891
2021-02-26,6.71999979019165
2021-03-01,7.010000228881836
2021-03-02,6.21999979019165
2021-03-03,5.889999866485596
2021-03-04,5.460000038146973
2021-03-05,5.320000171661377
2021-03-08,5.690000057220459
2021-03-09,6.059999942779541
2021-03-10,6.230000019073486
2021-03-11,6.293000221252441
2021-03-12,6.260000228881836
2021-03-15,6.739999771118164
2021-03-16,6.21999979019165
2021-03-17,6.21999979019165
2021-03-18,6.190000057220459
2021-03-19,5.860000133514404
2021-03-22,5.690000057220459
2021-03-23,5.96999979019165
2021-03-24,5.690000057220459
2021-03-25,5.809999942779541
2021-03-26,6.039999961853027
2021-03-29,5.690000057220459
2021-03-30,5.559999942779541
2021-03-31,5.659999847412109
2021-04-01,5.710000038146973
2021-04-05,5.840000152587891
2021-04-06,6.039999961853027
2021-04-07,5.809999942779541
2021-04-08,7.489999771118164
2021-04-09,7.630000114440918
2021-04-12,7.940000057220459
2021-04-13,7.960000038146973
2021-04-14,7.400000095367432
2021-04-15,7.21999979019165
2021-04-16,7.079999923706055
2021-04-19,7.019999980926514
2021-04-20,6.829999923706055
2021-04-21,6.78000020980835
2021-04-22,6.909999847412109
2021-04-23,6.900000095367432
2021-04-26,7.130000114440918
2021-04-27,7.019999980926514
2021-04-28,7.239999771118164
2021-04-29,6.940000057220459
2021-04-30,7.070000171661377
2021-05-03,7.0
2021-05-04,6.489999771118164
2021-05-05,6.260000228881836
2021-05-06,6.369999885559082
2021-05-07,6.519999980926514
2021-05-10,6.449999809265137
2021-05-11,6.269999980926514
2021-05-12,6.010000228881836
2021-05-13,5.889999866485596
2021-05-14,5.860000133514404
