,CVGI
2005-10-05,20.270000457763672
2005-10-06,19.450000762939453
2005-10-07,19.1200008392334
2005-10-10,18.649999618530273
2005-10-11,17.940000534057617
2005-10-12,18.110000610351562
2005-10-13,18.020000457763672
2005-10-14,18.809999465942383
2005-10-17,18.3799991607666
2005-10-18,17.780000686645508
2005-10-19,19.239999771118164
2005-10-20,19.510000228881836
2005-10-21,19.5
2005-10-24,19.59000015258789
2005-10-25,18.530000686645508
2005-10-26,19.040000915527344
2005-10-27,18.8700008392334
2005-10-28,19.520000457763672
2005-10-31,19.520000457763672
2005-11-01,18.979999542236328
2005-11-02,18.989999771118164
2005-11-03,18.899999618530273
2005-11-04,18.799999237060547
2005-11-07,18.40999984741211
2005-11-08,18.15999984741211
2005-11-09,18.309999465942383
2005-11-10,18.790000915527344
2005-11-11,19.649999618530273
2005-11-14,19.670000076293945
2005-11-15,18.610000610351562
2005-11-16,19.260000228881836
2005-11-17,19.540000915527344
2005-11-18,20.049999237060547
2005-11-21,20.5
2005-11-22,20.540000915527344
2005-11-23,20.639999389648438
2005-11-25,20.5
2005-11-28,19.549999237060547
2005-11-29,19.75
2005-11-30,19.790000915527344
2005-12-01,20.149999618530273
2005-12-02,20.079999923706055
2005-12-05,18.959999084472656
2005-12-06,19.18000030517578
2005-12-07,18.93000030517578
2005-12-08,18.350000381469727
2005-12-09,18.31999969482422
2005-12-12,18.450000762939453
2005-12-13,18.68000030517578
2005-12-14,18.309999465942383
2005-12-15,18.75
2005-12-16,18.65999984741211
2005-12-19,18.06999969482422
2005-12-20,17.850000381469727
2005-12-21,18.110000610351562
2005-12-22,18.1299991607666
2005-12-23,18.299999237060547
2005-12-27,18.18000030517578
2005-12-28,18.56999969482422
2005-12-29,18.75
2005-12-30,18.780000686645508
2006-01-03,18.709999084472656
2006-01-04,19.049999237060547
2006-01-05,18.940000534057617
2006-01-06,19.170000076293945
2006-01-09,19.600000381469727
2006-01-10,19.479999542236328
2006-01-11,19.520000457763672
2006-01-12,19.559999465942383
2006-01-13,19.420000076293945
2006-01-17,19.049999237060547
2006-01-18,19.18000030517578
2006-01-19,19.6299991607666
2006-01-20,19.420000076293945
2006-01-23,19.5
2006-01-24,20.6299991607666
2006-01-25,20.899999618530273
2006-01-26,21.079999923706055
2006-01-27,21.5
2006-01-30,21.5
2006-01-31,21.579999923706055
2006-02-01,19.059999465942383
2006-02-02,19.049999237060547
2006-02-03,18.75
2006-02-06,18.149999618530273
2006-02-07,18.15999984741211
2006-02-08,18.489999771118164
2006-02-09,18.270000457763672
2006-02-10,18.200000762939453
2006-02-13,17.670000076293945
2006-02-14,17.93000030517578
2006-02-15,18.190000534057617
2006-02-16,18.239999771118164
2006-02-17,18.200000762939453
2006-02-21,18.040000915527344
2006-02-22,18.15999984741211
2006-02-23,18.469999313354492
2006-02-24,18.290000915527344
2006-02-27,18.329999923706055
2006-02-28,18.299999237060547
2006-03-01,18.309999465942383
2006-03-02,18.290000915527344
2006-03-03,18.049999237060547
2006-03-06,18.190000534057617
2006-03-07,18.18000030517578
2006-03-08,18.25
2006-03-09,18.1200008392334
2006-03-10,18.5
2006-03-13,18.559999465942383
2006-03-14,19.549999237060547
2006-03-15,19.920000076293945
2006-03-16,19.5
2006-03-17,18.959999084472656
2006-03-20,19.399999618530273
2006-03-21,19.25
2006-03-22,19.530000686645508
2006-03-23,19.290000915527344
2006-03-24,19.6299991607666
2006-03-27,19.75
2006-03-28,19.56999969482422
2006-03-29,18.670000076293945
2006-03-30,18.850000381469727
2006-03-31,19.209999084472656
2006-04-03,19.06999969482422
2006-04-04,19.100000381469727
2006-04-05,19.149999618530273
2006-04-06,18.969999313354492
2006-04-07,18.31999969482422
2006-04-10,19.110000610351562
2006-04-11,18.510000228881836
2006-04-12,18.950000762939453
2006-04-13,19.040000915527344
2006-04-17,18.530000686645508
2006-04-18,18.760000228881836
2006-04-19,19.219999313354492
2006-04-20,18.969999313354492
2006-04-21,19.020000457763672
2006-04-24,18.829999923706055
2006-04-25,18.649999618530273
2006-04-26,18.790000915527344
2006-04-27,19.950000762939453
2006-04-28,20.260000228881836
2006-05-01,19.600000381469727
2006-05-02,20.219999313354492
2006-05-03,20.040000915527344
2006-05-04,19.950000762939453
2006-05-05,19.899999618530273
2006-05-08,19.93000030517578
2006-05-09,20.420000076293945
2006-05-10,20.81999969482422
2006-05-11,20.110000610351562
2006-05-12,20.0
2006-05-15,20.299999237060547
2006-05-16,20.1200008392334
2006-05-17,20.200000762939453
2006-05-18,20.020000457763672
2006-05-19,20.440000534057617
2006-05-22,20.06999969482422
2006-05-23,20.06999969482422
2006-05-24,20.170000076293945
2006-05-25,20.790000915527344
2006-05-26,20.709999084472656
2006-05-30,20.239999771118164
2006-05-31,20.540000915527344
2006-06-01,21.0
2006-06-02,20.950000762939453
2006-06-05,19.889999389648438
2006-06-06,19.780000686645508
2006-06-07,19.989999771118164
2006-06-08,20.06999969482422
2006-06-09,20.329999923706055
2006-06-12,19.559999465942383
2006-06-13,19.31999969482422
2006-06-14,19.309999465942383
2006-06-15,19.959999084472656
2006-06-16,19.510000228881836
2006-06-19,19.610000610351562
2006-06-20,19.579999923706055
2006-06-21,19.110000610351562
2006-06-22,19.139999389648438
2006-06-23,19.059999465942383
2006-06-26,19.3700008392334
2006-06-27,19.3700008392334
2006-06-28,20.020000457763672
2006-06-29,20.8799991607666
2006-06-30,20.68000030517578
2006-07-03,20.75
2006-07-05,19.899999618530273
2006-07-06,18.940000534057617
2006-07-07,19.110000610351562
2006-07-10,19.389999389648438
2006-07-11,19.649999618530273
2006-07-12,19.229999542236328
2006-07-13,19.010000228881836
2006-07-14,18.31999969482422
2006-07-17,18.170000076293945
2006-07-18,18.260000228881836
2006-07-19,18.780000686645508
2006-07-20,18.15999984741211
2006-07-21,18.100000381469727
2006-07-24,18.649999618530273
2006-07-25,18.639999389648438
2006-07-26,18.280000686645508
2006-07-27,18.399999618530273
2006-07-28,18.329999923706055
2006-07-31,18.010000228881836
2006-08-01,18.18000030517578
2006-08-02,18.200000762939453
2006-08-03,18.68000030517578
2006-08-04,19.100000381469727
2006-08-07,19.020000457763672
2006-08-08,18.270000457763672
2006-08-09,17.860000610351562
2006-08-10,18.079999923706055
2006-08-11,17.399999618530273
2006-08-14,18.209999084472656
2006-08-15,18.65999984741211
2006-08-16,19.09000015258789
2006-08-17,19.780000686645508
2006-08-18,19.420000076293945
2006-08-21,18.799999237060547
2006-08-22,18.770000457763672
2006-08-23,18.31999969482422
2006-08-24,18.489999771118164
2006-08-25,18.540000915527344
2006-08-28,18.610000610351562
2006-08-29,19.469999313354492
2006-08-30,19.450000762939453
2006-08-31,19.6200008392334
2006-09-01,19.260000228881836
2006-09-05,18.979999542236328
2006-09-06,18.40999984741211
2006-09-07,18.3799991607666
2006-09-08,18.899999618530273
2006-09-11,18.81999969482422
2006-09-12,19.389999389648438
2006-09-13,19.56999969482422
2006-09-14,18.670000076293945
2006-09-15,19.450000762939453
2006-09-18,19.389999389648438
2006-09-19,18.979999542236328
2006-09-20,19.469999313354492
2006-09-21,18.600000381469727
2006-09-22,18.479999542236328
2006-09-25,19.260000228881836
2006-09-26,19.670000076293945
2006-09-27,19.959999084472656
2006-09-28,19.959999084472656
2006-09-29,19.260000228881836
2006-10-02,18.75
2006-10-03,19.149999618530273
2006-10-04,19.440000534057617
2006-10-05,19.8700008392334
2006-10-06,19.709999084472656
2006-10-09,20.0
2006-10-10,20.299999237060547
2006-10-11,19.6200008392334
2006-10-12,20.1299991607666
2006-10-13,20.459999084472656
2006-10-16,20.209999084472656
2006-10-17,20.020000457763672
2006-10-18,20.030000686645508
2006-10-19,20.0
2006-10-20,19.670000076293945
2006-10-23,19.790000915527344
2006-10-24,19.170000076293945
2006-10-25,19.5
2006-10-26,20.200000762939453
2006-10-27,20.15999984741211
2006-10-30,20.780000686645508
2006-10-31,20.600000381469727
2006-11-01,19.959999084472656
2006-11-02,19.84000015258789
2006-11-03,20.06999969482422
2006-11-06,20.59000015258789
2006-11-07,20.600000381469727
2006-11-08,20.440000534057617
2006-11-09,20.90999984741211
2006-11-10,21.020000457763672
2006-11-13,21.31999969482422
2006-11-14,21.860000610351562
2006-11-15,22.34000015258789
2006-11-16,22.450000762939453
2006-11-17,22.6200008392334
2006-11-20,22.850000381469727
2006-11-21,22.959999084472656
2006-11-22,23.049999237060547
2006-11-24,23.100000381469727
2006-11-27,22.139999389648438
2006-11-28,22.219999313354492
2006-11-29,23.190000534057617
2006-11-30,23.399999618530273
2006-12-01,22.579999923706055
2006-12-04,23.229999542236328
2006-12-05,23.06999969482422
2006-12-06,22.8799991607666
2006-12-07,22.34000015258789
2006-12-08,21.600000381469727
2006-12-11,21.5
2006-12-12,21.260000228881836
2006-12-13,21.65999984741211
2006-12-14,21.5
2006-12-15,21.510000228881836
2006-12-18,21.260000228881836
2006-12-19,20.81999969482422
2006-12-20,21.1299991607666
2006-12-21,20.979999542236328
2006-12-22,21.280000686645508
2006-12-26,22.030000686645508
2006-12-27,22.3799991607666
2006-12-28,22.229999542236328
2006-12-29,21.799999237060547
2007-01-03,22.100000381469727
2007-01-04,21.780000686645508
2007-01-05,20.530000686645508
2007-01-08,20.209999084472656
2007-01-09,21.049999237060547
2007-01-10,20.68000030517578
2007-01-11,20.770000457763672
2007-01-12,20.600000381469727
2007-01-16,20.459999084472656
2007-01-17,20.079999923706055
2007-01-18,19.75
2007-01-19,19.739999771118164
2007-01-22,19.290000915527344
2007-01-23,19.610000610351562
2007-01-24,20.209999084472656
2007-01-25,20.0
2007-01-26,20.079999923706055
2007-01-29,20.09000015258789
2007-01-30,20.170000076293945
2007-01-31,20.200000762939453
2007-02-01,20.0
2007-02-02,20.25
2007-02-05,20.010000228881836
2007-02-06,20.010000228881836
2007-02-07,19.90999984741211
2007-02-08,20.190000534057617
2007-02-09,20.209999084472656
2007-02-12,20.010000228881836
2007-02-13,20.34000015258789
2007-02-14,20.399999618530273
2007-02-15,20.489999771118164
2007-02-16,20.600000381469727
2007-02-20,20.959999084472656
2007-02-21,20.93000030517578
2007-02-22,20.329999923706055
2007-02-23,20.170000076293945
2007-02-26,20.09000015258789
2007-02-27,19.399999618530273
2007-02-28,19.389999389648438
2007-03-01,19.270000457763672
2007-03-02,19.209999084472656
2007-03-05,18.8700008392334
2007-03-06,19.09000015258789
2007-03-07,19.1299991607666
2007-03-08,19.190000534057617
2007-03-09,19.309999465942383
2007-03-12,19.889999389648438
2007-03-13,19.15999984741211
2007-03-14,19.559999465942383
2007-03-15,19.639999389648438
2007-03-16,19.6200008392334
2007-03-19,20.110000610351562
2007-03-20,20.190000534057617
2007-03-21,20.329999923706055
2007-03-22,20.25
2007-03-23,19.8799991607666
2007-03-26,19.889999389648438
2007-03-27,19.600000381469727
2007-03-28,19.670000076293945
2007-03-29,20.1299991607666
2007-03-30,20.600000381469727
2007-04-02,20.3799991607666
2007-04-03,20.309999465942383
2007-04-04,20.1200008392334
2007-04-05,20.020000457763672
2007-04-09,19.790000915527344
2007-04-10,19.889999389648438
2007-04-11,19.760000228881836
2007-04-12,19.989999771118164
2007-04-13,20.18000030517578
2007-04-16,20.649999618530273
2007-04-17,20.600000381469727
2007-04-18,20.329999923706055
2007-04-19,20.1200008392334
2007-04-20,20.75
2007-04-23,20.959999084472656
2007-04-24,20.959999084472656
2007-04-25,21.030000686645508
2007-04-26,20.93000030517578
2007-04-27,19.700000762939453
2007-04-30,19.65999984741211
2007-05-01,18.809999465942383
2007-05-02,18.389999389648438
2007-05-03,18.639999389648438
2007-05-04,18.649999618530273
2007-05-07,18.290000915527344
2007-05-08,18.3700008392334
2007-05-09,18.510000228881836
2007-05-10,18.3799991607666
2007-05-11,18.809999465942383
2007-05-14,18.31999969482422
2007-05-15,18.25
2007-05-16,18.489999771118164
2007-05-17,18.40999984741211
2007-05-18,18.829999923706055
2007-05-21,18.899999618530273
2007-05-22,19.010000228881836
2007-05-23,18.860000610351562
2007-05-24,18.760000228881836
2007-05-25,19.229999542236328
2007-05-29,19.440000534057617
2007-05-30,19.190000534057617
2007-05-31,19.389999389648438
2007-06-01,19.799999237060547
2007-06-04,19.309999465942383
2007-06-05,18.860000610351562
2007-06-06,18.739999771118164
2007-06-07,18.65999984741211
2007-06-08,18.940000534057617
2007-06-11,18.75
2007-06-12,18.760000228881836
2007-06-13,18.81999969482422
2007-06-14,18.75
2007-06-15,19.309999465942383
2007-06-18,19.200000762939453
2007-06-19,19.15999984741211
2007-06-20,19.18000030517578
2007-06-21,19.350000381469727
2007-06-22,19.299999237060547
2007-06-25,19.0
2007-06-26,18.989999771118164
2007-06-27,19.18000030517578
2007-06-28,19.049999237060547
2007-06-29,18.6299991607666
2007-07-02,18.670000076293945
2007-07-03,18.579999923706055
2007-07-05,18.690000534057617
2007-07-06,18.639999389648438
2007-07-09,18.610000610351562
2007-07-10,18.360000610351562
2007-07-11,18.360000610351562
2007-07-12,18.700000762939453
2007-07-13,18.81999969482422
2007-07-16,18.6299991607666
2007-07-17,18.790000915527344
2007-07-18,18.6299991607666
2007-07-19,18.149999618530273
2007-07-20,17.790000915527344
2007-07-23,17.600000381469727
2007-07-24,17.3799991607666
2007-07-25,15.890000343322754
2007-07-26,15.300000190734863
2007-07-27,15.010000228881836
2007-07-30,14.640000343322754
2007-07-31,14.5
2007-08-01,13.949999809265137
2007-08-02,14.199999809265137
2007-08-03,13.59000015258789
2007-08-06,14.220000267028809
2007-08-07,14.960000038146973
2007-08-08,16.170000076293945
2007-08-09,15.479999542236328
2007-08-10,15.489999771118164
2007-08-13,14.550000190734863
2007-08-14,13.859999656677246
2007-08-15,13.510000228881836
2007-08-16,14.800000190734863
2007-08-17,15.609999656677246
2007-08-20,14.979999542236328
2007-08-21,14.550000190734863
2007-08-22,14.630000114440918
2007-08-23,14.199999809265137
2007-08-24,14.420000076293945
2007-08-27,14.779999732971191
2007-08-28,14.100000381469727
2007-08-29,14.670000076293945
2007-08-30,14.210000038146973
2007-08-31,14.220000267028809
2007-09-04,14.149999618530273
2007-09-05,13.770000457763672
2007-09-06,13.649999618530273
2007-09-07,13.279999732971191
2007-09-10,13.0
2007-09-11,13.15999984741211
2007-09-12,12.970000267028809
2007-09-13,13.149999618530273
2007-09-14,13.119999885559082
2007-09-17,12.90999984741211
2007-09-18,14.199999809265137
2007-09-19,14.5
2007-09-20,14.430000305175781
2007-09-21,14.170000076293945
2007-09-24,13.539999961853027
2007-09-25,13.390000343322754
2007-09-26,13.149999618530273
2007-09-27,13.130000114440918
2007-09-28,12.829999923706055
2007-10-01,13.850000381469727
2007-10-02,13.960000038146973
2007-10-03,14.050000190734863
2007-10-04,13.979999542236328
2007-10-05,14.25
2007-10-08,14.350000381469727
2007-10-09,14.390000343322754
2007-10-10,14.100000381469727
2007-10-11,14.039999961853027
2007-10-12,14.0600004196167
2007-10-15,13.989999771118164
2007-10-16,13.979999542236328
2007-10-17,13.800000190734863
2007-10-18,14.050000190734863
2007-10-19,13.239999771118164
2007-10-22,14.020000457763672
2007-10-23,13.6899995803833
2007-10-24,13.0
2007-10-25,12.949999809265137
2007-10-26,13.0600004196167
2007-10-29,13.399999618530273
2007-10-30,13.699999809265137
2007-10-31,13.630000114440918
2007-11-01,12.649999618530273
2007-11-02,12.680000305175781
2007-11-05,12.619999885559082
2007-11-06,12.899999618530273
2007-11-07,12.260000228881836
2007-11-08,12.850000381469727
2007-11-09,13.029999732971191
2007-11-12,13.40999984741211
2007-11-13,14.569999694824219
2007-11-14,14.949999809265137
2007-11-15,14.210000038146973
2007-11-16,14.430000305175781
2007-11-19,13.510000228881836
2007-11-20,13.489999771118164
2007-11-21,13.40999984741211
2007-11-23,13.550000190734863
2007-11-26,13.15999984741211
2007-11-27,12.789999961853027
2007-11-28,12.800000190734863
2007-11-29,12.970000267028809
2007-11-30,13.329999923706055
2007-12-03,12.720000267028809
2007-12-04,12.210000038146973
2007-12-05,12.869999885559082
2007-12-06,13.890000343322754
2007-12-07,13.140000343322754
2007-12-10,13.779999732971191
2007-12-11,13.460000038146973
2007-12-12,14.010000228881836
2007-12-13,14.449999809265137
2007-12-14,13.850000381469727
2007-12-17,14.319999694824219
2007-12-18,14.850000381469727
2007-12-19,14.649999618530273
2007-12-20,15.180000305175781
2007-12-21,15.9399995803833
2007-12-24,16.110000610351562
2007-12-26,16.020000457763672
2007-12-27,15.020000457763672
2007-12-28,14.859999656677246
2007-12-31,14.5
2008-01-02,13.770000457763672
2008-01-03,13.260000228881836
2008-01-04,12.319999694824219
2008-01-07,12.550000190734863
2008-01-08,12.149999618530273
2008-01-09,11.989999771118164
2008-01-10,12.25
2008-01-11,10.0
2008-01-14,10.239999771118164
2008-01-15,9.279999732971191
2008-01-16,9.670000076293945
2008-01-17,9.420000076293945
2008-01-18,9.859999656677246
2008-01-22,9.819999694824219
2008-01-23,10.289999961853027
2008-01-24,9.970000267028809
2008-01-25,10.029999732971191
2008-01-28,9.979999542236328
2008-01-29,10.140000343322754
2008-01-30,9.649999618530273
2008-01-31,10.0
2008-02-01,10.619999885559082
2008-02-04,10.050000190734863
2008-02-05,9.800000190734863
2008-02-06,9.539999961853027
2008-02-07,9.59000015258789
2008-02-08,9.729999542236328
2008-02-11,9.329999923706055
2008-02-12,9.390000343322754
2008-02-13,9.720000267028809
2008-02-14,9.279999732971191
2008-02-15,9.569999694824219
2008-02-19,9.510000228881836
2008-02-20,9.649999618530273
2008-02-21,9.779999732971191
2008-02-22,9.789999961853027
2008-02-25,10.010000228881836
2008-02-26,10.039999961853027
2008-02-27,9.75
2008-02-28,9.75
2008-02-29,9.359999656677246
2008-03-03,9.390000343322754
2008-03-04,9.220000267028809
2008-03-05,9.09000015258789
2008-03-06,8.640000343322754
2008-03-07,8.420000076293945
2008-03-10,8.050000190734863
2008-03-11,8.600000381469727
2008-03-12,8.489999771118164
2008-03-13,8.5600004196167
2008-03-14,8.050000190734863
2008-03-17,8.270000457763672
2008-03-18,8.65999984741211
2008-03-19,8.289999961853027
2008-03-20,8.399999618530273
2008-03-24,8.9399995803833
2008-03-25,9.489999771118164
2008-03-26,9.460000038146973
2008-03-27,9.289999961853027
2008-03-28,9.220000267028809
2008-03-31,9.90999984741211
2008-04-01,10.25
2008-04-02,10.579999923706055
2008-04-03,10.3100004196167
2008-04-04,10.239999771118164
2008-04-07,10.5
2008-04-08,10.59000015258789
2008-04-09,9.6899995803833
2008-04-10,10.039999961853027
2008-04-11,9.130000114440918
2008-04-14,8.880000114440918
2008-04-15,9.289999961853027
2008-04-16,10.600000381469727
2008-04-17,10.0
2008-04-18,10.119999885559082
2008-04-21,10.029999732971191
2008-04-22,10.020000457763672
2008-04-23,9.869999885559082
2008-04-24,10.760000228881836
2008-04-25,11.329999923706055
2008-04-28,12.100000381469727
2008-04-29,12.100000381469727
2008-04-30,12.050000190734863
2008-05-01,12.640000343322754
2008-05-02,12.430000305175781
2008-05-05,12.890000343322754
2008-05-06,13.289999961853027
2008-05-07,12.890000343322754
2008-05-08,12.550000190734863
2008-05-09,12.699999809265137
2008-05-12,13.010000228881836
2008-05-13,12.989999771118164
2008-05-14,12.869999885559082
2008-05-15,12.850000381469727
2008-05-16,12.5
2008-05-19,12.600000381469727
2008-05-20,12.6899995803833
2008-05-21,12.989999771118164
