,CYBR
2015-10-08,53.369998931884766
2015-10-09,52.90999984741211
2015-10-12,50.849998474121094
2015-10-13,49.93000030517578
2015-10-14,47.9900016784668
2015-10-15,50.02000045776367
2015-10-16,49.95000076293945
2015-10-19,50.459999084472656
2015-10-20,49.52000045776367
2015-10-21,46.40999984741211
2015-10-22,47.34000015258789
2015-10-23,46.099998474121094
2015-10-26,47.619998931884766
2015-10-27,47.20000076293945
2015-10-28,49.72999954223633
2015-10-29,48.279998779296875
2015-10-30,49.63999938964844
2015-11-02,50.709999084472656
2015-11-03,50.70000076293945
2015-11-04,51.599998474121094
2015-11-05,49.25
2015-11-06,47.22999954223633
2015-11-09,44.779998779296875
2015-11-10,40.5
2015-11-11,40.16999816894531
2015-11-12,40.2599983215332
2015-11-13,38.779998779296875
2015-11-16,38.63999938964844
2015-11-17,38.06999969482422
2015-11-18,39.150001525878906
2015-11-19,40.16999816894531
2015-11-20,41.540000915527344
2015-11-23,40.90999984741211
2015-11-24,42.4900016784668
2015-11-25,44.41999816894531
2015-11-27,43.86000061035156
2015-11-30,43.290000915527344
2015-12-01,43.13999938964844
2015-12-02,42.08000183105469
2015-12-03,40.33000183105469
2015-12-04,41.0
2015-12-07,39.38999938964844
2015-12-08,40.040000915527344
2015-12-09,38.90999984741211
2015-12-10,42.33000183105469
2015-12-11,40.25
2015-12-14,40.5099983215332
2015-12-15,41.349998474121094
2015-12-16,43.97999954223633
2015-12-17,44.22999954223633
2015-12-18,45.45000076293945
2015-12-21,45.40999984741211
2015-12-22,45.150001525878906
2015-12-23,45.970001220703125
2015-12-24,46.16999816894531
2015-12-28,45.560001373291016
2015-12-29,45.41999816894531
2015-12-30,45.65999984741211
2015-12-31,45.13999938964844
2016-01-04,43.849998474121094
2016-01-05,43.79999923706055
2016-01-06,42.099998474121094
2016-01-07,39.689998626708984
2016-01-08,38.290000915527344
2016-01-11,37.90999984741211
2016-01-12,37.84000015258789
2016-01-13,45.27000045776367
2016-01-14,46.75
2016-01-15,48.310001373291016
2016-01-19,46.34000015258789
2016-01-20,46.33000183105469
2016-01-21,48.650001525878906
2016-01-22,46.29999923706055
2016-01-25,44.56999969482422
2016-01-26,43.0099983215332
2016-01-27,42.15999984741211
2016-01-28,39.86000061035156
2016-01-29,43.58000183105469
2016-02-01,44.130001068115234
2016-02-02,42.939998626708984
2016-02-03,43.349998474121094
2016-02-04,43.68000030517578
2016-02-05,40.84000015258789
2016-02-08,37.18000030517578
2016-02-09,35.16999816894531
2016-02-10,35.970001220703125
2016-02-11,36.7400016784668
2016-02-12,32.779998779296875
2016-02-16,34.470001220703125
2016-02-17,36.31999969482422
2016-02-18,35.9900016784668
2016-02-19,36.040000915527344
2016-02-22,36.810001373291016
2016-02-23,35.91999816894531
2016-02-24,35.959999084472656
2016-02-25,36.869998931884766
2016-02-26,38.06999969482422
2016-02-29,37.470001220703125
2016-03-01,37.79999923706055
2016-03-02,37.65999984741211
2016-03-03,38.560001373291016
2016-03-04,39.619998931884766
2016-03-07,38.75
2016-03-08,38.220001220703125
2016-03-09,38.040000915527344
2016-03-10,37.439998626708984
2016-03-11,38.529998779296875
2016-03-14,38.40999984741211
2016-03-15,37.849998474121094
2016-03-16,37.66999816894531
2016-03-17,39.970001220703125
2016-03-18,41.630001068115234
2016-03-21,42.630001068115234
2016-03-22,42.189998626708984
2016-03-23,40.66999816894531
2016-03-24,40.25
2016-03-28,40.88999938964844
2016-03-29,41.56999969482422
2016-03-30,42.040000915527344
2016-03-31,42.630001068115234
2016-04-01,42.2599983215332
2016-04-04,42.4900016784668
2016-04-05,42.09000015258789
2016-04-06,42.7599983215332
2016-04-07,40.70000076293945
2016-04-08,40.29999923706055
2016-04-11,38.47999954223633
2016-04-12,38.5
2016-04-13,38.779998779296875
2016-04-14,39.41999816894531
2016-04-15,39.61000061035156
2016-04-18,39.65999984741211
2016-04-19,39.790000915527344
2016-04-20,39.18000030517578
2016-04-21,39.619998931884766
2016-04-22,39.599998474121094
2016-04-25,39.2599983215332
2016-04-26,39.61000061035156
2016-04-27,41.02000045776367
2016-04-28,39.58000183105469
2016-04-29,40.84000015258789
2016-05-02,42.279998779296875
2016-05-03,41.54999923706055
2016-05-04,39.72999954223633
2016-05-05,40.380001068115234
2016-05-06,40.81999969482422
2016-05-09,40.810001373291016
2016-05-10,41.400001525878906
2016-05-11,40.38999938964844
2016-05-12,40.099998474121094
2016-05-13,40.63999938964844
2016-05-16,41.150001525878906
2016-05-17,41.310001373291016
2016-05-18,41.47999954223633
2016-05-19,42.540000915527344
2016-05-20,42.900001525878906
2016-05-23,42.18000030517578
2016-05-24,42.869998931884766
2016-05-25,44.40999984741211
2016-05-26,44.95000076293945
2016-05-27,43.83000183105469
2016-05-31,45.41999816894531
2016-06-01,46.18000030517578
2016-06-02,47.470001220703125
2016-06-03,47.45000076293945
2016-06-06,47.52000045776367
2016-06-07,47.68000030517578
2016-06-08,46.880001068115234
2016-06-09,45.709999084472656
2016-06-10,45.58000183105469
2016-06-13,45.9900016784668
2016-06-14,45.5
2016-06-15,46.75
2016-06-16,47.790000915527344
2016-06-17,48.290000915527344
2016-06-20,48.31999969482422
2016-06-21,49.77000045776367
2016-06-22,49.33000183105469
2016-06-23,51.029998779296875
2016-06-24,48.349998474121094
2016-06-27,44.540000915527344
2016-06-28,45.5099983215332
2016-06-29,46.540000915527344
2016-06-30,48.59000015258789
2016-07-01,48.369998931884766
2016-07-05,49.400001525878906
2016-07-06,50.209999084472656
2016-07-07,50.5
2016-07-08,51.70000076293945
2016-07-11,52.720001220703125
2016-07-12,53.060001373291016
2016-07-13,52.84000015258789
2016-07-14,53.630001068115234
2016-07-15,53.58000183105469
2016-07-18,54.099998474121094
2016-07-19,53.369998931884766
2016-07-20,52.70000076293945
2016-07-21,51.380001068115234
2016-07-22,53.599998474121094
2016-07-25,55.0
2016-07-26,56.97999954223633
2016-07-27,55.959999084472656
2016-07-28,56.54999923706055
2016-07-29,56.38999938964844
2016-08-01,56.47999954223633
2016-08-02,54.900001525878906
2016-08-03,56.150001525878906
2016-08-04,56.36000061035156
2016-08-05,56.209999084472656
2016-08-08,55.59000015258789
2016-08-09,55.310001373291016
2016-08-10,51.709999084472656
2016-08-11,53.130001068115234
2016-08-12,52.95000076293945
2016-08-15,51.88999938964844
2016-08-16,54.16999816894531
2016-08-17,53.90999984741211
2016-08-18,55.470001220703125
2016-08-19,55.61000061035156
2016-08-22,54.72999954223633
2016-08-23,56.06999969482422
2016-08-24,54.56999969482422
2016-08-25,54.13999938964844
2016-08-26,53.79999923706055
2016-08-29,53.689998626708984
2016-08-30,53.880001068115234
2016-08-31,52.79999923706055
2016-09-01,53.630001068115234
2016-09-02,55.380001068115234
2016-09-06,57.470001220703125
2016-09-07,56.880001068115234
2016-09-08,54.869998931884766
2016-09-09,51.86000061035156
2016-09-12,52.58000183105469
2016-09-13,51.84000015258789
2016-09-14,51.709999084472656
2016-09-15,50.869998931884766
2016-09-16,50.59000015258789
2016-09-19,50.02000045776367
2016-09-20,49.56999969482422
2016-09-21,50.25
2016-09-22,50.720001220703125
2016-09-23,51.560001373291016
2016-09-26,50.70000076293945
2016-09-27,50.91999816894531
2016-09-28,50.45000076293945
2016-09-29,49.619998931884766
2016-09-30,49.56999969482422
2016-10-03,49.63999938964844
2016-10-04,49.970001220703125
2016-10-05,50.599998474121094
2016-10-06,49.84000015258789
2016-10-07,49.72999954223633
2016-10-10,50.34000015258789
2016-10-11,49.93000030517578
2016-10-12,48.09000015258789
2016-10-13,47.040000915527344
2016-10-14,46.630001068115234
2016-10-17,45.400001525878906
2016-10-18,46.470001220703125
2016-10-19,45.20000076293945
2016-10-20,45.560001373291016
2016-10-21,46.95000076293945
2016-10-24,47.220001220703125
2016-10-25,46.52000045776367
2016-10-26,45.970001220703125
2016-10-27,45.2599983215332
2016-10-28,46.40999984741211
2016-10-31,46.75
2016-11-01,46.04999923706055
2016-11-02,44.939998626708984
2016-11-03,47.79999923706055
2016-11-04,47.72999954223633
2016-11-07,49.43000030517578
2016-11-08,49.5
2016-11-09,51.34000015258789
2016-11-10,52.06999969482422
2016-11-11,53.040000915527344
2016-11-14,53.70000076293945
2016-11-15,53.9900016784668
2016-11-16,55.0099983215332
2016-11-17,54.459999084472656
2016-11-18,54.459999084472656
2016-11-21,54.619998931884766
2016-11-22,52.90999984741211
2016-11-23,52.369998931884766
2016-11-25,51.939998626708984
2016-11-28,50.72999954223633
2016-11-29,51.15999984741211
2016-11-30,51.0099983215332
2016-12-01,48.38999938964844
2016-12-02,48.52000045776367
2016-12-05,49.779998779296875
2016-12-06,48.97999954223633
2016-12-07,49.0099983215332
2016-12-08,48.11000061035156
2016-12-09,47.83000183105469
2016-12-12,47.66999816894531
2016-12-13,47.88999938964844
2016-12-14,47.5
2016-12-15,47.81999969482422
2016-12-16,47.810001373291016
2016-12-19,47.4900016784668
2016-12-20,46.900001525878906
2016-12-21,46.22999954223633
2016-12-22,45.880001068115234
2016-12-23,46.130001068115234
2016-12-27,46.31999969482422
2016-12-28,45.40999984741211
2016-12-29,45.43000030517578
2016-12-30,45.5
2017-01-03,46.15999984741211
2017-01-04,46.97999954223633
2017-01-05,47.65999984741211
2017-01-06,48.439998626708984
2017-01-09,49.720001220703125
2017-01-10,50.41999816894531
2017-01-11,51.220001220703125
2017-01-12,50.79999923706055
2017-01-13,52.209999084472656
2017-01-17,50.41999816894531
2017-01-18,50.040000915527344
2017-01-19,51.47999954223633
2017-01-20,51.349998474121094
2017-01-23,50.599998474121094
2017-01-24,51.72999954223633
2017-01-25,52.0099983215332
2017-01-26,51.93000030517578
2017-01-27,51.619998931884766
2017-01-30,51.529998779296875
2017-01-31,53.060001373291016
2017-02-01,53.02000045776367
2017-02-02,53.20000076293945
2017-02-03,53.97999954223633
2017-02-06,54.0
2017-02-07,53.90999984741211
2017-02-08,53.77000045776367
2017-02-09,55.33000183105469
2017-02-10,52.86000061035156
2017-02-13,52.869998931884766
2017-02-14,54.31999969482422
2017-02-15,53.689998626708984
2017-02-16,51.599998474121094
2017-02-17,52.54999923706055
2017-02-21,52.18000030517578
2017-02-22,51.029998779296875
2017-02-23,50.56999969482422
2017-02-24,50.529998779296875
2017-02-27,50.599998474121094
2017-02-28,50.58000183105469
2017-03-01,51.63999938964844
2017-03-02,50.84000015258789
2017-03-03,51.20000076293945
2017-03-06,50.43000030517578
2017-03-07,49.290000915527344
2017-03-08,49.7400016784668
2017-03-09,49.83000183105469
2017-03-10,50.119998931884766
2017-03-13,51.0
2017-03-14,49.970001220703125
2017-03-15,50.0
2017-03-16,50.58000183105469
2017-03-17,50.720001220703125
2017-03-20,50.79999923706055
2017-03-21,49.43000030517578
2017-03-22,48.72999954223633
2017-03-23,48.54999923706055
2017-03-24,48.779998779296875
2017-03-27,49.040000915527344
2017-03-28,49.040000915527344
2017-03-29,50.150001525878906
2017-03-30,51.33000183105469
2017-03-31,50.869998931884766
2017-04-03,51.060001373291016
2017-04-04,50.970001220703125
2017-04-05,51.619998931884766
2017-04-06,51.689998626708984
2017-04-07,52.15999984741211
2017-04-10,52.650001525878906
2017-04-11,52.84000015258789
2017-04-12,53.04999923706055
2017-04-13,51.95000076293945
2017-04-17,52.880001068115234
2017-04-18,52.529998779296875
2017-04-19,52.41999816894531
2017-04-20,51.86000061035156
2017-04-21,51.880001068115234
2017-04-24,52.61000061035156
2017-04-25,52.7599983215332
2017-04-26,52.65999984741211
2017-04-27,53.90999984741211
2017-04-28,52.90999984741211
2017-05-01,53.18000030517578
2017-05-02,53.27000045776367
2017-05-03,51.970001220703125
2017-05-04,53.689998626708984
2017-05-05,54.209999084472656
2017-05-08,54.5
2017-05-09,54.790000915527344
2017-05-10,55.25
2017-05-11,55.150001525878906
2017-05-12,48.290000915527344
2017-05-15,47.81999969482422
2017-05-16,48.38999938964844
2017-05-17,46.720001220703125
2017-05-18,46.459999084472656
2017-05-19,46.65999984741211
2017-05-22,46.40999984741211
2017-05-23,47.9900016784668
2017-05-24,49.0
2017-05-25,48.869998931884766
2017-05-26,48.9900016784668
2017-05-30,48.9900016784668
2017-05-31,49.0099983215332
2017-06-01,48.9900016784668
2017-06-02,48.95000076293945
2017-06-05,48.689998626708984
2017-06-06,48.70000076293945
2017-06-07,47.61000061035156
2017-06-08,48.65999984741211
2017-06-09,47.290000915527344
2017-06-12,48.02000045776367
2017-06-13,48.83000183105469
2017-06-14,48.38999938964844
2017-06-15,48.540000915527344
2017-06-16,48.56999969482422
2017-06-19,48.970001220703125
2017-06-20,48.66999816894531
2017-06-21,49.369998931884766
2017-06-22,49.59000015258789
2017-06-23,49.97999954223633
2017-06-26,49.63999938964844
2017-06-27,49.470001220703125
2017-06-28,50.869998931884766
2017-06-29,49.810001373291016
2017-06-30,49.95000076293945
2017-07-03,49.209999084472656
2017-07-05,49.279998779296875
2017-07-06,48.650001525878906
2017-07-07,49.29999923706055
2017-07-10,49.439998626708984
2017-07-11,49.27000045776367
2017-07-12,50.439998626708984
2017-07-13,51.0
2017-07-14,42.68000030517578
2017-07-17,42.400001525878906
2017-07-18,42.33000183105469
2017-07-19,42.56999969482422
2017-07-20,42.560001373291016
2017-07-21,42.349998474121094
2017-07-24,42.4900016784668
2017-07-25,43.209999084472656
2017-07-26,42.779998779296875
2017-07-27,42.650001525878906
2017-07-28,42.20000076293945
2017-07-31,41.68000030517578
2017-08-01,42.13999938964844
2017-08-02,40.22999954223633
2017-08-03,40.720001220703125
2017-08-04,40.68000030517578
2017-08-07,40.709999084472656
2017-08-08,40.20000076293945
2017-08-09,40.29999923706055
2017-08-10,40.209999084472656
2017-08-11,40.06999969482422
2017-08-14,40.599998474121094
2017-08-15,40.369998931884766
2017-08-16,40.52000045776367
2017-08-17,40.06999969482422
2017-08-18,40.08000183105469
2017-08-21,40.279998779296875
2017-08-22,40.38999938964844
2017-08-23,39.720001220703125
2017-08-24,40.0099983215332
2017-08-25,40.02000045776367
2017-08-28,40.040000915527344
2017-08-29,40.189998626708984
2017-08-30,39.4900016784668
2017-08-31,40.0099983215332
2017-09-01,41.45000076293945
2017-09-05,40.63999938964844
2017-09-06,41.11000061035156
2017-09-07,40.869998931884766
2017-09-08,41.52000045776367
2017-09-11,42.09000015258789
2017-09-12,42.439998626708984
2017-09-13,41.900001525878906
2017-09-14,41.439998626708984
2017-09-15,41.68000030517578
2017-09-18,42.41999816894531
2017-09-19,42.09000015258789
2017-09-20,42.290000915527344
2017-09-21,42.15999984741211
2017-09-22,42.849998474121094
2017-09-25,41.9900016784668
2017-09-26,42.5099983215332
2017-09-27,41.90999984741211
2017-09-28,41.04999923706055
2017-09-29,41.0
2017-10-02,41.11000061035156
2017-10-03,41.709999084472656
2017-10-04,42.02000045776367
2017-10-05,42.36000061035156
2017-10-06,42.650001525878906
2017-10-09,42.630001068115234
2017-10-10,42.2599983215332
2017-10-11,42.11000061035156
2017-10-12,42.029998779296875
2017-10-13,42.40999984741211
2017-10-16,42.369998931884766
2017-10-17,42.58000183105469
2017-10-18,42.97999954223633
2017-10-19,43.83000183105469
2017-10-20,43.65999984741211
2017-10-23,43.5099983215332
2017-10-24,43.470001220703125
2017-10-25,43.40999984741211
2017-10-26,43.58000183105469
2017-10-27,43.09000015258789
2017-10-30,41.900001525878906
2017-10-31,42.369998931884766
2017-11-01,41.470001220703125
2017-11-02,46.09000015258789
2017-11-03,44.61000061035156
2017-11-06,44.4900016784668
2017-11-07,44.54999923706055
2017-11-08,45.36000061035156
2017-11-09,44.209999084472656
2017-11-10,44.84000015258789
2017-11-13,44.33000183105469
2017-11-14,44.400001525878906
2017-11-15,43.88999938964844
2017-11-16,44.72999954223633
2017-11-17,45.099998474121094
2017-11-20,45.86000061035156
2017-11-21,47.02000045776367
2017-11-22,47.189998626708984
2017-11-24,46.93000030517578
2017-11-27,47.029998779296875
2017-11-28,47.39500045776367
2017-11-29,46.66999816894531
2017-11-30,47.060001373291016
2017-12-01,46.47999954223633
2017-12-04,44.779998779296875
2017-12-05,44.52000045776367
2017-12-06,44.06999969482422
2017-12-07,44.130001068115234
2017-12-08,44.02000045776367
2017-12-11,43.900001525878906
2017-12-12,43.5
2017-12-13,43.4900016784668
2017-12-14,43.0
2017-12-15,43.599998474121094
2017-12-18,43.970001220703125
2017-12-19,43.83000183105469
2017-12-20,42.83000183105469
2017-12-21,42.2599983215332
2017-12-22,41.939998626708984
2017-12-26,41.86000061035156
2017-12-27,42.09000015258789
2017-12-28,41.7400016784668
2017-12-29,41.38999938964844
2018-01-02,41.59000015258789
2018-01-03,42.310001373291016
2018-01-04,40.77000045776367
2018-01-05,41.790000915527344
2018-01-08,42.27000045776367
2018-01-09,42.54999923706055
2018-01-10,42.630001068115234
2018-01-11,43.29999923706055
2018-01-12,43.41999816894531
2018-01-16,42.38999938964844
2018-01-17,41.90999984741211
2018-01-18,42.4900016784668
2018-01-19,42.84000015258789
2018-01-22,43.349998474121094
2018-01-23,43.22999954223633
2018-01-24,43.75
2018-01-25,43.619998931884766
2018-01-26,43.4900016784668
2018-01-29,43.54999923706055
2018-01-30,42.619998931884766
2018-01-31,43.279998779296875
2018-02-01,44.029998779296875
2018-02-02,44.25
2018-02-05,42.83000183105469
2018-02-06,42.0
2018-02-07,41.869998931884766
2018-02-08,42.2400016784668
2018-02-09,44.04999923706055
2018-02-12,43.560001373291016
2018-02-13,44.68000030517578
2018-02-14,45.349998474121094
2018-02-15,48.849998474121094
2018-02-16,47.900001525878906
2018-02-20,49.29999923706055
2018-02-21,49.15999984741211
2018-02-22,49.779998779296875
2018-02-23,49.959999084472656
2018-02-26,49.720001220703125
2018-02-27,48.56999969482422
2018-02-28,49.5099983215332
2018-03-01,49.43000030517578
2018-03-02,50.2599983215332
2018-03-05,49.7599983215332
2018-03-06,49.27000045776367
2018-03-07,50.040000915527344
2018-03-08,50.310001373291016
2018-03-09,50.9900016784668
2018-03-12,51.310001373291016
2018-03-13,52.040000915527344
2018-03-14,51.95000076293945
2018-03-15,51.790000915527344
2018-03-16,51.41999816894531
2018-03-19,50.9900016784668
2018-03-20,51.40999984741211
2018-03-21,51.560001373291016
2018-03-22,50.779998779296875
2018-03-23,49.09000015258789
2018-03-26,50.02000045776367
2018-03-27,50.029998779296875
2018-03-28,50.0
2018-03-29,51.02000045776367
2018-04-02,50.04999923706055
2018-04-03,49.709999084472656
2018-04-04,51.2599983215332
2018-04-05,52.27000045776367
2018-04-06,50.779998779296875
2018-04-09,50.709999084472656
2018-04-10,51.22999954223633
2018-04-11,51.619998931884766
2018-04-12,51.790000915527344
2018-04-13,51.68000030517578
2018-04-16,52.029998779296875
2018-04-17,53.58000183105469
2018-04-18,53.029998779296875
2018-04-19,53.31999969482422
2018-04-20,52.400001525878906
2018-04-23,52.47999954223633
2018-04-24,53.34000015258789
2018-04-25,53.279998779296875
2018-04-26,54.36000061035156
2018-04-27,54.81999969482422
2018-04-30,54.959999084472656
2018-05-01,55.02000045776367
2018-05-02,55.58000183105469
2018-05-03,55.06999969482422
2018-05-04,57.56999969482422
2018-05-07,57.060001373291016
2018-05-08,58.5
2018-05-09,59.529998779296875
2018-05-10,59.5
2018-05-11,58.779998779296875
2018-05-14,58.2599983215332
2018-05-15,58.88999938964844
2018-05-16,58.970001220703125
2018-05-17,59.02000045776367
2018-05-18,59.02000045776367
2018-05-21,59.58000183105469
2018-05-22,59.7400016784668
2018-05-23,59.790000915527344
2018-05-24,60.2400016784668
2018-05-25,60.20000076293945
2018-05-29,59.9900016784668
2018-05-30,60.970001220703125
2018-05-31,60.849998474121094
2018-06-01,61.97999954223633
2018-06-04,62.41999816894531
2018-06-05,62.41999816894531
2018-06-06,64.33000183105469
2018-06-07,63.939998626708984
2018-06-08,64.6500015258789
2018-06-11,64.69999694824219
2018-06-12,65.55999755859375
2018-06-13,65.66999816894531
2018-06-14,66.25
2018-06-15,65.33000183105469
2018-06-18,65.6500015258789
2018-06-19,66.29000091552734
2018-06-20,66.5199966430664
2018-06-21,63.65999984741211
2018-06-22,63.45000076293945
